,Way Too Soft,Frankys Dream,Mississippi Blue,Terrific Molly,Diplomatic Man,Influencer,Agent Eleven,Irene
06-01-2023 12:42:24.154514,"(5.5, 5.7, 5.658333333333333)","(11.0, 13.5, 13.077777777777778)","(41.0, 90.0, 79.0)","(9.0, 14.0, 13.375)","(9.0, 13.0, 12.5)","(4.6, 5.7, 5.5826086956521745)","(6.0, 8.2, 8.152941176470588)","(2.7, 3.65, 3.6166666666666667)"
06-01-2023 12:42:25.385841,"(5.5, 5.7, 5.658333333333333)","(11.0, 13.5, 13.077777777777778)","(41.0, 90.0, 79.0)","(9.0, 14.0, 13.375)","(9.0, 12.5, 12.416666666666666)","(4.6, 5.7, 5.621739130434783)","(6.0, 8.2, 8.072727272727272)","(2.7, 3.65, 3.6166666666666667)"
06-01-2023 12:42:26.623238,"(5.5, 5.7, 5.658333333333333)","(11.0, 13.5, 13.077777777777778)","(41.0, 90.0, 79.0)","(9.0, 14.0, 13.333333333333334)","(9.0, 12.5, 12.471428571428572)","(4.6, 5.7, 5.635714285714286)","(6.0, 8.2, 8.072727272727272)","(2.7, 3.65, 3.6166666666666667)"
06-01-2023 12:42:27.804053,"(5.5, 5.7, 5.688888888888889)","(11.0, 13.5, 13.112244897959183)","(41.0, 90.0, 79.0)","(9.0, 14.0, 13.25)","(9.0, 12.5, 12.471428571428572)","(4.6, 5.7, 5.635714285714286)","(6.0, 8.2, 8.022222222222222)","(2.7, 3.65, 3.6166666666666667)"
06-01-2023 12:42:29.002364,"(5.5, 5.8, 5.7846153846153845)","(11.0, 13.5, 13.112244897959183)","(41.0, 90.0, 76.25)","(9.0, 14.0, 13.357142857142858)","(9.0, 12.5, 12.471428571428572)","(4.6, 5.7, 5.628)","(6.0, 8.2, 8.028571428571428)","(2.7, 3.65, 3.6166666666666667)"
06-01-2023 12:42:30.133940,"(5.5, 5.8, 5.7846153846153845)","(11.0, 13.5, 13.112244897959183)","(41.0, 90.0, 76.25)","(9.0, 14.0, 13.555555555555555)","(9.0, 12.5, 12.471428571428572)","(4.6, 5.7, 5.628)","(6.0, 8.2, 8.028571428571428)","(2.7, 3.65, 3.6166666666666667)"
06-01-2023 12:42:31.411137,"(5.5, 5.8, 5.7846153846153845)","(11.0, 13.5, 13.625)","(41.0, 90.0, 76.875)","(9.0, 14.0, 13.555555555555555)","(9.0, 12.5, 12.471428571428572)","(4.6, 5.7, 5.628)","(6.0, 8.2, 8.028571428571428)","(2.7, 3.65, 3.6166666666666667)"
06-01-2023 12:42:32.612010,"(5.5, 5.8, 5.695)","(11.0, 14.0, 13.090909090909092)","(41.0, 90.0, 76.875)","(9.0, 14.0, 13.636363636363637)","(9.0, 12.5, 12.471428571428572)","(4.6, 5.7, 5.625)","(6.0, 8.2, 8.037037037037036)","(2.7, 3.65, 3.6166666666666667)"
06-01-2023 12:42:33.863923,"(5.5, 5.7, 5.695)","(11.0, 14.0, 13.090909090909092)","(41.0, 90.0, 80.0)","(9.0, 14.0, 13.823529411764707)","(9.0, 12.5, 12.471428571428572)","(4.6, 5.7, 5.625)","(6.0, 8.2, 8.037037037037036)","(2.7, 3.65, 3.5999999999999996)"
06-01-2023 12:42:35.149243,"(5.5, 5.8, 5.780952380952381)","(11.0, 14.0, 13.588235294117647)","(41.0, 90.0, 80.0)","(9.0, 14.0, 13.823529411764707)","(9.0, 12.5, 12.462264150943396)","(4.6, 5.7, 5.621739130434783)","(6.0, 8.2, 8.037037037037036)","(2.7, 3.65, 3.5999999999999996)"
06-01-2023 12:42:36.401766,"(5.5, 5.7, 5.695)","(11.0, 14.0, 13.588235294117647)","(41.0, 90.0, 76.875)","(9.0, 14.0, 13.636363636363637)","(9.0, 13.0, 12.462264150943396)","(4.6, 5.7, 5.699999999999999)","(6.0, 8.2, 8.037037037037036)","(2.7, 3.65, 3.561111111111111)"
06-01-2023 12:42:37.691501,"(5.5, 5.8, 5.780952380952381)","(11.0, 14.0, 13.681818181818182)","(41.0, 90.0, 80.0)","(9.0, 14.0, 13.8125)","(9.0, 13.0, 12.462264150943396)","(4.6, 5.8, 5.637499999999999)","(6.0, 8.2, 8.037037037037036)","(2.7, 3.65, 3.5749999999999997)"
06-01-2023 12:42:38.968794,"(5.5, 5.7, 5.690909090909091)","(11.0, 14.0, 13.65)","(41.0, 90.0, 80.0)","(9.0, 14.0, 13.8125)","(9.0, 13.0, 11.903846153846153)","(4.6, 5.9, 5.637499999999999)","(6.0, 8.2, 8.037037037037036)","(2.7, 3.65, 3.5999999999999996)"
06-01-2023 12:42:40.053003,"(5.5, 5.7, 5.690909090909091)","(11.0, 14.0, 13.65)","(41.0, 90.0, 80.0)","(9.0, 14.0, 13.8125)","(9.0, 13.0, 11.903846153846153)","(4.6, 5.9, 5.637499999999999)","(6.0, 8.2, 8.078260869565216)","(2.7, 3.65, 3.5999999999999996)"
06-01-2023 12:42:41.289853,"(5.5, 5.7, 5.690909090909091)","(11.0, 14.0, 13.65)","(41.0, 90.0, 77.14285714285714)","(9.0, 14.0, 13.8125)","(9.0, 13.0, 12.352272727272727)","(4.6, 5.9, 5.699999999999999)","(6.0, 8.2, 8.078260869565216)","(2.7, 3.65, 3.561111111111111)"
06-01-2023 12:42:42.618320,"(5.5, 5.7, 5.672727272727273)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 80.0)","(9.0, 14.0, 13.833333333333334)","(9.0, 13.0, 12.222222222222221)","(4.6, 5.8, 5.733333333333333)","(6.0, 8.2, 7.993939393939393)","(2.7, 3.65, 3.5576923076923075)"
06-01-2023 12:42:43.741139,"(5.5, 5.7, 5.6454545454545455)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 80.0)","(9.0, 14.5, 13.833333333333334)","(9.0, 12.5, 12.133333333333333)","(4.6, 5.8, 5.764705882352941)","(6.0, 8.2, 8.016216216216216)","(2.7, 3.65, 3.5576923076923075)"
06-01-2023 12:42:45.035172,"(5.5, 5.7, 5.614285714285715)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 76.875)","(9.0, 14.5, 14.017241379310345)","(9.0, 12.5, 12.105263157894736)","(4.6, 5.8, 5.783333333333333)","(6.0, 8.2, 8.016216216216216)","(2.7, 3.65, 3.5576923076923075)"
06-01-2023 12:42:46.315331,"(5.5, 5.7, 5.6571428571428575)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 77.14285714285714)","(9.0, 14.5, 14.017241379310345)","(9.0, 12.5, 12.105263157894736)","(4.6, 5.9, 5.84)","(6.0, 8.2, 7.993939393939393)","(2.7, 3.65, 3.5576923076923075)"
06-01-2023 12:42:47.482018,"(5.5, 5.7, 5.6571428571428575)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 80.0)","(9.0, 14.5, 14.017241379310345)","(9.0, 12.5, 12.151162790697674)","(4.6, 5.9, 5.833333333333334)","(6.0, 8.2, 7.993939393939393)","(2.7, 3.65, 3.5576923076923075)"
06-01-2023 12:42:48.736398,"(5.5, 5.7, 5.633333333333334)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 76.875)","(9.0, 14.5, 14.017241379310345)","(9.0, 12.5, 12.151162790697674)","(4.6, 5.9, 5.84)","(6.0, 8.2, 7.993939393939393)","(2.7, 3.65, 3.5576923076923075)"
06-01-2023 12:42:49.969571,"(5.5, 5.7, 5.575)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 80.0)","(9.0, 14.5, 14.017241379310345)","(9.0, 12.5, 12.151162790697674)","(4.6, 5.9, 5.84)","(6.0, 8.2, 7.993939393939393)","(2.7, 3.65, 3.5576923076923075)"
06-01-2023 12:42:51.203513,"(5.5, 5.7, 5.58)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 78.0)","(9.0, 14.5, 14.017241379310345)","(9.0, 12.5, 12.151162790697674)","(4.6, 5.9, 5.84)","(6.0, 8.2, 7.993939393939393)","(2.7, 3.65, 3.5576923076923075)"
06-01-2023 12:42:52.472303,"(5.5, 5.7, 5.58)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 76.875)","(9.0, 14.5, 14.017241379310345)","(9.0, 12.5, 12.151162790697674)","(4.6, 5.9, 5.84)","(6.0, 8.2, 7.957142857142856)","(2.7, 3.65, 3.5576923076923075)"
06-01-2023 12:42:53.831942,"(5.0, 5.7, 5.58)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 80.0)","(9.0, 14.5, 14.017241379310345)","(9.0, 12.5, 12.134146341463415)","(4.6, 5.9, 5.84)","(6.0, 8.2, 7.957142857142856)","(2.8, 3.65, 3.5576923076923075)"
06-01-2023 12:42:55.131406,"(5.0, 5.7, 5.6)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 80.0)","(9.0, 14.5, 13.94)","(9.0, 12.5, 12.134146341463415)","(4.6, 5.9, 5.776923076923077)","(6.0, 8.2, 7.993939393939393)","(2.8, 3.65, 3.5576923076923075)"
06-01-2023 12:42:56.413149,"(5.0, 5.7, 5.6)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 78.0)","(9.0, 14.5, 14.05)","(9.0, 12.5, 12.134146341463415)","(4.6, 5.8, 5.666666666666666)","(6.0, 8.2, 8.0125)","(2.8, 3.65, 3.559090909090909)"
06-01-2023 12:42:57.662639,"(5.0, 5.7, 5.6)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 76.875)","(10.0, 14.5, 14.166666666666666)","(9.0, 12.5, 12.134146341463415)","(4.6, 5.8, 5.6499999999999995)","(6.0, 8.2, 8.034482758620689)","(2.8, 3.65, 3.559090909090909)"
06-01-2023 12:42:58.889391,"(5.0, 5.7, 5.61)","(11.0, 14.0, 13.647058823529411)","(41.0, 90.0, 80.0)","(10.0, 14.5, 14.285714285714286)","(9.0, 12.5, 12.134146341463415)","(4.6, 5.8, 5.718181818181818)","(6.0, 8.2, 8.034482758620689)","(2.8, 3.65, 3.564285714285714)"
06-01-2023 12:43:00.160179,"(5.0, 6.0, 5.616)","(11.0, 14.0, 13.617021276595745)","(41.0, 90.0, 87.0)","(10.0, 14.5, 14.233333333333333)","(9.0, 12.5, 12.134146341463415)","(4.6, 5.8, 5.683333333333334)","(6.0, 8.2, 8.006451612903225)","(2.8, 3.65, 3.564285714285714)"
06-01-2023 12:43:01.495846,"(5.0, 5.8, 5.699999999999999)","(11.0, 14.0, 13.617021276595745)","(41.0, 90.0, 94.44444444444444)","(10.0, 14.5, 14.078947368421053)","(9.0, 12.5, 12.202702702702704)","(4.6, 5.7, 5.683333333333334)","(6.0, 8.2, 8.006451612903225)","(2.8, 3.65, 3.564285714285714)"
06-01-2023 12:43:02.821963,"(5.0, 5.8, 5.766666666666667)","(11.0, 14.0, 13.733333333333333)","(41.0, 110.0, 95.83333333333334)","(10.0, 14.5, 14.76923076923077)","(9.0, 12.5, 12.333333333333334)","(4.6, 5.7, 5.771428571428571)","(6.0, 8.2, 8.033333333333333)","(2.8, 3.65, 3.3321428571428573)"
06-01-2023 12:43:04.152313,"(5.0, 5.9, 5.70625)","(11.0, 14.0, 14.105263157894736)","(41.0, 100.0, 95.83333333333334)","(10.0, 15.0, 14.76923076923077)","(9.0, 13.0, 12.26388888888889)","(4.6, 5.9, 5.780952380952381)","(6.0, 8.2, 8.101960784313725)","(2.8, 3.35, 3.301612903225806)"
06-01-2023 12:43:05.563647,"(5.0, 5.9, 5.753846153846154)","(11.0, 14.5, 14.105263157894736)","(41.0, 100.0, 95.0)","(10.0, 15.5, 14.76923076923077)","(9.0, 12.5, 12.26388888888889)","(4.6, 5.8, 5.813513513513514)","(6.0, 8.4, 8.05)","(2.8, 3.4, 3.321875)"
06-01-2023 12:43:06.955082,"(5.0, 5.8, 5.723529411764706)","(11.0, 14.5, 14.293103448275861)","(41.0, 100.0, 95.0)","(10.0, 15.5, 14.76923076923077)","(9.0, 12.5, 12.287878787878787)","(4.6, 5.9, 5.8500000000000005)","(6.0, 8.2, 8.0)","(2.8, 3.35, 3.3204545454545453)"
06-01-2023 12:43:08.257421,"(5.0, 5.8, 5.723529411764706)","(11.0, 14.5, 14.157142857142857)","(41.0, 100.0, 96.66666666666667)","(10.0, 15.5, 14.76923076923077)","(9.0, 12.5, 12.297619047619047)","(4.6, 5.9, 5.8589743589743595)","(6.0, 8.2, 8.058823529411764)","(2.8, 3.35, 3.3294871794871796)"
06-01-2023 12:43:09.596852,"(5.0, 5.8, 5.723529411764706)","(11.0, 14.5, 14.038461538461538)","(41.0, 100.0, 127.0)","(10.0, 15.5, 15.0)","(9.0, 12.5, 12.403846153846153)","(4.6, 5.9, 5.910344827586207)","(6.0, 8.2, 8.210526315789473)","(2.7, 3.35, 3.2936842105263158)"
06-01-2023 12:43:11.036765,"(5.0, 5.9, 5.828571428571429)","(11.0, 15.0, 14.444444444444445)","(41.0, 130.0, 95.45454545454545)","(10.0, 15.5, 15.357142857142858)","(9.0, 12.5, 12.365384615384615)","(4.6, 6.2, 6.064285714285715)","(6.0, 8.4, 8.142857142857142)","(2.7, 3.3, 3.288679245283019)"
06-01-2023 12:43:12.399128,"(5.0, 5.9, 5.728571428571429)","(11.0, 15.0, 14.511627906976745)","(41.0, 120.0, 98.47826086956522)","(10.0, 15.5, 15.447368421052632)","(9.0, 12.5, 12.452380952380953)","(4.6, 6.2, 6.078723404255319)","(6.0, 8.4, 8.2)","(2.7, 3.35, 3.288)"
06-01-2023 12:43:13.758043,"(5.0, 5.9, 5.800000000000001)","(11.0, 15.0, 14.336538461538462)","(41.0, 120.0, 93.0)","(10.0, 15.5, 15.447368421052632)","(9.0, 12.5, 12.428571428571429)","(4.6, 6.2, 6.052941176470588)","(6.0, 8.4, 8.174358974358974)","(2.7, 3.3, 3.296969696969697)"
06-01-2023 12:43:15.171892,"(5.0, 5.9, 5.800000000000001)","(11.0, 15.0, 14.456521739130435)","(41.0, 120.0, 91.57894736842105)","(10.0, 15.5, 14.964285714285714)","(10.0, 12.5, 12.13888888888889)","(4.6, 6.2, 5.969230769230769)","(6.0, 8.4, 8.05185185185185)","(2.7, 3.3, 3.288961038961039)"
06-01-2023 12:43:16.471775,"(5.0, 5.8, 5.7625)","(12.0, 14.5, 14.264705882352942)","(41.0, 120.0, 93.0)","(10.0, 15.0, 14.970588235294118)","(10.0, 12.5, 12.117647058823529)","(4.6, 6.0, 5.983333333333333)","(6.0, 8.2, 8.055555555555555)","(2.7, 3.55, 3.39375)"
06-01-2023 12:43:17.723057,"(5.0, 5.8, 5.7625)","(12.0, 14.5, 14.31)","(41.0, 120.0, 93.0)","(10.0, 15.0, 15.441176470588236)","(10.0, 12.5, 12.166666666666666)","(4.6, 6.0, 5.644444444444444)","(6.0, 8.2, 8.066666666666666)","(2.7, 3.45, 3.3343749999999996)"
06-01-2023 12:43:19.156254,"(5.0, 5.9, 5.8)","(12.0, 15.0, 14.041666666666666)","(41.0, 120.0, 93.0)","(10.0, 15.5, 15.441176470588236)","(10.0, 12.5, 12.166666666666666)","(4.6, 5.8, 5.65)","(6.0, 8.2, 7.992)","(2.7, 3.4, 3.360377358490566)"
06-01-2023 12:43:20.381947,"(5.0, 5.9, 5.800000000000001)","(12.0, 15.0, 14.041666666666666)","(41.0, 120.0, 93.0)","(10.0, 15.5, 15.441176470588236)","(10.0, 12.5, 12.15)","(4.6, 5.8, 5.64)","(6.0, 8.2, 7.987755102040816)","(2.7, 3.4, 3.3688524590163933)"
06-01-2023 12:43:21.475286,"(5.0, 5.9, 5.785714285714286)","(12.0, 15.0, 14.041666666666666)","(41.0, 120.0, 93.0)","(10.0, 15.5, 15.454545454545455)","(10.0, 12.5, 12.142857142857142)","(4.6, 5.8, 5.705882352941177)","(6.0, 8.2, 7.992)","(2.7, 3.4, 3.3732142857142855)"
06-01-2023 12:43:22.652526,"(5.0, 5.9, 5.863636363636364)","(12.0, 15.0, 14.041666666666666)","(41.0, 120.0, 93.0)","(10.0, 15.5, 15.454545454545455)","(10.0, 12.5, 12.176470588235293)","(4.6, 5.8, 5.6899999999999995)","(6.0, 8.2, 7.992)","(2.7, 3.4, 3.371698113207547)"
06-01-2023 12:43:23.912279,"(5.0, 5.9, 5.863636363636364)","(12.0, 15.0, 14.041666666666666)","(41.0, 120.0, 93.0)","(10.0, 15.5, 15.467741935483872)","(10.0, 12.5, 12.1875)","(4.6, 5.8, 5.5875)","(6.0, 8.2, 7.987755102040816)","(2.7, 3.4, 3.3791666666666664)"
06-01-2023 12:43:25.147012,"(5.0, 5.9, 5.836)","(12.0, 15.0, 14.041666666666666)","(41.0, 120.0, 93.0)","(10.0, 15.5, 15.467741935483872)","(10.0, 12.5, 12.23076923076923)","(4.6, 5.7, 5.566666666666667)","(6.0, 8.2, 7.987755102040816)","(2.7, 3.4, 3.3791666666666664)"
06-01-2023 12:43:26.374631,"(5.0, 5.9, 5.815384615384616)","(12.0, 15.0, 14.210526315789474)","(41.0, 120.0, 93.0)","(10.0, 15.5, 15.467741935483872)","(10.0, 12.5, 12.25)","(4.6, 5.7, 5.8125)","(6.0, 8.2, 7.987755102040816)","(2.7, 3.4, 3.371698113207547)"
06-01-2023 12:43:27.679034,"(5.0, 5.9, 5.815384615384616)","(12.0, 14.5, 14.210526315789474)","(41.0, 120.0, 97.5)","(10.0, 15.5, 15.467741935483872)","(10.0, 12.5, 12.38888888888889)","(4.6, 5.9, 5.82962962962963)","(6.0, 8.2, 7.987755102040816)","(2.7, 3.4, 3.371698113207547)"
06-01-2023 12:43:28.881349,"(5.0, 5.9, 5.815384615384616)","(12.0, 14.5, 14.448979591836734)","(41.0, 110.0, 97.5)","(10.0, 15.5, 15.461538461538462)","(10.0, 12.5, 12.2)","(4.6, 5.9, 5.82962962962963)","(6.0, 8.2, 7.978723404255319)","(2.7, 3.4, 3.3629629629629627)"
06-01-2023 12:43:30.080909,"(5.0, 5.9, 5.815384615384616)","(12.0, 14.5, 14.448979591836734)","(41.0, 110.0, 96.53846153846155)","(10.0, 15.5, 15.461538461538462)","(10.0, 12.5, 12.2875)","(4.6, 5.9, 5.857142857142858)","(6.0, 8.2, 7.958490566037735)","(2.7, 3.4, 3.3629629629629627)"
06-01-2023 12:43:31.242216,"(5.0, 5.9, 5.815384615384616)","(12.0, 14.5, 14.41044776119403)","(41.0, 110.0, 83.75)","(10.0, 15.5, 14.977272727272727)","(10.0, 12.5, 12.25)","(4.6, 5.9, 5.798062015503876)","(6.0, 8.2, 7.9399999999999995)","(2.7, 3.4, 3.5054945054945055)"
06-01-2023 12:43:32.371120,"(5.0, 5.8, 5.745454545454545)","(12.0, 14.5, 14.423076923076923)","(41.0, 110.0, 85.0)","(10.0, 15.0, 15.157894736842104)","(10.0, 12.5, 12.075)","(4.6, 5.8, 5.902857142857143)","(6.0, 8.0, 7.785714285714286)","(2.7, 3.55, 3.3525641025641026)"
06-01-2023 12:43:33.526187,"(5.0, 5.8, 5.664864864864865)","(12.0, 14.5, 14.409090909090908)","(41.0, 110.0, 85.0)","(10.0, 15.5, 15.464285714285714)","(10.0, 12.5, 12.083333333333334)","(4.6, 6.0, 5.897297297297297)","(6.0, 8.0, 7.8)","(2.7, 3.4, 3.338461538461538)"
06-01-2023 12:43:34.661500,"(5.0, 5.8, 5.664864864864865)","(12.0, 15.0, 14.768115942028986)","(41.0, 110.0, 85.0)","(10.0, 15.5, 15.462962962962964)","(10.0, 12.5, 12.11111111111111)","(4.6, 6.0, 5.897297297297297)","(6.0, 8.0, 7.699999999999999)","(2.7, 3.4, 3.359322033898305)"
06-01-2023 12:43:35.907697,"(5.0, 5.7, 5.609090909090909)","(12.0, 15.0, 14.929824561403509)","(41.0, 110.0, 85.0)","(10.0, 15.5, 15.462962962962964)","(10.0, 12.5, 12.366666666666667)","(4.6, 6.0, 5.8969696969696965)","(6.0, 7.8, 7.771428571428571)","(2.7, 3.4, 3.359322033898305)"
06-01-2023 12:43:37.081185,"(5.0, 5.7, 5.556410256410256)","(12.0, 15.0, 14.929824561403509)","(41.0, 110.0, 85.0)","(10.0, 15.5, 15.467741935483872)","(10.0, 12.5, 12.368421052631579)","(4.6, 6.0, 5.8969696969696965)","(6.0, 7.8, 7.742857142857143)","(2.7, 3.4, 3.361842105263158)"
06-01-2023 12:43:38.616347,"(5.0, 5.7, 5.590196078431372)","(12.0, 15.0, 14.828125)","(41.0, 110.0, 85.0)","(10.0, 15.5, 15.467741935483872)","(10.0, 12.5, 12.484375)","(4.6, 6.0, 5.8969696969696965)","(6.0, 8.0, 7.736585365853658)","(2.7, 3.4, 3.3585714285714285)"
06-01-2023 12:43:40.626643,"(5.0, 5.7, 5.617948717948718)","(12.0, 15.0, 14.828125)","(41.0, 110.0, 85.0)","(10.0, 15.5, 15.467741935483872)","(10.0, 13.0, 12.484375)","(4.6, 6.0, 5.8969696969696965)","(6.0, 8.0, 7.742857142857143)","(2.7, 3.4, 3.36375)"
06-01-2023 12:43:42.856823,"(5.0, 5.7, 5.620754716981132)","(12.0, 15.0, 14.803030303030303)","(41.0, 110.0, 97.5)","(10.0, 15.5, 15.454545454545455)","(10.0, 13.0, 12.424242424242424)","(4.6, 6.0, 6.16988416988417)","(6.0, 8.0, 7.666666666666666)","(2.7, 3.4, 3.3539473684210526)"
06-01-2023 12:43:44.491932,"(5.0, 5.7, 5.576470588235294)","(12.0, 15.0, 14.912280701754385)","(41.0, 110.0, 100.0)","(10.0, 15.5, 14.944444444444445)","(10.0, 12.5, 12.45)","(4.6, 6.2, 6.174901960784314)","(6.0, 7.8, 7.714285714285714)","(2.7, 3.35, 3.326388888888889)"
06-01-2023 12:43:45.786770,"(5.0, 5.7, 5.576470588235294)","(12.0, 15.0, 14.912280701754385)","(41.0, 110.0, 100.0)","(10.0, 15.0, 14.916666666666666)","(10.0, 12.5, 12.553846153846154)","(4.6, 6.2, 6.296875)","(6.0, 7.8, 7.626666666666666)","(2.7, 3.35, 3.303846153846154)"
06-01-2023 12:43:47.403873,"(5.0, 5.7, 5.570588235294118)","(12.0, 15.0, 14.903846153846153)","(41.0, 110.0, 90.38461538461539)","(10.0, 15.0, 14.916666666666666)","(10.0, 13.0, 12.461538461538462)","(4.6, 6.4, 6.303333333333334)","(6.0, 7.8, 7.614285714285714)","(2.7, 3.35, 3.303846153846154)"
06-01-2023 12:43:48.610647,"(5.0, 5.7, 5.570588235294118)","(12.0, 15.0, 14.903846153846153)","(41.0, 95.0, 86.11111111111111)","(10.0, 15.0, 15.307692307692308)","(10.0, 12.5, 12.45945945945946)","(4.6, 6.4, 6.296875)","(6.0, 7.8, 7.5636363636363635)","(2.7, 3.35, 3.315714285714286)"
06-01-2023 12:43:49.928389,"(5.0, 5.5, 5.482758620689655)","(12.0, 14.5, 14.47)","(41.0, 95.0, 85.0)","(10.0, 15.5, 15.1)","(10.0, 12.5, 12.45945945945946)","(4.6, 6.4, 6.308333333333334)","(6.0, 7.8, 7.5756097560975615)","(2.7, 3.35, 3.306338028169014)"
06-01-2023 12:43:51.289789,"(5.0, 5.5, 5.482758620689655)","(12.0, 14.5, 14.473684210526315)","(41.0, 95.0, 85.0)","(10.0, 15.5, 15.166666666666666)","(10.0, 12.5, 12.45945945945946)","(4.6, 6.4, 6.308333333333334)","(6.0, 7.8, 7.57)","(2.7, 3.35, 3.306338028169014)"
06-01-2023 12:43:52.567495,"(5.0, 5.5, 5.482758620689655)","(12.0, 14.5, 14.473684210526315)","(41.0, 95.0, 80.45454545454545)","(10.0, 15.5, 15.277777777777779)","(10.0, 12.5, 12.457142857142857)","(4.6, 6.4, 6.590291262135922)","(6.0, 7.8, 7.583783783783784)","(2.7, 3.35, 3.3151515151515154)"
06-01-2023 12:43:53.941712,"(5.0, 5.5, 5.5)","(12.0, 14.5, 14.869565217391305)","(41.0, 95.0, 80.0)","(10.0, 15.5, 15.18)","(10.0, 12.5, 12.372093023255815)","(4.6, 6.6, 6.560930232558139)","(6.0, 7.8, 7.5756097560975615)","(2.7, 3.35, 3.3805785123966943)"
06-01-2023 12:43:55.259906,"(5.0, 5.6, 5.5)","(12.0, 15.0, 14.903225806451612)","(41.0, 85.0, 88.33333333333333)","(10.0, 15.5, 14.947368421052632)","(10.0, 12.5, 12.228260869565217)","(4.8, 6.6, 6.560930232558139)","(6.0, 7.8, 7.5756097560975615)","(2.7, 3.4, 3.3805194805194807)"
06-01-2023 12:43:56.478306,"(5.0, 5.6, 5.496)","(12.0, 15.0, 14.903225806451612)","(41.0, 95.0, 80.71428571428571)","(10.0, 15.0, 14.947368421052632)","(10.0, 12.5, 12.363636363636363)","(4.8, 6.6, 6.5537777777777775)","(6.0, 7.8, 7.536170212765958)","(2.7, 3.4, 3.380921052631579)"
06-01-2023 12:43:57.594075,"(5.0, 5.6, 5.496)","(12.0, 15.0, 14.918032786885245)","(41.0, 85.0, 80.71428571428571)","(10.0, 15.0, 14.925)","(10.0, 12.5, 12.08)","(4.8, 6.6, 6.5540540540540535)","(6.0, 7.8, 7.564705882352941)","(2.7, 3.4, 3.379861111111111)"
06-01-2023 12:43:58.860585,"(5.0, 5.6, 5.504545454545455)","(12.0, 15.0, 14.717948717948717)","(41.0, 85.0, 82.0)","(10.0, 15.0, 14.928571428571429)","(10.0, 12.5, 12.096153846153847)","(4.8, 6.6, 6.561467889908257)","(6.0, 7.6, 7.564705882352941)","(2.7, 3.4, 3.3918032786885246)"
06-01-2023 12:44:00.015941,"(5.0, 5.6, 5.414285714285715)","(12.0, 15.0, 14.717948717948717)","(41.0, 85.0, 82.0)","(10.0, 15.0, 14.951219512195122)","(10.0, 12.5, 12.043478260869565)","(4.8, 6.6, 6.561467889908257)","(6.0, 7.6, 7.5625)","(2.7, 3.4, 3.3918032786885246)"
06-01-2023 12:44:01.091317,"(5.0, 5.6, 5.426666666666667)","(12.0, 15.0, 14.717948717948717)","(41.0, 85.0, 82.0)","(10.0, 15.0, 14.764705882352942)","(10.0, 12.5, 11.922535211267606)","(4.8, 6.6, 6.556481481481481)","(6.0, 7.6, 7.42608695652174)","(2.7, 3.4, 3.3388888888888886)"
06-01-2023 12:44:02.193669,"(5.0, 5.8, 5.792198581560283)","(12.0, 15.0, 14.694444444444445)","(41.0, 85.0, 83.75)","(10.0, 15.0, 14.729166666666666)","(10.0, 12.5, 11.947761194029852)","(4.8, 6.6, 6.557466063348416)","(6.0, 7.6, 7.432)","(2.7, 3.4, 3.34)"
06-01-2023 12:44:03.323989,"(5.0, 5.8, 5.79225352112676)","(12.0, 15.0, 14.690140845070422)","(41.0, 95.0, 86.66666666666667)","(10.0, 15.0, 14.470588235294118)","(10.0, 12.5, 11.989583333333334)","(4.8, 6.6, 6.558139534883721)","(6.0, 7.6, 7.28)","(2.7, 3.35, 3.338)"
06-01-2023 12:44:04.520857,"(5.0, 5.9, 5.7384615384615385)","(12.0, 15.0, 14.608108108108109)","(41.0, 95.0, 88.33333333333333)","(10.0, 14.5, 14.72340425531915)","(10.0, 12.0, 11.989583333333334)","(4.8, 6.6, 6.558139534883721)","(6.0, 7.6, 7.4)","(2.7, 3.4, 3.304310344827586)"
06-01-2023 12:44:05.904183,"(5.0, 5.9, 5.770588235294118)","(12.0, 15.0, 14.597222222222221)","(41.0, 95.0, 88.33333333333333)","(10.0, 15.0, 14.470588235294118)","(10.0, 12.0, 11.989583333333334)","(4.8, 6.6, 6.557943925233644)","(6.0, 7.6, 7.466666666666667)","(2.7, 3.35, 3.2556338028169014)"
06-01-2023 12:44:07.172119,"(5.0, 5.9, 5.797297297297297)","(12.0, 14.5, 14.471428571428572)","(41.0, 95.0, 88.33333333333333)","(10.0, 14.5, 14.36046511627907)","(10.0, 12.0, 11.989583333333334)","(4.8, 6.6, 6.5601895734597155)","(6.0, 7.6, 7.53)","(2.7, 3.35, 3.2240963855421687)"
