,Zipping Noelle,One For Luck,Cruzin Ace,Witch Earner,War Hammer,Sankey,Lend The Moose,Poppy Bluey
11-01-2023 12:58:34.046817,"(6.5, 12.5, 12.34)","(9.0, 16.0, 15.68421052631579)","(3.4, 4.3, 4.042857142857143)","(3.4, 3.65, 3.647453703703704)","(8.0, 8.8, 8.631578947368421)","(15.0, 28.0, 27.625)","(61.0, 120.0, 112.94117647058823)","(4.4, 6.2, 6.145714285714286)"
11-01-2023 12:58:35.286479,"(6.5, 12.5, 12.106060606060606)","(9.0, 16.0, 15.68421052631579)","(3.4, 4.3, 4.079591836734694)","(3.4, 3.65, 3.6136363636363633)","(8.0, 8.8, 8.714285714285715)","(15.0, 28.0, 27.6)","(61.0, 120.0, 112.94117647058823)","(4.4, 6.2, 6.167213114754098)"
11-01-2023 12:58:36.622699,"(6.5, 12.5, 12.055555555555555)","(9.0, 16.0, 15.875)","(3.4, 4.3, 4.173333333333334)","(3.4, 3.65, 3.6214285714285714)","(8.0, 8.8, 8.631578947368421)","(15.0, 28.0, 27.6)","(61.0, 120.0, 106.66666666666667)","(4.4, 6.2, 6.167213114754098)"
11-01-2023 12:58:37.916544,"(7.5, 12.5, 11.948275862068966)","(10.0, 16.0, 15.875)","(3.4, 4.2, 4.173333333333334)","(3.4, 3.65, 3.6058823529411765)","(8.0, 8.8, 8.654545454545454)","(16.0, 28.0, 28.4)","(61.0, 120.0, 111.42857142857143)","(4.6, 6.2, 5.88)"
11-01-2023 12:58:39.480753,"(7.5, 12.5, 12.0625)","(10.0, 16.0, 15.454545454545455)","(3.4, 4.2, 4.15)","(3.4, 3.7, 3.6357142857142857)","(8.0, 8.8, 8.600000000000001)","(16.0, 29.0, 28.625)","(61.0, 120.0, 111.42857142857143)","(4.6, 6.0, 5.9411764705882355)"
11-01-2023 12:58:40.744479,"(7.5, 12.5, 12.23076923076923)","(10.0, 16.0, 15.884615384615385)","(3.4, 4.2, 4.39908256880734)","(3.4, 3.65, 3.583333333333333)","(8.0, 8.8, 7.808)","(16.0, 29.0, 27.5)","(61.0, 120.0, 110.0)","(4.6, 6.0, 5.828571428571428)"
11-01-2023 12:58:41.956515,"(7.5, 12.5, 12.23076923076923)","(10.0, 16.0, 15.863636363636363)","(3.4, 4.4, 4.477049180327869)","(3.4, 3.65, 3.6062499999999997)","(8.0, 8.0, 7.601762114537444)","(16.0, 28.0, 27.77777777777778)","(61.0, 120.0, 112.94117647058823)","(4.6, 6.0, 5.815384615384615)"
11-01-2023 12:58:43.491567,"(7.5, 12.5, 12.172727272727272)","(10.0, 16.0, 15.5)","(3.4, 4.5, 4.390000000000001)","(3.4, 3.65, 3.613157894736842)","(8.0, 8.0, 7.7924528301886795)","(16.0, 28.0, 28.4)","(61.0, 120.0, 106.66666666666667)","(4.6, 6.0, 5.88)"
11-01-2023 12:58:44.928189,"(7.5, 12.5, 12.19811320754717)","(10.0, 16.0, 15.357142857142858)","(3.5, 4.4, 4.390000000000001)","(3.4, 3.65, 3.6149999999999998)","(8.0, 7.8, 7.2407079646017705)","(16.0, 29.0, 28.333333333333332)","(61.0, 120.0, 106.66666666666667)","(4.6, 6.0, 5.909090909090909)"
11-01-2023 12:58:46.296747,"(7.5, 12.5, 12.0)","(10.0, 16.0, 15.833333333333334)","(3.5, 4.4, 4.393814432989691)","(3.4, 3.65, 3.6065217391304345)","(8.0, 7.4, 7.7749999999999995)","(16.0, 29.0, 28.0)","(61.0, 120.0, 112.94117647058823)","(4.6, 6.0, 5.909090909090909)"
11-01-2023 12:58:47.636497,"(7.5, 12.0, 11.984375)","(10.0, 16.0, 15.833333333333334)","(3.5, 4.4, 4.47843137254902)","(3.4, 3.65, 3.619565217391304)","(8.0, 7.8, 7.707692307692308)","(16.0, 29.0, 28.8)","(61.0, 120.0, 136.66666666666669)","(4.6, 6.0, 5.964285714285714)"
11-01-2023 12:58:48.914298,"(7.5, 12.0, 11.984375)","(10.0, 16.0, 15.222222222222221)","(3.5, 4.5, 4.466666666666667)","(3.4, 3.65, 3.6333333333333333)","(8.0, 7.8, 7.583333333333333)","(16.0, 29.0, 28.8)","(61.0, 140.0, 117.5)","(4.6, 6.0, 5.973684210526316)"
11-01-2023 12:58:50.144654,"(7.5, 12.0, 11.984375)","(10.0, 16.0, 15.333333333333334)","(3.5, 4.6, 4.517241379310345)","(3.4, 3.65, 3.643333333333333)","(8.0, 7.6, 7.583333333333333)","(16.0, 29.0, 28.8)","(61.0, 140.0, 126.81818181818181)","(4.6, 6.0, 5.973684210526316)"
11-01-2023 12:58:51.432401,"(7.5, 12.0, 11.984375)","(10.0, 16.0, 15.391304347826086)","(3.5, 4.6, 4.497142857142857)","(3.4, 3.65, 3.6950000000000003)","(8.0, 7.6, 7.4967741935483865)","(16.0, 29.0, 28.8)","(61.0, 130.0, 127.8125)","(4.6, 6.0, 5.973684210526316)"
11-01-2023 12:58:52.664194,"(7.5, 12.0, 11.984375)","(10.0, 16.0, 15.416666666666666)","(3.5, 4.6, 4.497142857142857)","(3.4, 3.7, 3.716666666666667)","(8.0, 7.6, 7.378947368421053)","(16.0, 29.0, 28.8)","(61.0, 130.0, 115.0)","(4.6, 6.0, 5.9375)"
11-01-2023 12:58:53.955273,"(7.5, 12.0, 11.984375)","(10.0, 16.0, 15.222222222222221)","(3.5, 4.6, 4.490909090909091)","(3.4, 3.75, 3.725)","(8.0, 7.4, 7.197938144329897)","(16.0, 29.0, 28.8)","(61.0, 130.0, 115.0)","(4.6, 6.0, 5.964285714285714)"
11-01-2023 12:58:55.254774,"(7.5, 12.0, 11.984375)","(10.0, 16.0, 15.222222222222221)","(3.5, 4.6, 4.490909090909091)","(3.4, 3.75, 3.664285714285714)","(8.0, 7.2, 7.198148148148149)","(16.0, 29.0, 28.58823529411765)","(61.0, 130.0, 126.66666666666667)","(4.6, 6.0, 5.964285714285714)"
11-01-2023 12:58:56.526543,"(7.5, 12.0, 11.984375)","(10.0, 15.5, 15.26923076923077)","(3.5, 4.7, 4.679220779220779)","(3.4, 3.75, 3.7196969696969697)","(8.0, 7.2, 7.558260869565217)","(16.0, 30.0, 28.4)","(61.0, 130.0, 126.66666666666667)","(4.6, 6.0, 5.892307692307692)"
11-01-2023 12:58:57.943173,"(7.5, 12.0, 11.984375)","(10.0, 15.5, 14.666666666666666)","(3.5, 4.7, 4.681012658227848)","(3.4, 3.75, 3.7115384615384617)","(8.0, 7.6, 7.428571428571429)","(16.0, 29.0, 28.25)","(61.0, 130.0, 126.0)","(4.6, 6.0, 5.82)"
11-01-2023 12:58:59.209456,"(7.5, 12.0, 11.983870967741936)","(10.0, 15.0, 14.666666666666666)","(3.5, 4.7, 4.681012658227848)","(3.4, 3.75, 3.7115384615384617)","(8.0, 8.0, 7.428571428571429)","(16.0, 29.0, 28.25)","(61.0, 130.0, 128.0)","(4.6, 6.0, 5.913636363636364)"
11-01-2023 12:59:00.577210,"(7.5, 12.0, 11.983870967741936)","(10.0, 15.0, 14.631578947368421)","(3.5, 4.7, 4.674418604651163)","(3.4, 3.75, 3.6906250000000003)","(8.0, 7.2, 7.16)","(16.0, 29.0, 27.0)","(61.0, 130.0, 128.0)","(4.6, 6.2, 5.966666666666667)"
11-01-2023 12:59:01.969856,"(7.5, 12.0, 11.983870967741936)","(10.0, 15.5, 14.45)","(3.5, 4.7, 4.674418604651163)","(3.4, 3.7, 3.6906250000000003)","(8.0, 7.2, 6.979310344827586)","(16.0, 29.0, 27.0)","(61.0, 130.0, 126.0)","(4.6, 6.0, 6.033333333333333)"
11-01-2023 12:59:03.278034,"(7.5, 12.0, 11.983333333333333)","(10.0, 15.0, 14.2)","(3.5, 4.7, 4.677215189873418)","(3.4, 3.7, 3.669230769230769)","(8.0, 7.2, 6.8307692307692305)","(16.0, 29.0, 27.666666666666668)","(61.0, 130.0, 126.0)","(4.6, 6.2, 6.05)"
11-01-2023 12:59:04.493087,"(7.5, 12.0, 11.902777777777779)","(10.0, 15.0, 14.620689655172415)","(3.5, 4.7, 4.677215189873418)","(3.4, 3.7, 3.6837837837837837)","(8.0, 7.0, 6.7957446808510635)","(16.0, 28.0, 26.76923076923077)","(61.0, 130.0, 128.0)","(4.6, 6.2, 6.094117647058823)"
11-01-2023 12:59:06.019815,"(7.5, 12.0, 11.902777777777779)","(10.0, 15.0, 14.652173913043478)","(3.5, 4.7, 4.676470588235294)","(3.4, 3.7, 3.670588235294118)","(8.0, 6.8, 6.797674418604651)","(16.0, 27.0, 26.76923076923077)","(61.0, 130.0, 126.0)","(4.6, 6.2, 6.054545454545455)"
11-01-2023 12:59:07.311039,"(7.5, 12.0, 11.902777777777779)","(10.0, 15.0, 14.652173913043478)","(3.5, 4.7, 4.676470588235294)","(3.4, 3.7, 3.673684210526316)","(8.0, 6.8, 6.797701149425287)","(16.0, 27.0, 26.76923076923077)","(61.0, 130.0, 126.0)","(4.6, 6.2, 6.034285714285715)"
11-01-2023 12:59:08.805825,"(7.5, 12.0, 11.902777777777779)","(10.0, 15.0, 14.75)","(3.5, 4.7, 4.679012345679013)","(3.4, 3.7, 3.649122807017544)","(8.0, 6.8, 6.782978723404256)","(16.0, 27.0, 26.7)","(61.0, 130.0, 126.0)","(4.6, 6.4, 6.2)"
11-01-2023 12:59:10.058414,"(7.5, 12.0, 11.902777777777779)","(10.0, 15.0, 14.75)","(3.5, 4.7, 4.679012345679013)","(3.4, 3.7, 3.649122807017544)","(8.0, 6.8, 6.782022471910112)","(16.0, 27.0, 25.8)","(61.0, 130.0, 128.1818181818182)","(4.6, 6.4, 6.15)"
11-01-2023 12:59:11.276209,"(7.5, 12.0, 11.902777777777779)","(10.0, 15.0, 14.68)","(3.5, 4.7, 4.681012658227848)","(3.4, 3.7, 3.6565217391304348)","(8.0, 6.8, 6.785365853658536)","(16.0, 26.0, 25.8)","(61.0, 130.0, 128.1818181818182)","(4.6, 6.4, 6.14375)"
11-01-2023 12:59:12.592402,"(7.5, 12.0, 11.902777777777779)","(10.0, 15.0, 14.714285714285714)","(3.5, 4.7, 4.6927536231884055)","(3.4, 3.7, 3.6568627450980395)","(8.0, 6.8, 6.785365853658536)","(16.0, 26.0, 25.0)","(61.0, 130.0, 126.66666666666667)","(4.6, 6.4, 6.1647058823529415)"
11-01-2023 12:59:13.970797,"(7.5, 12.0, 11.902777777777779)","(10.0, 15.0, 14.75)","(3.5, 4.7, 4.681333333333334)","(3.4, 3.7, 3.6568627450980395)","(8.0, 6.8, 6.786206896551724)","(16.0, 26.0, 25.0)","(61.0, 130.0, 128.1818181818182)","(4.6, 6.4, 6.203636363636364)"
11-01-2023 12:59:15.261950,"(7.5, 12.0, 11.902777777777779)","(10.0, 15.0, 14.75)","(3.5, 4.7, 4.681333333333334)","(3.4, 3.7, 3.6704545454545454)","(8.0, 6.8, 6.786206896551724)","(16.0, 26.0, 25.8125)","(61.0, 130.0, 128.1818181818182)","(4.6, 6.4, 6.184)"
11-01-2023 12:59:16.642216,"(7.5, 12.0, 11.902777777777779)","(10.0, 16.0, 15.852941176470589)","(3.5, 4.7, 4.681333333333334)","(3.4, 3.7, 3.6641509433962267)","(8.0, 6.8, 6.770526315789473)","(16.0, 26.0, 25.8125)","(61.0, 130.0, 126.66666666666667)","(4.6, 6.4, 6.207142857142857)"
11-01-2023 12:59:17.869912,"(8.0, 12.0, 11.902777777777779)","(10.0, 16.0, 15.864864864864865)","(3.6, 4.7, 4.681333333333334)","(3.3, 3.7, 3.660714285714286)","(7.0, 6.8, 6.777777777777778)","(16.0, 26.0, 25.142857142857142)","(61.0, 130.0, 126.66666666666667)","(4.6, 6.4, 6.224)"
11-01-2023 12:59:19.163223,"(8.0, 12.0, 11.9)","(10.0, 16.0, 15.864864864864865)","(3.6, 4.7, 4.68)","(3.3, 3.7, 3.6645833333333333)","(7.0, 6.8, 6.776470588235294)","(16.0, 27.0, 25.727272727272727)","(61.0, 130.0, 128.1818181818182)","(4.6, 6.4, 6.224390243902439)"
11-01-2023 12:59:20.391272,"(8.0, 12.0, 11.9)","(10.0, 16.0, 15.852941176470589)","(3.6, 4.7, 4.681159420289855)","(3.3, 3.7, 3.6704545454545454)","(7.0, 6.8, 6.777777777777778)","(16.0, 27.0, 25.727272727272727)","(61.0, 130.0, 128.1818181818182)","(4.6, 6.4, 6.224390243902439)"
11-01-2023 12:59:21.887558,"(8.0, 12.0, 11.9)","(11.0, 16.0, 15.864864864864865)","(3.6, 4.7, 4.6824324324324325)","(3.3, 3.7, 3.665151515151515)","(7.0, 6.8, 6.777777777777778)","(16.0, 27.0, 25.375)","(61.0, 130.0, 126.66666666666667)","(4.6, 6.4, 6.2468085106382985)"
11-01-2023 12:59:23.265117,"(8.0, 12.0, 11.9)","(11.0, 16.0, 15.864864864864865)","(3.6, 4.7, 4.680882352941176)","(3.3, 3.7, 3.648148148148148)","(7.0, 6.8, 6.777777777777778)","(16.0, 27.0, 25.227272727272727)","(61.0, 130.0, 126.66666666666667)","(4.6, 6.4, 6.227450980392157)"
11-01-2023 12:59:24.651299,"(8.0, 12.0, 11.9)","(11.0, 16.0, 15.9375)","(3.6, 4.7, 4.6640625)","(3.3, 3.65, 3.6478260869565218)","(7.0, 6.8, 6.777777777777778)","(16.0, 27.0, 25.25)","(61.0, 130.0, 126.66666666666667)","(4.6, 6.4, 6.224390243902439)"
11-01-2023 12:59:26.545126,"(8.0, 12.0, 11.907894736842104)","(11.0, 16.0, 15.9375)","(3.6, 4.7, 4.6640625)","(3.3, 3.65, 3.6482142857142854)","(7.0, 6.8, 6.777777777777778)","(16.0, 27.0, 24.833333333333332)","(61.0, 130.0, 128.1818181818182)","(4.6, 6.4, 6.243478260869566)"
11-01-2023 12:59:28.138995,"(8.0, 12.0, 11.907894736842104)","(11.0, 16.0, 15.945945945945946)","(3.6, 4.7, 4.662068965517241)","(3.3, 3.65, 3.654)","(7.0, 6.8, 6.777777777777778)","(16.0, 27.0, 25.5)","(61.0, 130.0, 128.1818181818182)","(4.6, 6.4, 6.224)"
11-01-2023 12:59:29.755327,"(8.0, 12.0, 11.907894736842104)","(11.0, 16.0, 15.941176470588236)","(3.6, 4.7, 4.661403508771929)","(3.3, 3.7, 3.659090909090909)","(7.0, 6.8, 6.777777777777778)","(16.0, 27.0, 26.08695652173913)","(61.0, 130.0, 128.1818181818182)","(4.6, 6.4, 6.204444444444444)"
11-01-2023 12:59:31.320879,"(8.0, 12.0, 11.976190476190476)","(11.0, 16.0, 15.78125)","(3.6, 4.7, 4.673469387755102)","(3.3, 3.7, 3.58125)","(7.0, 6.8, 7.0928571428571425)","(16.0, 27.0, 25.866666666666667)","(61.0, 130.0, 128.1818181818182)","(4.6, 6.4, 6.227450980392157)"
11-01-2023 12:59:32.660278,"(8.0, 12.0, 11.976190476190476)","(11.0, 16.0, 15.478260869565217)","(3.6, 4.7, 4.662068965517241)","(3.3, 3.6, 3.523)","(7.0, 7.2, 7.088)","(16.0, 26.0, 25.866666666666667)","(61.0, 130.0, 128.1818181818182)","(4.6, 6.4, 6.162162162162162)"
11-01-2023 12:59:33.926371,"(8.0, 12.0, 11.976190476190476)","(11.0, 15.5, 15.5625)","(3.6, 4.7, 4.674)","(3.3, 3.55, 3.5203539823008847)","(7.0, 7.2, 7.12)","(16.0, 26.0, 24.941176470588236)","(61.0, 130.0, 128.1818181818182)","(4.6, 6.4, 6.221276595744681)"
11-01-2023 12:59:35.260398,"(8.0, 12.0, 11.973684210526315)","(11.0, 16.0, 15.64102564102564)","(3.6, 4.7, 4.676363636363637)","(3.3, 3.55, 3.49625)","(7.0, 7.2, 7.128)","(16.0, 25.0, 24.952380952380953)","(61.0, 130.0, 126.66666666666667)","(4.6, 6.4, 6.250847457627119)"
11-01-2023 12:59:36.617619,"(8.0, 12.0, 11.977272727272727)","(11.0, 16.0, 15.484375)","(3.6, 4.7, 4.622222222222223)","(3.3, 3.5, 3.5083333333333333)","(7.0, 7.2, 7.416666666666667)","(16.0, 25.0, 25.684210526315788)","(61.0, 130.0, 126.66666666666667)","(4.6, 6.4, 6.253846153846154)"
11-01-2023 12:59:37.939351,"(8.0, 12.0, 11.974358974358974)","(11.0, 15.5, 15.942857142857143)","(3.6, 4.7, 4.512727272727273)","(3.3, 3.55, 3.518333333333333)","(7.0, 7.6, 7.589473684210526)","(16.0, 26.0, 24.928571428571427)","(61.0, 130.0, 126.66666666666667)","(4.6, 6.4, 6.234782608695652)"
11-01-2023 12:59:39.207301,"(8.0, 12.0, 11.974358974358974)","(11.0, 16.0, 15.951219512195122)","(3.6, 4.6, 4.5)","(3.3, 3.55, 3.5152777777777775)","(7.0, 7.6, 7.577049180327869)","(16.0, 25.0, 24.928571428571427)","(61.0, 130.0, 128.1818181818182)","(4.6, 6.4, 6.213793103448276)"
11-01-2023 12:59:40.551030,"(8.0, 12.0, 11.986842105263158)","(11.0, 16.0, 15.954545454545455)","(3.6, 4.6, 4.446153846153846)","(3.3, 3.55, 3.5142857142857142)","(7.0, 7.6, 7.576271186440677)","(16.0, 25.0, 25.04)","(61.0, 130.0, 126.66666666666667)","(4.6, 6.4, 6.213793103448276)"
11-01-2023 12:59:41.872780,"(8.0, 12.0, 11.974358974358974)","(11.0, 16.0, 15.944444444444445)","(3.6, 4.5, 4.406060606060606)","(3.3, 3.55, 3.544736842105263)","(7.0, 7.6, 7.761290322580645)","(16.0, 26.0, 25.3)","(61.0, 130.0, 117.5)","(4.6, 6.4, 6.2)"
11-01-2023 12:59:43.229216,"(8.0, 12.0, 11.96551724137931)","(11.0, 16.0, 15.944444444444445)","(3.6, 4.5, 4.392424242424243)","(3.2, 3.55, 3.537931034482759)","(7.0, 7.8, 7.747058823529412)","(16.0, 26.0, 25.692307692307693)","(61.0, 140.0, 110.0)","(4.6, 6.4, 6.214634146341464)"
11-01-2023 12:59:44.544625,"(8.0, 12.5, 12.109756097560975)","(11.0, 16.0, 15.941176470588236)","(3.6, 4.4, 4.392424242424243)","(3.2, 3.6, 3.528947368421053)","(7.0, 7.8, 7.721212121212121)","(16.0, 26.0, 25.25)","(61.0, 140.0, 128.57142857142858)","(4.6, 6.4, 6.238297872340426)"
11-01-2023 12:59:45.801384,"(8.0, 12.0, 11.966666666666667)","(11.0, 16.0, 15.954545454545455)","(3.6, 4.4, 4.361904761904762)","(3.2, 3.6, 3.5386363636363636)","(7.0, 7.8, 7.75702479338843)","(16.0, 26.0, 25.304347826086957)","(61.0, 140.0, 128.57142857142858)","(4.6, 6.4, 6.269565217391305)"
11-01-2023 12:59:47.058375,"(8.0, 12.5, 12.081395348837209)","(11.0, 16.0, 15.954545454545455)","(3.6, 4.4, 4.361904761904762)","(3.2, 3.6, 3.544736842105263)","(7.0, 7.8, 7.75702479338843)","(16.0, 26.0, 25.875)","(61.0, 140.0, 106.66666666666667)","(4.6, 6.4, 6.179310344827586)"
11-01-2023 12:59:48.328918,"(8.0, 12.0, 11.931034482758621)","(11.0, 16.5, 16.44736842105263)","(3.6, 4.4, 4.368115942028986)","(3.2, 3.6, 3.564285714285714)","(7.0, 7.8, 7.64)","(16.0, 26.0, 25.875)","(61.0, 140.0, 136.25)","(4.6, 6.2, 6.167567567567568)"
11-01-2023 12:59:49.510967,"(8.0, 12.0, 11.92)","(11.0, 16.5, 16.454545454545453)","(3.6, 4.4, 4.4174999999999995)","(3.2, 3.6, 3.5615384615384618)","(7.0, 7.8, 7.763025210084034)","(16.0, 26.0, 25.75)","(61.0, 140.0, 142.0)","(4.6, 6.2, 6.180645161290323)"
11-01-2023 12:59:50.598206,"(8.0, 12.0, 11.92)","(11.0, 16.5, 16.456521739130434)","(3.6, 4.5, 4.415384615384616)","(3.2, 3.6, 3.5615384615384618)","(7.0, 7.8, 7.763025210084034)","(16.0, 26.0, 25.555555555555557)","(61.0, 150.0, 142.0)","(4.6, 6.2, 6.1647058823529415)"
11-01-2023 12:59:51.878537,"(8.0, 12.0, 12.2)","(11.0, 17.0, 16.404761904761905)","(3.6, 4.5, 4.434426229508197)","(3.2, 3.6, 3.5527777777777776)","(7.0, 7.8, 7.772413793103448)","(16.0, 26.0, 25.833333333333332)","(61.0, 150.0, 125.0)","(4.6, 6.2, 6.144444444444445)"
11-01-2023 12:59:53.105950,"(8.5, 12.5, 12.2)","(11.0, 16.5, 16.15625)","(3.7, 4.5, 4.432203389830509)","(3.2, 3.6, 3.547727272727273)","(6.0, 7.8, 7.759322033898305)","(16.0, 26.0, 25.8)","(71.0, 130.0, 142.5)","(4.8, 6.4, 6.180952380952381)"
11-01-2023 12:59:54.339597,"(8.5, 12.0, 11.916666666666666)","(11.0, 16.5, 16.15625)","(3.7, 4.5, 4.339473684210526)","(3.2, 3.6, 3.547727272727273)","(6.0, 7.8, 7.758260869565217)","(16.0, 26.0, 25.81818181818182)","(71.0, 150.0, 137.5)","(4.8, 6.2, 6.18)"
11-01-2023 12:59:55.492951,"(8.5, 12.0, 11.958333333333334)","(11.0, 16.5, 16.15625)","(3.7, 4.4, 4.317525773195877)","(3.2, 3.6, 3.5704545454545453)","(6.0, 7.8, 7.771171171171171)","(16.0, 26.0, 24.88888888888889)","(71.0, 140.0, 137.5)","(4.8, 6.2, 6.1891891891891895)"
11-01-2023 12:59:56.681115,"(8.5, 12.5, 12.346153846153847)","(11.0, 16.5, 16.076923076923077)","(3.7, 4.4, 4.284210526315789)","(3.2, 3.6, 3.6153846153846154)","(6.0, 7.8, 7.752173913043478)","(16.0, 25.0, 25.1875)","(71.0, 140.0, 137.5)","(4.8, 6.2, 6.154166666666667)"
11-01-2023 12:59:57.894775,"(8.5, 12.5, 12.267441860465116)","(11.0, 16.5, 16.107142857142858)","(3.7, 4.3, 4.236734693877551)","(3.2, 3.7, 3.6453124999999997)","(6.0, 7.8, 7.759183673469388)","(16.0, 26.0, 25.142857142857142)","(71.0, 140.0, 137.5)","(4.8, 6.2, 6.156000000000001)"
11-01-2023 12:59:59.145638,"(8.5, 12.5, 12.217391304347826)","(11.0, 16.5, 16.107142857142858)","(3.7, 4.3, 4.219512195121951)","(3.2, 3.65, 3.6161290322580646)","(6.0, 7.8, 7.947619047619048)","(16.0, 26.0, 24.363636363636363)","(71.0, 140.0, 137.5)","(4.8, 6.2, 6.057142857142857)"
11-01-2023 13:00:00.304006,"(8.5, 12.0, 11.9625)","(11.0, 16.5, 15.919354838709678)","(3.7, 4.3, 4.2)","(3.2, 3.65, 3.64375)","(6.0, 8.0, 8.097435897435897)","(16.0, 26.0, 24.571428571428573)","(71.0, 140.0, 137.5)","(4.8, 6.2, 6.025396825396825)"
11-01-2023 13:00:01.540334,"(8.5, 12.0, 11.90625)","(11.0, 16.0, 15.571428571428571)","(3.7, 4.2, 4.090196078431372)","(3.2, 3.65, 3.636842105263158)","(6.0, 8.2, 8.145945945945945)","(16.0, 26.0, 25.032258064516128)","(71.0, 140.0, 146.25)","(4.8, 6.2, 6.031372549019608)"
11-01-2023 13:00:02.759369,"(8.5, 12.0, 11.95)","(11.0, 16.0, 15.727272727272727)","(3.7, 4.2, 4.090196078431372)","(3.2, 3.7, 3.636842105263158)","(6.0, 8.2, 8.381818181818183)","(16.0, 26.0, 25.154929577464788)","(71.0, 150.0, 151.8181818181818)","(4.8, 6.2, 6.047272727272727)"
11-01-2023 13:00:03.844069,"(8.5, 12.0, 11.61111111111111)","(11.0, 16.0, 15.71875)","(3.7, 4.2, 4.054166666666667)","(3.2, 3.7, 3.6333333333333333)","(6.0, 8.4, 8.399999999999999)","(16.0, 26.0, 25.033333333333335)","(71.0, 160.0, 153.33333333333334)","(4.8, 6.2, 6.041509433962264)"
11-01-2023 13:00:04.996977,"(8.5, 11.5, 11.457142857142857)","(11.0, 16.0, 15.71875)","(3.7, 4.2, 4.045614035087719)","(3.2, 3.65, 3.66)","(6.0, 8.6, 8.385714285714284)","(16.0, 26.0, 25.04)","(71.0, 160.0, 152.85714285714286)","(4.8, 6.2, 6.025)"
11-01-2023 13:00:06.118635,"(8.5, 11.5, 11.477272727272727)","(11.0, 16.0, 15.795454545454545)","(3.7, 4.2, 4.123809523809524)","(3.2, 3.7, 3.667391304347826)","(6.0, 8.6, 8.385714285714284)","(16.0, 26.0, 25.033333333333335)","(71.0, 160.0, 152.30769230769232)","(4.8, 6.2, 6.216666666666667)"
11-01-2023 13:00:07.328949,"(8.5, 11.5, 11.477272727272727)","(11.0, 16.0, 14.633333333333333)","(3.7, 4.1, 4.003846153846154)","(3.2, 3.7, 3.685135135135135)","(6.0, 8.6, 8.141176470588235)","(16.0, 26.0, 24.8)","(71.0, 160.0, 152.5)","(4.8, 6.4, 6.357142857142858)"
11-01-2023 13:00:08.550694,"(8.5, 11.0, 10.2)","(11.0, 15.0, 14.633333333333333)","(3.7, 4.1, 4.069230769230769)","(3.2, 3.75, 3.738157894736842)","(6.0, 8.6, 8.139999999999999)","(16.0, 25.0, 24.40909090909091)","(71.0, 160.0, 153.07692307692307)","(4.8, 6.4, 6.426086956521739)"
11-01-2023 13:00:09.753003,"(8.5, 11.0, 10.24468085106383)","(11.0, 15.0, 14.57843137254902)","(3.7, 4.1, 4.044827586206896)","(3.2, 3.75, 3.736764705882353)","(6.0, 8.2, 8.10909090909091)","(16.0, 26.0, 24.346153846153847)","(71.0, 160.0, 151.8181818181818)","(4.8, 6.6, 6.267532467532468)"
11-01-2023 13:00:10.938708,"(8.5, 11.0, 10.105990783410139)","(11.0, 15.0, 14.522222222222222)","(3.7, 4.1, 4.044827586206896)","(3.2, 3.75, 3.7431034482758623)","(6.0, 8.2, 8.133333333333333)","(16.0, 26.0, 24.875)","(71.0, 160.0, 151.8181818181818)","(4.8, 6.6, 6.344444444444445)"
11-01-2023 13:00:12.125033,"(8.5, 11.0, 10.111607142857142)","(11.0, 15.0, 14.62)","(3.7, 4.1, 3.966981132075472)","(3.2, 3.75, 3.792307692307692)","(6.0, 8.4, 8.086363636363636)","(16.0, 25.0, 24.75)","(71.0, 160.0, 112.5)","(4.8, 6.4, 6.268085106382979)"
11-01-2023 13:00:13.325897,"(8.5, 11.0, 10.1)","(11.0, 15.0, 14.62)","(3.7, 4.1, 4.010769230769231)","(3.2, 3.8, 3.814)","(6.0, 8.4, 8.059259259259258)","(16.0, 25.0, 24.75)","(71.0, 160.0, 131.30434782608697)","(4.8, 6.6, 6.328571428571429)"
11-01-2023 13:00:14.530723,"(8.5, 11.0, 10.1)","(11.0, 15.0, 15.869281045751634)","(3.6, 4.1, 3.91078431372549)","(3.2, 3.85, 3.9107142857142856)","(6.0, 8.4, 8.142857142857142)","(16.0, 25.0, 24.382978723404257)","(71.0, 160.0, 125.625)","(4.8, 6.4, 6.328571428571429)"
11-01-2023 13:00:15.698338,"(8.5, 11.0, 10.101382488479263)","(11.0, 16.0, 15.869281045751634)","(3.6, 3.95, 3.9068345323741007)","(3.2, 3.95, 3.9638297872340424)","(6.0, 8.2, 8.075)","(16.0, 26.0, 24.346153846153847)","(71.0, 160.0, 125.625)","(4.8, 6.4, 6.342857142857143)"
11-01-2023 13:00:16.915302,"(8.5, 10.5, 10.351515151515152)","(11.0, 16.0, 15.615384615384615)","(3.6, 3.95, 3.9059375)","(3.2, 4.1, 4.002173913043478)","(6.0, 8.2, 8.075)","(16.0, 26.0, 24.346153846153847)","(71.0, 160.0, 125.625)","(4.8, 6.4, 6.32)"
11-01-2023 13:00:18.161684,"(8.5, 10.5, 10.192307692307692)","(11.0, 16.0, 15.868421052631579)","(3.6, 3.95, 3.902758620689655)","(3.2, 4.1, 4.003225806451613)","(6.0, 8.2, 8.114285714285714)","(16.0, 26.0, 24.382978723404257)","(71.0, 160.0, 123.15789473684211)","(4.8, 6.4, 6.220000000000001)"
