,Liverpool Street,Whisky Nip,Smiling Sapphire,Angry Betty,Bora Burst,Spring Martini,Prince Of Melton,Operatic Blue
16-12-2022 15:57:01.360596,"(71.0, 160.0, 139.23076923076923)","(3.3, 3.75, 3.683333333333333)","(7.0, 9.4, 9.353846153846154)","(18.0, 25.0, 21.875)","(2.35, 3.05, 3.0139655172413793)","(5.0, 6.2, 6.08)","(9.0, 17.5, 16.346153846153847)","(91.0, 270.0, 230.0)"
16-12-2022 15:57:02.282720,"(71.0, 160.0, 135.45454545454547)","(3.3, 3.75, 3.727777777777778)","(7.0, 9.4, 9.353846153846154)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.9904545454545453)","(5.0, 6.2, 6.18125)","(9.0, 17.5, 16.166666666666668)","(101.0, 270.0, 230.0)"
16-12-2022 15:57:03.210965,"(71.0, 160.0, 139.23076923076923)","(3.3, 3.75, 3.67)","(7.0, 9.4, 9.353846153846154)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.996923076923077)","(5.0, 6.2, 6.18125)","(9.0, 17.0, 16.166666666666668)","(101.0, 270.0, 230.0)"
16-12-2022 15:57:04.133660,"(71.0, 160.0, 135.45454545454547)","(3.3, 3.75, 3.67)","(7.0, 9.6, 9.44)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.9904545454545453)","(5.0, 6.2, 6.118181818181818)","(9.0, 17.0, 16.1)","(101.0, 270.0, 230.0)"
16-12-2022 15:57:05.053936,"(71.0, 160.0, 139.23076923076923)","(3.2, 3.75, 3.6966666666666668)","(7.0, 9.2, 9.174999999999999)","(18.0, 25.0, 22.142857142857142)","(2.35, 3.0, 2.996923076923077)","(5.0, 6.2, 6.077777777777778)","(10.0, 16.5, 15.166666666666666)","(101.0, 270.0, 230.0)"
16-12-2022 15:57:05.977184,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.75, 3.683333333333333)","(7.0, 10.0, 9.433333333333334)","(18.0, 25.0, 22.307692307692307)","(2.35, 3.0, 2.9745454545454546)","(5.0, 6.2, 6.118518518518519)","(10.0, 15.5, 15.3)","(101.0, 270.0, 230.0)"
16-12-2022 15:57:06.898969,"(71.0, 160.0, 139.23076923076923)","(3.2, 3.75, 3.7136363636363634)","(7.0, 10.0, 9.590909090909092)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.986666666666667)","(5.0, 6.2, 6.128)","(10.0, 15.5, 15.166666666666666)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:07.819979,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.75, 3.67)","(7.0, 10.0, 9.6)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.9745454545454546)","(5.0, 6.2, 6.128)","(10.0, 15.5, 15.3)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:08.738936,"(71.0, 160.0, 139.23076923076923)","(3.2, 3.75, 3.727777777777778)","(7.0, 10.0, 9.466666666666667)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.986666666666667)","(5.0, 6.2, 6.128)","(10.0, 15.5, 15.166666666666666)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:09.655140,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.75, 3.7)","(7.0, 10.0, 9.753846153846153)","(18.0, 25.0, 21.5)","(2.35, 3.05, 3.040845070422535)","(5.0, 6.2, 6.1230769230769235)","(10.0, 15.5, 15.3)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:10.575320,"(71.0, 160.0, 137.5)","(3.2, 3.75, 3.727777777777778)","(7.0, 10.0, 9.306666666666667)","(18.0, 25.0, 21.5)","(2.35, 3.05, 3.040845070422535)","(5.0, 6.2, 6.246153846153846)","(10.0, 15.5, 15.166666666666666)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:11.498482,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.75, 3.66)","(7.0, 10.0, 9.527272727272727)","(18.0, 25.0, 21.88888888888889)","(2.35, 3.05, 3.042028985507246)","(5.0, 6.4, 6.369465648854963)","(10.0, 15.5, 15.3)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:12.422339,"(71.0, 160.0, 137.5)","(3.2, 3.7, 3.68)","(7.0, 10.0, 9.071428571428571)","(18.0, 25.0, 22.647058823529413)","(2.35, 3.1, 3.09009009009009)","(5.0, 6.4, 6.518571428571429)","(10.0, 15.5, 15.166666666666666)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:13.339483,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.7, 3.6410714285714287)","(7.0, 10.0, 9.1875)","(18.0, 25.0, 23.0)","(2.35, 3.1, 3.0872881355932202)","(5.0, 6.6, 6.522302158273381)","(10.0, 15.5, 15.25)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:14.264639,"(71.0, 160.0, 137.5)","(3.2, 3.7, 3.6410714285714287)","(7.0, 10.0, 9.210526315789474)","(18.0, 25.0, 23.0)","(2.35, 3.1, 3.0872881355932202)","(5.0, 6.6, 6.2)","(10.0, 15.5, 15.25)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:15.192153,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.65, 3.639473684210526)","(7.0, 10.0, 9.166666666666666)","(18.0, 25.0, 23.0)","(2.35, 3.1, 3.0858333333333334)","(5.0, 6.6, 6.444444444444445)","(10.0, 15.5, 15.1)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:16.116711,"(71.0, 160.0, 137.5)","(3.2, 3.65, 3.607142857142857)","(7.0, 10.0, 9.36)","(18.0, 25.0, 23.0)","(2.35, 3.1, 3.083739837398374)","(5.0, 6.6, 6.466666666666667)","(10.0, 15.5, 15.166666666666666)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:17.047811,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.6, 3.5545454545454547)","(7.0, 10.0, 9.2)","(18.0, 25.0, 23.0)","(2.35, 3.1, 3.084426229508197)","(5.0, 6.6, 6.466666666666667)","(10.0, 15.5, 15.166666666666666)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:17.978095,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.6, 3.5166666666666666)","(7.0, 10.0, 9.238095238095237)","(18.0, 25.0, 23.0)","(2.35, 3.1, 3.0962616822429907)","(5.0, 6.6, 6.466666666666667)","(10.0, 15.5, 15.166666666666666)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:18.905121,"(71.0, 160.0, 137.5)","(3.2, 3.6, 3.5545454545454547)","(7.0, 9.8, 9.5)","(18.0, 25.0, 22.272727272727273)","(2.35, 3.05, 2.9939999999999998)","(5.0, 6.6, 6.466666666666667)","(10.0, 15.5, 15.0)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:19.822977,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.65, 3.5999999999999996)","(7.0, 9.8, 9.666666666666668)","(18.0, 25.0, 22.272727272727273)","(2.35, 3.1, 3.027878787878788)","(5.0, 6.6, 6.483333333333333)","(10.0, 15.5, 15.0)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:20.744883,"(71.0, 160.0, 136.0)","(3.2, 3.65, 3.62)","(7.0, 9.8, 9.5)","(18.0, 25.0, 22.272727272727273)","(2.35, 3.0, 2.997333333333333)","(5.0, 6.6, 6.466666666666667)","(10.0, 15.5, 15.0)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:21.677407,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.65, 3.59)","(7.0, 9.8, 9.666666666666668)","(18.0, 25.0, 22.272727272727273)","(2.35, 3.0, 2.9916)","(5.0, 6.6, 6.327272727272727)","(10.0, 15.5, 15.166666666666666)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:22.599387,"(71.0, 160.0, 136.0)","(3.2, 3.6, 3.588888888888889)","(7.0, 9.8, 9.5)","(18.0, 25.0, 22.272727272727273)","(2.35, 3.0, 2.9968421052631578)","(5.0, 6.4, 6.327272727272727)","(10.0, 15.5, 15.0)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:23.515445,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.6, 3.575)","(7.0, 9.8, 9.5)","(18.0, 25.0, 22.272727272727273)","(2.35, 3.0, 2.990232558139535)","(5.0, 6.4, 6.376344086021506)","(10.0, 15.5, 15.166666666666666)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:24.437903,"(71.0, 160.0, 137.5)","(3.2, 3.6, 3.588888888888889)","(7.0, 9.8, 9.5)","(18.0, 25.0, 22.272727272727273)","(2.35, 3.0, 2.9968421052631578)","(5.0, 6.4, 6.3526881720430115)","(10.0, 15.5, 15.166666666666666)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:25.371156,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.6, 3.575)","(7.0, 9.8, 9.5)","(18.0, 25.0, 22.272727272727273)","(2.35, 3.0, 2.990232558139535)","(5.0, 6.4, 6.362500000000001)","(10.0, 15.5, 15.3)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:26.302359,"(71.0, 160.0, 137.5)","(3.2, 3.6, 3.5923076923076924)","(7.0, 9.8, 9.5)","(18.0, 25.0, 22.272727272727273)","(2.35, 3.0, 2.9968421052631578)","(5.0, 6.4, 6.362500000000001)","(10.0, 15.5, 15.4)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:27.220051,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.6, 3.575)","(7.0, 9.8, 9.5)","(18.0, 25.0, 22.272727272727273)","(2.35, 3.05, 3.000909090909091)","(5.0, 6.6, 6.4)","(10.0, 15.5, 17.25)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:28.137808,"(71.0, 160.0, 136.0)","(3.2, 3.65, 3.587037037037037)","(7.0, 9.8, 9.727272727272728)","(18.0, 25.0, 22.272727272727273)","(2.35, 3.05, 3.014375)","(5.0, 6.4, 6.384444444444445)","(10.0, 18.0, 15.75)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:29.069600,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.65, 3.558695652173913)","(7.0, 9.8, 9.666666666666668)","(18.0, 25.0, 22.272727272727273)","(2.35, 3.0, 2.9971428571428573)","(5.0, 6.4, 6.38918918918919)","(10.0, 18.0, 15.857142857142858)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:29.990984,"(71.0, 160.0, 136.0)","(3.2, 3.65, 3.5846153846153843)","(7.0, 9.8, 9.727272727272728)","(18.0, 25.0, 22.272727272727273)","(2.35, 3.05, 3.0268571428571427)","(5.0, 6.4, 6.342857142857143)","(10.0, 18.0, 15.708333333333334)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:30.908655,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.6, 3.566666666666667)","(7.0, 9.8, 9.51764705882353)","(18.0, 25.0, 22.692307692307693)","(2.35, 3.05, 2.996896551724138)","(5.0, 6.6, 6.346666666666667)","(10.0, 18.0, 15.708333333333334)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:31.831508,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.55, 3.519230769230769)","(7.0, 9.8, 9.492307692307692)","(18.0, 24.0, 22.434782608695652)","(2.35, 3.1, 3.075)","(5.0, 6.6, 6.366315789473685)","(10.0, 18.0, 15.708333333333334)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:32.756642,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.55, 3.514705882352941)","(7.0, 9.8, 9.492307692307692)","(18.0, 24.0, 21.96)","(2.35, 3.1, 3.0571428571428574)","(5.0, 6.4, 6.353398058252427)","(10.0, 18.0, 15.708333333333334)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:33.685934,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.55, 3.4823529411764707)","(7.0, 9.6, 9.564705882352941)","(18.0, 24.0, 21.96)","(2.35, 3.1, 3.0764705882352943)","(5.0, 6.4, 6.353398058252427)","(10.0, 18.0, 15.708333333333334)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:34.602140,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.55, 3.4545454545454546)","(7.0, 9.8, 9.492307692307692)","(18.0, 24.0, 21.82758620689655)","(2.35, 3.05, 3.0388888888888888)","(5.0, 6.4, 6.401470588235294)","(10.0, 18.0, 15.708333333333334)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:35.529601,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.5, 3.4772727272727275)","(7.0, 9.8, 9.133333333333335)","(18.0, 24.0, 21.82758620689655)","(2.35, 3.1, 3.035)","(5.0, 6.6, 6.401470588235294)","(10.0, 18.0, 15.708333333333334)","(101.0, 270.0, 235.0)"
16-12-2022 15:57:36.457198,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.5, 3.46875)","(7.0, 9.6, 9.514285714285714)","(18.0, 24.0, 21.82758620689655)","(2.35, 3.1, 3.0638888888888887)","(5.0, 6.6, 6.382456140350877)","(10.0, 18.0, 15.708333333333334)","(101.0, 270.0, 230.0)"
16-12-2022 15:57:37.377605,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.5, 3.488888888888889)","(7.0, 9.4, 9.363636363636363)","(18.0, 24.0, 21.82758620689655)","(2.35, 3.1, 3.061363636363636)","(5.0, 6.6, 6.3933333333333335)","(10.0, 18.0, 15.653846153846153)","(101.0, 260.0, 210.0)"
16-12-2022 15:57:38.302317,"(71.0, 160.0, 136.0)","(3.2, 3.55, 3.4803030303030305)","(7.0, 9.4, 9.222222222222221)","(18.0, 24.0, 21.82758620689655)","(2.35, 3.1, 3.0638888888888887)","(5.0, 6.6, 6.4148148148148145)","(10.0, 17.5, 16.25)","(101.0, 260.0, 210.0)"
16-12-2022 15:57:39.218111,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.55, 3.508928571428571)","(7.0, 9.4, 9.181818181818182)","(18.0, 24.0, 21.82758620689655)","(2.35, 3.1, 3.08125)","(5.0, 6.6, 6.410909090909091)","(10.0, 17.0, 15.75)","(101.0, 260.0, 210.0)"
16-12-2022 15:57:40.134901,"(71.0, 160.0, 137.5)","(3.2, 3.55, 3.485294117647059)","(7.0, 9.0, 8.879999999999999)","(18.0, 24.0, 21.82758620689655)","(2.35, 3.1, 3.08125)","(5.0, 6.6, 6.427450980392157)","(10.0, 17.0, 14.708333333333334)","(101.0, 260.0, 210.0)"
16-12-2022 15:57:41.058121,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.55, 3.485294117647059)","(7.0, 9.2, 9.08)","(18.0, 24.0, 21.82758620689655)","(2.35, 3.1, 3.069230769230769)","(5.0, 6.6, 6.427450980392157)","(10.0, 17.0, 14.708333333333334)","(101.0, 260.0, 210.0)"
16-12-2022 15:57:41.982991,"(71.0, 160.0, 139.23076923076923)","(3.2, 3.55, 3.485294117647059)","(7.0, 9.2, 9.08)","(18.0, 24.0, 21.82758620689655)","(2.35, 3.1, 3.08125)","(5.0, 6.6, 6.4319999999999995)","(10.0, 17.0, 14.708333333333334)","(101.0, 260.0, 210.0)"
16-12-2022 15:57:42.906311,"(71.0, 160.0, 135.45454545454547)","(3.2, 3.55, 3.485294117647059)","(7.0, 9.2, 9.08)","(18.0, 24.0, 21.82758620689655)","(2.35, 3.1, 3.069230769230769)","(5.0, 6.6, 6.4319999999999995)","(10.0, 17.0, 14.692307692307692)","(101.0, 260.0, 207.5)"
16-12-2022 15:57:43.826797,"(71.0, 160.0, 139.23076923076923)","(3.2, 3.55, 3.485294117647059)","(7.0, 9.2, 9.1)","(18.0, 24.0, 21.82758620689655)","(2.35, 3.1, 3.092857142857143)","(5.0, 6.6, 6.442424242424242)","(10.0, 17.0, 14.692307692307692)","(101.0, 260.0, 207.5)"
16-12-2022 15:57:44.748022,"(71.0, 160.0, 137.5)","(3.2, 3.55, 3.485294117647059)","(7.0, 9.0, 8.942857142857143)","(18.0, 24.0, 21.82758620689655)","(2.35, 3.1, 3.075)","(5.0, 6.6, 6.442424242424242)","(11.0, 17.0, 14.692307692307692)","(101.0, 260.0, 216.25)"
16-12-2022 15:57:45.674657,"(81.0, 160.0, 139.23076923076923)","(3.2, 3.55, 3.485294117647059)","(7.0, 9.2, 8.84)","(17.0, 24.0, 21.82758620689655)","(2.5, 3.1, 3.075)","(5.0, 6.6, 6.5285714285714285)","(11.0, 17.0, 15.0)","(101.0, 260.0, 216.25)"
16-12-2022 15:57:46.603831,"(81.0, 160.0, 139.23076923076923)","(3.2, 3.55, 3.5272727272727273)","(7.0, 9.2, 8.876923076923076)","(17.0, 24.0, 21.82758620689655)","(2.5, 3.1, 3.075)","(5.0, 6.6, 6.556521739130434)","(11.0, 17.0, 14.909090909090908)","(101.0, 260.0, 216.25)"
16-12-2022 15:57:47.526135,"(81.0, 160.0, 135.45454545454547)","(3.2, 3.55, 3.5405405405405403)","(7.0, 9.2, 8.92)","(17.0, 24.0, 21.82758620689655)","(2.5, 3.1, 3.073684210526316)","(5.0, 6.6, 6.545945945945946)","(11.0, 16.5, 15.078947368421053)","(101.0, 260.0, 216.25)"
16-12-2022 15:57:48.447661,"(81.0, 160.0, 139.23076923076923)","(3.2, 3.6, 3.5727272727272728)","(7.0, 9.2, 8.876923076923076)","(17.0, 24.0, 21.82758620689655)","(2.5, 3.1, 3.070886075949367)","(5.0, 6.6, 6.56875)","(11.0, 16.5, 14.764705882352942)","(101.0, 260.0, 223.33333333333334)"
16-12-2022 15:57:49.371139,"(81.0, 160.0, 135.45454545454547)","(3.2, 3.6, 3.595833333333333)","(7.0, 9.2, 8.876923076923076)","(17.0, 24.0, 21.82758620689655)","(2.5, 3.1, 3.075)","(5.0, 6.6, 6.545945945945946)","(11.0, 16.0, 14.615384615384615)","(101.0, 250.0, 225.0)"
16-12-2022 15:57:50.289667,"(81.0, 160.0, 137.5)","(3.2, 3.55, 3.5446428571428568)","(7.0, 9.2, 8.876923076923076)","(17.0, 24.0, 21.82758620689655)","(2.5, 3.1, 3.0796296296296295)","(5.0, 6.6, 6.6204081632653065)","(11.0, 16.0, 14.241379310344827)","(101.0, 240.0, 215.0)"
16-12-2022 15:57:51.221098,"(81.0, 160.0, 135.45454545454547)","(3.2, 3.55, 3.5083333333333333)","(7.0, 9.2, 8.876923076923076)","(17.0, 24.0, 21.82758620689655)","(2.5, 3.1, 3.0796296296296295)","(5.0, 6.8, 6.629787234042553)","(11.0, 16.0, 14.241379310344827)","(101.0, 240.0, 215.0)"
16-12-2022 15:57:52.144652,"(81.0, 160.0, 139.23076923076923)","(3.2, 3.55, 3.496153846153846)","(7.0, 9.2, 8.899999999999999)","(17.0, 24.0, 21.82758620689655)","(2.5, 3.1, 3.0796296296296295)","(5.0, 6.8, 6.629787234042553)","(11.0, 16.0, 15.1)","(101.0, 240.0, 215.0)"
16-12-2022 15:57:53.057918,"(81.0, 160.0, 135.45454545454547)","(3.2, 3.5, 3.4923076923076923)","(7.0, 9.2, 8.899999999999999)","(17.0, 24.0, 21.82758620689655)","(2.5, 3.1, 3.0796296296296295)","(5.0, 6.8, 6.629787234042553)","(11.0, 15.5, 14.875)","(101.0, 240.0, 215.0)"
16-12-2022 15:57:53.975623,"(81.0, 160.0, 135.45454545454547)","(3.2, 3.5, 3.486666666666667)","(7.0, 9.2, 9.049999999999999)","(17.0, 24.0, 21.82758620689655)","(2.5, 3.1, 3.0796296296296295)","(5.0, 6.8, 6.629787234042553)","(11.0, 15.5, 14.875)","(101.0, 240.0, 215.0)"
16-12-2022 15:57:54.904524,"(81.0, 160.0, 139.23076923076923)","(3.2, 3.55, 3.5078947368421054)","(7.0, 9.2, 9.139999999999999)","(17.0, 24.0, 21.96)","(2.5, 3.1, 3.0796296296296295)","(5.0, 6.8, 6.561194029850746)","(11.0, 15.5, 14.875)","(101.0, 240.0, 215.0)"
16-12-2022 15:57:55.823943,"(81.0, 160.0, 136.66666666666666)","(3.2, 3.55, 3.511111111111111)","(7.0, 9.4, 8.928571428571429)","(17.0, 24.0, 21.96)","(2.5, 3.05, 3.0368749999999998)","(5.0, 6.8, 6.577049180327869)","(11.0, 15.5, 14.875)","(101.0, 240.0, 215.0)"
16-12-2022 15:57:56.751011,"(81.0, 170.0, 154.0)","(3.2, 3.55, 3.515)","(7.0, 9.4, 8.892307692307693)","(17.0, 24.0, 21.076923076923077)","(2.5, 3.1, 3.075)","(5.0, 6.8, 6.593103448275862)","(11.0, 15.5, 14.9)","(101.0, 240.0, 225.0)"
16-12-2022 15:57:57.674967,"(81.0, 170.0, 154.0)","(3.2, 3.55, 3.515)","(7.0, 9.4, 8.928571428571429)","(17.0, 24.0, 21.161290322580644)","(2.5, 3.1, 3.0703703703703704)","(5.0, 6.8, 6.593103448275862)","(11.0, 15.5, 14.9)","(101.0, 240.0, 230.0)"
16-12-2022 15:57:58.597514,"(81.0, 170.0, 154.0)","(3.2, 3.55, 3.5041666666666664)","(7.0, 9.4, 8.892307692307693)","(17.0, 24.0, 21.444444444444443)","(2.5, 3.1, 3.0703703703703704)","(5.0, 6.8, 6.593103448275862)","(11.0, 15.5, 14.9)","(101.0, 250.0, 216.66666666666666)"
16-12-2022 15:57:59.520172,"(81.0, 170.0, 154.0)","(3.2, 3.55, 3.5041666666666664)","(7.0, 9.4, 8.892307692307693)","(17.0, 24.0, 21.444444444444443)","(2.5, 3.1, 3.0703703703703704)","(5.0, 6.8, 6.593103448275862)","(11.0, 15.5, 14.9)","(101.0, 250.0, 216.66666666666666)"
16-12-2022 15:58:00.442660,"(81.0, 170.0, 154.0)","(3.2, 3.55, 3.5041666666666664)","(7.0, 9.4, 9.025)","(17.0, 22.0, 20.838709677419356)","(2.5, 3.1, 3.0892857142857144)","(5.0, 6.8, 6.65)","(11.0, 15.5, 14.962962962962964)","(101.0, 250.0, 216.66666666666666)"
16-12-2022 15:58:01.366631,"(81.0, 170.0, 154.0)","(3.2, 3.55, 3.5033333333333334)","(7.0, 9.4, 8.892307692307693)","(17.0, 21.0, 20.9)","(2.5, 3.1, 3.0919354838709676)","(5.0, 6.8, 6.581818181818182)","(11.0, 15.0, 14.783783783783784)","(101.0, 250.0, 216.66666666666666)"
16-12-2022 15:58:02.288977,"(81.0, 170.0, 151.53846153846155)","(3.2, 3.55, 3.513157894736842)","(7.0, 9.4, 9.048)","(17.0, 22.0, 20.27027027027027)","(2.5, 3.15, 3.1026315789473684)","(5.0, 6.8, 6.564210526315789)","(11.0, 15.0, 14.805555555555555)","(101.0, 250.0, 216.66666666666666)"
16-12-2022 15:58:03.208334,"(81.0, 170.0, 151.53846153846155)","(3.2, 3.55, 3.518181818181818)","(7.0, 9.2, 8.991304347826086)","(17.0, 22.0, 20.31578947368421)","(2.5, 3.15, 3.107627118644068)","(5.0, 6.8, 6.569565217391305)","(11.0, 15.0, 14.805555555555555)","(101.0, 250.0, 216.66666666666666)"
16-12-2022 15:58:04.129722,"(81.0, 170.0, 151.53846153846155)","(3.2, 3.55, 3.509375)","(7.0, 9.2, 8.959999999999999)","(17.0, 22.0, 20.31578947368421)","(2.5, 3.15, 3.107627118644068)","(5.0, 6.8, 6.569565217391305)","(11.0, 15.0, 14.805555555555555)","(101.0, 250.0, 223.33333333333334)"
16-12-2022 15:58:05.054474,"(81.0, 170.0, 151.53846153846155)","(3.2, 3.6, 3.54)","(7.0, 9.0, 8.971428571428572)","(17.0, 22.0, 20.34285714285714)","(2.5, 3.15, 3.1053571428571427)","(5.0, 6.8, 6.5813953488372094)","(11.0, 15.5, 14.7875)","(101.0, 240.0, 227.5)"
16-12-2022 15:58:05.978817,"(81.0, 170.0, 151.53846153846155)","(3.2, 3.6, 3.576923076923077)","(7.0, 9.0, 8.927272727272728)","(17.0, 22.0, 20.681818181818183)","(2.5, 3.15, 3.0999999999999996)","(5.0, 6.8, 6.587951807228916)","(11.0, 15.5, 14.837209302325581)","(101.0, 240.0, 233.33333333333334)"
16-12-2022 15:58:06.896358,"(81.0, 170.0, 151.53846153846155)","(3.2, 3.6, 3.5545454545454547)","(7.0, 9.0, 8.927272727272728)","(17.0, 22.0, 20.681818181818183)","(2.5, 3.15, 3.1036082474226805)","(5.0, 6.8, 6.652941176470589)","(11.0, 15.5, 14.837209302325581)","(101.0, 240.0, 233.33333333333334)"
16-12-2022 15:58:07.822031,"(81.0, 170.0, 151.53846153846155)","(3.2, 3.6, 3.5545454545454547)","(7.0, 9.0, 8.927272727272728)","(17.0, 22.0, 20.625)","(2.5, 3.15, 3.1041666666666665)","(5.0, 6.8, 6.638888888888889)","(11.0, 15.5, 14.837209302325581)","(101.0, 240.0, 233.33333333333334)"
16-12-2022 15:58:08.741382,"(81.0, 170.0, 151.53846153846155)","(3.2, 3.6, 3.5545454545454547)","(7.0, 9.0, 8.927272727272728)","(17.0, 22.0, 20.754716981132077)","(2.5, 3.15, 3.1041666666666665)","(5.0, 6.8, 6.581132075471698)","(11.0, 15.5, 14.837209302325581)","(101.0, 240.0, 233.33333333333334)"
16-12-2022 15:58:09.672395,"(81.0, 160.0, 153.33333333333334)","(3.2, 3.6, 3.5672131147540984)","(7.0, 9.0, 8.744)","(17.0, 22.0, 20.945454545454545)","(2.5, 3.15, 3.1075757575757574)","(5.0, 6.8, 6.585074626865672)","(11.0, 15.5, 14.837209302325581)","(101.0, 260.0, 236.92307692307693)"
16-12-2022 15:58:10.587317,"(81.0, 160.0, 154.0)","(3.2, 3.6, 3.558333333333333)","(7.0, 8.6, 8.493333333333332)","(17.0, 22.0, 20.945454545454545)","(2.5, 3.15, 3.1129310344827585)","(5.0, 6.8, 6.5380530973451325)","(11.0, 15.5, 14.866666666666667)","(101.0, 260.0, 236.92307692307693)"
16-12-2022 15:58:11.510324,"(81.0, 160.0, 153.33333333333334)","(3.2, 3.6, 3.558333333333333)","(7.0, 8.6, 8.266666666666666)","(17.0, 22.0, 20.945454545454545)","(2.5, 3.15, 3.1264285714285713)","(5.0, 6.8, 6.541818181818182)","(11.0, 15.5, 14.866666666666667)","(101.0, 260.0, 236.92307692307693)"
16-12-2022 15:58:12.437133,"(81.0, 160.0, 153.33333333333334)","(3.2, 3.6, 3.562121212121212)","(7.0, 8.6, 8.24705882352941)","(17.0, 22.0, 20.945454545454545)","(2.5, 3.15, 3.1268115942028984)","(5.0, 6.8, 6.557575757575758)","(11.0, 15.5, 14.844827586206897)","(101.0, 260.0, 236.92307692307693)"
16-12-2022 15:58:13.360131,"(81.0, 160.0, 153.33333333333334)","(3.2, 3.55, 3.537179487179487)","(7.0, 8.6, 8.457142857142857)","(17.0, 22.0, 20.945454545454545)","(2.5, 3.15, 3.1215384615384614)","(5.0, 6.8, 6.560824742268041)","(11.0, 15.5, 15.026315789473685)","(101.0, 260.0, 236.92307692307693)"
16-12-2022 15:58:14.280625,"(81.0, 170.0, 151.53846153846155)","(3.2, 3.55, 3.530952380952381)","(7.0, 8.6, 8.408695652173913)","(17.0, 22.0, 20.862745098039216)","(2.5, 3.15, 3.111458333333333)","(5.0, 6.8, 6.560824742268041)","(11.0, 15.5, 15.026315789473685)","(101.0, 260.0, 236.92307692307693)"
16-12-2022 15:58:15.213307,"(81.0, 170.0, 151.53846153846155)","(3.2, 3.55, 3.539473684210526)","(7.0, 8.6, 8.40952380952381)","(17.0, 22.0, 20.964285714285715)","(2.5, 3.1, 3.0801136363636363)","(5.0, 6.8, 6.554385964912281)","(11.0, 15.5, 15.3)","(101.0, 260.0, 245.0)"
16-12-2022 15:58:16.135742,"(81.0, 170.0, 151.53846153846155)","(3.2, 3.6, 3.5703703703703704)","(7.0, 8.6, 8.330612244897958)","(17.0, 22.0, 20.982456140350877)","(2.5, 3.1, 3.0827586206896553)","(5.0, 6.8, 6.595555555555555)","(11.0, 15.5, 15.256756756756756)","(101.0, 260.0, 257.14285714285717)"
