,Al Be Purple,Town Beach,El Caballo,Cherokee Cherry,Curracabundi,Deltora,Gracious Gracie,Crashnbash
402,"[datetime.datetime(2022, 11, 28, 12, 28, 56, 38260), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 28, 56, 38260), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 28, 56, 38260), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 28, 56, 38260), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 28, 56, 38260), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 28, 56, 38260), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 28, 56, 38260), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 28, 56, 38260), 6.0, 6.2]"
403,"[datetime.datetime(2022, 11, 28, 12, 28, 57, 163750), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 28, 57, 163750), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 28, 57, 163750), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 28, 57, 163750), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 28, 57, 163750), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 28, 57, 163750), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 28, 57, 163750), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 28, 57, 163750), 6.0, 6.2]"
404,"[datetime.datetime(2022, 11, 28, 12, 28, 58, 301776), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 28, 58, 301776), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 28, 58, 301776), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 28, 58, 301776), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 28, 58, 301776), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 28, 58, 301776), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 28, 58, 301776), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 28, 58, 301776), 6.0, 6.2]"
405,"[datetime.datetime(2022, 11, 28, 12, 28, 59, 419550), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 419550), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 419550), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 419550), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 419550), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 419550), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 419550), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 419550), 6.0, 6.2]"
406,"[datetime.datetime(2022, 11, 28, 12, 29, 0, 550813), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 550813), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 550813), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 550813), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 550813), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 550813), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 550813), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 550813), 6.0, 6.2]"
407,"[datetime.datetime(2022, 11, 28, 12, 29, 1, 681710), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 1, 681710), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 1, 681710), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 1, 681710), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 1, 681710), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 29, 1, 681710), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 1, 681710), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 1, 681710), 6.0, 6.2]"
408,"[datetime.datetime(2022, 11, 28, 12, 29, 2, 802250), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 802250), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 802250), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 802250), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 802250), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 802250), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 802250), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 802250), 6.0, 6.2]"
409,"[datetime.datetime(2022, 11, 28, 12, 29, 3, 931643), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 931643), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 931643), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 931643), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 931643), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 931643), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 931643), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 931643), 6.0, 6.2]"
410,"[datetime.datetime(2022, 11, 28, 12, 29, 5, 68542), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 68542), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 68542), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 68542), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 68542), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 68542), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 68542), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 68542), 6.0, 6.2]"
411,"[datetime.datetime(2022, 11, 28, 12, 29, 6, 191525), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 191525), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 191525), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 191525), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 191525), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 191525), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 191525), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 191525), 6.0, 6.2]"
412,"[datetime.datetime(2022, 11, 28, 12, 29, 7, 316589), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 316589), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 316589), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 316589), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 316589), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 316589), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 316589), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 316589), 6.0, 6.2]"
413,"[datetime.datetime(2022, 11, 28, 12, 29, 8, 448677), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 448677), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 448677), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 448677), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 448677), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 448677), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 448677), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 448677), 6.0, 6.2]"
414,"[datetime.datetime(2022, 11, 28, 12, 29, 9, 576693), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 576693), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 576693), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 576693), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 576693), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 576693), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 576693), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 576693), 6.0, 6.2]"
415,"[datetime.datetime(2022, 11, 28, 12, 29, 10, 713282), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 10, 713282), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 10, 713282), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 10, 713282), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 10, 713282), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 10, 713282), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 10, 713282), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 10, 713282), 6.0, 6.2]"
416,"[datetime.datetime(2022, 11, 28, 12, 29, 11, 826003), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 826003), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 826003), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 826003), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 826003), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 826003), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 826003), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 826003), 6.0, 6.2]"
417,"[datetime.datetime(2022, 11, 28, 12, 29, 12, 962538), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 962538), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 962538), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 962538), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 962538), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 962538), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 962538), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 962538), 6.0, 6.2]"
418,"[datetime.datetime(2022, 11, 28, 12, 29, 14, 89857), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 89857), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 89857), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 89857), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 89857), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 89857), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 89857), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 89857), 6.0, 6.2]"
419,"[datetime.datetime(2022, 11, 28, 12, 29, 15, 228112), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 228112), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 228112), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 228112), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 228112), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 228112), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 228112), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 228112), 6.0, 6.2]"
420,"[datetime.datetime(2022, 11, 28, 12, 29, 16, 392817), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 392817), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 392817), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 392817), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 392817), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 392817), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 392817), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 392817), 6.0, 6.2]"
421,"[datetime.datetime(2022, 11, 28, 12, 29, 17, 523053), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 523053), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 523053), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 523053), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 523053), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 523053), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 523053), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 523053), 6.0, 6.2]"
422,"[datetime.datetime(2022, 11, 28, 12, 29, 18, 663668), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 18, 663668), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 18, 663668), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 18, 663668), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 18, 663668), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 18, 663668), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 18, 663668), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 18, 663668), 6.0, 6.2]"
423,"[datetime.datetime(2022, 11, 28, 12, 29, 19, 802956), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 802956), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 802956), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 802956), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 802956), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 802956), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 802956), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 802956), 6.0, 6.2]"
424,"[datetime.datetime(2022, 11, 28, 12, 29, 20, 930583), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 930583), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 930583), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 930583), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 930583), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 930583), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 930583), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 930583), 6.0, 6.2]"
425,"[datetime.datetime(2022, 11, 28, 12, 29, 22, 41938), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 41938), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 41938), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 41938), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 41938), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 41938), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 41938), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 41938), 6.0, 6.2]"
426,"[datetime.datetime(2022, 11, 28, 12, 29, 23, 179955), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 179955), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 179955), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 179955), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 179955), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 179955), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 179955), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 179955), 6.0, 6.2]"
427,"[datetime.datetime(2022, 11, 28, 12, 29, 24, 301366), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 301366), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 301366), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 301366), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 301366), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 301366), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 301366), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 301366), 6.0, 6.2]"
428,"[datetime.datetime(2022, 11, 28, 12, 29, 25, 451749), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 451749), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 451749), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 451749), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 451749), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 451749), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 451749), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 451749), 6.0, 8.2]"
429,"[datetime.datetime(2022, 11, 28, 12, 29, 26, 568698), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 568698), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 568698), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 568698), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 568698), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 568698), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 568698), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 568698), 6.0, 8.0]"
430,"[datetime.datetime(2022, 11, 28, 12, 29, 27, 703916), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 27, 703916), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 27, 703916), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 27, 703916), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 27, 703916), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 27, 703916), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 27, 703916), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 27, 703916), 6.0, 7.8]"
431,"[datetime.datetime(2022, 11, 28, 12, 29, 28, 828842), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 828842), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 828842), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 828842), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 828842), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 828842), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 828842), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 828842), 6.0, 7.8]"
432,"[datetime.datetime(2022, 11, 28, 12, 29, 29, 952631), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 952631), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 952631), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 952631), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 952631), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 952631), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 952631), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 952631), 6.0, 7.6]"
433,"[datetime.datetime(2022, 11, 28, 12, 29, 31, 81446), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 81446), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 81446), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 81446), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 81446), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 81446), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 81446), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 81446), 6.0, 7.6]"
434,"[datetime.datetime(2022, 11, 28, 12, 29, 32, 189615), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 189615), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 189615), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 189615), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 189615), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 189615), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 189615), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 189615), 6.0, 7.6]"
435,"[datetime.datetime(2022, 11, 28, 12, 29, 33, 330865), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 330865), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 330865), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 330865), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 330865), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 330865), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 330865), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 330865), 6.0, 7.6]"
436,"[datetime.datetime(2022, 11, 28, 12, 29, 34, 453018), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 453018), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 453018), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 453018), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 453018), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 453018), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 453018), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 453018), 6.0, 7.6]"
437,"[datetime.datetime(2022, 11, 28, 12, 29, 35, 574977), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 35, 574977), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 35, 574977), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 35, 574977), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 35, 574977), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 35, 574977), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 35, 574977), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 35, 574977), 6.0, 7.6]"
438,"[datetime.datetime(2022, 11, 28, 12, 29, 36, 702205), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 702205), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 702205), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 702205), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 702205), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 702205), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 702205), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 702205), 6.0, 7.6]"
439,"[datetime.datetime(2022, 11, 28, 12, 29, 37, 835338), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 835338), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 835338), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 835338), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 835338), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 835338), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 835338), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 835338), 6.0, 7.6]"
440,"[datetime.datetime(2022, 11, 28, 12, 29, 38, 954584), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 954584), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 954584), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 954584), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 954584), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 954584), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 954584), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 954584), 6.0, 7.6]"
441,"[datetime.datetime(2022, 11, 28, 12, 29, 40, 77070), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 77070), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 77070), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 77070), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 77070), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 77070), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 77070), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 77070), 6.0, 7.6]"
442,"[datetime.datetime(2022, 11, 28, 12, 29, 41, 204808), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 204808), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 204808), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 204808), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 204808), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 204808), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 204808), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 204808), 6.0, 7.6]"
