,Phantom Divine,Mister Hemsworth,Bucks Party,Sir Tom,Competition,Rabairneach,Ranhita,Highland Cathedral,Stella Simone,Luisana,Golden Honour,Dhyani,Diaco
07-01-2023 15:21:46.630075,"(31.0, 80.0, 59.5)","(8.5, 9.8, 9.305084745762713)","(3.3, 3.75, 3.727777777777778)","(7.5, 9.2, 8.714285714285714)","(5.5, 6.6, 6.3)","(14.0, 19.0, 18.02173913043478)","(14.0, 16.5, 16.4)","(10.0, 16.0, 15.666666666666666)","(21.0, 42.0, 36.666666666666664)","(31.0, 60.0, 48.0)","(31.0, 70.0, 55.333333333333336)","(21.0, 46.0, 41.333333333333336)","(16.0, 23.0, 22.22222222222222)"
07-01-2023 15:21:48.036852,"(31.0, 75.0, 59.5)","(8.5, 9.8, 9.25925925925926)","(3.3, 3.75, 3.6821428571428574)","(7.5, 9.2, 8.714285714285714)","(5.5, 6.6, 6.311111111111111)","(14.0, 19.0, 17.75)","(14.0, 16.5, 16.4)","(10.0, 16.0, 15.666666666666666)","(21.0, 42.0, 36.666666666666664)","(31.0, 60.0, 45.714285714285715)","(31.0, 70.0, 55.333333333333336)","(21.0, 46.0, 40.4)","(16.0, 23.0, 22.22222222222222)"
07-01-2023 15:21:49.369720,"(31.0, 75.0, 59.5)","(8.5, 9.8, 9.233009708737864)","(3.3, 3.75, 3.6821428571428574)","(7.5, 9.2, 8.714285714285714)","(5.5, 6.6, 6.5)","(14.0, 19.0, 17.75)","(14.0, 16.5, 16.4)","(10.0, 16.0, 15.666666666666666)","(21.0, 42.0, 36.666666666666664)","(31.0, 60.0, 45.714285714285715)","(31.0, 70.0, 55.333333333333336)","(21.0, 46.0, 40.4)","(16.0, 23.0, 22.22222222222222)"
07-01-2023 15:21:50.741795,"(31.0, 75.0, 59.5)","(8.5, 9.8, 9.233009708737864)","(3.3, 3.75, 3.6821428571428574)","(7.5, 9.2, 8.714285714285714)","(5.5, 6.6, 6.5)","(14.0, 19.0, 17.75)","(14.0, 16.5, 16.4)","(10.0, 16.0, 15.666666666666666)","(21.0, 42.0, 36.666666666666664)","(31.0, 60.0, 45.714285714285715)","(31.0, 70.0, 55.333333333333336)","(21.0, 46.0, 40.4)","(16.0, 23.0, 22.22222222222222)"
07-01-2023 15:21:52.149558,"(41.0, 75.0, 59.5)","(8.5, 9.8, 9.283185840707965)","(3.3, 3.75, 3.6821428571428574)","(7.5, 9.2, 8.714285714285714)","(5.5, 6.6, 6.5892857142857135)","(14.0, 19.0, 17.75)","(13.0, 16.5, 16.4)","(10.0, 16.0, 15.666666666666666)","(21.0, 42.0, 36.666666666666664)","(31.0, 60.0, 45.714285714285715)","(31.0, 70.0, 55.333333333333336)","(21.0, 46.0, 40.4)","(16.0, 23.0, 22.22222222222222)"
07-01-2023 15:21:53.553509,"(41.0, 75.0, 64.0)","(8.5, 9.8, 9.283185840707965)","(3.3, 3.75, 3.6821428571428574)","(7.5, 9.2, 8.714285714285714)","(5.5, 6.6, 6.5892857142857135)","(14.0, 19.0, 18.02173913043478)","(13.0, 16.5, 16.4)","(10.0, 16.0, 15.666666666666666)","(21.0, 42.0, 36.666666666666664)","(31.0, 60.0, 45.714285714285715)","(31.0, 70.0, 55.333333333333336)","(21.0, 46.0, 40.4)","(16.0, 23.0, 22.22222222222222)"
07-01-2023 15:21:54.940006,"(41.0, 75.0, 69.5)","(8.5, 9.8, 9.283185840707965)","(3.3, 3.75, 3.6821428571428574)","(7.5, 9.2, 8.714285714285714)","(5.5, 6.6, 6.5892857142857135)","(14.0, 19.0, 18.02173913043478)","(13.0, 16.5, 16.4)","(10.0, 16.0, 15.666666666666666)","(21.0, 42.0, 36.666666666666664)","(31.0, 60.0, 45.714285714285715)","(31.0, 70.0, 55.333333333333336)","(21.0, 46.0, 40.4)","(16.0, 23.0, 22.22222222222222)"
07-01-2023 15:21:56.324562,"(41.0, 75.0, 69.5)","(8.5, 9.8, 9.283185840707965)","(3.3, 3.75, 3.6821428571428574)","(7.5, 9.2, 8.714285714285714)","(5.5, 6.6, 6.5892857142857135)","(14.0, 19.0, 18.02173913043478)","(13.0, 16.5, 16.4)","(10.0, 16.0, 15.666666666666666)","(21.0, 42.0, 36.666666666666664)","(31.0, 60.0, 45.714285714285715)","(31.0, 70.0, 55.333333333333336)","(21.0, 46.0, 40.4)","(16.0, 23.0, 22.22222222222222)"
07-01-2023 15:21:57.756735,"(41.0, 75.0, 69.5)","(8.5, 9.8, 9.283185840707965)","(3.3, 3.75, 3.6821428571428574)","(7.5, 9.2, 8.714285714285714)","(5.5, 6.6, 6.5892857142857135)","(14.0, 19.0, 18.02173913043478)","(13.0, 16.5, 16.4)","(10.0, 16.0, 15.666666666666666)","(21.0, 42.0, 36.666666666666664)","(31.0, 60.0, 45.714285714285715)","(31.0, 70.0, 55.333333333333336)","(21.0, 46.0, 40.4)","(16.0, 23.0, 22.22222222222222)"
07-01-2023 15:21:59.159262,"(41.0, 75.0, 69.5)","(8.5, 9.8, 9.408928571428572)","(3.3, 3.75, 3.595977011494253)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.6, 6.5892857142857135)","(14.0, 19.0, 18.02173913043478)","(13.0, 16.5, 16.4)","(10.0, 16.0, 15.666666666666666)","(21.0, 42.0, 36.666666666666664)","(31.0, 60.0, 45.714285714285715)","(31.0, 70.0, 55.333333333333336)","(21.0, 46.0, 40.4)","(16.0, 23.0, 22.22222222222222)"
07-01-2023 15:22:00.526347,"(41.0, 75.0, 69.5)","(8.5, 9.8, 9.408928571428572)","(3.3, 3.6, 3.595977011494253)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.6, 6.5892857142857135)","(14.0, 19.0, 18.02173913043478)","(13.0, 16.5, 16.4)","(10.0, 16.0, 15.666666666666666)","(21.0, 42.0, 38.8)","(31.0, 60.0, 45.714285714285715)","(31.0, 70.0, 60.0)","(21.0, 46.0, 40.4)","(16.0, 23.0, 22.22222222222222)"
07-01-2023 15:22:01.938051,"(41.0, 75.0, 69.5)","(8.5, 9.8, 9.408928571428572)","(3.3, 3.6, 3.595977011494253)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.6, 6.5892857142857135)","(14.0, 19.0, 18.02173913043478)","(13.0, 16.5, 16.4)","(10.0, 16.0, 15.666666666666666)","(21.0, 42.0, 37.0)","(31.0, 60.0, 46.666666666666664)","(31.0, 70.0, 60.0)","(21.0, 46.0, 40.4)","(16.0, 23.0, 22.22222222222222)"
07-01-2023 15:22:03.292829,"(41.0, 80.0, 65.75)","(8.5, 9.8, 9.408928571428572)","(3.3, 3.6, 3.595977011494253)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.6, 6.292307692307692)","(14.0, 19.0, 17.75)","(13.0, 16.5, 16.25)","(10.0, 16.0, 15.0)","(21.0, 42.0, 37.0)","(31.0, 60.0, 46.666666666666664)","(31.0, 70.0, 60.0)","(21.0, 46.0, 40.4)","(16.0, 23.0, 21.5)"
07-01-2023 15:22:04.694767,"(41.0, 80.0, 58.4)","(8.5, 9.8, 9.34375)","(3.3, 3.7, 3.546153846153846)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.8, 6.292307692307692)","(14.0, 19.0, 17.75)","(13.0, 16.5, 16.25)","(10.0, 16.0, 15.0)","(21.0, 40.0, 37.0)","(31.0, 60.0, 46.666666666666664)","(31.0, 70.0, 60.0)","(21.0, 46.0, 37.25)","(16.0, 23.0, 21.5)"
07-01-2023 15:22:06.060780,"(41.0, 70.0, 66.28571428571428)","(8.5, 9.8, 9.491176470588234)","(3.3, 3.7, 3.546153846153846)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.8, 6.41)","(14.0, 19.0, 17.977272727272727)","(13.0, 16.5, 17.375)","(10.0, 16.0, 15.375)","(21.0, 40.0, 35.714285714285715)","(31.0, 50.0, 46.666666666666664)","(31.0, 75.0, 60.0)","(21.0, 46.0, 41.0)","(16.0, 23.0, 21.5)"
07-01-2023 15:22:07.450523,"(41.0, 70.0, 66.28571428571428)","(8.5, 9.8, 9.491176470588234)","(3.3, 3.7, 3.546153846153846)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.8, 6.41)","(14.0, 19.0, 17.977272727272727)","(13.0, 18.0, 17.0)","(10.0, 16.0, 15.375)","(21.0, 40.0, 35.714285714285715)","(31.0, 50.0, 46.666666666666664)","(31.0, 70.0, 60.0)","(21.0, 44.0, 38.0)","(16.0, 23.0, 21.5)"
07-01-2023 15:22:08.823338,"(41.0, 70.0, 66.28571428571428)","(8.5, 9.8, 9.491176470588234)","(3.3, 3.7, 3.526086956521739)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.8, 6.41)","(14.0, 19.0, 17.977272727272727)","(13.0, 18.0, 17.0)","(10.0, 16.0, 15.375)","(21.0, 40.0, 35.714285714285715)","(31.0, 50.0, 46.666666666666664)","(31.0, 70.0, 60.0)","(21.0, 44.0, 41.0)","(16.0, 23.0, 21.5)"
07-01-2023 15:22:10.235234,"(41.0, 70.0, 66.28571428571428)","(8.5, 9.8, 9.491176470588234)","(3.3, 3.7, 3.526086956521739)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.8, 6.41)","(14.0, 19.0, 17.977272727272727)","(13.0, 18.0, 17.0)","(11.0, 16.0, 14.4)","(21.0, 40.0, 35.714285714285715)","(31.0, 50.0, 46.666666666666664)","(31.0, 70.0, 60.0)","(21.0, 44.0, 37.714285714285715)","(16.0, 23.0, 21.5)"
07-01-2023 15:22:11.644342,"(41.0, 70.0, 66.28571428571428)","(8.5, 9.8, 9.491176470588234)","(3.3, 3.7, 3.526086956521739)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.8, 6.41)","(14.0, 19.0, 17.977272727272727)","(14.0, 18.0, 17.0)","(11.0, 16.0, 14.4)","(21.0, 40.0, 35.714285714285715)","(31.0, 50.0, 46.666666666666664)","(31.0, 70.0, 58.0)","(21.0, 42.0, 41.333333333333336)","(16.0, 23.0, 21.5)"
07-01-2023 15:22:13.019904,"(41.0, 70.0, 66.28571428571428)","(8.5, 9.8, 9.491176470588234)","(3.3, 3.7, 3.5160714285714287)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.8, 6.41)","(14.0, 19.0, 17.977272727272727)","(14.0, 18.0, 17.0)","(11.0, 16.0, 14.4)","(21.0, 40.0, 35.714285714285715)","(31.0, 50.0, 46.666666666666664)","(31.0, 70.0, 53.5)","(21.0, 46.0, 38.857142857142854)","(16.0, 23.0, 21.5)"
07-01-2023 15:22:14.382879,"(41.0, 70.0, 66.28571428571428)","(8.5, 9.8, 9.491176470588234)","(3.3, 3.65, 3.5160714285714287)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.8, 6.41)","(14.0, 19.0, 17.977272727272727)","(14.0, 18.0, 16.1)","(11.0, 16.0, 14.4)","(21.0, 40.0, 35.714285714285715)","(31.0, 50.0, 46.666666666666664)","(31.0, 65.0, 49.333333333333336)","(21.0, 44.0, 34.90909090909091)","(16.0, 23.0, 22.454545454545453)"
07-01-2023 15:22:15.766433,"(41.0, 70.0, 66.66666666666667)","(8.5, 9.8, 9.476923076923077)","(3.3, 3.65, 3.5160714285714287)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.8, 6.3875)","(14.0, 19.0, 17.977272727272727)","(14.0, 17.5, 16.1)","(11.0, 16.0, 15.272727272727273)","(21.0, 40.0, 37.0)","(31.0, 50.0, 46.666666666666664)","(31.0, 75.0, 53.2)","(21.0, 40.0, 35.42857142857143)","(16.0, 23.0, 22.454545454545453)"
07-01-2023 15:22:17.242105,"(41.0, 75.0, 65.625)","(8.5, 9.8, 9.476923076923077)","(3.2, 3.65, 3.5160714285714287)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.8, 6.3875)","(14.0, 19.0, 17.75)","(14.0, 17.5, 16.08823529411765)","(11.0, 16.0, 15.272727272727273)","(21.0, 40.0, 36.0)","(31.0, 50.0, 46.666666666666664)","(31.0, 70.0, 48.57142857142857)","(26.0, 38.0, 34.90909090909091)","(16.0, 23.0, 22.454545454545453)"
07-01-2023 15:22:18.597409,"(41.0, 75.0, 65.625)","(8.5, 9.8, 9.476923076923077)","(3.2, 3.65, 3.5160714285714287)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.8, 6.3875)","(14.0, 19.0, 17.75)","(14.0, 17.5, 16.08823529411765)","(11.0, 16.0, 15.272727272727273)","(21.0, 38.0, 36.0)","(31.0, 50.0, 46.666666666666664)","(31.0, 65.0, 54.0)","(26.0, 40.0, 35.42857142857143)","(16.0, 23.0, 22.454545454545453)"
07-01-2023 15:22:20.030610,"(41.0, 75.0, 65.625)","(8.5, 9.8, 9.52)","(3.3, 3.65, 3.5160714285714287)","(8.0, 9.2, 8.714285714285714)","(5.5, 6.8, 6.3875)","(14.0, 19.0, 18.02173913043478)","(14.0, 17.5, 16.08823529411765)","(11.0, 16.0, 15.272727272727273)","(21.0, 38.0, 35.142857142857146)","(31.0, 50.0, 48.57142857142857)","(31.0, 60.0, 57.42857142857143)","(26.0, 38.0, 35.42857142857143)","(16.0, 23.0, 22.454545454545453)"
07-01-2023 15:22:21.444400,"(41.0, 90.0, 75.0)","(8.5, 9.8, 9.466666666666667)","(3.3, 3.65, 3.51046511627907)","(8.0, 9.2, 8.815384615384616)","(5.5, 6.8, 6.3875)","(14.0, 19.0, 18.02173913043478)","(14.0, 17.5, 16.08823529411765)","(11.0, 16.0, 15.272727272727273)","(21.0, 38.0, 36.0)","(31.0, 50.0, 49.0)","(31.0, 60.0, 57.42857142857143)","(26.0, 38.0, 35.42857142857143)","(16.0, 23.0, 21.8)"
07-01-2023 15:22:22.837054,"(41.0, 85.0, 75.0)","(8.5, 9.8, 9.466666666666667)","(3.3, 3.65, 3.51046511627907)","(8.0, 9.0, 8.858823529411765)","(5.5, 6.8, 6.3875)","(14.0, 19.0, 18.02173913043478)","(14.0, 17.5, 15.9)","(11.0, 16.0, 12.666666666666666)","(21.0, 38.0, 35.142857142857146)","(31.0, 55.0, 48.18181818181818)","(31.0, 60.0, 57.42857142857143)","(26.0, 38.0, 35.42857142857143)","(16.0, 23.0, 21.8)"
07-01-2023 15:22:24.219262,"(41.0, 80.0, 71.42857142857143)","(8.5, 9.8, 9.425)","(3.3, 3.65, 3.51046511627907)","(8.0, 9.0, 8.895652173913044)","(5.5, 6.8, 6.4526315789473685)","(14.0, 19.0, 18.02173913043478)","(14.0, 17.5, 15.9)","(11.0, 13.5, 13.785714285714285)","(21.0, 38.0, 35.142857142857146)","(31.0, 55.0, 48.18181818181818)","(31.0, 60.0, 57.42857142857143)","(26.0, 38.0, 34.4)","(16.0, 23.0, 21.8)"
07-01-2023 15:22:25.567336,"(41.0, 80.0, 71.42857142857143)","(8.5, 9.8, 9.425)","(3.3, 3.65, 3.51046511627907)","(8.0, 9.0, 8.895652173913044)","(5.5, 6.8, 6.4526315789473685)","(14.0, 19.0, 18.02173913043478)","(14.0, 17.5, 15.375)","(11.0, 15.5, 13.625)","(21.0, 38.0, 35.142857142857146)","(31.0, 55.0, 48.18181818181818)","(31.0, 60.0, 57.42857142857143)","(26.0, 40.0, 35.0)","(16.0, 23.0, 21.8)"
07-01-2023 15:22:26.968297,"(41.0, 80.0, 71.42857142857143)","(8.5, 9.8, 9.425)","(3.3, 3.65, 3.51046511627907)","(8.0, 9.0, 8.895652173913044)","(5.5, 6.8, 6.536)","(14.0, 19.0, 18.02173913043478)","(14.0, 15.5, 15.375)","(11.0, 15.5, 13.625)","(21.0, 38.0, 35.142857142857146)","(31.0, 55.0, 50.0)","(31.0, 60.0, 58.36363636363636)","(26.0, 38.0, 34.4)","(16.0, 23.0, 21.8)"
07-01-2023 15:22:28.386962,"(41.0, 80.0, 74.0)","(8.5, 9.8, 9.425)","(3.3, 3.65, 3.4904255319148936)","(8.0, 9.0, 8.895652173913044)","(5.5, 6.8, 6.536)","(14.0, 19.0, 18.02173913043478)","(14.0, 15.5, 15.375)","(11.0, 15.5, 14.0)","(21.0, 38.0, 34.666666666666664)","(31.0, 55.0, 50.22727272727273)","(31.0, 60.0, 69.5)","(26.0, 40.0, 35.0)","(16.0, 23.0, 21.8)"
07-01-2023 15:22:29.820406,"(41.0, 80.0, 75.71428571428572)","(8.5, 9.8, 9.343478260869565)","(3.2, 3.5, 3.4844444444444447)","(7.5, 9.0, 8.895652173913044)","(5.5, 6.8, 6.536)","(14.0, 19.0, 17.75)","(14.0, 15.5, 15.375)","(11.0, 15.5, 14.0)","(21.0, 38.0, 34.666666666666664)","(31.0, 85.0, 49.6)","(31.0, 75.0, 62.0)","(21.0, 38.0, 34.4)","(16.0, 23.0, 21.8)"
07-01-2023 15:22:31.261018,"(41.0, 85.0, 71.875)","(8.5, 9.8, 9.343478260869565)","(3.2, 3.5, 3.4844444444444447)","(7.5, 9.0, 8.895652173913044)","(5.5, 6.8, 6.536)","(14.0, 19.0, 17.75)","(14.0, 15.5, 15.375)","(11.0, 15.5, 14.0)","(21.0, 38.0, 34.666666666666664)","(31.0, 80.0, 68.3076923076923)","(31.0, 70.0, 58.0)","(21.0, 40.0, 35.0)","(16.0, 23.0, 21.8)"
07-01-2023 15:22:32.642225,"(41.0, 85.0, 71.875)","(8.5, 9.8, 9.343478260869565)","(3.2, 3.5, 3.4844444444444447)","(7.5, 9.0, 8.895652173913044)","(5.5, 6.8, 6.536)","(14.0, 19.0, 17.75)","(14.0, 15.5, 15.375)","(11.0, 15.5, 14.0)","(21.0, 36.0, 34.666666666666664)","(31.0, 80.0, 68.3076923076923)","(31.0, 65.0, 64.22222222222223)","(21.0, 38.0, 34.4)","(16.0, 23.0, 21.8)"
07-01-2023 15:22:34.056492,"(41.0, 80.0, 71.42857142857143)","(8.5, 9.8, 9.425)","(3.2, 3.5, 3.4844444444444447)","(8.0, 9.0, 8.895652173913044)","(5.5, 6.8, 6.292307692307692)","(14.0, 19.0, 18.1)","(14.0, 15.5, 15.064516129032258)","(11.0, 15.5, 14.0)","(21.0, 36.0, 34.666666666666664)","(31.0, 80.0, 68.3076923076923)","(31.0, 70.0, 64.22222222222223)","(21.0, 40.0, 35.0)","(16.0, 23.0, 21.8)"
07-01-2023 15:22:35.388807,"(41.0, 80.0, 75.71428571428572)","(8.5, 9.8, 9.425)","(3.2, 3.5, 3.4844444444444447)","(8.0, 9.0, 8.895652173913044)","(5.5, 6.8, 6.123076923076923)","(14.0, 19.0, 18.1)","(14.0, 17.0, 15.617647058823529)","(11.0, 15.5, 14.0)","(21.0, 36.0, 34.4)","(31.0, 80.0, 69.0)","(31.0, 70.0, 64.22222222222223)","(21.0, 38.0, 34.4)","(16.0, 23.0, 21.8)"
07-01-2023 15:22:36.697735,"(41.0, 85.0, 70.0)","(8.5, 9.8, 9.388235294117647)","(3.3, 3.5, 3.4829268292682927)","(8.0, 9.0, 8.895652173913044)","(5.5, 6.6, 6.36)","(14.0, 19.0, 18.1)","(13.0, 16.5, 15.617647058823529)","(11.0, 15.5, 14.0)","(21.0, 36.0, 34.285714285714285)","(31.0, 75.0, 69.0)","(31.0, 70.0, 64.22222222222223)","(20.0, 40.0, 40.0)","(16.0, 23.0, 21.0)"
07-01-2023 15:22:38.060674,"(41.0, 85.0, 67.5)","(8.5, 9.8, 9.274999999999999)","(3.3, 3.65, 3.6204433497536943)","(8.0, 9.0, 8.76842105263158)","(5.5, 6.6, 6.533333333333333)","(14.0, 19.0, 18.1)","(13.0, 16.0, 15.625)","(11.0, 15.5, 13.625)","(21.0, 36.0, 34.4)","(31.0, 75.0, 69.0)","(31.0, 70.0, 64.22222222222223)","(20.0, 48.0, 44.44444444444444)","(16.0, 23.0, 21.857142857142858)"
07-01-2023 15:22:39.430796,"(41.0, 80.0, 57.333333333333336)","(8.5, 9.8, 9.274999999999999)","(3.3, 3.65, 3.5666666666666664)","(8.0, 8.8, 8.762500000000001)","(5.5, 6.6, 6.3428571428571425)","(13.0, 19.0, 18.1)","(14.0, 16.0, 15.9375)","(11.0, 15.5, 13.625)","(21.0, 36.0, 34.285714285714285)","(31.0, 75.0, 69.0)","(41.0, 70.0, 64.22222222222223)","(21.0, 46.0, 44.44444444444444)","(16.0, 23.0, 22.384615384615387)"
07-01-2023 15:22:40.805209,"(41.0, 80.0, 67.25)","(8.5, 9.8, 9.274999999999999)","(3.3, 3.65, 3.5666666666666664)","(8.0, 8.8, 8.762500000000001)","(5.5, 6.6, 6.3428571428571425)","(13.0, 19.0, 18.1)","(14.0, 16.0, 15.9375)","(11.0, 15.5, 14.0)","(21.0, 36.0, 34.285714285714285)","(31.0, 75.0, 62.0)","(41.0, 70.0, 64.22222222222223)","(21.0, 46.0, 39.2)","(16.0, 23.0, 22.384615384615387)"
07-01-2023 15:22:42.150211,"(41.0, 75.0, 64.125)","(8.5, 9.8, 9.274999999999999)","(3.3, 3.65, 3.5666666666666664)","(8.0, 8.8, 8.770000000000001)","(5.5, 6.6, 6.3428571428571425)","(14.0, 19.0, 18.1)","(13.0, 16.0, 16.455555555555556)","(11.0, 15.0, 14.5)","(21.0, 36.0, 34.90909090909091)","(31.0, 70.0, 62.0)","(41.0, 70.0, 64.22222222222223)","(21.0, 44.0, 39.2)","(16.0, 23.0, 21.25)"
07-01-2023 15:22:43.468806,"(41.0, 70.0, 67.6)","(8.5, 9.8, 9.274999999999999)","(3.3, 3.65, 3.637179487179487)","(8.0, 8.8, 9.18421052631579)","(5.5, 6.6, 6.477777777777778)","(14.0, 19.0, 19.75)","(13.0, 16.5, 17.166666666666668)","(11.0, 15.0, 14.846153846153847)","(21.0, 36.0, 35.2)","(31.0, 70.0, 50.27272727272727)","(41.0, 70.0, 62.57142857142857)","(21.0, 44.0, 41.23076923076923)","(16.0, 23.0, 22.5625)"
07-01-2023 15:22:44.838872,"(41.0, 110.0, 95.77777777777777)","(8.5, 9.8, 9.45)","(3.3, 3.65, 3.638095238095238)","(8.0, 9.2, 9.18421052631579)","(5.5, 6.6, 6.383606557377049)","(14.0, 25.0, 20.0)","(13.0, 18.0, 17.125)","(11.0, 15.0, 14.846153846153847)","(21.0, 36.0, 34.333333333333336)","(31.0, 55.0, 44.6)","(41.0, 70.0, 62.57142857142857)","(21.0, 44.0, 41.23076923076923)","(16.0, 23.0, 22.5625)"
07-01-2023 15:22:46.354953,"(41.0, 90.0, 64.0)","(8.5, 9.8, 9.5)","(3.2, 3.65, 3.6115384615384616)","(8.0, 9.2, 9.18421052631579)","(5.5, 6.6, 6.383606557377049)","(14.0, 23.0, 19.75)","(13.0, 17.5, 16.788732394366196)","(11.0, 15.0, 14.846153846153847)","(21.0, 36.0, 34.333333333333336)","(31.0, 55.0, 44.0)","(31.0, 70.0, 62.57142857142857)","(21.0, 44.0, 39.69230769230769)","(16.0, 23.0, 22.07894736842105)"
07-01-2023 15:22:47.832634,"(41.0, 80.0, 62.0)","(8.5, 9.8, 9.5)","(3.2, 3.65, 3.6115384615384616)","(8.0, 9.2, 9.100000000000001)","(5.5, 6.6, 6.383606557377049)","(14.0, 22.0, 20.5)","(13.0, 17.0, 16.384057971014492)","(11.0, 15.0, 14.571428571428571)","(21.0, 36.0, 33.46666666666667)","(31.0, 50.0, 45.0)","(31.0, 70.0, 62.57142857142857)","(21.0, 44.0, 42.0)","(16.0, 22.0, 21.6875)"
07-01-2023 15:22:49.188656,"(41.0, 80.0, 70.0)","(8.5, 9.8, 9.5)","(3.2, 3.65, 3.5407303370786516)","(8.0, 9.8, 9.24)","(5.5, 6.6, 6.383606557377049)","(14.0, 21.0, 21.642857142857142)","(13.0, 16.5, 15.91304347826087)","(11.0, 15.0, 14.571428571428571)","(21.0, 34.0, 33.46666666666667)","(31.0, 48.0, 45.0)","(31.0, 70.0, 62.57142857142857)","(21.0, 44.0, 41.23076923076923)","(16.0, 22.0, 21.558823529411764)"
07-01-2023 15:22:50.639838,"(41.0, 80.0, 70.0)","(8.5, 9.8, 9.5)","(3.2, 3.55, 3.5422535211267605)","(8.0, 9.6, 9.24)","(5.5, 6.6, 6.383606557377049)","(14.0, 22.0, 21.642857142857142)","(13.0, 16.0, 15.933333333333334)","(11.0, 15.0, 14.571428571428571)","(21.0, 34.0, 33.46666666666667)","(31.0, 48.0, 45.0)","(31.0, 70.0, 62.57142857142857)","(21.0, 44.0, 41.23076923076923)","(16.0, 22.0, 21.558823529411764)"
07-01-2023 15:22:52.047694,"(41.0, 75.0, 66.66666666666667)","(8.5, 9.8, 9.5)","(3.2, 3.55, 3.5421052631578944)","(8.0, 9.6, 9.3)","(5.5, 6.6, 6.383606557377049)","(14.0, 22.0, 21.6)","(13.0, 16.0, 15.935483870967742)","(11.0, 15.0, 14.571428571428571)","(21.0, 34.0, 31.733333333333334)","(31.0, 48.0, 45.0)","(31.0, 70.0, 62.57142857142857)","(21.0, 44.0, 41.23076923076923)","(16.0, 22.0, 20.8)"
07-01-2023 15:22:53.448371,"(41.0, 75.0, 62.5)","(8.5, 9.8, 9.414285714285715)","(3.2, 3.55, 3.5421052631578944)","(8.0, 9.6, 9.3)","(5.5, 6.6, 6.383606557377049)","(14.0, 23.0, 21.6)","(13.0, 16.0, 15.935483870967742)","(11.0, 15.0, 14.4)","(21.0, 32.0, 31.733333333333334)","(31.0, 48.0, 45.0)","(31.0, 70.0, 62.57142857142857)","(21.0, 44.0, 41.23076923076923)","(16.0, 22.0, 21.333333333333332)"
07-01-2023 15:22:54.874043,"(41.0, 75.0, 62.5)","(8.5, 9.8, 9.414285714285715)","(3.2, 3.55, 3.5421052631578944)","(8.0, 9.6, 9.130434782608695)","(5.5, 6.6, 6.439024390243902)","(14.0, 23.0, 19.875)","(13.0, 16.0, 16.285714285714285)","(11.0, 15.0, 13.970149253731343)","(21.0, 32.0, 31.733333333333334)","(31.0, 48.0, 45.0)","(31.0, 70.0, 59.6)","(21.0, 44.0, 42.0)","(16.0, 22.0, 21.333333333333332)"
07-01-2023 15:22:56.332755,"(41.0, 75.0, 62.5)","(8.5, 9.8, 9.370454545454546)","(3.2, 3.55, 3.5423963133640552)","(8.0, 9.6, 9.142857142857142)","(5.5, 6.6, 6.439024390243902)","(14.0, 20.0, 19.875)","(13.0, 17.0, 16.396551724137932)","(11.0, 15.0, 13.970149253731343)","(21.0, 32.0, 31.733333333333334)","(31.0, 48.0, 45.0)","(31.0, 70.0, 59.6)","(21.0, 44.0, 42.0)","(16.0, 22.0, 21.333333333333332)"
07-01-2023 15:22:57.700365,"(41.0, 75.0, 62.5)","(8.5, 9.8, 9.370454545454546)","(3.2, 3.55, 3.5423963133640552)","(8.0, 9.6, 9.12)","(5.5, 6.6, 6.439024390243902)","(14.0, 20.0, 19.333333333333332)","(13.0, 16.5, 16.396551724137932)","(11.0, 15.0, 13.970149253731343)","(21.0, 32.0, 31.733333333333334)","(31.0, 48.0, 45.0)","(31.0, 70.0, 59.6)","(21.0, 44.0, 42.0)","(16.0, 22.0, 21.714285714285715)"
07-01-2023 15:22:59.044954,"(41.0, 75.0, 62.5)","(8.5, 9.8, 9.370454545454546)","(3.2, 3.55, 3.5423963133640552)","(8.0, 9.6, 9.12)","(5.5, 6.6, 6.439024390243902)","(15.0, 20.0, 19.333333333333332)","(13.0, 16.5, 16.396551724137932)","(11.0, 15.0, 13.970149253731343)","(21.0, 32.0, 31.733333333333334)","(31.0, 48.0, 45.0)","(31.0, 70.0, 59.6)","(21.0, 44.0, 42.0)","(16.0, 22.0, 21.714285714285715)"
