,Florey Bale,Ivanka Tea,Ten Dollar Slaps,Who Told Mel,Lifes Gal,Our Girls Shout,Dynamo Dash,Zipping Tula
06-01-2023 17:04:20.198772,"(1.45, 1.75, 1.7358536585365854)","(31.0, 80.0, 68.42105263157895)","(4.8, 5.8, 5.674074074074074)","(11.0, 14.0, 13.533333333333333)","(13.0, 23.0, 21.8)","(41.0, 65.0, 59.666666666666664)","(12.0, 22.0, 20.8)","(13.0, 20.0, 19.25)"
06-01-2023 17:04:21.434175,"(1.45, 1.75, 1.7442105263157894)","(31.0, 80.0, 68.42105263157895)","(4.8, 5.8, 5.629629629629629)","(11.0, 14.0, 13.59375)","(13.0, 22.0, 21.285714285714285)","(41.0, 65.0, 59.375)","(12.0, 21.0, 20.8)","(13.0, 19.5, 18.3)"
06-01-2023 17:04:22.724932,"(1.45, 1.75, 1.7453333333333334)","(31.0, 80.0, 68.42105263157895)","(4.8, 5.8, 5.629629629629629)","(11.0, 14.0, 13.59375)","(13.0, 23.0, 21.333333333333332)","(41.0, 60.0, 59.375)","(12.0, 21.0, 20.8)","(13.0, 19.5, 18.25)"
06-01-2023 17:04:24.428107,"(1.45, 1.75, 1.7457575757575758)","(31.0, 80.0, 68.42105263157895)","(4.8, 5.8, 5.629629629629629)","(11.0, 14.0, 13.59375)","(13.0, 23.0, 21.6)","(41.0, 60.0, 59.375)","(12.0, 21.0, 20.8)","(13.0, 18.5, 18.0)"
06-01-2023 17:04:25.753473,"(1.45, 1.78, 1.7650000000000001)","(31.0, 80.0, 68.42105263157895)","(4.8, 5.8, 5.62)","(11.0, 14.0, 13.59375)","(13.0, 22.0, 21.09090909090909)","(41.0, 60.0, 59.375)","(12.0, 21.0, 21.142857142857142)","(13.0, 18.5, 17.75)"
06-01-2023 17:04:27.043992,"(1.45, 1.78, 1.7741666666666667)","(31.0, 80.0, 68.42105263157895)","(4.8, 5.7, 5.633333333333334)","(11.0, 14.0, 13.588235294117647)","(13.0, 22.0, 21.41176470588235)","(41.0, 60.0, 59.375)","(12.0, 22.0, 20.666666666666668)","(13.0, 18.5, 17.823529411764707)"
06-01-2023 17:04:28.292398,"(1.45, 1.78, 1.7777049180327869)","(31.0, 80.0, 68.42105263157895)","(4.8, 5.7, 5.633333333333334)","(11.0, 14.0, 13.588235294117647)","(13.0, 22.0, 20.923076923076923)","(41.0, 60.0, 59.375)","(12.0, 22.0, 20.666666666666668)","(13.0, 19.0, 18.166666666666668)"
06-01-2023 17:04:29.544541,"(1.45, 1.78, 1.7775)","(31.0, 80.0, 68.42105263157895)","(4.8, 5.5, 5.423853211009175)","(11.0, 14.0, 13.552631578947368)","(13.0, 21.0, 20.923076923076923)","(41.0, 60.0, 59.375)","(12.0, 21.0, 19.923076923076923)","(13.0, 19.0, 18.166666666666668)"
06-01-2023 17:04:30.754914,"(1.45, 1.8, 1.794375)","(31.0, 80.0, 68.42105263157895)","(4.8, 5.6, 5.469230769230769)","(11.0, 14.0, 13.575)","(13.0, 21.0, 20.90909090909091)","(41.0, 60.0, 59.375)","(12.0, 21.0, 19.923076923076923)","(13.0, 19.0, 18.166666666666668)"
06-01-2023 17:04:31.946023,"(1.45, 1.8, 1.7947058823529412)","(31.0, 80.0, 68.42105263157895)","(4.8, 5.6, 5.45625)","(11.0, 14.0, 13.575)","(13.0, 21.0, 20.90909090909091)","(41.0, 60.0, 59.375)","(12.0, 21.0, 19.714285714285715)","(13.0, 19.0, 17.823529411764707)"
06-01-2023 17:04:33.191361,"(1.45, 1.8, 1.7936363636363637)","(31.0, 80.0, 68.42105263157895)","(4.8, 5.5, 5.461538461538462)","(11.0, 14.0, 13.575)","(13.0, 21.0, 20.90909090909091)","(41.0, 60.0, 59.375)","(12.0, 21.0, 19.333333333333332)","(13.0, 19.0, 18.166666666666668)"
06-01-2023 17:04:34.395624,"(1.45, 1.8, 1.7968181818181819)","(31.0, 80.0, 68.42105263157895)","(4.8, 5.5, 5.433333333333334)","(11.0, 14.0, 13.575)","(13.0, 21.0, 21.2)","(41.0, 60.0, 59.583333333333336)","(12.0, 21.0, 19.125)","(13.0, 19.0, 17.8)"
06-01-2023 17:04:35.653417,"(1.45, 1.81, 1.8078260869565217)","(31.0, 80.0, 68.33333333333333)","(4.8, 5.5, 5.438095238095238)","(11.0, 14.0, 13.66)","(13.0, 22.0, 21.5)","(41.0, 60.0, 59.583333333333336)","(12.0, 21.0, 19.0)","(13.0, 19.0, 17.875)"
06-01-2023 17:04:36.843056,"(1.45, 1.81, 1.8081818181818183)","(31.0, 80.0, 68.33333333333333)","(4.8, 5.5, 5.438095238095238)","(11.0, 14.0, 13.653846153846153)","(13.0, 22.0, 20.9375)","(41.0, 60.0, 59.583333333333336)","(12.0, 21.0, 18.833333333333332)","(13.0, 19.0, 18.26923076923077)"
06-01-2023 17:04:38.083063,"(1.45, 1.81, 1.8063934426229509)","(31.0, 80.0, 68.33333333333333)","(4.8, 5.5, 5.433333333333334)","(11.0, 14.0, 13.59375)","(13.0, 21.0, 20.9375)","(41.0, 60.0, 59.583333333333336)","(12.0, 19.5, 18.625)","(13.0, 19.5, 18.289473684210527)"
06-01-2023 17:04:39.297161,"(1.45, 1.81, 1.8063934426229509)","(31.0, 80.0, 68.33333333333333)","(4.6, 5.5, 5.475675675675676)","(11.0, 14.0, 13.66)","(13.0, 21.0, 20.9375)","(41.0, 60.0, 59.583333333333336)","(12.0, 19.5, 18.9375)","(13.0, 19.0, 17.846153846153847)"
06-01-2023 17:04:40.534698,"(1.45, 1.81, 1.806)","(31.0, 80.0, 66.0)","(4.6, 5.6, 5.444444444444445)","(11.0, 14.0, 13.66)","(13.0, 21.0, 20.9375)","(41.0, 60.0, 59.583333333333336)","(12.0, 22.0, 18.76923076923077)","(13.0, 19.0, 17.636363636363637)"
06-01-2023 17:04:41.799646,"(1.45, 1.81, 1.8063934426229509)","(31.0, 80.0, 65.71428571428571)","(4.6, 5.6, 5.463414634146342)","(11.0, 14.0, 13.588235294117647)","(13.0, 21.0, 20.9375)","(41.0, 60.0, 59.583333333333336)","(12.0, 22.0, 19.666666666666668)","(13.0, 19.0, 18.045454545454547)"
06-01-2023 17:04:43.027696,"(1.45, 1.79, 1.7836842105263158)","(31.0, 80.0, 65.71428571428571)","(4.6, 5.6, 5.463414634146342)","(11.0, 14.0, 14.411764705882353)","(13.0, 21.0, 21.2)","(41.0, 60.0, 59.583333333333336)","(12.0, 22.0, 20.47222222222222)","(13.0, 19.0, 18.0)"
06-01-2023 17:04:44.244086,"(1.45, 1.78, 1.7726666666666666)","(31.0, 80.0, 65.71428571428571)","(4.6, 5.6, 5.463414634146342)","(11.0, 15.0, 14.56)","(13.0, 22.0, 21.5)","(41.0, 60.0, 57.5)","(12.0, 22.0, 21.3)","(13.0, 18.5, 17.714285714285715)"
06-01-2023 17:04:45.461215,"(1.45, 1.77, 1.7645)","(31.0, 80.0, 64.78260869565217)","(4.6, 5.6, 5.539130434782608)","(11.0, 15.0, 14.25)","(13.0, 22.0, 21.59375)","(41.0, 60.0, 57.5)","(12.0, 22.0, 21.5)","(13.0, 19.0, 17.94736842105263)"
06-01-2023 17:04:46.767919,"(1.45, 1.77, 1.7656)","(31.0, 80.0, 64.375)","(4.6, 5.6, 5.53)","(11.0, 14.5, 14.25)","(13.0, 23.0, 21.7)","(41.0, 60.0, 57.5)","(12.0, 22.0, 21.25)","(13.0, 19.0, 17.72)"
06-01-2023 17:04:48.137055,"(1.45, 1.78, 1.7763636363636364)","(31.0, 80.0, 64.375)","(4.6, 5.7, 5.55)","(11.0, 14.5, 14.476190476190476)","(13.0, 22.0, 21.684210526315788)","(41.0, 60.0, 57.5)","(12.0, 22.0, 20.833333333333332)","(13.0, 19.0, 17.4)"
06-01-2023 17:04:49.802716,"(1.5, 1.78, 1.7761290322580645)","(31.0, 80.0, 65.71428571428571)","(4.6, 5.7, 5.525)","(11.0, 15.0, 14.521739130434783)","(13.0, 22.0, 21.25925925925926)","(31.0, 60.0, 57.5)","(13.0, 22.0, 20.833333333333332)","(13.0, 19.0, 17.636363636363637)"
06-01-2023 17:04:51.400708,"(1.5, 1.78, 1.7745454545454546)","(31.0, 80.0, 65.0)","(4.6, 5.7, 5.525)","(11.0, 15.0, 14.214285714285714)","(13.0, 22.0, 21.25925925925926)","(31.0, 60.0, 57.5)","(13.0, 22.0, 20.727272727272727)","(13.0, 19.0, 17.59375)"
06-01-2023 17:04:52.848030,"(1.5, 1.78, 1.77)","(31.0, 80.0, 65.0)","(4.6, 5.7, 5.562857142857143)","(11.0, 14.5, 14.2)","(13.0, 22.0, 21.25925925925926)","(31.0, 60.0, 57.5)","(13.0, 22.0, 20.90625)","(13.0, 19.0, 18.0625)"
06-01-2023 17:04:54.177577,"(1.5, 1.77, 1.7674242424242423)","(31.0, 80.0, 65.0)","(4.6, 5.7, 5.583333333333333)","(11.0, 14.5, 14.2)","(13.0, 22.0, 20.954545454545453)","(31.0, 60.0, 57.5)","(13.0, 22.0, 21.423076923076923)","(13.0, 19.0, 18.25)"
06-01-2023 17:04:55.664585,"(1.5, 1.77, 1.7658333333333334)","(31.0, 80.0, 65.0)","(4.6, 5.7, 5.5588235294117645)","(11.0, 14.5, 14.2)","(13.0, 21.0, 21.761904761904763)","(31.0, 60.0, 57.5)","(13.0, 22.0, 21.375)","(13.0, 19.0, 18.125)"
06-01-2023 17:04:57.046833,"(1.5, 1.77, 1.7660227272727274)","(31.0, 80.0, 65.0)","(4.6, 5.7, 5.532558139534884)","(11.0, 14.5, 14.2)","(13.0, 23.0, 22.103448275862068)","(31.0, 60.0, 57.5)","(13.0, 22.0, 20.727272727272727)","(13.0, 19.5, 17.807692307692307)"
06-01-2023 17:04:58.391197,"(1.5, 1.77, 1.7675714285714286)","(31.0, 80.0, 65.0)","(4.6, 5.7, 5.565217391304348)","(11.0, 14.5, 14.2)","(13.0, 23.0, 22.133333333333333)","(31.0, 60.0, 57.5)","(13.0, 22.0, 20.833333333333332)","(13.0, 19.5, 17.807692307692307)"
06-01-2023 17:04:59.742858,"(1.5, 1.77, 1.7675714285714286)","(31.0, 80.0, 65.0)","(4.6, 5.6, 5.532558139534884)","(11.0, 14.5, 14.018518518518519)","(13.0, 23.0, 22.7)","(31.0, 60.0, 57.5)","(13.0, 22.0, 20.833333333333332)","(13.0, 19.5, 17.666666666666668)"
06-01-2023 17:05:01.037335,"(1.5, 1.77, 1.7675714285714286)","(31.0, 80.0, 65.0)","(4.6, 5.7, 5.565217391304348)","(11.0, 14.5, 13.75)","(13.0, 23.0, 22.342105263157894)","(31.0, 60.0, 57.5)","(13.0, 22.0, 21.142857142857142)","(13.0, 19.5, 17.75)"
06-01-2023 17:05:02.244684,"(1.5, 1.78, 1.7772549019607844)","(31.0, 80.0, 65.0)","(4.6, 5.6, 5.565217391304348)","(11.0, 14.0, 13.5625)","(13.0, 24.0, 22.545454545454547)","(31.0, 60.0, 57.5)","(13.0, 22.0, 21.142857142857142)","(13.0, 19.0, 17.72222222222222)"
06-01-2023 17:05:03.611906,"(1.5, 1.78, 1.776)","(31.0, 80.0, 65.0)","(4.6, 5.6, 5.535714285714286)","(11.0, 14.0, 13.5625)","(13.0, 23.0, 22.789473684210527)","(31.0, 60.0, 57.5)","(13.0, 22.0, 20.833333333333332)","(13.0, 19.5, 17.636363636363637)"
06-01-2023 17:05:05.072737,"(1.5, 1.78, 1.7768)","(31.0, 80.0, 69.0)","(4.6, 5.6, 5.535714285714286)","(11.0, 14.0, 13.5625)","(13.0, 23.0, 22.789473684210527)","(31.0, 60.0, 57.5)","(13.0, 22.0, 20.666666666666668)","(13.0, 19.0, 17.59375)"
06-01-2023 17:05:06.248734,"(1.5, 1.78, 1.7768)","(31.0, 75.0, 66.92307692307692)","(4.6, 5.6, 5.628571428571428)","(11.0, 14.0, 13.708333333333334)","(13.0, 23.0, 22.8)","(31.0, 60.0, 57.5)","(13.0, 22.0, 20.666666666666668)","(13.0, 19.0, 18.0)"
06-01-2023 17:05:07.516216,"(1.5, 1.74, 1.737962962962963)","(31.0, 75.0, 65.625)","(4.6, 5.7, 5.73125)","(11.0, 14.0, 14.071428571428571)","(13.0, 23.0, 22.545454545454547)","(31.0, 60.0, 57.5)","(13.0, 22.0, 20.823529411764707)","(13.0, 19.0, 18.523809523809526)"
06-01-2023 17:05:08.830152,"(1.5, 1.74, 1.7359259259259259)","(31.0, 75.0, 65.625)","(4.6, 5.8, 5.703225806451613)","(11.0, 14.5, 14.0)","(13.0, 23.0, 22.545454545454547)","(31.0, 60.0, 57.5)","(13.0, 22.0, 20.941176470588236)","(13.0, 19.0, 18.545454545454547)"
06-01-2023 17:05:10.282403,"(1.5, 1.74, 1.736271186440678)","(31.0, 75.0, 65.625)","(4.6, 5.8, 5.703225806451613)","(11.0, 14.5, 13.928571428571429)","(13.0, 23.0, 22.789473684210527)","(31.0, 60.0, 57.5)","(13.0, 22.0, 20.941176470588236)","(13.0, 19.0, 18.545454545454547)"
06-01-2023 17:05:11.633891,"(1.5, 1.74, 1.7372222222222222)","(31.0, 75.0, 65.625)","(4.6, 5.8, 5.703225806451613)","(11.0, 14.5, 13.928571428571429)","(13.0, 23.0, 22.789473684210527)","(31.0, 60.0, 57.5)","(13.0, 22.0, 20.88888888888889)","(13.0, 19.0, 18.545454545454547)"
06-01-2023 17:05:12.855865,"(1.5, 1.74, 1.7266666666666666)","(31.0, 75.0, 65.625)","(4.6, 5.8, 5.742857142857143)","(11.0, 14.5, 14.029411764705882)","(13.0, 23.0, 22.545454545454547)","(31.0, 60.0, 57.5)","(13.0, 22.0, 21.0)","(13.0, 19.0, 18.923076923076923)"
06-01-2023 17:05:14.083120,"(1.5, 1.73, 1.7232)","(31.0, 75.0, 65.625)","(4.6, 5.8, 5.742857142857143)","(11.0, 14.5, 14.0)","(13.0, 23.0, 22.75)","(31.0, 60.0, 59.54545454545455)","(13.0, 22.0, 20.666666666666668)","(13.0, 19.0, 18.923076923076923)"
06-01-2023 17:05:15.506110,"(1.5, 1.73, 1.7210526315789474)","(31.0, 75.0, 65.625)","(4.6, 5.8, 5.782857142857143)","(11.0, 14.5, 14.142857142857142)","(13.0, 23.0, 22.77777777777778)","(31.0, 60.0, 59.54545454545455)","(13.0, 22.0, 21.454545454545453)","(13.0, 19.0, 18.923076923076923)"
06-01-2023 17:05:16.910087,"(1.5, 1.73, 1.7230434782608695)","(31.0, 75.0, 65.625)","(4.6, 5.8, 5.885185185185185)","(11.0, 14.5, 14.029411764705882)","(13.0, 23.0, 22.28)","(31.0, 60.0, 59.54545454545455)","(13.0, 22.0, 21.066666666666666)","(13.0, 19.0, 18.727272727272727)"
06-01-2023 17:05:18.110120,"(1.5, 1.73, 1.7230434782608695)","(31.0, 75.0, 65.625)","(4.6, 5.9, 5.916666666666667)","(11.0, 14.5, 13.966666666666667)","(13.0, 23.0, 22.2)","(31.0, 60.0, 59.54545454545455)","(13.0, 22.0, 21.066666666666666)","(13.0, 19.5, 18.727272727272727)"
06-01-2023 17:05:19.447526,"(1.5, 1.73, 1.7254545454545454)","(31.0, 75.0, 65.0)","(4.6, 6.0, 5.951351351351351)","(11.0, 14.5, 13.928571428571429)","(13.0, 23.0, 22.2)","(31.0, 60.0, 59.54545454545455)","(13.0, 22.0, 21.454545454545453)","(13.0, 19.5, 18.727272727272727)"
06-01-2023 17:05:20.712098,"(1.5, 1.73, 1.7173684210526317)","(31.0, 75.0, 65.0)","(4.6, 6.0, 5.9714285714285715)","(11.0, 14.5, 13.666666666666666)","(13.0, 23.0, 22.071428571428573)","(31.0, 60.0, 59.54545454545455)","(13.0, 22.0, 20.8)","(13.0, 19.5, 18.59090909090909)"
06-01-2023 17:05:21.869886,"(1.5, 1.72, 1.7096969696969697)","(31.0, 75.0, 65.0)","(4.6, 6.0, 6.025)","(11.0, 14.5, 13.666666666666666)","(13.0, 23.0, 21.96969696969697)","(31.0, 60.0, 59.54545454545455)","(13.0, 22.0, 20.8)","(13.0, 19.5, 18.59090909090909)"
06-01-2023 17:05:22.971383,"(1.5, 1.72, 1.7110344827586206)","(31.0, 75.0, 65.0)","(4.6, 6.2, 6.025)","(11.0, 14.5, 13.666666666666666)","(13.0, 23.0, 21.96969696969697)","(31.0, 60.0, 59.5)","(13.0, 22.0, 20.8)","(13.0, 19.5, 19.023809523809526)"
06-01-2023 17:05:24.156216,"(1.5, 1.71, 1.7015384615384614)","(31.0, 75.0, 65.0)","(4.6, 6.2, 6.051282051282051)","(11.0, 14.5, 13.666666666666666)","(13.0, 23.0, 22.0)","(31.0, 60.0, 59.5)","(13.0, 22.0, 20.842105263157894)","(13.0, 19.5, 18.5625)"
06-01-2023 17:05:25.235732,"(1.5, 1.71, 1.7)","(31.0, 75.0, 65.0)","(4.6, 6.4, 6.051282051282051)","(11.0, 14.5, 13.666666666666666)","(13.0, 23.0, 22.0)","(31.0, 60.0, 59.5)","(13.0, 22.0, 20.842105263157894)","(13.0, 19.5, 18.5625)"
06-01-2023 17:05:26.355955,"(1.5, 1.71, 1.6988235294117646)","(31.0, 75.0, 65.0)","(4.6, 6.4, 6.051282051282051)","(11.0, 14.5, 13.666666666666666)","(13.0, 23.0, 22.0)","(31.0, 60.0, 59.5)","(13.0, 22.0, 20.842105263157894)","(13.0, 19.5, 18.609375)"
06-01-2023 17:05:27.390654,"(1.5, 1.71, 1.6988235294117646)","(31.0, 75.0, 65.0)","(4.6, 6.4, 6.051282051282051)","(11.0, 14.5, 13.666666666666666)","(13.0, 23.0, 22.0)","(31.0, 60.0, 59.5)","(13.0, 22.0, 20.842105263157894)","(13.0, 19.5, 18.609375)"
06-01-2023 17:05:28.532489,"(1.5, 1.71, 1.6966666666666665)","(31.0, 75.0, 65.0)","(4.6, 6.4, 6.323809523809524)","(11.0, 14.5, 13.75)","(13.0, 23.0, 21.8125)","(31.0, 60.0, 59.5)","(13.0, 22.0, 20.842105263157894)","(13.0, 19.5, 18.609375)"
06-01-2023 17:05:29.744408,"(1.5, 1.71, 1.6996551724137932)","(31.0, 75.0, 65.0)","(4.6, 6.4, 6.291304347826087)","(11.0, 14.0, 13.75)","(13.0, 23.0, 21.896551724137932)","(31.0, 60.0, 59.5)","(13.0, 22.0, 20.571428571428573)","(13.0, 19.5, 18.65)"
06-01-2023 17:05:30.918571,"(1.5, 1.71, 1.6992857142857143)","(31.0, 75.0, 65.0)","(4.6, 6.4, 6.05)","(11.0, 14.0, 13.923076923076923)","(13.0, 23.0, 21.857142857142858)","(31.0, 60.0, 59.5)","(13.0, 22.0, 21.0)","(13.0, 19.5, 18.727272727272727)"
06-01-2023 17:05:32.110853,"(1.5, 1.72, 1.705625)","(31.0, 75.0, 65.0)","(4.6, 6.2, 6.05)","(11.0, 14.0, 13.923076923076923)","(13.0, 23.0, 21.764705882352942)","(31.0, 60.0, 59.5)","(13.0, 22.0, 21.0)","(13.0, 19.5, 18.63157894736842)"
06-01-2023 17:05:33.220983,"(1.5, 1.72, 1.7114285714285713)","(31.0, 75.0, 65.0)","(4.6, 6.4, 6.300000000000001)","(11.0, 14.0, 13.941176470588236)","(13.0, 23.0, 21.923076923076923)","(31.0, 60.0, 59.5)","(13.0, 22.0, 20.571428571428573)","(13.0, 19.5, 18.714285714285715)"
06-01-2023 17:05:34.337865,"(1.5, 1.72, 1.7085714285714286)","(31.0, 75.0, 65.0)","(4.8, 6.2, 6.144444444444445)","(11.0, 14.0, 13.941176470588236)","(13.0, 23.0, 21.923076923076923)","(41.0, 60.0, 59.5)","(14.0, 22.0, 20.653846153846153)","(14.0, 19.5, 18.714285714285715)"
06-01-2023 17:05:35.445955,"(1.5, 1.71, 1.7055555555555555)","(31.0, 75.0, 65.0)","(4.8, 6.4, 6.140540540540541)","(11.0, 14.0, 13.941176470588236)","(13.0, 23.0, 22.058823529411764)","(41.0, 60.0, 59.5)","(14.0, 22.0, 20.38235294117647)","(14.0, 19.5, 18.714285714285715)"
06-01-2023 17:05:36.511990,"(1.5, 1.71, 1.6925)","(31.0, 70.0, 63.529411764705884)","(4.8, 6.4, 6.1257142857142854)","(11.0, 14.0, 14.0)","(13.0, 23.0, 22.058823529411764)","(41.0, 60.0, 59.5)","(14.0, 22.0, 21.25)","(14.0, 19.5, 18.77027027027027)"
06-01-2023 17:05:37.629974,"(1.5, 1.71, 1.7014285714285713)","(31.0, 70.0, 63.75)","(4.8, 6.4, 6.105882352941177)","(11.0, 14.5, 14.1)","(13.0, 23.0, 22.058823529411764)","(41.0, 60.0, 59.5)","(14.0, 22.0, 20.295454545454547)","(14.0, 19.5, 18.558823529411764)"
06-01-2023 17:05:38.735591,"(1.5, 1.71, 1.701111111111111)","(31.0, 70.0, 63.75)","(4.8, 6.2, 6.075)","(11.0, 14.5, 14.1)","(13.0, 23.0, 22.058823529411764)","(41.0, 60.0, 59.5)","(14.0, 22.0, 20.214285714285715)","(14.0, 19.0, 18.487179487179485)"
06-01-2023 17:05:39.858866,"(1.5, 1.71, 1.7072727272727273)","(31.0, 70.0, 63.75)","(4.8, 6.2, 6.05625)","(11.0, 14.5, 14.1)","(13.0, 23.0, 22.058823529411764)","(41.0, 60.0, 59.5)","(14.0, 22.0, 20.295454545454547)","(14.0, 19.0, 18.487179487179485)"
06-01-2023 17:05:40.950237,"(1.5, 1.71, 1.7072727272727273)","(31.0, 70.0, 63.75)","(4.8, 6.2, 6.05625)","(11.0, 14.5, 14.1)","(13.0, 23.0, 21.857142857142858)","(41.0, 60.0, 59.5)","(14.0, 22.0, 20.295454545454547)","(14.0, 19.0, 18.452380952380953)"
06-01-2023 17:05:42.103950,"(1.5, 1.71, 1.705)","(31.0, 70.0, 64.28571428571429)","(4.8, 6.2, 6.05625)","(11.0, 14.5, 14.1)","(13.0, 23.0, 21.451612903225808)","(41.0, 60.0, 59.5)","(14.0, 22.0, 20.5)","(14.0, 19.0, 18.452380952380953)"
06-01-2023 17:05:43.228065,"(1.5, 1.71, 1.7007692307692308)","(31.0, 65.0, 62.30769230769231)","(4.8, 6.2, 6.04)","(11.0, 14.5, 14.1)","(13.0, 23.0, 22.24137931034483)","(41.0, 60.0, 59.5)","(14.0, 22.0, 20.77777777777778)","(14.0, 19.0, 18.452380952380953)"
06-01-2023 17:05:44.353127,"(1.5, 1.72, 1.7043181818181818)","(31.0, 65.0, 64.28571428571429)","(4.8, 6.2, 6.04)","(11.0, 14.5, 14.1)","(13.0, 23.0, 22.24137931034483)","(41.0, 60.0, 61.0)","(14.0, 22.0, 20.842105263157894)","(14.0, 19.0, 17.27777777777778)"
06-01-2023 17:05:45.444279,"(1.5, 1.71, 1.7048148148148148)","(31.0, 65.0, 64.5)","(4.8, 6.2, 6.0)","(11.0, 14.5, 14.1)","(13.0, 23.0, 22.5)","(41.0, 65.0, 63.75)","(14.0, 22.0, 21.142857142857142)","(14.0, 17.5, 17.25)"
06-01-2023 17:05:46.519833,"(1.5, 1.71, 1.7048148148148148)","(31.0, 65.0, 64.54545454545455)","(4.8, 6.2, 5.996)","(11.0, 14.5, 14.205882352941176)","(13.0, 23.0, 22.31578947368421)","(41.0, 65.0, 64.54545454545455)","(14.0, 22.0, 22.357142857142858)","(14.0, 17.5, 17.73076923076923)"
06-01-2023 17:05:47.586259,"(1.5, 1.7, 1.696842105263158)","(31.0, 65.0, 64.54545454545455)","(4.8, 6.2, 5.996)","(11.0, 14.5, 14.205882352941176)","(13.0, 23.0, 22.103448275862068)","(41.0, 70.0, 61.0)","(14.0, 23.0, 22.2)","(14.0, 18.5, 17.785714285714285)"
06-01-2023 17:05:48.760440,"(1.5, 1.71, 1.7046666666666666)","(31.0, 65.0, 64.54545454545455)","(4.8, 6.2, 5.982352941176471)","(11.0, 14.5, 14.205882352941176)","(13.0, 23.0, 22.103448275862068)","(41.0, 70.0, 61.0)","(14.0, 24.0, 22.09090909090909)","(14.0, 18.5, 17.95)"
06-01-2023 17:05:49.922881,"(1.5, 1.71, 1.708095238095238)","(31.0, 65.0, 64.54545454545455)","(4.8, 6.2, 5.9763636363636365)","(11.0, 14.5, 14.205882352941176)","(13.0, 23.0, 22.096774193548388)","(41.0, 70.0, 60.0)","(14.0, 24.0, 21.857142857142858)","(14.0, 18.5, 17.475609756097562)"
06-01-2023 17:05:51.080205,"(1.5, 1.72, 1.7097014925373133)","(31.0, 65.0, 64.54545454545455)","(4.8, 6.2, 5.9763636363636365)","(11.0, 14.5, 14.205882352941176)","(13.0, 23.0, 21.82051282051282)","(41.0, 70.0, 60.0)","(14.0, 24.0, 21.692307692307693)","(14.0, 18.5, 17.351063829787233)"
06-01-2023 17:05:52.235024,"(1.5, 1.71, 1.701)","(31.0, 70.0, 65.0)","(4.8, 6.2, 6.02)","(11.0, 14.5, 14.205882352941176)","(13.0, 23.0, 21.82051282051282)","(41.0, 70.0, 60.0)","(14.0, 24.0, 22.3125)","(14.0, 18.5, 17.68)"
06-01-2023 17:05:53.342780,"(1.5, 1.71, 1.702)","(31.0, 70.0, 63.333333333333336)","(4.8, 6.2, 6.021052631578947)","(11.0, 14.5, 14.142857142857142)","(13.0, 23.0, 21.85)","(41.0, 70.0, 60.0)","(14.0, 24.0, 22.05)","(14.0, 18.0, 17.087719298245613)"
06-01-2023 17:05:54.424002,"(1.5, 1.69, 1.6861904761904762)","(31.0, 70.0, 63.333333333333336)","(4.8, 6.2, 6.005714285714285)","(11.0, 14.5, 14.142857142857142)","(13.0, 23.0, 21.85)","(41.0, 70.0, 60.0)","(14.0, 24.0, 22.05)","(14.0, 18.0, 18.096774193548388)"
06-01-2023 17:05:55.559295,"(1.5, 1.71, 1.703076923076923)","(31.0, 70.0, 62.0)","(4.8, 6.2, 5.9763636363636365)","(11.0, 14.5, 14.142857142857142)","(13.0, 23.0, 21.85)","(41.0, 70.0, 66.47058823529412)","(14.0, 24.0, 22.333333333333332)","(14.0, 18.5, 17.789473684210527)"
06-01-2023 17:05:56.626753,"(1.5, 1.71, 1.706)","(31.0, 70.0, 60.90909090909091)","(4.8, 6.2, 5.9763636363636365)","(11.0, 14.5, 14.142857142857142)","(13.0, 23.0, 21.85)","(41.0, 70.0, 59.61538461538461)","(14.0, 24.0, 21.857142857142858)","(14.0, 18.5, 17.884615384615383)"
06-01-2023 17:05:57.750621,"(1.5, 1.72, 1.7053333333333334)","(31.0, 65.0, 60.23809523809524)","(4.8, 6.2, 5.982352941176471)","(11.0, 14.5, 14.142857142857142)","(13.0, 23.0, 21.85)","(41.0, 65.0, 59.285714285714285)","(14.0, 24.0, 22.571428571428573)","(14.0, 18.0, 17.47222222222222)"
06-01-2023 17:05:58.800360,"(1.5, 1.72, 1.7125)","(31.0, 65.0, 58.68421052631579)","(4.8, 6.2, 5.982352941176471)","(11.0, 14.5, 14.142857142857142)","(13.0, 23.0, 21.85)","(41.0, 65.0, 59.285714285714285)","(14.0, 24.0, 22.142857142857142)","(14.0, 17.5, 17.566666666666666)"
06-01-2023 17:05:59.895688,"(1.5, 1.72, 1.7125)","(31.0, 65.0, 59.666666666666664)","(4.8, 6.2, 6.052173913043478)","(11.0, 14.5, 14.1875)","(13.0, 23.0, 21.85)","(41.0, 65.0, 59.285714285714285)","(14.0, 24.0, 22.470588235294116)","(14.0, 18.0, 17.47222222222222)"
06-01-2023 17:06:01.025248,"(1.5, 1.71, 1.700909090909091)","(31.0, 65.0, 59.666666666666664)","(4.8, 6.2, 6.052173913043478)","(11.0, 14.5, 14.236842105263158)","(13.0, 23.0, 21.85)","(41.0, 65.0, 59.285714285714285)","(14.0, 24.0, 22.470588235294116)","(14.0, 17.5, 17.473684210526315)"
