,Under Study,Jackey Moon,Ambrose Bale,Yasmin Belle,Mepunga Web,Georges Fancy,Catch Me Nero,Ravers Army
09-01-2023 17:30:51.889471,"(26.0, 46.0, 40.827586206896555)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.33333333333334)","(9.0, 15.5, 15.166666666666666)","(5.5, 7.0, 6.9125)","(7.0, 10.5, 9.7125)","(4.4, 5.6, 5.5192602040816325)","(1.85, 2.12, 2.106666666666667)"
09-01-2023 17:30:53.408636,"(26.0, 46.0, 41.945945945945944)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.33333333333334)","(9.0, 15.5, 15.166666666666666)","(5.5, 7.0, 6.818181818181818)","(7.0, 10.5, 9.927272727272728)","(4.4, 5.6, 5.5192602040816325)","(1.85, 2.12, 2.106666666666667)"
09-01-2023 17:30:54.596152,"(26.0, 46.0, 41.945945945945944)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.42105263157896)","(10.0, 15.5, 15.23913043478261)","(5.5, 7.0, 6.75)","(7.0, 10.5, 9.959999999999999)","(4.4, 5.6, 5.522140762463343)","(1.85, 2.12, 2.106666666666667)"
09-01-2023 17:30:55.842799,"(26.0, 46.0, 41.945945945945944)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.1818181818182)","(10.0, 15.5, 15.23913043478261)","(5.5, 7.0, 6.75)","(7.0, 10.5, 9.927272727272728)","(4.4, 5.6, 5.523376623376623)","(1.85, 2.12, 2.103859649122807)"
09-01-2023 17:30:56.966296,"(26.0, 46.0, 41.945945945945944)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.1818181818182)","(10.0, 15.5, 15.23913043478261)","(5.5, 7.0, 6.84)","(7.0, 10.5, 9.927272727272728)","(4.4, 5.6, 5.523444283646889)","(1.85, 2.12, 2.0841176470588234)"
09-01-2023 17:30:58.150697,"(26.0, 46.0, 41.945945945945944)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.66666666666666)","(10.0, 15.5, 15.23913043478261)","(5.5, 7.0, 6.851851851851852)","(7.0, 10.5, 9.896551724137932)","(4.4, 5.6, 5.523444283646889)","(1.85, 2.1, 2.0841176470588234)"
09-01-2023 17:30:59.231173,"(26.0, 46.0, 41.945945945945944)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.66666666666666)","(10.0, 15.5, 15.23913043478261)","(5.5, 7.0, 6.851851851851852)","(7.0, 10.5, 10.051282051282051)","(4.4, 5.6, 5.523444283646889)","(1.85, 2.1, 2.0723076923076924)"
09-01-2023 17:31:00.388908,"(26.0, 46.0, 41.945945945945944)","(101.0, 300.0, 277.5)","(71.0, 160.0, 164.375)","(10.0, 15.5, 16.4)","(5.5, 7.0, 7.035714285714286)","(7.0, 10.5, 10.340909090909092)","(4.4, 5.6, 5.52407132243685)","(1.85, 2.1, 2.04625)"
09-01-2023 17:31:01.541875,"(26.0, 46.0, 42.46153846153846)","(101.0, 300.0, 277.5)","(71.0, 170.0, 164.375)","(10.0, 16.5, 16.02173913043478)","(5.5, 7.2, 6.92)","(7.0, 11.0, 10.277777777777779)","(4.4, 5.6, 5.524215246636771)","(1.85, 2.06, 2.062439024390244)"
09-01-2023 17:31:02.645837,"(26.0, 46.0, 42.05714285714286)","(101.0, 300.0, 277.5)","(71.0, 170.0, 164.375)","(10.0, 17.5, 16.875)","(5.5, 7.2, 6.870588235294117)","(7.0, 11.0, 10.294117647058824)","(4.4, 5.6, 5.734090909090909)","(1.85, 2.08, 2.0695238095238095)"
09-01-2023 17:31:03.974603,"(26.0, 46.0, 42.05714285714286)","(101.0, 300.0, 277.5)","(81.0, 170.0, 164.375)","(10.0, 17.0, 16.6)","(5.5, 7.2, 6.864864864864865)","(7.0, 11.0, 10.294117647058824)","(4.4, 5.8, 5.734090909090909)","(1.85, 2.08, 2.0547826086956524)"
09-01-2023 17:31:05.032717,"(26.0, 46.0, 42.05714285714286)","(101.0, 300.0, 277.5)","(81.0, 170.0, 164.375)","(10.0, 17.0, 16.6)","(5.5, 7.2, 6.864864864864865)","(7.0, 11.0, 10.134615384615385)","(4.4, 5.8, 6.142857142857143)","(1.85, 2.08, 2.0513636363636363)"
09-01-2023 17:31:06.158449,"(26.0, 46.0, 41.6875)","(101.0, 300.0, 277.5)","(81.0, 170.0, 164.375)","(10.0, 16.0, 15.631578947368421)","(5.5, 7.0, 6.793548387096774)","(7.0, 10.5, 10.070967741935485)","(4.4, 6.2, 6.2813559322033905)","(1.85, 2.06, 2.039844206426485)"
09-01-2023 17:31:07.305106,"(26.0, 46.0, 41.4)","(101.0, 300.0, 277.5)","(81.0, 170.0, 164.375)","(10.0, 16.0, 15.631578947368421)","(5.5, 7.0, 6.7153846153846155)","(7.0, 10.5, 10.070967741935485)","(4.4, 6.4, 6.251063829787234)","(1.85, 2.04, 2.0292307692307694)"
09-01-2023 17:31:08.472726,"(26.0, 46.0, 40.74285714285714)","(101.0, 300.0, 277.5)","(81.0, 170.0, 164.375)","(10.0, 16.0, 15.571428571428571)","(5.5, 6.8, 6.642857142857142)","(7.0, 10.5, 10.070967741935485)","(4.4, 6.4, 6.165333333333334)","(1.85, 2.06, 2.029924812030075)"
09-01-2023 17:31:09.742402,"(26.0, 46.0, 40.74285714285714)","(101.0, 300.0, 264.0)","(81.0, 170.0, 164.375)","(10.0, 16.0, 15.571428571428571)","(5.5, 6.8, 6.642857142857142)","(7.0, 10.5, 10.070967741935485)","(4.4, 6.4, 6.264615384615385)","(1.85, 2.06, 2.030819672131148)"
09-01-2023 17:31:10.964136,"(26.0, 46.0, 40.74285714285714)","(101.0, 300.0, 243.75)","(81.0, 170.0, 164.375)","(10.0, 16.0, 15.5)","(5.5, 6.8, 6.642857142857142)","(7.0, 10.5, 10.070967741935485)","(4.4, 6.4, 6.28641975308642)","(1.85, 2.04, 2.030819672131148)"
09-01-2023 17:31:12.159593,"(26.0, 46.0, 40.74285714285714)","(101.0, 300.0, 272.0)","(81.0, 170.0, 164.375)","(10.0, 16.0, 15.5)","(5.5, 6.8, 6.642857142857142)","(7.0, 10.5, 10.070967741935485)","(4.4, 6.4, 6.236363636363636)","(1.85, 2.04, 2.0371428571428574)"
09-01-2023 17:31:13.658161,"(26.0, 46.0, 40.74285714285714)","(101.0, 300.0, 255.0)","(81.0, 170.0, 164.375)","(10.0, 16.0, 15.5)","(5.5, 6.8, 6.677777777777777)","(7.0, 10.5, 10.070967741935485)","(4.6, 6.4, 6.236363636363636)","(1.85, 2.06, 2.0325217391304347)"
09-01-2023 17:31:14.871035,"(26.0, 46.0, 40.5945945945946)","(101.0, 300.0, 250.0)","(81.0, 170.0, 164.375)","(10.0, 16.0, 15.5)","(5.5, 6.8, 6.677777777777777)","(7.0, 10.5, 10.070967741935485)","(4.6, 6.4, 6.236363636363636)","(1.85, 2.06, 2.026521739130435)"
09-01-2023 17:31:16.301394,"(26.0, 46.0, 40.5945945945946)","(101.0, 300.0, 250.0)","(81.0, 170.0, 165.26315789473685)","(10.0, 16.0, 15.5)","(5.5, 6.8, 6.677777777777777)","(7.0, 10.5, 10.070967741935485)","(4.6, 6.4, 6.236363636363636)","(1.85, 2.06, 2.0263829787234044)"
09-01-2023 17:31:18.037756,"(26.0, 46.0, 40.5945945945946)","(101.0, 300.0, 283.33333333333337)","(81.0, 170.0, 165.26315789473685)","(10.0, 16.0, 15.5)","(5.5, 6.8, 6.677777777777777)","(7.0, 10.5, 10.070967741935485)","(4.6, 6.4, 6.236363636363636)","(1.85, 2.06, 2.028172043010753)"
09-01-2023 17:31:19.239593,"(26.0, 46.0, 40.5945945945946)","(101.0, 300.0, 283.33333333333337)","(81.0, 170.0, 165.26315789473685)","(11.0, 16.0, 15.5)","(5.5, 6.8, 6.677777777777777)","(7.5, 10.5, 10.070967741935485)","(4.8, 6.4, 6.236363636363636)","(1.8, 2.06, 2.028172043010753)"
09-01-2023 17:31:20.644046,"(26.0, 46.0, 40.74285714285714)","(101.0, 300.0, 283.33333333333337)","(81.0, 170.0, 165.26315789473685)","(11.0, 16.0, 15.5)","(5.5, 6.8, 6.6952380952380945)","(7.5, 10.5, 10.070967741935485)","(4.8, 6.4, 6.266666666666667)","(1.8, 2.06, 2.04)"
09-01-2023 17:31:22.111491,"(26.0, 44.0, 42.5)","(101.0, 300.0, 283.33333333333337)","(81.0, 170.0, 165.26315789473685)","(11.0, 16.0, 15.5)","(5.5, 6.8, 6.6952380952380945)","(7.5, 10.5, 10.070967741935485)","(4.8, 6.4, 6.266666666666667)","(1.8, 2.06, 2.040729927007299)"
09-01-2023 17:31:23.366872,"(26.0, 44.0, 42.5)","(101.0, 300.0, 283.33333333333337)","(81.0, 170.0, 165.26315789473685)","(11.0, 16.0, 15.407407407407407)","(5.5, 6.8, 7.08)","(7.5, 10.5, 10.025)","(4.8, 6.4, 6.173076923076923)","(1.8, 2.06, 2.0401418439716315)"
09-01-2023 17:31:24.745767,"(26.0, 46.0, 41.84)","(101.0, 300.0, 283.33333333333337)","(81.0, 170.0, 165.26315789473685)","(11.0, 16.0, 15.045454545454545)","(5.5, 7.2, 7.097777777777778)","(7.5, 10.5, 10.025)","(4.8, 6.2, 6.174418604651163)","(1.8, 2.06, 2.040729927007299)"
09-01-2023 17:31:26.066798,"(26.0, 44.0, 40.08695652173913)","(101.0, 300.0, 283.33333333333337)","(81.0, 170.0, 165.26315789473685)","(11.0, 15.5, 15.045454545454545)","(5.5, 7.2, 7.1080459770114945)","(7.5, 10.5, 10.025)","(4.8, 6.2, 6.174418604651163)","(1.8, 2.06, 2.0405882352941176)"
09-01-2023 17:31:27.373170,"(26.0, 44.0, 40.666666666666664)","(101.0, 300.0, 284.61538461538464)","(81.0, 170.0, 165.0)","(11.0, 15.5, 15.035714285714286)","(5.5, 7.2, 7.1080459770114945)","(7.5, 10.5, 10.025)","(4.8, 6.2, 6.174418604651163)","(1.8, 2.06, 2.0402985074626865)"
09-01-2023 17:31:28.711016,"(26.0, 44.0, 40.666666666666664)","(101.0, 300.0, 284.61538461538464)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.035714285714286)","(5.5, 7.2, 7.1080459770114945)","(7.5, 10.5, 10.025)","(4.8, 6.2, 6.174418604651163)","(1.8, 2.06, 2.0402985074626865)"
09-01-2023 17:31:30.003464,"(26.0, 44.0, 40.08695652173913)","(101.0, 300.0, 284.61538461538464)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.035714285714286)","(5.5, 7.2, 7.1080459770114945)","(7.5, 10.5, 10.025)","(4.8, 6.2, 6.174418604651163)","(1.8, 2.06, 2.0404761904761903)"
09-01-2023 17:31:31.227989,"(26.0, 44.0, 40.666666666666664)","(101.0, 300.0, 284.61538461538464)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.035714285714286)","(5.5, 7.2, 7.1080459770114945)","(7.5, 10.5, 10.025)","(4.8, 6.2, 6.174418604651163)","(1.8, 2.06, 2.040238095238095)"
09-01-2023 17:31:32.565302,"(26.0, 44.0, 40.666666666666664)","(101.0, 300.0, 284.61538461538464)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.035714285714286)","(5.5, 7.2, 7.118367346938776)","(7.5, 10.5, 10.025)","(4.8, 6.2, 6.174418604651163)","(1.8, 2.06, 2.0401801801801804)"
09-01-2023 17:31:34.018361,"(26.0, 44.0, 40.666666666666664)","(101.0, 300.0, 284.61538461538464)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.035714285714286)","(5.5, 7.2, 7.118367346938776)","(7.5, 10.5, 10.025)","(4.8, 6.2, 6.1828125)","(1.8, 2.06, 2.0341747572815536)"
09-01-2023 17:31:35.372688,"(26.0, 44.0, 40.666666666666664)","(101.0, 300.0, 284.61538461538464)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.035714285714286)","(5.5, 7.2, 7.108910891089109)","(7.5, 10.5, 9.88888888888889)","(4.8, 6.2, 6.262222222222222)","(1.8, 2.06, 2.0312918660287083)"
09-01-2023 17:31:36.764287,"(26.0, 44.0, 40.666666666666664)","(101.0, 300.0, 284.61538461538464)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.035714285714286)","(5.5, 7.2, 7.097142857142857)","(7.5, 10.0, 9.872)","(4.8, 6.4, 6.309278350515465)","(1.8, 2.06, 2.028491620111732)"
09-01-2023 17:31:38.127667,"(26.0, 44.0, 40.666666666666664)","(101.0, 300.0, 284.61538461538464)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.035714285714286)","(5.5, 7.2, 7.1030303030303035)","(7.5, 10.0, 9.883333333333333)","(4.8, 6.4, 6.330555555555556)","(1.8, 2.06, 2.026702702702703)"
09-01-2023 17:31:39.487395,"(26.0, 44.0, 40.666666666666664)","(101.0, 300.0, 240.0)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.035714285714286)","(5.5, 7.2, 7.1030303030303035)","(7.5, 10.0, 9.83448275862069)","(4.8, 6.4, 6.358024691358025)","(1.8, 2.06, 2.0247727272727274)"
09-01-2023 17:31:40.823349,"(26.0, 44.0, 40.08695652173913)","(101.0, 300.0, 240.0)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.027777777777779)","(5.5, 7.2, 7.18)","(7.5, 10.0, 9.84)","(4.8, 6.4, 6.352777777777778)","(1.8, 2.04, 2.0167800829875517)"
09-01-2023 17:31:42.195404,"(26.0, 44.0, 40.08695652173913)","(101.0, 300.0, 240.0)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.027777777777779)","(5.5, 7.2, 7.194594594594594)","(7.5, 10.0, 9.84)","(4.8, 6.4, 6.319565217391305)","(1.8, 2.02, 2.0166406926406926)"
09-01-2023 17:31:43.527724,"(26.0, 44.0, 43.0)","(101.0, 300.0, 240.0)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.027777777777779)","(5.5, 7.4, 7.194594594594594)","(7.5, 10.0, 9.832258064516129)","(4.8, 6.4, 6.319565217391305)","(1.8, 2.02, 2.0120383036935703)"
09-01-2023 17:31:44.929886,"(26.0, 46.0, 42.75)","(101.0, 300.0, 240.0)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.027777777777779)","(5.5, 7.4, 7.2057142857142855)","(7.5, 10.0, 9.9)","(4.8, 6.4, 6.319565217391305)","(1.8, 2.02, 1.9751327433628318)"
09-01-2023 17:31:46.354063,"(26.0, 46.0, 42.285714285714285)","(101.0, 300.0, 240.0)","(91.0, 170.0, 165.0)","(11.0, 15.5, 15.027777777777779)","(5.5, 7.4, 7.2057142857142855)","(7.5, 10.5, 9.9)","(4.8, 6.4, 6.2)","(1.8, 1.98, 2.0272727272727273)"
09-01-2023 17:31:47.720424,"(26.0, 44.0, 42.35294117647059)","(101.0, 330.0, 264.0)","(91.0, 170.0, 163.57142857142856)","(11.0, 15.5, 14.892857142857142)","(5.5, 7.2, 7.156521739130435)","(7.5, 10.0, 9.88888888888889)","(4.8, 6.2, 6.081889763779528)","(1.8, 2.04, 2.037699115044248)"
09-01-2023 17:31:49.406023,"(26.0, 44.0, 42.857142857142854)","(101.0, 330.0, 270.0)","(91.0, 170.0, 163.57142857142856)","(11.0, 15.5, 14.892857142857142)","(5.5, 7.4, 7.175609756097561)","(7.5, 10.0, 9.84)","(4.8, 6.2, 6.0636363636363635)","(1.8, 2.06, 2.025979381443299)"
09-01-2023 17:31:50.936938,"(26.0, 44.0, 43.1578947368421)","(101.0, 330.0, 285.0)","(91.0, 170.0, 163.57142857142856)","(11.0, 15.5, 14.705882352941176)","(5.5, 7.4, 7.175609756097561)","(7.5, 10.0, 9.832258064516129)","(4.8, 6.2, 6.08)","(1.8, 2.04, 2.026744186046512)"
09-01-2023 17:31:52.527765,"(26.0, 44.0, 43.1578947368421)","(101.0, 330.0, 285.0)","(91.0, 170.0, 163.57142857142856)","(11.0, 15.0, 14.470588235294118)","(5.5, 7.4, 7.175609756097561)","(7.5, 10.0, 9.84)","(4.8, 6.2, 6.08)","(1.8, 2.04, 2.0364383561643837)"
09-01-2023 17:31:53.903178,"(26.0, 46.0, 42.8421052631579)","(101.0, 330.0, 313.6363636363636)","(91.0, 170.0, 163.57142857142856)","(11.0, 15.0, 14.470588235294118)","(5.5, 7.4, 7.175609756097561)","(7.5, 10.0, 9.84)","(4.8, 6.2, 6.08)","(1.8, 2.04, 2.0396551724137932)"
09-01-2023 17:31:55.281732,"(26.0, 46.0, 42.89655172413793)","(101.0, 330.0, 300.0)","(91.0, 170.0, 163.57142857142856)","(11.0, 15.0, 14.038461538461538)","(5.5, 7.4, 7.184615384615385)","(7.5, 10.0, 9.832258064516129)","(4.8, 6.2, 6.08)","(1.8, 2.06, 2.0416)"
09-01-2023 17:31:56.632847,"(26.0, 44.0, 42.93333333333333)","(101.0, 330.0, 319.09090909090907)","(91.0, 170.0, 163.57142857142856)","(11.0, 14.5, 14.038461538461538)","(5.5, 7.4, 7.184615384615385)","(7.5, 10.0, 9.832258064516129)","(4.8, 6.2, 6.08)","(1.8, 2.06, 2.0416)"
09-01-2023 17:31:57.990926,"(26.0, 44.0, 42.2)","(101.0, 330.0, 320.0)","(91.0, 170.0, 163.57142857142856)","(11.0, 14.5, 14.038461538461538)","(5.5, 7.4, 7.184615384615385)","(7.5, 10.0, 9.832258064516129)","(4.8, 6.2, 6.08)","(1.8, 2.06, 2.040854700854701)"
09-01-2023 17:31:59.264361,"(26.0, 44.0, 41.6)","(101.0, 330.0, 320.0)","(91.0, 170.0, 163.57142857142856)","(11.0, 14.5, 14.071428571428571)","(5.5, 7.4, 7.157692307692308)","(7.5, 10.0, 10.151515151515152)","(4.8, 6.2, 6.08)","(1.8, 2.06, 2.0508108108108107)"
09-01-2023 17:32:00.474590,"(26.0, 42.0, 40.666666666666664)","(101.0, 330.0, 318.0)","(91.0, 170.0, 163.57142857142856)","(11.0, 14.5, 14.071428571428571)","(5.5, 7.4, 7.157692307692308)","(7.5, 10.5, 10.151515151515152)","(4.8, 6.2, 6.08)","(1.8, 2.06, 2.0508108108108107)"
09-01-2023 17:32:01.729728,"(26.0, 42.0, 40.666666666666664)","(101.0, 330.0, 318.0)","(91.0, 170.0, 163.57142857142856)","(11.0, 14.5, 14.407407407407407)","(5.5, 7.4, 6.938095238095238)","(7.5, 10.5, 10.181818181818182)","(4.8, 6.2, 6.08)","(1.8, 2.06, 2.056896551724138)"
09-01-2023 17:32:03.022790,"(26.0, 40.0, 39.111111111111114)","(101.0, 330.0, 322.5)","(91.0, 170.0, 163.57142857142856)","(11.0, 15.0, 14.613636363636363)","(5.5, 7.0, 6.8742857142857146)","(7.5, 10.5, 10.181818181818182)","(4.8, 6.2, 6.088059701492537)","(1.8, 2.06, 2.053846153846154)"
09-01-2023 17:32:04.403954,"(26.0, 40.0, 38.81481481481482)","(101.0, 330.0, 323.3333333333333)","(91.0, 170.0, 163.57142857142856)","(11.0, 15.0, 14.578947368421053)","(5.5, 7.0, 6.8604651162790695)","(7.5, 10.5, 10.146341463414634)","(4.8, 6.2, 6.075)","(1.8, 2.06, 2.064927536231884)"
09-01-2023 17:32:05.820082,"(26.0, 40.0, 38.608695652173914)","(101.0, 330.0, 327.14285714285717)","(91.0, 170.0, 163.57142857142856)","(11.0, 15.0, 14.578947368421053)","(5.5, 7.0, 6.851851851851852)","(7.5, 10.5, 9.914285714285715)","(4.8, 6.2, 6.099029126213592)","(1.75, 2.08, 2.0625563909774436)"
09-01-2023 17:32:07.254669,"(26.0, 40.0, 39.1578947368421)","(101.0, 330.0, 303.75)","(91.0, 170.0, 163.57142857142856)","(11.0, 15.0, 14.758620689655173)","(5.5, 7.0, 6.855421686746988)","(7.5, 10.0, 9.844680851063831)","(4.8, 6.2, 6.095238095238095)","(1.75, 2.08, 2.0638655462184876)"
09-01-2023 17:32:08.647656,"(26.0, 40.0, 40.09090909090909)","(101.0, 330.0, 310.0)","(91.0, 170.0, 163.57142857142856)","(11.0, 15.0, 14.642857142857142)","(5.5, 7.0, 6.855421686746988)","(7.5, 10.5, 10.125)","(4.8, 6.2, 6.087179487179487)","(1.75, 2.08, 2.04625)"
09-01-2023 17:32:09.959937,"(26.0, 42.0, 40.0)","(101.0, 330.0, 310.0)","(91.0, 170.0, 163.57142857142856)","(11.0, 15.0, 14.694444444444445)","(5.5, 7.0, 6.855421686746988)","(7.5, 10.5, 10.285714285714286)","(4.8, 6.2, 6.1)","(1.75, 2.06, 2.0533333333333332)"
09-01-2023 17:32:11.247644,"(26.0, 42.0, 40.0)","(101.0, 330.0, 310.0)","(91.0, 170.0, 163.57142857142856)","(11.0, 15.0, 14.694444444444445)","(5.5, 7.0, 6.846511627906977)","(7.5, 10.5, 10.456043956043956)","(4.8, 6.2, 6.1)","(1.75, 2.06, 2.0525714285714285)"
09-01-2023 17:32:12.477428,"(26.0, 34.0, 33.471698113207545)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.0, 14.597560975609756)","(5.5, 7.0, 6.612121212121211)","(7.5, 11.0, 10.35204081632653)","(4.8, 6.2, 6.040366972477065)","(1.75, 2.06, 2.0925000000000002)"
09-01-2023 17:32:13.760407,"(26.0, 38.0, 35.6)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.0, 14.807692307692308)","(5.5, 6.8, 6.6815999999999995)","(7.5, 10.5, 10.215116279069768)","(4.8, 6.2, 6.186379928315413)","(1.75, 2.1, 2.0863636363636364)"
09-01-2023 17:32:15.053803,"(26.0, 38.0, 34.30769230769231)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.0, 14.821428571428571)","(5.5, 6.8, 6.573333333333333)","(7.5, 10.5, 10.054545454545455)","(4.8, 6.2, 6.186379928315413)","(1.75, 2.1, 2.110188679245283)"
09-01-2023 17:32:16.270666,"(26.0, 38.0, 34.5)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.0, 14.842105263157894)","(5.5, 6.6, 6.561224489795918)","(7.5, 10.5, 10.070175438596491)","(4.8, 6.2, 6.186379928315413)","(1.75, 2.12, 2.1109826589595375)"
09-01-2023 17:32:17.525826,"(26.0, 36.0, 35.57142857142857)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.5, 14.73943661971831)","(5.5, 6.6, 6.573626373626373)","(7.5, 10.5, 10.070175438596491)","(4.8, 6.2, 5.9512820512820515)","(1.75, 2.12, 2.1084848484848484)"
09-01-2023 17:32:18.748684,"(26.0, 42.0, 37.857142857142854)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.5, 14.675)","(5.5, 6.6, 6.648)","(7.5, 10.5, 10.012500000000001)","(4.8, 6.0, 5.88936170212766)","(1.75, 2.12, 2.101818181818182)"
09-01-2023 17:32:19.986235,"(26.0, 40.0, 37.857142857142854)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.0, 15.258620689655173)","(5.5, 6.8, 6.720353982300884)","(7.5, 10.5, 9.954)","(4.8, 5.9, 5.885915492957746)","(1.75, 2.12, 2.1086206896551727)"
09-01-2023 17:32:21.159505,"(26.0, 40.0, 37.857142857142854)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.5, 15.094594594594595)","(5.5, 6.8, 6.720353982300884)","(7.5, 10.5, 10.03728813559322)","(4.8, 5.9, 6.046153846153846)","(1.75, 2.12, 2.092808988764045)"
09-01-2023 17:32:22.414273,"(26.0, 40.0, 37.857142857142854)","(101.0, 330.0, 308.0)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.5, 14.988888888888889)","(5.5, 6.8, 6.733333333333333)","(7.5, 10.5, 10.073529411764707)","(4.8, 6.2, 6.046153846153846)","(1.75, 2.1, 2.0887719298245613)"
09-01-2023 17:32:23.852077,"(26.0, 40.0, 37.857142857142854)","(101.0, 330.0, 308.0)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.5, 15.023809523809524)","(5.5, 6.8, 6.7214285714285715)","(7.5, 10.5, 10.146341463414634)","(4.8, 6.2, 6.046153846153846)","(1.75, 2.1, 2.0749253731343282)"
09-01-2023 17:32:25.567454,"(26.0, 40.0, 37.857142857142854)","(101.0, 330.0, 282.85714285714283)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.5, 14.892857142857142)","(5.5, 6.8, 6.7214285714285715)","(7.5, 10.5, 10.216666666666667)","(4.8, 6.2, 6.046551724137931)","(1.75, 2.08, 2.0752380952380953)"
09-01-2023 17:32:26.956718,"(26.0, 40.0, 37.857142857142854)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.0, 14.833333333333334)","(5.5, 6.8, 6.7214285714285715)","(8.0, 10.5, 10.216666666666667)","(4.8, 6.2, 6.046551724137931)","(1.75, 2.08, 2.0749152542372884)"
09-01-2023 17:32:28.515474,"(26.0, 40.0, 38.37037037037037)","(101.0, 330.0, 282.85714285714283)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.0, 14.710526315789474)","(5.5, 6.8, 6.7214285714285715)","(8.0, 10.5, 10.150943396226415)","(4.8, 6.2, 6.046551724137931)","(1.75, 2.1, 2.08)"
09-01-2023 17:32:29.799225,"(26.0, 40.0, 38.37037037037037)","(101.0, 330.0, 282.85714285714283)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.0, 14.54054054054054)","(5.5, 6.8, 6.72212389380531)","(8.0, 10.5, 10.153846153846153)","(4.8, 6.2, 6.046551724137931)","(1.75, 2.1, 2.0936734693877552)"
09-01-2023 17:32:31.095273,"(26.0, 40.0, 38.37037037037037)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 15.0, 14.097222222222221)","(5.5, 6.8, 6.72212389380531)","(8.0, 10.5, 10.153846153846153)","(4.8, 6.2, 6.046551724137931)","(1.75, 2.1, 2.0952727272727274)"
09-01-2023 17:32:32.384337,"(26.0, 40.0, 38.37037037037037)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 14.5, 13.826923076923077)","(5.5, 6.8, 6.725423728813559)","(8.0, 10.5, 10.153846153846153)","(4.8, 6.2, 6.048214285714286)","(1.75, 2.1, 2.098139534883721)"
09-01-2023 17:32:33.713148,"(26.0, 40.0, 38.37037037037037)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 14.0, 13.913793103448276)","(5.5, 6.8, 6.724786324786325)","(8.0, 10.5, 10.101851851851851)","(4.8, 6.2, 6.033333333333333)","(1.75, 2.1, 2.093138686131387)"
09-01-2023 17:32:35.012200,"(26.0, 40.0, 38.37037037037037)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 14.0, 13.86111111111111)","(5.5, 6.8, 6.724786324786325)","(8.0, 10.5, 10.052083333333334)","(4.8, 6.2, 6.021052631578947)","(1.75, 2.12, 2.1081481481481483)"
09-01-2023 17:32:36.348282,"(26.0, 40.0, 38.37037037037037)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 14.0, 13.86111111111111)","(5.5, 6.8, 6.750515463917526)","(8.0, 10.5, 10.213333333333333)","(4.8, 6.2, 6.02972972972973)","(1.75, 2.12, 2.069795918367347)"
09-01-2023 17:32:37.562004,"(26.0, 40.0, 37.25)","(101.0, 330.0, 293.3333333333333)","(91.0, 170.0, 163.07692307692307)","(11.0, 14.0, 13.910714285714286)","(5.5, 6.8, 6.750515463917526)","(8.0, 10.5, 10.213333333333333)","(4.8, 6.2, 6.02972972972973)","(1.75, 2.08, 2.069795918367347)"
