,Jessore,Under Study,Velocity Zaylia,On The Tequila,Cyclone Jane,Jax Bale
04-01-2023 14:19:25.223586,"(2.8, 3.95, 3.875)","(15.0, 19.5, 19.4)","(4.8, 5.9, 5.69375)","(4.0, 4.8, 4.64375)","(8.5, 12.0, 11.120689655172415)","(4.2, 5.0, 4.907692307692308)"
04-01-2023 14:19:26.288882,"(2.8, 3.95, 3.876829268292683)","(15.0, 19.5, 19.4)","(4.8, 5.9, 5.69375)","(4.0, 4.8, 4.64375)","(8.5, 12.0, 11.120689655172415)","(4.2, 5.0, 4.907692307692308)"
04-01-2023 14:19:27.422433,"(2.8, 3.95, 3.875)","(15.0, 19.5, 19.4)","(4.8, 5.9, 5.69375)","(4.0, 4.8, 4.64375)","(8.5, 12.0, 11.120689655172415)","(4.2, 5.0, 4.907692307692308)"
04-01-2023 14:19:28.522684,"(2.8, 3.95, 3.875)","(15.0, 19.5, 19.4)","(4.8, 5.9, 5.69375)","(4.0, 4.8, 4.64375)","(8.5, 12.0, 11.120689655172415)","(4.2, 5.0, 4.792307692307692)"
04-01-2023 14:19:29.687463,"(2.8, 3.95, 3.875)","(15.0, 19.5, 19.34375)","(4.8, 5.9, 5.69375)","(4.0, 4.8, 4.64375)","(8.5, 12.0, 11.120689655172415)","(4.2, 5.0, 4.85)"
04-01-2023 14:19:30.755994,"(2.8, 3.95, 3.875)","(15.0, 19.5, 19.34375)","(4.8, 5.9, 5.69375)","(4.0, 4.8, 4.64375)","(8.5, 12.0, 11.120689655172415)","(4.2, 5.0, 4.85)"
04-01-2023 14:19:31.825010,"(2.8, 3.95, 3.875)","(15.0, 19.5, 19.34375)","(4.8, 5.9, 5.69375)","(4.0, 4.8, 4.64375)","(8.5, 12.0, 11.120689655172415)","(4.2, 5.0, 4.85)"
04-01-2023 14:19:32.892263,"(2.8, 3.95, 3.876829268292683)","(15.0, 19.5, 19.352941176470587)","(4.8, 5.9, 5.69375)","(4.0, 4.8, 4.64375)","(8.5, 12.0, 11.291666666666666)","(4.2, 5.0, 4.907692307692308)"
04-01-2023 14:19:33.941049,"(2.8, 3.95, 3.875)","(15.0, 19.5, 19.352941176470587)","(4.8, 5.9, 5.736363636363636)","(4.0, 4.8, 4.64375)","(8.5, 12.0, 11.222222222222221)","(4.2, 5.0, 4.742857142857143)"
04-01-2023 14:19:34.873586,"(2.8, 3.95, 3.875)","(15.0, 19.5, 19.34375)","(4.8, 5.9, 5.736363636363636)","(4.0, 4.8, 4.64375)","(8.5, 12.0, 11.222222222222221)","(4.2, 4.8, 4.742857142857143)"
04-01-2023 14:19:35.844847,"(2.8, 3.95, 3.875)","(15.0, 19.0, 18.875)","(4.8, 5.9, 5.7875)","(4.0, 4.8, 4.64375)","(8.5, 12.0, 11.222222222222221)","(4.2, 4.8, 4.742857142857143)"
04-01-2023 14:19:36.888459,"(2.8, 3.95, 3.875)","(15.0, 19.0, 18.875)","(4.8, 6.2, 5.85)","(4.0, 4.8, 4.64375)","(8.5, 12.0, 11.222222222222221)","(4.2, 4.8, 4.742857142857143)"
04-01-2023 14:19:38.015588,"(2.8, 3.95, 3.875)","(15.0, 19.0, 18.875)","(4.8, 6.2, 5.85)","(3.9, 4.8, 4.64375)","(8.5, 12.0, 11.391304347826086)","(4.2, 4.8, 4.742857142857143)"
04-01-2023 14:19:39.054884,"(2.8, 3.95, 3.875)","(15.0, 19.0, 18.875)","(4.8, 6.2, 5.885714285714285)","(3.9, 4.8, 4.6378378378378375)","(8.5, 12.0, 11.333333333333334)","(4.2, 4.8, 4.718181818181819)"
04-01-2023 14:19:40.117220,"(2.8, 3.95, 3.86304347826087)","(15.0, 19.0, 18.9)","(4.8, 6.2, 5.885714285714285)","(3.9, 4.8, 4.6378378378378375)","(8.5, 12.0, 11.333333333333334)","(4.2, 4.8, 4.8545454545454545)"
04-01-2023 14:19:41.455274,"(2.8, 3.95, 3.87)","(15.0, 19.0, 18.875)","(4.8, 6.2, 5.757894736842105)","(3.9, 4.8, 4.6378378378378375)","(8.5, 12.0, 11.333333333333334)","(4.2, 4.9, 4.687096774193549)"
04-01-2023 14:19:43.081175,"(2.8, 3.95, 3.87)","(15.0, 19.0, 18.875)","(4.8, 6.2, 5.85)","(3.9, 4.8, 4.6378378378378375)","(8.5, 12.0, 11.333333333333334)","(4.2, 4.7, 4.687096774193549)"
04-01-2023 14:19:44.333979,"(2.8, 3.95, 3.87)","(15.0, 19.0, 17.75)","(4.8, 6.2, 5.85)","(3.9, 4.8, 4.6378378378378375)","(8.5, 12.0, 11.333333333333334)","(4.2, 4.7, 4.687096774193549)"
04-01-2023 14:19:45.487068,"(2.8, 3.95, 3.87)","(15.0, 18.0, 17.75)","(4.8, 6.2, 5.757894736842105)","(3.9, 4.8, 4.6378378378378375)","(8.5, 12.0, 11.333333333333334)","(4.2, 4.7, 4.687096774193549)"
04-01-2023 14:19:46.710978,"(2.8, 3.95, 3.873809523809524)","(15.0, 18.0, 17.75)","(4.8, 6.2, 5.757894736842105)","(3.9, 4.8, 4.6378378378378375)","(8.5, 12.0, 11.65)","(4.2, 4.7, 4.687096774193549)"
04-01-2023 14:19:47.766011,"(2.8, 3.95, 3.873809523809524)","(15.0, 18.0, 17.75)","(4.8, 6.2, 5.757894736842105)","(3.9, 4.8, 4.6378378378378375)","(8.5, 12.0, 11.538461538461538)","(4.2, 4.7, 4.751724137931034)"
04-01-2023 14:19:48.804244,"(2.8, 3.95, 3.87)","(15.0, 18.0, 17.25)","(4.8, 6.2, 5.910344827586207)","(3.9, 4.8, 4.6378378378378375)","(8.5, 12.0, 11.666666666666666)","(4.2, 4.8, 4.769230769230769)"
04-01-2023 14:19:49.890536,"(2.8, 3.95, 3.87)","(15.0, 18.0, 16.772727272727273)","(4.8, 6.2, 5.910344827586207)","(3.9, 4.8, 4.6378378378378375)","(8.5, 12.0, 11.666666666666666)","(4.2, 4.8, 4.769230769230769)"
04-01-2023 14:19:51.041873,"(2.8, 3.95, 3.87)","(15.0, 18.0, 16.65)","(4.8, 6.2, 5.633333333333334)","(3.9, 4.8, 4.6378378378378375)","(8.5, 12.0, 11.666666666666666)","(4.2, 4.8, 4.675)"
04-01-2023 14:19:52.175817,"(2.8, 3.85, 3.816666666666667)","(15.0, 18.0, 16.75)","(4.8, 6.2, 5.775)","(3.9, 4.8, 4.658333333333333)","(8.5, 12.0, 11.73076923076923)","(4.2, 4.9, 4.7875000000000005)"
04-01-2023 14:19:53.217617,"(2.8, 3.95, 3.769047619047619)","(15.0, 17.5, 17.105263157894736)","(4.8, 6.2, 5.775)","(3.9, 4.8, 4.658333333333333)","(8.5, 12.0, 11.73076923076923)","(4.2, 4.9, 4.758333333333333)"
04-01-2023 14:19:54.284398,"(2.8, 3.95, 3.6606598984771574)","(15.0, 17.5, 16.576923076923077)","(4.8, 6.2, 5.6899999999999995)","(3.9, 4.8, 4.658333333333333)","(8.5, 12.0, 11.805555555555555)","(4.2, 4.8, 4.758333333333333)"
04-01-2023 14:19:55.259220,"(2.8, 3.9, 3.76)","(15.0, 17.5, 16.833333333333332)","(4.8, 6.2, 5.736363636363636)","(3.9, 4.8, 4.658333333333333)","(8.5, 12.0, 11.805555555555555)","(4.2, 4.8, 4.758333333333333)"
04-01-2023 14:19:56.293804,"(2.8, 3.9, 3.562)","(14.0, 17.5, 17.0)","(4.8, 6.2, 5.76)","(3.9, 4.8, 4.658333333333333)","(8.5, 12.0, 11.805555555555555)","(4.2, 4.8, 4.758333333333333)"
04-01-2023 14:19:57.423572,"(2.8, 3.9, 3.562)","(14.0, 17.5, 16.75)","(4.8, 6.2, 5.76)","(3.9, 4.8, 4.658333333333333)","(8.5, 12.0, 11.805555555555555)","(4.2, 4.8, 4.728571428571429)"
04-01-2023 14:19:58.418758,"(2.8, 3.85, 3.657142857142857)","(14.0, 17.5, 17.083333333333332)","(4.8, 6.2, 5.76)","(3.9, 4.8, 4.658333333333333)","(8.5, 12.0, 11.805555555555555)","(4.2, 4.8, 4.688888888888888)"
04-01-2023 14:19:59.344702,"(2.8, 3.85, 3.631081081081081)","(14.0, 18.0, 17.473684210526315)","(4.8, 6.2, 5.842105263157895)","(3.9, 4.8, 4.658333333333333)","(8.5, 12.0, 11.805555555555555)","(4.2, 4.8, 4.685714285714286)"
04-01-2023 14:20:00.491673,"(2.8, 3.85, 3.596875)","(14.0, 18.0, 16.933333333333334)","(4.8, 6.2, 5.736842105263158)","(3.9, 4.8, 4.658333333333333)","(8.5, 12.0, 11.805555555555555)","(4.2, 4.9, 4.811111111111112)"
04-01-2023 14:20:01.584725,"(2.8, 3.85, 3.5852941176470585)","(14.0, 17.0, 16.933333333333334)","(4.8, 6.2, 5.736842105263158)","(3.9, 4.8, 4.658333333333333)","(8.5, 12.0, 11.805555555555555)","(4.2, 4.9, 4.894117647058824)"
04-01-2023 14:20:02.674472,"(2.8, 3.85, 3.5852941176470585)","(14.0, 17.0, 16.933333333333334)","(4.8, 6.2, 5.736842105263158)","(3.9, 4.8, 4.658333333333333)","(8.5, 12.0, 11.805555555555555)","(4.2, 5.0, 4.953846153846154)"
04-01-2023 14:20:03.795764,"(2.8, 3.85, 3.5852941176470585)","(14.0, 19.0, 17.25)","(4.8, 6.2, 5.62962962962963)","(3.9, 4.8, 4.658333333333333)","(8.5, 12.0, 11.805555555555555)","(4.2, 5.0, 4.953846153846154)"
04-01-2023 14:20:05.006161,"(2.8, 3.8, 3.55)","(14.0, 18.0, 17.217391304347828)","(4.8, 6.2, 5.794736842105263)","(3.9, 4.8, 4.669230769230769)","(8.5, 12.0, 11.789473684210526)","(4.2, 5.0, 4.773684210526316)"
04-01-2023 14:20:06.143663,"(2.8, 3.8, 3.591666666666667)","(14.0, 18.0, 17.217391304347828)","(4.8, 6.2, 5.794736842105263)","(3.9, 4.8, 4.678571428571428)","(8.5, 12.0, 11.789473684210526)","(4.2, 4.8, 4.764285714285714)"
04-01-2023 14:20:07.154370,"(2.8, 3.8, 3.591666666666667)","(14.0, 18.0, 17.217391304347828)","(4.8, 6.2, 5.711111111111111)","(3.9, 4.8, 4.678571428571428)","(8.5, 12.0, 11.789473684210526)","(4.2, 4.8, 4.764285714285714)"
04-01-2023 14:20:08.081447,"(2.8, 3.8, 3.565625)","(14.0, 18.0, 17.217391304347828)","(4.8, 6.2, 5.725)","(3.9, 4.8, 4.678571428571428)","(8.5, 12.0, 11.789473684210526)","(4.2, 4.8, 4.764285714285714)"
04-01-2023 14:20:09.085102,"(2.8, 3.8, 3.565625)","(14.0, 18.0, 17.217391304347828)","(4.8, 6.2, 5.82)","(3.9, 4.8, 4.690322580645161)","(8.5, 12.0, 11.789473684210526)","(4.2, 4.8, 4.777777777777778)"
04-01-2023 14:20:10.208872,"(2.8, 3.8, 3.580487804878049)","(14.0, 18.0, 17.333333333333332)","(4.8, 6.2, 5.8538461538461535)","(3.9, 4.8, 4.690322580645161)","(8.5, 12.0, 11.6)","(4.2, 4.8, 4.773684210526316)"
04-01-2023 14:20:11.309985,"(2.8, 3.8, 3.5916666666666663)","(14.0, 17.5, 17.333333333333332)","(4.8, 6.2, 5.8538461538461535)","(3.9, 4.8, 4.690322580645161)","(8.5, 12.0, 11.625)","(4.2, 4.8, 4.936842105263158)"
04-01-2023 14:20:12.379830,"(2.8, 3.8, 3.5954545454545452)","(14.0, 17.5, 17.333333333333332)","(4.8, 6.2, 5.8538461538461535)","(3.9, 4.8, 4.690322580645161)","(8.5, 12.0, 11.777777777777779)","(4.2, 5.0, 4.8875)"
04-01-2023 14:20:13.406193,"(2.8, 3.8, 3.5954545454545452)","(14.0, 17.5, 17.25)","(4.8, 6.2, 5.8538461538461535)","(3.9, 4.8, 4.690322580645161)","(8.5, 12.0, 11.6)","(4.2, 5.0, 4.8875)"
04-01-2023 14:20:14.304346,"(2.8, 3.8, 3.5954545454545452)","(14.0, 17.5, 17.333333333333332)","(4.8, 6.2, 5.842857142857143)","(3.9, 4.8, 4.690322580645161)","(9.0, 12.0, 11.571428571428571)","(4.2, 5.0, 4.881818181818182)"
04-01-2023 14:20:15.227938,"(2.8, 3.8, 3.6076923076923078)","(14.0, 17.5, 16.666666666666668)","(4.8, 6.2, 5.9222222222222225)","(3.9, 4.8, 4.690322580645161)","(9.0, 12.0, 11.571428571428571)","(4.2, 4.9, 4.764285714285714)"
04-01-2023 14:20:16.308964,"(2.8, 3.8, 3.5983870967741933)","(14.0, 17.5, 17.083333333333332)","(4.8, 6.2, 5.95)","(3.9, 4.8, 4.721739130434782)","(9.0, 12.0, 11.625)","(4.2, 4.8, 4.7375)"
04-01-2023 14:20:17.337965,"(2.8, 3.8, 3.5983870967741933)","(14.0, 17.5, 17.083333333333332)","(4.8, 6.2, 5.95)","(3.9, 4.8, 4.75)","(9.0, 12.0, 11.8)","(4.2, 4.8, 4.791666666666666)"
04-01-2023 14:20:18.292988,"(2.8, 3.8, 3.5727272727272728)","(14.0, 17.0, 16.72222222222222)","(4.8, 6.2, 5.88421052631579)","(3.9, 4.8, 4.75)","(9.0, 12.0, 11.794117647058824)","(4.2, 4.8, 4.846666666666667)"
04-01-2023 14:20:19.221854,"(2.8, 3.8, 3.618181818181818)","(14.0, 17.0, 16.72222222222222)","(4.8, 6.2, 5.88421052631579)","(3.9, 4.8, 4.75)","(9.0, 12.0, 11.631578947368421)","(4.2, 4.9, 4.884615384615385)"
04-01-2023 14:20:20.189150,"(2.8, 3.8, 3.585714285714286)","(14.0, 17.0, 16.72222222222222)","(4.8, 6.2, 5.88421052631579)","(3.9, 4.8, 4.75)","(9.0, 12.0, 11.705882352941176)","(4.2, 5.0, 4.76875)"
04-01-2023 14:20:21.128966,"(2.8, 3.8, 3.6076923076923073)","(14.0, 17.0, 16.72222222222222)","(4.8, 6.2, 5.88421052631579)","(3.9, 4.8, 4.647619047619047)","(9.0, 12.0, 11.642857142857142)","(4.2, 4.8, 4.8500000000000005)"
04-01-2023 14:20:22.033834,"(2.8, 3.8, 3.5636363636363635)","(14.0, 17.5, 17.40625)","(4.8, 6.2, 5.6866666666666665)","(3.9, 5.0, 4.806060606060606)","(9.0, 12.5, 11.592105263157894)","(4.2, 4.9, 4.925)"
04-01-2023 14:20:22.977947,"(2.8, 3.8, 3.556756756756757)","(14.0, 17.5, 17.4)","(4.8, 6.2, 6.0095238095238095)","(3.9, 5.0, 4.8052631578947365)","(9.0, 12.5, 12.457894736842105)","(4.2, 5.0, 4.880000000000001)"
04-01-2023 14:20:23.855909,"(2.8, 3.8, 3.582894736842105)","(14.0, 17.0, 16.6875)","(4.8, 6.2, 5.8)","(3.9, 5.0, 4.8052631578947365)","(9.0, 12.5, 12.457894736842105)","(4.2, 4.9, 4.880000000000001)"
04-01-2023 14:20:24.707606,"(2.8, 3.8, 3.5903225806451613)","(14.0, 17.0, 16.6875)","(4.8, 6.2, 5.99)","(3.9, 5.0, 4.8052631578947365)","(9.0, 12.5, 12.494318181818182)","(4.2, 4.9, 4.828571428571429)"
04-01-2023 14:20:25.677314,"(2.8, 3.8, 3.5903225806451613)","(14.0, 17.0, 16.444444444444443)","(4.8, 6.2, 5.99)","(3.9, 5.0, 4.8052631578947365)","(9.0, 14.0, 12.977777777777778)","(4.2, 4.9, 4.745454545454545)"
04-01-2023 14:20:26.677388,"(2.8, 3.8, 3.5903225806451613)","(14.0, 17.0, 16.779411764705884)","(4.8, 6.2, 5.99)","(3.9, 5.0, 4.805405405405406)","(9.0, 13.0, 12.977777777777778)","(4.2, 4.8, 4.753846153846154)"
04-01-2023 14:20:27.636756,"(2.8, 3.8, 3.6088235294117643)","(14.0, 17.0, 16.785714285714285)","(4.8, 6.2, 5.99)","(3.9, 5.0, 4.805405405405406)","(9.0, 13.0, 12.977777777777778)","(4.2, 4.8, 4.753846153846154)"
04-01-2023 14:20:28.483263,"(2.8, 3.8, 3.605555555555555)","(14.0, 17.5, 17.485294117647058)","(4.8, 6.2, 5.9)","(3.9, 5.0, 4.805128205128205)","(9.0, 13.0, 12.977777777777778)","(4.2, 4.8, 4.753846153846154)"
04-01-2023 14:20:29.335385,"(2.8, 3.8, 3.575862068965517)","(14.0, 18.5, 18.457142857142856)","(4.8, 6.2, 5.91764705882353)","(3.9, 5.0, 4.7625)","(9.0, 13.0, 12.925531914893616)","(4.2, 4.8, 4.753846153846154)"
04-01-2023 14:20:30.263918,"(2.8, 3.8, 3.6303030303030304)","(14.0, 18.5, 18.457142857142856)","(4.8, 6.2, 5.9818181818181815)","(3.9, 5.0, 4.805405405405406)","(9.0, 13.0, 12.925531914893616)","(4.2, 4.8, 4.753846153846154)"
04-01-2023 14:20:31.253992,"(2.8, 3.85, 3.666666666666667)","(14.0, 18.5, 18.457142857142856)","(4.8, 6.2, 5.948148148148148)","(3.9, 5.0, 4.788888888888889)","(9.0, 13.0, 12.956043956043956)","(4.2, 4.8, 4.716666666666667)"
04-01-2023 14:20:32.211078,"(2.8, 3.8, 3.589473684210526)","(14.0, 18.5, 18.40909090909091)","(4.8, 6.2, 5.948148148148148)","(3.9, 4.9, 4.769230769230769)","(9.0, 13.0, 12.785714285714286)","(4.2, 4.8, 4.771428571428571)"
04-01-2023 14:20:33.151241,"(2.8, 3.75, 3.675)","(14.0, 19.0, 18.785714285714285)","(4.8, 6.2, 5.91764705882353)","(3.9, 4.8, 4.646153846153846)","(9.0, 13.0, 12.931818181818182)","(4.2, 4.8, 4.771428571428571)"
04-01-2023 14:20:34.051288,"(2.8, 3.7, 3.625)","(14.0, 18.0, 17.852941176470587)","(4.8, 6.2, 6.026666666666666)","(3.9, 4.7, 4.642857142857143)","(9.0, 13.0, 12.931818181818182)","(4.2, 4.8, 4.781481481481482)"
04-01-2023 14:20:34.970874,"(2.8, 3.7, 3.59)","(14.0, 18.0, 17.88095238095238)","(4.8, 6.2, 6.026666666666666)","(3.9, 4.7, 4.614285714285714)","(9.0, 13.0, 13.76)","(4.2, 4.8, 4.779166666666667)"
04-01-2023 14:20:35.989549,"(2.8, 3.7, 3.59)","(14.0, 18.0, 17.88095238095238)","(4.8, 6.2, 6.061538461538461)","(3.9, 4.7, 4.614285714285714)","(9.0, 14.0, 13.554054054054054)","(4.2, 4.8, 4.779166666666667)"
04-01-2023 14:20:36.994444,"(2.8, 3.7, 3.59)","(14.0, 18.0, 17.88095238095238)","(4.8, 6.2, 6.0344827586206895)","(3.9, 4.7, 4.6125)","(9.0, 14.0, 13.5)","(4.2, 4.8, 4.770588235294118)"
04-01-2023 14:20:37.905974,"(2.8, 3.7, 3.59)","(14.0, 18.0, 17.88095238095238)","(4.8, 6.2, 5.91764705882353)","(3.9, 4.8, 4.6125)","(9.0, 14.0, 13.5)","(4.2, 4.8, 4.770588235294118)"
04-01-2023 14:20:38.762523,"(2.9, 3.7, 3.59)","(14.0, 18.0, 17.88095238095238)","(4.8, 6.2, 5.923076923076923)","(4.0, 4.8, 4.648)","(10.0, 14.0, 13.5)","(4.2, 4.8, 4.800000000000001)"
04-01-2023 14:20:39.630985,"(2.9, 3.7, 3.6083333333333334)","(14.0, 18.0, 17.88095238095238)","(4.8, 6.2, 5.822222222222222)","(4.0, 4.7, 4.654545454545454)","(10.0, 14.0, 13.451219512195122)","(4.2, 4.9, 4.800000000000001)"
04-01-2023 14:20:40.590910,"(2.9, 3.7, 3.62)","(14.0, 19.0, 18.91176470588235)","(4.8, 6.0, 5.7272727272727275)","(4.0, 4.8, 4.614285714285714)","(10.0, 13.5, 13.708333333333334)","(4.2, 4.9, 4.747619047619048)"
04-01-2023 14:20:41.557049,"(2.9, 3.7, 3.585)","(14.0, 19.0, 18.5)","(4.8, 5.9, 5.800000000000001)","(4.0, 4.8, 4.72)","(10.0, 14.0, 13.708333333333334)","(4.2, 4.9, 4.800000000000001)"
04-01-2023 14:20:42.444736,"(2.9, 3.7, 3.588888888888889)","(14.0, 19.0, 18.884615384615383)","(4.8, 5.9, 5.522222222222222)","(4.0, 4.8, 4.64)","(10.0, 14.0, 13.472222222222221)","(4.2, 4.9, 4.822580645161291)"
04-01-2023 14:20:43.347942,"(2.9, 3.7, 3.6550000000000002)","(14.0, 19.0, 18.884615384615383)","(4.8, 5.8, 5.711111111111111)","(4.0, 4.8, 4.75)","(10.0, 13.5, 13.46875)","(4.2, 4.9, 4.852173913043479)"
04-01-2023 14:20:44.285681,"(2.9, 3.7, 3.5977272727272727)","(14.0, 19.5, 19.071428571428573)","(4.8, 5.8, 5.716666666666667)","(4.0, 4.8, 4.722222222222222)","(10.0, 13.5, 13.458333333333334)","(4.2, 4.9, 4.836842105263158)"
04-01-2023 14:20:45.216003,"(2.9, 3.7, 3.5977272727272727)","(14.0, 19.5, 19.071428571428573)","(4.8, 5.8, 5.662068965517242)","(4.0, 4.8, 4.761904761904762)","(10.0, 13.5, 13.458333333333334)","(4.2, 4.9, 4.836842105263158)"
04-01-2023 14:20:46.099027,"(2.9, 3.7, 3.5977272727272727)","(14.0, 18.5, 18.386363636363637)","(4.8, 5.8, 5.694736842105263)","(4.0, 4.8, 4.761904761904762)","(10.0, 13.5, 13.0)","(4.2, 4.9, 4.836842105263158)"
04-01-2023 14:20:47.019090,"(2.9, 3.7, 3.5977272727272727)","(14.0, 18.5, 18.38095238095238)","(4.8, 5.8, 5.633333333333334)","(4.0, 4.8, 4.7375)","(10.0, 13.0, 12.842105263157894)","(4.2, 4.9, 4.836842105263158)"
04-01-2023 14:20:47.954869,"(2.9, 3.7, 3.6021739130434782)","(14.0, 18.5, 18.38095238095238)","(4.8, 5.7, 5.62)","(4.0, 4.9, 4.727659574468085)","(10.0, 13.0, 12.785714285714286)","(4.2, 4.9, 4.833333333333333)"
04-01-2023 14:20:48.910034,"(2.9, 3.7, 3.6021739130434782)","(14.0, 18.5, 18.38095238095238)","(4.8, 5.8, 5.557142857142857)","(4.0, 4.9, 4.713793103448276)","(10.0, 13.0, 12.785714285714286)","(4.2, 4.9, 4.833333333333333)"
04-01-2023 14:20:49.833052,"(2.9, 3.7, 3.659090909090909)","(14.0, 18.5, 18.38095238095238)","(4.8, 5.7, 5.515384615384615)","(4.0, 4.9, 4.720000000000001)","(10.0, 13.0, 12.785714285714286)","(4.2, 4.9, 4.82)"
04-01-2023 14:20:50.783693,"(2.9, 3.7, 3.5945945945945947)","(14.0, 18.5, 18.38095238095238)","(4.8, 5.7, 5.652631578947369)","(4.0, 4.8, 4.778947368421052)","(10.0, 13.0, 12.75)","(4.2, 4.9, 4.829411764705883)"
04-01-2023 14:20:51.609777,"(2.9, 3.7, 3.604878048780488)","(14.0, 18.5, 18.4)","(4.8, 5.7, 5.607692307692308)","(4.0, 4.8, 4.7375)","(10.0, 13.0, 12.75)","(4.2, 4.9, 4.829411764705883)"
04-01-2023 14:20:52.471306,"(2.9, 3.7, 3.5818181818181816)","(14.0, 19.5, 19.21153846153846)","(4.8, 5.7, 5.452941176470588)","(4.0, 4.9, 4.7250000000000005)","(10.0, 13.0, 12.75)","(4.2, 4.9, 4.857142857142858)"
04-01-2023 14:20:53.465825,"(2.9, 3.7, 3.5818181818181816)","(14.0, 18.5, 18.4)","(4.8, 5.7, 5.45)","(4.0, 4.9, 4.788)","(10.0, 13.0, 12.75)","(4.2, 4.9, 4.8656250000000005)"
04-01-2023 14:20:54.457772,"(2.9, 3.7, 3.5818181818181816)","(14.0, 18.5, 18.4)","(4.8, 5.7, 5.45)","(4.0, 4.9, 4.7956521739130435)","(10.0, 13.0, 12.785714285714286)","(4.2, 4.9, 4.8656250000000005)"
04-01-2023 14:20:55.433009,"(2.9, 3.7, 3.5818181818181816)","(14.0, 18.5, 18.47826086956522)","(4.8, 5.6, 5.359999999999999)","(4.0, 4.9, 4.7956521739130435)","(10.0, 13.0, 12.785714285714286)","(4.2, 4.9, 4.85)"
04-01-2023 14:20:56.509921,"(2.9, 3.7, 3.5818181818181816)","(14.0, 19.5, 19.1875)","(4.8, 5.6, 5.521739130434782)","(4.0, 4.9, 4.788888888888889)","(10.0, 13.0, 13.952830188679245)","(4.2, 4.9, 4.85)"
04-01-2023 14:20:57.410855,"(2.9, 3.65, 3.6026315789473684)","(14.0, 19.5, 19.0)","(4.8, 5.7, 5.506451612903226)","(4.0, 4.9, 4.788888888888889)","(10.0, 14.0, 13.952830188679245)","(4.2, 4.9, 4.85)"
04-01-2023 14:20:58.413929,"(2.9, 3.65, 3.607142857142857)","(14.0, 18.5, 18.391304347826086)","(4.8, 5.7, 5.506451612903226)","(4.0, 4.9, 4.788888888888889)","(10.0, 14.0, 13.952830188679245)","(4.2, 4.9, 4.81875)"
04-01-2023 14:20:59.334163,"(2.9, 3.7, 3.6023255813953488)","(14.0, 18.5, 18.391304347826086)","(4.8, 5.7, 5.506451612903226)","(4.0, 4.9, 4.8500000000000005)","(10.0, 14.0, 13.714285714285714)","(4.2, 4.9, 4.836842105263158)"
04-01-2023 14:21:00.326353,"(2.9, 3.5, 3.4553571428571432)","(14.0, 18.5, 18.391304347826086)","(4.8, 5.7, 5.533333333333333)","(4.0, 4.9, 4.82)","(10.0, 14.0, 13.657894736842104)","(4.2, 4.9, 4.815789473684211)"
04-01-2023 14:21:01.247816,"(2.9, 3.5, 3.4456521739130435)","(15.0, 18.5, 18.40909090909091)","(4.8, 5.7, 5.604761904761905)","(4.0, 4.9, 4.872222222222223)","(10.0, 14.0, 13.782608695652174)","(4.2, 5.1, 4.94)"
04-01-2023 14:21:02.128763,"(2.9, 3.5, 3.4727272727272727)","(15.0, 18.5, 18.442307692307693)","(4.8, 5.6, 5.42)","(4.0, 5.0, 4.916666666666667)","(10.0, 14.0, 13.782608695652174)","(4.2, 5.0, 4.963636363636364)"
04-01-2023 14:21:03.048974,"(2.9, 3.55, 3.430821917808219)","(15.0, 18.5, 18.275)","(4.8, 5.6, 5.441176470588235)","(4.0, 5.0, 4.868852459016393)","(10.0, 14.0, 13.818181818181818)","(4.2, 5.0, 4.96)"
04-01-2023 14:21:03.985244,"(2.9, 3.5, 3.4636363636363634)","(15.0, 18.5, 18.263157894736842)","(4.8, 5.6, 5.460869565217392)","(4.0, 5.0, 4.870967741935484)","(10.0, 14.0, 13.818181818181818)","(4.2, 5.0, 4.952)"
04-01-2023 14:21:04.896944,"(2.9, 3.5, 3.461904761904762)","(15.0, 19.0, 18.90909090909091)","(4.8, 5.6, 5.454545454545455)","(4.0, 5.0, 4.870967741935484)","(10.0, 14.0, 13.88888888888889)","(4.2, 5.0, 5.026315789473684)"
04-01-2023 14:21:05.876172,"(2.9, 3.4, 3.362962962962963)","(15.0, 19.0, 18.8)","(4.8, 5.6, 5.476923076923077)","(4.0, 5.0, 4.88235294117647)","(10.0, 14.0, 13.8)","(4.2, 5.1, 4.955555555555556)"
04-01-2023 14:21:07.094141,"(2.9, 3.6, 3.5)","(15.0, 19.0, 18.565217391304348)","(4.8, 5.5, 5.308695652173913)","(4.0, 5.0, 4.845714285714285)","(10.0, 14.0, 13.928571428571429)","(4.2, 5.1, 4.966666666666667)"
04-01-2023 14:21:08.380663,"(2.9, 3.6, 3.6704225352112676)","(15.0, 19.0, 18.565217391304348)","(4.8, 5.5, 5.306666666666667)","(4.0, 5.0, 4.847887323943662)","(10.0, 14.0, 13.472972972972974)","(4.2, 5.1, 4.966666666666667)"
04-01-2023 14:21:09.291816,"(2.9, 3.7, 3.6704225352112676)","(15.0, 19.0, 18.565217391304348)","(4.8, 5.5, 5.306666666666667)","(4.0, 5.0, 4.847887323943662)","(10.0, 13.5, 13.48611111111111)","(4.2, 5.1, 4.936842105263158)"
04-01-2023 14:21:10.253049,"(2.9, 3.7, 3.6723684210526315)","(15.0, 19.0, 18.72222222222222)","(4.8, 5.5, 5.306666666666667)","(4.0, 5.0, 4.847887323943662)","(10.0, 13.5, 13.486238532110091)","(4.2, 5.0, 4.921875)"
