,Whiskey Chaser,Call Me Jim,Deadly Ambition,Jills A Star,Kelseys Girl,Blue Scotch Boy,Brooklyn Star,Smug Doug
04-01-2023 13:49:54.716034,"(3.2, 3.95, 3.9406250000000003)","(31.0, 38.0, 36.08)","(71.0, 280.0, 273.9130434782609)","(18.0, 22.0, 20.4)","(12.0, 26.0, 25.4)","(2.1, 2.46, 2.44)","(5.5, 6.2, 5.853846153846154)","(13.0, 24.0, 21.16216216216216)"
04-01-2023 13:49:55.807351,"(3.2, 4.0, 3.868181818181818)","(31.0, 38.0, 36.166666666666664)","(71.0, 280.0, 273.9130434782609)","(18.0, 22.0, 20.4)","(12.0, 26.0, 26.0)","(2.1, 2.48, 2.4429268292682926)","(5.5, 6.2, 5.8307692307692305)","(13.0, 24.0, 22.048780487804876)"
04-01-2023 13:49:56.914192,"(3.1, 3.8, 3.7064814814814815)","(31.0, 38.0, 36.476190476190474)","(61.0, 280.0, 273.9130434782609)","(18.0, 22.0, 20.341463414634145)","(12.0, 28.0, 25.608695652173914)","(2.15, 2.5, 2.4427906976744187)","(5.0, 6.2, 5.9)","(13.0, 24.0, 22.7)"
04-01-2023 13:49:58.160974,"(3.1, 3.8, 3.7042056074766356)","(31.0, 38.0, 36.476190476190474)","(61.0, 280.0, 245.92592592592592)","(18.0, 22.0, 20.341463414634145)","(12.0, 28.0, 25.608695652173914)","(2.15, 2.5, 2.4429268292682926)","(5.0, 6.2, 5.953846153846154)","(13.0, 24.0, 22.4)"
04-01-2023 13:49:59.382486,"(3.1, 3.8, 3.6709745762711865)","(31.0, 38.0, 36.476190476190474)","(61.0, 250.0, 245.92592592592592)","(18.0, 22.0, 20.341463414634145)","(12.0, 28.0, 25.608695652173914)","(2.15, 2.5, 2.4429268292682926)","(5.0, 6.2, 5.75)","(13.0, 24.0, 22.423076923076923)"
04-01-2023 13:50:00.580867,"(3.1, 3.8, 3.6734597156398103)","(31.0, 38.0, 36.476190476190474)","(61.0, 250.0, 245.76923076923077)","(18.0, 22.0, 20.612244897959183)","(12.0, 28.0, 25.727272727272727)","(2.15, 2.5, 2.4433333333333334)","(5.0, 6.2, 5.966666666666667)","(13.0, 23.0, 21.8)"
04-01-2023 13:50:01.815393,"(3.1, 3.8, 3.864705882352941)","(31.0, 38.0, 36.476190476190474)","(61.0, 250.0, 245.76923076923077)","(18.0, 22.0, 20.489795918367346)","(12.0, 28.0, 26.076923076923077)","(2.15, 2.46, 2.442105263157895)","(5.0, 6.2, 5.829629629629629)","(13.0, 23.0, 21.90909090909091)"
04-01-2023 13:50:02.918038,"(3.1, 3.9, 3.8625)","(31.0, 38.0, 36.476190476190474)","(61.0, 250.0, 245.92592592592592)","(18.0, 22.0, 20.425531914893618)","(13.0, 28.0, 25.82608695652174)","(2.15, 2.5, 2.441818181818182)","(5.0, 6.2, 5.95)","(13.0, 22.0, 21.916666666666668)"
04-01-2023 13:50:04.156627,"(3.1, 3.9, 3.895652173913043)","(31.0, 38.0, 36.476190476190474)","(61.0, 250.0, 247.05882352941177)","(18.0, 22.0, 20.425531914893618)","(13.0, 28.0, 26.666666666666668)","(2.15, 2.48, 2.442)","(5.0, 6.2, 5.955555555555556)","(13.0, 22.0, 21.916666666666668)"
04-01-2023 13:50:05.499092,"(3.1, 3.9, 3.895652173913043)","(31.0, 38.0, 36.476190476190474)","(61.0, 280.0, 247.05882352941177)","(18.0, 22.0, 20.318181818181817)","(13.0, 28.0, 26.285714285714285)","(2.15, 2.48, 2.441818181818182)","(5.0, 6.2, 6.036363636363637)","(13.0, 22.0, 21.88888888888889)"
04-01-2023 13:50:06.774505,"(3.1, 3.9, 3.85625)","(31.0, 38.0, 36.476190476190474)","(61.0, 280.0, 246.06060606060606)","(18.0, 22.0, 20.318181818181817)","(13.0, 28.0, 27.25)","(2.15, 2.48, 2.456)","(5.0, 6.2, 6.147058823529412)","(13.0, 22.0, 21.88235294117647)"
04-01-2023 13:50:07.995207,"(3.1, 3.95, 3.873076923076923)","(31.0, 38.0, 36.476190476190474)","(61.0, 280.0, 246.06060606060606)","(18.0, 22.0, 20.318181818181817)","(13.0, 28.0, 27.55)","(2.15, 2.46, 2.42)","(5.0, 6.2, 6.125)","(13.0, 22.0, 21.875)"
04-01-2023 13:50:09.189904,"(3.1, 3.95, 3.871590909090909)","(31.0, 38.0, 36.476190476190474)","(61.0, 280.0, 242.66666666666669)","(18.0, 22.0, 20.31111111111111)","(13.0, 28.0, 27.526315789473685)","(2.15, 2.46, 2.413333333333333)","(5.0, 6.2, 6.052631578947368)","(13.0, 22.0, 21.91304347826087)"
04-01-2023 13:50:10.448912,"(3.1, 3.95, 3.8733333333333335)","(31.0, 38.0, 36.476190476190474)","(61.0, 280.0, 247.05882352941177)","(18.0, 22.0, 20.625)","(13.0, 28.0, 26.941176470588236)","(2.15, 2.46, 2.4209302325581397)","(5.0, 6.2, 6.08)","(13.0, 22.0, 21.88888888888889)"
04-01-2023 13:50:11.714510,"(3.1, 3.95, 3.846551724137931)","(31.0, 38.0, 36.476190476190474)","(61.0, 280.0, 247.05882352941177)","(18.0, 21.0, 19.642857142857142)","(13.0, 28.0, 26.363636363636363)","(2.15, 2.46, 2.416)","(5.0, 6.2, 6.195918367346939)","(13.0, 22.0, 21.88888888888889)"
04-01-2023 13:50:12.893400,"(3.1, 3.95, 3.8875)","(31.0, 38.0, 36.476190476190474)","(61.0, 280.0, 241.3793103448276)","(18.0, 21.0, 19.62)","(13.0, 28.0, 26.363636363636363)","(2.15, 2.46, 2.436)","(5.0, 6.4, 6.192)","(13.0, 22.0, 21.81818181818182)"
04-01-2023 13:50:14.099606,"(3.1, 3.95, 3.876595744680851)","(31.0, 38.0, 36.476190476190474)","(61.0, 280.0, 164.44444444444446)","(18.0, 21.0, 19.585714285714285)","(13.0, 28.0, 26.5)","(2.15, 2.44, 2.4371428571428573)","(5.0, 6.4, 6.217543859649123)","(13.0, 22.0, 21.81818181818182)"
04-01-2023 13:50:15.395910,"(3.1, 3.95, 3.867857142857143)","(31.0, 38.0, 36.476190476190474)","(61.0, 280.0, 164.44444444444446)","(18.0, 21.0, 19.08139534883721)","(13.0, 28.0, 26.615384615384617)","(2.15, 2.44, 2.4148148148148145)","(5.0, 6.4, 6.281818181818182)","(13.0, 22.0, 21.75)"
04-01-2023 13:50:16.609182,"(3.1, 3.95, 3.8733333333333335)","(31.0, 38.0, 36.476190476190474)","(61.0, 280.0, 164.44444444444446)","(18.0, 21.0, 18.82894736842105)","(13.0, 28.0, 26.941176470588236)","(2.15, 2.44, 2.4261224489795916)","(5.0, 6.4, 6.292307692307692)","(13.0, 22.0, 21.846153846153847)"
04-01-2023 13:50:17.765043,"(3.1, 3.85, 3.8)","(31.0, 38.0, 36.54545454545455)","(61.0, 280.0, 164.44444444444446)","(18.0, 21.0, 18.82894736842105)","(13.0, 28.0, 26.941176470588236)","(2.15, 2.44, 2.429767441860465)","(5.0, 6.6, 6.326315789473684)","(13.0, 22.0, 21.846153846153847)"
04-01-2023 13:50:18.926497,"(3.1, 3.8, 3.763235294117647)","(31.0, 38.0, 36.54545454545455)","(61.0, 280.0, 238.0952380952381)","(18.0, 21.0, 18.82894736842105)","(13.0, 28.0, 26.941176470588236)","(2.15, 2.44, 2.4248)","(5.0, 6.6, 6.43448275862069)","(13.0, 22.0, 21.81818181818182)"
04-01-2023 13:50:20.128784,"(3.1, 3.8, 3.7585526315789473)","(31.0, 38.0, 36.54545454545455)","(61.0, 280.0, 259.375)","(18.0, 21.0, 18.82894736842105)","(13.0, 28.0, 27.05263157894737)","(2.15, 2.46, 2.4215384615384616)","(5.0, 6.6, 6.45945945945946)","(13.0, 22.0, 21.81818181818182)"
04-01-2023 13:50:21.391549,"(3.1, 3.8, 3.761038961038961)","(31.0, 38.0, 35.714285714285715)","(61.0, 280.0, 262.63157894736844)","(18.0, 21.0, 18.82894736842105)","(13.0, 28.0, 27.05263157894737)","(2.15, 2.46, 2.4367441860465116)","(5.0, 6.6, 6.476923076923077)","(13.0, 22.0, 20.857142857142858)"
04-01-2023 13:50:22.547413,"(3.1, 3.75, 3.747457627118644)","(31.0, 38.0, 35.714285714285715)","(61.0, 280.0, 262.63157894736844)","(17.0, 21.0, 18.82894736842105)","(14.0, 28.0, 27.0)","(2.15, 2.46, 2.4367441860465116)","(5.0, 6.6, 6.47)","(13.0, 22.0, 20.88888888888889)"
04-01-2023 13:50:23.658095,"(3.1, 3.75, 3.740625)","(31.0, 38.0, 35.714285714285715)","(61.0, 280.0, 263.5)","(17.0, 21.0, 19.0)","(14.0, 28.0, 27.0)","(2.15, 2.46, 2.442456140350877)","(5.0, 6.6, 6.455555555555556)","(13.0, 22.0, 20.88888888888889)"
04-01-2023 13:50:24.754573,"(3.1, 3.75, 3.706666666666667)","(31.0, 38.0, 35.0)","(61.0, 280.0, 263.5)","(17.0, 20.0, 19.375)","(14.0, 28.0, 27.05263157894737)","(2.15, 2.46, 2.4403174603174604)","(5.0, 6.6, 6.458823529411765)","(13.0, 22.0, 20.88888888888889)"
04-01-2023 13:50:25.918225,"(3.1, 3.75, 3.746153846153846)","(31.0, 38.0, 35.0)","(71.0, 280.0, 262.63157894736844)","(17.0, 19.5, 19.41176470588235)","(14.0, 28.0, 27.05263157894737)","(2.15, 2.46, 2.442456140350877)","(5.0, 6.6, 6.4714285714285715)","(13.0, 22.0, 20.11764705882353)"
04-01-2023 13:50:27.145666,"(3.1, 3.75, 3.713888888888889)","(31.0, 38.0, 35.0)","(71.0, 280.0, 262.63157894736844)","(17.0, 19.5, 18.666666666666668)","(14.0, 28.0, 27.0)","(2.15, 2.46, 2.443673469387755)","(5.0, 6.6, 6.584615384615384)","(13.0, 22.0, 20.75)"
04-01-2023 13:50:28.403450,"(3.1, 3.75, 3.709375)","(31.0, 38.0, 36.15384615384615)","(71.0, 280.0, 205.0)","(17.0, 20.0, 18.653061224489797)","(14.0, 28.0, 27.0)","(2.15, 2.46, 2.442758620689655)","(5.0, 6.6, 6.516666666666667)","(13.0, 22.0, 20.8)"
04-01-2023 13:50:29.617026,"(3.1, 3.75, 3.7128571428571426)","(31.0, 38.0, 36.15384615384615)","(71.0, 280.0, 205.0)","(17.0, 20.0, 18.653061224489797)","(14.0, 28.0, 27.05263157894737)","(2.15, 2.46, 2.430212765957447)","(5.0, 6.6, 6.5473684210526315)","(13.0, 22.0, 20.8)"
04-01-2023 13:50:30.757030,"(3.1, 3.8, 3.750862068965517)","(31.0, 38.0, 36.54545454545455)","(71.0, 280.0, 263.5)","(17.0, 20.0, 18.5)","(14.0, 28.0, 27.05263157894737)","(2.15, 2.46, 2.4292307692307693)","(5.0, 6.6, 6.5473684210526315)","(13.0, 22.0, 20.31578947368421)"
04-01-2023 13:50:31.977553,"(3.1, 3.8, 3.75)","(31.0, 38.0, 36.54545454545455)","(71.0, 280.0, 263.5)","(17.0, 19.5, 18.5)","(14.0, 28.0, 27.05263157894737)","(2.15, 2.46, 2.4292307692307693)","(5.0, 6.6, 6.5473684210526315)","(13.0, 22.0, 20.31578947368421)"
04-01-2023 13:50:33.229279,"(3.1, 3.8, 3.7590909090909093)","(31.0, 38.0, 36.54545454545455)","(71.0, 280.0, 262.63157894736844)","(17.0, 19.5, 18.346153846153847)","(14.0, 28.0, 26.941176470588236)","(2.15, 2.46, 2.4527272727272726)","(5.0, 6.6, 6.565217391304348)","(13.0, 22.0, 20.369565217391305)"
04-01-2023 13:50:34.570219,"(3.1, 3.8, 3.7513513513513512)","(31.0, 38.0, 36.24)","(81.0, 280.0, 260.5882352941177)","(17.0, 19.0, 18.3125)","(14.0, 28.0, 27.05263157894737)","(2.15, 2.48, 2.446086956521739)","(5.0, 6.6, 6.555102040816327)","(15.0, 22.0, 20.958333333333332)"
04-01-2023 13:50:35.854681,"(3.1, 3.8, 3.7454545454545456)","(31.0, 38.0, 36.24)","(81.0, 280.0, 295.2631578947368)","(17.0, 19.0, 18.2)","(14.0, 28.0, 27.0)","(2.15, 2.48, 2.466818181818182)","(5.0, 6.8, 6.531034482758621)","(15.0, 22.0, 19.90909090909091)"
04-01-2023 13:50:37.168127,"(3.1, 3.8, 3.7333333333333334)","(31.0, 38.0, 35.8)","(81.0, 310.0, 295.2631578947368)","(17.0, 19.0, 18.21875)","(14.0, 28.0, 27.0)","(2.15, 2.48, 2.465)","(5.0, 6.6, 6.558333333333334)","(15.0, 20.0, 19.636363636363637)"
04-01-2023 13:50:38.435104,"(3.1, 3.8, 3.712)","(31.0, 38.0, 35.8)","(81.0, 310.0, 291.33333333333337)","(17.0, 19.0, 18.21875)","(14.0, 28.0, 27.05263157894737)","(2.15, 2.48, 2.4651162790697674)","(5.0, 6.6, 6.558333333333334)","(15.0, 20.0, 19.322580645161292)"
04-01-2023 13:50:39.728932,"(3.1, 3.8, 3.737142857142857)","(31.0, 38.0, 35.06666666666667)","(81.0, 310.0, 291.33333333333337)","(17.0, 19.0, 18.071428571428573)","(14.0, 28.0, 27.05263157894737)","(2.15, 2.48, 2.465)","(5.0, 6.6, 6.531034482758621)","(15.0, 20.0, 19.217391304347824)"
04-01-2023 13:50:41.078117,"(3.1, 3.8, 3.737142857142857)","(31.0, 38.0, 34.857142857142854)","(81.0, 310.0, 292.5)","(17.0, 19.0, 18.25)","(14.0, 28.0, 26.666666666666668)","(2.15, 2.48, 2.463125)","(5.0, 6.6, 6.523809523809524)","(15.0, 20.0, 19.192307692307693)"
04-01-2023 13:50:42.401499,"(3.1, 3.8, 3.7555555555555555)","(31.0, 38.0, 37.2)","(81.0, 310.0, 282.66666666666663)","(17.0, 18.5, 18.162790697674417)","(14.0, 28.0, 27.0)","(2.15, 2.48, 2.4476190476190474)","(5.0, 6.6, 6.56551724137931)","(15.0, 20.0, 19.2)"
04-01-2023 13:50:44.032765,"(3.1, 3.8, 3.788095238095238)","(31.0, 38.0, 40.15384615384615)","(81.0, 300.0, 282.66666666666663)","(16.0, 19.0, 18.318181818181817)","(14.0, 28.0, 27.0)","(2.15, 2.48, 2.4524324324324325)","(5.0, 6.8, 6.544444444444444)","(15.0, 19.5, 19.0)"
04-01-2023 13:50:45.401966,"(3.1, 3.85, 3.761111111111111)","(31.0, 44.0, 41.333333333333336)","(81.0, 300.0, 282.66666666666663)","(16.0, 19.0, 18.2)","(14.0, 28.0, 26.857142857142858)","(2.15, 2.46, 2.4303703703703703)","(5.0, 6.6, 6.552941176470588)","(15.0, 19.5, 19.055555555555557)"
04-01-2023 13:50:46.777408,"(3.1, 3.85, 3.796153846153846)","(31.0, 44.0, 40.470588235294116)","(81.0, 300.0, 282.66666666666663)","(16.0, 19.0, 18.363636363636363)","(14.0, 28.0, 26.857142857142858)","(2.15, 2.46, 2.421904761904762)","(5.0, 6.6, 6.552941176470588)","(15.0, 19.5, 19.166666666666668)"
04-01-2023 13:50:48.211337,"(3.1, 3.8, 3.7928571428571427)","(31.0, 44.0, 40.470588235294116)","(81.0, 300.0, 260.0)","(16.0, 19.0, 18.391304347826086)","(14.0, 28.0, 27.0)","(2.15, 2.46, 2.4277611940298507)","(5.0, 6.6, 6.552941176470588)","(15.0, 19.5, 19.115384615384617)"
04-01-2023 13:50:49.644018,"(3.1, 3.85, 3.759917355371901)","(31.0, 44.0, 40.470588235294116)","(81.0, 300.0, 265.0)","(16.0, 19.0, 18.785714285714285)","(14.0, 28.0, 27.454545454545453)","(2.15, 2.46, 2.4038461538461537)","(5.0, 6.6, 6.53)","(15.0, 19.5, 19.25)"
04-01-2023 13:50:51.021406,"(3.1, 3.85, 3.7592436974789916)","(31.0, 44.0, 38.4)","(81.0, 300.0, 270.0)","(16.0, 19.0, 18.96)","(16.0, 30.0, 28.823529411764707)","(2.15, 2.42, 2.3868085106382977)","(5.0, 6.8, 6.544444444444444)","(15.0, 20.0, 19.083333333333332)"
04-01-2023 13:50:52.390720,"(3.1, 3.85, 3.7596491228070175)","(31.0, 42.0, 38.095238095238095)","(81.0, 300.0, 276.0)","(16.0, 19.5, 18.96)","(16.0, 32.0, 29.0)","(2.15, 2.42, 2.3874074074074074)","(5.0, 6.6, 6.56)","(15.0, 20.0, 19.1)"
04-01-2023 13:50:53.747432,"(3.1, 3.85, 3.7800000000000002)","(31.0, 40.0, 37.77777777777778)","(81.0, 300.0, 270.0)","(16.0, 19.5, 18.685714285714287)","(16.0, 32.0, 27.42105263157895)","(2.15, 2.42, 2.398064516129032)","(5.0, 6.6, 6.512)","(15.0, 20.0, 19.166666666666668)"
04-01-2023 13:50:55.205633,"(3.1, 3.85, 3.7694690265486726)","(31.0, 40.0, 38.0)","(81.0, 300.0, 270.0)","(16.0, 19.5, 18.76923076923077)","(16.0, 29.0, 27.333333333333332)","(2.15, 2.4, 2.402068965517241)","(5.0, 6.6, 6.512)","(15.0, 19.5, 19.03846153846154)"
04-01-2023 13:50:56.622276,"(3.1, 3.85, 3.781496062992126)","(31.0, 40.0, 38.0)","(81.0, 300.0, 280.0)","(16.0, 19.5, 18.837209302325583)","(16.0, 29.0, 27.333333333333332)","(2.15, 2.42, 2.4)","(5.0, 6.6, 6.5181818181818185)","(15.0, 19.5, 18.576923076923077)"
04-01-2023 13:50:58.147537,"(3.1, 3.85, 3.779268292682927)","(31.0, 40.0, 38.72727272727273)","(81.0, 300.0, 275.0)","(16.0, 19.5, 18.837209302325583)","(16.0, 29.0, 27.333333333333332)","(2.15, 2.42, 2.397560975609756)","(5.0, 6.6, 6.5181818181818185)","(15.0, 19.5, 18.884615384615383)"
04-01-2023 13:50:59.697205,"(3.1, 3.85, 3.7743478260869567)","(31.0, 40.0, 38.72727272727273)","(81.0, 300.0, 275.0)","(16.0, 19.5, 18.837209302325583)","(16.0, 29.0, 27.75)","(2.15, 2.42, 2.4004255319148937)","(5.0, 6.6, 6.5181818181818185)","(15.0, 19.5, 18.714285714285715)"
04-01-2023 13:51:01.133561,"(3.1, 3.85, 3.7774509803921568)","(31.0, 40.0, 38.72727272727273)","(81.0, 310.0, 270.0)","(16.0, 19.5, 18.821428571428573)","(16.0, 29.0, 27.4)","(2.15, 2.42, 2.4)","(5.0, 6.6, 6.476190476190476)","(15.0, 19.5, 18.941176470588236)"
04-01-2023 13:51:02.559466,"(3.1, 3.85, 3.7737113402061855)","(31.0, 40.0, 38.888888888888886)","(81.0, 310.0, 270.0)","(16.0, 19.5, 18.72972972972973)","(16.0, 29.0, 27.333333333333332)","(2.1, 2.42, 2.431627906976744)","(5.0, 6.6, 6.476190476190476)","(15.0, 19.0, 18.95)"
04-01-2023 13:51:04.062860,"(3.1, 3.85, 3.774489795918367)","(31.0, 40.0, 39.0)","(81.0, 310.0, 270.0)","(16.0, 19.5, 18.72972972972973)","(16.0, 29.0, 27.636363636363637)","(2.1, 2.44, 2.414871794871795)","(5.0, 6.6, 6.46)","(15.0, 19.0, 18.95)"
04-01-2023 13:51:05.685829,"(3.1, 3.85, 3.776)","(31.0, 40.0, 39.0)","(81.0, 310.0, 270.0)","(16.0, 19.5, 18.72972972972973)","(16.0, 29.0, 27.75)","(2.1, 2.42, 2.3909090909090907)","(5.0, 6.6, 6.46)","(15.0, 19.0, 18.475)"
04-01-2023 13:51:07.271146,"(3.1, 3.85, 3.7788461538461537)","(31.0, 40.0, 39.0)","(81.0, 310.0, 270.0)","(16.0, 19.5, 18.658536585365855)","(16.0, 29.0, 27.75)","(2.1, 2.42, 2.4008695652173913)","(5.0, 6.6, 6.485714285714286)","(15.0, 18.5, 18.473684210526315)"
04-01-2023 13:51:08.783582,"(3.1, 3.85, 3.8890243902439026)","(31.0, 40.0, 39.0)","(81.0, 310.0, 270.0)","(16.0, 19.5, 18.473684210526315)","(16.0, 29.0, 28.0625)","(2.1, 2.42, 2.4008695652173913)","(5.0, 6.6, 6.5)","(15.0, 18.5, 18.483333333333334)"
04-01-2023 13:51:10.397660,"(3.1, 3.9, 3.90625)","(31.0, 40.0, 39.0)","(91.0, 310.0, 270.0)","(16.0, 19.5, 18.296296296296298)","(16.0, 29.0, 28.11764705882353)","(2.1, 2.42, 2.395121951219512)","(5.0, 6.6, 6.453846153846154)","(15.0, 18.5, 18.48)"
04-01-2023 13:51:11.783080,"(3.1, 3.95, 3.898780487804878)","(31.0, 40.0, 39.0)","(91.0, 310.0, 270.0)","(16.0, 19.0, 18.296296296296298)","(16.0, 29.0, 28.11764705882353)","(2.1, 2.4, 2.3935999999999997)","(5.0, 6.6, 6.416666666666667)","(15.0, 18.5, 18.348484848484848)"
04-01-2023 13:51:13.177496,"(3.1, 3.95, 3.898780487804878)","(31.0, 40.0, 39.0)","(91.0, 310.0, 270.0)","(16.0, 19.0, 19.32456140350877)","(16.0, 29.0, 27.4)","(2.1, 2.4, 2.3911627906976745)","(5.0, 6.6, 6.493333333333333)","(15.0, 18.5, 18.307692307692307)"
04-01-2023 13:51:14.550501,"(3.1, 4.0, 3.9636363636363634)","(31.0, 40.0, 39.23076923076923)","(91.0, 310.0, 275.0)","(16.0, 19.5, 19.339285714285715)","(16.0, 29.0, 28.11111111111111)","(2.1, 2.4, 2.3673684210526313)","(5.0, 6.6, 6.425000000000001)","(15.0, 18.5, 18.291666666666668)"
04-01-2023 13:51:15.801484,"(3.1, 4.0, 3.9636363636363634)","(31.0, 40.0, 39.0)","(91.0, 310.0, 275.0)","(16.0, 19.5, 19.395833333333332)","(16.0, 29.0, 28.272727272727273)","(2.1, 2.38, 2.366865671641791)","(5.0, 6.6, 6.425000000000001)","(15.0, 18.5, 18.291666666666668)"
04-01-2023 13:51:17.099887,"(3.1, 4.0, 3.94)","(31.0, 40.0, 39.0)","(91.0, 310.0, 275.0)","(16.0, 19.5, 19.8)","(16.0, 29.0, 28.555555555555557)","(2.1, 2.38, 2.365573770491803)","(5.0, 6.6, 6.457142857142857)","(15.0, 18.5, 18.236842105263158)"
04-01-2023 13:51:18.474525,"(3.1, 4.0, 3.9689655172413794)","(31.0, 40.0, 39.0)","(91.0, 310.0, 275.0)","(16.0, 21.0, 20.076923076923077)","(16.0, 29.0, 28.384615384615383)","(2.1, 2.38, 2.3636363636363633)","(5.0, 6.6, 6.457142857142857)","(14.0, 18.5, 18.1)"
04-01-2023 13:51:19.845684,"(3.1, 4.0, 3.974074074074074)","(31.0, 40.0, 39.0)","(91.0, 310.0, 275.0)","(16.0, 21.0, 20.333333333333332)","(17.0, 29.0, 28.555555555555557)","(2.1, 2.38, 2.351111111111111)","(5.0, 6.6, 6.472727272727273)","(14.0, 18.5, 18.05)"
04-01-2023 13:51:21.257222,"(3.1, 4.0, 3.9870967741935486)","(31.0, 40.0, 39.23076923076923)","(91.0, 310.0, 275.0)","(16.0, 21.0, 20.36842105263158)","(17.0, 29.0, 28.555555555555557)","(2.1, 2.36, 2.352258064516129)","(5.0, 6.6, 6.472727272727273)","(14.0, 18.5, 18.12962962962963)"
04-01-2023 13:51:22.545086,"(3.1, 4.0, 3.9714285714285715)","(31.0, 40.0, 39.23076923076923)","(91.0, 310.0, 275.0)","(16.0, 21.0, 20.36842105263158)","(17.0, 29.0, 28.555555555555557)","(2.1, 2.36, 2.352258064516129)","(5.0, 6.6, 6.472727272727273)","(14.0, 18.5, 18.05)"
04-01-2023 13:51:24.056997,"(3.1, 4.0, 4.0058823529411764)","(31.0, 40.0, 39.23076923076923)","(91.0, 310.0, 275.0)","(16.0, 21.0, 20.36842105263158)","(17.0, 29.0, 28.6)","(2.1, 2.36, 2.3488524590163933)","(5.0, 6.6, 6.55)","(14.0, 18.5, 18.05)"
04-01-2023 13:51:25.607787,"(3.1, 4.1, 3.978301886792453)","(31.0, 40.0, 39.0)","(91.0, 310.0, 275.0)","(16.0, 21.0, 20.36842105263158)","(17.0, 29.0, 27.060606060606062)","(2.1, 2.36, 2.348275862068965)","(5.0, 6.6, 6.472)","(14.0, 18.5, 18.05)"
04-01-2023 13:51:26.942521,"(3.1, 4.1, 3.978301886792453)","(31.0, 40.0, 39.0)","(91.0, 310.0, 258.57142857142856)","(16.0, 21.0, 20.214285714285715)","(17.0, 28.0, 26.0)","(2.1, 2.36, 2.3555555555555556)","(5.0, 6.8, 6.541176470588235)","(14.0, 18.5, 18.05)"
04-01-2023 13:51:28.185871,"(3.1, 4.1, 4.0015625)","(31.0, 40.0, 39.0)","(91.0, 310.0, 258.57142857142856)","(16.0, 21.0, 20.214285714285715)","(17.0, 27.0, 25.545454545454547)","(2.1, 2.36, 2.3466666666666667)","(5.0, 6.6, 6.541176470588235)","(14.0, 18.5, 18.05)"
04-01-2023 13:51:29.464640,"(3.1, 4.1, 4.0278846153846155)","(31.0, 40.0, 39.0)","(91.0, 310.0, 258.57142857142856)","(16.0, 21.0, 20.25)","(17.0, 27.0, 25.545454545454547)","(2.1, 2.36, 2.3433333333333333)","(5.0, 6.6, 6.561538461538461)","(14.0, 18.5, 18.05)"
04-01-2023 13:51:30.730501,"(3.1, 4.1, 4.054347826086956)","(31.0, 40.0, 39.42857142857143)","(91.0, 310.0, 258.57142857142856)","(16.0, 21.0, 20.470588235294116)","(17.0, 27.0, 25.8)","(2.1, 2.36, 2.32543119266055)","(5.0, 6.6, 6.616393442622951)","(14.0, 18.5, 18.0625)"
04-01-2023 13:51:31.829861,"(3.1, 3.9, 3.887719298245614)","(31.0, 40.0, 39.42857142857143)","(91.0, 310.0, 258.57142857142856)","(16.0, 21.0, 20.678571428571427)","(17.0, 27.0, 26.833333333333332)","(2.1, 2.36, 2.3074999999999997)","(5.0, 6.8, 6.632)","(14.0, 18.5, 18.266666666666666)"
04-01-2023 13:51:33.058621,"(3.1, 4.1, 4.0127906976744185)","(31.0, 40.0, 39.6)","(91.0, 310.0, 258.57142857142856)","(16.0, 21.0, 20.678571428571427)","(17.0, 28.0, 26.833333333333332)","(2.1, 2.32, 2.3075862068965516)","(5.0, 6.8, 6.570731707317073)","(14.0, 18.5, 18.466666666666665)"
04-01-2023 13:51:34.311960,"(3.1, 4.1, 4.0127906976744185)","(31.0, 40.0, 39.6)","(91.0, 310.0, 258.57142857142856)","(16.0, 21.0, 20.678571428571427)","(17.0, 28.0, 26.833333333333332)","(2.1, 2.32, 2.3109090909090906)","(5.0, 6.6, 6.678571428571428)","(14.0, 18.5, 18.6)"
04-01-2023 13:51:35.648949,"(3.1, 4.1, 4.023469387755102)","(31.0, 40.0, 39.6)","(91.0, 310.0, 258.57142857142856)","(16.0, 21.0, 20.678571428571427)","(17.0, 28.0, 26.833333333333332)","(2.1, 2.32, 2.314736842105263)","(5.0, 6.8, 6.678571428571428)","(14.0, 19.5, 18.653846153846153)"
04-01-2023 13:51:36.970724,"(3.1, 4.1, 4.023469387755102)","(31.0, 40.0, 39.6)","(91.0, 310.0, 258.57142857142856)","(16.0, 21.0, 20.678571428571427)","(17.0, 28.0, 26.833333333333332)","(2.1, 2.32, 2.31037037037037)","(5.0, 6.8, 6.654054054054054)","(14.0, 19.5, 18.653846153846153)"
04-01-2023 13:51:38.243248,"(3.1, 4.1, 4.023469387755102)","(31.0, 40.0, 39.6)","(91.0, 310.0, 258.57142857142856)","(16.0, 21.0, 20.678571428571427)","(17.0, 28.0, 26.833333333333332)","(2.1, 2.32, 2.2805)","(5.0, 6.8, 6.664516129032258)","(14.0, 19.5, 18.653846153846153)"
04-01-2023 13:51:39.489659,"(3.1, 4.1, 4.016666666666667)","(31.0, 40.0, 39.6)","(91.0, 310.0, 258.57142857142856)","(16.0, 21.0, 20.678571428571427)","(17.0, 28.0, 26.833333333333332)","(2.1, 2.3, 2.280253164556962)","(5.0, 6.8, 6.654054054054054)","(14.0, 19.5, 19.107142857142858)"
