,Thrill,Lollipop Ed,Custodial,Zambora Blaster,Cantata,Handsome Harry,Nokosi,Whisky In Rio
631,"[datetime.datetime(2022, 11, 28, 19, 20, 52, 337908), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 52, 337908), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 52, 337908), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 19, 20, 52, 337908), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 52, 337908), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 52, 337908), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 52, 337908), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 20, 52, 337908), 3.8, 4.3]"
632,"[datetime.datetime(2022, 11, 28, 19, 20, 53, 479747), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 53, 479747), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 53, 479747), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 19, 20, 53, 479747), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 53, 479747), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 53, 479747), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 53, 479747), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 20, 53, 479747), 3.8, 4.3]"
633,"[datetime.datetime(2022, 11, 28, 19, 20, 54, 637044), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 54, 637044), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 54, 637044), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 20, 54, 637044), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 54, 637044), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 54, 637044), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 54, 637044), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 20, 54, 637044), 3.8, 4.3]"
634,"[datetime.datetime(2022, 11, 28, 19, 20, 55, 860003), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 55, 860003), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 55, 860003), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 20, 55, 860003), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 55, 860003), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 55, 860003), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 55, 860003), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 20, 55, 860003), 3.8, 4.3]"
635,"[datetime.datetime(2022, 11, 28, 19, 20, 56, 991647), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 56, 991647), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 56, 991647), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 20, 56, 991647), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 56, 991647), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 56, 991647), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 56, 991647), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 20, 56, 991647), 3.8, 4.3]"
636,"[datetime.datetime(2022, 11, 28, 19, 20, 58, 127097), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 58, 127097), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 58, 127097), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 20, 58, 127097), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 58, 127097), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 58, 127097), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 58, 127097), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 20, 58, 127097), 3.8, 4.3]"
637,"[datetime.datetime(2022, 11, 28, 19, 20, 59, 257628), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 59, 257628), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 59, 257628), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 20, 59, 257628), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 59, 257628), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 59, 257628), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 59, 257628), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 20, 59, 257628), 3.8, 4.3]"
638,"[datetime.datetime(2022, 11, 28, 19, 21, 0, 386506), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 0, 386506), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 0, 386506), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 0, 386506), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 0, 386506), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 0, 386506), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 0, 386506), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 0, 386506), 3.8, 4.3]"
639,"[datetime.datetime(2022, 11, 28, 19, 21, 1, 521277), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 1, 521277), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 1, 521277), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 1, 521277), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 1, 521277), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 1, 521277), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 1, 521277), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 1, 521277), 3.8, 4.3]"
640,"[datetime.datetime(2022, 11, 28, 19, 21, 2, 648265), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 2, 648265), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 2, 648265), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 2, 648265), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 2, 648265), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 2, 648265), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 2, 648265), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 2, 648265), 3.8, 4.3]"
641,"[datetime.datetime(2022, 11, 28, 19, 21, 3, 782703), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 3, 782703), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 3, 782703), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 3, 782703), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 3, 782703), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 3, 782703), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 3, 782703), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 3, 782703), 3.8, 4.3]"
642,"[datetime.datetime(2022, 11, 28, 19, 21, 4, 909796), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 4, 909796), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 4, 909796), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 4, 909796), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 4, 909796), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 4, 909796), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 4, 909796), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 4, 909796), 3.8, 4.3]"
643,"[datetime.datetime(2022, 11, 28, 19, 21, 6, 41910), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 6, 41910), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 6, 41910), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 6, 41910), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 6, 41910), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 6, 41910), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 6, 41910), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 6, 41910), 3.8, 4.3]"
644,"[datetime.datetime(2022, 11, 28, 19, 21, 7, 169338), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 7, 169338), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 7, 169338), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 7, 169338), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 7, 169338), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 7, 169338), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 7, 169338), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 7, 169338), 3.8, 4.3]"
645,"[datetime.datetime(2022, 11, 28, 19, 21, 8, 308751), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 8, 308751), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 8, 308751), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 8, 308751), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 8, 308751), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 8, 308751), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 8, 308751), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 8, 308751), 3.8, 4.3]"
646,"[datetime.datetime(2022, 11, 28, 19, 21, 9, 437902), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 9, 437902), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 9, 437902), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 9, 437902), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 9, 437902), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 9, 437902), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 9, 437902), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 9, 437902), 3.8, 4.3]"
647,"[datetime.datetime(2022, 11, 28, 19, 21, 10, 569908), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 10, 569908), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 10, 569908), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 10, 569908), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 10, 569908), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 10, 569908), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 10, 569908), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 10, 569908), 3.8, 4.3]"
648,"[datetime.datetime(2022, 11, 28, 19, 21, 11, 701498), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 11, 701498), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 11, 701498), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 11, 701498), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 11, 701498), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 11, 701498), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 11, 701498), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 11, 701498), 3.8, 4.3]"
649,"[datetime.datetime(2022, 11, 28, 19, 21, 12, 833281), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 12, 833281), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 12, 833281), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 12, 833281), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 12, 833281), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 12, 833281), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 12, 833281), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 12, 833281), 3.8, 4.3]"
650,"[datetime.datetime(2022, 11, 28, 19, 21, 13, 968898), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 13, 968898), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 13, 968898), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 13, 968898), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 13, 968898), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 13, 968898), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 13, 968898), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 13, 968898), 3.8, 4.3]"
651,"[datetime.datetime(2022, 11, 28, 19, 21, 15, 97152), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 15, 97152), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 15, 97152), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 15, 97152), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 15, 97152), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 15, 97152), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 15, 97152), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 15, 97152), 3.8, 4.3]"
652,"[datetime.datetime(2022, 11, 28, 19, 21, 16, 241964), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 16, 241964), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 16, 241964), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 16, 241964), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 16, 241964), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 21, 16, 241964), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 16, 241964), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 16, 241964), 3.8, 4.3]"
653,"[datetime.datetime(2022, 11, 28, 19, 21, 17, 372450), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 17, 372450), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 17, 372450), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 17, 372450), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 17, 372450), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 21, 17, 372450), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 17, 372450), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 17, 372450), 3.8, 4.3]"
654,"[datetime.datetime(2022, 11, 28, 19, 21, 18, 525229), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 18, 525229), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 18, 525229), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 18, 525229), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 18, 525229), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 18, 525229), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 18, 525229), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 18, 525229), 3.8, 4.3]"
655,"[datetime.datetime(2022, 11, 28, 19, 21, 19, 653637), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 19, 653637), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 19, 653637), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 19, 653637), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 19, 653637), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 19, 653637), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 19, 653637), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 19, 653637), 3.8, 4.3]"
656,"[datetime.datetime(2022, 11, 28, 19, 21, 20, 784558), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 20, 784558), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 20, 784558), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 20, 784558), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 20, 784558), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 20, 784558), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 20, 784558), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 20, 784558), 3.8, 4.3]"
657,"[datetime.datetime(2022, 11, 28, 19, 21, 21, 912611), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 21, 912611), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 21, 912611), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 21, 912611), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 21, 912611), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 21, 912611), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 21, 912611), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 21, 912611), 3.8, 4.3]"
658,"[datetime.datetime(2022, 11, 28, 19, 21, 23, 54211), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 23, 54211), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 23, 54211), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 23, 54211), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 23, 54211), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 23, 54211), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 23, 54211), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 23, 54211), 3.8, 4.3]"
659,"[datetime.datetime(2022, 11, 28, 19, 21, 24, 189144), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 24, 189144), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 24, 189144), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 24, 189144), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 24, 189144), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 24, 189144), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 24, 189144), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 24, 189144), 3.8, 4.3]"
660,"[datetime.datetime(2022, 11, 28, 19, 21, 25, 340275), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 25, 340275), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 25, 340275), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 25, 340275), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 25, 340275), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 25, 340275), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 25, 340275), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 25, 340275), 3.8, 4.3]"
661,"[datetime.datetime(2022, 11, 28, 19, 21, 26, 498555), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 26, 498555), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 26, 498555), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 26, 498555), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 26, 498555), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 26, 498555), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 26, 498555), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 26, 498555), 3.8, 4.3]"
662,"[datetime.datetime(2022, 11, 28, 19, 21, 27, 631428), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 27, 631428), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 27, 631428), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 27, 631428), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 27, 631428), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 27, 631428), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 27, 631428), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 27, 631428), 3.8, 4.3]"
663,"[datetime.datetime(2022, 11, 28, 19, 21, 28, 774290), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 28, 774290), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 28, 774290), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 28, 774290), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 28, 774290), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 28, 774290), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 28, 774290), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 28, 774290), 3.8, 4.3]"
664,"[datetime.datetime(2022, 11, 28, 19, 21, 29, 972478), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 29, 972478), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 29, 972478), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 29, 972478), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 29, 972478), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 29, 972478), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 29, 972478), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 29, 972478), 3.8, 4.3]"
665,"[datetime.datetime(2022, 11, 28, 19, 21, 31, 155526), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 31, 155526), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 31, 155526), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 31, 155526), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 31, 155526), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 31, 155526), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 31, 155526), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 31, 155526), 3.8, 4.3]"
666,"[datetime.datetime(2022, 11, 28, 19, 21, 32, 316466), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 32, 316466), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 32, 316466), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 19, 21, 32, 316466), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 32, 316466), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 32, 316466), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 32, 316466), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 32, 316466), 3.8, 4.3]"
667,"[datetime.datetime(2022, 11, 28, 19, 21, 33, 452803), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 33, 452803), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 33, 452803), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 19, 21, 33, 452803), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 33, 452803), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 33, 452803), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 33, 452803), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 33, 452803), 3.8, 4.3]"
668,"[datetime.datetime(2022, 11, 28, 19, 21, 34, 585263), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 34, 586262), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 34, 586262), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 34, 586262), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 34, 586262), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 34, 586262), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 34, 586262), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 34, 586262), 3.8, 4.3]"
669,"[datetime.datetime(2022, 11, 28, 19, 21, 35, 709903), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 35, 709903), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 35, 709903), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 35, 709903), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 35, 709903), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 35, 709903), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 35, 709903), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 35, 709903), 3.8, 4.3]"
670,"[datetime.datetime(2022, 11, 28, 19, 21, 36, 841773), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 36, 841773), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 36, 841773), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 36, 841773), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 36, 841773), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 36, 841773), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 36, 841773), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 36, 841773), 3.8, 4.3]"
671,"[datetime.datetime(2022, 11, 28, 19, 21, 37, 985336), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 21, 37, 985336), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 21, 37, 985336), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 19, 21, 37, 985336), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 21, 37, 985336), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 21, 37, 985336), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 21, 37, 985336), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 21, 37, 985336), 3.8, 4.3]"
