,Bello Beau,Russian Roni,Royal And Tough,Happy Clan,Sharmas Last,Cornelian Bay,Froland,Geegees Gemstone,Jaguar Stone
06-01-2023 16:21:30.084264,"(1.8, 2.16, 2.151195652173913)","(2.3, 2.6, 2.5814689265536725)","(21.0, 29.0, 28.636363636363637)","(101.0, 200.0, 190.0)","(19.0, 23.0, 22.833333333333332)","(91.0, 120.0, 111.25)","(101.0, 480.0, 330.0)","(101.0, 330.0, 300.0)","(15.0, 21.0, 20.166666666666668)"
06-01-2023 16:21:31.320354,"(1.8, 2.14, 2.1350607287449392)","(2.3, 2.58, 2.578349514563107)","(21.0, 30.0, 28.4)","(101.0, 200.0, 188.88888888888889)","(19.0, 23.0, 22.833333333333332)","(91.0, 120.0, 111.25)","(101.0, 480.0, 330.0)","(101.0, 340.0, 300.0)","(15.0, 21.0, 20.166666666666668)"
06-01-2023 16:21:32.457051,"(1.8, 2.14, 2.134957020057307)","(2.3, 2.58, 2.5825066666666667)","(21.0, 30.0, 28.61111111111111)","(101.0, 200.0, 188.88888888888889)","(19.0, 23.0, 22.776699029126213)","(91.0, 120.0, 114.16666666666667)","(101.0, 480.0, 413.33333333333337)","(101.0, 330.0, 300.0)","(15.0, 21.0, 20.07179487179487)"
06-01-2023 16:21:33.588547,"(1.8, 2.16, 2.142361111111111)","(2.3, 2.58, 2.5790243902439025)","(21.0, 29.0, 28.7)","(101.0, 200.0, 194.44444444444446)","(19.0, 23.0, 22.722689075630253)","(91.0, 120.0, 115.2)","(101.0, 480.0, 360.0)","(101.0, 300.0, 290.4)","(15.0, 20.0, 19.75)"
06-01-2023 16:21:34.745583,"(1.8, 2.16, 2.14317880794702)","(2.3, 2.58, 2.579017543859649)","(21.0, 29.0, 28.7)","(101.0, 200.0, 194.44444444444446)","(19.0, 23.0, 22.617021276595743)","(91.0, 120.0, 114.0)","(101.0, 480.0, 380.0)","(101.0, 300.0, 290.4)","(15.0, 20.0, 19.740384615384617)"
06-01-2023 16:21:35.861288,"(1.8, 2.16, 2.1513333333333335)","(2.35, 2.58, 2.5757928802589)","(21.0, 29.0, 28.7)","(101.0, 200.0, 180.0)","(19.0, 23.0, 22.61904761904762)","(81.0, 120.0, 108.23529411764706)","(101.0, 480.0, 337.5)","(101.0, 300.0, 290.4166666666667)","(15.0, 20.0, 19.745454545454546)"
06-01-2023 16:21:36.958792,"(1.8, 2.16, 2.150686274509804)","(2.35, 2.58, 2.576096096096096)","(21.0, 29.0, 28.5625)","(101.0, 200.0, 192.85714285714286)","(19.0, 23.0, 21.653846153846153)","(81.0, 110.0, 108.88888888888889)","(101.0, 480.0, 413.33333333333337)","(101.0, 300.0, 283.0769230769231)","(15.0, 20.0, 19.78723404255319)"
06-01-2023 16:21:38.068929,"(1.8, 2.28, 2.1853846153846153)","(2.35, 2.56, 2.5478296146044626)","(21.0, 30.0, 26.77777777777778)","(101.0, 200.0, 185.0)","(19.0, 22.0, 20.307692307692307)","(81.0, 110.0, 108.75)","(101.0, 480.0, 413.33333333333337)","(101.0, 300.0, 283.0769230769231)","(15.0, 20.0, 18.1875)"
06-01-2023 16:21:39.194764,"(1.8, 2.26, 2.2490384615384618)","(2.35, 2.54, 2.531259842519685)","(21.0, 27.0, 26.804878048780488)","(101.0, 200.0, 185.0)","(19.0, 21.0, 20.5974025974026)","(81.0, 110.0, 108.75)","(101.0, 480.0, 413.33333333333337)","(101.0, 300.0, 283.0769230769231)","(15.0, 18.5, 18.166666666666668)"
06-01-2023 16:21:40.298495,"(1.8, 2.26, 2.242298850574713)","(2.35, 2.54, 2.533333333333333)","(21.0, 28.0, 27.783783783783782)","(101.0, 200.0, 188.0)","(19.0, 21.0, 20.584415584415584)","(81.0, 110.0, 103.80952380952381)","(101.0, 480.0, 413.33333333333337)","(101.0, 300.0, 283.0769230769231)","(15.0, 19.0, 18.130434782608695)"
06-01-2023 16:21:41.417087,"(1.8, 2.26, 2.251894736842105)","(2.35, 2.56, 2.537029702970297)","(21.0, 27.0, 26.833333333333332)","(101.0, 200.0, 188.0)","(19.0, 21.0, 20.59259259259259)","(81.0, 110.0, 105.29411764705883)","(101.0, 480.0, 385.0)","(101.0, 300.0, 283.3333333333333)","(15.0, 19.0, 18.842105263157894)"
06-01-2023 16:21:42.508111,"(1.8, 2.18, 2.1735741444866923)","(2.35, 2.58, 2.568738738738739)","(21.0, 30.0, 29.14814814814815)","(101.0, 200.0, 158.33333333333334)","(19.0, 21.0, 20.34)","(81.0, 110.0, 105.0)","(101.0, 490.0, 385.0)","(101.0, 300.0, 290.4761904761905)","(15.0, 19.0, 18.6)"
06-01-2023 16:21:43.963409,"(1.8, 2.24, 2.2381818181818183)","(2.35, 2.52, 2.5557446808510638)","(21.0, 29.0, 28.8125)","(101.0, 200.0, 164.28571428571428)","(19.0, 21.0, 20.46268656716418)","(81.0, 110.0, 104.64285714285714)","(101.0, 480.0, 432.5)","(101.0, 300.0, 284.0)","(15.0, 19.0, 18.76923076923077)"
06-01-2023 16:21:45.180555,"(1.85, 2.24, 2.2335507246376816)","(2.3, 2.6, 2.5724867724867724)","(21.0, 29.0, 28.0)","(101.0, 200.0, 166.66666666666666)","(18.0, 21.0, 20.44776119402985)","(81.0, 110.0, 102.24137931034483)","(101.0, 480.0, 347.5)","(101.0, 300.0, 284.0)","(15.0, 19.0, 18.714285714285715)"
06-01-2023 16:21:46.359057,"(1.85, 2.2, 2.1960810810810814)","(2.3, 2.6, 2.5832599118942734)","(21.0, 28.0, 27.157894736842106)","(101.0, 200.0, 166.66666666666666)","(18.0, 21.0, 20.47887323943662)","(81.0, 110.0, 101.0)","(101.0, 490.0, 390.0)","(101.0, 300.0, 284.0)","(15.0, 19.0, 18.6)"
06-01-2023 16:21:47.707989,"(1.85, 2.18, 2.177365269461078)","(2.3, 2.6, 2.5873121191604604)","(21.0, 28.0, 27.423076923076923)","(101.0, 200.0, 175.0)","(18.0, 21.0, 20.440860215053764)","(81.0, 110.0, 101.34615384615384)","(101.0, 480.0, 342.5)","(101.0, 300.0, 283.75)","(15.0, 19.0, 18.72826086956522)"
06-01-2023 16:21:49.000271,"(1.85, 2.18, 2.178095238095238)","(2.3, 2.62, 2.587790777701308)","(21.0, 28.0, 28.25)","(101.0, 190.0, 175.0)","(18.0, 21.0, 20.349514563106798)","(81.0, 110.0, 96.36363636363636)","(101.0, 360.0, 340.0)","(101.0, 300.0, 283.75)","(15.0, 19.0, 18.71323529411765)"
06-01-2023 16:21:50.331252,"(1.85, 2.18, 2.174759825327511)","(2.3, 2.62, 2.587790777701308)","(21.0, 29.0, 28.46153846153846)","(101.0, 190.0, 175.0)","(18.0, 21.0, 20.593023255813954)","(81.0, 100.0, 99.31818181818181)","(101.0, 360.0, 408.0)","(101.0, 300.0, 284.0)","(15.0, 19.0, 19.1125)"
06-01-2023 16:21:51.629104,"(1.85, 2.18, 2.165684210526316)","(2.3, 2.6, 2.4113390313390313)","(21.0, 29.0, 27.88235294117647)","(101.0, 190.0, 170.0)","(18.0, 21.0, 22.93548387096774)","(81.0, 100.0, 114.0)","(101.0, 480.0, 540.0)","(101.0, 300.0, 324.2857142857143)","(15.0, 19.5, 20.97142857142857)"
06-01-2023 16:21:52.882393,"(1.85, 2.4, 2.380183486238532)","(2.3, 2.38, 2.3527272727272726)","(21.0, 28.0, 29.4)","(101.0, 200.0, 180.0)","(18.0, 23.0, 22.92982456140351)","(81.0, 120.0, 114.61538461538461)","(101.0, 620.0, 568.3333333333333)","(101.0, 330.0, 324.2857142857143)","(15.0, 21.0, 20.747252747252748)"
06-01-2023 16:21:53.990365,"(1.85, 2.34, 2.3289473684210527)","(2.3, 2.4, 2.3848717948717946)","(21.0, 30.0, 29.4)","(101.0, 200.0, 180.0)","(18.0, 23.0, 22.94736842105263)","(81.0, 120.0, 111.66666666666667)","(101.0, 620.0, 570.0)","(101.0, 330.0, 315.42857142857144)","(15.0, 21.0, 20.982142857142858)"
06-01-2023 16:21:55.056865,"(1.85, 2.34, 2.3261052631578947)","(2.3, 2.4, 2.3756)","(21.0, 30.0, 28.857142857142858)","(101.0, 190.0, 183.33333333333334)","(18.0, 23.0, 22.954545454545453)","(81.0, 120.0, 108.23529411764706)","(101.0, 620.0, 582.5)","(101.0, 330.0, 315.42857142857144)","(15.0, 21.0, 20.982142857142858)"
06-01-2023 16:21:56.181836,"(1.85, 2.34, 2.3300970873786406)","(2.3, 2.4, 2.3798941798941797)","(21.0, 30.0, 30.857142857142858)","(101.0, 190.0, 183.33333333333334)","(18.0, 23.0, 22.954545454545453)","(81.0, 120.0, 104.11764705882354)","(101.0, 620.0, 475.0)","(101.0, 330.0, 317.4193548387097)","(15.0, 21.0, 20.977777777777778)"
06-01-2023 16:21:57.367627,"(1.85, 2.34, 2.329047619047619)","(2.3, 2.38, 2.370263157894737)","(21.0, 32.0, 30.8)","(101.0, 190.0, 183.33333333333334)","(18.0, 23.0, 22.863013698630137)","(81.0, 110.0, 104.23076923076923)","(101.0, 620.0, 475.0)","(101.0, 330.0, 316.07142857142856)","(15.0, 21.0, 20.92086330935252)"
06-01-2023 16:21:58.580789,"(1.85, 2.4, 2.3817283950617285)","(2.25, 2.3, 2.2910344827586204)","(21.0, 32.0, 27.6)","(101.0, 190.0, 167.5)","(18.0, 23.0, 22.467741935483872)","(81.0, 110.0, 103.33333333333333)","(101.0, 620.0, 446.0)","(101.0, 330.0, 315.0)","(15.0, 22.0, 21.1588785046729)"
06-01-2023 16:21:59.805220,"(1.85, 2.44, 2.429)","(2.25, 2.28, 2.2613793103448274)","(21.0, 28.0, 27.818181818181817)","(101.0, 190.0, 167.5)","(18.0, 23.0, 22.45)","(81.0, 110.0, 103.33333333333333)","(101.0, 620.0, 470.0)","(101.0, 320.0, 315.0)","(15.0, 22.0, 20.789473684210527)"
06-01-2023 16:22:00.960638,"(1.85, 2.46, 2.458869395711501)","(2.25, 2.28, 2.2604878048780486)","(21.0, 28.0, 27.818181818181817)","(101.0, 190.0, 167.5)","(18.0, 23.0, 22.45)","(81.0, 110.0, 103.33333333333333)","(101.0, 610.0, 470.0)","(101.0, 320.0, 315.0)","(15.0, 21.0, 20.5609756097561)"
06-01-2023 16:22:02.196563,"(1.85, 2.48, 2.476516129032258)","(2.25, 2.26, 2.2575757575757573)","(21.0, 28.0, 27.8)","(101.0, 190.0, 184.0)","(18.0, 23.0, 22.45)","(81.0, 110.0, 103.33333333333333)","(101.0, 610.0, 470.0)","(101.0, 320.0, 315.0)","(15.0, 21.0, 20.5609756097561)"
06-01-2023 16:22:03.482032,"(1.85, 2.5, 2.4876543209876543)","(2.25, 2.26, 2.253644859813084)","(21.0, 26.0, 25.7)","(101.0, 190.0, 182.38095238095238)","(18.0, 23.0, 22.440677966101696)","(81.0, 110.0, 102.08333333333333)","(101.0, 610.0, 448.0)","(101.0, 320.0, 315.0)","(15.0, 21.0, 20.5609756097561)"
06-01-2023 16:22:04.791914,"(1.85, 2.5, 2.487017543859649)","(2.25, 2.26, 2.246700507614213)","(21.0, 26.0, 25.571428571428573)","(101.0, 190.0, 166.0)","(18.0, 23.0, 22.405405405405407)","(81.0, 110.0, 105.36585365853658)","(101.0, 600.0, 525.7142857142858)","(101.0, 320.0, 316.0)","(15.0, 21.0, 20.470588235294116)"
06-01-2023 16:22:06.118601,"(1.85, 2.48, 2.472)","(2.25, 2.26, 2.2495238095238097)","(21.0, 27.0, 26.0)","(101.0, 190.0, 166.0)","(18.0, 23.0, 22.451612903225808)","(81.0, 110.0, 105.8974358974359)","(101.0, 600.0, 500.0)","(101.0, 320.0, 316.0)","(15.0, 21.0, 20.636363636363637)"
06-01-2023 16:22:07.414326,"(1.85, 2.5, 2.460576923076923)","(2.25, 2.3, 2.2951724137931033)","(21.0, 26.0, 25.91549295774648)","(101.0, 190.0, 170.0)","(18.0, 23.0, 22.166666666666668)","(81.0, 110.0, 106.05263157894737)","(101.0, 600.0, 516.6666666666666)","(101.0, 320.0, 316.0)","(15.0, 20.0, 19.88235294117647)"
06-01-2023 16:22:08.699817,"(1.85, 2.48, 2.4775659229208924)","(2.25, 2.28, 2.263584905660377)","(21.0, 27.0, 26.0)","(101.0, 190.0, 170.0)","(18.0, 23.0, 22.232142857142858)","(81.0, 110.0, 106.3157894736842)","(101.0, 600.0, 531.4285714285714)","(101.0, 320.0, 316.1904761904762)","(15.0, 20.0, 20.428571428571427)"
06-01-2023 16:22:09.961931,"(1.85, 2.5, 2.48873786407767)","(2.2, 2.26, 2.247843137254902)","(21.0, 27.0, 26.833333333333332)","(101.0, 190.0, 175.0)","(18.0, 23.0, 22.75)","(81.0, 110.0, 106.3157894736842)","(101.0, 600.0, 504.0)","(101.0, 320.0, 316.1904761904762)","(15.0, 21.0, 20.272727272727273)"
06-01-2023 16:22:11.266841,"(1.85, 2.48, 2.472663139329806)","(2.2, 2.26, 2.2520661157024793)","(21.0, 27.0, 26.833333333333332)","(101.0, 190.0, 175.0)","(18.0, 23.0, 23.21323529411765)","(81.0, 110.0, 104.61538461538461)","(101.0, 600.0, 534.2857142857142)","(101.0, 320.0, 315.0)","(15.0, 21.0, 20.56756756756757)"
06-01-2023 16:22:12.558500,"(1.85, 2.48, 2.4764044943820225)","(2.2, 2.24, 2.250103092783505)","(21.0, 28.0, 27.36)","(101.0, 190.0, 175.0)","(18.0, 24.0, 23.272108843537413)","(81.0, 110.0, 105.0)","(101.0, 600.0, 542.5)","(101.0, 320.0, 315.29411764705884)","(15.0, 21.0, 20.6734693877551)"
06-01-2023 16:22:13.907684,"(1.85, 2.46, 2.452330827067669)","(2.2, 2.26, 2.252173913043478)","(21.0, 28.0, 27.36)","(101.0, 190.0, 175.0)","(18.0, 24.0, 23.35151515151515)","(81.0, 110.0, 103.33333333333333)","(101.0, 600.0, 508.0)","(101.0, 320.0, 315.29411764705884)","(15.0, 21.0, 20.555555555555557)"
06-01-2023 16:22:15.179214,"(1.85, 2.44, 2.4314754098360654)","(2.2, 2.28, 2.2668393782383416)","(21.0, 28.0, 27.714285714285715)","(101.0, 190.0, 175.0)","(18.0, 24.0, 23.35151515151515)","(81.0, 110.0, 103.33333333333333)","(101.0, 600.0, 512.0)","(101.0, 320.0, 315.29411764705884)","(15.0, 21.0, 20.555555555555557)"
06-01-2023 16:22:16.483654,"(1.95, 2.44, 2.4303703703703703)","(2.2, 2.28, 2.276224489795918)","(21.0, 28.0, 27.714285714285715)","(101.0, 190.0, 175.0)","(18.0, 23.0, 22.93288590604027)","(81.0, 110.0, 103.63636363636364)","(101.0, 600.0, 512.0)","(101.0, 320.0, 315.29411764705884)","(15.0, 21.0, 20.555555555555557)"
06-01-2023 16:22:17.732541,"(1.95, 2.44, 2.429641434262948)","(2.2, 2.28, 2.274537037037037)","(21.0, 28.0, 27.789473684210527)","(101.0, 190.0, 175.0)","(18.0, 24.0, 23.130081300813007)","(81.0, 110.0, 104.11764705882354)","(101.0, 600.0, 547.5)","(101.0, 320.0, 317.3333333333333)","(15.0, 21.0, 20.079710144927535)"
06-01-2023 16:22:18.980405,"(1.95, 2.42, 2.392075471698113)","(2.2, 2.3, 2.2940740740740737)","(21.0, 30.0, 29.466666666666665)","(101.0, 210.0, 165.55555555555554)","(19.0, 24.0, 23.258278145695364)","(81.0, 110.0, 104.44444444444444)","(101.0, 600.0, 547.5)","(101.0, 320.0, 317.3333333333333)","(15.0, 22.0, 20.846153846153847)"
06-01-2023 16:22:20.255775,"(1.95, 2.38, 2.365916230366492)","(2.2, 2.3, 2.291150442477876)","(21.0, 30.0, 29.444444444444443)","(101.0, 210.0, 179.23076923076923)","(19.0, 24.0, 23.1171875)","(81.0, 110.0, 105.71428571428571)","(101.0, 600.0, 533.3333333333334)","(101.0, 320.0, 318.6666666666667)","(15.0, 21.0, 20.266666666666666)"
06-01-2023 16:22:21.622563,"(1.95, 2.36, 2.3595192307692305)","(2.2, 2.32, 2.2989928057553954)","(21.0, 32.0, 29.833333333333332)","(101.0, 210.0, 181.42857142857144)","(19.0, 24.0, 23.1171875)","(81.0, 110.0, 105.71428571428571)","(101.0, 600.0, 533.3333333333334)","(101.0, 320.0, 318.6666666666667)","(15.0, 21.0, 20.3)"
06-01-2023 16:22:22.903757,"(1.9, 2.36, 2.3492272727272727)","(2.2, 2.34, 2.337198764160659)","(21.0, 32.0, 31.147540983606557)","(101.0, 210.0, 188.66666666666666)","(18.0, 23.0, 22.870967741935484)","(81.0, 110.0, 105.71428571428571)","(101.0, 600.0, 460.0)","(101.0, 320.0, 305.0)","(15.0, 21.0, 20.3)"
06-01-2023 16:22:24.155668,"(1.9, 2.36, 2.3506282722513085)","(2.2, 2.34, 2.3362948207171312)","(21.0, 32.0, 30.176470588235293)","(101.0, 210.0, 185.3846153846154)","(18.0, 23.0, 22.741573033707866)","(81.0, 110.0, 105.71428571428571)","(101.0, 600.0, 367.14285714285717)","(101.0, 320.0, 305.0)","(15.0, 21.0, 20.3)"
06-01-2023 16:22:25.335274,"(1.9, 2.38, 2.35263768115942)","(2.2, 2.34, 2.3357632398753894)","(21.0, 32.0, 30.181818181818183)","(101.0, 210.0, 188.1818181818182)","(18.0, 23.0, 22.741573033707866)","(81.0, 110.0, 105.71428571428571)","(101.0, 370.0, 367.5)","(101.0, 320.0, 305.0)","(15.0, 21.0, 20.096153846153847)"
06-01-2023 16:22:26.522610,"(1.9, 2.38, 2.367928388746803)","(2.2, 2.34, 2.335747508305648)","(21.0, 30.0, 29.29032258064516)","(101.0, 210.0, 202.0)","(18.0, 23.0, 22.605504587155963)","(81.0, 110.0, 105.71428571428571)","(101.0, 370.0, 375.0)","(101.0, 320.0, 319.44444444444446)","(15.0, 21.0, 20.203703703703702)"
06-01-2023 16:22:27.901953,"(1.9, 2.34, 2.3337391304347825)","(2.2, 2.36, 2.3440476190476187)","(21.0, 32.0, 29.29032258064516)","(101.0, 210.0, 201.11111111111111)","(18.0, 23.0, 22.605504587155963)","(81.0, 110.0, 105.71428571428571)","(101.0, 390.0, 375.0)","(101.0, 320.0, 318.57142857142856)","(15.0, 21.0, 20.2)"
06-01-2023 16:22:29.105223,"(1.9, 2.34, 2.3365)","(2.2, 2.36, 2.347982062780269)","(21.0, 32.0, 29.29032258064516)","(101.0, 210.0, 201.11111111111111)","(18.0, 23.0, 22.410958904109588)","(81.0, 110.0, 105.71428571428571)","(101.0, 380.0, 370.0)","(101.0, 320.0, 318.57142857142856)","(15.0, 21.0, 20.2)"
06-01-2023 16:22:30.317376,"(1.9, 2.36, 2.3375999999999997)","(2.2, 2.36, 2.348484848484848)","(21.0, 30.0, 29.333333333333332)","(101.0, 210.0, 201.11111111111111)","(18.0, 23.0, 22.488095238095237)","(81.0, 110.0, 106.4)","(101.0, 380.0, 370.0)","(101.0, 320.0, 318.75)","(15.0, 21.0, 20.333333333333332)"
06-01-2023 16:22:31.463449,"(1.9, 2.34, 2.3384037558685447)","(2.2, 2.36, 2.354080717488789)","(21.0, 30.0, 29.61111111111111)","(101.0, 210.0, 198.57142857142858)","(18.0, 23.0, 22.488095238095237)","(81.0, 110.0, 106.4)","(101.0, 380.0, 370.0)","(101.0, 320.0, 318.75)","(15.0, 21.0, 21.011070110701105)"
06-01-2023 16:22:32.702749,"(1.9, 2.34, 2.332946058091286)","(2.2, 2.36, 2.3443055555555556)","(21.0, 30.0, 29.825)","(101.0, 210.0, 199.23076923076923)","(18.0, 23.0, 22.49397590361446)","(81.0, 110.0, 106.66666666666667)","(101.0, 380.0, 367.5)","(101.0, 320.0, 318.75)","(15.0, 22.0, 20.63157894736842)"
06-01-2023 16:22:34.062142,"(1.9, 2.34, 2.327208121827411)","(2.2, 2.36, 2.3431970260223047)","(21.0, 32.0, 29.825)","(101.0, 210.0, 200.0)","(18.0, 23.0, 22.510204081632654)","(81.0, 110.0, 106.92307692307692)","(101.0, 390.0, 342.85714285714283)","(101.0, 320.0, 305.0)","(15.0, 21.0, 20.956521739130434)"
06-01-2023 16:22:35.319692,"(1.9, 2.34, 2.3340298507462687)","(2.2, 2.36, 2.331720930232558)","(21.0, 30.0, 29.523809523809526)","(101.0, 210.0, 184.28571428571428)","(18.0, 23.0, 22.52)","(81.0, 110.0, 107.03703703703704)","(101.0, 390.0, 360.0)","(101.0, 320.0, 300.0)","(15.0, 21.0, 20.161676646706585)"
06-01-2023 16:22:36.540876,"(1.9, 2.34, 2.336498054474708)","(2.2, 2.34, 2.3278504672897196)","(21.0, 30.0, 29.55)","(101.0, 190.0, 183.33333333333334)","(18.0, 23.0, 22.52)","(81.0, 110.0, 107.03703703703704)","(101.0, 380.0, 360.0)","(101.0, 310.0, 300.0)","(15.0, 22.0, 20.13373860182371)"
06-01-2023 16:22:37.708042,"(1.9, 2.36, 2.34980198019802)","(2.15, 2.34, 2.3289518413597734)","(21.0, 30.0, 29.666666666666668)","(101.0, 190.0, 184.0)","(18.0, 23.0, 22.72289156626506)","(81.0, 110.0, 107.24137931034483)","(101.0, 380.0, 363.33333333333337)","(101.0, 310.0, 300.0)","(15.0, 22.0, 20.260623229461757)"
06-01-2023 16:22:38.981918,"(1.9, 2.36, 2.351740890688259)","(2.15, 2.34, 2.328987854251012)","(21.0, 30.0, 29.666666666666668)","(101.0, 190.0, 184.0)","(18.0, 23.0, 22.634920634920636)","(81.0, 110.0, 107.24137931034483)","(101.0, 380.0, 363.33333333333337)","(101.0, 310.0, 292.85714285714283)","(15.0, 22.0, 20.5)"
06-01-2023 16:22:40.210314,"(1.9, 2.36, 2.3546596858638744)","(2.15, 2.34, 2.328987854251012)","(21.0, 30.0, 29.666666666666668)","(101.0, 190.0, 184.0)","(18.0, 23.0, 22.634920634920636)","(81.0, 110.0, 107.24137931034483)","(101.0, 380.0, 363.33333333333337)","(101.0, 310.0, 292.85714285714283)","(15.0, 21.0, 20.5)"
06-01-2023 16:22:41.487678,"(1.9, 2.36, 2.3551780821917805)","(2.15, 2.34, 2.3275254237288134)","(21.0, 30.0, 29.666666666666668)","(101.0, 210.0, 190.8)","(18.0, 23.0, 22.610526315789475)","(81.0, 110.0, 107.24137931034483)","(101.0, 380.0, 363.33333333333337)","(101.0, 310.0, 292.85714285714283)","(15.0, 21.0, 20.5)"
06-01-2023 16:22:42.755413,"(1.9, 2.36, 2.3553191489361702)","(2.15, 2.34, 2.3257915057915057)","(21.0, 30.0, 29.666666666666668)","(101.0, 200.0, 197.22222222222223)","(18.0, 23.0, 22.610526315789475)","(81.0, 110.0, 107.24137931034483)","(101.0, 380.0, 363.33333333333337)","(101.0, 320.0, 305.0)","(15.0, 21.0, 20.5)"
06-01-2023 16:22:44.038827,"(1.9, 2.36, 2.3490066225165562)","(2.1, 2.38, 2.3732236842105263)","(21.0, 30.0, 29.666666666666668)","(101.0, 210.0, 192.5)","(18.0, 23.0, 22.527272727272727)","(81.0, 110.0, 107.5)","(101.0, 380.0, 363.33333333333337)","(101.0, 330.0, 293.0769230769231)","(15.0, 21.0, 20.453488372093023)"
06-01-2023 16:22:45.276602,"(2.0, 2.34, 2.3328712871287127)","(2.1, 2.38, 2.36390625)","(21.0, 30.0, 29.75)","(101.0, 210.0, 191.73913043478262)","(18.0, 23.0, 22.41111111111111)","(81.0, 110.0, 107.5)","(101.0, 380.0, 363.33333333333337)","(101.0, 330.0, 293.0769230769231)","(15.0, 21.0, 20.453488372093023)"
06-01-2023 16:22:46.602363,"(2.0, 2.34, 2.332)","(2.1, 2.38, 2.4261678004535145)","(21.0, 30.0, 29.75)","(101.0, 210.0, 182.5)","(18.0, 23.0, 22.10169491525424)","(81.0, 110.0, 107.3076923076923)","(101.0, 380.0, 363.33333333333337)","(101.0, 330.0, 294.70588235294116)","(15.0, 21.0, 20.308823529411764)"
06-01-2023 16:22:47.905860,"(2.0, 2.38, 2.3250746268656717)","(2.1, 2.44, 2.3666666666666667)","(21.0, 30.0, 30.125)","(101.0, 210.0, 302.5)","(18.0, 23.0, 26.6)","(81.0, 110.0, 174.0)","(101.0, 380.0, 5044.5)","(101.0, 330.0, 252.5)","(15.0, 21.0, 18.1)"
06-01-2023 16:22:49.282410,"(2.0, 2.8, 2.125)","(2.1, 2.54, 2.505)","(21.0, 32.0, 30.125)","(101.0, 520.0, 162.5)","(18.0, 28.0, 26.6)","(81.0, 250.0, 142.5)","(101.0, 99999, 9100.0)","(101.0, 440.0, 384.61538461538464)","(15.0, 25.0, 18.1)"
06-01-2023 16:22:50.559886,"(2.0, 2.3, 2.125)","(2.05, 2.54, 2.5061538461538464)","(21.0, 32.0, 30.125)","(101.0, 240.0, 212.5)","(19.0, 28.0, 26.6)","(81.0, 170.0, 142.5)","(101.0, 99999, 910.0)","(101.0, 440.0, 367.6923076923077)","(16.0, 25.0, 20.5)"
06-01-2023 16:22:51.795135,"(2.0, 2.52, 2.493333333333333)","(2.05, 2.54, 2.5061538461538464)","(21.0, 32.0, 30.125)","(101.0, 340.0, 212.5)","(19.0, 28.0, 26.6)","(81.0, 170.0, 142.5)","(101.0, 990.0, 771.5384615384617)","(101.0, 420.0, 367.6923076923077)","(16.0, 24.0, 18.1)"
06-01-2023 16:22:53.028917,"(2.0, 2.6, 2.5980566801619434)","(2.05, 2.32, 2.2849999999999997)","(21.0, 32.0, 30.125)","(101.0, 340.0, 212.5)","(19.0, 28.0, 26.6)","(81.0, 170.0, 142.5)","(101.0, 970.0, 891.8181818181819)","(101.0, 420.0, 359.2307692307692)","(16.0, 25.0, 18.1)"
06-01-2023 16:22:54.259631,"(2.0, 2.52, 2.5182287822878227)","(2.05, 2.54, 2.515)","(21.0, 32.0, 31.166666666666668)","(101.0, 340.0, 252.5)","(19.0, 28.0, 26.95744680851064)","(81.0, 170.0, 126.0)","(101.0, 970.0, 891.8181818181819)","(101.0, 410.0, 359.2307692307692)","(16.0, 25.0, 23.166666666666664)"
06-01-2023 16:22:55.478536,"(2.0, 2.8, 2.6433560090702946)","(2.05, 2.28, 1.9623529411764704)","(21.0, 32.0, 46.16666666666667)","(101.0, 420.0, 272.5)","(19.0, 28.0, 34.04347826086956)","(81.0, 170.0, 174.0)","(101.0, 970.0, 891.8181818181819)","(101.0, 410.0, 382.5)","(16.0, 28.0, 20.875)"
06-01-2023 16:22:56.757946,"(2.0, 2.08, 2.0658064516129033)","(2.05, 2.48, 2.4028571428571426)","(21.0, 50.0, 46.16666666666667)","(101.0, 460.0, 262.5)","(19.0, 36.0, 29.333333333333332)","(81.0, 250.0, 277.5)","(101.0, 970.0, 680.0)","(101.0, 410.0, 758.3333333333333)","(16.0, 40.0, 66.2)"
06-01-2023 16:22:57.981487,"(2.0, 2.28, 2.2702325581395346)","(2.05, 2.12, 2.1145454545454547)","(21.0, 55.0, 44.5)","(101.0, 440.0, 270.0)","(19.0, 42.0, 31.666666666666664)","(81.0, 320.0, 202.5)","(101.0, 960.0, 686.6666666666666)","(101.0, 820.0, 336.25)","(16.0, 95.0, 75.7)"
06-01-2023 16:22:59.217392,"(2.0, 2.3, 2.255)","(2.05, 2.12, 2.1145454545454547)","(21.0, 60.0, 44.5)","(101.0, 440.0, 305.0)","(19.0, 36.0, 29.6)","(81.0, 230.0, 197.5)","(101.0, 970.0, 865.0)","(101.0, 420.0, 833.125)","(16.0, 90.0, 32.0)"
