,Dr Kye,Midnight Breeze,Say You Will,Fuse To Burn,Enraged,Wagner Bale
12-01-2023 17:52:46.142034,"(7.5, 10.5, 10.407407407407407)","(31.0, 80.0, 78.75)","(4.0, 5.3, 5.256)","(3.7, 4.4, 4.283673469387756)","(3.6, 4.5, 4.453846153846154)","(3.6, 4.2, 4.166)"
12-01-2023 17:52:47.111010,"(7.5, 10.5, 10.407407407407407)","(31.0, 80.0, 78.75)","(4.0, 5.4, 5.339130434782609)","(3.7, 4.3, 4.220930232558139)","(3.6, 4.5, 4.453846153846154)","(3.6, 4.2, 4.173333333333334)"
12-01-2023 17:52:48.157407,"(7.5, 10.5, 10.407407407407407)","(41.0, 80.0, 78.75)","(4.2, 5.4, 5.346153846153847)","(3.7, 4.3, 4.2625)","(3.6, 4.5, 4.466666666666667)","(3.6, 4.2, 4.184848484848485)"
12-01-2023 17:52:49.173796,"(7.5, 10.5, 10.410714285714286)","(41.0, 80.0, 77.375)","(4.2, 5.4, 5.346153846153847)","(3.7, 4.2, 4.18125)","(3.6, 4.5, 4.545)","(3.6, 4.2, 4.154)"
12-01-2023 17:52:50.095370,"(7.5, 10.5, 10.410714285714286)","(41.0, 80.0, 77.375)","(4.2, 5.4, 5.346153846153847)","(3.7, 4.3, 4.254838709677419)","(3.6, 4.6, 4.518367346938775)","(3.6, 4.2, 4.141818181818182)"
12-01-2023 17:52:51.115300,"(7.5, 10.5, 10.359375)","(41.0, 80.0, 77.74193548387098)","(4.2, 5.4, 5.331034482758621)","(3.7, 4.4, 4.2926829268292686)","(3.6, 4.6, 4.4725)","(3.6, 4.2, 4.141818181818182)"
12-01-2023 17:52:52.149769,"(7.5, 10.5, 10.116279069767442)","(41.0, 85.0, 76.66666666666667)","(4.2, 5.4, 5.3090909090909095)","(3.7, 4.4, 4.297674418604651)","(3.6, 4.5, 4.583783783783783)","(3.6, 4.2, 4.146296296296296)"
12-01-2023 17:52:53.170485,"(7.5, 10.5, 10.042307692307693)","(41.0, 85.0, 79.34782608695652)","(4.2, 5.4, 5.3090909090909095)","(3.7, 4.4, 4.297674418604651)","(3.6, 4.6, 4.585344827586207)","(3.6, 4.2, 4.146296296296296)"
12-01-2023 17:52:54.104333,"(8.0, 10.5, 10.19375)","(41.0, 85.0, 79.34782608695652)","(4.4, 5.4, 5.324137931034483)","(3.7, 4.4, 4.297674418604651)","(3.8, 4.6, 4.587931034482758)","(3.6, 4.2, 4.145833333333333)"
12-01-2023 17:52:55.029710,"(8.0, 10.0, 9.847058823529412)","(41.0, 85.0, 79.34782608695652)","(4.4, 5.4, 5.321428571428571)","(3.7, 4.3, 4.211111111111111)","(3.8, 4.6, 4.587931034482758)","(3.6, 4.2, 4.15)"
12-01-2023 17:52:56.031843,"(8.0, 10.0, 9.803030303030303)","(41.0, 85.0, 79.34782608695652)","(4.4, 5.4, 5.315789473684211)","(3.7, 4.3, 4.214285714285714)","(3.8, 4.6, 4.6068181818181815)","(3.6, 4.2, 4.120833333333333)"
12-01-2023 17:52:56.905629,"(8.0, 9.6, 9.533333333333333)","(41.0, 85.0, 79.34782608695652)","(4.4, 5.5, 5.3545454545454545)","(3.7, 4.3, 4.214285714285714)","(3.8, 4.7, 4.6068181818181815)","(3.6, 4.2, 4.134246575342466)"
12-01-2023 17:52:57.803521,"(8.0, 10.5, 9.981481481481483)","(41.0, 85.0, 79.34782608695652)","(4.4, 5.5, 5.346153846153846)","(3.7, 4.3, 4.206666666666666)","(3.8, 4.6, 4.599152542372881)","(3.6, 4.2, 4.108860759493671)"
12-01-2023 17:52:58.816428,"(8.0, 10.5, 10.104166666666666)","(41.0, 85.0, 79.34782608695652)","(4.4, 5.5, 5.352173913043478)","(3.7, 4.3, 4.20204081632653)","(3.8, 4.6, 4.5990990990990985)","(3.6, 4.2, 4.108860759493671)"
12-01-2023 17:52:59.829370,"(8.0, 10.5, 10.104166666666666)","(41.0, 85.0, 79.34782608695652)","(4.4, 5.5, 5.352173913043478)","(3.7, 4.3, 4.20204081632653)","(3.8, 4.6, 4.594392523364486)","(3.6, 4.2, 4.108860759493671)"
12-01-2023 17:53:00.696928,"(8.0, 10.5, 10.104166666666666)","(41.0, 85.0, 79.34782608695652)","(4.4, 5.5, 5.378571428571428)","(3.7, 4.3, 4.20204081632653)","(3.8, 4.6, 4.594392523364486)","(3.6, 4.2, 4.090526315789473)"
12-01-2023 17:53:01.639344,"(8.0, 10.5, 10.051724137931034)","(41.0, 85.0, 79.34782608695652)","(4.4, 5.5, 5.390322580645162)","(3.7, 4.3, 4.191891891891892)","(3.8, 4.6, 4.578021978021978)","(3.6, 4.2, 4.1078431372549025)"
12-01-2023 17:53:02.643109,"(8.0, 10.5, 10.051724137931034)","(41.0, 85.0, 76.03448275862068)","(4.4, 5.5, 5.3930232558139535)","(3.7, 4.3, 4.198666666666666)","(3.8, 4.6, 4.576923076923077)","(3.6, 4.2, 4.067741935483871)"
12-01-2023 17:53:03.501264,"(8.0, 10.5, 10.03448275862069)","(41.0, 85.0, 77.3529411764706)","(4.4, 5.5, 5.3930232558139535)","(3.7, 4.3, 4.198666666666666)","(3.8, 4.6, 4.576923076923077)","(3.6, 4.2, 4.067741935483871)"
12-01-2023 17:53:04.439754,"(8.0, 10.5, 10.03448275862069)","(41.0, 85.0, 77.3529411764706)","(4.4, 5.5, 5.3930232558139535)","(3.7, 4.3, 4.20379746835443)","(3.8, 4.6, 4.511111111111111)","(3.6, 4.2, 4.065573770491803)"
12-01-2023 17:53:05.444028,"(8.0, 10.5, 10.03448275862069)","(41.0, 85.0, 76.875)","(4.4, 5.5, 5.3930232558139535)","(3.7, 4.3, 4.20379746835443)","(3.8, 4.6, 4.472222222222222)","(3.6, 4.2, 4.076767676767677)"
12-01-2023 17:53:06.400149,"(8.0, 10.5, 10.090909090909092)","(41.0, 85.0, 76.875)","(4.4, 5.5, 5.413725490196079)","(3.7, 4.3, 4.133333333333333)","(3.8, 4.5, 4.492857142857143)","(3.6, 4.2, 4.081283422459893)"
12-01-2023 17:53:07.313728,"(8.0, 10.5, 10.090909090909092)","(41.0, 85.0, 76.61290322580645)","(4.4, 5.5, 5.4)","(3.7, 4.3, 4.133333333333333)","(3.8, 4.5, 4.435897435897436)","(3.6, 4.2, 4.081283422459893)"
12-01-2023 17:53:08.337346,"(8.0, 10.5, 10.090909090909092)","(41.0, 85.0, 77.12121212121212)","(4.4, 5.5, 5.446666666666666)","(3.7, 4.2, 4.1486725663716815)","(3.8, 4.6, 4.551428571428572)","(3.6, 4.2, 4.081283422459893)"
12-01-2023 17:53:09.410412,"(8.0, 10.5, 10.1)","(41.0, 85.0, 77.12121212121212)","(4.4, 5.5, 5.3936170212765955)","(3.7, 4.2, 4.128)","(3.8, 4.6, 4.529508196721311)","(3.6, 4.2, 4.084916201117318)"
12-01-2023 17:53:10.354374,"(8.0, 10.5, 10.142857142857142)","(41.0, 85.0, 77.12121212121212)","(4.4, 5.6, 5.5)","(3.7, 4.2, 4.128)","(3.8, 4.6, 4.529508196721311)","(3.6, 4.2, 4.084916201117318)"
12-01-2023 17:53:11.317371,"(8.0, 10.5, 10.115384615384615)","(41.0, 85.0, 77.12121212121212)","(4.4, 5.6, 5.5)","(3.7, 4.2, 4.144099378881988)","(3.8, 4.4, 4.420370370370371)","(3.6, 4.2, 4.082608695652174)"
12-01-2023 17:53:12.284153,"(8.0, 10.5, 10.155172413793103)","(41.0, 85.0, 77.57142857142857)","(4.4, 5.6, 5.538709677419354)","(3.7, 4.2, 4.133823529411765)","(3.8, 4.5, 4.420370370370371)","(3.6, 4.2, 4.081967213114754)"
12-01-2023 17:53:13.243613,"(8.0, 10.5, 10.155172413793103)","(41.0, 85.0, 77.12121212121212)","(4.4, 5.6, 5.538709677419354)","(3.7, 4.2, 4.151428571428571)","(3.8, 4.5, 4.420370370370371)","(3.6, 4.2, 4.074418604651163)"
12-01-2023 17:53:14.147219,"(8.0, 10.5, 10.080645161290322)","(41.0, 85.0, 77.12121212121212)","(4.4, 5.6, 5.583098591549295)","(3.7, 4.2, 4.1575)","(3.8, 4.5, 4.4189655172413795)","(3.6, 4.2, 4.060130718954248)"
12-01-2023 17:53:15.118045,"(8.0, 10.5, 10.071428571428571)","(41.0, 80.0, 76.25)","(4.4, 5.7, 5.606451612903226)","(3.7, 4.2, 4.1575)","(3.8, 4.5, 4.4189655172413795)","(3.6, 4.2, 4.060130718954248)"
12-01-2023 17:53:16.089673,"(8.0, 10.5, 10.142857142857142)","(41.0, 80.0, 75.38461538461539)","(4.4, 5.8, 5.7176470588235295)","(3.7, 4.2, 4.1657142857142855)","(3.8, 4.5, 4.421568627450981)","(3.6, 4.1, 4.044594594594594)"
12-01-2023 17:53:17.013061,"(8.0, 10.5, 10.442307692307692)","(41.0, 85.0, 73.85714285714286)","(4.4, 5.7, 5.675)","(3.7, 4.2, 4.1657142857142855)","(3.8, 4.5, 4.421568627450981)","(3.6, 4.1, 4.044594594594594)"
12-01-2023 17:53:17.983434,"(8.0, 10.5, 10.40625)","(41.0, 80.0, 77.5)","(4.4, 5.7, 5.65)","(3.7, 4.2, 4.187931034482759)","(3.8, 4.5, 4.413725490196079)","(3.6, 4.1, 4.039240506329114)"
12-01-2023 17:53:18.980812,"(8.0, 11.0, 10.370967741935484)","(41.0, 80.0, 77.0)","(4.4, 5.6, 5.522619047619047)","(3.7, 4.2, 4.223913043478261)","(3.8, 4.5, 4.4185185185185185)","(3.6, 4.1, 4.05)"
12-01-2023 17:53:19.889425,"(8.0, 11.0, 10.353846153846154)","(41.0, 85.0, 72.8125)","(4.4, 5.5, 5.438095238095238)","(3.7, 4.3, 4.223913043478261)","(3.8, 4.5, 4.4185185185185185)","(3.6, 4.1, 4.05)"
12-01-2023 17:53:20.789222,"(8.0, 11.0, 10.353846153846154)","(41.0, 80.0, 77.27272727272727)","(4.4, 5.3, 5.274418604651163)","(3.7, 4.3, 4.235593220338983)","(3.8, 4.5, 4.442622950819672)","(3.6, 4.1, 4.052702702702702)"
12-01-2023 17:53:21.728718,"(8.0, 11.0, 10.382352941176471)","(41.0, 80.0, 77.27272727272727)","(4.4, 5.4, 5.298181818181819)","(3.7, 4.3, 4.240384615384615)","(3.8, 4.6, 4.568333333333333)","(3.6, 4.1, 4.043333333333333)"
12-01-2023 17:53:22.599552,"(8.0, 11.0, 10.382352941176471)","(41.0, 80.0, 77.5)","(4.4, 5.4, 5.290322580645162)","(3.7, 4.3, 4.2375)","(3.8, 4.6, 4.571304347826087)","(3.6, 4.1, 4.042696629213483)"
12-01-2023 17:53:23.511972,"(8.0, 11.0, 10.402439024390244)","(41.0, 85.0, 73.28125)","(4.4, 5.5, 5.336363636363636)","(3.7, 4.3, 4.214893617021277)","(3.8, 4.6, 4.572727272727272)","(3.6, 4.1, 4.042696629213483)"
12-01-2023 17:53:24.508742,"(8.0, 11.0, 10.371794871794872)","(41.0, 80.0, 77.6923076923077)","(4.4, 5.6, 5.55)","(3.7, 4.2, 4.154838709677419)","(3.8, 4.6, 4.562595419847328)","(3.6, 4.1, 4.032926829268293)"
12-01-2023 17:53:25.554463,"(8.0, 11.0, 10.371794871794872)","(41.0, 80.0, 77.5)","(4.4, 5.6, 5.6875)","(3.7, 4.2, 4.161643835616438)","(3.8, 4.6, 4.562595419847328)","(3.6, 4.1, 4.027941176470588)"
12-01-2023 17:53:26.461087,"(8.0, 10.5, 10.256410256410255)","(41.0, 85.0, 73.24324324324324)","(4.4, 5.8, 5.6875)","(3.7, 4.2, 4.161643835616438)","(3.8, 4.6, 4.562595419847328)","(3.6, 4.1, 4.017647058823529)"
12-01-2023 17:53:27.410286,"(8.0, 10.5, 10.256410256410255)","(41.0, 80.0, 77.27272727272727)","(4.4, 5.8, 5.702439024390244)","(3.7, 4.2, 4.153521126760563)","(3.8, 4.6, 4.482558139534884)","(3.6, 4.1, 4.032530120481928)"
12-01-2023 17:53:28.478524,"(8.0, 10.5, 10.212121212121213)","(41.0, 80.0, 74.54545454545455)","(4.4, 5.8, 5.717391304347826)","(3.7, 4.2, 4.1455696202531644)","(3.8, 4.5, 4.437878787878788)","(3.6, 4.1, 4.04047619047619)"
12-01-2023 17:53:29.448110,"(8.0, 10.5, 10.212121212121213)","(41.0, 80.0, 77.0)","(4.4, 5.8, 5.717391304347826)","(3.7, 4.2, 4.171428571428572)","(3.8, 4.5, 4.448571428571428)","(3.6, 4.1, 4.075555555555555)"
12-01-2023 17:53:30.336261,"(8.0, 10.5, 10.212121212121213)","(41.0, 80.0, 77.5)","(4.4, 5.8, 5.717391304347826)","(3.7, 4.2, 4.171428571428572)","(3.8, 4.5, 4.448571428571428)","(3.6, 4.1, 4.060273972602739)"
12-01-2023 17:53:31.339649,"(8.0, 10.5, 10.203125)","(41.0, 80.0, 77.5)","(4.4, 5.8, 5.6899999999999995)","(3.7, 4.2, 4.186153846153847)","(3.8, 4.5, 4.449425287356322)","(3.6, 4.1, 4.150847457627118)"
12-01-2023 17:53:32.328630,"(8.0, 10.5, 10.09375)","(41.0, 80.0, 77.0)","(4.4, 5.7, 5.633333333333333)","(3.7, 4.2, 4.1459677419354835)","(3.8, 4.5, 4.4460674157303375)","(3.6, 4.2, 4.201123595505618)"
12-01-2023 17:53:33.192296,"(8.0, 10.5, 10.106060606060606)","(41.0, 80.0, 76.25)","(4.4, 5.7, 5.690322580645161)","(3.7, 4.1, 4.0931372549019605)","(3.8, 4.5, 4.4460674157303375)","(3.6, 4.3, 4.156962025316456)"
12-01-2023 17:53:34.142584,"(8.0, 10.5, 10.14864864864865)","(41.0, 70.0, 66.81818181818181)","(4.4, 5.7, 5.691428571428571)","(3.7, 4.2, 4.094059405940595)","(3.8, 4.5, 4.450574712643679)","(3.6, 4.2, 4.156410256410257)"
12-01-2023 17:53:35.179026,"(8.0, 10.5, 10.106060606060606)","(41.0, 70.0, 66.3157894736842)","(4.4, 5.8, 5.752380952380952)","(3.7, 4.2, 4.133333333333333)","(3.8, 4.5, 4.44625)","(3.6, 4.2, 4.106249999999999)"
12-01-2023 17:53:36.174520,"(8.0, 10.5, 10.1625)","(41.0, 70.0, 66.66666666666667)","(4.4, 5.8, 5.747368421052632)","(3.7, 4.2, 4.133333333333333)","(3.8, 4.5, 4.455)","(3.6, 4.2, 4.11578947368421)"
12-01-2023 17:53:37.047938,"(8.0, 10.5, 10.122)","(41.0, 70.0, 66.17647058823529)","(4.4, 5.8, 5.78)","(3.7, 4.2, 4.122222222222222)","(3.8, 4.5, 4.4483516483516485)","(3.6, 4.2, 4.103759398496241)"
12-01-2023 17:53:38.015884,"(8.0, 10.5, 10.05)","(41.0, 70.0, 66.17647058823529)","(4.4, 5.8, 5.78125)","(3.7, 4.2, 4.124074074074074)","(3.8, 4.5, 4.395275590551181)","(3.6, 4.2, 4.10077519379845)"
12-01-2023 17:53:38.949675,"(8.0, 10.5, 9.784615384615384)","(41.0, 70.0, 66.75)","(4.4, 5.9, 5.887878787878789)","(3.7, 4.2, 4.1313131313131315)","(3.8, 4.4, 4.438271604938272)","(3.6, 4.2, 4.085333333333333)"
12-01-2023 17:53:39.788464,"(8.0, 10.0, 9.793548387096774)","(41.0, 65.0, 62.1875)","(4.4, 6.0, 5.957894736842105)","(3.7, 4.2, 4.141379310344828)","(3.8, 4.5, 4.438271604938272)","(3.6, 4.1, 4.085333333333333)"
12-01-2023 17:53:40.759034,"(8.0, 10.0, 9.77142857142857)","(41.0, 65.0, 62.1875)","(4.4, 6.0, 5.946341463414634)","(3.7, 4.2, 4.163366336633663)","(3.8, 4.5, 4.421538461538462)","(3.6, 4.1, 4.0697368421052635)"
12-01-2023 17:53:41.765903,"(8.0, 10.0, 9.648)","(41.0, 65.0, 61.785714285714285)","(4.4, 6.0, 5.93125)","(3.7, 4.2, 4.163366336633663)","(3.8, 4.5, 4.456565656565656)","(3.6, 4.2, 4.094642857142857)"
12-01-2023 17:53:42.712572,"(8.0, 9.4, 9.368)","(41.0, 65.0, 62.63157894736842)","(4.4, 6.0, 5.97)","(3.7, 4.2, 4.173333333333334)","(3.8, 4.5, 4.457731958762887)","(3.6, 4.1, 4.072)"
12-01-2023 17:53:43.670053,"(8.0, 9.2, 9.196296296296296)","(41.0, 65.0, 62.63157894736842)","(4.4, 6.2, 6.085245901639344)","(3.7, 4.2, 4.12463768115942)","(3.8, 4.5, 4.449019607843137)","(3.6, 4.2, 4.121348314606741)"
12-01-2023 17:53:44.670434,"(8.0, 9.2, 9.118181818181817)","(41.0, 60.0, 58.214285714285715)","(4.4, 6.2, 6.085245901639344)","(3.7, 4.2, 4.1269841269841265)","(3.8, 4.5, 4.450515463917526)","(3.6, 4.2, 4.130612244897959)"
12-01-2023 17:53:45.663743,"(8.0, 9.0, 8.838297872340425)","(41.0, 60.0, 58.8235294117647)","(4.4, 6.2, 6.085245901639344)","(3.7, 4.2, 4.141758241758241)","(3.8, 4.5, 4.459782608695653)","(3.6, 4.2, 4.1343749999999995)"
12-01-2023 17:53:46.561107,"(8.0, 8.8, 8.691428571428572)","(41.0, 60.0, 57.82608695652174)","(4.4, 6.2, 6.1075)","(3.7, 4.2, 4.141758241758241)","(3.8, 4.5, 4.459782608695653)","(3.6, 4.2, 4.141121495327103)"
12-01-2023 17:53:47.430147,"(8.0, 8.8, 8.795348837209303)","(41.0, 60.0, 57.22222222222222)","(4.4, 6.2, 6.123287671232877)","(3.7, 4.2, 4.144186046511628)","(3.8, 4.5, 4.459782608695653)","(3.6, 4.2, 4.141121495327103)"
12-01-2023 17:53:48.406210,"(8.0, 9.0, 8.853333333333333)","(41.0, 60.0, 55.65217391304348)","(4.4, 6.2, 6.148571428571429)","(3.7, 4.2, 4.146153846153846)","(3.8, 4.5, 4.4593406593406595)","(3.6, 4.2, 4.164285714285715)"
12-01-2023 17:53:49.337375,"(8.0, 9.0, 8.977142857142857)","(41.0, 60.0, 56.578947368421055)","(4.4, 6.2, 6.142465753424657)","(3.7, 4.2, 4.143298969072164)","(3.8, 4.5, 4.430769230769231)","(3.6, 4.2, 3.9545845272206304)"
12-01-2023 17:53:50.298709,"(7.5, 9.2, 9.08148148148148)","(41.0, 55.0, 54.24242424242424)","(4.6, 6.4, 6.219607843137255)","(3.7, 4.2, 4.206716417910448)","(3.7, 4.6, 4.532835820895523)","(3.6, 4.0, 3.9138297872340426)"
12-01-2023 17:53:51.208721,"(7.5, 9.2, 9.097560975609756)","(41.0, 55.0, 54.13793103448276)","(4.6, 6.4, 6.2175)","(3.7, 4.3, 4.206716417910448)","(3.7, 4.6, 4.532835820895523)","(3.6, 4.0, 3.9138297872340426)"
12-01-2023 17:53:52.103747,"(7.5, 9.2, 9.116883116883116)","(41.0, 55.0, 54.074074074074076)","(4.6, 6.4, 6.215730337078652)","(3.7, 4.3, 4.21523178807947)","(3.7, 4.6, 4.5814814814814815)","(3.6, 3.95, 3.9461038961038963)"
12-01-2023 17:53:53.020094,"(7.5, 9.2, 9.105084745762712)","(41.0, 55.0, 53.958333333333336)","(4.6, 6.4, 6.1312500000000005)","(3.7, 4.3, 4.216447368421052)","(3.7, 4.6, 4.430000000000001)","(3.6, 3.95, 3.9468750000000004)"
12-01-2023 17:53:53.890857,"(7.5, 9.2, 9.126760563380282)","(41.0, 60.0, 57.0)","(4.6, 6.4, 6.121212121212121)","(3.7, 4.3, 4.2062992125984255)","(3.7, 4.5, 4.448387096774193)","(3.6, 3.95, 3.9562500000000003)"
12-01-2023 17:53:54.856743,"(7.5, 9.2, 9.156756756756756)","(41.0, 60.0, 56.785714285714285)","(4.6, 6.4, 6.219607843137255)","(3.7, 4.3, 4.220408163265306)","(3.7, 4.4, 4.391176470588236)","(3.6, 4.0, 3.9689655172413794)"
12-01-2023 17:53:55.798505,"(7.5, 9.2, 9.158441558441558)","(41.0, 60.0, 57.096774193548384)","(4.6, 6.4, 6.301470588235294)","(3.7, 4.3, 4.220408163265306)","(3.7, 4.4, 4.391)","(3.6, 4.0, 3.9689655172413794)"
12-01-2023 17:53:56.840779,"(7.5, 9.2, 9.09090909090909)","(41.0, 60.0, 57.0)","(4.6, 6.4, 6.324840764331211)","(3.7, 4.3, 4.241290322580645)","(3.7, 4.4, 4.368421052631579)","(3.6, 4.0, 3.973611111111111)"
12-01-2023 17:53:57.857760,"(7.5, 9.4, 9.154385964912281)","(41.0, 60.0, 57.0)","(4.6, 6.4, 6.324840764331211)","(3.7, 4.3, 4.241290322580645)","(3.7, 4.4, 4.359663865546219)","(3.6, 4.1, 3.984710743801653)"
12-01-2023 17:53:58.811551,"(7.5, 9.4, 9.16271186440678)","(41.0, 60.0, 57.096774193548384)","(4.6, 6.4, 6.326451612903226)","(3.7, 4.3, 4.240131578947368)","(3.7, 4.4, 4.348181818181819)","(3.6, 4.1, 3.9907766990291265)"
12-01-2023 17:53:59.771086,"(7.5, 9.2, 8.830769230769231)","(41.0, 60.0, 57.096774193548384)","(4.6, 6.4, 6.334246575342466)","(3.7, 4.3, 4.240131578947368)","(3.7, 4.4, 4.348181818181819)","(3.6, 4.1, 3.95)"
12-01-2023 17:54:00.810097,"(7.5, 9.0, 8.818181818181818)","(41.0, 60.0, 57.0)","(4.6, 6.4, 6.396800000000001)","(3.7, 4.3, 4.2337837837837835)","(3.7, 4.4, 4.379518072289157)","(3.6, 3.95, 3.8884057971014494)"
12-01-2023 17:54:01.717072,"(7.5, 9.0, 8.896666666666667)","(41.0, 60.0, 57.1875)","(4.6, 6.6, 6.540350877192982)","(3.7, 4.3, 4.234666666666667)","(3.7, 4.4, 4.379518072289157)","(3.6, 3.9, 3.820185614849188)"
12-01-2023 17:54:02.574776,"(7.5, 9.0, 8.83125)","(41.0, 65.0, 61.14285714285714)","(4.6, 6.8, 6.619999999999999)","(3.7, 4.3, 4.216949152542373)","(3.7, 4.4, 4.376119402985075)","(3.6, 3.95, 3.820185614849188)"
12-01-2023 17:54:03.516439,"(7.5, 9.0, 8.820512820512821)","(41.0, 65.0, 62.72727272727273)","(4.6, 6.8, 6.632432432432433)","(3.7, 4.3, 4.231007751937985)","(3.7, 4.4, 4.376119402985075)","(3.6, 3.9, 3.836206896551724)"
12-01-2023 17:54:04.457156,"(7.5, 9.0, 8.89655172413793)","(41.0, 65.0, 61.42857142857143)","(4.6, 6.8, 6.5508771929824565)","(3.7, 4.3, 4.2)","(3.7, 4.4, 4.3816)","(3.6, 3.9, 3.84)"
12-01-2023 17:54:05.324005,"(7.5, 9.2, 9.038297872340426)","(41.0, 65.0, 64.5)","(4.6, 6.8, 6.535714285714286)","(3.7, 4.2, 4.1196)","(3.7, 4.5, 4.3816)","(3.6, 3.9, 3.84)"
12-01-2023 17:54:06.218688,"(7.5, 9.2, 9.045)","(41.0, 70.0, 65.27777777777777)","(4.6, 6.8, 6.64)","(3.7, 4.2, 4.108786610878661)","(3.7, 4.5, 4.445161290322581)","(3.6, 3.8, 3.7630794701986754)"
12-01-2023 17:54:07.219064,"(7.5, 9.2, 8.961290322580645)","(41.0, 70.0, 63.2)","(4.6, 6.6, 6.563855421686747)","(3.7, 4.2, 4.111740890688258)","(3.7, 4.5, 4.451968503937008)","(3.6, 3.9, 3.8634615384615385)"
12-01-2023 17:54:08.117170,"(7.5, 8.8, 8.7)","(41.0, 70.0, 65.27777777777777)","(4.6, 6.6, 6.55774647887324)","(3.7, 4.2, 4.118085106382979)","(3.7, 4.5, 4.458407079646018)","(3.6, 3.95, 3.9166666666666665)"
12-01-2023 17:54:09.047077,"(7.5, 8.8, 8.710204081632654)","(41.0, 70.0, 62.5)","(4.6, 6.8, 6.657142857142857)","(3.7, 4.3, 4.160759493670886)","(3.7, 4.4, 4.382978723404255)","(3.6, 3.95, 3.93135593220339)"
12-01-2023 17:54:10.003192,"(7.5, 8.8, 8.757142857142858)","(41.0, 70.0, 62.857142857142854)","(4.6, 7.0, 6.804347826086956)","(3.7, 4.3, 4.221527777777778)","(3.7, 4.3, 4.26031746031746)","(3.6, 3.95, 3.8785714285714286)"
12-01-2023 17:54:10.948039,"(7.5, 8.8, 8.706666666666667)","(41.0, 70.0, 64.0)","(4.6, 7.0, 6.864864864864865)","(3.7, 4.3, 4.221527777777778)","(3.7, 4.3, 4.280733944954129)","(3.6, 3.9, 3.8921052631578945)"
12-01-2023 17:54:11.868317,"(7.5, 8.8, 8.671186440677966)","(41.0, 70.0, 62.5)","(4.8, 7.0, 6.866666666666666)","(3.7, 4.3, 4.2236641221374045)","(3.7, 4.4, 4.290625)","(3.5, 3.9, 3.883695652173913)"
12-01-2023 17:54:12.834133,"(7.5, 8.8, 8.63728813559322)","(41.0, 70.0, 63.47826086956522)","(4.8, 6.8, 6.699999999999999)","(3.7, 4.3, 4.2236641221374045)","(3.7, 4.4, 4.2866141732283465)","(3.5, 3.9, 3.886904761904762)"
12-01-2023 17:54:13.789894,"(7.5, 8.8, 8.622222222222222)","(41.0, 70.0, 63.47826086956522)","(4.8, 6.8, 6.7299999999999995)","(3.7, 4.3, 4.2236641221374045)","(3.7, 4.4, 4.33875)","(3.5, 3.9, 3.8521739130434782)"
12-01-2023 17:54:14.728894,"(7.5, 8.8, 8.627272727272727)","(41.0, 70.0, 66.17647058823529)","(4.8, 6.4, 6.3822784810126585)","(3.7, 4.4, 4.365022421524664)","(3.7, 4.4, 4.346153846153846)","(3.5, 3.9, 3.792372881355932)"
12-01-2023 17:54:15.685829,"(7.5, 8.8, 8.664285714285715)","(41.0, 70.0, 66.15384615384616)","(4.8, 6.8, 6.56271186440678)","(3.7, 4.4, 4.365022421524664)","(3.7, 4.4, 4.346153846153846)","(3.5, 3.85, 3.794090909090909)"
12-01-2023 17:54:16.681668,"(7.5, 8.8, 8.664285714285715)","(41.0, 70.0, 67.05882352941177)","(4.8, 6.8, 6.381141439205956)","(3.7, 4.4, 4.373636363636364)","(3.7, 4.4, 4.451327433628319)","(3.5, 3.8, 3.8163366336633664)"
12-01-2023 17:54:17.600804,"(7.5, 8.8, 8.742857142857144)","(41.0, 70.0, 67.05882352941177)","(4.8, 6.2, 6.1635)","(3.7, 4.4, 4.373636363636364)","(3.7, 4.5, 4.451327433628319)","(3.5, 3.85, 3.8115819209039548)"
12-01-2023 17:54:18.486026,"(7.5, 9.0, 8.929411764705883)","(41.0, 70.0, 67.36842105263158)","(4.8, 6.2, 6.161738208797033)","(3.7, 4.5, 4.418978102189781)","(3.7, 4.5, 4.454074074074074)","(3.5, 3.85, 3.816)"
12-01-2023 17:54:19.409717,"(7.5, 9.0, 8.96923076923077)","(41.0, 70.0, 67.36842105263158)","(4.8, 6.2, 6.0176344086021505)","(3.7, 4.5, 4.418439716312057)","(3.7, 4.5, 4.374747474747474)","(3.5, 3.85, 3.8193939393939393)"
12-01-2023 17:54:20.339655,"(7.5, 9.0, 8.951724137931034)","(41.0, 70.0, 67.36842105263158)","(4.8, 6.2, 6.018565400843882)","(3.7, 4.5, 4.425165562913907)","(3.7, 4.5, 4.469)","(3.5, 3.85, 3.814939024390244)"
12-01-2023 17:54:21.257665,"(7.5, 9.0, 8.95)","(41.0, 70.0, 67.36842105263158)","(4.8, 6.2, 6.016964285714286)","(3.7, 4.5, 4.431404958677686)","(3.7, 4.5, 4.469)","(3.5, 3.85, 3.814939024390244)"
12-01-2023 17:54:22.250358,"(7.5, 9.0, 8.95)","(41.0, 70.0, 67.36842105263158)","(4.8, 6.0, 5.934210526315789)","(3.7, 4.5, 4.418090452261307)","(3.7, 4.5, 4.476153846153847)","(3.5, 3.85, 3.8263392857142855)"
12-01-2023 17:54:23.212045,"(7.5, 9.2, 9.066666666666666)","(41.0, 70.0, 66.66666666666667)","(4.8, 6.0, 5.883720930232558)","(3.7, 4.5, 4.423076923076923)","(3.7, 4.5, 4.533766233766234)","(3.5, 3.85, 3.880909090909091)"
