,Graces Pace,Eura Northern Sky,Mo Silver,Fly Condor,Forever Lights,Gotothewindow,Indian Aces
16-12-2022 12:30:34.768659,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.87)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.684210526315789)","(1.9, 2.12, 2.103846153846154)","(31.0, 170.0, 115.0)","(41.0, 90.0, 83.33333333333333)"
16-12-2022 12:30:35.743042,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.800000000000001)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.684210526315789)","(1.9, 2.12, 2.103846153846154)","(31.0, 170.0, 115.0)","(41.0, 90.0, 82.5)"
16-12-2022 12:30:36.714505,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.880000000000001)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.684210526315789)","(1.9, 2.12, 2.102702702702703)","(31.0, 170.0, 115.0)","(41.0, 90.0, 82.5)"
16-12-2022 12:30:37.672381,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.880000000000001)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.684210526315789)","(1.9, 2.12, 2.102702702702703)","(31.0, 170.0, 115.0)","(41.0, 95.0, 82.5)"
16-12-2022 12:30:38.717620,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.880000000000001)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.684210526315789)","(1.9, 2.12, 2.102702702702703)","(31.0, 170.0, 115.0)","(41.0, 95.0, 82.5)"
16-12-2022 12:30:39.787605,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.888888888888889)","(17.0, 27.0, 26.444444444444443)","(4.2, 4.8, 4.684210526315789)","(1.9, 2.12, 2.102702702702703)","(31.0, 170.0, 115.0)","(41.0, 95.0, 78.33333333333333)"
16-12-2022 12:30:40.702637,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.888888888888889)","(17.0, 27.0, 26.444444444444443)","(4.2, 4.8, 4.684210526315789)","(1.9, 2.12, 2.102702702702703)","(31.0, 170.0, 115.0)","(41.0, 95.0, 81.66666666666667)"
16-12-2022 12:30:41.712892,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.888888888888889)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.7214285714285715)","(1.9, 2.12, 2.0814634146341464)","(31.0, 170.0, 115.0)","(41.0, 95.0, 78.33333333333333)"
16-12-2022 12:30:42.737716,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.888888888888889)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.7214285714285715)","(1.9, 2.12, 2.0814634146341464)","(31.0, 170.0, 115.0)","(41.0, 95.0, 80.0)"
16-12-2022 12:30:43.801163,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.888888888888889)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.7214285714285715)","(1.9, 2.12, 2.0814634146341464)","(31.0, 170.0, 115.0)","(41.0, 90.0, 80.0)"
16-12-2022 12:30:44.784851,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.888888888888889)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.7214285714285715)","(1.9, 2.12, 2.0814634146341464)","(31.0, 170.0, 115.0)","(41.0, 90.0, 80.0)"
16-12-2022 12:30:45.728770,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.888888888888889)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.7214285714285715)","(1.9, 2.12, 2.0814634146341464)","(31.0, 170.0, 115.0)","(41.0, 90.0, 80.0)"
16-12-2022 12:30:46.746376,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.888888888888889)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.7214285714285715)","(1.9, 2.12, 2.0814634146341464)","(31.0, 170.0, 115.0)","(41.0, 90.0, 80.0)"
16-12-2022 12:30:47.714356,"(9.0, 12.0, 11.947368421052632)","(4.4, 6.0, 5.933333333333334)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.7214285714285715)","(1.9, 2.12, 2.0814634146341464)","(31.0, 170.0, 115.0)","(41.0, 90.0, 88.80952380952381)"
16-12-2022 12:30:48.729264,"(9.0, 12.0, 11.947368421052632)","(4.4, 6.0, 5.905882352941177)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.7214285714285715)","(1.9, 2.12, 2.0815)","(31.0, 170.0, 115.0)","(41.0, 90.0, 88.80952380952381)"
16-12-2022 12:30:49.776403,"(9.0, 12.0, 11.947368421052632)","(4.4, 6.0, 5.905882352941177)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.7214285714285715)","(1.9, 2.12, 2.082622950819672)","(31.0, 170.0, 115.0)","(41.0, 90.0, 88.80952380952381)"
16-12-2022 12:30:50.750639,"(9.0, 12.0, 11.947368421052632)","(4.4, 6.0, 5.936)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.7214285714285715)","(1.9, 2.12, 2.082622950819672)","(31.0, 170.0, 115.0)","(41.0, 90.0, 88.80952380952381)"
16-12-2022 12:30:51.674868,"(9.0, 12.0, 11.947368421052632)","(4.8, 6.0, 5.875)","(18.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.684210526315789)","(1.9, 2.12, 2.083555555555556)","(31.0, 170.0, 115.0)","(41.0, 90.0, 85.83333333333334)"
16-12-2022 12:30:52.639601,"(9.0, 12.0, 11.947368421052632)","(4.8, 6.0, 5.875)","(18.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.684210526315789)","(1.9, 2.12, 2.1006299212598427)","(31.0, 170.0, 115.0)","(41.0, 90.0, 80.0)"
16-12-2022 12:30:53.622869,"(9.0, 12.5, 12.35)","(4.8, 6.0, 5.936)","(18.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.719047619047619)","(1.9, 2.1, 2.0914606741573034)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.5)"
16-12-2022 12:30:54.611349,"(9.0, 12.5, 12.35)","(4.8, 6.0, 5.941666666666666)","(18.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.719047619047619)","(1.9, 2.1, 2.0852252252252255)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.5)"
16-12-2022 12:30:55.560742,"(9.0, 12.5, 12.35)","(4.8, 6.0, 5.941666666666666)","(18.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.72093023255814)","(1.9, 2.1, 2.0852252252252255)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.5)"
16-12-2022 12:30:56.488043,"(9.0, 12.5, 12.35)","(4.8, 6.0, 5.941666666666666)","(18.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.72093023255814)","(1.9, 2.1, 2.0852252252252255)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.5)"
16-12-2022 12:30:57.404709,"(9.0, 12.5, 12.384615384615385)","(4.8, 6.0, 5.96)","(18.0, 27.0, 26.5)","(4.2, 4.8, 4.7403508771929825)","(1.9, 2.1, 2.088029197080292)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.5)"
16-12-2022 12:30:58.334140,"(9.0, 12.5, 12.384615384615385)","(4.8, 6.0, 5.96)","(18.0, 27.0, 26.166666666666668)","(4.2, 4.8, 4.7403508771929825)","(1.9, 2.1, 2.088029197080292)","(31.0, 170.0, 131.66666666666669)","(41.0, 100.0, 85.0)"
16-12-2022 12:30:59.335294,"(9.0, 12.5, 12.39655172413793)","(4.8, 6.0, 5.966666666666667)","(18.0, 27.0, 26.166666666666668)","(4.2, 4.8, 4.7403508771929825)","(1.9, 2.08, 2.0764102564102567)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 85.0)"
16-12-2022 12:31:00.336671,"(9.0, 12.5, 12.379999999999999)","(4.8, 6.2, 6.11)","(18.0, 27.0, 26.166666666666668)","(4.2, 4.8, 4.730434782608696)","(1.9, 2.08, 2.0719565217391307)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 85.0)"
16-12-2022 12:31:01.352396,"(9.0, 12.5, 12.4375)","(4.8, 6.2, 6.159090909090909)","(18.0, 27.0, 26.166666666666668)","(4.2, 4.8, 4.730434782608696)","(1.9, 2.08, 2.071868131868132)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 85.0)"
16-12-2022 12:31:02.374557,"(9.0, 12.5, 12.4375)","(4.8, 6.2, 6.160869565217391)","(18.0, 27.0, 26.0)","(4.2, 4.8, 4.729787234042553)","(1.9, 2.06, 2.0726829268292684)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 96.25)"
16-12-2022 12:31:03.392372,"(9.0, 12.5, 12.44)","(4.8, 6.2, 6.172727272727273)","(18.0, 27.0, 26.166666666666668)","(4.2, 4.8, 4.730434782608696)","(1.9, 2.08, 2.046060606060606)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 93.33333333333334)"
16-12-2022 12:31:04.389970,"(9.0, 12.5, 12.425)","(4.8, 6.2, 6.172727272727273)","(18.0, 27.0, 26.166666666666668)","(4.2, 4.8, 4.729787234042553)","(1.9, 2.06, 2.071891891891892)","(31.0, 170.0, 153.57142857142856)","(41.0, 100.0, 91.66666666666667)"
16-12-2022 12:31:05.369615,"(9.0, 12.5, 12.421052631578947)","(4.8, 6.2, 6.172727272727273)","(18.0, 27.0, 26.166666666666668)","(4.2, 4.8, 4.729787234042553)","(1.9, 2.08, 2.056)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 91.66666666666667)"
16-12-2022 12:31:06.341423,"(9.0, 12.5, 12.421052631578947)","(4.8, 6.2, 6.172727272727273)","(18.0, 27.0, 26.166666666666668)","(4.2, 4.8, 4.741071428571429)","(1.9, 2.08, 2.056)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 91.66666666666667)"
16-12-2022 12:31:07.290506,"(9.0, 12.5, 12.421052631578947)","(4.8, 6.2, 6.172727272727273)","(18.0, 27.0, 26.166666666666668)","(4.2, 4.8, 4.741071428571429)","(1.9, 2.08, 2.056)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 95.0)"
16-12-2022 12:31:08.249302,"(9.0, 12.5, 12.421052631578947)","(4.8, 6.4, 6.311111111111112)","(18.0, 27.0, 26.166666666666668)","(4.2, 4.8, 4.741071428571429)","(1.9, 2.06, 2.0476923076923077)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 95.0)"
16-12-2022 12:31:09.177664,"(9.0, 12.5, 12.421052631578947)","(4.8, 6.4, 6.361904761904762)","(18.0, 27.0, 26.166666666666668)","(4.2, 4.8, 4.741071428571429)","(1.9, 2.06, 2.0431578947368423)","(31.0, 170.0, 142.5)","(41.0, 100.0, 91.42857142857143)"
16-12-2022 12:31:10.100628,"(9.0, 12.5, 12.421052631578947)","(4.8, 6.4, 6.3996289424860855)","(18.0, 27.0, 25.0)","(4.2, 4.8, 4.748936170212766)","(1.9, 2.06, 2.041176470588235)","(31.0, 170.0, 115.0)","(41.0, 100.0, 91.42857142857143)"
16-12-2022 12:31:11.045628,"(9.0, 12.5, 12.421052631578947)","(4.8, 6.4, 6.3996289424860855)","(18.0, 27.0, 25.833333333333336)","(4.2, 4.8, 4.748936170212766)","(1.9, 2.06, 2.041176470588235)","(31.0, 170.0, 115.0)","(41.0, 100.0, 91.42857142857143)"
16-12-2022 12:31:12.024426,"(9.0, 12.5, 12.421052631578947)","(4.8, 6.4, 6.3996289424860855)","(18.0, 27.0, 25.0)","(4.2, 4.8, 4.741071428571429)","(1.9, 2.06, 2.0527272727272727)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.84210526315789)"
16-12-2022 12:31:13.052561,"(9.0, 12.5, 12.421052631578947)","(4.8, 7.0, 6.994090489381348)","(18.0, 27.0, 26.25)","(4.2, 4.8, 4.741071428571429)","(1.85, 2.08, 2.0527272727272727)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.84210526315789)"
16-12-2022 12:31:14.016998,"(9.0, 12.5, 12.421052631578947)","(5.0, 7.0, 6.851851851851852)","(18.0, 27.0, 26.25)","(4.2, 4.8, 4.741071428571429)","(1.85, 2.08, 2.0527272727272727)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.84210526315789)"
16-12-2022 12:31:14.981068,"(9.0, 12.5, 12.421052631578947)","(5.0, 7.0, 6.851851851851852)","(18.0, 27.0, 26.333333333333332)","(4.2, 4.8, 4.741071428571429)","(1.85, 2.08, 2.0527272727272727)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.84210526315789)"
16-12-2022 12:31:15.896312,"(9.0, 12.5, 12.421052631578947)","(5.0, 7.0, 6.851851851851852)","(18.0, 27.0, 26.333333333333332)","(4.2, 4.8, 4.741071428571429)","(1.85, 2.08, 2.051764705882353)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.84210526315789)"
16-12-2022 12:31:16.876365,"(9.0, 12.5, 12.411764705882353)","(5.0, 7.0, 6.910344827586207)","(18.0, 27.0, 26.333333333333332)","(4.2, 4.8, 4.741818181818182)","(1.85, 2.08, 2.0411363636363635)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.84210526315789)"
16-12-2022 12:31:17.849139,"(9.0, 12.5, 12.411764705882353)","(5.0, 7.0, 6.927777777777778)","(18.0, 27.0, 26.142857142857142)","(4.2, 4.8, 4.741818181818182)","(1.85, 2.08, 2.0189285714285714)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.84210526315789)"
16-12-2022 12:31:18.822897,"(9.0, 12.5, 12.411764705882353)","(5.0, 7.0, 6.927777777777778)","(18.0, 27.0, 26.142857142857142)","(4.2, 4.8, 4.741818181818182)","(1.85, 2.08, 2.0189285714285714)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.84210526315789)"
16-12-2022 12:31:19.827441,"(9.0, 12.5, 12.411764705882353)","(5.0, 7.0, 6.92972972972973)","(18.0, 27.0, 26.142857142857142)","(4.2, 4.8, 4.741818181818182)","(1.85, 2.08, 2.026666666666667)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.84210526315789)"
16-12-2022 12:31:20.766320,"(9.0, 12.5, 12.411764705882353)","(5.0, 7.0, 6.92972972972973)","(18.0, 27.0, 26.142857142857142)","(4.2, 4.8, 4.7359375)","(1.85, 2.1, 2.0533333333333332)","(31.0, 170.0, 115.0)","(41.0, 100.0, 96.84210526315789)"
16-12-2022 12:31:21.695828,"(9.0, 12.5, 12.411764705882353)","(5.0, 7.4, 7.396089385474861)","(18.0, 26.0, 24.75)","(4.2, 4.8, 4.7359375)","(1.85, 2.08, 2.0533333333333332)","(31.0, 170.0, 115.0)","(41.0, 100.0, 88.0)"
16-12-2022 12:31:22.677797,"(9.0, 13.5, 11.902777777777779)","(5.0, 7.6, 7.589177939646201)","(18.0, 26.0, 24.75)","(4.2, 4.7, 4.55)","(1.85, 2.1, 2.013571428571429)","(31.0, 170.0, 115.0)","(41.0, 100.0, 92.85714285714286)"
16-12-2022 12:31:23.608156,"(9.0, 13.0, 12.444444444444445)","(5.0, 7.6, 7.590062111801242)","(18.0, 27.0, 24.0)","(4.2, 4.7, 4.55)","(1.85, 2.1, 2.0175)","(31.0, 170.0, 115.0)","(41.0, 100.0, 92.85714285714286)"
16-12-2022 12:31:24.656961,"(9.0, 13.0, 12.3)","(5.0, 7.6, 7.590153846153846)","(18.0, 27.0, 24.0)","(4.2, 4.7, 4.55)","(1.85, 2.1, 2.0175)","(31.0, 170.0, 115.0)","(41.0, 100.0, 92.85714285714286)"
16-12-2022 12:31:25.676017,"(9.0, 13.0, 11.95)","(5.0, 7.6, 7.376744186046512)","(18.0, 27.0, 24.0)","(4.2, 4.6, 4.527777777777778)","(1.85, 2.1, 2.0175)","(31.0, 170.0, 115.0)","(41.0, 100.0, 95.83333333333334)"
16-12-2022 12:31:26.678547,"(9.0, 13.0, 12.571428571428571)","(5.0, 7.6, 7.417142857142857)","(18.0, 27.0, 24.0)","(4.2, 4.6, 4.419354838709677)","(1.85, 2.1, 2.0305263157894737)","(31.0, 170.0, 115.0)","(41.0, 100.0, 95.83333333333334)"
16-12-2022 12:31:27.675931,"(9.0, 13.0, 12.75)","(5.0, 7.6, 7.447619047619048)","(18.0, 27.0, 24.0)","(4.2, 4.6, 4.288888888888889)","(1.85, 2.1, 2.0364705882352943)","(31.0, 170.0, 153.57142857142856)","(41.0, 100.0, 93.33333333333333)"
16-12-2022 12:31:28.628060,"(9.0, 13.0, 12.272727272727273)","(5.0, 7.6, 7.447619047619048)","(18.0, 27.0, 25.333333333333332)","(4.2, 4.6, 4.288888888888889)","(1.85, 2.1, 2.0364705882352943)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 93.33333333333333)"
16-12-2022 12:31:29.643758,"(9.0, 13.0, 12.142857142857142)","(5.0, 7.0, 6.617910447761194)","(18.0, 27.0, 26.0)","(4.2, 4.6, 4.376470588235295)","(1.8, 1.99, 2.02)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 93.33333333333333)"
16-12-2022 12:31:30.678255,"(9.0, 13.0, 12.777777777777779)","(5.0, 7.2, 7.036363636363636)","(18.0, 27.0, 25.333333333333332)","(4.2, 4.7, 4.48)","(1.8, 2.06, 2.0744444444444445)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 93.33333333333333)"
16-12-2022 12:31:31.699618,"(9.0, 13.0, 12.714285714285714)","(5.0, 7.2, 7.0)","(18.0, 27.0, 25.333333333333332)","(4.2, 4.7, 4.412121212121212)","(1.8, 2.08, 2.0495652173913044)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 93.33333333333333)"
16-12-2022 12:31:32.679378,"(9.0, 13.0, 12.666666666666666)","(5.5, 7.2, 7.05)","(16.0, 27.0, 25.333333333333332)","(4.2, 4.7, 4.372413793103449)","(1.8, 2.06, 2.0495652173913044)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 97.5)"
16-12-2022 12:31:33.595374,"(9.0, 13.0, 12.666666666666666)","(5.5, 7.2, 7.05)","(16.0, 27.0, 25.333333333333332)","(4.2, 4.7, 4.342857142857143)","(1.8, 2.06, 2.0535135135135136)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 97.5)"
16-12-2022 12:31:34.524284,"(9.0, 13.0, 12.571428571428571)","(5.5, 7.2, 7.05)","(16.0, 27.0, 25.333333333333332)","(4.2, 4.7, 4.342857142857143)","(1.8, 2.06, 2.0576470588235294)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 97.5)"
16-12-2022 12:31:35.495429,"(9.0, 13.5, 11.794117647058824)","(5.5, 7.2, 7.05)","(16.0, 27.0, 25.333333333333332)","(4.2, 4.7, 4.325806451612903)","(1.8, 2.06, 2.0576470588235294)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 97.5)"
16-12-2022 12:31:36.481265,"(9.0, 13.0, 12.333333333333334)","(5.5, 7.2, 7.05)","(16.0, 27.0, 25.333333333333332)","(4.2, 4.7, 4.325806451612903)","(1.8, 2.06, 2.0576470588235294)","(31.0, 170.0, 133.33333333333331)","(41.0, 100.0, 93.33333333333333)"
16-12-2022 12:31:37.487261,"(9.0, 13.0, 12.636363636363637)","(5.5, 7.2, 7.199437675726336)","(16.0, 27.0, 26.125)","(4.2, 4.7, 4.3125)","(1.8, 2.06, 2.0576470588235294)","(31.0, 170.0, 110.0)","(41.0, 100.0, 93.33333333333333)"
16-12-2022 12:31:38.464596,"(9.0, 13.0, 12.636363636363637)","(5.5, 7.4, 7.399622285174694)","(16.0, 27.0, 26.125)","(4.0, 4.7, 4.3125)","(1.8, 2.06, 2.0486567164179106)","(31.0, 160.0, 110.0)","(41.0, 100.0, 93.33333333333333)"
16-12-2022 12:31:39.396304,"(9.0, 13.5, 12.291666666666666)","(5.5, 7.4, 7.399622285174694)","(16.0, 27.0, 26.0)","(4.0, 4.7, 4.313793103448275)","(1.8, 2.06, 2.0486567164179106)","(31.0, 160.0, 110.0)","(41.0, 100.0, 93.33333333333333)"
16-12-2022 12:31:40.334561,"(9.0, 13.5, 12.220588235294118)","(5.5, 7.4, 7.398753894080997)","(16.0, 27.0, 26.0)","(4.0, 4.7, 4.313793103448275)","(1.8, 2.06, 2.0584000000000002)","(31.0, 160.0, 120.0)","(41.0, 100.0, 93.33333333333333)"
16-12-2022 12:31:41.299884,"(9.0, 13.5, 12.220588235294118)","(5.5, 7.0, 6.605846528623629)","(16.0, 27.0, 26.0)","(4.0, 4.7, 4.313793103448275)","(1.8, 2.06, 2.0584000000000002)","(31.0, 160.0, 127.5)","(41.0, 100.0, 93.33333333333333)"
16-12-2022 12:31:42.298659,"(9.0, 13.0, 12.5)","(5.5, 7.0, 6.624157955865273)","(16.0, 27.0, 25.0)","(4.0, 4.7, 4.313793103448275)","(1.8, 2.06, 2.0584000000000002)","(31.0, 150.0, 132.0)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:31:43.242767,"(9.0, 13.0, 12.5)","(5.5, 6.8, 6.694736842105263)","(16.0, 27.0, 25.0)","(4.0, 4.7, 4.313793103448275)","(1.8, 2.06, 2.0584000000000002)","(31.0, 150.0, 132.0)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:31:44.222490,"(9.0, 13.5, 12.220588235294118)","(5.5, 6.8, 6.694736842105263)","(16.0, 26.0, 23.5)","(4.0, 4.7, 4.313793103448275)","(1.8, 2.08, 2.078823529411765)","(31.0, 150.0, 132.0)","(41.0, 95.0, 90.71428571428571)"
16-12-2022 12:31:45.240223,"(9.0, 13.5, 12.384615384615385)","(5.5, 6.8, 6.699999999999999)","(16.0, 26.0, 25.166666666666668)","(4.0, 4.1, 4.014414414414414)","(1.8, 2.12, 2.0942528735632187)","(31.0, 150.0, 132.0)","(41.0, 95.0, 92.5)"
16-12-2022 12:31:46.252468,"(9.0, 13.5, 12.514285714285714)","(5.5, 7.0, 6.802179176755447)","(16.0, 26.0, 24.333333333333332)","(4.0, 4.6, 4.004166666666666)","(1.8, 2.12, 2.0428070175438595)","(31.0, 150.0, 132.0)","(41.0, 95.0, 92.5)"
16-12-2022 12:31:47.349428,"(9.0, 13.5, 12.592105263157894)","(5.5, 7.0, 6.647084233261339)","(16.0, 26.0, 24.333333333333332)","(3.9, 4.6, 4.09625)","(1.8, 2.12, 2.0428070175438595)","(31.0, 150.0, 132.0)","(41.0, 95.0, 92.5)"
16-12-2022 12:31:48.425748,"(9.0, 13.5, 12.592105263157894)","(5.5, 7.0, 6.647084233261339)","(16.0, 26.0, 23.5)","(3.9, 4.6, 4.2)","(1.8, 2.12, 2.0428070175438595)","(31.0, 150.0, 121.66666666666666)","(41.0, 95.0, 87.14285714285714)"
16-12-2022 12:31:49.538344,"(9.0, 13.5, 12.592105263157894)","(5.5, 7.0, 6.647084233261339)","(16.0, 25.0, 23.5)","(3.9, 4.5, 4.138888888888889)","(1.8, 2.12, 2.0428070175438595)","(31.0, 150.0, 121.66666666666666)","(41.0, 90.0, 87.14285714285714)"
16-12-2022 12:31:50.589387,"(9.0, 13.5, 12.69767441860465)","(5.5, 7.0, 6.649462365591398)","(16.0, 25.0, 24.0)","(3.9, 4.5, 4.138888888888889)","(1.8, 2.12, 2.0428070175438595)","(31.0, 150.0, 121.66666666666666)","(41.0, 90.0, 87.14285714285714)"
16-12-2022 12:31:51.594631,"(9.0, 13.5, 12.69767441860465)","(5.5, 7.0, 6.649462365591398)","(16.0, 27.0, 25.333333333333332)","(3.9, 4.5, 4.138888888888889)","(1.8, 2.12, 2.0428070175438595)","(31.0, 150.0, 121.66666666666666)","(41.0, 90.0, 87.14285714285714)"
16-12-2022 12:31:52.547056,"(9.0, 13.5, 12.69767441860465)","(5.5, 7.0, 6.649462365591398)","(16.0, 27.0, 25.333333333333332)","(3.9, 4.5, 4.138888888888889)","(1.8, 2.12, 2.0428070175438595)","(31.0, 150.0, 121.66666666666666)","(41.0, 90.0, 96.66666666666667)"
16-12-2022 12:31:53.502666,"(9.0, 13.5, 12.967741935483872)","(5.5, 7.0, 6.607228915662651)","(16.0, 26.0, 24.0)","(3.9, 4.4, 4.111111111111112)","(1.8, 2.12, 2.0428070175438595)","(31.0, 150.0, 121.66666666666666)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:31:54.518502,"(9.0, 13.5, 12.967741935483872)","(5.5, 7.0, 6.607228915662651)","(16.0, 26.0, 24.0)","(3.9, 4.4, 4.11764705882353)","(1.8, 2.12, 2.0428070175438595)","(31.0, 150.0, 121.66666666666666)","(41.0, 100.0, 90.71428571428571)"
16-12-2022 12:31:55.635161,"(9.0, 13.5, 12.967741935483872)","(5.5, 7.0, 6.607228915662651)","(16.0, 27.0, 25.333333333333332)","(3.9, 4.4, 4.11764705882353)","(1.8, 2.12, 2.0428070175438595)","(31.0, 150.0, 121.66666666666666)","(41.0, 95.0, 90.71428571428571)"
16-12-2022 12:31:56.674796,"(9.0, 13.5, 12.967741935483872)","(5.5, 7.0, 6.617094017094017)","(16.0, 27.0, 25.333333333333332)","(3.9, 4.4, 4.1)","(1.8, 2.12, 2.046666666666667)","(31.0, 150.0, 132.0)","(41.0, 95.0, 96.66666666666667)"
16-12-2022 12:31:57.746092,"(9.0, 13.5, 12.967741935483872)","(5.5, 7.0, 6.617094017094017)","(16.0, 27.0, 25.0)","(3.9, 4.4, 4.114285714285714)","(1.8, 2.14, 2.046666666666667)","(31.0, 150.0, 138.75)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:31:58.721435,"(9.0, 13.5, 12.967741935483872)","(5.5, 7.0, 6.617094017094017)","(16.0, 27.0, 26.454545454545453)","(3.9, 4.3, 4.114285714285714)","(1.8, 2.14, 2.046666666666667)","(31.0, 150.0, 138.75)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:31:59.678137,"(9.0, 13.5, 12.967741935483872)","(5.5, 7.0, 6.617094017094017)","(16.0, 27.0, 25.333333333333332)","(3.9, 4.3, 4.104347826086957)","(1.8, 2.12, 2.1036363636363635)","(31.0, 150.0, 138.75)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:32:00.664347,"(9.0, 13.5, 12.967741935483872)","(5.5, 7.0, 6.617094017094017)","(16.0, 27.0, 25.333333333333332)","(3.9, 4.3, 4.075)","(1.8, 2.12, 2.075483870967742)","(31.0, 150.0, 135.0)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:32:01.673821,"(9.0, 13.5, 12.967741935483872)","(5.5, 7.0, 6.648387096774194)","(16.0, 27.0, 25.333333333333332)","(3.9, 4.3, 4.075)","(1.8, 2.12, 2.082702702702703)","(31.0, 150.0, 135.0)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:32:02.676579,"(9.0, 13.5, 12.984375)","(5.5, 7.0, 6.805357142857143)","(16.0, 27.0, 25.333333333333332)","(3.9, 4.3, 4.075)","(1.8, 2.12, 2.082702702702703)","(31.0, 150.0, 135.0)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:32:03.691586,"(9.0, 13.5, 12.984375)","(5.5, 7.0, 6.805357142857143)","(16.0, 27.0, 25.333333333333332)","(3.9, 4.3, 4.075)","(1.8, 2.12, 2.082702702702703)","(31.0, 150.0, 135.0)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:32:04.678916,"(9.0, 13.5, 12.984375)","(5.5, 7.0, 6.805357142857143)","(16.0, 27.0, 25.333333333333332)","(3.9, 4.3, 4.075)","(1.8, 2.12, 2.1094117647058823)","(31.0, 150.0, 135.0)","(41.0, 100.0, 96.66666666666667)"
