,Catch The King,Inga Izzy,Crooked Shadows,Inga Sid,Little Linton,Fletcher Flash,Chasing Barbie,Tamborine Girl
09-01-2023 14:37:42.968573,"(2.5, 3.35, 3.3200000000000003)","(21.0, 30.0, 24.31578947368421)","(5.0, 7.0, 6.92)","(31.0, 80.0, 77.89473684210526)","(61.0, 120.0, 116.66666666666667)","(3.0, 3.85, 3.4642857142857144)","(71.0, 330.0, 170.0)","(3.8, 5.6, 5.171428571428572)"
09-01-2023 14:37:44.217384,"(2.5, 3.35, 3.34)","(21.0, 30.0, 24.454545454545453)","(5.0, 7.0, 6.92)","(31.0, 80.0, 77.89473684210526)","(61.0, 120.0, 116.66666666666667)","(3.0, 3.85, 3.4642857142857144)","(71.0, 330.0, 170.0)","(3.8, 5.6, 5.171428571428572)"
09-01-2023 14:37:45.379477,"(2.5, 3.35, 3.34)","(21.0, 29.0, 24.238095238095237)","(5.0, 7.0, 6.92)","(31.0, 80.0, 77.89473684210526)","(61.0, 120.0, 116.66666666666667)","(3.0, 3.85, 3.4305555555555554)","(71.0, 330.0, 225.0)","(3.8, 5.6, 5.171428571428572)"
09-01-2023 14:37:46.470833,"(2.5, 3.25, 3.1083333333333334)","(21.0, 29.0, 24.238095238095237)","(5.0, 7.0, 6.92)","(31.0, 80.0, 77.89473684210526)","(61.0, 120.0, 116.66666666666667)","(3.0, 3.95, 3.4366666666666665)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.218181818181818)"
09-01-2023 14:37:47.604261,"(2.5, 3.25, 3.106)","(21.0, 28.0, 24.8)","(5.0, 7.0, 6.92)","(31.0, 80.0, 77.89473684210526)","(61.0, 120.0, 116.66666666666667)","(3.0, 3.95, 3.4366666666666665)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.218181818181818)"
09-01-2023 14:37:48.718417,"(2.5, 3.25, 3.106)","(21.0, 28.0, 24.25)","(5.0, 7.0, 6.92)","(31.0, 80.0, 77.89473684210526)","(61.0, 120.0, 116.66666666666667)","(3.0, 3.95, 3.4366666666666665)","(71.0, 310.0, 220.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:37:49.841010,"(2.5, 3.15, 3.075925925925926)","(21.0, 28.0, 24.25)","(5.0, 7.0, 6.92)","(31.0, 80.0, 77.89473684210526)","(61.0, 120.0, 125.71428571428572)","(3.0, 3.95, 3.4366666666666665)","(71.0, 310.0, 220.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:37:51.004425,"(2.5, 3.15, 3.0388888888888888)","(21.0, 28.0, 24.153846153846153)","(5.0, 7.0, 6.92)","(31.0, 80.0, 77.89473684210526)","(61.0, 160.0, 137.14285714285714)","(3.0, 3.95, 3.4366666666666665)","(71.0, 310.0, 220.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:37:52.417960,"(2.5, 3.15, 3.0346153846153845)","(21.0, 28.0, 24.153846153846153)","(5.0, 7.0, 6.818181818181818)","(31.0, 80.0, 76.36363636363636)","(61.0, 160.0, 150.0)","(3.0, 3.95, 3.4366666666666665)","(71.0, 310.0, 220.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:37:53.717863,"(2.5, 3.15, 3.0346153846153845)","(21.0, 28.0, 24.153846153846153)","(5.0, 7.2, 6.818181818181818)","(31.0, 80.0, 76.36363636363636)","(61.0, 160.0, 135.0)","(3.0, 3.95, 3.4366666666666665)","(71.0, 310.0, 220.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:37:54.977008,"(2.5, 3.15, 3.0346153846153845)","(21.0, 28.0, 24.153846153846153)","(5.0, 7.2, 6.818181818181818)","(31.0, 80.0, 76.36363636363636)","(61.0, 150.0, 135.0)","(3.0, 3.95, 3.4366666666666665)","(71.0, 310.0, 220.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:37:56.284300,"(2.5, 3.15, 3.0346153846153845)","(21.0, 28.0, 24.153846153846153)","(5.0, 7.2, 6.818181818181818)","(31.0, 80.0, 77.14285714285714)","(61.0, 150.0, 145.0)","(3.0, 3.95, 3.4366666666666665)","(71.0, 310.0, 220.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:37:57.560607,"(2.5, 3.15, 3.0346153846153845)","(21.0, 28.0, 24.153846153846153)","(5.0, 7.2, 6.818181818181818)","(31.0, 80.0, 77.14285714285714)","(61.0, 150.0, 145.0)","(3.0, 3.95, 3.4366666666666665)","(71.0, 310.0, 220.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:37:58.765000,"(2.5, 3.15, 3.0346153846153845)","(21.0, 28.0, 24.153846153846153)","(5.0, 7.2, 6.818181818181818)","(31.0, 80.0, 78.0)","(61.0, 150.0, 145.0)","(3.0, 3.95, 3.4343749999999997)","(71.0, 310.0, 220.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:37:59.978566,"(2.5, 3.15, 3.0209302325581393)","(21.0, 28.0, 24.153846153846153)","(5.0, 7.2, 6.818181818181818)","(31.0, 80.0, 78.0)","(61.0, 150.0, 145.0)","(3.0, 3.95, 3.4343749999999997)","(71.0, 310.0, 163.33333333333334)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:38:01.148258,"(2.5, 3.15, 3.0209302325581393)","(21.0, 28.0, 24.153846153846153)","(5.0, 7.2, 6.9)","(31.0, 80.0, 77.14285714285714)","(61.0, 150.0, 145.0)","(3.0, 3.95, 3.4343749999999997)","(71.0, 330.0, 225.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:38:02.355749,"(2.5, 3.15, 3.0209302325581393)","(21.0, 28.0, 24.153846153846153)","(5.0, 7.2, 6.8)","(31.0, 80.0, 77.14285714285714)","(61.0, 150.0, 145.0)","(3.0, 3.95, 3.4343749999999997)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:38:03.533396,"(2.5, 3.15, 3.0209302325581393)","(21.0, 28.0, 24.153846153846153)","(5.0, 7.2, 6.800000000000001)","(31.0, 80.0, 77.14285714285714)","(61.0, 150.0, 145.0)","(3.0, 3.95, 3.3892857142857142)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.32)"
09-01-2023 14:38:04.751537,"(2.5, 3.15, 3.039)","(21.0, 28.0, 24.153846153846153)","(5.0, 7.2, 6.933333333333334)","(31.0, 80.0, 115.0)","(61.0, 150.0, 148.1818181818182)","(3.0, 3.4, 3.716666666666667)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:38:06.045848,"(2.5, 3.15, 3.0209302325581393)","(21.0, 28.0, 25.25)","(5.0, 7.2, 6.933333333333334)","(31.0, 140.0, 81.66666666666667)","(61.0, 150.0, 148.1818181818182)","(3.0, 3.9, 3.65)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:38:07.303397,"(2.5, 3.15, 3.0209302325581393)","(21.0, 27.0, 22.470588235294116)","(5.0, 7.2, 6.720000000000001)","(31.0, 140.0, 122.5)","(61.0, 150.0, 148.1818181818182)","(3.0, 3.9, 3.65)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:38:08.545643,"(2.5, 3.15, 3.0209302325581393)","(21.0, 27.0, 22.470588235294116)","(5.0, 7.2, 6.720000000000001)","(31.0, 140.0, 123.19999999999999)","(61.0, 150.0, 148.1818181818182)","(3.0, 3.9, 3.65)","(71.0, 320.0, 163.33333333333334)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:38:09.802320,"(2.5, 3.15, 3.0209302325581393)","(21.0, 27.0, 21.5)","(5.0, 7.2, 6.720000000000001)","(31.0, 140.0, 120.9090909090909)","(61.0, 150.0, 148.1818181818182)","(3.0, 3.9, 3.65)","(71.0, 330.0, 225.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:38:11.036620,"(2.5, 3.1, 3.026086956521739)","(21.0, 24.0, 21.5)","(5.0, 7.2, 6.720000000000001)","(31.0, 130.0, 120.9090909090909)","(61.0, 150.0, 148.1818181818182)","(3.0, 3.9, 3.8125)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:38:12.320544,"(2.5, 3.1, 3.022727272727273)","(21.0, 24.0, 20.96)","(5.0, 7.2, 6.720000000000001)","(31.0, 130.0, 120.9090909090909)","(61.0, 150.0, 148.1818181818182)","(3.0, 3.85, 3.8125)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:38:13.494171,"(2.5, 3.1, 3.022727272727273)","(21.0, 24.0, 20.96)","(5.0, 7.2, 6.720000000000001)","(31.0, 130.0, 120.9090909090909)","(61.0, 150.0, 148.1818181818182)","(3.0, 3.85, 3.8125)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:38:14.626893,"(2.5, 3.1, 3.022727272727273)","(21.0, 24.0, 20.96)","(5.0, 7.2, 6.720000000000001)","(31.0, 130.0, 120.9090909090909)","(61.0, 150.0, 148.1818181818182)","(3.0, 3.85, 3.8125)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.319999999999999)"
09-01-2023 14:38:15.783079,"(2.5, 3.1, 3.046875)","(21.0, 24.0, 20.685714285714287)","(5.0, 7.2, 6.933333333333334)","(31.0, 130.0, 114.61538461538461)","(61.0, 150.0, 149.04761904761904)","(3.0, 3.85, 3.7666666666666666)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.252631578947368)"
09-01-2023 14:38:16.927656,"(2.5, 3.15, 3.0785714285714283)","(21.0, 24.0, 20.94736842105263)","(5.0, 7.2, 6.933333333333334)","(31.0, 130.0, 114.61538461538461)","(61.0, 150.0, 149.04761904761904)","(3.0, 3.8, 3.7666666666666666)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.359999999999999)"
09-01-2023 14:38:18.145727,"(2.5, 3.15, 3.0785714285714283)","(21.0, 24.0, 20.94736842105263)","(5.0, 7.2, 6.933333333333334)","(31.0, 130.0, 114.61538461538461)","(61.0, 150.0, 149.04761904761904)","(3.0, 3.8, 3.6095238095238096)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.28695652173913)"
09-01-2023 14:38:19.325361,"(2.5, 3.15, 3.0785714285714283)","(21.0, 24.0, 20.94736842105263)","(5.0, 7.2, 6.933333333333334)","(31.0, 130.0, 114.61538461538461)","(61.0, 150.0, 149.04761904761904)","(3.0, 3.8, 3.720833333333333)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.28695652173913)"
09-01-2023 14:38:20.521050,"(2.5, 3.15, 3.0785714285714283)","(21.0, 24.0, 20.94736842105263)","(5.0, 7.2, 6.933333333333334)","(31.0, 130.0, 114.61538461538461)","(61.0, 150.0, 149.04761904761904)","(3.0, 3.75, 3.720833333333333)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.28695652173913)"
09-01-2023 14:38:21.757759,"(2.5, 3.15, 3.0785714285714283)","(21.0, 24.0, 20.94736842105263)","(5.0, 7.2, 6.933333333333334)","(31.0, 130.0, 114.61538461538461)","(61.0, 150.0, 149.04761904761904)","(3.0, 3.75, 3.5283333333333333)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.28695652173913)"
09-01-2023 14:38:22.954245,"(2.5, 3.15, 3.0785714285714283)","(21.0, 24.0, 20.94736842105263)","(5.0, 7.2, 6.933333333333334)","(31.0, 130.0, 111.30434782608695)","(61.0, 150.0, 145.0)","(3.0, 3.75, 3.49625)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.28695652173913)"
09-01-2023 14:38:24.120379,"(2.5, 3.15, 3.0785714285714283)","(21.0, 24.0, 20.94736842105263)","(5.0, 7.2, 6.933333333333334)","(31.0, 120.0, 107.6923076923077)","(61.0, 150.0, 145.0)","(3.0, 3.75, 3.49625)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.28695652173913)"
09-01-2023 14:38:25.254576,"(2.5, 3.15, 3.0785714285714283)","(21.0, 24.0, 20.94736842105263)","(5.0, 7.2, 6.933333333333334)","(31.0, 120.0, 107.6923076923077)","(61.0, 150.0, 145.0)","(3.0, 3.75, 3.49625)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.28695652173913)"
09-01-2023 14:38:26.312029,"(2.5, 3.15, 3.0785714285714283)","(21.0, 24.0, 20.94736842105263)","(5.0, 7.2, 7.085714285714285)","(31.0, 120.0, 107.6923076923077)","(61.0, 150.0, 145.0)","(3.0, 3.75, 3.6750000000000003)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.28695652173913)"
09-01-2023 14:38:27.487460,"(2.5, 3.15, 3.126923076923077)","(21.0, 24.0, 20.94736842105263)","(5.0, 7.2, 7.085714285714285)","(31.0, 120.0, 107.6923076923077)","(61.0, 150.0, 145.0)","(3.0, 3.7, 3.517857142857143)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.28695652173913)"
09-01-2023 14:38:28.775521,"(2.6, 3.15, 3.126923076923077)","(21.0, 24.0, 20.94736842105263)","(5.0, 7.2, 7.085714285714285)","(31.0, 120.0, 107.6923076923077)","(61.0, 150.0, 145.0)","(2.9, 3.7, 3.486842105263158)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.28695652173913)"
09-01-2023 14:38:30.070995,"(2.6, 3.15, 3.143478260869565)","(21.0, 24.0, 20.94736842105263)","(5.0, 7.2, 7.085714285714285)","(31.0, 120.0, 107.6923076923077)","(61.0, 150.0, 145.0)","(2.9, 3.7, 3.486842105263158)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.28695652173913)"
09-01-2023 14:38:31.320833,"(2.6, 3.3, 3.234375)","(21.0, 24.0, 20.864864864864863)","(5.0, 7.2, 7.085714285714285)","(31.0, 120.0, 107.6923076923077)","(61.0, 150.0, 145.0)","(2.9, 3.7, 3.46875)","(71.0, 320.0, 225.0)","(3.8, 5.6, 5.28695652173913)"
09-01-2023 14:38:32.564137,"(2.6, 3.3, 3.233333333333333)","(21.0, 24.0, 20.88888888888889)","(5.0, 7.2, 7.085714285714285)","(31.0, 120.0, 107.6923076923077)","(61.0, 150.0, 145.0)","(2.9, 3.7, 3.46875)","(71.0, 320.0, 220.0)","(3.8, 5.6, 5.3125)"
09-01-2023 14:38:33.780096,"(2.6, 3.3, 3.233333333333333)","(21.0, 22.0, 20.88888888888889)","(5.0, 7.2, 7.085714285714285)","(31.0, 120.0, 107.6923076923077)","(61.0, 150.0, 145.0)","(2.9, 3.7, 3.46875)","(71.0, 310.0, 215.0)","(3.8, 5.5, 5.3076923076923075)"
09-01-2023 14:38:34.924355,"(2.6, 3.3, 3.26)","(21.0, 22.0, 20.695652173913043)","(5.0, 7.2, 7.085714285714285)","(31.0, 120.0, 107.6923076923077)","(61.0, 150.0, 145.0)","(2.9, 3.7, 3.46875)","(71.0, 300.0, 215.0)","(3.8, 5.5, 5.3076923076923075)"
09-01-2023 14:38:36.176795,"(2.6, 3.3, 3.2523809523809524)","(21.0, 22.0, 20.484848484848484)","(5.0, 7.2, 7.085714285714285)","(31.0, 120.0, 107.6923076923077)","(61.0, 150.0, 145.0)","(2.9, 3.7, 3.46875)","(71.0, 300.0, 215.0)","(3.8, 5.5, 5.282608695652174)"
09-01-2023 14:38:37.387825,"(2.6, 3.3, 3.2565217391304344)","(21.0, 22.0, 20.863636363636363)","(5.0, 7.2, 7.085714285714285)","(31.0, 120.0, 107.6923076923077)","(61.0, 150.0, 145.0)","(2.9, 3.7, 3.46875)","(71.0, 300.0, 215.0)","(3.8, 5.5, 5.3076923076923075)"
09-01-2023 14:38:38.564901,"(2.6, 3.3, 3.2326923076923073)","(21.0, 22.0, 21.15625)","(5.0, 7.2, 7.0)","(31.0, 120.0, 107.6923076923077)","(61.0, 150.0, 145.0)","(2.9, 3.7, 3.46875)","(71.0, 300.0, 215.0)","(3.8, 5.5, 5.325)"
09-01-2023 14:38:39.674746,"(2.6, 3.3, 3.2565217391304344)","(21.0, 22.0, 21.15625)","(5.0, 7.2, 7.0)","(31.0, 120.0, 102.5)","(61.0, 150.0, 148.0)","(2.9, 3.7, 3.46875)","(71.0, 300.0, 215.0)","(3.8, 5.4, 5.325)"
09-01-2023 14:38:40.771030,"(2.6, 3.3, 3.2565217391304344)","(21.0, 22.0, 21.15625)","(5.0, 7.2, 7.0)","(31.0, 110.0, 102.5)","(61.0, 150.0, 148.0)","(2.9, 3.7, 3.46875)","(71.0, 300.0, 215.0)","(3.8, 5.4, 5.325)"
09-01-2023 14:38:41.885900,"(2.6, 3.3, 3.2565217391304344)","(21.0, 22.0, 21.15625)","(5.0, 7.2, 7.0)","(31.0, 110.0, 102.5)","(61.0, 150.0, 145.0)","(2.9, 3.7, 3.46875)","(71.0, 300.0, 215.0)","(3.8, 5.4, 5.346153846153846)"
09-01-2023 14:38:43.011301,"(2.6, 3.4, 3.2962962962962963)","(21.0, 22.0, 21.1)","(5.0, 7.2, 7.0)","(31.0, 110.0, 102.5)","(61.0, 150.0, 148.0)","(2.9, 3.7, 3.4673469387755103)","(71.0, 300.0, 215.0)","(3.8, 5.5, 5.264705882352941)"
09-01-2023 14:38:44.213695,"(2.6, 3.4, 3.335185185185185)","(20.0, 22.0, 21.1)","(5.5, 7.2, 7.0)","(41.0, 110.0, 102.5)","(71.0, 150.0, 148.0)","(2.9, 3.7, 3.4673469387755103)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.264705882352941)"
09-01-2023 14:38:45.533884,"(2.6, 3.4, 3.335185185185185)","(20.0, 22.0, 21.1)","(5.5, 7.2, 7.0)","(41.0, 110.0, 102.5)","(71.0, 150.0, 148.0)","(2.9, 3.7, 3.525)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.333333333333333)"
09-01-2023 14:38:46.758321,"(2.6, 3.4, 3.256521739130435)","(20.0, 22.0, 21.1)","(5.5, 7.2, 6.7)","(41.0, 110.0, 102.5)","(71.0, 150.0, 148.0)","(2.9, 3.65, 3.51)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.333333333333333)"
09-01-2023 14:38:47.988880,"(2.6, 3.4, 3.238235294117647)","(20.0, 22.0, 21.1)","(5.5, 7.2, 6.993103448275862)","(41.0, 110.0, 102.5)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.4785714285714286)","(71.0, 300.0, 225.0)","(3.9, 5.5, 5.333333333333333)"
09-01-2023 14:38:49.261711,"(2.6, 3.4, 3.2804347826086957)","(20.0, 22.0, 21.1)","(5.5, 7.2, 6.961904761904762)","(41.0, 110.0, 102.5)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.4785714285714286)","(71.0, 320.0, 215.0)","(3.9, 5.5, 5.346153846153846)"
09-01-2023 14:38:50.562665,"(2.6, 3.4, 3.2804347826086957)","(20.0, 22.0, 21.1)","(5.5, 7.2, 6.961904761904762)","(41.0, 110.0, 102.5)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.4833333333333334)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.442857142857143)"
09-01-2023 14:38:51.861058,"(2.6, 3.4, 3.291025641025641)","(20.0, 22.0, 21.1)","(5.5, 7.2, 6.961904761904762)","(41.0, 110.0, 102.5)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.4833333333333334)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.416666666666667)"
09-01-2023 14:38:53.077884,"(2.6, 3.4, 3.339655172413793)","(20.0, 22.0, 21.1)","(5.5, 7.2, 7.068421052631579)","(41.0, 110.0, 102.5)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.4652173913043476)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:38:54.317806,"(2.6, 3.4, 3.3166666666666664)","(20.0, 22.0, 21.1)","(5.5, 7.2, 7.068421052631579)","(41.0, 110.0, 102.17391304347827)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.4652173913043476)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:38:55.450139,"(2.6, 3.4, 3.3166666666666664)","(20.0, 22.0, 21.1)","(5.5, 7.2, 7.068421052631579)","(41.0, 110.0, 102.5)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.4652173913043476)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:38:56.613239,"(2.6, 3.4, 3.3166666666666664)","(20.0, 22.0, 21.1)","(5.5, 7.2, 7.068421052631579)","(41.0, 110.0, 102.5)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.4652173913043476)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:38:57.685251,"(2.6, 3.4, 3.339655172413793)","(20.0, 22.0, 21.1)","(5.5, 7.2, 7.068421052631579)","(41.0, 110.0, 102.5)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.4652173913043476)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:38:58.682212,"(2.6, 3.4, 3.339655172413793)","(20.0, 22.0, 21.1)","(5.5, 7.2, 7.068421052631579)","(41.0, 100.0, 98.0)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.4652173913043476)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:38:59.771018,"(2.6, 3.4, 3.339655172413793)","(19.0, 22.0, 21.1)","(5.5, 7.2, 7.068421052631579)","(41.0, 100.0, 98.0)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.4652173913043476)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:39:00.866968,"(2.6, 3.4, 3.3)","(19.0, 22.0, 21.181818181818183)","(5.5, 7.2, 7.068421052631579)","(41.0, 100.0, 95.0)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.4652173913043476)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:39:01.946751,"(2.6, 3.4, 3.3)","(19.0, 22.0, 21.181818181818183)","(5.5, 7.2, 7.068421052631579)","(41.0, 100.0, 95.0)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:39:03.045754,"(2.6, 3.4, 3.3)","(19.0, 22.0, 21.181818181818183)","(5.5, 7.2, 7.068421052631579)","(41.0, 100.0, 95.0)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:39:04.217788,"(2.6, 3.4, 3.3)","(19.0, 22.0, 21.181818181818183)","(5.5, 7.2, 7.068421052631579)","(41.0, 100.0, 95.0)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(71.0, 300.0, 155.71428571428572)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:39:05.399203,"(2.6, 3.4, 3.341666666666667)","(19.0, 22.0, 21.181818181818183)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 95.0)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(71.0, 310.0, 215.0)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:39:06.474962,"(2.6, 3.4, 3.341666666666667)","(19.0, 22.0, 21.181818181818183)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 95.0)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:39:07.607141,"(2.6, 3.4, 3.341666666666667)","(19.0, 22.0, 21.181818181818183)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 95.0)","(71.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(71.0, 300.0, 215.0)","(3.9, 5.5, 5.352631578947368)"
09-01-2023 14:39:08.692020,"(2.6, 3.4, 3.341666666666667)","(19.0, 22.0, 21.181818181818183)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 95.0)","(81.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(81.0, 300.0, 215.0)","(4.0, 5.5, 5.352631578947368)"
09-01-2023 14:39:09.794916,"(2.6, 3.4, 3.341666666666667)","(19.0, 22.0, 21.1)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 95.0)","(81.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(81.0, 300.0, 215.0)","(4.0, 5.5, 5.352631578947368)"
09-01-2023 14:39:10.994633,"(2.6, 3.4, 3.341666666666667)","(19.0, 22.0, 21.1)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 95.0)","(81.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(81.0, 300.0, 215.0)","(4.0, 5.5, 5.352631578947368)"
09-01-2023 14:39:12.099198,"(2.6, 3.4, 3.341666666666667)","(19.0, 22.0, 21.1)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 95.0)","(81.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(81.0, 300.0, 215.0)","(4.0, 5.5, 5.352631578947368)"
09-01-2023 14:39:13.198604,"(2.6, 3.4, 3.341666666666667)","(19.0, 22.0, 21.1)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 95.45454545454545)","(81.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(81.0, 300.0, 215.0)","(4.0, 5.5, 5.352631578947368)"
09-01-2023 14:39:14.341470,"(2.6, 3.4, 3.341666666666667)","(19.0, 22.0, 21.1)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 95.45454545454545)","(81.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(81.0, 300.0, 215.0)","(4.0, 5.5, 5.352631578947368)"
09-01-2023 14:39:15.411302,"(2.6, 3.4, 3.341666666666667)","(19.0, 22.0, 21.1)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 95.45454545454545)","(81.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(81.0, 300.0, 215.0)","(4.0, 5.5, 5.3133333333333335)"
09-01-2023 14:39:16.501460,"(2.6, 3.4, 3.341666666666667)","(19.0, 22.0, 21.1)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 97.89473684210526)","(81.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(81.0, 300.0, 215.0)","(4.0, 5.5, 5.3133333333333335)"
09-01-2023 14:39:17.609156,"(2.6, 3.4, 3.341666666666667)","(18.0, 22.0, 21.1)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 97.89473684210526)","(81.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(81.0, 300.0, 215.0)","(4.0, 5.5, 5.3133333333333335)"
09-01-2023 14:39:18.625163,"(2.6, 3.4, 3.341666666666667)","(18.0, 22.0, 21.1)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 97.89473684210526)","(81.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(81.0, 300.0, 215.0)","(4.0, 5.5, 5.3133333333333335)"
09-01-2023 14:39:19.718156,"(2.6, 3.4, 3.341666666666667)","(18.0, 22.0, 21.1)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 97.89473684210526)","(81.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(81.0, 300.0, 215.0)","(4.0, 5.5, 5.3133333333333335)"
09-01-2023 14:39:20.843185,"(2.6, 3.4, 3.341666666666667)","(18.0, 22.0, 21.1)","(5.5, 7.2, 7.078048780487805)","(41.0, 100.0, 97.89473684210526)","(81.0, 150.0, 147.5)","(2.9, 3.65, 3.46)","(81.0, 300.0, 273.33333333333337)","(4.0, 5.5, 5.42)"
