,Crimosa,Man In Motion,Eastern Breeze,Mr Brown Fox,Prophets Daughter,Nans Obsession,Bint Alqamar,Zoulon,Rich Velvet,Beejays Hero
10-01-2023 16:28:20.760698,"(4.2, 5.2, 5.169879518072289)","(17.0, 21.0, 20.285714285714285)","(8.0, 11.5, 10.863636363636363)","(15.0, 22.0, 20.210526315789473)","(2.6, 2.92, 2.8957894736842102)","(15.0, 19.0, 18.46808510638298)","(41.0, 60.0, 52.1875)","(5.5, 6.0, 5.955555555555556)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 187.14285714285714)"
10-01-2023 16:28:22.515943,"(4.2, 5.2, 5.141860465116279)","(17.0, 21.0, 20.285714285714285)","(8.0, 11.5, 10.863636363636363)","(15.0, 22.0, 20.210526315789473)","(2.6, 2.92, 2.8457387580299787)","(15.0, 19.0, 18.70967741935484)","(41.0, 60.0, 52.1875)","(5.5, 6.0, 5.918181818181818)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 187.14285714285714)"
10-01-2023 16:28:24.095409,"(4.2, 5.2, 5.121875)","(17.0, 21.0, 20.285714285714285)","(8.0, 11.5, 10.8)","(15.0, 22.0, 20.38095238095238)","(2.6, 2.88, 2.8457387580299787)","(14.0, 19.0, 18.727272727272727)","(41.0, 60.0, 52.1875)","(5.5, 6.0, 5.918181818181818)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 187.14285714285714)"
10-01-2023 16:28:25.747124,"(4.2, 5.2, 5.121875)","(17.0, 21.0, 20.285714285714285)","(8.0, 11.5, 10.8)","(15.0, 22.0, 20.38095238095238)","(2.6, 2.88, 2.8457387580299787)","(15.0, 19.0, 18.681818181818183)","(41.0, 60.0, 52.1875)","(5.5, 6.0, 5.918181818181818)","(41.0, 60.0, 56.36363636363636)","(101.0, 190.0, 187.14285714285714)"
10-01-2023 16:28:27.318179,"(4.2, 5.2, 5.119354838709677)","(17.0, 21.0, 20.285714285714285)","(8.0, 11.5, 10.8)","(15.0, 22.0, 20.38095238095238)","(2.6, 2.88, 2.8457387580299787)","(15.0, 19.0, 18.681818181818183)","(41.0, 60.0, 52.1875)","(5.5, 6.0, 5.915094339622642)","(41.0, 60.0, 56.36363636363636)","(101.0, 190.0, 187.14285714285714)"
10-01-2023 16:28:28.958180,"(4.2, 5.2, 5.1499999999999995)","(17.0, 21.0, 19.333333333333332)","(8.0, 11.5, 10.8)","(15.0, 22.0, 20.470588235294116)","(2.6, 2.88, 2.9016470588235292)","(15.0, 19.0, 19.122448979591837)","(41.0, 60.0, 52.41379310344828)","(5.5, 6.0, 5.786666666666666)","(41.0, 60.0, 57.03703703703704)","(101.0, 190.0, 187.14285714285714)"
10-01-2023 16:28:30.449158,"(4.4, 5.2, 5.146808510638298)","(17.0, 21.0, 19.85)","(8.0, 11.5, 10.573033707865168)","(15.0, 22.0, 20.470588235294116)","(2.6, 2.92, 2.8777777777777778)","(15.0, 20.0, 19.06382978723404)","(41.0, 60.0, 51.75)","(5.5, 5.8, 5.7153846153846155)","(41.0, 60.0, 57.03703703703704)","(101.0, 190.0, 188.33333333333334)"
10-01-2023 16:28:32.087907,"(4.4, 5.2, 5.1499999999999995)","(17.0, 20.0, 19.210526315789473)","(8.0, 11.0, 10.555555555555555)","(15.0, 22.0, 20.470588235294116)","(2.6, 2.92, 2.8765714285714283)","(15.0, 20.0, 19.06382978723404)","(41.0, 55.0, 51.75)","(5.5, 5.8, 5.767164179104477)","(41.0, 60.0, 58.26086956521739)","(101.0, 190.0, 188.33333333333334)"
10-01-2023 16:28:33.703700,"(4.4, 5.2, 5.158333333333333)","(17.0, 20.0, 19.4)","(8.0, 11.0, 10.652173913043478)","(15.0, 22.0, 20.818181818181817)","(2.6, 2.92, 2.8910344827586205)","(15.0, 20.0, 19.153846153846153)","(41.0, 55.0, 52.04545454545455)","(5.5, 5.8, 5.714285714285714)","(41.0, 60.0, 58.4)","(101.0, 190.0, 188.46153846153845)"
10-01-2023 16:28:35.380706,"(4.4, 5.2, 5.160344827586207)","(17.0, 20.0, 19.779411764705884)","(8.0, 11.0, 10.705882352941176)","(15.0, 22.0, 20.818181818181817)","(2.5, 2.9, 2.8901960784313725)","(15.0, 20.0, 19.24137931034483)","(41.0, 55.0, 52.04545454545455)","(5.5, 5.8, 5.73125)","(41.0, 60.0, 58.4)","(101.0, 190.0, 188.46153846153845)"
10-01-2023 16:28:36.951174,"(4.4, 5.2, 5.134285714285714)","(17.0, 20.0, 19.765625)","(8.0, 11.0, 10.833333333333334)","(15.0, 22.0, 20.818181818181817)","(2.5, 2.92, 2.9055421686746987)","(15.0, 20.0, 19.083333333333332)","(41.0, 55.0, 52.04545454545455)","(5.5, 5.8, 5.671153846153846)","(41.0, 60.0, 58.4)","(101.0, 190.0, 188.46153846153845)"
10-01-2023 16:28:38.610967,"(4.4, 5.2, 5.114814814814815)","(17.0, 20.0, 19.285714285714285)","(8.0, 11.0, 10.860655737704919)","(15.0, 22.0, 20.470588235294116)","(2.6, 2.92, 2.8909677419354836)","(15.0, 20.0, 19.083333333333332)","(41.0, 55.0, 52.04545454545455)","(5.0, 5.7, 5.644444444444444)","(41.0, 60.0, 58.4)","(101.0, 190.0, 188.46153846153845)"
10-01-2023 16:28:40.160458,"(4.4, 5.2, 5.114814814814815)","(17.0, 20.0, 19.285714285714285)","(8.0, 11.0, 10.912698412698413)","(15.0, 22.0, 20.666666666666668)","(2.6, 2.92, 2.8633333333333333)","(15.0, 20.0, 19.083333333333332)","(41.0, 55.0, 52.04545454545455)","(5.0, 5.7, 5.654545454545454)","(41.0, 60.0, 58.4)","(101.0, 190.0, 188.46153846153845)"
10-01-2023 16:28:41.685106,"(4.4, 5.2, 5.14390243902439)","(17.0, 20.0, 19.642857142857142)","(8.0, 11.0, 11.098214285714286)","(16.0, 22.0, 20.857142857142858)","(2.6, 2.88, 2.883396226415094)","(15.0, 20.0, 19.3015873015873)","(41.0, 55.0, 52.67857142857143)","(5.0, 5.7, 5.717948717948718)","(41.0, 60.0, 56.0)","(101.0, 190.0, 185.0)"
10-01-2023 16:28:43.091527,"(4.4, 5.2, 5.146153846153846)","(17.0, 20.0, 19.655172413793103)","(8.0, 11.5, 11.10909090909091)","(16.0, 22.0, 20.76923076923077)","(2.6, 2.9, 2.883396226415094)","(15.0, 20.0, 19.3015873015873)","(41.0, 55.0, 52.592592592592595)","(5.0, 5.8, 5.726027397260274)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 185.0)"
10-01-2023 16:28:44.547502,"(4.4, 5.2, 5.146153846153846)","(17.0, 20.0, 19.95)","(8.0, 11.5, 11.07)","(16.0, 22.0, 20.76923076923077)","(2.6, 2.9, 2.8893548387096772)","(15.0, 20.0, 19.279411764705884)","(41.0, 55.0, 52.592592592592595)","(5.0, 5.8, 5.717948717948718)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 185.0)"
10-01-2023 16:28:46.038135,"(4.4, 5.2, 5.154347826086957)","(17.0, 20.0, 19.95)","(8.0, 11.5, 11.061224489795919)","(16.0, 22.0, 20.76923076923077)","(2.6, 2.9, 2.8893548387096772)","(15.0, 20.0, 19.279411764705884)","(41.0, 55.0, 52.592592592592595)","(5.0, 5.8, 5.725373134328358)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 185.0)"
10-01-2023 16:28:47.548269,"(4.4, 5.2, 5.120634920634921)","(17.0, 20.0, 19.95)","(8.5, 11.5, 11.10909090909091)","(16.0, 22.0, 20.76923076923077)","(2.6, 2.9, 2.8850847457627116)","(15.0, 20.0, 19.279411764705884)","(41.0, 55.0, 52.592592592592595)","(5.0, 5.8, 5.7615384615384615)","(41.0, 60.0, 58.431372549019606)","(101.0, 190.0, 185.0)"
10-01-2023 16:28:49.066412,"(4.4, 5.2, 5.120634920634921)","(17.0, 20.0, 19.95)","(8.5, 11.5, 11.10909090909091)","(16.0, 22.0, 20.76923076923077)","(2.6, 2.9, 2.8905714285714286)","(15.0, 20.0, 19.279411764705884)","(41.0, 55.0, 52.592592592592595)","(5.0, 5.9, 5.7749999999999995)","(41.0, 60.0, 58.431372549019606)","(101.0, 190.0, 185.0)"
10-01-2023 16:28:50.702442,"(4.4, 5.2, 5.084615384615384)","(17.0, 20.0, 19.975609756097562)","(8.5, 11.5, 12.3125)","(16.0, 22.0, 21.11111111111111)","(2.6, 2.9, 2.8763)","(15.0, 20.0, 19.528846153846153)","(41.0, 55.0, 52.758620689655174)","(5.0, 5.8, 5.763636363636364)","(41.0, 60.0, 58.57142857142857)","(101.0, 190.0, 185.0)"
10-01-2023 16:28:52.239636,"(4.4, 5.1, 5.076923076923077)","(17.0, 20.0, 20.653846153846153)","(8.5, 12.5, 11.965116279069768)","(16.0, 22.0, 21.11111111111111)","(2.6, 2.9, 2.8598113207547167)","(15.0, 20.0, 19.528846153846153)","(41.0, 55.0, 54.57142857142857)","(5.0, 5.8, 5.786046511627907)","(41.0, 60.0, 58.57142857142857)","(101.0, 190.0, 185.0)"
10-01-2023 16:28:53.693603,"(4.4, 5.1, 5.076923076923077)","(17.0, 21.0, 20.274193548387096)","(8.5, 12.0, 11.965116279069768)","(16.0, 22.0, 20.666666666666668)","(2.6, 2.86, 2.8597727272727274)","(15.0, 20.0, 19.528846153846153)","(41.0, 60.0, 54.1025641025641)","(5.0, 5.8, 5.641176470588235)","(41.0, 60.0, 58.57142857142857)","(101.0, 190.0, 185.0)"
10-01-2023 16:28:55.313893,"(4.4, 5.1, 5.074999999999999)","(17.0, 21.0, 20.274193548387096)","(8.5, 12.0, 11.944444444444445)","(16.0, 22.0, 20.666666666666668)","(2.6, 2.86, 2.8596039603960395)","(15.0, 20.0, 19.51)","(41.0, 60.0, 55.128205128205124)","(5.0, 5.7, 5.641176470588235)","(41.0, 60.0, 58.490566037735846)","(101.0, 190.0, 185.0)"
10-01-2023 16:28:56.912960,"(4.4, 5.1, 5.0625)","(17.0, 21.0, 20.91176470588235)","(8.5, 12.0, 12.713302752293577)","(16.0, 22.0, 20.615384615384617)","(2.6, 2.86, 2.88765625)","(15.0, 20.0, 19.423529411764704)","(41.0, 60.0, 55.128205128205124)","(5.0, 5.7, 5.6375)","(41.0, 60.0, 58.57142857142857)","(101.0, 190.0, 185.0)"
10-01-2023 16:28:58.509494,"(4.4, 5.1, 5.064285714285714)","(17.0, 21.0, 20.583333333333332)","(8.5, 13.0, 12.721428571428572)","(16.0, 22.0, 20.666666666666668)","(2.5, 2.9, 2.851225806451613)","(15.0, 20.0, 19.585365853658537)","(41.0, 60.0, 54.651162790697676)","(5.0, 5.7, 5.636585365853659)","(41.0, 60.0, 58.57142857142857)","(101.0, 190.0, 185.0)"
10-01-2023 16:29:00.185667,"(4.2, 5.1, 5.07012987012987)","(17.0, 22.0, 20.90909090909091)","(8.5, 13.0, 12.71933962264151)","(16.0, 22.0, 20.8)","(2.5, 2.86, 2.8486131386861313)","(15.0, 20.0, 19.585365853658537)","(41.0, 60.0, 54.523809523809526)","(5.0, 5.7, 5.635714285714285)","(41.0, 60.0, 58.57142857142857)","(101.0, 190.0, 185.0)"
10-01-2023 16:29:01.733289,"(4.2, 5.2, 5.1)","(17.0, 21.0, 21.83783783783784)","(8.5, 13.0, 12.678191489361701)","(16.0, 21.0, 19.581967213114755)","(2.5, 2.86, 2.8471304347826085)","(15.0, 20.0, 19.40625)","(41.0, 60.0, 53.42857142857143)","(5.0, 5.7, 5.7466257668711656)","(41.0, 60.0, 58.51851851851852)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 16:29:03.245338,"(4.2, 5.2, 5.063235294117646)","(17.0, 22.0, 21.634615384615383)","(8.5, 13.0, 12.678191489361701)","(16.0, 22.0, 19.581967213114755)","(2.5, 2.86, 2.8463565891472866)","(15.0, 20.0, 19.457142857142856)","(41.0, 60.0, 52.8125)","(5.0, 5.8, 5.614999999999999)","(41.0, 60.0, 58.51851851851852)","(101.0, 190.0, 176.66666666666666)"
10-01-2023 16:29:04.785664,"(4.2, 5.1, 5.063235294117646)","(17.0, 22.0, 21.634615384615383)","(8.5, 13.0, 12.678191489361701)","(16.0, 22.0, 19.581967213114755)","(2.5, 2.86, 2.8463565891472866)","(15.0, 20.0, 19.457142857142856)","(41.0, 60.0, 52.8125)","(5.0, 5.8, 5.671686746987952)","(41.0, 60.0, 58.51851851851852)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 16:29:06.271973,"(4.2, 5.3, 5.241666666666666)","(17.0, 22.0, 21.523809523809526)","(9.0, 13.0, 12.678191489361701)","(16.0, 22.0, 19.581967213114755)","(2.5, 2.86, 2.8463565891472866)","(15.0, 20.0, 19.457142857142856)","(41.0, 60.0, 52.8125)","(5.0, 5.8, 5.671686746987952)","(41.0, 60.0, 58.51851851851852)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 16:29:07.747222,"(4.2, 5.3, 5.25813953488372)","(17.0, 22.0, 21.5531914893617)","(9.0, 13.0, 12.678191489361701)","(16.0, 22.0, 19.581967213114755)","(2.5, 2.86, 2.852989690721649)","(15.0, 20.0, 19.40625)","(41.0, 60.0, 52.8125)","(5.0, 5.8, 5.674545454545455)","(41.0, 60.0, 58.51851851851852)","(101.0, 190.0, 176.66666666666666)"
10-01-2023 16:29:09.174194,"(4.2, 5.3, 5.221739130434782)","(17.0, 22.0, 21.5531914893617)","(9.0, 13.0, 12.685082872928177)","(16.0, 22.0, 19.581967213114755)","(2.5, 2.86, 2.8341176470588234)","(15.0, 20.0, 19.40625)","(41.0, 60.0, 52.8125)","(5.0, 5.8, 5.674545454545455)","(41.0, 60.0, 58.51851851851852)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 16:29:10.577163,"(4.2, 5.3, 5.221739130434782)","(17.0, 22.0, 21.5531914893617)","(9.0, 13.0, 12.685082872928177)","(16.0, 22.0, 19.19047619047619)","(2.5, 2.84, 2.830990990990991)","(15.0, 20.0, 19.41269841269841)","(41.0, 60.0, 53.611111111111114)","(5.0, 5.8, 5.634426229508197)","(41.0, 60.0, 53.65079365079365)","(101.0, 190.0, 176.66666666666666)"
10-01-2023 16:29:12.078142,"(4.2, 5.3, 5.221739130434782)","(17.0, 22.0, 21.5531914893617)","(9.0, 13.0, 13.424846625766872)","(16.0, 22.0, 19.507042253521128)","(2.5, 2.84, 2.8575384615384616)","(15.0, 20.0, 19.48148148148148)","(41.0, 60.0, 54.0625)","(5.0, 5.7, 5.595652173913043)","(41.0, 55.0, 53.73134328358209)","(101.0, 190.0, 187.14285714285714)"
10-01-2023 16:29:13.650978,"(4.4, 5.3, 5.255)","(17.0, 22.0, 21.38095238095238)","(9.0, 13.5, 13.6)","(16.0, 22.0, 20.293388429752067)","(2.5, 2.86, 2.8551898734177215)","(15.0, 20.0, 19.566666666666666)","(41.0, 60.0, 54.57142857142857)","(5.0, 5.7, 5.445454545454545)","(41.0, 55.0, 53.75)","(101.0, 190.0, 185.0)"
10-01-2023 16:29:15.145125,"(4.4, 5.3, 5.255)","(17.0, 22.0, 21.38095238095238)","(9.0, 14.0, 13.84045584045584)","(16.0, 22.0, 20.25)","(2.5, 2.86, 2.855174603174603)","(15.0, 20.0, 19.566666666666666)","(41.0, 60.0, 54.1025641025641)","(5.0, 5.5, 5.2835820895522385)","(41.0, 55.0, 53.58108108108108)","(101.0, 190.0, 170.0)"
10-01-2023 16:29:16.533638,"(4.4, 5.3, 5.283783783783783)","(17.0, 22.0, 21.38095238095238)","(10.0, 14.0, 13.835777126099707)","(16.0, 22.0, 20.25)","(2.5, 2.86, 2.7980952380952377)","(15.0, 20.0, 19.535714285714285)","(41.0, 60.0, 55.128205128205124)","(5.0, 5.3, 5.520588235294118)","(41.0, 55.0, 53.81944444444444)","(101.0, 190.0, 173.33333333333334)"
10-01-2023 16:29:17.924135,"(4.4, 5.3, 5.283783783783783)","(17.0, 22.0, 21.38095238095238)","(10.0, 14.0, 13.835777126099707)","(16.0, 22.0, 20.227941176470587)","(2.5, 2.8, 2.805299145299145)","(15.0, 20.0, 19.535714285714285)","(41.0, 60.0, 55.476190476190474)","(5.0, 5.6, 5.449999999999999)","(41.0, 55.0, 53.986486486486484)","(101.0, 190.0, 179.28571428571428)"
10-01-2023 16:29:19.494369,"(4.4, 5.3, 5.257142857142857)","(17.0, 22.0, 21.551724137931036)","(10.0, 14.0, 13.815181518151816)","(16.0, 21.0, 20.227941176470587)","(2.5, 2.82, 2.8055172413793104)","(15.0, 20.0, 19.642857142857142)","(41.0, 60.0, 55.476190476190474)","(4.8, 5.6, 5.4359375)","(41.0, 55.0, 53.986486486486484)","(101.0, 190.0, 181.66666666666666)"
10-01-2023 16:29:20.995428,"(4.4, 5.3, 5.257142857142857)","(17.0, 22.0, 20.838709677419356)","(10.0, 14.0, 13.815181518151816)","(16.0, 21.0, 19.6015625)","(2.5, 2.82, 2.762289156626506)","(15.0, 20.0, 19.681818181818183)","(41.0, 60.0, 53.026315789473685)","(4.8, 5.6, 5.4359375)","(41.0, 55.0, 53.986486486486484)","(101.0, 190.0, 181.66666666666666)"
10-01-2023 16:29:22.406785,"(4.4, 5.3, 5.2555555555555555)","(17.0, 21.0, 21.846153846153847)","(10.0, 14.0, 13.606060606060606)","(16.0, 20.0, 19.32)","(2.5, 2.78, 2.764444444444444)","(15.0, 20.0, 19.78125)","(41.0, 55.0, 53.125)","(4.8, 5.6, 5.423076923076923)","(41.0, 55.0, 54.01315789473684)","(101.0, 190.0, 181.66666666666666)"
10-01-2023 16:29:23.824004,"(4.4, 5.3, 5.2555555555555555)","(17.0, 22.0, 20.666666666666668)","(10.0, 14.0, 14.122641509433961)","(16.0, 20.0, 22.333333333333332)","(2.5, 2.78, 2.9545454545454546)","(15.0, 20.0, 21.666666666666668)","(41.0, 55.0, 57.903225806451616)","(4.8, 5.7, 5.689285714285714)","(41.0, 55.0, 59.76190476190476)","(101.0, 190.0, 182.85714285714286)"
10-01-2023 16:29:25.142737,"(4.4, 5.0, 4.97)","(17.0, 23.0, 21.444444444444443)","(10.0, 14.5, 14.122641509433961)","(16.0, 23.0, 21.3125)","(2.5, 2.96, 2.937777777777778)","(15.0, 22.0, 21.363636363636363)","(41.0, 65.0, 57.903225806451616)","(4.8, 5.7, 5.671428571428572)","(41.0, 65.0, 60.21739130434783)","(101.0, 200.0, 185.0)"
10-01-2023 16:29:26.492619,"(4.4, 5.0, 4.649484536082475)","(17.0, 23.0, 19.210526315789473)","(10.0, 14.0, 13.790697674418604)","(16.0, 23.0, 21.42105263157895)","(2.5, 2.96, 2.9776744186046513)","(15.0, 22.0, 21.916666666666668)","(41.0, 65.0, 59.23076923076923)","(4.8, 5.7, 5.382926829268293)","(41.0, 65.0, 62.10526315789474)","(101.0, 200.0, 186.66666666666666)"
10-01-2023 16:29:27.897538,"(4.2, 4.6, 4.544329896907216)","(17.0, 19.5, 19.076923076923077)","(10.0, 14.0, 13.333333333333334)","(16.0, 23.0, 21.352941176470587)","(2.5, 3.0, 2.964)","(16.0, 22.0, 22.6)","(41.0, 65.0, 57.10526315789474)","(4.8, 5.4, 5.791304347826086)","(41.0, 65.0, 62.027027027027025)","(101.0, 200.0, 185.0)"
10-01-2023 16:29:29.266633,"(4.2, 4.6, 4.533771929824561)","(17.0, 19.5, 19.25)","(10.0, 14.0, 13.62962962962963)","(16.0, 23.0, 21.375)","(2.5, 3.0, 2.9583333333333335)","(16.0, 23.0, 22.45945945945946)","(41.0, 65.0, 58.265306122448976)","(4.8, 5.8, 5.753846153846154)","(41.0, 65.0, 61.666666666666664)","(101.0, 200.0, 185.0)"
10-01-2023 16:29:30.651721,"(4.2, 4.6, 4.533771929824561)","(17.0, 20.0, 18.41860465116279)","(10.0, 14.0, 13.535714285714286)","(16.0, 23.0, 21.06896551724138)","(2.5, 2.96, 2.98)","(16.0, 23.0, 22.393939393939394)","(41.0, 65.0, 58.125)","(4.8, 6.0, 5.762962962962963)","(41.0, 65.0, 58.25)","(101.0, 200.0, 186.66666666666666)"
10-01-2023 16:29:32.025892,"(4.2, 4.6, 4.538866396761134)","(17.0, 19.5, 18.80952380952381)","(10.0, 14.0, 13.956521739130435)","(16.0, 23.0, 21.974683544303797)","(2.5, 3.0, 2.9546666666666668)","(16.0, 23.0, 22.741935483870968)","(41.0, 65.0, 59.166666666666664)","(4.8, 6.0, 5.809523809523809)","(41.0, 60.0, 58.372093023255815)","(101.0, 200.0, 192.5)"
10-01-2023 16:29:33.378292,"(4.2, 4.6, 3.928225806451613)","(17.0, 19.0, 18.80952380952381)","(10.0, 14.0, 14.448028673835125)","(16.0, 23.0, 22.058139534883722)","(2.5, 3.05, 3.040418118466899)","(16.0, 23.0, 22.813953488372093)","(41.0, 60.0, 59.42307692307692)","(4.8, 6.0, 5.749295774647887)","(41.0, 60.0, 58.80434782608695)","(101.0, 200.0, 190.0)"
10-01-2023 16:29:34.944226,"(4.2, 4.4, 4.214634146341464)","(17.0, 20.0, 18.88888888888889)","(10.0, 14.5, 14.429752066115702)","(16.0, 23.0, 22.058139534883722)","(2.5, 3.05, 3.042054263565891)","(16.0, 23.0, 22.8)","(41.0, 60.0, 59.464285714285715)","(5.0, 5.8, 5.750322580645161)","(41.0, 60.0, 58.854166666666664)","(101.0, 200.0, 191.1764705882353)"
10-01-2023 16:29:36.394802,"(4.2, 4.4, 4.16025641025641)","(17.0, 19.5, 19.375)","(10.0, 14.5, 14.429752066115702)","(16.0, 23.0, 21.772727272727273)","(2.5, 3.05, 3.0396984924623114)","(16.0, 23.0, 22.692307692307693)","(41.0, 60.0, 59.166666666666664)","(5.0, 5.8, 5.7437956204379566)","(41.0, 60.0, 58.92156862745098)","(101.0, 200.0, 192.85714285714286)"
10-01-2023 16:29:37.894850,"(4.2, 4.4, 4.31890243902439)","(17.0, 19.5, 18.44736842105263)","(10.0, 14.5, 14.429752066115702)","(16.0, 23.0, 21.84285714285714)","(2.5, 3.05, 3.049324324324324)","(16.0, 23.0, 21.94736842105263)","(41.0, 60.0, 60.3448275862069)","(5.0, 5.8, 5.696296296296296)","(41.0, 60.0, 58.833333333333336)","(101.0, 200.0, 194.0)"
10-01-2023 16:29:39.357459,"(4.2, 4.4, 4.3184523809523805)","(17.0, 18.5, 18.354166666666668)","(10.0, 14.5, 14.426724137931034)","(16.0, 23.0, 21.808823529411764)","(2.5, 3.05, 3.0730769230769233)","(16.0, 22.0, 21.95)","(41.0, 65.0, 60.57142857142857)","(5.0, 5.7, 5.487804878048781)","(41.0, 60.0, 59.18181818181818)","(101.0, 200.0, 195.0)"
10-01-2023 16:29:40.775004,"(4.2, 4.4, 4.319354838709677)","(17.0, 18.5, 18.397058823529413)","(10.0, 14.5, 14.358585858585858)","(16.0, 23.0, 21.5974025974026)","(2.5, 3.1, 3.08656330749354)","(16.0, 22.0, 21.95)","(41.0, 65.0, 60.416666666666664)","(5.0, 5.5, 5.584)","(41.0, 60.0, 59.03225806451613)","(101.0, 200.0, 195.0)"
10-01-2023 16:29:42.301770,"(4.2, 4.4, 4.276923076923077)","(17.0, 18.5, 19.11111111111111)","(10.0, 14.5, 13.578125)","(16.0, 23.0, 21.2)","(2.5, 3.1, 3.0880681818181817)","(16.0, 22.0, 21.962264150943398)","(41.0, 65.0, 61.627906976744185)","(5.0, 5.6, 5.570666666666666)","(41.0, 60.0, 59.1044776119403)","(101.0, 200.0, 198.8)"
10-01-2023 16:29:43.932292,"(4.2, 4.4, 4.2555)","(17.0, 19.5, 19.11904761904762)","(10.0, 14.0, 13.59090909090909)","(16.0, 23.0, 21.52)","(2.5, 3.1, 3.0886792452830187)","(16.0, 22.0, 21.93103448275862)","(41.0, 65.0, 61.25)","(5.0, 5.6, 5.568115942028985)","(41.0, 60.0, 59.178082191780824)","(101.0, 200.0, 196.0)"
10-01-2023 16:29:45.514840,"(4.2, 4.3, 4.233730158730159)","(17.0, 19.5, 19.129032258064516)","(10.0, 14.0, 13.405172413793103)","(16.0, 23.0, 21.27906976744186)","(2.5, 3.1, 3.0876506024096386)","(16.0, 22.0, 22.488372093023255)","(41.0, 65.0, 61.5625)","(5.0, 5.6, 5.5734375)","(41.0, 60.0, 59.178082191780824)","(101.0, 200.0, 196.8421052631579)"
10-01-2023 16:29:47.172247,"(4.2, 4.3, 4.233730158730159)","(17.0, 19.5, 19.129032258064516)","(10.0, 14.0, 13.405172413793103)","(16.0, 23.0, 21.27906976744186)","(2.5, 3.1, 3.0876506024096386)","(16.0, 23.0, 22.72222222222222)","(41.0, 65.0, 61.70454545454545)","(5.0, 5.6, 5.62)","(41.0, 60.0, 59.178082191780824)","(101.0, 200.0, 196.8421052631579)"
10-01-2023 16:29:48.750503,"(4.2, 4.3, 4.233838383838384)","(17.0, 19.5, 19.31)","(10.0, 14.0, 13.041666666666666)","(16.0, 23.0, 21.102564102564102)","(2.5, 3.1, 3.078767123287671)","(16.0, 23.0, 22.75)","(41.0, 65.0, 59.31372549019608)","(5.0, 5.7, 5.637037037037037)","(41.0, 60.0, 59.178082191780824)","(101.0, 200.0, 196.8421052631579)"
10-01-2023 16:29:50.535932,"(4.2, 4.4, 4.334246575342466)","(17.0, 19.5, 19.183333333333334)","(10.0, 14.0, 13.018181818181818)","(16.0, 23.0, 20.956521739130434)","(2.5, 3.1, 3.0883928571428574)","(16.0, 23.0, 22.75)","(41.0, 65.0, 59.0)","(5.0, 5.7, 5.496666666666667)","(41.0, 60.0, 59.178082191780824)","(101.0, 200.0, 199.14285714285714)"
10-01-2023 16:29:52.241502,"(4.2, 4.3, 4.426923076923077)","(17.0, 19.5, 19.333333333333332)","(10.0, 14.0, 13.235294117647058)","(16.0, 21.0, 21.46153846153846)","(2.5, 3.1, 3.117052023121387)","(16.0, 23.0, 22.772727272727273)","(41.0, 65.0, 58.333333333333336)","(5.0, 5.5, 5.578947368421052)","(41.0, 60.0, 59.2)","(101.0, 200.0, 196.8421052631579)"
10-01-2023 16:29:53.941117,"(4.2, 4.5, 4.405882352941177)","(17.0, 20.0, 18.08653846153846)","(10.0, 13.5, 11.559701492537313)","(16.0, 23.0, 21.91891891891892)","(2.5, 3.15, 3.088461538461538)","(16.0, 23.0, 22.666666666666668)","(41.0, 60.0, 58.1578947368421)","(5.0, 5.6, 5.577333333333334)","(41.0, 60.0, 59.130434782608695)","(101.0, 200.0, 199.16666666666666)"
10-01-2023 16:29:55.799312,"(4.2, 4.5, 4.244578313253012)","(17.0, 19.5, 18.11111111111111)","(10.0, 12.5, 11.686915887850468)","(16.0, 22.0, 21.821428571428573)","(2.5, 3.15, 3.104430379746835)","(16.0, 23.0, 22.923076923076923)","(41.0, 60.0, 58.372093023255815)","(5.0, 5.7, 5.6196078431372545)","(41.0, 60.0, 59.36619718309859)","(101.0, 200.0, 197.14285714285714)"
10-01-2023 16:29:57.462044,"(4.2, 4.3, 4.244578313253012)","(17.0, 19.0, 18.058823529411764)","(10.0, 12.5, 11.81858407079646)","(16.0, 22.0, 21.847457627118644)","(2.5, 3.15, 3.1370689655172415)","(16.0, 23.0, 22.944444444444443)","(41.0, 60.0, 59.02439024390244)","(5.0, 5.7, 5.564814814814815)","(41.0, 60.0, 59.45205479452055)","(101.0, 200.0, 199.14285714285714)"
10-01-2023 16:29:59.164016,"(4.2, 4.3, 4.2288590604026846)","(17.0, 19.0, 18.57894736842105)","(10.0, 12.5, 11.990066225165563)","(16.0, 22.0, 21.98165137614679)","(2.5, 3.15, 3.1384615384615384)","(16.0, 23.0, 22.97222222222222)","(41.0, 60.0, 59.166666666666664)","(5.0, 5.6, 5.585454545454545)","(41.0, 60.0, 62.2)","(101.0, 200.0, 197.69230769230768)"
