,Asva,Okay Cupid,Preferral,Kaisa,Pioneer Lass,Gleefilly,Lutine Belle
07-01-2023 12:13:48.752639,"(1.45, 1.76, 1.7594464944649446)","(17.0, 28.0, 27.984848484848484)","(11.0, 12.5, 12.098591549295774)","(26.0, 48.0, 40.79012345679013)","(11.0, 14.0, 13.166666666666666)","(6.0, 6.0, 6.0729411764705885)","(17.0, 21.0, 20.18840579710145)"
07-01-2023 12:13:49.916641,"(1.45, 1.77, 1.767530864197531)","(17.0, 28.0, 27.984615384615385)","(11.0, 12.5, 12.040322580645162)","(26.0, 48.0, 39.395348837209305)","(11.0, 14.0, 13.565217391304348)","(6.0, 6.2, 5.93)","(17.0, 21.0, 20.18840579710145)"
07-01-2023 12:13:50.961000,"(1.45, 1.77, 1.767530864197531)","(18.0, 28.0, 27.984615384615385)","(11.0, 12.5, 12.040322580645162)","(26.0, 48.0, 44.4)","(11.0, 14.0, 13.565217391304348)","(6.0, 6.0, 5.9625)","(18.0, 21.0, 20.18840579710145)"
07-01-2023 12:13:52.088292,"(1.45, 1.77, 1.7658549222797928)","(18.0, 28.0, 27.984615384615385)","(11.0, 12.5, 11.785714285714286)","(26.0, 46.0, 39.411764705882355)","(11.0, 14.0, 13.522727272727273)","(6.0, 6.0, 6.013333333333334)","(18.0, 21.0, 20.18840579710145)"
07-01-2023 12:13:53.328803,"(1.45, 1.77, 1.7664757709251102)","(18.0, 28.0, 27.986301369863014)","(11.0, 12.0, 11.844262295081966)","(26.0, 40.0, 39.75)","(11.0, 14.0, 12.96551724137931)","(6.0, 6.2, 6.052631578947368)","(18.0, 21.0, 20.066666666666666)"
07-01-2023 12:13:54.517963,"(1.45, 1.77, 1.7656756756756757)","(18.0, 28.0, 28.431372549019606)","(11.0, 12.0, 11.973684210526315)","(26.0, 40.0, 43.81818181818182)","(12.0, 13.0, 13.85)","(6.0, 6.2, 6.212765957446809)","(17.0, 21.0, 20.209302325581394)"
07-01-2023 12:13:55.580784,"(1.45, 1.76, 1.7435532994923857)","(18.0, 30.0, 28.431372549019606)","(11.0, 12.0, 11.973684210526315)","(26.0, 46.0, 44.4)","(12.0, 14.0, 13.85)","(6.0, 6.4, 6.293117408906883)","(17.0, 21.0, 20.209302325581394)"
07-01-2023 12:13:56.728922,"(1.45, 1.76, 1.751)","(18.0, 29.0, 28.423076923076923)","(11.0, 12.0, 12.027777777777779)","(26.0, 46.0, 40.31578947368421)","(12.0, 14.0, 13.756410256410255)","(6.0, 6.4, 6.2918918918918925)","(17.0, 21.0, 20.209302325581394)"
07-01-2023 12:13:57.930651,"(1.45, 1.76, 1.7526101694915255)","(17.0, 30.0, 28.291666666666668)","(11.0, 12.5, 12.081818181818182)","(26.0, 46.0, 40.31578947368421)","(11.0, 14.5, 13.481818181818182)","(6.0, 6.4, 6.298347107438016)","(17.0, 21.0, 19.807692307692307)"
07-01-2023 12:13:59.035694,"(1.45, 1.75, 1.7428636363636363)","(17.0, 30.0, 28.3265306122449)","(11.0, 12.5, 12.081818181818182)","(26.0, 46.0, 40.31578947368421)","(11.0, 13.5, 14.208955223880597)","(6.0, 6.4, 6.310638297872341)","(17.0, 20.0, 19.928571428571427)"
07-01-2023 12:14:00.130742,"(1.45, 1.74, 1.7305982053838485)","(17.0, 29.0, 28.444444444444443)","(11.0, 12.0, 12.412162162162161)","(26.0, 46.0, 45.265306122448976)","(11.0, 14.5, 14.206766917293233)","(6.0, 6.4, 6.350351288056206)","(17.0, 20.0, 19.970588235294116)"
07-01-2023 12:14:01.223155,"(1.45, 1.74, 1.7347038724373576)","(17.0, 29.0, 28.852941176470587)","(11.0, 12.5, 12.412162162162161)","(26.0, 46.0, 45.37777777777778)","(12.0, 14.5, 14.180147058823529)","(6.0, 6.4, 6.34916864608076)","(17.0, 20.0, 19.983333333333334)"
07-01-2023 12:14:02.396028,"(1.45, 1.74, 1.7347782144862436)","(17.0, 29.0, 28.734177215189874)","(11.0, 12.5, 12.420245398773005)","(26.0, 46.0, 45.52542372881356)","(12.0, 14.5, 14.149193548387096)","(6.0, 6.4, 6.356497175141243)","(17.0, 20.0, 19.986842105263158)"
07-01-2023 12:14:03.567756,"(1.45, 1.74, 1.7338532716457369)","(17.0, 29.0, 28.704225352112676)","(11.0, 12.5, 12.420454545454545)","(26.0, 46.0, 46.04545454545455)","(12.0, 14.5, 13.662650602409638)","(6.0, 6.4, 6.3503225806451615)","(17.0, 20.0, 19.984848484848484)"
07-01-2023 12:14:04.637692,"(1.45, 1.74, 1.731559934318555)","(17.0, 29.0, 28.704225352112676)","(11.0, 12.5, 12.420454545454545)","(26.0, 48.0, 45.18032786885246)","(12.0, 15.0, 13.785714285714286)","(6.0, 6.4, 6.3503225806451615)","(17.0, 20.0, 19.982758620689655)"
07-01-2023 12:14:05.694094,"(1.45, 1.73, 1.7233411214953271)","(17.0, 29.0, 28.71232876712329)","(11.0, 12.5, 12.343283582089553)","(26.0, 48.0, 44.62068965517241)","(12.0, 14.5, 14.357142857142858)","(6.0, 6.4, 6.37463768115942)","(17.0, 20.0, 19.982758620689655)"
07-01-2023 12:14:06.881534,"(1.45, 1.74, 1.7300063979526552)","(17.0, 29.0, 28.71232876712329)","(11.0, 12.5, 12.354166666666666)","(26.0, 48.0, 43.5)","(11.0, 14.5, 13.863636363636363)","(6.0, 6.4, 6.6340206185567006)","(17.0, 20.0, 20.3855421686747)"
07-01-2023 12:14:08.273377,"(1.45, 1.73, 1.7239151515151514)","(17.0, 29.0, 28.71232876712329)","(11.0, 12.5, 12.271739130434783)","(26.0, 44.0, 43.5)","(11.0, 14.0, 14.357142857142858)","(6.0, 6.8, 6.5260869565217385)","(17.0, 21.0, 19.3876404494382)"
07-01-2023 12:14:09.619844,"(1.45, 1.74, 1.7319575757575758)","(17.0, 29.0, 28.705882352941178)","(11.0, 12.5, 12.277777777777779)","(26.0, 44.0, 42.29032258064516)","(11.0, 14.5, 13.537037037037036)","(6.0, 6.6, 6.5)","(17.0, 19.5, 19.3876404494382)"
07-01-2023 12:14:10.901047,"(1.45, 1.74, 1.7307137858642407)","(17.0, 29.0, 28.79381443298969)","(11.0, 12.5, 12.347222222222221)","(26.0, 48.0, 42.24657534246575)","(11.0, 14.5, 13.992957746478874)","(6.0, 6.6, 6.586666666666666)","(17.0, 19.5, 19.375)"
07-01-2023 12:14:12.269494,"(1.45, 1.74, 1.7126470588235294)","(17.0, 29.0, 28.555555555555557)","(11.0, 12.5, 11.808823529411764)","(26.0, 48.0, 43.5)","(11.0, 14.5, 13.9)","(6.0, 6.6, 6.5056)","(17.0, 19.5, 19.391304347826086)"
07-01-2023 12:14:13.447366,"(1.45, 1.72, 1.7126470588235294)","(17.0, 29.0, 28.54639175257732)","(11.0, 12.0, 11.677966101694915)","(26.0, 46.0, 43.5)","(11.0, 14.5, 13.794117647058824)","(6.0, 6.8, 6.6152380952380945)","(17.0, 19.5, 19.38372093023256)"
07-01-2023 12:14:14.676138,"(1.45, 1.72, 1.7128260869565217)","(17.0, 29.0, 28.551020408163264)","(11.0, 12.0, 11.677966101694915)","(26.0, 46.0, 43.5)","(11.0, 14.5, 14.271428571428572)","(6.0, 6.8, 6.671794871794871)","(17.0, 19.5, 19.38372093023256)"
07-01-2023 12:14:15.834231,"(1.45, 1.72, 1.712429906542056)","(17.0, 29.0, 28.551020408163264)","(11.0, 12.0, 11.767123287671232)","(26.0, 46.0, 43.5)","(11.0, 14.5, 14.277777777777779)","(6.0, 6.8, 6.6499999999999995)","(17.0, 19.5, 19.12962962962963)"
07-01-2023 12:14:16.989630,"(1.45, 1.72, 1.7125)","(17.0, 29.0, 28.551020408163264)","(11.0, 12.0, 12.088235294117647)","(26.0, 46.0, 43.5)","(11.0, 14.5, 14.138297872340425)","(6.0, 6.8, 6.647619047619047)","(17.0, 19.5, 19.12962962962963)"
07-01-2023 12:14:18.158163,"(1.45, 1.72, 1.7123809523809523)","(17.0, 29.0, 28.567010309278352)","(11.0, 12.5, 12.037037037037036)","(26.0, 46.0, 45.473684210526315)","(11.0, 14.5, 14.145833333333334)","(6.0, 6.8, 6.504761904761905)","(17.0, 19.5, 18.54375)"
07-01-2023 12:14:19.239492,"(1.45, 1.73, 1.7264391691394658)","(17.0, 29.0, 28.567010309278352)","(11.0, 12.5, 12.037037037037036)","(26.0, 46.0, 45.473684210526315)","(11.0, 14.5, 14.162790697674419)","(6.0, 6.6, 6.417391304347826)","(17.0, 19.0, 18.504032258064516)"
07-01-2023 12:14:20.378648,"(1.45, 1.73, 1.726452095808383)","(17.0, 29.0, 28.58823529411765)","(11.0, 12.5, 12.037037037037036)","(26.0, 46.0, 45.473684210526315)","(11.0, 14.5, 14.162790697674419)","(6.0, 6.6, 6.413793103448276)","(17.0, 19.0, 18.504032258064516)"
07-01-2023 12:14:21.553611,"(1.45, 1.73, 1.7247086247086247)","(17.0, 29.0, 28.58)","(11.0, 12.5, 11.563829787234043)","(26.0, 46.0, 45.473684210526315)","(11.0, 14.5, 14.26923076923077)","(6.0, 6.6, 6.516923076923077)","(17.0, 19.0, 18.352459016393443)"
07-01-2023 12:14:22.745084,"(1.45, 1.73, 1.724677608440797)","(17.0, 29.0, 28.08695652173913)","(11.0, 12.0, 11.563829787234043)","(26.0, 46.0, 45.473684210526315)","(11.0, 14.5, 14.125)","(6.0, 6.6, 6.341832669322709)","(17.0, 18.5, 18.147260273972602)"
07-01-2023 12:14:23.827856,"(1.45, 1.73, 1.729357326478149)","(17.0, 29.0, 28.470588235294116)","(11.0, 12.0, 11.795454545454545)","(26.0, 46.0, 45.714285714285715)","(11.0, 14.5, 14.263157894736842)","(6.0, 6.4, 6.347136563876652)","(17.0, 18.5, 18.15034965034965)"
07-01-2023 12:14:24.875420,"(1.45, 1.73, 1.7225595238095237)","(17.0, 28.0, 27.929411764705883)","(11.0, 12.0, 12.485111662531017)","(26.0, 46.0, 45.666666666666664)","(11.0, 14.5, 14.153846153846153)","(6.0, 6.4, 6.37)","(17.0, 18.5, 18.18553459119497)"
07-01-2023 12:14:26.090506,"(1.45, 1.73, 1.722537313432836)","(17.0, 29.0, 28.6)","(11.0, 12.5, 12.40625)","(26.0, 46.0, 45.714285714285715)","(11.0, 14.5, 13.931372549019608)","(6.0, 6.4, 6.556565656565656)","(17.0, 18.5, 18.164429530201343)"
07-01-2023 12:14:27.339229,"(1.45, 1.72, 1.7189270386266093)","(17.0, 29.0, 28.833333333333332)","(11.0, 12.5, 12.477272727272727)","(26.0, 46.0, 46.1123595505618)","(11.0, 14.0, 14.478260869565217)","(6.0, 6.6, 6.498330241187384)","(17.0, 18.5, 18.214285714285715)"
07-01-2023 12:14:28.470041,"(1.45, 1.72, 1.7198444444444445)","(18.0, 29.0, 28.833333333333332)","(10.0, 12.5, 12.492105263157894)","(26.0, 48.0, 46.101010101010104)","(12.0, 14.5, 14.478260869565217)","(6.0, 6.6, 6.471361502347418)","(16.0, 18.5, 18.382758620689657)"
07-01-2023 12:14:29.614068,"(1.45, 1.74, 1.7220569620253163)","(18.0, 28.0, 27.71559633027523)","(10.0, 12.5, 12.492042440318302)","(26.0, 48.0, 46.32142857142857)","(12.0, 14.5, 14.736842105263158)","(6.0, 6.6, 6.500757575757576)","(16.0, 18.5, 18.286666666666665)"
07-01-2023 12:14:30.789077,"(1.45, 1.72, 1.7143541666666666)","(18.0, 28.0, 27.924050632911392)","(10.0, 12.5, 12.476923076923077)","(26.0, 48.0, 46.32142857142857)","(12.0, 15.0, 14.736842105263158)","(6.0, 6.6, 6.490146750524109)","(16.0, 18.5, 18.438247011952193)"
07-01-2023 12:14:31.972857,"(1.45, 1.72, 1.7143541666666666)","(18.0, 28.0, 27.924050632911392)","(10.0, 12.5, 12.48404255319149)","(26.0, 48.0, 46.32142857142857)","(12.0, 15.0, 14.776785714285714)","(6.0, 6.6, 6.460588235294118)","(16.0, 18.5, 18.4325)"
07-01-2023 12:14:33.169638,"(1.45, 1.72, 1.7169987699876998)","(18.0, 28.0, 27.880597014925375)","(10.0, 12.5, 12.465909090909092)","(26.0, 48.0, 46.45)","(12.0, 15.0, 14.85)","(6.0, 6.6, 6.424)","(16.0, 18.5, 18.43076923076923)"
07-01-2023 12:14:34.162426,"(1.45, 1.72, 1.715827725437416)","(18.0, 28.0, 27.880597014925375)","(10.0, 12.5, 12.465909090909092)","(26.0, 48.0, 46.45)","(12.0, 15.0, 14.727272727272727)","(6.0, 6.6, 6.387450980392157)","(16.0, 18.5, 18.419642857142858)"
07-01-2023 12:14:35.312346,"(1.45, 1.72, 1.716978417266187)","(18.0, 28.0, 27.757575757575758)","(10.0, 13.0, 12.464285714285714)","(26.0, 48.0, 46.15555555555556)","(12.0, 15.0, 14.712765957446809)","(6.0, 6.4, 6.372262773722628)","(16.0, 18.5, 18.413636363636364)"
07-01-2023 12:14:36.541751,"(1.45, 1.72, 1.7174594594594594)","(18.0, 28.0, 27.764705882352942)","(10.0, 13.0, 12.375)","(26.0, 48.0, 44.981818181818184)","(12.0, 15.0, 14.740384615384615)","(6.0, 6.4, 6.308545034642033)","(16.0, 18.5, 17.92080745341615)"
07-01-2023 12:14:37.729357,"(1.45, 1.73, 1.7266428571428571)","(18.0, 28.0, 27.764705882352942)","(10.0, 13.0, 12.419354838709678)","(26.0, 48.0, 46.340425531914896)","(12.0, 15.0, 15.754545454545454)","(6.0, 6.4, 6.158095238095238)","(16.0, 18.0, 17.138297872340427)"
07-01-2023 12:14:38.859133,"(1.45, 1.73, 1.7281159420289856)","(18.0, 28.0, 27.11111111111111)","(10.0, 12.5, 12.48)","(26.0, 50.0, 44.97959183673469)","(12.0, 16.0, 15.775)","(6.0, 6.2, 6.143127962085308)","(16.0, 17.5, 17.138297872340427)"
07-01-2023 12:14:39.964332,"(1.45, 1.73, 1.7249382716049382)","(18.0, 28.0, 27.11111111111111)","(10.0, 12.5, 12.48936170212766)","(26.0, 46.0, 45.03448275862069)","(12.0, 16.0, 15.653846153846153)","(6.0, 6.2, 6.082065217391304)","(16.0, 17.5, 17.02777777777778)"
07-01-2023 12:14:41.118370,"(1.45, 1.73, 1.723720930232558)","(19.0, 28.0, 27.11111111111111)","(11.0, 12.5, 12.727941176470589)","(31.0, 46.0, 45.15151515151515)","(12.0, 16.0, 15.608695652173914)","(6.0, 6.2, 6.103125)","(16.0, 17.5, 16.953846153846154)"
07-01-2023 12:14:42.202814,"(1.45, 1.73, 1.726923076923077)","(19.0, 28.0, 27.636363636363637)","(11.0, 13.0, 12.727941176470589)","(31.0, 46.0, 45.642857142857146)","(12.0, 16.0, 15.7)","(6.0, 6.2, 6.101809954751132)","(16.0, 17.0, 16.940298507462686)"
07-01-2023 12:14:43.261865,"(1.45, 1.73, 1.7262886597938145)","(19.0, 28.0, 27.529411764705884)","(11.0, 13.0, 12.686440677966102)","(31.0, 46.0, 44.41860465116279)","(12.0, 16.0, 14.65625)","(6.0, 6.2, 6.093617021276596)","(16.0, 17.0, 16.773722627737225)"
07-01-2023 12:14:44.313479,"(1.45, 1.72, 1.719672131147541)","(19.0, 30.0, 29.121951219512194)","(11.0, 13.0, 12.955882352941176)","(31.0, 50.0, 48.30434782608695)","(12.0, 15.0, 14.63)","(6.0, 6.2, 6.109041095890411)","(16.0, 17.0, 16.817901234567902)"
07-01-2023 12:14:45.626233,"(1.45, 1.74, 1.7205405405405405)","(19.0, 30.0, 29.451612903225808)","(11.0, 13.0, 13.087155963302752)","(31.0, 50.0, 48.62686567164179)","(12.0, 15.0, 14.84375)","(6.0, 6.2, 6.129832935560859)","(16.0, 17.0, 17.58)"
07-01-2023 12:14:46.874132,"(1.45, 1.73, 1.7261643835616438)","(19.0, 30.0, 29.02857142857143)","(11.0, 13.5, 13.075471698113208)","(31.0, 50.0, 48.62686567164179)","(12.0, 15.0, 14.798850574712644)","(6.0, 6.2, 6.113274336283186)","(16.0, 18.0, 17.557692307692307)"
07-01-2023 12:14:48.107653,"(1.5, 1.73, 1.726083916083916)","(19.0, 30.0, 29.02857142857143)","(11.0, 13.5, 12.873134328358208)","(31.0, 50.0, 48.45161290322581)","(12.0, 15.0, 14.786585365853659)","(6.0, 6.2, 6.070204081632653)","(16.0, 18.0, 16.876543209876544)"
07-01-2023 12:14:49.524378,"(1.5, 1.74, 1.7374285714285713)","(19.0, 29.0, 28.92452830188679)","(11.0, 13.5, 13.964285714285714)","(31.0, 50.0, 48.8)","(12.0, 15.0, 15.384615384615385)","(6.0, 6.2, 6.302769230769231)","(16.0, 17.0, 17.308823529411764)"
07-01-2023 12:14:50.818621,"(1.5, 1.7, 1.6996652200867948)","(20.0, 29.0, 28.92452830188679)","(11.0, 14.0, 13.95138888888889)","(31.0, 50.0, 48.8)","(12.0, 15.5, 15.463855421686747)","(5.5, 6.4, 6.292881355932203)","(16.0, 17.5, 17.854166666666668)"
07-01-2023 12:14:52.060482,"(1.5, 1.7, 1.699967679379444)","(20.0, 29.0, 28.910714285714285)","(11.0, 14.0, 13.9875)","(31.0, 50.0, 48.791666666666664)","(12.0, 15.5, 15.446969696969697)","(5.5, 6.4, 6.292255892255892)","(16.0, 18.0, 17.77777777777778)"
07-01-2023 12:14:53.090037,"(1.5, 1.7, 1.6998153618906942)","(20.0, 29.0, 28.910714285714285)","(11.0, 14.5, 13.981481481481481)","(31.0, 50.0, 48.962025316455694)","(12.0, 15.5, 15.44488188976378)","(5.5, 6.4, 6.2176470588235295)","(16.0, 18.0, 17.8)"
07-01-2023 12:14:54.291228,"(1.5, 1.71, 1.7001639344262294)","(20.0, 29.0, 28.901960784313726)","(11.0, 14.5, 13.537037037037036)","(31.0, 50.0, 49.013698630136986)","(12.0, 15.5, 15.866228070175438)","(5.5, 6.4, 6.214925373134329)","(16.0, 18.0, 18.484375)"
07-01-2023 12:14:55.540532,"(1.5, 1.71, 1.7)","(20.0, 29.0, 28.901960784313726)","(11.0, 14.0, 13.307017543859649)","(31.0, 50.0, 49.15625)","(12.0, 16.0, 15.87111111111111)","(5.5, 6.4, 6.227397260273973)","(16.0, 19.0, 17.928571428571427)"
07-01-2023 12:14:56.725256,"(1.45, 1.7, 1.6997791378392761)","(20.0, 29.0, 28.901960784313726)","(11.0, 13.5, 13.307017543859649)","(31.0, 50.0, 49.15625)","(12.0, 16.0, 15.827380952380953)","(6.0, 6.4, 6.149738219895288)","(16.0, 18.0, 18.64503816793893)"
07-01-2023 12:14:57.921300,"(1.45, 1.71, 1.698961261151167)","(20.0, 29.0, 28.90909090909091)","(11.0, 13.5, 13.316666666666666)","(31.0, 50.0, 49.15625)","(12.0, 16.0, 15.824242424242424)","(6.0, 6.2, 6.087272727272727)","(16.0, 19.0, 18.01063829787234)"
07-01-2023 12:14:59.099882,"(1.45, 1.7, 1.6989845502118115)","(20.0, 29.0, 28.892857142857142)","(11.0, 13.5, 13.330985915492958)","(31.0, 50.0, 49.19402985074627)","(12.0, 16.0, 15.684782608695652)","(6.0, 6.2, 6.06025641025641)","(16.0, 19.0, 18.2)"
07-01-2023 12:15:00.375794,"(1.45, 1.7, 1.6987606447688564)","(20.0, 29.0, 28.90909090909091)","(11.0, 13.5, 13.399159663865547)","(31.0, 50.0, 49.25)","(12.0, 16.0, 15.745689655172415)","(6.0, 6.2, 5.983980582524272)","(16.0, 18.5, 18.85185185185185)"
07-01-2023 12:15:01.591001,"(1.45, 1.7, 1.6988769975076967)","(20.0, 29.0, 28.91780821917808)","(11.0, 13.5, 13.412408759124087)","(31.0, 50.0, 49.114754098360656)","(12.0, 16.0, 15.765873015873016)","(6.0, 6.0, 5.985714285714286)","(16.0, 19.0, 18.906593406593405)"
07-01-2023 12:15:02.827735,"(1.45, 1.7, 1.6968371757925071)","(20.0, 29.0, 28.91780821917808)","(11.0, 13.5, 13.416083916083917)","(31.0, 50.0, 48.77272727272727)","(12.0, 16.0, 15.738938053097344)","(6.0, 6.0, 5.969196428571428)","(16.0, 19.0, 19.444444444444443)"
07-01-2023 12:15:03.895952,"(1.45, 1.7, 1.6967853264148667)","(20.0, 29.0, 28.901639344262296)","(11.0, 13.5, 13.416083916083917)","(31.0, 50.0, 48.68292682926829)","(12.0, 16.0, 15.716346153846153)","(6.0, 6.0, 5.959883720930232)","(16.0, 19.5, 19.462264150943398)"
07-01-2023 12:15:04.920915,"(1.45, 1.7, 1.6967857142857143)","(20.0, 29.0, 28.79032258064516)","(11.0, 13.5, 13.434306569343066)","(31.0, 50.0, 48.7)","(12.0, 16.0, 15.725)","(6.0, 6.0, 5.933962264150944)","(16.0, 19.5, 19.470588235294116)"
07-01-2023 12:15:06.051049,"(1.5, 1.7, 1.697179521454351)","(20.0, 29.0, 28.88)","(11.0, 13.5, 13.863636363636363)","(31.0, 50.0, 48.588235294117645)","(12.0, 16.0, 15.741935483870968)","(5.5, 6.0, 5.8428571428571425)","(16.0, 19.5, 19.678571428571427)"
07-01-2023 12:15:07.228950,"(1.5, 1.7, 1.697230935640887)","(20.0, 29.0, 28.85)","(11.0, 14.0, 13.867647058823529)","(31.0, 50.0, 48.3448275862069)","(12.0, 16.0, 15.73972602739726)","(5.5, 5.9, 5.8428571428571425)","(16.0, 20.0, 19.91764705882353)"
07-01-2023 12:15:08.313700,"(1.5, 1.7, 1.6972426868905741)","(20.0, 29.0, 28.85)","(11.0, 14.0, 13.867647058823529)","(31.0, 50.0, 48.68571428571428)","(12.0, 16.0, 15.8359375)","(5.5, 5.9, 5.9261904761904765)","(17.0, 20.0, 19.852941176470587)"
07-01-2023 12:15:09.451248,"(1.5, 1.7, 1.6975265317673693)","(20.0, 29.0, 28.970588235294116)","(11.0, 14.0, 13.959016393442623)","(31.0, 50.0, 48.705882352941174)","(12.0, 16.0, 15.791666666666666)","(5.5, 6.0, 5.9261904761904765)","(17.0, 20.0, 19.886363636363637)"
07-01-2023 12:15:10.628347,"(1.5, 1.7, 1.697303715670436)","(20.0, 29.0, 28.970588235294116)","(11.0, 14.0, 13.959677419354838)","(31.0, 50.0, 48.705882352941174)","(12.0, 16.0, 15.791666666666666)","(5.5, 6.0, 5.927906976744186)","(17.0, 20.0, 19.807692307692307)"
07-01-2023 12:15:11.842523,"(1.5, 1.7, 1.6974574872048869)","(20.0, 29.0, 28.970588235294116)","(11.0, 14.0, 14.066666666666666)","(31.0, 50.0, 48.705882352941174)","(12.0, 16.0, 15.824561403508772)","(5.5, 6.0, 5.811111111111111)","(17.0, 20.0, 20.390625)"
07-01-2023 12:15:13.102010,"(1.5, 1.7, 1.6975165295920012)","(20.0, 29.0, 28.974358974358974)","(11.0, 14.5, 14.11)","(31.0, 50.0, 48.705882352941174)","(12.0, 16.0, 15.793650793650794)","(5.5, 5.9, 5.839622641509434)","(17.0, 21.0, 20.53846153846154)"
07-01-2023 12:15:14.255525,"(1.5, 1.7, 1.6974574872048869)","(20.0, 29.0, 28.974358974358974)","(11.0, 14.5, 14.11)","(31.0, 50.0, 48.705882352941174)","(12.0, 16.0, 15.793650793650794)","(5.5, 5.9, 5.810869565217391)","(17.0, 21.0, 19.841463414634145)"
07-01-2023 12:15:15.308090,"(1.45, 1.7, 1.6970535890844374)","(20.0, 29.0, 28.974358974358974)","(11.0, 14.5, 14.11)","(31.0, 50.0, 48.705882352941174)","(12.0, 16.0, 15.793650793650794)","(5.5, 5.9, 5.8229885057471265)","(17.0, 20.0, 19.841463414634145)"
07-01-2023 12:15:16.499496,"(1.45, 1.7, 1.6972198407838335)","(20.0, 29.0, 28.97222222222222)","(11.0, 14.5, 14.106060606060606)","(31.0, 50.0, 48.48275862068966)","(12.0, 16.0, 15.793650793650794)","(5.5, 5.9, 5.8229885057471265)","(17.0, 20.0, 19.951612903225808)"
07-01-2023 12:15:17.628285,"(1.5, 1.7, 1.6972198407838335)","(20.0, 29.0, 28.97222222222222)","(11.0, 14.5, 14.066037735849056)","(31.0, 50.0, 48.48275862068966)","(12.0, 16.0, 15.78688524590164)","(5.5, 5.9, 5.807272727272727)","(17.0, 20.0, 19.9375)"
07-01-2023 12:15:18.772112,"(1.5, 1.7, 1.697251449875725)","(20.0, 29.0, 28.97222222222222)","(11.0, 14.5, 14.066037735849056)","(31.0, 50.0, 48.58064516129032)","(12.0, 16.0, 15.805970149253731)","(5.5, 5.9, 5.766666666666667)","(17.0, 20.0, 20.434782608695652)"
07-01-2023 12:15:19.786619,"(1.5, 1.7, 1.6980322003577817)","(20.0, 29.0, 28.97674418604651)","(11.0, 14.5, 14.0929203539823)","(31.0, 50.0, 48.76470588235294)","(12.0, 16.0, 15.844594594594595)","(5.5, 5.8, 5.695522388059701)","(17.0, 21.0, 20.5)"
07-01-2023 12:15:20.860357,"(1.5, 1.7, 1.6980704008221994)","(20.0, 30.0, 29.50877192982456)","(11.0, 14.5, 14.153225806451612)","(31.0, 50.0, 48.76470588235294)","(12.0, 16.0, 15.844594594594595)","(5.5, 5.8, 5.695522388059701)","(17.0, 21.0, 20.5)"
07-01-2023 12:15:22.051389,"(1.5, 1.7, 1.6977891446433646)","(20.0, 30.0, 29.50877192982456)","(11.0, 14.5, 14.153225806451612)","(31.0, 50.0, 48.76470588235294)","(12.0, 16.0, 15.870786516853933)","(5.5, 5.8, 5.557983193277311)","(17.0, 21.0, 20.583333333333332)"
07-01-2023 12:15:23.143111,"(1.5, 1.7, 1.697870826491516)","(20.0, 30.0, 29.333333333333332)","(11.0, 14.5, 14.19718309859155)","(31.0, 50.0, 48.92307692307692)","(12.0, 16.0, 15.870786516853933)","(5.5, 5.6, 5.588461538461538)","(17.0, 21.0, 20.565217391304348)"
07-01-2023 12:15:24.059230,"(1.45, 1.7, 1.6976200672988682)","(20.0, 30.0, 29.44)","(11.0, 14.5, 14.154545454545454)","(31.0, 50.0, 48.95)","(12.0, 16.0, 15.85064935064935)","(6.0, 5.6, 5.59)","(16.0, 21.0, 20.565217391304348)"
07-01-2023 12:15:25.103007,"(1.45, 1.7, 1.6996779590129651)","(20.0, 30.0, 29.404255319148938)","(11.0, 14.5, 14.104166666666666)","(31.0, 50.0, 48.72727272727273)","(12.0, 16.0, 15.813559322033898)","(6.0, 5.8, 5.709859154929577)","(16.0, 21.0, 20.444444444444443)"
07-01-2023 12:15:26.140012,"(1.45, 1.7, 1.699656403391343)","(20.0, 29.0, 29.51578947368421)","(11.0, 14.5, 14.155172413793103)","(31.0, 50.0, 48.72727272727273)","(12.0, 16.0, 15.805084745762711)","(6.0, 5.8, 5.594736842105263)","(16.0, 21.0, 20.3125)"
07-01-2023 12:15:27.095364,"(1.45, 1.7, 1.699656403391343)","(20.0, 32.0, 31.2027027027027)","(11.0, 14.5, 14.155172413793103)","(31.0, 50.0, 48.774193548387096)","(12.0, 16.0, 15.895522388059701)","(6.0, 5.8, 5.642268041237113)","(16.0, 21.0, 21.454545454545453)"
07-01-2023 12:15:28.223348,"(1.45, 1.71, 1.709227202472952)","(20.0, 32.0, 31.285714285714285)","(11.0, 14.5, 14.365853658536585)","(31.0, 50.0, 48.972972972972975)","(12.0, 16.0, 15.895522388059701)","(6.0, 5.8, 5.671052631578947)","(16.0, 22.0, 21.454545454545453)"
07-01-2023 12:15:29.282420,"(1.45, 1.71, 1.7007407407407407)","(20.0, 32.0, 31.285714285714285)","(11.0, 14.5, 14.365853658536585)","(31.0, 50.0, 48.972972972972975)","(12.0, 16.0, 15.895522388059701)","(6.0, 5.8, 5.657446808510638)","(16.0, 22.0, 21.6)"
07-01-2023 12:15:30.430386,"(1.45, 1.71, 1.7039024390243902)","(20.0, 32.0, 31.285714285714285)","(11.0, 14.5, 14.288461538461538)","(31.0, 50.0, 48.972972972972975)","(12.0, 16.0, 15.895522388059701)","(6.0, 5.7, 5.569354838709677)","(16.0, 22.0, 21.7)"
