,Magic Avenue,Toofan Raja,Zipping Wesley,Go Forward Herby,Tricky Avenue,Pinned
04-01-2023 14:30:43.272821,"(11.0, 13.0, 12.588235294117647)","(3.1, 4.1, 4.0777777777777775)","(2.0, 2.3, 2.285454545454545)","(20.0, 26.0, 23.15)","(101.0, 510.0, 473.3333333333333)","(4.4, 5.4, 5.292857142857143)"
04-01-2023 14:30:44.147917,"(11.0, 13.0, 12.538461538461538)","(3.1, 4.2, 4.083333333333333)","(2.0, 2.32, 2.2980281690140845)","(20.0, 26.0, 23.15)","(101.0, 510.0, 473.3333333333333)","(4.4, 5.4, 5.314285714285714)"
04-01-2023 14:30:45.031018,"(11.0, 13.0, 12.647058823529411)","(3.1, 4.2, 4.083333333333333)","(2.0, 2.3, 2.2666666666666666)","(20.0, 26.0, 23.15)","(101.0, 510.0, 462.0)","(4.4, 5.4, 5.314285714285714)"
04-01-2023 14:30:45.950263,"(11.0, 13.0, 12.647058823529411)","(3.1, 4.2, 4.1)","(2.0, 2.28, 2.263333333333333)","(20.0, 26.0, 23.15)","(101.0, 510.0, 462.0)","(4.4, 5.4, 5.314285714285714)"
04-01-2023 14:30:46.892704,"(11.0, 13.0, 12.727272727272727)","(3.1, 4.2, 4.1)","(2.0, 2.28, 2.2577777777777777)","(20.0, 26.0, 23.15)","(101.0, 510.0, 462.0)","(4.4, 5.4, 5.314285714285714)"
04-01-2023 14:30:47.852172,"(11.0, 13.0, 12.727272727272727)","(3.1, 4.2, 4.13)","(2.0, 2.28, 2.255)","(20.0, 26.0, 23.15)","(101.0, 510.0, 405.0)","(4.4, 5.4, 5.211111111111111)"
04-01-2023 14:30:48.775057,"(11.0, 13.0, 12.727272727272727)","(3.1, 4.2, 4.144444444444445)","(2.0, 2.28, 2.255)","(20.0, 26.0, 23.15)","(101.0, 510.0, 405.0)","(4.4, 5.4, 5.196)"
04-01-2023 14:30:49.656521,"(11.0, 13.0, 12.727272727272727)","(3.1, 4.2, 4.144444444444445)","(2.0, 2.28, 2.255)","(20.0, 26.0, 23.15)","(101.0, 510.0, 405.0)","(4.4, 5.4, 5.176190476190476)"
04-01-2023 14:30:50.549155,"(11.0, 12.5, 12.380952380952381)","(3.1, 4.2, 4.144444444444445)","(2.0, 2.28, 2.255)","(20.0, 26.0, 23.15)","(101.0, 510.0, 405.0)","(4.4, 5.3, 5.226666666666667)"
04-01-2023 14:30:51.446862,"(11.0, 12.5, 12.352941176470589)","(3.1, 4.3, 4.152173913043478)","(2.0, 2.28, 2.263333333333333)","(20.0, 24.0, 23.571428571428573)","(101.0, 510.0, 405.0)","(4.4, 5.3, 5.4)"
04-01-2023 14:30:52.291635,"(11.0, 12.5, 12.352941176470589)","(3.1, 4.3, 4.133333333333333)","(2.0, 2.28, 2.2665671641791043)","(20.0, 24.0, 23.571428571428573)","(101.0, 510.0, 405.0)","(4.4, 5.5, 5.4)"
04-01-2023 14:30:53.273022,"(10.0, 12.5, 12.419354838709678)","(3.2, 4.3, 4.161538461538462)","(2.05, 2.28, 2.2408695652173916)","(20.0, 24.0, 23.25)","(101.0, 510.0, 230.0)","(4.4, 5.5, 5.55)"
04-01-2023 14:30:54.162025,"(10.0, 13.0, 12.89655172413793)","(3.2, 4.3, 4.188888888888888)","(2.05, 2.26, 2.2333333333333334)","(20.0, 24.0, 23.25)","(101.0, 500.0, 230.0)","(4.4, 5.6, 5.538775510204081)"
04-01-2023 14:30:55.014455,"(10.0, 13.0, 12.833333333333334)","(3.2, 4.3, 4.288888888888889)","(2.05, 2.26, 2.253913043478261)","(20.0, 24.0, 23.071428571428573)","(101.0, 500.0, 230.0)","(4.4, 5.6, 5.559183673469388)"
04-01-2023 14:30:55.882135,"(10.0, 13.0, 12.806451612903226)","(3.2, 4.4, 4.164705882352941)","(2.05, 2.24, 2.2390163934426233)","(20.0, 24.0, 23.071428571428573)","(101.0, 500.0, 230.0)","(4.4, 5.6, 5.573333333333333)"
04-01-2023 14:30:56.759565,"(10.0, 13.0, 12.777777777777779)","(3.2, 4.4, 4.156603773584905)","(2.05, 2.24, 2.2390163934426233)","(20.0, 24.0, 23.071428571428573)","(101.0, 500.0, 311.0)","(4.4, 5.6, 5.558620689655172)"
04-01-2023 14:30:57.640125,"(10.0, 13.0, 12.777777777777779)","(3.2, 4.4, 4.165217391304347)","(2.05, 2.28, 2.2657142857142856)","(20.0, 24.0, 23.133333333333333)","(101.0, 500.0, 313.3333333333333)","(4.4, 5.6, 5.546666666666667)"
04-01-2023 14:30:58.497814,"(10.0, 13.0, 12.892857142857142)","(3.2, 4.4, 4.242857142857143)","(2.05, 2.28, 2.266950354609929)","(20.0, 24.0, 22.41176470588235)","(101.0, 500.0, 313.3333333333333)","(4.4, 5.6, 5.495652173913044)"
04-01-2023 14:30:59.382912,"(10.0, 15.0, 14.892857142857142)","(3.0, 4.3, 4.266666666666667)","(1.95, 2.28, 2.266950354609929)","(19.0, 24.0, 22.41176470588235)","(101.0, 490.0, 385.0)","(4.4, 5.5, 5.475)"
04-01-2023 14:31:00.267925,"(9.0, 15.0, 13.125)","(3.0, 4.3, 4.199999999999999)","(1.95, 2.26, 2.2548837209302324)","(19.0, 24.0, 22.5)","(101.0, 480.0, 302.85714285714283)","(4.4, 5.5, 5.442857142857143)"
04-01-2023 14:31:01.191365,"(9.0, 15.0, 13.26923076923077)","(3.0, 4.3, 4.209090909090909)","(1.95, 2.26, 2.250935251798561)","(19.0, 24.0, 22.5)","(101.0, 470.0, 302.85714285714283)","(4.4, 5.5, 5.442857142857143)"
04-01-2023 14:31:02.162063,"(9.0, 15.0, 13.61111111111111)","(3.0, 4.3, 4.175)","(1.95, 2.24, 2.2383193277310927)","(19.0, 24.0, 23.0)","(101.0, 470.0, 292.22222222222223)","(4.4, 5.5, 5.392857142857143)"
04-01-2023 14:31:03.081021,"(9.0, 15.0, 14.404761904761905)","(3.0, 4.3, 4.137037037037037)","(1.95, 2.24, 2.2389743589743594)","(19.0, 24.0, 23.048780487804876)","(101.0, 470.0, 310.0)","(4.4, 5.5, 5.371428571428571)"
04-01-2023 14:31:03.949140,"(9.0, 15.0, 14.09090909090909)","(3.0, 4.3, 4.210204081632653)","(1.95, 2.24, 2.234029850746269)","(19.0, 24.0, 23.205882352941178)","(101.0, 470.0, 310.0)","(4.4, 5.5, 5.371428571428571)"
04-01-2023 14:31:04.783288,"(9.0, 15.0, 14.058823529411764)","(3.0, 4.3, 4.2043478260869565)","(1.95, 2.24, 2.233700787401575)","(19.0, 24.0, 22.885714285714286)","(101.0, 470.0, 310.0)","(4.4, 5.5, 5.371428571428571)"
04-01-2023 14:31:05.713437,"(9.0, 14.0, 13.5)","(3.2, 4.3, 4.2043478260869565)","(2.0, 2.24, 2.233700787401575)","(20.0, 24.0, 22.885714285714286)","(101.0, 470.0, 310.0)","(4.6, 5.5, 5.334782608695652)"
04-01-2023 14:31:06.589420,"(10.0, 14.0, 13.166666666666666)","(3.2, 4.3, 4.237142857142857)","(2.0, 2.22, 2.219076923076923)","(20.0, 24.0, 22.885714285714286)","(101.0, 470.0, 310.0)","(4.6, 5.5, 5.334782608695652)"
04-01-2023 14:31:07.534756,"(10.0, 14.0, 13.764705882352942)","(3.2, 4.3, 4.211627906976744)","(2.0, 2.22, 2.218775510204082)","(20.0, 24.0, 22.973684210526315)","(101.0, 470.0, 315.7142857142857)","(4.6, 5.5, 5.485714285714286)"
04-01-2023 14:31:08.450627,"(10.0, 14.0, 13.866666666666667)","(3.2, 4.3, 4.211627906976744)","(2.0, 2.22, 2.218775510204082)","(20.0, 24.0, 22.973684210526315)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.5, 5.553658536585366)"
04-01-2023 14:31:09.337408,"(10.0, 14.0, 13.6)","(3.2, 4.3, 4.181081081081081)","(2.0, 2.22, 2.2135593220338987)","(20.0, 24.0, 22.885714285714286)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.7, 5.550000000000001)"
04-01-2023 14:31:10.200233,"(10.0, 14.0, 13.833333333333334)","(3.2, 4.3, 4.192592592592592)","(2.0, 2.22, 2.2021276595744683)","(20.0, 24.0, 22.885714285714286)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.7, 5.585106382978724)"
04-01-2023 14:31:11.103697,"(10.0, 13.5, 13.363636363636363)","(3.2, 4.3, 4.204166666666667)","(2.0, 2.2, 2.196923076923077)","(20.0, 24.0, 22.885714285714286)","(101.0, 450.0, 314.2857142857143)","(4.6, 5.7, 5.585106382978724)"
04-01-2023 14:31:12.010367,"(10.0, 14.0, 13.448275862068966)","(3.2, 4.3, 4.197777777777778)","(2.0, 2.22, 2.2058333333333335)","(20.0, 24.0, 22.945945945945947)","(101.0, 460.0, 297.14285714285717)","(4.6, 5.7, 5.640000000000001)"
04-01-2023 14:31:12.891364,"(10.0, 14.0, 13.393939393939394)","(3.2, 4.3, 4.189795918367347)","(2.0, 2.24, 2.223125)","(20.0, 24.0, 22.945945945945947)","(101.0, 460.0, 297.14285714285717)","(4.6, 5.7, 5.640000000000001)"
04-01-2023 14:31:13.745159,"(10.0, 14.0, 13.393939393939394)","(3.2, 4.3, 4.189795918367347)","(2.0, 2.24, 2.216716417910448)","(20.0, 24.0, 22.81818181818182)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.7, 5.642553191489362)"
04-01-2023 14:31:14.756436,"(10.0, 14.0, 13.35483870967742)","(3.2, 4.3, 4.145)","(2.0, 2.24, 2.22)","(20.0, 24.0, 22.764705882352942)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.7, 5.642553191489362)"
04-01-2023 14:31:15.651137,"(10.0, 14.0, 13.35483870967742)","(3.2, 4.3, 4.145)","(2.0, 2.24, 2.22)","(20.0, 24.0, 22.764705882352942)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.7, 5.694915254237288)"
04-01-2023 14:31:16.619523,"(10.0, 14.0, 13.2)","(3.2, 4.2, 4.15)","(2.0, 2.24, 2.2034782608695656)","(20.0, 24.0, 22.864864864864863)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.7, 5.777215189873417)"
04-01-2023 14:31:17.526080,"(10.0, 14.0, 13.3125)","(3.2, 4.2, 4.154545454545454)","(2.0, 2.22, 2.215116279069768)","(20.0, 24.0, 22.470588235294116)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.8, 5.754166666666666)"
04-01-2023 14:31:18.352407,"(10.0, 14.0, 13.214285714285714)","(3.2, 4.2, 4.172881355932203)","(2.0, 2.22, 2.189538461538462)","(20.0, 24.0, 22.81818181818182)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.8, 5.754166666666666)"
04-01-2023 14:31:19.216361,"(10.0, 13.5, 13.441176470588236)","(3.2, 4.2, 4.172881355932203)","(2.0, 2.22, 2.2005633802816904)","(20.0, 24.0, 22.451612903225808)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.8, 5.7153846153846155)"
04-01-2023 14:31:20.137041,"(10.0, 13.5, 13.441176470588236)","(3.2, 4.2, 4.172881355932203)","(2.0, 2.22, 2.2005633802816904)","(20.0, 23.0, 22.428571428571427)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.9, 5.781132075471698)"
04-01-2023 14:31:21.288909,"(10.0, 14.5, 13.8625)","(3.2, 4.2, 4.172881355932203)","(2.0, 2.2, 2.187586206896552)","(20.0, 23.0, 22.52)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.8, 5.852631578947369)"
04-01-2023 14:31:22.288093,"(10.0, 14.5, 13.80232558139535)","(3.2, 4.2, 4.172881355932203)","(2.0, 2.2, 2.187586206896552)","(20.0, 23.0, 22.428571428571427)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.9, 5.720000000000001)"
04-01-2023 14:31:23.126104,"(10.0, 14.5, 13.68918918918919)","(3.2, 4.2, 4.172881355932203)","(2.0, 2.2, 2.1789473684210527)","(20.0, 23.0, 22.428571428571427)","(101.0, 460.0, 314.2857142857143)","(4.6, 5.9, 5.633333333333334)"
04-01-2023 14:31:24.005838,"(10.0, 13.5, 13.375)","(3.2, 3.95, 3.927777777777778)","(2.0, 2.42, 2.36)","(20.0, 21.0, 19.842105263157894)","(101.0, 460.0, 348.57142857142856)","(4.6, 5.5, 5.385714285714285)"
04-01-2023 14:31:24.995503,"(10.0, 13.5, 13.238095238095237)","(3.2, 3.95, 3.905555555555556)","(2.0, 2.38, 2.3485714285714283)","(20.0, 21.0, 19.81578947368421)","(101.0, 460.0, 245.71428571428572)","(4.6, 5.5, 5.295238095238095)"
04-01-2023 14:31:26.129156,"(10.0, 13.5, 13.414285714285715)","(3.2, 3.9, 3.8363636363636364)","(2.0, 2.38, 2.34625)","(20.0, 21.0, 21.807692307692307)","(101.0, 460.0, 245.71428571428572)","(4.6, 5.4, 5.290909090909091)"
04-01-2023 14:31:27.229568,"(10.0, 13.5, 13.277777777777779)","(3.2, 3.9, 3.8363636363636364)","(2.0, 2.36, 2.344705882352941)","(20.0, 22.0, 20.91304347826087)","(101.0, 460.0, 245.71428571428572)","(4.6, 5.4, 5.353846153846154)"
04-01-2023 14:31:28.257295,"(10.0, 13.5, 13.181818181818182)","(3.2, 3.85, 3.8306451612903225)","(2.0, 2.38, 2.3484210526315787)","(19.0, 22.0, 20.5)","(101.0, 460.0, 245.71428571428572)","(4.6, 5.4, 5.290909090909091)"
04-01-2023 14:31:29.248757,"(10.0, 13.5, 13.181818181818182)","(3.2, 3.8, 3.7946428571428568)","(2.0, 2.38, 2.3642105263157895)","(19.0, 21.0, 20.5)","(101.0, 460.0, 245.71428571428572)","(4.6, 5.4, 5.290909090909091)"
04-01-2023 14:31:30.215393,"(10.0, 13.5, 13.25)","(3.2, 3.85, 3.825)","(2.0, 2.38, 2.3642105263157895)","(19.0, 21.0, 20.5)","(101.0, 460.0, 245.71428571428572)","(4.6, 5.4, 5.290909090909091)"
04-01-2023 14:31:31.097872,"(10.0, 13.5, 13.25)","(3.2, 3.85, 3.81875)","(2.0, 2.42, 2.3906666666666667)","(19.0, 22.0, 21.076923076923077)","(101.0, 460.0, 245.71428571428572)","(4.6, 5.4, 5.058333333333334)"
04-01-2023 14:31:31.981057,"(10.0, 13.5, 13.222222222222221)","(3.2, 3.75, 3.7170731707317075)","(2.0, 2.42, 2.4117808219178083)","(19.0, 22.0, 21.57894736842105)","(101.0, 460.0, 251.66666666666666)","(4.6, 5.1, 5.084)"
04-01-2023 14:31:32.873981,"(10.0, 13.5, 13.36111111111111)","(3.2, 3.75, 3.6934782608695653)","(2.0, 2.46, 2.4417391304347826)","(19.0, 23.0, 22.6)","(101.0, 450.0, 231.8181818181818)","(4.6, 5.1, 5.041538461538462)"
04-01-2023 14:31:33.813553,"(10.0, 13.5, 13.425925925925926)","(3.2, 3.75, 3.6958333333333333)","(2.0, 2.46, 2.441777777777778)","(19.0, 24.0, 22.307692307692307)","(101.0, 450.0, 231.8181818181818)","(4.6, 5.1, 4.991304347826087)"
04-01-2023 14:31:34.722122,"(10.0, 13.5, 13.452380952380953)","(3.2, 3.75, 3.7125000000000004)","(2.0, 2.46, 2.4456140350877194)","(19.0, 24.0, 22.482758620689655)","(101.0, 450.0, 231.8181818181818)","(4.6, 5.0, 4.990909090909091)"
04-01-2023 14:31:35.756116,"(10.0, 13.5, 13.369565217391305)","(3.2, 3.75, 3.7125000000000004)","(2.0, 2.46, 2.446760563380282)","(19.0, 24.0, 22.25)","(101.0, 450.0, 244.28571428571428)","(4.6, 5.0, 4.990909090909091)"
04-01-2023 14:31:36.789337,"(10.0, 13.5, 13.290697674418604)","(3.2, 3.75, 3.71)","(2.0, 2.46, 2.446760563380282)","(19.0, 24.0, 22.25)","(101.0, 450.0, 244.28571428571428)","(4.6, 5.0, 4.990909090909091)"
04-01-2023 14:31:37.820782,"(10.0, 13.5, 13.272727272727273)","(3.2, 3.75, 3.7115384615384617)","(2.05, 2.46, 2.4477922077922076)","(19.0, 24.0, 22.5)","(101.0, 450.0, 325.0)","(4.6, 5.0, 4.990909090909091)"
04-01-2023 14:31:38.761910,"(10.0, 13.5, 13.3)","(3.2, 3.75, 3.7115384615384617)","(2.05, 2.46, 2.446185567010309)","(19.0, 24.0, 22.5)","(101.0, 440.0, 325.0)","(4.6, 5.0, 4.968965517241379)"
04-01-2023 14:31:39.688818,"(10.0, 13.5, 13.347826086956522)","(3.2, 3.75, 3.7053571428571432)","(2.05, 2.5, 2.487878787878788)","(19.0, 23.0, 22.666666666666668)","(101.0, 450.0, 244.28571428571428)","(4.6, 5.0, 5.0558139534883715)"
04-01-2023 14:31:40.638046,"(10.0, 13.5, 13.347826086956522)","(3.2, 3.65, 3.5670212765957445)","(2.05, 2.5, 2.492857142857143)","(19.0, 23.0, 22.8)","(101.0, 450.0, 325.0)","(4.6, 5.1, 5.051063829787234)"
04-01-2023 14:31:41.628855,"(10.0, 13.5, 13.285714285714286)","(3.2, 3.6, 3.5666666666666664)","(2.05, 2.52, 2.489811320754717)","(19.0, 23.0, 22.875)","(101.0, 450.0, 325.0)","(4.6, 5.1, 5.051063829787234)"
04-01-2023 14:31:42.651964,"(10.0, 14.0, 13.333333333333334)","(3.2, 3.6, 3.5352941176470587)","(2.05, 2.52, 2.486060606060606)","(19.0, 23.0, 22.41176470588235)","(101.0, 450.0, 334.61538461538464)","(4.6, 5.1, 4.993877551020408)"
04-01-2023 14:31:43.664879,"(10.0, 14.0, 13.592592592592592)","(3.2, 3.55, 3.4977272727272726)","(2.05, 2.58, 2.56)","(19.0, 23.0, 22.166666666666668)","(101.0, 450.0, 334.61538461538464)","(4.6, 5.0, 5.036986301369863)"
04-01-2023 14:31:44.673818,"(10.0, 14.0, 13.607142857142858)","(3.2, 3.55, 3.5124999999999997)","(2.05, 2.54, 2.528)","(19.0, 23.0, 22.583333333333332)","(101.0, 450.0, 334.61538461538464)","(4.6, 5.1, 5.033333333333333)"
04-01-2023 14:31:45.609128,"(10.0, 14.0, 13.45)","(3.2, 3.55, 3.5012820512820513)","(2.05, 2.6, 2.58)","(19.0, 23.0, 22.583333333333332)","(101.0, 440.0, 360.0)","(4.6, 5.1, 5.024324324324324)"
04-01-2023 14:31:46.569448,"(10.0, 13.5, 13.152173913043478)","(3.0, 3.55, 3.5033333333333334)","(2.1, 2.6, 2.598235294117647)","(19.0, 23.0, 22.666666666666668)","(101.0, 440.0, 320.0)","(4.4, 5.1, 4.975409836065574)"
04-01-2023 14:31:47.554520,"(10.0, 13.5, 13.113636363636363)","(3.0, 3.5, 3.4863636363636363)","(2.1, 2.62, 2.603529411764706)","(19.0, 23.0, 22.363636363636363)","(101.0, 440.0, 301.0526315789474)","(4.4, 5.0, 4.932352941176471)"
04-01-2023 14:31:48.629479,"(10.0, 13.5, 13.113636363636363)","(3.0, 3.5, 3.4863636363636363)","(2.1, 2.62, 2.609714285714286)","(19.0, 23.0, 21.428571428571427)","(101.0, 200.0, 185.0)","(4.4, 5.0, 4.829577464788732)"
04-01-2023 14:31:49.655346,"(10.0, 13.5, 13.113636363636363)","(3.0, 3.5, 3.4546082949308756)","(2.1, 2.62, 2.602222222222222)","(19.0, 23.0, 22.3)","(101.0, 200.0, 185.0)","(4.4, 4.9, 4.801724137931035)"
04-01-2023 14:31:50.607170,"(10.0, 13.5, 13.194444444444445)","(3.0, 3.5, 3.45171568627451)","(2.1, 2.62, 2.602222222222222)","(19.0, 23.0, 22.3)","(101.0, 200.0, 183.63636363636363)","(4.4, 4.9, 4.8149253731343284)"
04-01-2023 14:31:51.587060,"(10.0, 13.5, 13.176470588235293)","(3.0, 3.5, 3.450502512562814)","(2.1, 2.62, 2.606315789473684)","(19.0, 23.0, 22.5)","(101.0, 200.0, 183.63636363636363)","(4.4, 4.9, 4.905263157894737)"
04-01-2023 14:31:52.450275,"(10.0, 13.5, 13.346153846153847)","(3.0, 3.5, 3.450523560209424)","(2.1, 2.62, 2.610526315789474)","(19.0, 23.0, 22.5)","(101.0, 200.0, 183.63636363636363)","(4.4, 5.0, 5.005)"
04-01-2023 14:31:53.347234,"(10.0, 13.5, 13.316666666666666)","(3.0, 3.45, 3.4468750000000004)","(2.1, 2.62, 2.6104000000000003)","(19.0, 23.0, 22.636363636363637)","(101.0, 200.0, 184.28571428571428)","(4.4, 5.1, 4.871794871794872)"
04-01-2023 14:31:54.302945,"(10.0, 13.5, 13.347222222222221)","(3.0, 3.45, 3.4246153846153846)","(2.1, 2.62, 2.6113513513513515)","(19.0, 23.0, 22.379310344827587)","(101.0, 190.0, 184.28571428571428)","(4.4, 4.9, 4.969230769230769)"
04-01-2023 14:31:55.321417,"(10.0, 13.5, 13.37037037037037)","(3.0, 3.45, 3.4180555555555556)","(2.1, 2.62, 2.6033962264150943)","(19.0, 23.0, 22.2)","(101.0, 190.0, 184.28571428571428)","(4.4, 5.0, 5.035384615384615)"
04-01-2023 14:31:56.268561,"(10.0, 13.5, 13.4)","(3.0, 3.45, 3.4107758620689657)","(2.1, 2.62, 2.6033962264150943)","(19.0, 23.0, 22.2)","(101.0, 190.0, 184.28571428571428)","(4.4, 5.1, 5.035384615384615)"
04-01-2023 14:31:57.252052,"(10.0, 14.0, 13.805555555555555)","(3.0, 3.45, 3.409375)","(2.1, 2.62, 2.6087719298245613)","(19.0, 23.0, 22.0)","(101.0, 190.0, 184.28571428571428)","(4.4, 5.1, 5.039130434782608)"
04-01-2023 14:31:58.183167,"(10.0, 13.5, 13.29)","(3.0, 3.45, 3.407608695652174)","(2.1, 2.64, 2.621935483870968)","(19.0, 22.0, 21.944444444444443)","(101.0, 260.0, 168.33333333333334)","(4.4, 5.1, 5.021311475409836)"
04-01-2023 14:31:59.222820,"(10.0, 13.5, 13.29)","(3.0, 3.45, 3.3685185185185187)","(2.15, 2.64, 2.6109375)","(19.0, 22.0, 21.8)","(101.0, 260.0, 168.33333333333334)","(4.4, 5.1, 5.039130434782608)"
04-01-2023 14:32:00.216629,"(10.0, 13.5, 13.147727272727273)","(3.0, 3.4, 3.366193181818182)","(2.15, 2.66, 2.6571428571428575)","(19.0, 23.0, 21.615384615384617)","(101.0, 260.0, 168.33333333333334)","(4.4, 5.1, 5.068)"
04-01-2023 14:32:01.236660,"(10.0, 13.5, 13.207317073170731)","(3.0, 3.4, 3.3659217877094973)","(2.15, 2.66, 2.6550000000000002)","(19.0, 23.0, 21.5)","(101.0, 260.0, 182.5)","(4.4, 5.1, 5.042857142857143)"
04-01-2023 14:32:02.242989,"(10.0, 13.5, 13.207317073170731)","(3.0, 3.4, 3.3676315789473685)","(2.15, 2.66, 2.6542857142857144)","(19.0, 22.0, 21.5)","(101.0, 250.0, 175.0)","(4.4, 5.1, 4.885869565217392)"
04-01-2023 14:32:03.176464,"(10.0, 13.5, 13.3)","(3.0, 3.45, 3.411309523809524)","(2.15, 2.62, 2.6117460317460317)","(19.0, 22.0, 21.5)","(101.0, 250.0, 190.0)","(4.4, 4.9, 4.939823008849558)"
04-01-2023 14:32:04.047905,"(10.0, 13.5, 13.122448979591837)","(3.0, 3.5, 3.4696969696969697)","(2.15, 2.64, 2.6237037037037036)","(19.0, 22.0, 21.037037037037038)","(101.0, 250.0, 190.0)","(4.4, 5.2, 5.013651877133106)"
04-01-2023 14:32:04.971333,"(10.0, 13.5, 13.122448979591837)","(3.0, 3.5, 3.453061224489796)","(2.15, 2.62, 2.6072)","(19.0, 22.0, 21.037037037037038)","(101.0, 250.0, 190.0)","(4.4, 5.2, 4.942105263157895)"
04-01-2023 14:32:05.882369,"(10.0, 13.5, 13.181034482758621)","(3.0, 3.45, 3.434615384615385)","(2.15, 2.64, 2.628615384615385)","(19.0, 22.0, 21.037037037037038)","(101.0, 250.0, 190.0)","(4.4, 5.1, 5.0249999999999995)"
04-01-2023 14:32:06.874319,"(10.0, 13.5, 13.194444444444445)","(3.0, 3.45, 3.430952380952381)","(2.15, 2.7, 2.665161290322581)","(19.0, 22.0, 21.1)","(101.0, 250.0, 209.5)","(4.4, 5.1, 5.007042253521127)"
04-01-2023 14:32:07.829230,"(10.0, 13.5, 13.19811320754717)","(3.0, 3.5, 3.4711538461538463)","(2.15, 2.64, 2.6076923076923078)","(19.0, 22.0, 21.1)","(101.0, 250.0, 209.5)","(4.4, 5.2, 5.006993006993007)"
04-01-2023 14:32:08.663697,"(10.0, 13.5, 13.170454545454545)","(3.0, 3.5, 3.4711538461538463)","(2.15, 2.64, 2.5733333333333333)","(19.0, 22.0, 21.1)","(101.0, 250.0, 209.5)","(4.4, 5.2, 5.006993006993007)"
04-01-2023 14:32:09.611184,"(10.0, 13.5, 13.170454545454545)","(3.0, 3.5, 3.4689655172413794)","(2.15, 2.62, 2.59)","(19.0, 22.0, 21.1)","(101.0, 250.0, 211.42857142857144)","(4.4, 5.2, 5.0063157894736845)"
04-01-2023 14:32:10.534424,"(10.0, 13.5, 13.22340425531915)","(3.0, 3.5, 3.4689655172413794)","(2.15, 2.62, 2.572857142857143)","(19.0, 22.0, 21.0)","(101.0, 250.0, 209.5)","(4.4, 5.2, 5.0063157894736845)"
04-01-2023 14:32:11.555937,"(10.0, 13.5, 13.22340425531915)","(2.9, 3.5, 3.4689655172413794)","(2.15, 2.6, 2.5942857142857143)","(19.0, 21.0, 21.632653061224488)","(101.0, 250.0, 202.35294117647058)","(4.4, 5.2, 5.002857142857143)"
04-01-2023 14:32:12.523966,"(10.0, 13.5, 13.193877551020408)","(2.9, 3.5, 3.4699999999999998)","(2.15, 2.6, 2.5942857142857143)","(19.0, 22.0, 21.4)","(101.0, 250.0, 202.35294117647058)","(4.4, 5.2, 5.008333333333334)"
04-01-2023 14:32:13.560742,"(10.0, 13.5, 13.166666666666666)","(2.9, 3.5, 3.4833333333333334)","(2.15, 2.56, 2.5469565217391303)","(19.0, 22.0, 21.4375)","(101.0, 250.0, 202.35294117647058)","(4.4, 5.2, 5.008333333333334)"
04-01-2023 14:32:14.548057,"(10.0, 13.5, 13.166666666666666)","(2.9, 3.55, 3.5285714285714285)","(2.15, 2.56, 2.5430188679245282)","(19.0, 22.0, 21.7)","(101.0, 250.0, 202.35294117647058)","(4.4, 5.2, 5.102491103202847)"
04-01-2023 14:32:15.532537,"(10.0, 13.5, 13.243589743589743)","(2.9, 3.5, 3.491549295774648)","(2.15, 2.54, 2.5300000000000002)","(19.0, 22.0, 21.89189189189189)","(101.0, 250.0, 218.23529411764707)","(4.4, 5.2, 4.904878048780488)"
04-01-2023 14:32:16.479680,"(10.0, 13.5, 13.26388888888889)","(2.9, 3.5, 3.490322580645161)","(2.15, 2.56, 2.545714285714286)","(19.0, 24.0, 21.89189189189189)","(101.0, 250.0, 218.23529411764707)","(4.4, 5.0, 4.824691358024691)"
04-01-2023 14:32:17.426755,"(10.0, 13.5, 13.1)","(2.9, 3.5, 3.4963414634146344)","(2.15, 2.58, 2.5638709677419356)","(19.0, 23.0, 23.833333333333332)","(101.0, 250.0, 229.23076923076923)","(4.4, 4.9, 4.8175)"
04-01-2023 14:32:18.358784,"(10.0, 13.5, 13.166666666666666)","(2.9, 3.6, 3.4742647058823533)","(2.15, 2.54, 2.5294117647058822)","(19.0, 24.0, 23.333333333333332)","(101.0, 250.0, 218.23529411764707)","(4.4, 5.0, 4.917821782178218)"
04-01-2023 14:32:19.265610,"(10.0, 13.5, 13.314814814814815)","(2.9, 3.55, 3.5390625)","(2.15, 2.62, 2.586923076923077)","(19.0, 24.0, 23.714285714285715)","(101.0, 250.0, 242.5)","(4.4, 5.0, 9998.5)"
04-01-2023 14:32:20.141356,"(10.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(2.15, 99998, 9998.5)","(19.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(4.4, 99998, 9998.5)"
