,Shanias Dream,Stylish Ken,Vortex,Irongate,Holiday In Paris,Hazelnut,Stings To Burn,Jonas
15-12-2022 13:45:47.801911,"(3.0, 3.6, 3.4680555555555554)","(2.4, 2.78, 2.76)","(41.0, 160.0, 104.0)","(26.0, 50.0, 29.5625)","(21.0, 75.0, 70.91666666666666)","(7.5, 12.0, 10.022222222222222)","(11.0, 19.5, 14.868421052631579)","(6.5, 13.0, 12.772727272727273)"
15-12-2022 13:45:48.862028,"(3.0, 3.4, 3.314285714285714)","(2.4, 2.78, 2.76)","(41.0, 160.0, 104.0)","(26.0, 38.0, 29.5625)","(21.0, 75.0, 70.91666666666666)","(7.5, 11.0, 10.1)","(11.0, 19.5, 14.868421052631579)","(6.5, 13.0, 12.583333333333334)"
15-12-2022 13:45:49.930084,"(3.0, 3.4, 3.2285714285714286)","(2.4, 2.78, 2.7607999999999997)","(41.0, 160.0, 104.0)","(26.0, 38.0, 29.5625)","(21.0, 75.0, 70.91666666666666)","(7.5, 11.0, 10.1)","(11.0, 19.5, 14.868421052631579)","(6.5, 13.0, 12.583333333333334)"
15-12-2022 13:45:51.002694,"(3.0, 3.4, 3.257142857142857)","(2.4, 2.78, 2.758181818181818)","(41.0, 150.0, 108.33333333333334)","(26.0, 38.0, 31.333333333333332)","(21.0, 70.0, 43.826086956521735)","(7.5, 10.5, 9.75)","(11.0, 18.5, 15.0)","(6.5, 12.5, 12.055555555555555)"
15-12-2022 13:45:52.054792,"(3.0, 3.4, 3.26046511627907)","(2.4, 2.78, 2.7790476190476188)","(41.0, 140.0, 133.0769230769231)","(26.0, 38.0, 31.333333333333332)","(21.0, 65.0, 52.33333333333333)","(7.5, 10.5, 10.166666666666666)","(11.0, 18.5, 15.0)","(6.5, 12.5, 12.055555555555555)"
15-12-2022 13:45:53.118951,"(3.0, 3.4, 3.275)","(2.4, 2.78, 2.779230769230769)","(41.0, 140.0, 133.0769230769231)","(26.0, 38.0, 31.846153846153847)","(21.0, 65.0, 61.199999999999996)","(7.5, 10.5, 10.166666666666666)","(11.0, 18.5, 16.369565217391305)","(6.5, 12.5, 12.40909090909091)"
15-12-2022 13:45:54.176227,"(3.0, 3.3, 3.294736842105263)","(2.4, 2.78, 2.779230769230769)","(41.0, 140.0, 133.0769230769231)","(21.0, 46.0, 36.857142857142854)","(21.0, 65.0, 52.33333333333333)","(7.0, 10.5, 9.333333333333334)","(11.0, 18.5, 16.369565217391305)","(6.5, 12.5, 12.055555555555555)"
15-12-2022 13:45:55.256514,"(3.0, 3.35, 3.2964285714285717)","(2.4, 2.78, 2.779230769230769)","(41.0, 140.0, 133.0769230769231)","(21.0, 48.0, 32.45454545454545)","(21.0, 65.0, 57.4)","(7.0, 10.5, 10.166666666666666)","(11.0, 18.5, 16.369565217391305)","(6.5, 12.5, 11.083333333333334)"
15-12-2022 13:45:56.473054,"(3.0, 3.3, 3.283333333333333)","(2.35, 2.8, 2.785116279069767)","(41.0, 150.0, 120.58823529411765)","(21.0, 48.0, 36.0)","(21.0, 65.0, 52.33333333333333)","(7.5, 10.5, 10.2)","(12.0, 18.5, 16.369565217391305)","(7.0, 11.5, 11.0)"
15-12-2022 13:45:57.561316,"(3.0, 3.25, 3.24)","(2.35, 2.78, 2.658095238095238)","(41.0, 150.0, 120.58823529411765)","(21.0, 46.0, 32.666666666666664)","(21.0, 65.0, 52.33333333333333)","(7.5, 10.5, 10.2)","(12.0, 18.5, 17.025)","(7.0, 11.5, 11.333333333333334)"
15-12-2022 13:45:58.648108,"(3.0, 3.25, 3.15)","(2.35, 2.78, 2.6885714285714286)","(41.0, 150.0, 120.58823529411765)","(21.0, 46.0, 34.0)","(21.0, 65.0, 55.75)","(7.5, 10.5, 9.864705882352942)","(12.0, 19.5, 17.394736842105264)","(7.0, 11.5, 11.886363636363637)"
15-12-2022 13:45:59.810318,"(3.0, 3.2, 3.1500000000000004)","(2.35, 2.76, 2.737142857142857)","(41.0, 150.0, 120.58823529411765)","(21.0, 36.0, 33.27272727272727)","(21.0, 65.0, 61.54545454545455)","(7.5, 10.5, 9.814285714285713)","(12.0, 19.5, 17.394736842105264)","(7.0, 12.5, 12.0)"
15-12-2022 13:46:01.010729,"(3.0, 3.2, 3.1333333333333333)","(2.35, 2.76, 2.7333333333333334)","(41.0, 150.0, 120.58823529411765)","(21.0, 44.0, 39.88235294117647)","(21.0, 65.0, 62.285714285714285)","(7.5, 10.5, 9.814285714285713)","(12.0, 19.5, 17.394736842105264)","(7.0, 12.5, 12.107142857142858)"
15-12-2022 13:46:02.522184,"(3.0, 3.15, 3.1166666666666667)","(2.35, 2.76, 2.7546666666666666)","(41.0, 150.0, 120.58823529411765)","(21.0, 44.0, 34.0)","(21.0, 65.0, 62.285714285714285)","(7.5, 10.5, 9.766666666666666)","(12.0, 19.5, 17.25862068965517)","(7.0, 12.5, 12.148936170212766)"
15-12-2022 13:46:03.678523,"(3.0, 3.15, 3.138235294117647)","(2.35, 2.76, 2.7461111111111114)","(41.0, 150.0, 122.22222222222221)","(21.0, 44.0, 37.0)","(21.0, 65.0, 42.785714285714285)","(7.5, 10.5, 10.013513513513514)","(12.0, 19.5, 15.913793103448276)","(7.0, 12.5, 12.0)"
15-12-2022 13:46:04.815258,"(3.0, 3.15, 3.146875)","(2.35, 2.86, 2.786829268292683)","(41.0, 150.0, 122.22222222222221)","(21.0, 44.0, 34.666666666666664)","(21.0, 44.0, 42.785714285714285)","(7.5, 10.5, 10.108695652173912)","(12.0, 19.5, 15.913793103448276)","(7.0, 12.5, 12.05)"
15-12-2022 13:46:06.014815,"(3.0, 3.2, 3.1681818181818184)","(2.35, 2.82, 2.809333333333333)","(41.0, 150.0, 122.22222222222221)","(21.0, 44.0, 36.8)","(21.0, 44.0, 42.583333333333336)","(7.5, 10.5, 10.144186046511628)","(12.0, 19.5, 18.0)","(7.0, 12.5, 11.847826086956522)"
15-12-2022 13:46:07.161491,"(3.0, 3.2, 3.1617021276595745)","(2.35, 2.82, 2.789230769230769)","(41.0, 230.0, 202.30769230769232)","(21.0, 44.0, 32.94736842105263)","(21.0, 44.0, 42.583333333333336)","(7.5, 10.5, 9.873684210526317)","(12.0, 18.5, 18.0)","(7.0, 12.5, 11.886363636363637)"
15-12-2022 13:46:08.165703,"(3.0, 3.2, 3.1723684210526315)","(2.35, 2.82, 2.789230769230769)","(41.0, 220.0, 191.33333333333334)","(21.0, 50.0, 32.94736842105263)","(21.0, 44.0, 42.583333333333336)","(7.5, 10.5, 9.873684210526317)","(12.0, 18.5, 18.0)","(7.0, 12.5, 11.886363636363637)"
15-12-2022 13:46:09.368658,"(2.9, 3.2, 3.1730769230769234)","(2.35, 2.82, 2.7818181818181817)","(41.0, 220.0, 170.85714285714286)","(21.0, 48.0, 33.77777777777778)","(21.0, 44.0, 42.583333333333336)","(7.5, 10.5, 9.873684210526317)","(12.0, 18.0, 17.583333333333332)","(7.0, 12.0, 11.928571428571429)"
15-12-2022 13:46:10.475651,"(2.9, 3.15, 3.1416666666666666)","(2.35, 2.82, 2.78987012987013)","(41.0, 230.0, 181.46666666666667)","(21.0, 48.0, 33.142857142857146)","(21.0, 44.0, 35.5)","(7.5, 11.5, 11.268181818181818)","(12.0, 17.0, 16.916666666666668)","(7.0, 12.0, 11.8)"
15-12-2022 13:46:11.524033,"(2.9, 3.15, 3.1342105263157896)","(2.35, 2.82, 2.8)","(41.0, 230.0, 181.46666666666667)","(21.0, 48.0, 33.28)","(21.0, 42.0, 34.5)","(7.5, 11.5, 10.36)","(12.0, 17.0, 16.916666666666668)","(7.0, 12.0, 11.818181818181818)"
15-12-2022 13:46:12.634803,"(2.9, 3.15, 3.1285714285714286)","(2.35, 2.82, 2.8)","(41.0, 230.0, 157.2)","(21.0, 48.0, 33.28)","(21.0, 42.0, 40.75)","(7.5, 11.5, 10.3125)","(12.0, 17.0, 16.916666666666668)","(7.0, 12.0, 11.818181818181818)"
15-12-2022 13:46:13.703659,"(2.9, 3.15, 3.13)","(2.35, 2.82, 2.798378378378378)","(41.0, 230.0, 181.46666666666667)","(21.0, 46.0, 39.0)","(21.0, 40.0, 38.93333333333334)","(7.5, 11.5, 10.515625)","(12.0, 17.0, 16.884615384615383)","(7.0, 12.0, 12.071428571428571)"
15-12-2022 13:46:14.767169,"(2.9, 3.15, 3.13)","(2.3, 2.78, 2.7447058823529416)","(41.0, 240.0, 69.33333333333333)","(21.0, 48.0, 32.61538461538461)","(21.0, 40.0, 38.93333333333334)","(7.5, 11.5, 10.545454545454545)","(12.0, 17.0, 16.884615384615383)","(7.5, 12.5, 12.17741935483871)"
15-12-2022 13:46:15.852990,"(2.9, 3.15, 3.1326923076923077)","(2.3, 2.78, 2.7405263157894737)","(41.0, 240.0, 69.33333333333333)","(21.0, 48.0, 33.28)","(21.0, 40.0, 37.125)","(7.5, 11.5, 10.924242424242424)","(12.0, 17.0, 16.92105263157895)","(7.5, 12.5, 12.25)"
15-12-2022 13:46:16.891930,"(2.9, 3.15, 3.13125)","(2.3, 2.76, 2.7355555555555555)","(41.0, 240.0, 72.0)","(21.0, 48.0, 39.0)","(21.0, 38.0, 31.5)","(7.5, 11.5, 11.036585365853659)","(12.0, 17.0, 16.92105263157895)","(7.5, 12.5, 12.90909090909091)"
15-12-2022 13:46:18.148235,"(2.9, 3.15, 3.1279411764705882)","(2.3, 2.76, 2.7169230769230768)","(41.0, 240.0, 72.0)","(21.0, 46.0, 44.44444444444444)","(21.0, 34.0, 30.25)","(7.5, 11.5, 11.05)","(12.0, 17.0, 16.92105263157895)","(7.5, 13.0, 12.90909090909091)"
15-12-2022 13:46:19.255612,"(2.9, 3.15, 3.1227272727272726)","(2.3, 2.76, 2.7116129032258067)","(41.0, 240.0, 69.33333333333333)","(21.0, 46.0, 44.44444444444444)","(21.0, 34.0, 31.46666666666667)","(7.5, 11.5, 11.0)","(12.0, 17.0, 16.3125)","(7.5, 13.0, 12.736842105263158)"
15-12-2022 13:46:20.369196,"(2.9, 3.15, 3.1174999999999997)","(2.3, 2.76, 2.7483870967741932)","(41.0, 240.0, 69.33333333333333)","(21.0, 44.0, 43.14285714285714)","(21.0, 32.0, 31.46666666666667)","(7.5, 11.5, 11.091836734693878)","(12.0, 17.0, 18.42)","(7.5, 13.0, 12.666666666666666)"
15-12-2022 13:46:21.577949,"(2.9, 3.1, 3.0785714285714287)","(2.3, 2.76, 2.7244444444444444)","(41.0, 240.0, 69.33333333333333)","(21.0, 44.0, 43.14285714285714)","(21.0, 32.0, 31.46666666666667)","(7.5, 11.5, 11.078947368421053)","(13.0, 18.5, 17.910714285714285)","(7.5, 13.0, 12.666666666666666)"
15-12-2022 13:46:23.046876,"(2.9, 3.15, 3.1157894736842104)","(2.3, 2.7, 2.682027027027027)","(41.0, 240.0, 124.44444444444444)","(21.0, 44.0, 37.38461538461539)","(21.0, 32.0, 27.46153846153846)","(7.5, 11.5, 11.109756097560975)","(13.0, 18.0, 18.454545454545453)","(7.5, 13.0, 12.64516129032258)"
15-12-2022 13:46:24.268602,"(2.9, 3.15, 3.1095238095238096)","(2.3, 2.7, 2.682027027027027)","(41.0, 240.0, 124.44444444444444)","(21.0, 42.0, 37.38461538461539)","(21.0, 30.0, 27.09090909090909)","(7.5, 11.5, 11.020833333333334)","(13.0, 19.0, 18.47674418604651)","(8.0, 13.0, 12.64102564102564)"
15-12-2022 13:46:25.453264,"(2.9, 3.15, 3.102777777777778)","(2.3, 2.7, 2.697692307692308)","(41.0, 240.0, 77.77777777777777)","(21.0, 42.0, 37.18518518518518)","(21.0, 30.0, 28.72222222222222)","(7.5, 11.5, 10.987804878048781)","(13.0, 19.0, 18.833333333333332)","(8.0, 13.0, 12.46875)"
15-12-2022 13:46:26.741280,"(2.9, 3.15, 3.0741379310344827)","(2.3, 2.7, 2.6961904761904765)","(41.0, 220.0, 77.77777777777777)","(21.0, 42.0, 33.53846153846154)","(21.0, 29.0, 27.666666666666668)","(7.5, 11.5, 11.022727272727273)","(13.0, 19.5, 18.951612903225808)","(8.0, 12.5, 12.846153846153847)"
15-12-2022 13:46:28.025602,"(2.9, 3.05, 3.0271929824561403)","(2.3, 2.62, 2.6950000000000003)","(41.0, 210.0, 95.71428571428572)","(21.0, 32.0, 28.24390243902439)","(21.0, 29.0, 27.333333333333332)","(7.5, 11.5, 10.772727272727273)","(13.0, 19.0, 18.7)","(8.0, 13.0, 12.458333333333334)"
15-12-2022 13:46:29.220458,"(2.9, 3.15, 3.0865384615384617)","(2.3, 2.7, 2.6950000000000003)","(41.0, 210.0, 95.71428571428572)","(21.0, 32.0, 28.24390243902439)","(21.0, 30.0, 27.419354838709676)","(7.5, 11.5, 10.884615384615385)","(13.0, 19.5, 18.833333333333332)","(8.0, 12.5, 12.962962962962964)"
15-12-2022 13:46:30.545878,"(2.9, 3.15, 3.0865384615384617)","(2.25, 2.7, 2.662181818181818)","(41.0, 200.0, 112.85714285714286)","(21.0, 32.0, 28.240963855421686)","(21.0, 30.0, 23.125)","(7.5, 11.5, 10.894736842105264)","(13.0, 19.5, 18.975)","(8.0, 13.0, 12.962962962962964)"
15-12-2022 13:46:31.823650,"(2.9, 3.15, 3.094)","(2.25, 2.7, 2.6715068493150684)","(41.0, 170.0, 112.22222222222223)","(21.0, 32.0, 28.050632911392405)","(21.0, 24.0, 22.177777777777777)","(7.5, 11.5, 10.811111111111112)","(13.0, 19.5, 19.08695652173913)","(8.0, 13.0, 12.962962962962964)"
15-12-2022 13:46:32.962863,"(2.9, 3.2, 3.15625)","(2.25, 2.7, 2.6715068493150684)","(41.0, 170.0, 112.22222222222223)","(21.0, 32.0, 28.050632911392405)","(21.0, 24.0, 22.177777777777777)","(7.5, 11.5, 10.705128205128204)","(13.0, 20.0, 18.923076923076923)","(8.0, 13.0, 12.9)"
15-12-2022 13:46:34.056322,"(2.9, 3.2, 3.1571428571428575)","(2.25, 2.7, 2.681379310344828)","(41.0, 170.0, 86.94444444444444)","(21.0, 32.0, 28.049382716049383)","(21.0, 24.0, 23.11904761904762)","(7.5, 11.5, 10.705128205128204)","(13.0, 20.0, 18.923076923076923)","(8.0, 13.0, 12.944444444444445)"
15-12-2022 13:46:35.119346,"(2.9, 3.2, 3.1692307692307695)","(2.25, 2.7, 2.6712000000000002)","(41.0, 160.0, 104.44444444444444)","(21.0, 32.0, 27.402298850574713)","(21.0, 24.0, 23.26923076923077)","(7.5, 11.5, 10.705128205128204)","(13.0, 20.0, 18.75)","(8.0, 13.0, 12.928571428571429)"
15-12-2022 13:46:36.311555,"(2.9, 3.2, 3.1647058823529415)","(2.25, 2.68, 2.677)","(41.0, 150.0, 92.72727272727272)","(21.0, 32.0, 27.39325842696629)","(21.0, 24.0, 23.26923076923077)","(7.5, 11.5, 10.71951219512195)","(13.0, 20.0, 18.88888888888889)","(8.0, 13.0, 13.314814814814815)"
15-12-2022 13:46:37.490450,"(2.9, 3.2, 3.1758620689655173)","(2.25, 2.66, 2.645)","(41.0, 150.0, 90.0)","(21.0, 32.0, 27.348837209302324)","(21.0, 24.0, 23.344827586206897)","(7.5, 11.5, 10.258620689655173)","(13.0, 20.0, 18.823529411764707)","(8.0, 13.5, 12.978260869565217)"
15-12-2022 13:46:38.663083,"(2.9, 3.25, 3.2141025641025642)","(2.25, 2.66, 2.6563636363636367)","(41.0, 150.0, 90.0)","(21.0, 32.0, 28.27906976744186)","(21.0, 24.0, 23.357142857142858)","(7.5, 10.5, 10.059701492537313)","(13.0, 20.0, 19.273809523809526)","(8.0, 13.0, 12.907407407407407)"
15-12-2022 13:46:39.831527,"(2.8, 3.25, 3.2141025641025642)","(2.25, 2.66, 2.642666666666667)","(41.0, 140.0, 88.8)","(21.0, 32.0, 27.543478260869566)","(21.0, 24.0, 23.357142857142858)","(7.5, 10.5, 10.059701492537313)","(13.0, 21.0, 19.273809523809526)","(8.0, 13.0, 13.236842105263158)"
15-12-2022 13:46:40.927976,"(2.8, 3.25, 3.2392857142857143)","(2.25, 2.64, 2.6251562500000003)","(41.0, 140.0, 75.23809523809524)","(21.0, 32.0, 27.543478260869566)","(21.0, 24.0, 23.357142857142858)","(7.5, 10.5, 10.059701492537313)","(13.0, 21.0, 19.273809523809526)","(8.0, 13.5, 12.96774193548387)"
15-12-2022 13:46:42.021561,"(2.8, 3.35, 3.238888888888889)","(2.25, 2.64, 2.623515151515152)","(41.0, 130.0, 97.33333333333334)","(21.0, 32.0, 27.543478260869566)","(21.0, 24.0, 23.384615384615383)","(7.5, 10.5, 10.4125)","(13.0, 21.0, 19.45744680851064)","(8.0, 13.0, 12.926470588235293)"
15-12-2022 13:46:43.071373,"(2.8, 3.35, 3.2750000000000004)","(2.25, 2.64, 2.605909090909091)","(41.0, 130.0, 89.16666666666666)","(21.0, 32.0, 27.294117647058822)","(21.0, 24.0, 23.5)","(7.5, 10.5, 10.126666666666667)","(13.0, 21.0, 19.45744680851064)","(8.0, 13.0, 13.363636363636363)"
15-12-2022 13:46:44.261630,"(2.8, 3.35, 3.2888888888888888)","(2.25, 2.64, 2.6012403100775194)","(41.0, 130.0, 99.375)","(21.0, 32.0, 27.50561797752809)","(21.0, 25.0, 24.466666666666665)","(7.5, 10.5, 10.054545454545455)","(13.0, 21.0, 19.45744680851064)","(8.0, 13.5, 12.88888888888889)"
15-12-2022 13:46:45.360232,"(2.8, 3.35, 3.3)","(2.25, 2.64, 2.6012269938650308)","(41.0, 130.0, 99.375)","(21.0, 32.0, 27.28735632183908)","(21.0, 25.0, 24.466666666666665)","(7.5, 10.5, 10.025806451612903)","(13.0, 21.0, 19.273809523809526)","(8.0, 13.0, 12.9375)"
15-12-2022 13:46:46.544328,"(2.8, 3.25, 3.2360169491525426)","(2.25, 2.64, 2.6013698630136988)","(41.0, 130.0, 97.33333333333334)","(21.0, 32.0, 27.294117647058822)","(21.0, 25.0, 24.5)","(7.5, 10.5, 10.233333333333334)","(13.0, 21.0, 19.273809523809526)","(8.0, 13.0, 13.3)"
15-12-2022 13:46:47.833334,"(2.8, 3.3, 3.3944444444444444)","(2.25, 2.64, 2.6205517241379312)","(41.0, 130.0, 63.333333333333336)","(21.0, 32.0, 27.50561797752809)","(21.0, 26.0, 24.25)","(7.5, 10.5, 10.210344827586207)","(13.0, 21.0, 18.818181818181817)","(8.0, 13.5, 12.928571428571429)"
15-12-2022 13:46:49.014461,"(2.8, 3.4, 3.3944444444444444)","(2.25, 2.64, 2.6205925925925926)","(41.0, 130.0, 101.42857142857143)","(21.0, 32.0, 27.52325581395349)","(21.0, 25.0, 23.22222222222222)","(7.5, 10.5, 10.352112676056338)","(13.0, 20.0, 19.014285714285712)","(8.0, 13.0, 12.875)"
15-12-2022 13:46:50.247994,"(2.8, 3.4, 3.344444444444444)","(2.25, 2.64, 2.6205925925925926)","(41.0, 130.0, 101.42857142857143)","(21.0, 32.0, 27.52325581395349)","(21.0, 25.0, 23.22222222222222)","(7.5, 10.5, 10.32972972972973)","(13.0, 20.0, 19.014285714285712)","(8.0, 13.0, 12.789473684210526)"
15-12-2022 13:46:51.436179,"(2.8, 3.4, 3.308333333333333)","(2.25, 2.64, 2.620151515151515)","(41.0, 130.0, 120.0)","(21.0, 32.0, 27.476190476190474)","(21.0, 25.0, 22.7)","(7.5, 10.5, 10.253521126760564)","(13.0, 20.0, 18.9390243902439)","(8.0, 13.0, 12.891891891891891)"
15-12-2022 13:46:52.684836,"(2.8, 3.3, 3.295)","(2.25, 2.76, 2.756016949152542)","(41.0, 120.0, 110.76923076923077)","(21.0, 32.0, 28.5)","(21.0, 24.0, 21.75)","(7.5, 10.5, 10.262264150943397)","(13.0, 20.0, 18.818181818181817)","(8.0, 13.0, 12.775862068965518)"
15-12-2022 13:46:53.943021,"(2.8, 3.3, 3.275)","(2.25, 2.76, 2.755151515151515)","(41.0, 130.0, 111.33333333333334)","(21.0, 29.0, 26.375)","(21.0, 22.0, 22.2)","(7.5, 10.5, 9.248484848484848)","(13.0, 19.0, 17.803571428571427)","(8.0, 13.0, 12.487179487179487)"
15-12-2022 13:46:55.158092,"(2.8, 3.35, 3.3136363636363635)","(2.25, 2.76, 2.7474418604651163)","(41.0, 130.0, 111.33333333333334)","(21.0, 27.0, 28.733333333333334)","(21.0, 24.0, 22.818181818181817)","(7.5, 9.6, 9.023076923076923)","(13.0, 18.0, 17.3)","(8.0, 12.5, 12.7)"
15-12-2022 13:46:56.325576,"(2.8, 3.35, 3.3203703703703704)","(2.25, 2.76, 2.7345454545454544)","(41.0, 130.0, 112.5)","(21.0, 29.0, 28.733333333333334)","(21.0, 23.0, 22.818181818181817)","(7.5, 9.4, 9.023076923076923)","(13.0, 18.0, 17.416666666666668)","(8.0, 13.0, 12.701754385964913)"
15-12-2022 13:46:57.482220,"(2.8, 3.35, 3.317647058823529)","(2.25, 2.74, 2.7247368421052633)","(41.0, 70.0, 68.57142857142857)","(21.0, 29.0, 29.88888888888889)","(21.0, 23.0, 22.125)","(7.5, 9.2, 8.857142857142858)","(13.0, 18.0, 17.17142857142857)","(8.0, 13.0, 12.416666666666666)"
15-12-2022 13:46:58.629942,"(2.8, 3.35, 3.3364864864864865)","(2.25, 2.74, 2.732)","(51.0, 80.0, 71.0)","(21.0, 30.0, 29.85185185185185)","(20.0, 23.0, 22.363636363636363)","(7.5, 9.2, 8.86611570247934)","(15.0, 18.0, 17.2)","(8.5, 13.0, 12.5625)"
15-12-2022 13:46:59.728139,"(2.8, 3.4, 3.3729166666666663)","(2.25, 2.74, 2.712)","(51.0, 80.0, 71.3157894736842)","(21.0, 30.0, 29.85185185185185)","(20.0, 23.0, 22.4)","(7.5, 9.2, 8.616216216216216)","(15.0, 18.0, 17.15)","(8.5, 13.0, 12.875)"
15-12-2022 13:47:00.835505,"(2.8, 3.45, 3.4364864864864866)","(2.25, 2.76, 2.7292753623188406)","(51.0, 80.0, 71.3157894736842)","(21.0, 30.0, 29.492537313432834)","(20.0, 23.0, 22.666666666666668)","(7.5, 9.2, 8.955555555555556)","(15.0, 18.0, 17.105263157894736)","(8.5, 13.0, 12.895522388059701)"
15-12-2022 13:47:01.977201,"(2.8, 3.45, 3.4272727272727272)","(2.25, 2.74, 2.7220689655172414)","(51.0, 80.0, 73.57142857142857)","(21.0, 32.0, 29.666666666666668)","(20.0, 23.0, 22.666666666666668)","(7.5, 9.0, 8.914285714285715)","(15.0, 18.0, 17.08695652173913)","(8.5, 13.0, 12.829787234042554)"
15-12-2022 13:47:03.092599,"(2.8, 3.45, 3.4413793103448276)","(2.25, 2.72, 2.7153488372093024)","(51.0, 80.0, 74.0)","(21.0, 32.0, 29.666666666666668)","(20.0, 23.0, 22.666666666666668)","(7.5, 9.0, 8.914285714285715)","(15.0, 18.0, 17.08695652173913)","(8.5, 13.0, 12.829787234042554)"
15-12-2022 13:47:04.231427,"(2.8, 3.5, 3.44)","(2.25, 2.72, 2.71304347826087)","(51.0, 80.0, 74.0)","(21.0, 32.0, 29.6793893129771)","(20.0, 23.0, 22.666666666666668)","(7.5, 9.0, 8.907692307692308)","(15.0, 17.5, 16.794117647058822)","(8.5, 13.0, 12.745098039215687)"
15-12-2022 13:47:05.431331,"(2.8, 3.5, 3.4476190476190474)","(2.25, 2.76, 2.7516763005780347)","(51.0, 80.0, 74.0)","(21.0, 32.0, 29.692307692307693)","(20.0, 23.0, 22.666666666666668)","(7.5, 9.0, 8.885714285714286)","(15.0, 17.5, 16.571428571428573)","(8.5, 13.0, 12.655172413793103)"
15-12-2022 13:47:06.574255,"(2.8, 3.5, 3.4642857142857144)","(2.25, 2.76, 2.751360946745562)","(51.0, 80.0, 73.57142857142857)","(21.0, 32.0, 29.692307692307693)","(20.0, 23.0, 22.666666666666668)","(7.5, 9.0, 8.742857142857142)","(15.0, 17.5, 16.576923076923077)","(8.5, 13.0, 12.578947368421053)"
15-12-2022 13:47:07.854644,"(2.8, 3.5, 3.433333333333333)","(2.25, 2.76, 2.7520238095238096)","(51.0, 80.0, 73.0)","(21.0, 32.0, 29.2)","(20.0, 23.0, 22.666666666666668)","(7.5, 9.0, 8.733333333333333)","(15.0, 17.5, 16.40909090909091)","(9.0, 13.0, 12.578947368421053)"
15-12-2022 13:47:09.087832,"(2.8, 3.5, 3.4215686274509802)","(2.25, 2.76, 2.7520238095238096)","(51.0, 80.0, 73.57142857142857)","(21.0, 32.0, 29.204545454545453)","(20.0, 23.0, 22.4)","(7.5, 9.0, 9.254545454545454)","(14.0, 17.5, 16.40909090909091)","(9.0, 13.0, 12.571428571428571)"
15-12-2022 13:47:10.270913,"(2.8, 3.5, 3.4183333333333334)","(2.25, 2.76, 2.7508695652173913)","(51.0, 80.0, 68.88888888888889)","(21.0, 32.0, 26.2)","(20.0, 23.0, 21.157894736842106)","(7.5, 9.4, 9.354639175257732)","(14.0, 17.5, 14.925925925925926)","(9.0, 13.0, 12.546153846153846)"
15-12-2022 13:47:11.411557,"(2.8, 3.5, 3.411111111111111)","(2.25, 2.76, 2.7505633802816902)","(51.0, 80.0, 71.42857142857143)","(21.0, 27.0, 27.333333333333332)","(20.0, 23.0, 21.372093023255815)","(7.5, 9.4, 9.329508196721312)","(14.0, 15.0, 15.666666666666666)","(9.0, 13.0, 12.506493506493506)"
15-12-2022 13:47:12.580802,"(2.8, 3.5, 3.418867924528302)","(2.25, 2.76, 2.7508843537414966)","(51.0, 80.0, 71.42857142857143)","(21.0, 29.0, 27.333333333333332)","(20.0, 23.0, 21.372093023255815)","(7.5, 9.4, 9.329508196721312)","(14.0, 16.0, 15.444444444444445)","(9.0, 13.0, 12.530864197530864)"
15-12-2022 13:47:13.692610,"(2.8, 3.5, 3.404444444444444)","(2.25, 2.76, 2.749298245614035)","(51.0, 80.0, 68.0)","(21.0, 29.0, 27.235294117647058)","(20.0, 23.0, 21.372093023255815)","(7.5, 9.4, 9.329508196721312)","(14.0, 16.0, 15.444444444444445)","(9.0, 13.0, 12.525423728813559)"
15-12-2022 13:47:14.839958,"(2.8, 3.5, 3.404444444444444)","(2.25, 2.76, 2.7451351351351354)","(51.0, 80.0, 62.8125)","(21.0, 29.0, 27.235294117647058)","(19.0, 23.0, 21.217391304347824)","(7.5, 9.4, 9.51157894736842)","(14.0, 16.0, 15.7)","(9.0, 13.0, 12.521739130434783)"
15-12-2022 13:47:15.969780,"(2.8, 3.45, 3.4083333333333337)","(2.25, 2.76, 2.724516129032258)","(51.0, 80.0, 75.83333333333334)","(21.0, 28.0, 26.88235294117647)","(19.0, 23.0, 21.555555555555557)","(7.5, 9.6, 9.45)","(14.0, 16.0, 16.679012345679013)","(9.0, 13.0, 13.155172413793103)"
15-12-2022 13:47:17.165341,"(2.8, 3.6, 3.557142857142857)","(2.25, 2.68, 2.6726829268292684)","(51.0, 80.0, 75.83333333333334)","(21.0, 29.0, 28.555555555555557)","(19.0, 23.0, 21.5)","(7.5, 9.6, 9.492307692307692)","(14.0, 17.0, 16.791666666666668)","(9.0, 13.5, 13.166666666666666)"
15-12-2022 13:47:18.470242,"(2.8, 3.6, 3.5625)","(2.25, 2.68, 2.6451282051282052)","(51.0, 80.0, 75.0)","(21.0, 28.0, 27.77777777777778)","(19.0, 23.0, 21.272727272727273)","(7.5, 9.6, 9.525)","(14.0, 17.0, 16.71153846153846)","(9.0, 13.5, 13.35)"
15-12-2022 13:47:19.678056,"(2.8, 3.6, 3.585)","(2.25, 2.68, 2.6451282051282052)","(51.0, 80.0, 75.0)","(21.0, 28.0, 27.77777777777778)","(19.0, 23.0, 21.48)","(7.5, 9.6, 9.49433962264151)","(14.0, 17.0, 16.323529411764707)","(9.0, 13.5, 13.35)"
