,Rich List,Dawn Ofa New Brew,Roll The Aces,Barkway Dulcie,Famous Three,Shireen,Burrabadine Dancer,Dragon Tattoo Nz,Hes The Judge
06-01-2023 12:26:15.920332,"(12.0, 15.5, 16.083333333333332)","(101.0, 290.0, 330.0)","(7.0, 11.0, 10.7)","(101.0, 750.0, 630.0)","(101.0, 300.0, 270.0)","(3.8, 6.6, 5.85)","(13.0, 15.5, 15.166666666666666)","(1.9, 99999, 99990)","(7.5, 10.0, 9.533333333333333)"
06-01-2023 12:26:17.271758,"(12.0, 16.5, 16.083333333333332)","(101.0, 420.0, 350.0)","(7.0, 11.0, 10.7)","(101.0, 750.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(3.8, 6.4, 5.85)","(13.0, 15.5, 15.571428571428571)","(1.9, 99999, 99990)","(7.5, 10.0, 9.4)"
06-01-2023 12:26:18.558715,"(12.0, 16.0, 15.25)","(101.0, 400.0, 350.0)","(7.0, 11.0, 10.7)","(101.0, 760.0, 638.0)","(101.0, 300.0, 270.0)","(3.8, 6.4, 5.85)","(13.0, 16.0, 15.571428571428571)","(1.9, 99999, 99990)","(7.5, 10.0, 9.4)"
06-01-2023 12:26:19.828752,"(12.0, 16.0, 15.571428571428571)","(101.0, 400.0, 342.0)","(7.0, 11.0, 10.7)","(101.0, 750.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(3.8, 6.4, 5.85)","(13.0, 16.0, 15.333333333333334)","(1.9, 99999, 99990)","(7.5, 10.0, 9.4)"
06-01-2023 12:26:21.044814,"(12.0, 16.0, 15.571428571428571)","(101.0, 390.0, 342.0)","(7.0, 11.0, 10.934545454545454)","(101.0, 760.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(3.8, 6.4, 5.4375)","(13.0, 15.5, 15.333333333333334)","(1.9, 99999, 99990)","(7.5, 10.0, 9.688888888888888)"
06-01-2023 12:26:22.348039,"(12.0, 16.5, 15.7)","(101.0, 380.0, 326.0)","(7.0, 11.0, 10.938983050847458)","(101.0, 760.0, 630.0)","(101.0, 300.0, 270.0)","(3.8, 6.4, 5.4375)","(13.0, 15.5, 15.333333333333334)","(1.9, 99999, 99990)","(7.5, 10.0, 9.766666666666666)"
06-01-2023 12:26:23.684604,"(12.0, 16.5, 15.666666666666666)","(101.0, 370.0, 275.7142857142857)","(8.0, 11.0, 10.8)","(101.0, 750.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(3.9, 6.4, 5.75)","(13.0, 15.5, 15.166666666666666)","(1.9, 99999, 99990)","(7.5, 10.0, 9.766666666666666)"
06-01-2023 12:26:24.928048,"(12.0, 16.0, 15.666666666666666)","(101.0, 370.0, 290.0)","(8.0, 11.0, 10.727272727272727)","(101.0, 760.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(3.9, 6.2, 5.75)","(13.0, 15.5, 15.166666666666666)","(1.9, 99999, 99990)","(7.5, 10.0, 9.688888888888888)"
06-01-2023 12:26:26.298393,"(12.0, 16.0, 15.428571428571429)","(101.0, 360.0, 310.0)","(8.0, 11.0, 10.8)","(101.0, 760.0, 630.0)","(101.0, 300.0, 270.0)","(3.9, 6.2, 5.4125)","(13.0, 15.5, 15.3)","(1.9, 99999, 99990)","(7.5, 10.0, 9.4)"
06-01-2023 12:26:27.676137,"(12.0, 15.5, 15.25)","(101.0, 350.0, 310.0)","(8.0, 11.0, 10.76923076923077)","(101.0, 750.0, 630.0)","(101.0, 300.0, 270.0)","(4.2, 6.2, 5.4125)","(13.0, 15.5, 15.277777777777779)","(1.9, 99999, 99990)","(7.5, 10.0, 9.142857142857144)"
06-01-2023 12:26:29.026993,"(12.0, 15.5, 15.318181818181818)","(101.0, 350.0, 283.33333333333337)","(8.0, 11.0, 10.76923076923077)","(101.0, 750.0, 630.0)","(101.0, 300.0, 270.0)","(4.2, 6.2, 5.4125)","(13.0, 15.5, 15.277777777777779)","(1.9, 99999, 99990)","(7.5, 10.0, 9.142857142857144)"
06-01-2023 12:26:30.665823,"(12.0, 15.5, 15.4)","(101.0, 350.0, 276.6666666666667)","(8.0, 11.0, 10.76923076923077)","(101.0, 750.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(4.0, 6.2, 5.65)","(12.0, 15.5, 15.277777777777779)","(1.9, 99999, 99990)","(7.0, 10.0, 9.142857142857144)"
06-01-2023 12:26:32.186289,"(12.0, 16.0, 15.5)","(101.0, 340.0, 294.0)","(8.0, 11.0, 10.76923076923077)","(101.0, 760.0, 630.0)","(101.0, 300.0, 270.0)","(4.0, 6.0, 5.8)","(12.0, 15.5, 15.277777777777779)","(1.9, 99999, 99990)","(7.0, 10.0, 9.142857142857144)"
06-01-2023 12:26:33.548375,"(12.0, 16.0, 15.2)","(101.0, 330.0, 294.0)","(8.0, 11.0, 10.76923076923077)","(101.0, 750.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(4.0, 6.0, 5.766666666666667)","(12.0, 15.5, 15.277777777777779)","(1.9, 99999, 99990)","(7.0, 10.0, 9.0)"
06-01-2023 12:26:34.862451,"(12.0, 15.5, 14.9)","(101.0, 330.0, 294.0)","(8.0, 11.0, 10.76923076923077)","(101.0, 760.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(4.0, 6.0, 5.766666666666667)","(12.0, 15.5, 15.277777777777779)","(1.9, 99999, 99990)","(7.0, 10.0, 9.0)"
06-01-2023 12:26:36.319673,"(12.0, 15.5, 14.9)","(101.0, 330.0, 294.0)","(8.0, 11.0, 10.953846153846154)","(101.0, 760.0, 630.0)","(101.0, 300.0, 270.0)","(4.0, 6.0, 5.65)","(12.0, 15.5, 15.277777777777779)","(1.9, 99999, 99990)","(7.0, 10.0, 9.058823529411764)"
06-01-2023 12:26:37.962309,"(12.0, 15.5, 15.875)","(101.0, 320.0, 263.3333333333333)","(8.0, 11.0, 10.953846153846154)","(101.0, 750.0, 630.0)","(101.0, 300.0, 270.0)","(4.0, 6.0, 5.65)","(12.0, 15.5, 15.277777777777779)","(1.9, 99999, 99990)","(7.0, 10.0, 8.833333333333332)"
06-01-2023 12:26:39.357578,"(12.0, 16.5, 15.875)","(101.0, 320.0, 278.0)","(8.0, 11.0, 10.94915254237288)","(101.0, 750.0, 630.0)","(101.0, 300.0, 270.0)","(4.0, 6.0, 5.65)","(12.0, 15.5, 15.666666666666666)","(1.9, 99999, 99990)","(7.0, 10.0, 8.833333333333332)"
06-01-2023 12:26:41.080399,"(12.0, 16.0, 15.2)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.94915254237288)","(101.0, 750.0, 630.0)","(101.0, 300.0, 270.0)","(4.0, 6.0, 5.825)","(12.0, 17.0, 15.75)","(1.9, 99999, 99990)","(7.0, 10.0, 8.50909090909091)"
06-01-2023 12:26:42.696983,"(12.0, 16.0, 15.214285714285714)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.91891891891892)","(101.0, 750.0, 630.0)","(101.0, 300.0, 270.0)","(4.0, 6.0, 5.88)","(12.0, 16.5, 15.75)","(1.9, 99999, 99990)","(7.0, 9.6, 8.626666666666667)"
06-01-2023 12:26:44.101747,"(12.0, 15.5, 15.214285714285714)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.88888888888889)","(101.0, 750.0, 630.0)","(101.0, 300.0, 270.0)","(4.0, 6.0, 5.88)","(12.0, 16.5, 15.75)","(1.9, 99999, 99990)","(7.0, 9.6, 8.626666666666667)"
06-01-2023 12:26:45.546807,"(12.0, 15.5, 15.214285714285714)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.88888888888889)","(101.0, 750.0, 630.0)","(101.0, 300.0, 270.0)","(4.0, 6.0, 5.88)","(12.0, 16.5, 15.75)","(1.9, 99999, 99990)","(7.0, 9.6, 8.626666666666667)"
06-01-2023 12:26:46.910092,"(12.0, 16.5, 15.7)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.88888888888889)","(101.0, 750.0, 630.0)","(101.0, 300.0, 270.0)","(4.0, 6.0, 5.85)","(12.0, 16.5, 15.75)","(1.9, 99999, 99990)","(7.0, 9.6, 8.462337662337662)"
06-01-2023 12:26:48.261272,"(12.0, 16.0, 15.4)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.88888888888889)","(101.0, 750.0, 630.0)","(101.0, 300.0, 270.0)","(4.0, 6.0, 5.85)","(12.0, 16.5, 15.75)","(1.9, 99999, 99990)","(7.0, 9.6, 8.462337662337662)"
06-01-2023 12:26:49.609371,"(12.0, 16.0, 15.4)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.88888888888889)","(101.0, 750.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(4.0, 6.0, 5.775)","(12.0, 16.5, 15.75)","(1.9, 99999, 99990)","(7.0, 9.6, 8.462337662337662)"
06-01-2023 12:26:50.935300,"(12.0, 16.0, 15.4)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.9)","(101.0, 760.0, 630.0)","(101.0, 300.0, 270.0)","(4.0, 5.9, 5.775)","(12.0, 16.5, 16.25)","(1.9, 99999, 99990)","(7.0, 9.6, 8.462337662337662)"
06-01-2023 12:26:52.289896,"(12.0, 16.5, 15.7)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.9)","(101.0, 750.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(4.0, 5.9, 5.775)","(12.0, 16.5, 16.25)","(1.9, 99999, 99990)","(7.0, 9.6, 8.462337662337662)"
06-01-2023 12:26:53.514278,"(12.0, 16.0, 15.4)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.9)","(101.0, 760.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(4.0, 5.9, 5.775)","(12.0, 16.5, 16.25)","(1.9, 99999, 99990)","(7.0, 9.6, 8.462337662337662)"
06-01-2023 12:26:54.771221,"(12.0, 16.0, 15.4)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.9)","(101.0, 760.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(4.0, 5.9, 5.775)","(12.0, 16.5, 16.25)","(1.9, 99999, 99990)","(7.0, 9.6, 8.626666666666667)"
06-01-2023 12:26:56.101672,"(12.0, 16.0, 16.0)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.9)","(101.0, 750.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(4.2, 5.9, 5.611764705882353)","(12.0, 16.5, 16.375)","(1.9, 99999, 99990)","(7.0, 9.6, 8.627027027027026)"
06-01-2023 12:26:57.420364,"(12.0, 16.0, 15.4)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.9)","(101.0, 760.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(4.2, 5.9, 5.775)","(12.0, 16.5, 16.375)","(1.9, 99999, 99990)","(7.0, 9.6, 8.463157894736842)"
06-01-2023 12:26:58.709105,"(12.0, 16.0, 15.4)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.9)","(101.0, 760.0, 630.0)","(101.0, 300.0, 270.0)","(4.2, 5.9, 5.775)","(12.0, 16.5, 16.375)","(1.9, 99999, 99990)","(7.0, 9.6, 8.463157894736842)"
06-01-2023 12:26:59.980062,"(12.0, 16.5, 16.0)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.9)","(101.0, 750.0, 498.57142857142856)","(101.0, 300.0, 270.0)","(4.2, 5.9, 5.775)","(12.0, 16.5, 16.375)","(1.9, 99999, 99990)","(7.0, 9.6, 8.463157894736842)"
06-01-2023 12:27:01.340817,"(12.0, 16.5, 16.0)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.892857142857142)","(101.0, 760.0, 498.57142857142856)","(101.0, 300.0, 276.6666666666667)","(4.2, 5.9, 5.65)","(12.0, 16.5, 15.9)","(1.9, 99999, 99990)","(7.0, 9.6, 8.549999999999999)"
06-01-2023 12:27:02.689629,"(12.0, 16.0, 15.826086956521738)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.892857142857142)","(101.0, 760.0, 498.57142857142856)","(101.0, 340.0, 270.0)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.9)","(1.9, 99999, 99990)","(7.0, 9.6, 8.432432432432433)"
06-01-2023 12:27:03.969082,"(12.0, 16.0, 15.25)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.892857142857142)","(101.0, 760.0, 498.57142857142856)","(101.0, 330.0, 294.0)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.9)","(1.9, 99999, 99990)","(7.0, 9.6, 8.432432432432433)"
06-01-2023 12:27:05.233785,"(12.0, 16.0, 15.25)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.892857142857142)","(101.0, 760.0, 630.0)","(101.0, 330.0, 294.0)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.8)","(1.9, 99999, 99990)","(7.0, 9.6, 8.549999999999999)"
06-01-2023 12:27:06.645867,"(12.0, 16.5, 16.1)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.892857142857142)","(101.0, 750.0, 498.57142857142856)","(101.0, 330.0, 294.0)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.8)","(1.9, 99999, 99990)","(7.0, 9.6, 8.549999999999999)"
06-01-2023 12:27:07.892244,"(12.0, 16.5, 16.125)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.892857142857142)","(101.0, 760.0, 498.57142857142856)","(101.0, 330.0, 263.3333333333333)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.8)","(1.9, 99999, 99990)","(7.0, 9.6, 8.549999999999999)"
06-01-2023 12:27:09.160005,"(12.0, 16.5, 16.125)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.892857142857142)","(101.0, 760.0, 630.0)","(101.0, 320.0, 278.0)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.8)","(1.9, 99999, 99990)","(7.0, 9.6, 8.549999999999999)"
06-01-2023 12:27:10.395481,"(12.0, 16.5, 16.125)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.892857142857142)","(101.0, 750.0, 630.0)","(101.0, 310.0, 278.0)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.8)","(1.9, 99999, 99990)","(7.0, 9.6, 8.549999999999999)"
06-01-2023 12:27:11.697067,"(12.0, 16.5, 16.333333333333332)","(101.0, 310.0, 278.0)","(8.0, 11.0, 11.442307692307692)","(101.0, 750.0, 630.0)","(101.0, 310.0, 256.6666666666667)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.88888888888889)","(1.9, 99999, 99990)","(7.0, 9.6, 8.549999999999999)"
06-01-2023 12:27:13.068870,"(12.0, 16.5, 16.333333333333332)","(101.0, 310.0, 278.0)","(8.0, 11.5, 10.892857142857142)","(101.0, 750.0, 630.0)","(101.0, 310.0, 250.0)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.88888888888889)","(1.9, 99999, 99990)","(7.0, 9.6, 8.549999999999999)"
06-01-2023 12:27:14.408909,"(12.0, 16.5, 16.333333333333332)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.892857142857142)","(101.0, 750.0, 630.0)","(101.0, 300.0, 250.0)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.88888888888889)","(1.9, 99999, 99990)","(7.0, 9.6, 8.516129032258064)"
06-01-2023 12:27:15.868619,"(12.0, 16.5, 16.333333333333332)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.892857142857142)","(101.0, 750.0, 630.0)","(101.0, 300.0, 262.0)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.88888888888889)","(1.9, 99999, 99990)","(7.0, 9.6, 8.516129032258064)"
06-01-2023 12:27:17.346622,"(12.0, 16.5, 16.125)","(101.0, 310.0, 278.0)","(8.0, 11.0, 11.442307692307692)","(101.0, 750.0, 630.0)","(101.0, 290.0, 254.0)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.88888888888889)","(1.9, 99999, 99990)","(7.0, 9.6, 8.433333333333332)"
06-01-2023 12:27:18.859881,"(12.0, 16.5, 16.125)","(101.0, 310.0, 278.0)","(8.0, 11.5, 10.892857142857142)","(101.0, 750.0, 630.0)","(101.0, 280.0, 236.66666666666669)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.88888888888889)","(1.9, 99999, 99990)","(7.0, 9.2, 8.433333333333332)"
06-01-2023 12:27:20.171150,"(12.0, 16.5, 16.125)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.625)","(101.0, 750.0, 630.0)","(101.0, 280.0, 224.28571428571428)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.88888888888889)","(1.9, 99999, 99990)","(7.0, 9.2, 8.433333333333332)"
06-01-2023 12:27:21.392752,"(12.0, 16.5, 16.125)","(101.0, 310.0, 278.0)","(8.0, 11.0, 11.25)","(101.0, 750.0, 630.0)","(101.0, 280.0, 246.0)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.88888888888889)","(1.9, 99999, 99990)","(7.0, 9.2, 8.433333333333332)"
06-01-2023 12:27:22.673940,"(12.0, 16.5, 16.125)","(101.0, 310.0, 278.0)","(8.0, 11.5, 10.714285714285714)","(101.0, 750.0, 630.0)","(101.0, 270.0, 238.0)","(4.2, 5.9, 5.65)","(12.0, 16.0, 15.88888888888889)","(1.9, 99999, 99990)","(7.0, 9.2, 8.433333333333332)"
06-01-2023 12:27:24.008214,"(12.0, 16.5, 16.125)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.5)","(101.0, 750.0, 630.0)","(101.0, 260.0, 238.0)","(4.2, 5.9, 5.671428571428572)","(12.0, 16.0, 15.85)","(1.9, 99999, 99990)","(7.0, 9.2, 8.433333333333332)"
06-01-2023 12:27:25.286404,"(12.0, 16.5, 16.346153846153847)","(101.0, 310.0, 278.0)","(8.0, 11.0, 11.0)","(101.0, 750.0, 630.0)","(101.0, 260.0, 223.33333333333331)","(4.2, 5.9, 5.783333333333333)","(12.0, 16.0, 15.892857142857142)","(1.9, 99999, 99990)","(7.0, 9.2, 8.422535211267606)"
06-01-2023 12:27:26.686280,"(12.0, 16.5, 16.38888888888889)","(101.0, 310.0, 278.0)","(8.0, 11.5, 10.5)","(101.0, 750.0, 630.0)","(101.0, 260.0, 223.33333333333331)","(4.2, 5.9, 5.75)","(12.0, 16.0, 15.892857142857142)","(1.9, 99999, 99990)","(7.0, 9.2, 8.422535211267606)"
06-01-2023 12:27:28.193590,"(12.0, 16.5, 16.25)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.5)","(101.0, 750.0, 630.0)","(101.0, 260.0, 303.33333333333337)","(4.2, 5.9, 5.836363636363637)","(12.0, 16.0, 15.85)","(1.9, 99999, 99990)","(7.0, 9.2, 8.372727272727273)"
06-01-2023 12:27:29.590912,"(12.0, 16.5, 16.25)","(101.0, 310.0, 278.0)","(8.0, 11.0, 11.0)","(101.0, 750.0, 630.0)","(101.0, 380.0, 326.0)","(4.2, 5.9, 5.675)","(12.0, 16.0, 15.892857142857142)","(1.9, 99999, 99990)","(7.0, 9.0, 8.372727272727273)"
06-01-2023 12:27:30.905143,"(12.0, 16.5, 16.38888888888889)","(101.0, 310.0, 278.0)","(8.0, 11.5, 11.0)","(101.0, 750.0, 630.0)","(101.0, 370.0, 326.0)","(4.2, 5.8, 5.675)","(12.0, 16.0, 15.892857142857142)","(1.9, 99999, 99990)","(7.0, 9.0, 8.367032967032966)"
06-01-2023 12:27:32.234248,"(12.0, 16.5, 16.38888888888889)","(101.0, 310.0, 278.0)","(8.0, 11.5, 11.0)","(101.0, 750.0, 630.0)","(101.0, 370.0, 326.0)","(4.2, 5.8, 5.675)","(12.0, 16.0, 15.892857142857142)","(1.9, 99999, 99990)","(7.0, 9.0, 8.367032967032966)"
06-01-2023 12:27:33.672025,"(12.0, 16.5, 16.38888888888889)","(101.0, 310.0, 278.0)","(8.0, 11.5, 11.0)","(101.0, 750.0, 630.0)","(101.0, 370.0, 326.0)","(4.2, 5.8, 5.733333333333333)","(12.0, 16.0, 15.85)","(1.9, 99999, 99990)","(7.0, 9.0, 8.367032967032966)"
06-01-2023 12:27:35.094567,"(12.0, 16.5, 16.125)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.5)","(101.0, 750.0, 630.0)","(101.0, 370.0, 326.0)","(4.2, 6.0, 5.733333333333333)","(12.0, 16.0, 15.85)","(1.9, 99999, 99990)","(7.0, 9.0, 8.367032967032966)"
06-01-2023 12:27:36.450916,"(12.0, 16.5, 16.125)","(101.0, 310.0, 278.0)","(8.0, 11.0, 10.5)","(101.0, 750.0, 630.0)","(101.0, 370.0, 326.0)","(4.2, 6.0, 5.733333333333333)","(12.0, 16.0, 15.85)","(1.9, 99999, 99990)","(7.0, 9.0, 8.367032967032966)"
06-01-2023 12:27:37.912994,"(12.0, 16.5, 16.125)","(101.0, 310.0, 278.0)","(8.0, 11.0, 11.0)","(101.0, 750.0, 630.0)","(101.0, 370.0, 326.0)","(4.2, 6.0, 5.83)","(12.0, 16.0, 15.85)","(1.9, 99999, 99990)","(7.0, 9.0, 8.367032967032966)"
06-01-2023 12:27:39.167220,"(12.0, 16.5, 16.125)","(101.0, 310.0, 278.0)","(8.0, 11.5, 11.0)","(101.0, 750.0, 630.0)","(101.0, 370.0, 326.0)","(4.2, 5.9, 5.75)","(12.0, 16.0, 15.892857142857142)","(1.9, 99999, 99990)","(7.0, 9.0, 8.367032967032966)"
06-01-2023 12:27:40.364620,"(12.0, 16.5, 16.333333333333332)","(101.0, 310.0, 278.0)","(8.0, 11.5, 11.0)","(101.0, 750.0, 630.0)","(101.0, 370.0, 326.0)","(4.2, 5.9, 5.75)","(12.0, 16.0, 15.892857142857142)","(1.9, 99999, 99990)","(7.0, 9.0, 8.367032967032966)"
06-01-2023 12:27:41.547986,"(12.0, 16.5, 16.333333333333332)","(101.0, 310.0, 278.0)","(8.0, 11.5, 10.75)","(101.0, 750.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.2, 5.9, 5.83)","(12.0, 16.0, 15.85)","(1.9, 99999, 99990)","(7.0, 9.0, 8.367032967032966)"
06-01-2023 12:27:42.800787,"(12.0, 16.5, 16.333333333333332)","(101.0, 310.0, 281.66666666666663)","(8.0, 11.0, 10.5)","(101.0, 750.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.2, 5.9, 5.6)","(12.0, 16.0, 15.666666666666666)","(1.9, 99999, 99990)","(7.0, 9.0, 8.367032967032966)"
06-01-2023 12:27:44.087713,"(12.0, 16.5, 16.333333333333332)","(101.0, 310.0, 281.66666666666663)","(8.0, 11.0, 11.0)","(101.0, 750.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.2, 5.9, 5.6)","(12.0, 16.0, 14.375)","(1.9, 99999, 99990)","(7.0, 9.0, 8.367032967032966)"
06-01-2023 12:27:45.552253,"(12.0, 16.5, 16.2)","(101.0, 310.0, 281.66666666666663)","(8.0, 11.5, 10.5)","(101.0, 750.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.2, 5.9, 5.775)","(12.0, 15.5, 15.477443609022556)","(1.9, 99999, 99990)","(7.0, 9.0, 8.367032967032966)"
06-01-2023 12:27:47.014180,"(12.0, 16.5, 16.2)","(101.0, 310.0, 281.66666666666663)","(8.0, 11.0, 10.5)","(101.0, 750.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.2, 5.9, 5.6)","(12.0, 15.5, 15.474358974358974)","(1.9, 99999, 99990)","(7.0, 9.0, 8.367032967032966)"
06-01-2023 12:27:48.525827,"(12.0, 16.5, 16.083333333333332)","(101.0, 310.0, 281.66666666666663)","(8.0, 11.0, 11.0)","(101.0, 750.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.4, 5.9, 5.65)","(12.0, 15.5, 15.474358974358974)","(1.9, 99999, 99990)","(6.5, 9.0, 8.367032967032966)"
06-01-2023 12:27:49.906693,"(12.0, 16.5, 16.083333333333332)","(101.0, 310.0, 281.66666666666663)","(8.0, 11.5, 9.981818181818182)","(101.0, 750.0, 353.33333333333337)","(101.0, 370.0, 331.6666666666667)","(4.4, 5.9, 5.65)","(12.0, 15.5, 15.474358974358974)","(1.9, 99999, 99990)","(6.5, 9.0, 8.367032967032966)"
06-01-2023 12:27:51.244444,"(12.0, 16.5, 16.083333333333332)","(101.0, 310.0, 281.66666666666663)","(8.0, 9.8, 10.066666666666666)","(101.0, 760.0, 353.33333333333337)","(101.0, 370.0, 331.6666666666667)","(4.4, 5.9, 5.6)","(12.0, 15.5, 15.474358974358974)","(1.9, 99999, 99990)","(6.5, 9.0, 8.367032967032966)"
06-01-2023 12:27:52.588085,"(12.0, 16.5, 16.083333333333332)","(101.0, 310.0, 285.7142857142857)","(8.0, 11.0, 9.141176470588235)","(101.0, 760.0, 353.33333333333337)","(101.0, 370.0, 331.6666666666667)","(4.4, 5.9, 5.65)","(12.0, 15.5, 15.474358974358974)","(1.9, 99999, 99990)","(6.5, 9.0, 8.367032967032966)"
06-01-2023 12:27:53.881660,"(12.0, 16.5, 16.083333333333332)","(101.0, 310.0, 285.7142857142857)","(8.0, 9.2, 10.35)","(101.0, 760.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.4, 5.9, 5.65)","(12.0, 15.5, 15.474358974358974)","(1.9, 99999, 99990)","(6.5, 9.0, 8.367032967032966)"
06-01-2023 12:27:55.084931,"(12.0, 16.5, 16.083333333333332)","(101.0, 310.0, 285.7142857142857)","(8.0, 10.5, 9.91304347826087)","(101.0, 750.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.4, 5.9, 5.6)","(12.0, 15.5, 15.961538461538462)","(1.9, 99999, 99990)","(6.5, 9.0, 8.367032967032966)"
06-01-2023 12:27:56.293038,"(12.0, 16.5, 16.083333333333332)","(101.0, 310.0, 285.7142857142857)","(8.0, 10.0, 9.6)","(101.0, 750.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.4, 5.9, 5.65)","(12.0, 16.0, 16.0)","(1.9, 99999, 99990)","(6.5, 9.0, 8.367032967032966)"
06-01-2023 12:27:57.508066,"(12.0, 16.5, 16.083333333333332)","(101.0, 310.0, 285.7142857142857)","(8.0, 10.0, 10.35)","(101.0, 750.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.4, 5.9, 5.65)","(12.0, 17.0, 16.0)","(1.9, 99999, 99990)","(6.5, 9.0, 8.367032967032966)"
06-01-2023 12:27:58.700880,"(12.0, 16.5, 16.083333333333332)","(101.0, 310.0, 285.7142857142857)","(8.0, 11.5, 10.35)","(101.0, 750.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.4, 5.9, 5.65)","(12.0, 17.0, 16.0)","(1.9, 99999, 99990)","(6.5, 9.0, 8.367032967032966)"
06-01-2023 12:28:00.012756,"(12.0, 16.5, 16.083333333333332)","(101.0, 310.0, 285.7142857142857)","(8.0, 11.5, 10.35)","(101.0, 750.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.4, 5.9, 5.65)","(12.0, 17.0, 16.0)","(1.9, 99999, 99990)","(6.5, 9.0, 8.367032967032966)"
06-01-2023 12:28:01.316427,"(12.0, 16.5, 16.083333333333332)","(101.0, 310.0, 285.7142857142857)","(8.0, 11.5, 9.933333333333334)","(101.0, 750.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.4, 5.9, 5.65)","(12.0, 17.0, 17.25)","(1.9, 99999, 99990)","(6.5, 9.0, 8.367032967032966)"
06-01-2023 12:28:03.029452,"(12.0, 16.5, 15.5)","(101.0, 310.0, 285.7142857142857)","(8.0, 11.0, 9.95)","(101.0, 750.0, 450.0)","(101.0, 370.0, 331.6666666666667)","(4.4, 5.9, 5.66)","(12.0, 17.5, 16.25)","(1.9, 99999, 99990)","(6.5, 9.0, 8.367032967032966)"
