,Oristano,Jeanella,World Ruler,Finest Clobber,Go Go Gracie,Hell Raider,Global Conflict,Moments Of Magic
07-01-2023 15:50:59.680961,"(4.0, 5.7, 5.15)","(2.15, 2.98, 2.9568421052631577)","(6.5, 10.0, 9.0)","(10.0, 13.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.545454545454545)","(21.0, 44.0, 30.666666666666668)","(91.0, 220.0, 188.75)"
07-01-2023 15:51:00.711413,"(4.0, 5.7, 5.15)","(2.15, 2.98, 2.9568421052631577)","(6.5, 10.0, 9.0)","(10.0, 13.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.545454545454545)","(21.0, 44.0, 30.666666666666668)","(91.0, 220.0, 188.75)"
07-01-2023 15:51:01.756132,"(4.0, 5.7, 5.300000000000001)","(2.15, 2.4, 2.38258064516129)","(6.5, 10.0, 9.0)","(10.0, 12.5, 11.5)","(6.0, 9.4, 8.4)","(9.0, 15.0, 12.923076923076923)","(21.0, 44.0, 30.666666666666668)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:02.915459,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6215384615384614)","(6.5, 10.0, 9.0)","(10.0, 12.0, 11.4)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.545454545454545)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:03.925475,"(4.0, 5.7, 5.15)","(2.15, 2.94, 2.52)","(6.5, 10.0, 9.0)","(10.0, 12.0, 11.4)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.545454545454545)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:04.917920,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6433333333333335)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.4)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:05.995290,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6433333333333335)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.4)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:07.009186,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6433333333333335)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.4)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:08.153576,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6433333333333335)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.4)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:09.303524,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6433333333333335)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.4)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:10.389997,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6433333333333335)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.4)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:11.428192,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.4)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:12.394420,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:13.527801,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:14.683740,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:15.923454,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:17.099872,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:18.267236,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:19.290897,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:20.362282,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:21.549416,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:22.609673,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:23.719910,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:24.915321,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:26.036325,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:27.142657,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:28.382500,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:29.501089,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:30.625687,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:31.762187,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6766666666666667)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:32.810521,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.688)","(6.5, 10.0, 9.4)","(10.0, 12.0, 11.571428571428571)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:33.848327,"(4.0, 5.7, 5.175)","(2.15, 2.96, 2.688)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.214285714285714)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:34.925675,"(4.0, 5.7, 5.175)","(2.15, 2.96, 2.688)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:36.098669,"(4.0, 5.7, 5.175)","(2.15, 2.96, 2.79)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:37.268123,"(4.0, 5.7, 5.175)","(2.15, 2.96, 2.79)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:38.366845,"(3.9, 5.7, 5.175)","(2.15, 2.96, 2.79)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:39.437220,"(3.9, 5.7, 5.175)","(2.15, 2.96, 2.79)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:40.486045,"(3.9, 5.7, 5.175)","(2.15, 2.96, 2.79)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:41.576176,"(3.9, 5.7, 5.175)","(2.15, 2.96, 2.79)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:42.658711,"(3.9, 5.7, 5.175)","(2.15, 2.96, 2.79)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:43.819267,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9353846153846153)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:44.900500,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9353846153846153)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:46.030394,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9353846153846153)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:47.142315,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9353846153846153)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:48.201090,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9353846153846153)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:49.287953,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9353846153846153)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.0)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:50.409467,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:51.453599,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:52.485348,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:53.492970,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:54.567039,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:55.722161,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:56.885691,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.2)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:58.031603,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.440000000000001)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:51:59.117091,"(3.9, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.4)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.440000000000001)","(9.0, 15.0, 12.0)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:52:00.143210,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.879999999999999)","(10.0, 11.5, 11.1)","(6.0, 9.4, 8.440000000000001)","(9.0, 15.0, 11.75)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:52:01.181766,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.879999999999999)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.440000000000001)","(9.0, 14.0, 11.75)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 178.33333333333331)"
07-01-2023 15:52:02.288268,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.879999999999999)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.666666666666668)","(9.0, 14.0, 11.75)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 208.0)"
07-01-2023 15:52:03.400709,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.879999999999999)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.771428571428572)","(9.0, 14.0, 11.75)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 208.0)"
07-01-2023 15:52:04.469693,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.9)","(6.5, 10.0, 9.879999999999999)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.771428571428572)","(9.0, 14.0, 11.75)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 208.0)"
07-01-2023 15:52:05.510048,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.5885714285714285)","(6.5, 10.0, 9.879999999999999)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:06.606756,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.586666666666667)","(6.5, 10.0, 9.466666666666667)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:07.674956,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.5885714285714285)","(6.5, 10.0, 9.466666666666667)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:08.719663,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.607142857142857)","(6.5, 10.0, 9.466666666666667)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 44.0, 39.55555555555556)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:09.725009,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.630666666666667)","(6.5, 10.0, 9.466666666666667)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 44.0, 38.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:10.758860,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.630666666666667)","(6.5, 10.0, 9.466666666666667)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 42.0, 38.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:11.776734,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.630666666666667)","(6.5, 10.0, 9.466666666666667)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 42.0, 38.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:12.851547,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.630666666666667)","(6.5, 10.0, 9.466666666666667)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 42.0, 38.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:13.973369,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.630666666666667)","(6.5, 10.0, 9.466666666666667)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 42.0, 38.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:15.056668,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.466666666666667)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:16.051298,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.466666666666667)","(10.0, 11.5, 10.875)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:17.037486,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.466666666666667)","(10.0, 11.5, 11.0)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:18.086877,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.466666666666667)","(10.0, 11.5, 11.0)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:19.216807,"(4.0, 5.7, 5.15)","(2.15, 2.94, 2.66)","(6.5, 10.0, 9.84)","(10.0, 11.5, 11.0)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.75)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:20.231292,"(4.0, 5.7, 5.15)","(2.15, 2.94, 2.67)","(6.5, 10.0, 9.84)","(10.0, 11.5, 11.0)","(6.0, 9.4, 8.4)","(9.0, 14.0, 11.714285714285714)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:21.193347,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.533333333333333)","(10.0, 11.5, 11.0)","(6.0, 9.4, 8.8)","(9.0, 13.5, 11.714285714285714)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:22.224298,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.533333333333333)","(10.0, 11.5, 11.0)","(6.0, 9.4, 8.8)","(9.0, 13.5, 11.714285714285714)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:23.322592,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.533333333333333)","(10.0, 11.5, 11.0)","(6.0, 9.4, 8.8)","(9.0, 13.5, 11.714285714285714)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:24.425276,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.533333333333333)","(10.0, 11.5, 11.0)","(6.0, 9.4, 8.8)","(9.0, 13.5, 11.714285714285714)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:25.541133,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.533333333333333)","(10.0, 14.5, 12.25)","(6.0, 9.4, 8.8)","(9.0, 13.5, 11.714285714285714)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:26.637145,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.533333333333333)","(10.0, 14.5, 13.166666666666666)","(6.0, 9.4, 8.8)","(9.0, 13.5, 11.714285714285714)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:27.649507,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.533333333333333)","(10.0, 14.5, 13.166666666666666)","(6.0, 9.4, 8.8)","(9.0, 13.5, 11.714285714285714)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:28.681736,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.533333333333333)","(10.0, 14.5, 13.166666666666666)","(6.0, 9.4, 8.8)","(9.0, 13.5, 11.714285714285714)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:29.719617,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.533333333333333)","(10.0, 14.5, 13.166666666666666)","(6.0, 9.4, 8.8)","(9.0, 13.5, 11.714285714285714)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:30.799082,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.533333333333333)","(10.0, 14.5, 13.166666666666666)","(6.0, 9.4, 8.8)","(9.0, 13.5, 11.714285714285714)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:31.943862,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.533333333333333)","(10.0, 14.5, 13.166666666666666)","(6.0, 9.4, 8.8)","(9.0, 13.5, 11.714285714285714)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:32.989565,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.533333333333333)","(10.0, 14.5, 13.333333333333334)","(6.0, 9.4, 8.8)","(9.0, 13.5, 12.0)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
07-01-2023 15:52:34.066253,"(4.0, 5.7, 5.15)","(2.15, 2.96, 2.6222222222222222)","(6.5, 10.0, 9.533333333333333)","(10.0, 14.5, 13.6)","(6.0, 9.4, 8.8)","(9.0, 13.0, 12.0)","(21.0, 42.0, 33.0)","(91.0, 220.0, 209.09090909090907)"
