,Did You Decide,Chosen Eagle,Dominators Girl,Fanciful Flying,Zewinna,Rockem Baby,Heavens Miracle,Magic Typhoon,Shamzou
07-12-2022 19:33:11.705338,"(4.6, 7.0, 6.9465648854961835)","(7.5, 9.6, 9.53191489361702)","(4.0, 4.5, 4.4852459016393444)","(17.0, 28.0, 27.866666666666667)","(3.9, 4.7, 4.596170212765958)","(21.0, 26.0, 25.843373493975903)","(8.0, 9.0, 8.818181818181818)","(7.5, 9.0, 8.940909090909091)","(81.0, 150.0, 146.0)"
07-12-2022 19:33:12.990397,"(4.6, 7.0, 6.95)","(7.5, 9.6, 9.53191489361702)","(4.0, 4.5, 4.489655172413793)","(17.0, 28.0, 27.81818181818182)","(3.9, 4.7, 4.5925110132158595)","(21.0, 26.0, 25.8)","(8.0, 9.0, 8.818181818181818)","(7.5, 9.0, 8.977142857142857)","(81.0, 160.0, 146.0)"
07-12-2022 19:33:14.413280,"(4.6, 7.0, 6.953956834532374)","(7.5, 9.6, 9.53191489361702)","(4.0, 4.5, 4.489655172413793)","(17.0, 28.0, 27.81818181818182)","(3.9, 4.7, 4.639)","(21.0, 26.0, 25.8)","(8.0, 9.0, 8.833333333333334)","(7.5, 9.0, 8.977142857142857)","(81.0, 160.0, 146.0)"
07-12-2022 19:33:15.890486,"(4.6, 7.0, 6.953956834532374)","(7.5, 9.6, 9.572222222222223)","(4.0, 4.5, 4.489655172413793)","(17.0, 28.0, 27.81818181818182)","(3.9, 4.7, 4.639)","(21.0, 26.0, 25.503703703703703)","(8.0, 9.0, 8.833333333333334)","(7.5, 9.0, 8.977142857142857)","(81.0, 160.0, 146.0)"
07-12-2022 19:33:17.233761,"(4.6, 7.0, 6.956204379562044)","(7.5, 9.6, 9.572222222222223)","(4.0, 4.5, 4.489655172413793)","(17.0, 28.0, 27.428571428571427)","(3.9, 4.7, 4.615277777777777)","(21.0, 26.0, 25.519083969465647)","(8.0, 9.0, 8.833333333333334)","(7.5, 9.0, 8.977142857142857)","(81.0, 160.0, 146.0)"
07-12-2022 19:33:18.608448,"(4.6, 7.0, 6.956204379562044)","(7.5, 9.6, 9.567741935483872)","(4.0, 4.5, 4.4873493975903616)","(17.0, 28.0, 27.652173913043477)","(3.9, 4.7, 4.641346153846154)","(21.0, 26.0, 25.519083969465647)","(8.0, 9.0, 8.833333333333334)","(7.5, 9.0, 8.972222222222221)","(81.0, 160.0, 146.0)"
07-12-2022 19:33:20.060525,"(4.6, 7.0, 6.9316129032258065)","(7.5, 9.6, 9.695774647887324)","(4.0, 4.5, 4.433035714285714)","(17.0, 28.0, 27.57894736842105)","(3.9, 4.7, 4.633160621761657)","(21.0, 26.0, 25.519083969465647)","(8.0, 9.0, 8.833333333333334)","(7.5, 9.2, 9.00327868852459)","(81.0, 160.0, 146.0)"
07-12-2022 19:33:21.384703,"(4.6, 7.0, 6.9316129032258065)","(7.5, 9.8, 9.665454545454546)","(4.0, 4.5, 4.433333333333334)","(17.0, 28.0, 27.57894736842105)","(3.9, 4.7, 4.633160621761657)","(21.0, 26.0, 25.519083969465647)","(8.0, 9.0, 8.833333333333334)","(7.5, 9.2, 9.00327868852459)","(81.0, 160.0, 146.0)"
07-12-2022 19:33:22.764194,"(4.6, 7.0, 6.926896551724138)","(7.5, 9.8, 9.678260869565218)","(4.0, 4.5, 4.433333333333334)","(17.0, 28.0, 27.57894736842105)","(3.9, 4.7, 4.633160621761657)","(21.0, 26.0, 25.519083969465647)","(8.0, 9.0, 8.833333333333334)","(7.5, 9.2, 8.98235294117647)","(81.0, 160.0, 146.0)"
07-12-2022 19:33:24.099528,"(4.6, 7.0, 6.915873015873016)","(7.5, 9.8, 9.678260869565218)","(4.0, 4.5, 4.44436090225564)","(17.0, 28.0, 27.57894736842105)","(3.9, 4.7, 4.633160621761657)","(21.0, 26.0, 25.61261261261261)","(8.0, 9.0, 8.818181818181818)","(7.5, 9.2, 8.974647887323943)","(81.0, 160.0, 146.0)"
07-12-2022 19:33:25.601140,"(4.6, 7.0, 6.9088)","(7.5, 9.8, 9.625)","(4.0, 4.5, 4.44436090225564)","(17.0, 28.0, 27.68)","(3.9, 4.7, 4.633160621761657)","(21.0, 26.0, 25.61261261261261)","(8.0, 9.0, 8.80909090909091)","(7.5, 9.2, 8.974647887323943)","(81.0, 160.0, 146.0)"
07-12-2022 19:33:26.964330,"(4.6, 7.0, 6.912396694214876)","(7.5, 9.8, 9.632)","(4.0, 4.5, 4.44436090225564)","(17.0, 28.0, 27.68)","(3.9, 4.7, 4.633160621761657)","(21.0, 26.0, 25.5)","(8.0, 9.0, 8.760606060606062)","(7.5, 9.2, 8.974647887323943)","(81.0, 160.0, 144.0)"
07-12-2022 19:33:28.529012,"(4.6, 7.0, 6.91969696969697)","(7.5, 9.8, 9.632)","(4.0, 4.5, 4.45462962962963)","(17.0, 28.0, 27.724137931034484)","(3.9, 4.7, 4.642152466367713)","(21.0, 26.0, 25.56122448979592)","(8.0, 8.8, 8.548571428571428)","(7.5, 9.2, 8.776859504132233)","(81.0, 160.0, 144.0)"
07-12-2022 19:33:29.961292,"(5.0, 7.0, 6.944954128440367)","(7.5, 9.8, 9.817142857142859)","(4.0, 4.5, 4.44591439688716)","(17.0, 28.0, 27.757575757575758)","(3.9, 4.7, 4.638277511961722)","(21.0, 26.0, 25.511363636363637)","(8.0, 8.6, 8.553846153846154)","(7.5, 8.8, 8.764102564102565)","(81.0, 160.0, 144.0)"
07-12-2022 19:33:31.243912,"(5.0, 7.0, 6.942857142857143)","(7.5, 10.0, 9.817142857142859)","(4.0, 4.5, 4.44591439688716)","(17.0, 28.0, 27.7)","(3.9, 4.7, 4.6248322147651)","(21.0, 26.0, 25.585106382978722)","(8.0, 8.6, 8.865116279069767)","(7.5, 8.8, 8.755555555555556)","(81.0, 160.0, 144.76190476190476)"
07-12-2022 19:33:32.927315,"(5.0, 7.0, 6.934615384615385)","(7.5, 10.0, 9.77037037037037)","(4.0, 4.5, 4.44896265560166)","(17.0, 28.0, 27.70731707317073)","(3.9, 4.7, 4.6248322147651)","(21.0, 26.0, 25.585106382978722)","(8.0, 9.0, 8.888607594936708)","(7.5, 8.8, 8.743307086614173)","(81.0, 160.0, 145.0)"
07-12-2022 19:33:34.479243,"(5.0, 7.0, 6.934615384615385)","(7.5, 10.0, 9.77037037037037)","(4.0, 4.5, 4.44896265560166)","(17.0, 28.0, 27.70731707317073)","(3.9, 4.7, 4.630218068535826)","(21.0, 26.0, 25.585106382978722)","(8.0, 9.0, 8.826666666666668)","(7.5, 8.8, 8.743307086614173)","(81.0, 150.0, 145.0)"
07-12-2022 19:33:36.017925,"(5.0, 7.0, 6.9)","(7.5, 10.0, 9.77037037037037)","(4.0, 4.5, 4.44896265560166)","(17.0, 28.0, 27.333333333333332)","(3.9, 4.7, 4.630218068535826)","(21.0, 26.0, 25.602040816326532)","(8.0, 9.0, 8.873939393939393)","(7.5, 8.8, 8.743307086614173)","(81.0, 150.0, 145.0)"
07-12-2022 19:33:50.135227,"(5.0, 7.0, 6.896240601503759)","(7.5, 10.0, 9.733333333333333)","(4.0, 4.5, 4.458724832214766)","(18.0, 28.0, 27.333333333333332)","(3.9, 4.7, 4.574157303370786)","(21.0, 26.0, 25.489795918367346)","(8.0, 9.0, 8.847058823529412)","(7.5, 8.8, 8.992452830188679)","(81.0, 150.0, 145.0)"
07-12-2022 19:33:51.733725,"(5.0, 7.0, 6.890647482014389)","(7.5, 9.8, 9.708333333333334)","(4.0, 4.5, 4.46687898089172)","(18.0, 28.0, 27.4)","(3.9, 4.6, 4.5640624999999995)","(21.0, 26.0, 25.274809160305345)","(8.0, 9.0, 8.77794117647059)","(7.5, 9.0, 8.947019867549669)","(81.0, 150.0, 145.0)"
07-12-2022 19:33:53.440194,"(5.0, 6.8, 6.774683544303797)","(7.5, 9.8, 9.67)","(4.0, 4.6, 4.5334394904458595)","(18.0, 28.0, 27.333333333333332)","(3.9, 4.6, 4.567832167832168)","(21.0, 26.0, 25.248)","(8.0, 8.8, 8.715789473684211)","(7.5, 9.0, 8.947019867549669)","(81.0, 150.0, 145.0)"
07-12-2022 19:33:55.110665,"(5.0, 6.8, 6.773584905660377)","(7.5, 9.8, 9.626666666666667)","(4.0, 4.6, 4.531914893617021)","(18.0, 28.0, 27.333333333333332)","(3.9, 4.6, 4.570886075949367)","(21.0, 26.0, 25.248)","(8.0, 8.8, 8.69375)","(7.5, 9.0, 8.947019867549669)","(81.0, 150.0, 145.0)"
07-12-2022 19:33:56.842437,"(5.0, 6.8, 6.774683544303797)","(7.5, 9.8, 9.626666666666667)","(4.0, 4.6, 4.537820512820513)","(18.0, 28.0, 27.333333333333332)","(3.9, 4.6, 4.570886075949367)","(21.0, 26.0, 25.42528735632184)","(8.0, 8.8, 8.694736842105263)","(7.5, 9.0, 8.947019867549669)","(81.0, 150.0, 145.0)"
07-12-2022 19:33:58.482231,"(5.0, 6.8, 6.773684210526316)","(7.5, 9.8, 9.626666666666667)","(4.0, 4.6, 4.537820512820513)","(18.0, 28.0, 27.333333333333332)","(3.9, 4.6, 4.595348837209302)","(21.0, 26.0, 25.346153846153847)","(8.0, 8.8, 8.823809523809524)","(7.5, 9.0, 8.940506329113925)","(81.0, 150.0, 145.0)"
07-12-2022 19:34:00.056625,"(5.0, 7.0, 6.92112676056338)","(7.5, 9.8, 9.563934426229508)","(4.0, 4.5, 4.465601965601966)","(18.0, 29.0, 27.566666666666666)","(3.9, 4.6, 4.581990521327014)","(21.0, 26.0, 25.346153846153847)","(8.0, 9.0, 8.821686746987952)","(7.5, 9.0, 8.960869565217392)","(81.0, 150.0, 145.0)"
07-12-2022 19:34:01.530710,"(5.0, 7.0, 6.919444444444444)","(7.5, 9.6, 9.66865671641791)","(4.0, 4.5, 4.465601965601966)","(18.0, 28.0, 27.62857142857143)","(3.9, 4.6, 4.58080808080808)","(21.0, 26.0, 25.346153846153847)","(8.0, 9.0, 8.845833333333333)","(7.5, 9.0, 8.960869565217392)","(81.0, 150.0, 145.0)"
07-12-2022 19:34:03.003736,"(5.0, 7.0, 6.922857142857143)","(7.5, 9.8, 9.86896551724138)","(4.0, 4.5, 4.451851851851852)","(18.0, 28.0, 27.807692307692307)","(3.9, 4.6, 4.566666666666666)","(21.0, 26.0, 26.710526315789473)","(8.0, 9.0, 8.862222222222222)","(7.5, 9.0, 8.945222929936305)","(81.0, 150.0, 144.28571428571428)"
07-12-2022 19:34:04.411041,"(5.0, 7.0, 6.9170068027210885)","(7.5, 10.0, 9.86896551724138)","(4.0, 4.5, 4.473245614035088)","(18.0, 28.0, 27.807692307692307)","(3.9, 4.6, 4.56135265700483)","(21.0, 27.0, 26.710526315789473)","(8.0, 9.0, 8.912676056338029)","(7.5, 9.0, 8.945222929936305)","(81.0, 150.0, 144.28571428571428)"
07-12-2022 19:34:05.864475,"(5.0, 7.0, 6.924223602484472)","(7.5, 10.0, 9.851282051282052)","(4.0, 4.5, 4.470227272727273)","(18.0, 28.0, 27.51219512195122)","(3.9, 4.6, 4.531515151515151)","(21.0, 27.0, 26.658536585365855)","(8.0, 9.0, 8.923456790123456)","(7.5, 9.0, 8.925581395348837)","(81.0, 150.0, 144.28571428571428)"
07-12-2022 19:34:07.328111,"(5.0, 7.0, 6.902803738317757)","(7.5, 10.0, 9.847368421052632)","(3.9, 4.5, 4.470227272727273)","(18.0, 28.0, 27.51219512195122)","(3.9, 4.6, 4.531515151515151)","(21.0, 27.0, 26.658536585365855)","(7.5, 9.0, 8.923456790123456)","(7.5, 9.0, 8.932515337423313)","(81.0, 150.0, 144.28571428571428)"
07-12-2022 19:34:08.696225,"(5.0, 7.0, 6.898039215686274)","(7.5, 10.0, 9.878260869565217)","(3.9, 4.5, 4.482620320855615)","(18.0, 28.0, 28.3125)","(3.9, 4.6, 4.547159090909091)","(21.0, 27.0, 26.11764705882353)","(7.5, 9.0, 8.75925925925926)","(7.5, 9.0, 8.864406779661017)","(81.0, 150.0, 144.28571428571428)"
07-12-2022 19:34:10.153367,"(5.0, 7.0, 6.925179856115108)","(7.5, 10.0, 9.878260869565217)","(3.9, 4.5, 4.462173038229376)","(18.0, 29.0, 28.2)","(3.9, 4.6, 4.547159090909091)","(21.0, 27.0, 26.11764705882353)","(7.5, 8.8, 8.72340425531915)","(7.5, 9.0, 8.695833333333333)","(81.0, 150.0, 143.33333333333334)"
07-12-2022 19:34:11.586579,"(5.0, 7.0, 6.9365853658536585)","(7.5, 10.0, 9.878260869565217)","(3.9, 4.5, 4.494920634920635)","(18.0, 29.0, 27.763636363636362)","(3.9, 4.6, 4.5582352941176465)","(21.0, 27.0, 27.263157894736842)","(7.5, 8.8, 8.72871287128713)","(7.5, 8.8, 8.578280542986425)","(81.0, 150.0, 142.0)"
07-12-2022 19:34:12.988614,"(5.0, 7.2, 7.0227272727272725)","(7.5, 10.0, 9.847368421052632)","(3.9, 4.5, 4.515562913907285)","(18.0, 29.0, 28.09090909090909)","(3.9, 4.6, 4.565811965811966)","(21.0, 28.0, 26.866666666666667)","(7.5, 8.8, 8.71304347826087)","(7.5, 8.6, 8.578378378378378)","(81.0, 150.0, 142.0)"
07-12-2022 19:34:14.449423,"(5.0, 7.2, 7.081553398058253)","(7.5, 9.6, 9.433207547169811)","(3.9, 4.6, 4.508273381294964)","(18.0, 29.0, 28.09090909090909)","(3.9, 4.6, 4.5617777777777775)","(21.0, 28.0, 26.764705882352942)","(7.5, 8.8, 8.731034482758622)","(7.5, 8.6, 8.578378378378378)","(81.0, 150.0, 143.33333333333334)"
07-12-2022 19:34:15.932127,"(5.0, 7.2, 7.081553398058253)","(7.5, 9.6, 9.297435897435896)","(3.9, 4.6, 4.53855421686747)","(18.0, 29.0, 27.912280701754387)","(3.9, 4.6, 4.5437908496732025)","(21.0, 28.0, 26.764705882352942)","(7.5, 8.8, 8.821568627450981)","(7.5, 8.6, 8.575510204081633)","(81.0, 150.0, 143.33333333333334)"
07-12-2022 19:34:17.387860,"(5.0, 7.2, 7.087037037037037)","(7.5, 9.4, 9.420720720720722)","(3.9, 4.6, 4.536856368563686)","(18.0, 29.0, 27.757575757575758)","(3.9, 4.6, 4.5492647058823525)","(21.0, 28.0, 26.764705882352942)","(7.5, 9.0, 8.742857142857144)","(7.5, 8.6, 8.568586387434555)","(81.0, 150.0, 143.33333333333334)"
07-12-2022 19:34:18.884614,"(5.0, 7.2, 7.029508196721311)","(7.5, 9.6, 9.420720720720722)","(3.9, 4.6, 4.536856368563686)","(18.0, 28.0, 27.78125)","(3.9, 4.6, 4.5492647058823525)","(21.0, 28.0, 26.764705882352942)","(7.5, 8.8, 8.742857142857144)","(7.5, 8.6, 8.631343283582089)","(81.0, 150.0, 143.33333333333334)"
07-12-2022 19:34:20.416637,"(5.0, 7.2, 7.029508196721311)","(7.5, 9.6, 9.255411255411255)","(3.9, 4.6, 4.536856368563686)","(18.0, 28.0, 27.78125)","(3.9, 4.6, 4.5482014388489205)","(21.0, 28.0, 26.972972972972972)","(7.5, 8.8, 8.64)","(7.5, 8.8, 8.572463768115941)","(81.0, 150.0, 143.33333333333334)"
07-12-2022 19:34:21.888345,"(5.0, 7.2, 7.095774647887324)","(7.5, 9.6, 9.283257918552035)","(3.9, 4.6, 4.537222222222222)","(18.0, 28.0, 27.774193548387096)","(3.9, 4.6, 4.560869565217391)","(21.0, 28.0, 27.142857142857142)","(7.5, 8.8, 8.64)","(7.5, 8.6, 8.572463768115941)","(81.0, 150.0, 143.33333333333334)"
07-12-2022 19:34:23.388991,"(5.0, 7.2, 7.113953488372093)","(7.5, 9.6, 9.436448598130841)","(3.9, 4.6, 4.537222222222222)","(18.0, 28.0, 27.708333333333332)","(3.9, 4.6, 4.557731958762886)","(21.0, 28.0, 26.7)","(7.5, 8.8, 8.626666666666667)","(7.5, 8.6, 8.47027027027027)","(81.0, 150.0, 143.33333333333334)"
07-12-2022 19:34:24.815608,"(5.0, 7.2, 7.103703703703704)","(7.5, 9.6, 9.432692307692308)","(3.9, 4.6, 4.548165137614679)","(18.0, 28.0, 28.11111111111111)","(3.9, 4.6, 4.558602150537634)","(21.0, 28.0, 26.7)","(7.5, 8.8, 8.664102564102565)","(7.5, 8.6, 8.305154639175258)","(81.0, 150.0, 143.33333333333334)"
07-12-2022 19:34:26.268072,"(5.0, 7.4, 7.141071428571428)","(7.5, 9.6, 9.432692307692308)","(3.9, 4.6, 4.548165137614679)","(18.0, 29.0, 27.25)","(3.9, 4.6, 4.556185567010309)","(21.0, 28.0, 26.7)","(7.5, 8.8, 8.63921568627451)","(7.5, 8.4, 8.305154639175258)","(81.0, 150.0, 143.33333333333334)"
07-12-2022 19:34:27.644000,"(5.0, 7.4, 7.141071428571428)","(7.5, 9.6, 9.443946188340808)","(3.9, 4.6, 4.548984198645598)","(18.0, 28.0, 27.741935483870968)","(3.9, 4.6, 4.565587044534412)","(21.0, 28.0, 26.869565217391305)","(7.5, 8.8, 8.679411764705883)","(7.5, 8.4, 8.303157894736842)","(81.0, 150.0, 144.28571428571428)"
07-12-2022 19:34:29.186745,"(5.0, 7.2, 7.18018018018018)","(7.5, 9.6, 9.443946188340808)","(3.9, 4.6, 4.550976138828633)","(18.0, 28.0, 27.741935483870968)","(3.9, 4.6, 4.572321428571429)","(21.0, 28.0, 26.869565217391305)","(7.5, 8.8, 8.679411764705883)","(7.5, 8.4, 8.298947368421052)","(81.0, 150.0, 144.28571428571428)"
07-12-2022 19:34:30.644925,"(5.0, 7.2, 7.166666666666667)","(7.5, 9.6, 9.459751037344398)","(3.9, 4.6, 4.5624242424242425)","(18.0, 28.0, 27.884615384615383)","(3.9, 4.6, 4.596739130434782)","(21.0, 28.0, 26.869565217391305)","(7.5, 8.8, 8.663333333333334)","(7.5, 8.4, 8.146192893401015)","(81.0, 150.0, 144.28571428571428)"
07-12-2022 19:34:32.100184,"(5.0, 7.4, 7.168595041322314)","(7.5, 9.6, 9.456779661016949)","(3.9, 4.6, 4.5624242424242425)","(18.0, 28.0, 27.93877551020408)","(3.9, 4.6, 4.596739130434782)","(21.0, 28.0, 26.93877551020408)","(7.5, 8.8, 8.682608695652174)","(7.5, 8.2, 8.14207650273224)","(81.0, 150.0, 144.28571428571428)"
07-12-2022 19:34:33.495235,"(5.0, 7.4, 7.168595041322314)","(7.5, 9.6, 9.451428571428572)","(3.9, 4.6, 4.607236842105263)","(18.0, 29.0, 28.133333333333333)","(3.9, 4.6, 4.595774647887324)","(21.0, 28.0, 26.782608695652172)","(7.5, 8.8, 8.591351351351351)","(7.5, 8.2, 7.979775280898877)","(81.0, 150.0, 136.42857142857142)"
07-12-2022 19:34:34.882154,"(5.0, 7.4, 7.136448598130841)","(7.5, 9.6, 9.451428571428572)","(3.9, 4.7, 4.633647058823529)","(18.0, 29.0, 28.235294117647058)","(3.9, 4.6, 4.5904494382022465)","(21.0, 27.0, 26.94736842105263)","(7.5, 8.6, 8.616216216216216)","(7.5, 8.0, 7.969736842105263)","(81.0, 140.0, 136.42857142857142)"
07-12-2022 19:34:36.333372,"(5.0, 7.2, 7.163975155279504)","(7.5, 9.6, 9.455555555555556)","(3.9, 4.7, 4.647257383966244)","(18.0, 29.0, 28.154929577464788)","(3.9, 4.6, 4.587978142076502)","(21.0, 27.0, 26.94736842105263)","(7.5, 8.8, 8.616216216216216)","(7.5, 8.0, 7.85521472392638)","(81.0, 140.0, 136.42857142857142)"
07-12-2022 19:34:37.731752,"(5.0, 7.2, 7.163975155279504)","(7.5, 9.6, 9.306976744186047)","(3.9, 4.7, 4.7545197740113)","(18.0, 29.0, 28.5531914893617)","(3.9, 4.6, 4.723484848484849)","(21.0, 27.0, 23.25339366515837)","(7.5, 8.8, 8.459039548022599)","(7.5, 8.0, 8.133898305084745)","(81.0, 140.0, 146.66666666666666)"
07-12-2022 19:34:39.193935,"(5.0, 7.0, 6.852427184466019)","(7.5, 9.2, 9.12247191011236)","(3.9, 4.8, 4.8723004694835685)","(18.0, 29.0, 28.547169811320753)","(3.9, 4.8, 4.730178571428572)","(21.0, 24.0, 23.258064516129032)","(7.5, 8.6, 8.460028050490884)","(7.5, 8.2, 8.129032258064516)","(81.0, 160.0, 142.22222222222223)"
07-12-2022 19:34:40.716766,"(5.0, 6.6, 6.551898734177215)","(7.5, 9.2, 8.944897959183674)","(3.9, 4.9, 4.868279569892473)","(18.0, 29.0, 28.58823529411765)","(3.9, 4.8, 4.727645051194539)","(21.0, 24.0, 23.272151898734176)","(7.5, 8.6, 8.46348808030113)","(7.5, 8.4, 8.196190476190475)","(81.0, 150.0, 143.0)"
07-12-2022 19:34:42.268252,"(5.0, 6.6, 6.553125)","(7.5, 9.0, 8.667924528301887)","(3.9, 4.9, 4.967241379310345)","(18.0, 29.0, 28.55263157894737)","(3.9, 4.8, 4.735562310030395)","(21.0, 24.0, 23.2725321888412)","(7.5, 8.6, 8.472599531615925)","(7.5, 8.2, 8.402197802197803)","(81.0, 150.0, 145.45454545454547)"
07-12-2022 19:34:43.773163,"(5.0, 6.6, 6.553125)","(7.5, 8.8, 8.667924528301887)","(3.9, 5.0, 4.991964285714285)","(18.0, 29.0, 28.67924528301887)","(3.9, 4.8, 4.738316400580551)","(21.0, 24.0, 23.349240780911064)","(7.5, 8.6, 8.478163493840986)","(7.5, 8.6, 8.36)","(81.0, 150.0, 142.85714285714286)"
07-12-2022 19:34:45.282274,"(5.0, 6.6, 6.575862068965517)","(7.5, 8.8, 8.674074074074074)","(3.9, 5.0, 4.951456310679612)","(18.0, 29.0, 28.685185185185183)","(3.9, 4.8, 4.740419947506561)","(21.0, 24.0, 23.915254237288135)","(7.5, 8.6, 8.571223021582734)","(7.5, 8.4, 8.328181818181818)","(81.0, 150.0, 142.85714285714286)"
07-12-2022 19:34:46.962748,"(5.0, 6.6, 6.734634146341463)","(7.5, 8.8, 7.338461538461539)","(3.9, 5.0, 5.199588477366255)","(18.0, 29.0, 28.5125)","(3.9, 4.8, 4.841407867494824)","(21.0, 24.0, 23.865384615384617)","(7.5, 8.6, 8.420689655172414)","(7.5, 8.4, 8.627450980392156)","(81.0, 160.0, 154.0)"
07-12-2022 19:34:48.490813,"(5.0, 6.8, 7.030392156862745)","(7.5, 7.4, 7.693167701863354)","(3.9, 5.3, 4.882012847965739)","(18.0, 29.0, 30.16260162601626)","(3.9, 4.9, 4.810370370370371)","(21.0, 24.0, 24.246753246753247)","(7.5, 8.6, 8.497297297297298)","(7.5, 8.8, 8.636363636363637)","(81.0, 160.0, 155.71428571428572)"
07-12-2022 19:34:50.055872,"(5.0, 7.2, 7.013919413919414)","(7.5, 7.8, 7.722448979591837)","(3.9, 4.9, 4.843452380952381)","(18.0, 32.0, 29.823529411764707)","(3.9, 4.9, 4.793290043290043)","(21.0, 25.0, 24.52054794520548)","(7.5, 8.6, 8.549206349206349)","(7.5, 8.8, 8.886111111111111)","(81.0, 170.0, 147.5)"
07-12-2022 19:34:51.520028,"(5.0, 7.2, 7.013919413919414)","(7.5, 7.8, 7.68780487804878)","(3.9, 4.9, 4.756770833333333)","(18.0, 32.0, 30.19298245614035)","(3.9, 4.8, 4.786981132075471)","(21.0, 25.0, 24.09375)","(7.5, 8.8, 8.789565217391305)","(7.5, 9.0, 9.056338028169014)","(81.0, 150.0, 143.33333333333334)"
07-12-2022 19:34:52.993852,"(5.0, 7.2, 7.022377622377622)","(7.5, 7.8, 7.68780487804878)","(3.9, 4.8, 4.746540880503145)","(18.0, 32.0, 29.993630573248407)","(3.9, 4.8, 4.772712933753943)","(21.0, 25.0, 24.159420289855074)","(7.5, 8.8, 8.86950354609929)","(7.5, 9.2, 9.063492063492063)","(81.0, 150.0, 143.33333333333334)"
07-12-2022 19:34:54.476586,"(5.0, 7.2, 6.992436974789916)","(7.5, 7.8, 7.6292682926829265)","(3.9, 4.8, 4.732539682539683)","(18.0, 32.0, 30.01298701298701)","(3.9, 4.8, 4.772619047619047)","(21.0, 25.0, 24.11111111111111)","(7.5, 9.0, 8.833333333333334)","(7.5, 9.2, 9.122314049586777)","(81.0, 150.0, 147.64705882352942)"
07-12-2022 19:34:55.909247,"(5.0, 7.0, 6.992436974789916)","(7.5, 7.8, 7.635820895522388)","(3.9, 4.8, 4.6557591623036645)","(18.0, 32.0, 29.945454545454545)","(3.9, 4.8, 4.780112570356473)","(21.0, 25.0, 23.955555555555556)","(7.5, 9.0, 8.741176470588236)","(7.5, 9.2, 9.289411764705882)","(81.0, 150.0, 146.66666666666666)"
07-12-2022 19:34:57.323538,"(5.0, 7.0, 7.048951048951049)","(7.5, 7.8, 7.330232558139535)","(3.9, 4.7, 4.683734939759036)","(18.0, 30.0, 30.203389830508474)","(3.9, 4.8, 4.822459893048128)","(21.0, 24.0, 24.823529411764707)","(7.5, 8.8, 8.523404255319148)","(7.5, 9.4, 9.418181818181818)","(81.0, 150.0, 134.0)"
07-12-2022 19:34:58.732720,"(5.0, 7.2, 7.04180790960452)","(7.5, 7.4, 7.35068493150685)","(3.9, 4.7, 4.6607692307692306)","(18.0, 32.0, 30.35483870967742)","(3.9, 4.9, 4.857379134860051)","(21.0, 26.0, 25.53846153846154)","(7.5, 8.6, 8.783439490445861)","(7.5, 9.6, 9.550967741935484)","(81.0, 150.0, 135.45454545454547)"
07-12-2022 19:35:00.280745,"(5.0, 7.2, 7.154983922829582)","(7.5, 7.4, 7.374603174603175)","(3.9, 4.7, 4.489067524115756)","(18.0, 32.0, 30.666666666666668)","(3.9, 4.9, 4.8557200538358005)","(21.0, 26.0, 25.934782608695652)","(7.5, 8.8, 8.845714285714287)","(7.5, 9.6, 9.570542635658914)","(81.0, 150.0, 132.72727272727272)"
07-12-2022 19:35:01.863094,"(5.0, 7.4, 6.948837209302326)","(7.5, 7.4, 7.366101694915255)","(3.9, 4.5, 4.568047337278106)","(18.0, 32.0, 30.42016806722689)","(3.9, 4.9, 4.855464480874317)","(21.0, 26.0, 25.823529411764707)","(7.5, 9.0, 8.717977528089888)","(7.5, 9.6, 9.574285714285715)","(81.0, 140.0, 134.28571428571428)"
07-12-2022 19:35:03.444145,"(5.0, 7.0, 6.956521739130435)","(7.5, 7.4, 7.637681159420289)","(3.9, 4.6, 4.467878787878788)","(18.0, 32.0, 30.471544715447155)","(3.9, 4.9, 4.887964601769911)","(21.0, 26.0, 26.5625)","(7.5, 8.8, 8.749315068493152)","(7.5, 9.6, 9.718421052631578)","(81.0, 140.0, 136.36363636363637)"
07-12-2022 19:35:04.982991,"(5.0, 7.0, 6.957746478873239)","(7.5, 7.8, 7.718134715025906)","(3.9, 4.5, 4.4689497716894975)","(18.0, 32.0, 30.495412844036696)","(3.9, 4.9, 4.879416531604538)","(21.0, 27.0, 26.553571428571427)","(7.5, 8.8, 8.721465968586388)","(7.5, 9.8, 9.719540229885057)","(81.0, 140.0, 136.66666666666666)"
07-12-2022 19:35:06.530551,"(5.0, 7.0, 6.953424657534247)","(7.5, 7.8, 7.945679012345678)","(3.9, 4.5, 4.469506726457399)","(18.0, 32.0, 30.482142857142858)","(3.9, 4.9, 4.756338028169014)","(21.0, 27.0, 26.666666666666668)","(7.5, 8.8, 8.744099378881987)","(7.5, 9.8, 9.725301204819278)","(81.0, 140.0, 133.33333333333334)"
07-12-2022 19:35:08.140349,"(5.0, 6.8, 6.7522388059701495)","(7.5, 8.2, 8.281538461538462)","(3.9, 4.5, 4.287586206896552)","(18.0, 32.0, 30.772727272727273)","(3.9, 4.8, 4.774705882352941)","(21.0, 27.0, 26.933333333333334)","(7.5, 8.8, 8.710989010989012)","(7.5, 9.8, 9.853333333333333)","(81.0, 140.0, 133.33333333333334)"
