,The Whizzer,Remarkable Rock,Twelve Oclock Rock,Bettor Arcade,Ideal Muscle
11-01-2023 16:09:56.082177,"(7.5, 10.0, 9.88)","(10.0, 17.5, 15.166666666666666)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.8590947546531305)","(2.8, 3.8, 3.4627450980392154)"
11-01-2023 16:09:57.066392,"(7.5, 10.0, 9.88)","(10.0, 17.5, 15.166666666666666)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.8590947546531305)","(2.8, 3.8, 3.4627450980392154)"
11-01-2023 16:09:58.065297,"(7.5, 10.0, 9.88)","(10.0, 17.5, 15.166666666666666)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.8590947546531305)","(2.8, 3.8, 3.458181818181818)"
11-01-2023 16:09:58.982431,"(7.5, 10.0, 9.88)","(10.0, 17.5, 15.166666666666666)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.850154639175258)","(2.8, 3.8, 3.458181818181818)"
11-01-2023 16:09:59.870387,"(7.5, 10.0, 9.88)","(10.0, 17.5, 15.166666666666666)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.850154639175258)","(2.8, 3.8, 3.458181818181818)"
11-01-2023 16:10:00.854211,"(7.5, 10.0, 9.88)","(10.0, 17.5, 15.166666666666666)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.850154639175258)","(2.8, 3.8, 3.458181818181818)"
11-01-2023 16:10:01.866529,"(7.5, 10.0, 9.88)","(10.0, 17.5, 15.166666666666666)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.8501623376623377)","(2.8, 3.8, 3.5176470588235293)"
11-01-2023 16:10:02.764960,"(7.5, 10.0, 9.914285714285715)","(10.0, 17.5, 15.575)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.8501623376623377)","(2.8, 3.8, 3.4830188679245286)"
11-01-2023 16:10:03.691758,"(7.5, 10.0, 9.914285714285715)","(10.0, 17.5, 15.575)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.8510626992561106)","(2.8, 3.8, 3.5589285714285714)"
11-01-2023 16:10:04.502828,"(7.5, 10.0, 9.914285714285715)","(10.0, 17.5, 15.575)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.8510626992561106)","(2.8, 3.8, 3.5589285714285714)"
11-01-2023 16:10:05.370573,"(7.5, 10.0, 9.914285714285715)","(10.0, 17.5, 15.575)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.861015873015873)","(2.8, 3.7, 3.5327868852459017)"
11-01-2023 16:10:06.349896,"(7.5, 10.0, 9.914285714285715)","(10.0, 17.5, 15.575)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.861015873015873)","(2.8, 3.7, 3.5524590163934424)"
11-01-2023 16:10:07.235546,"(7.5, 10.0, 9.914285714285715)","(10.0, 17.5, 15.3)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.861015873015873)","(2.8, 3.7, 3.55)"
11-01-2023 16:10:08.176836,"(7.5, 11.5, 11.08)","(10.0, 17.5, 15.85)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.861015873015873)","(2.8, 3.65, 3.5333333333333337)"
11-01-2023 16:10:09.064527,"(7.5, 11.5, 10.927272727272728)","(10.0, 17.5, 16.0)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.861015873015873)","(2.8, 3.6, 3.54375)"
11-01-2023 16:10:09.912276,"(7.5, 11.5, 10.25)","(10.0, 17.5, 16.07894736842105)","(21.0, 40.0, 32.0)","(1.75, 1.9, 1.8700650054171182)","(2.8, 3.4, 3.385)"
11-01-2023 16:10:10.854887,"(7.5, 11.5, 10.375)","(10.0, 17.5, 17.227272727272727)","(21.0, 40.0, 32.8)","(1.75, 1.9, 1.8700652883569098)","(2.8, 3.4, 3.3454545454545452)"
11-01-2023 16:10:11.724684,"(7.5, 11.5, 10.857142857142858)","(10.0, 17.5, 17.166666666666668)","(21.0, 40.0, 34.0)","(1.75, 1.9, 1.8700652883569098)","(2.8, 3.4, 3.36)"
11-01-2023 16:10:12.684706,"(7.5, 11.5, 10.857142857142858)","(10.0, 17.5, 16.9)","(21.0, 40.0, 34.0)","(1.75, 1.9, 1.8700652883569098)","(2.8, 3.4, 3.36)"
11-01-2023 16:10:13.646237,"(7.5, 11.5, 10.857142857142858)","(10.0, 17.5, 16.75)","(21.0, 40.0, 34.0)","(1.75, 1.9, 1.8700652883569098)","(2.8, 3.4, 3.331578947368421)"
11-01-2023 16:10:14.488271,"(7.5, 11.5, 11.21875)","(10.0, 17.5, 16.75)","(21.0, 40.0, 34.0)","(1.75, 1.9, 1.8700652883569098)","(2.8, 3.4, 3.331578947368421)"
11-01-2023 16:10:15.390895,"(7.5, 11.5, 11.21875)","(10.0, 17.5, 16.75)","(21.0, 40.0, 34.0)","(1.75, 1.9, 1.8700652883569098)","(2.8, 3.4, 3.3187499999999996)"
11-01-2023 16:10:16.351211,"(7.5, 11.5, 11.21875)","(10.0, 17.5, 15.833333333333334)","(21.0, 40.0, 34.857142857142854)","(1.75, 1.9, 1.8700652883569098)","(2.8, 3.4, 3.3195652173913044)"
11-01-2023 16:10:17.257355,"(8.0, 11.5, 11.263157894736842)","(10.0, 17.5, 16.166666666666668)","(21.0, 40.0, 34.857142857142854)","(1.75, 1.9, 1.8700625000000002)","(2.8, 3.4, 3.3195652173913044)"
11-01-2023 16:10:18.129233,"(8.0, 11.5, 11.295454545454545)","(10.0, 17.5, 17.25)","(21.0, 40.0, 34.0)","(1.75, 1.9, 1.8700625000000002)","(2.8, 3.4, 3.318181818181818)"
11-01-2023 16:10:18.986588,"(8.0, 11.5, 11.359375)","(10.0, 18.0, 16.75)","(21.0, 40.0, 32.8)","(1.75, 1.9, 1.8609775967413442)","(2.8, 3.4, 3.3205128205128203)"
11-01-2023 16:10:19.905243,"(8.0, 12.0, 11.619047619047619)","(10.0, 18.0, 17.333333333333332)","(21.0, 46.0, 40.0)","(1.75, 1.9, 1.8609775967413442)","(2.8, 3.4, 3.3205128205128203)"
11-01-2023 16:10:20.883582,"(8.0, 12.0, 11.36)","(10.0, 18.0, 17.333333333333332)","(21.0, 46.0, 32.0)","(1.75, 1.9, 1.8609775967413442)","(2.8, 3.4, 3.3205128205128203)"
11-01-2023 16:10:21.749561,"(8.0, 12.0, 11.36)","(10.0, 18.0, 17.333333333333332)","(21.0, 46.0, 32.0)","(1.75, 1.9, 1.8609775967413442)","(2.8, 3.4, 3.3205128205128203)"
11-01-2023 16:10:22.641746,"(8.0, 12.0, 11.36)","(10.0, 18.0, 17.333333333333332)","(21.0, 46.0, 32.0)","(1.75, 1.9, 1.8609775967413442)","(2.8, 3.4, 3.303125)"
11-01-2023 16:10:23.602025,"(8.0, 12.0, 11.36)","(10.0, 18.0, 17.333333333333332)","(21.0, 46.0, 32.0)","(1.75, 1.9, 1.86)","(2.8, 3.4, 3.348333333333333)"
11-01-2023 16:10:24.500658,"(8.0, 12.0, 11.083333333333334)","(10.0, 18.0, 17.25)","(21.0, 46.0, 36.666666666666664)","(1.75, 1.86, 1.844464285714286)","(2.8, 3.4, 3.348333333333333)"
11-01-2023 16:10:25.399092,"(8.0, 12.0, 11.476190476190476)","(10.0, 18.0, 17.5)","(21.0, 46.0, 36.666666666666664)","(1.75, 1.86, 1.8501075268817204)","(2.8, 3.4, 3.3392156862745095)"
11-01-2023 16:10:26.342859,"(8.0, 12.5, 11.75)","(10.0, 18.0, 17.5)","(21.0, 46.0, 35.5)","(1.75, 1.86, 1.8501075268817204)","(2.8, 3.4, 3.3392156862745095)"
11-01-2023 16:10:27.187582,"(8.0, 12.5, 11.882352941176471)","(10.0, 18.0, 17.5)","(21.0, 46.0, 35.5)","(1.7, 1.86, 1.8501075268817204)","(2.9, 3.4, 3.3392156862745095)"
11-01-2023 16:10:28.076294,"(8.0, 12.5, 11.882352941176471)","(10.0, 18.0, 17.5)","(21.0, 46.0, 35.5)","(1.7, 1.86, 1.8501075268817204)","(2.9, 3.4, 3.3499999999999996)"
11-01-2023 16:10:29.083054,"(8.0, 12.5, 11.961538461538462)","(10.0, 18.0, 17.5)","(21.0, 46.0, 35.5)","(1.7, 1.86, 1.8383333333333334)","(2.9, 3.4, 3.3499999999999996)"
11-01-2023 16:10:29.941353,"(8.0, 12.5, 11.961538461538462)","(11.0, 18.0, 17.5)","(21.0, 46.0, 35.5)","(1.7, 1.86, 1.8383333333333334)","(2.9, 3.4, 3.3499999999999996)"
11-01-2023 16:10:30.749329,"(8.0, 12.5, 12.088235294117647)","(11.0, 18.0, 17.625)","(21.0, 46.0, 36.666666666666664)","(1.7, 1.86, 1.84375)","(2.9, 3.4, 3.3499999999999996)"
11-01-2023 16:10:31.694283,"(8.0, 12.5, 11.961538461538462)","(11.0, 18.0, 17.5)","(21.0, 46.0, 35.5)","(1.7, 1.86, 1.84375)","(2.9, 3.4, 3.3499999999999996)"
11-01-2023 16:10:32.612339,"(8.0, 12.5, 12.357142857142858)","(11.0, 18.0, 17.5)","(21.0, 46.0, 35.5)","(1.7, 1.86, 1.8333333333333335)","(2.9, 3.4, 3.3499999999999996)"
11-01-2023 16:10:33.496091,"(8.0, 12.5, 12.357142857142858)","(11.0, 18.0, 17.5)","(21.0, 46.0, 35.5)","(1.7, 1.86, 1.8464406779661018)","(2.9, 3.4, 3.3499999999999996)"
11-01-2023 16:10:34.368103,"(8.0, 12.5, 12.357142857142858)","(11.0, 18.0, 17.5)","(21.0, 46.0, 35.5)","(1.7, 1.86, 1.8464406779661018)","(2.9, 3.4, 3.3499999999999996)"
11-01-2023 16:10:35.317933,"(8.0, 12.5, 12.428571428571429)","(11.0, 18.0, 17.428571428571427)","(21.0, 46.0, 39.53846153846154)","(1.7, 1.86, 1.8453658536585367)","(2.9, 3.4, 3.3499999999999996)"
11-01-2023 16:10:36.240621,"(8.5, 12.5, 12.15)","(11.0, 20.0, 18.5)","(21.0, 46.0, 39.53846153846154)","(1.7, 1.86, 1.8453658536585367)","(2.9, 3.4, 3.38)"
11-01-2023 16:10:37.148093,"(8.5, 13.0, 12.68421052631579)","(11.0, 23.0, 22.4375)","(21.0, 46.0, 36.0)","(1.7, 1.8, 1.7800802139037433)","(2.9, 3.45, 3.4642857142857144)"
11-01-2023 16:10:38.091392,"(8.5, 13.5, 13.078947368421053)","(11.0, 38.0, 33.666666666666664)","(21.0, 46.0, 42.888888888888886)","(1.7, 1.8, 1.7622851365015166)","(2.9, 3.5, 3.408108108108108)"
11-01-2023 16:10:39.030264,"(8.5, 13.5, 12.863636363636363)","(11.0, 38.0, 31.842105263157897)","(21.0, 46.0, 43.2)","(1.7, 1.8, 1.7609934640522875)","(2.9, 3.5, 3.408108108108108)"
11-01-2023 16:10:39.898972,"(8.5, 13.5, 12.333333333333334)","(11.0, 34.0, 26.5)","(21.0, 46.0, 42.18181818181818)","(1.7, 1.8, 1.7609934640522875)","(2.9, 3.5, 3.374074074074074)"
11-01-2023 16:10:40.794865,"(8.5, 13.5, 13.033333333333333)","(11.0, 32.0, 30.555555555555557)","(21.0, 46.0, 43.2)","(1.7, 1.8, 1.7609934640522875)","(2.9, 3.5, 3.3784313725490196)"
11-01-2023 16:10:41.796732,"(8.5, 13.5, 13.033333333333333)","(11.0, 32.0, 27.0)","(21.0, 46.0, 42.18181818181818)","(1.7, 1.8, 1.7609934640522875)","(2.9, 3.5, 3.3714285714285714)"
11-01-2023 16:10:42.708084,"(8.5, 13.5, 13.033333333333333)","(11.0, 32.0, 25.5)","(21.0, 46.0, 42.18181818181818)","(1.7, 1.8, 1.7785365853658537)","(2.9, 3.5, 3.3677966101694916)"
11-01-2023 16:10:43.601493,"(8.5, 13.5, 13.277777777777779)","(11.0, 32.0, 22.714285714285715)","(21.0, 46.0, 38.0)","(1.7, 1.79, 1.763103448275862)","(2.9, 3.5, 3.3677966101694916)"
11-01-2023 16:10:44.494543,"(8.5, 13.5, 13.277777777777779)","(11.0, 32.0, 21.6)","(21.0, 46.0, 44.0)","(1.7, 1.79, 1.7612328767123289)","(2.9, 3.5, 3.3714285714285714)"
11-01-2023 16:10:45.346573,"(8.5, 13.5, 13.277777777777779)","(11.0, 32.0, 25.5)","(21.0, 46.0, 44.0)","(1.7, 1.79, 1.7612328767123289)","(2.9, 3.5, 3.3714285714285714)"
11-01-2023 16:10:46.218139,"(8.5, 13.5, 13.264705882352942)","(11.0, 30.0, 28.42857142857143)","(21.0, 46.0, 44.0)","(1.7, 1.78, 1.7736697247706423)","(2.9, 3.55, 3.403658536585366)"
11-01-2023 16:10:47.142142,"(8.5, 13.5, 13.264705882352942)","(11.0, 30.0, 27.25)","(21.0, 46.0, 44.0)","(1.7, 1.78, 1.765266272189349)","(2.9, 3.55, 3.403658536585366)"
11-01-2023 16:10:48.114465,"(8.5, 13.5, 13.264705882352942)","(11.0, 32.0, 27.17857142857143)","(21.0, 46.0, 44.0)","(1.7, 1.76, 1.7550887573964498)","(2.9, 3.55, 3.403658536585366)"
11-01-2023 16:10:48.979010,"(8.5, 13.5, 13.366666666666667)","(11.0, 32.0, 28.25)","(21.0, 46.0, 43.2)","(1.65, 1.76, 1.7371559633027522)","(2.9, 3.55, 3.4598039215686276)"
11-01-2023 16:10:49.828869,"(8.5, 14.5, 13.54)","(11.0, 32.0, 28.25)","(21.0, 46.0, 44.0)","(1.65, 1.76, 1.7373684210526317)","(2.9, 3.55, 3.4823529411764707)"
11-01-2023 16:10:50.794811,"(8.5, 14.5, 14.125)","(11.0, 32.0, 22.25)","(21.0, 46.0, 37.0)","(1.65, 1.76, 1.7393333333333334)","(2.9, 3.6, 3.5806451612903225)"
11-01-2023 16:10:51.788984,"(8.5, 14.5, 14.323529411764707)","(11.0, 32.0, 22.25)","(21.0, 46.0, 38.0)","(1.65, 1.75, 1.73875)","(2.9, 3.6, 3.5571428571428574)"
11-01-2023 16:10:52.660022,"(8.5, 14.5, 14.125)","(11.0, 28.0, 23.5)","(21.0, 46.0, 44.0)","(1.65, 1.75, 1.73875)","(2.9, 3.6, 3.5370967741935484)"
11-01-2023 16:10:53.477270,"(8.5, 14.5, 14.125)","(11.0, 27.0, 21.666666666666668)","(21.0, 46.0, 44.0)","(1.65, 1.75, 1.7407692307692308)","(2.9, 3.6, 3.5370967741935484)"
11-01-2023 16:10:54.418414,"(8.5, 14.5, 14.09090909090909)","(11.0, 27.0, 23.57142857142857)","(21.0, 46.0, 37.0)","(1.65, 1.75, 1.7582402448355012)","(2.9, 3.5, 3.547237076648841)"
11-01-2023 16:10:55.242325,"(8.5, 15.0, 14.62962962962963)","(11.0, 19.5, 19.1875)","(21.0, 48.0, 47.94871794871795)","(1.65, 1.76, 1.7582402448355012)","(2.9, 3.55, 3.547237076648841)"
11-01-2023 16:10:56.204157,"(8.5, 14.0, 13.9)","(11.0, 22.0, 20.653846153846153)","(21.0, 65.0, 59.64102564102564)","(1.65, 1.77, 1.7706896551724138)","(2.9, 3.6, 3.5499007936507936)"
11-01-2023 16:10:57.260000,"(8.5, 14.5, 13.681818181818182)","(11.0, 22.0, 20.5)","(21.0, 60.0, 59.62162162162162)","(1.65, 1.78, 1.7710344827586206)","(2.9, 3.55, 3.599801587301587)"
11-01-2023 16:10:58.178745,"(9.0, 14.5, 13.863636363636363)","(12.0, 23.0, 21.071428571428573)","(21.0, 60.0, 59.62162162162162)","(1.65, 1.78, 1.7710344827586206)","(2.9, 3.6, 3.5642857142857145)"
11-01-2023 16:10:59.035711,"(9.0, 14.0, 13.823529411764707)","(12.0, 23.0, 19.8)","(21.0, 65.0, 50.125)","(1.65, 1.78, 1.7736585365853659)","(2.9, 3.6, 3.59)"
11-01-2023 16:10:59.928744,"(9.0, 13.5, 13.166666666666666)","(12.0, 21.0, 20.0)","(21.0, 65.0, 50.125)","(1.65, 1.78, 1.771063829787234)","(2.9, 3.55, 3.532222222222222)"
11-01-2023 16:11:00.780409,"(9.0, 12.5, 12.419354838709678)","(12.0, 23.0, 21.0)","(21.0, 65.0, 50.125)","(1.65, 1.78, 1.771063829787234)","(2.9, 3.55, 3.532222222222222)"
11-01-2023 16:11:01.665312,"(9.0, 12.5, 12.407407407407407)","(12.0, 23.0, 22.5)","(26.0, 65.0, 62.229166666666664)","(1.65, 1.78, 1.7711811023622048)","(2.9, 3.55, 3.53375)"
11-01-2023 16:11:02.574715,"(9.0, 12.5, 12.352941176470589)","(12.0, 23.0, 22.2)","(26.0, 65.0, 53.666666666666664)","(1.65, 1.78, 1.7724666666666666)","(2.9, 3.55, 3.53375)"
11-01-2023 16:11:03.522260,"(9.0, 12.5, 12.34375)","(12.0, 23.0, 22.2)","(26.0, 65.0, 53.666666666666664)","(1.65, 1.78, 1.7729482071713147)","(2.9, 3.55, 3.519078947368421)"
11-01-2023 16:11:04.402944,"(9.0, 12.5, 12.34375)","(12.0, 23.0, 22.2)","(26.0, 65.0, 52.25)","(1.65, 1.79, 1.7729482071713147)","(2.9, 3.6, 3.521641791044776)"
11-01-2023 16:11:05.219603,"(9.0, 13.0, 12.647058823529411)","(12.0, 26.0, 22.294117647058822)","(26.0, 65.0, 52.25)","(1.65, 1.79, 1.7714949494949495)","(2.9, 3.6, 3.521641791044776)"
11-01-2023 16:11:06.155449,"(9.0, 13.0, 12.647058823529411)","(12.0, 26.0, 23.529411764705884)","(26.0, 65.0, 62.625)","(1.65, 1.77, 1.765294117647059)","(2.9, 3.6, 3.5467741935483867)"
11-01-2023 16:11:07.091263,"(9.0, 13.5, 12.23913043478261)","(12.0, 21.0, 20.77777777777778)","(26.0, 65.0, 62.361111111111114)","(1.65, 1.77, 1.765294117647059)","(2.9, 3.55, 3.5273584905660376)"
11-01-2023 16:11:07.867978,"(9.0, 13.5, 12.28)","(12.0, 21.0, 20.833333333333332)","(26.0, 65.0, 62.625)","(1.65, 1.77, 1.7676296296296297)","(2.9, 3.55, 3.5273584905660376)"
11-01-2023 16:11:08.768998,"(9.0, 13.0, 12.7)","(12.0, 21.0, 20.833333333333332)","(26.0, 60.0, 59.24324324324324)","(1.65, 1.77, 1.7676296296296297)","(2.9, 3.55, 3.5273584905660376)"
11-01-2023 16:11:09.759824,"(9.0, 13.0, 12.7)","(12.0, 21.0, 20.833333333333332)","(26.0, 60.0, 59.24324324324324)","(1.65, 1.77, 1.7677304964539007)","(2.9, 3.55, 3.5273584905660376)"
11-01-2023 16:11:10.597707,"(9.0, 13.5, 13.008064516129032)","(12.0, 21.0, 20.833333333333332)","(26.0, 60.0, 52.0)","(1.65, 1.77, 1.7677304964539007)","(2.9, 3.55, 3.5273584905660376)"
11-01-2023 16:11:11.541404,"(9.0, 13.5, 12.798850574712644)","(12.0, 21.0, 20.833333333333332)","(26.0, 60.0, 52.0)","(1.65, 1.78, 1.7739130434782608)","(2.9, 3.55, 3.511904761904762)"
11-01-2023 16:11:12.546459,"(9.0, 13.5, 12.798850574712644)","(12.0, 21.0, 20.833333333333332)","(26.0, 60.0, 52.0)","(1.65, 1.77, 1.7697916666666667)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:13.343592,"(9.0, 13.5, 13.037878787878787)","(12.0, 21.0, 20.833333333333332)","(26.0, 60.0, 52.0)","(1.65, 1.77, 1.7697916666666667)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:14.207539,"(9.0, 13.5, 13.008064516129032)","(12.0, 21.0, 20.833333333333332)","(26.0, 60.0, 52.0)","(1.65, 1.77, 1.7697916666666667)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:15.155595,"(9.0, 13.5, 13.008064516129032)","(12.0, 21.0, 20.833333333333332)","(26.0, 60.0, 52.0)","(1.65, 1.77, 1.7546242774566474)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:16.060270,"(9.0, 13.5, 13.011627906976743)","(12.0, 21.0, 20.0)","(26.0, 60.0, 52.0)","(1.65, 1.77, 1.7546242774566474)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:16.998444,"(9.0, 13.5, 13.011627906976743)","(12.0, 21.0, 20.6875)","(26.0, 60.0, 52.0)","(1.65, 1.77, 1.7546376811594202)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:17.889054,"(9.0, 13.5, 13.033333333333333)","(12.0, 21.0, 20.72222222222222)","(26.0, 60.0, 52.0)","(1.65, 1.77, 1.7546376811594202)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:18.795155,"(9.0, 13.5, 13.033333333333333)","(12.0, 21.0, 20.72222222222222)","(26.0, 60.0, 52.0)","(1.65, 1.77, 1.7546376811594202)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:19.736442,"(9.0, 13.5, 13.033333333333333)","(12.0, 21.0, 20.72222222222222)","(26.0, 60.0, 52.0)","(1.65, 1.77, 1.7594400000000001)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:20.579103,"(9.0, 13.5, 13.033333333333333)","(12.0, 21.0, 20.72222222222222)","(26.0, 60.0, 52.0)","(1.65, 1.76, 1.7594190871369295)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:21.453367,"(9.0, 13.5, 12.811475409836065)","(12.0, 21.0, 20.72222222222222)","(26.0, 60.0, 52.0)","(1.65, 1.76, 1.7594190871369295)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:22.442304,"(9.0, 13.5, 12.811475409836065)","(12.0, 21.0, 20.72222222222222)","(26.0, 60.0, 52.0)","(1.65, 1.76, 1.7594190871369295)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:23.306394,"(9.0, 13.5, 12.853846153846154)","(12.0, 21.0, 20.72222222222222)","(26.0, 60.0, 52.0)","(1.65, 1.76, 1.7594190871369295)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:24.254772,"(9.0, 13.5, 12.853846153846154)","(12.0, 21.0, 20.72222222222222)","(26.0, 60.0, 54.0)","(1.65, 1.76, 1.7514511041009464)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:25.179085,"(9.0, 13.5, 12.853846153846154)","(12.0, 21.0, 20.72222222222222)","(26.0, 60.0, 54.0)","(1.65, 1.76, 1.7514511041009464)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:25.999816,"(9.0, 13.5, 12.853846153846154)","(12.0, 21.0, 20.72222222222222)","(26.0, 60.0, 54.0)","(1.65, 1.76, 1.7492673267326733)","(2.9, 3.55, 3.4976190476190476)"
11-01-2023 16:11:26.897224,"(9.0, 13.5, 13.266666666666666)","(12.0, 30.0, 25.576923076923077)","(26.0, 70.0, 56.8)","(1.65, 1.76, 1.75872)","(2.9, 3.55, 3.41140350877193)"
11-01-2023 16:11:27.785785,"(9.0, 14.0, 13.121212121212121)","(12.0, 30.0, 21.2)","(26.0, 70.0, 58.0)","(1.65, 1.77, 1.7680392156862745)","(2.9, 3.45, 3.316666666666667)"
11-01-2023 16:11:28.630544,"(9.0, 14.0, 13.121212121212121)","(12.0, 30.0, 21.2)","(26.0, 70.0, 58.0)","(1.65, 1.77, 1.7694402985074626)","(2.9, 3.45, 3.311111111111111)"
11-01-2023 16:11:29.618801,"(9.0, 14.0, 13.121212121212121)","(12.0, 30.0, 21.2)","(26.0, 70.0, 60.0)","(1.65, 1.77, 1.7536842105263157)","(2.9, 3.4, 3.311111111111111)"
11-01-2023 16:11:30.544394,"(9.0, 14.0, 13.121212121212121)","(12.0, 30.0, 23.23076923076923)","(26.0, 70.0, 60.0)","(1.65, 1.76, 1.7536842105263157)","(2.9, 3.4, 3.311111111111111)"
11-01-2023 16:11:31.411832,"(9.0, 14.0, 13.121212121212121)","(12.0, 30.0, 23.23076923076923)","(26.0, 70.0, 60.0)","(1.65, 1.76, 1.7536842105263157)","(2.9, 3.4, 3.306896551724138)"
11-01-2023 16:11:32.336386,"(9.0, 14.0, 13.121212121212121)","(12.0, 30.0, 23.714285714285715)","(26.0, 70.0, 60.0)","(1.65, 1.76, 1.7547609147609147)","(2.9, 3.4, 3.289285714285714)"
11-01-2023 16:11:33.238184,"(9.0, 14.0, 13.121212121212121)","(12.0, 30.0, 24.5)","(26.0, 70.0, 60.0)","(1.65, 1.76, 1.752141372141372)","(2.9, 3.4, 3.294318181818182)"
11-01-2023 16:11:34.143318,"(9.0, 14.0, 13.121212121212121)","(12.0, 30.0, 23.846153846153847)","(26.0, 70.0, 60.0)","(1.65, 1.75, 1.738265060240964)","(2.9, 3.4, 3.341875)"
11-01-2023 16:11:34.953267,"(9.0, 14.0, 13.126315789473685)","(12.0, 30.0, 24.46153846153846)","(26.0, 70.0, 60.0)","(1.65, 1.74, 1.738265060240964)","(2.9, 3.4, 3.341875)"
11-01-2023 16:11:35.844713,"(9.0, 14.0, 13.17283950617284)","(12.0, 30.0, 21.11111111111111)","(26.0, 70.0, 63.333333333333336)","(1.65, 1.74, 1.739642857142857)","(2.9, 3.45, 3.3371794871794873)"
11-01-2023 16:11:36.833849,"(9.0, 14.0, 13.17283950617284)","(12.0, 29.0, 23.0)","(26.0, 70.0, 63.333333333333336)","(1.65, 1.74, 1.7324675324675325)","(2.9, 3.45, 3.38015873015873)"
11-01-2023 16:11:37.795556,"(9.0, 14.0, 13.211764705882352)","(12.0, 29.0, 25.4)","(26.0, 70.0, 63.333333333333336)","(1.65, 1.74, 1.7324675324675325)","(2.9, 3.45, 3.35)"
11-01-2023 16:11:38.622403,"(9.0, 14.0, 13.58641975308642)","(12.0, 29.0, 24.5)","(26.0, 70.0, 63.333333333333336)","(1.65, 1.74, 1.7324675324675325)","(2.9, 3.45, 3.35)"
11-01-2023 16:11:39.539851,"(9.0, 14.0, 13.58641975308642)","(12.0, 29.0, 24.5)","(26.0, 70.0, 63.333333333333336)","(1.65, 1.74, 1.7324675324675325)","(2.9, 3.45, 3.3675)"
11-01-2023 16:11:40.449376,"(9.0, 14.0, 13.58641975308642)","(12.0, 29.0, 24.5)","(26.0, 70.0, 63.333333333333336)","(1.65, 1.74, 1.7324675324675325)","(2.9, 3.45, 3.38265306122449)"
11-01-2023 16:11:41.268682,"(9.0, 14.0, 13.58641975308642)","(12.0, 29.0, 24.5)","(26.0, 70.0, 63.333333333333336)","(1.65, 1.74, 1.7324675324675325)","(2.9, 3.45, 3.38265306122449)"
11-01-2023 16:11:42.272774,"(10.0, 14.0, 13.70353982300885)","(12.0, 29.0, 24.5)","(26.0, 70.0, 63.333333333333336)","(1.6, 1.74, 1.7324666666666666)","(2.9, 3.45, 3.378260869565217)"
11-01-2023 16:11:43.245524,"(10.0, 14.0, 13.70353982300885)","(12.0, 29.0, 24.5)","(26.0, 70.0, 63.333333333333336)","(1.6, 1.74, 1.7307755102040816)","(2.9, 3.45, 3.378260869565217)"
11-01-2023 16:11:44.126355,"(10.0, 14.0, 13.70353982300885)","(12.0, 29.0, 25.53846153846154)","(26.0, 70.0, 63.333333333333336)","(1.6, 1.74, 1.730423634336678)","(2.9, 3.45, 3.415714285714286)"
11-01-2023 16:11:44.977381,"(10.0, 14.0, 13.747524752475247)","(12.0, 29.0, 23.285714285714285)","(26.0, 70.0, 63.333333333333336)","(1.6, 1.73, 1.7018360655737705)","(2.9, 3.45, 3.415714285714286)"
11-01-2023 16:11:45.957498,"(10.0, 14.0, 13.747524752475247)","(12.0, 29.0, 24.2)","(26.0, 70.0, 63.333333333333336)","(1.6, 1.73, 1.701587651598677)","(2.9, 3.45, 3.415714285714286)"
11-01-2023 16:11:46.889098,"(10.0, 14.0, 13.747524752475247)","(12.0, 29.0, 24.2)","(26.0, 70.0, 63.333333333333336)","(1.6, 1.73, 1.7014299900695133)","(2.9, 3.45, 3.3880434782608697)"
