,Eight Gifts,Quick Shadow,Nigels Chance,Roma Bella,Redeeming Eight,Midnight Vandal,Pretty Witch
11-01-2023 20:55:22.456163,"(51.0, 85.0, 80.9090909090909)","(1.8, 2.14, 2.1351219512195123)","(31.0, 85.0, 73.75)","(5.0, 7.2, 6.944262295081967)","(91.0, 240.0, 232.0)","(16.0, 22.0, 20.875)","(2.7, 3.2, 3.1833333333333336)"
11-01-2023 20:55:23.540768,"(51.0, 85.0, 81.08695652173913)","(1.8, 2.14, 2.1347692307692308)","(31.0, 80.0, 72.5)","(5.0, 7.2, 6.958620689655173)","(91.0, 240.0, 226.42857142857144)","(16.0, 21.0, 21.25)","(2.7, 3.2, 3.1829787234042555)"
11-01-2023 20:55:24.512851,"(51.0, 85.0, 81.08695652173913)","(1.8, 2.14, 2.1229885057471267)","(31.0, 80.0, 72.0)","(5.0, 7.2, 6.958620689655173)","(91.0, 230.0, 226.42857142857144)","(16.0, 22.0, 21.625)","(2.7, 3.2, 3.191279069767442)"
11-01-2023 20:55:25.472689,"(51.0, 85.0, 81.08695652173913)","(1.8, 2.12, 2.1125203252032523)","(31.0, 80.0, 68.75)","(5.0, 7.2, 7.030434782608696)","(91.0, 230.0, 205.0)","(16.0, 22.0, 22.333333333333332)","(2.7, 3.2, 3.1932584269662923)"
11-01-2023 20:55:26.426731,"(51.0, 85.0, 80.9090909090909)","(1.8, 2.12, 2.110097087378641)","(31.0, 75.0, 72.1875)","(5.0, 7.2, 7.009756097560976)","(91.0, 230.0, 210.0)","(16.0, 23.0, 22.333333333333332)","(2.7, 3.2, 3.211344537815126)"
11-01-2023 20:55:27.460294,"(51.0, 85.0, 80.9090909090909)","(1.8, 2.12, 2.1065060240963858)","(31.0, 75.0, 69.0)","(5.0, 7.2, 6.930769230769231)","(91.0, 230.0, 210.0)","(16.0, 23.0, 22.3125)","(2.7, 3.25, 3.235042735042735)"
11-01-2023 20:55:28.646063,"(51.0, 85.0, 80.71428571428571)","(1.8, 2.1, 2.0936470588235294)","(31.0, 75.0, 85.0)","(5.0, 7.0, 7.090909090909091)","(91.0, 230.0, 215.0)","(16.0, 23.0, 23.846153846153847)","(2.7, 3.25, 3.1900943396226418)"
11-01-2023 20:55:29.638728,"(51.0, 85.0, 83.42105263157895)","(1.8, 2.14, 2.113975903614458)","(31.0, 95.0, 85.0)","(5.0, 7.2, 7.090909090909091)","(91.0, 240.0, 215.0)","(16.0, 24.0, 23.5)","(2.7, 3.2, 3.2267441860465116)"
11-01-2023 20:55:30.573720,"(51.0, 90.0, 85.45454545454545)","(1.8, 2.14, 2.0876923076923077)","(31.0, 95.0, 85.45454545454545)","(5.0, 7.2, 7.061538461538461)","(91.0, 240.0, 215.0)","(16.0, 24.0, 23.82608695652174)","(2.7, 3.25, 3.205072463768116)"
11-01-2023 20:55:31.581154,"(51.0, 90.0, 83.6)","(1.8, 2.12, 2.1029787234042554)","(31.0, 95.0, 72.5)","(5.0, 7.2, 7.006451612903226)","(91.0, 240.0, 215.0)","(16.0, 24.0, 22.456521739130434)","(2.7, 3.25, 3.193)"
11-01-2023 20:55:32.647477,"(51.0, 90.0, 83.6)","(1.8, 2.12, 2.104375)","(31.0, 95.0, 79.0)","(5.0, 7.2, 7.056)","(91.0, 240.0, 215.0)","(16.0, 23.0, 22.24137931034483)","(2.7, 3.2, 3.193)"
11-01-2023 20:55:33.569245,"(51.0, 90.0, 83.33333333333333)","(1.8, 2.14, 2.12093023255814)","(31.0, 95.0, 79.0)","(5.0, 7.2, 7.056)","(91.0, 240.0, 215.0)","(16.0, 23.0, 22.24137931034483)","(2.7, 3.2, 3.213157894736842)"
11-01-2023 20:55:34.521712,"(51.0, 90.0, 78.15789473684211)","(1.8, 2.12, 2.093150684931507)","(31.0, 95.0, 81.15384615384616)","(5.0, 7.2, 6.986046511627907)","(91.0, 240.0, 206.66666666666666)","(16.0, 23.0, 22.24137931034483)","(2.7, 3.25, 3.240277777777778)"
11-01-2023 20:55:35.421448,"(51.0, 85.0, 84.0)","(1.8, 2.12, 2.097471264367816)","(31.0, 95.0, 81.875)","(5.0, 7.2, 6.986046511627907)","(91.0, 240.0, 206.66666666666666)","(16.0, 23.0, 22.25)","(2.7, 3.25, 3.240277777777778)"
11-01-2023 20:55:36.345104,"(51.0, 85.0, 84.0909090909091)","(1.8, 2.12, 2.096888888888889)","(31.0, 90.0, 81.07142857142857)","(5.0, 7.2, 7.0)","(91.0, 240.0, 206.66666666666666)","(16.0, 23.0, 21.873015873015873)","(2.7, 3.25, 3.237037037037037)"
11-01-2023 20:55:37.293703,"(51.0, 85.0, 81.8)","(1.8, 2.12, 2.0971428571428574)","(31.0, 90.0, 77.5)","(5.0, 7.2, 7.019354838709678)","(91.0, 240.0, 206.66666666666666)","(16.0, 22.0, 21.948275862068964)","(2.7, 3.25, 3.2454545454545456)"
11-01-2023 20:55:38.225748,"(51.0, 90.0, 85.1923076923077)","(1.8, 2.12, 2.1003846153846153)","(31.0, 90.0, 77.5)","(5.0, 7.2, 6.978947368421053)","(91.0, 240.0, 206.66666666666666)","(16.0, 22.0, 20.864864864864863)","(2.7, 3.25, 3.24)"
11-01-2023 20:55:39.184914,"(51.0, 90.0, 82.5)","(1.8, 2.12, 2.0965517241379312)","(31.0, 90.0, 77.5)","(5.0, 7.2, 6.961904761904762)","(91.0, 240.0, 206.66666666666666)","(16.0, 22.0, 20.708333333333332)","(2.7, 3.25, 3.2311688311688314)"
11-01-2023 20:55:40.254289,"(51.0, 90.0, 81.96428571428572)","(1.8, 2.12, 2.0935064935064935)","(31.0, 90.0, 76.84210526315789)","(5.0, 7.2, 6.961904761904762)","(91.0, 240.0, 206.66666666666666)","(16.0, 22.0, 20.708333333333332)","(2.7, 3.3, 3.2202898550724637)"
11-01-2023 20:55:41.249054,"(51.0, 85.0, 84.0)","(1.8, 2.12, 2.0948148148148147)","(31.0, 90.0, 76.84210526315789)","(5.0, 7.2, 6.977777777777778)","(91.0, 240.0, 229.0909090909091)","(16.0, 22.0, 20.772727272727273)","(2.7, 3.3, 3.23125)"
11-01-2023 20:55:42.259449,"(51.0, 85.0, 77.5)","(1.8, 2.12, 2.0984000000000003)","(31.0, 90.0, 77.5)","(5.0, 7.2, 6.977777777777778)","(91.0, 240.0, 229.0909090909091)","(16.0, 22.0, 20.772727272727273)","(2.7, 3.3, 3.237313432835821)"
11-01-2023 20:55:43.216854,"(51.0, 85.0, 81.25)","(1.8, 2.12, 2.11625)","(31.0, 90.0, 76.15384615384616)","(5.0, 7.2, 6.885714285714285)","(91.0, 240.0, 220.0)","(16.0, 22.0, 20.772727272727273)","(2.7, 3.3, 3.2468354430379747)"
11-01-2023 20:55:44.184391,"(51.0, 90.0, 81.0)","(1.8, 2.12, 2.106923076923077)","(31.0, 90.0, 78.0)","(5.0, 7.2, 6.8338983050847455)","(91.0, 240.0, 220.0)","(16.0, 19.5, 20.70212765957447)","(2.7, 3.3, 3.253191489361702)"
11-01-2023 20:55:45.289630,"(51.0, 90.0, 82.5)","(1.8, 2.14, 2.115798319327731)","(31.0, 90.0, 78.75)","(5.0, 7.0, 6.9)","(91.0, 240.0, 229.0909090909091)","(16.0, 21.0, 19.653846153846153)","(2.7, 3.3, 3.249206349206349)"
11-01-2023 20:55:46.340556,"(51.0, 90.0, 82.5)","(1.8, 2.12, 2.117692307692308)","(31.0, 90.0, 79.41176470588235)","(5.0, 7.0, 6.920754716981132)","(91.0, 240.0, 216.9230769230769)","(16.0, 21.0, 19.646341463414632)","(2.7, 3.3, 3.258974358974359)"
11-01-2023 20:55:47.297872,"(51.0, 90.0, 82.5)","(1.8, 2.12, 2.106181818181818)","(31.0, 90.0, 73.63636363636364)","(5.0, 7.2, 6.920754716981132)","(91.0, 240.0, 216.9230769230769)","(16.0, 21.0, 19.724137931034484)","(2.7, 3.3, 3.2609375)"
11-01-2023 20:55:48.256180,"(51.0, 90.0, 82.5)","(1.8, 2.12, 2.106896551724138)","(31.0, 90.0, 73.63636363636364)","(5.0, 7.2, 6.935714285714286)","(91.0, 240.0, 206.66666666666666)","(16.0, 21.0, 19.533333333333335)","(2.7, 3.3, 3.272222222222222)"
11-01-2023 20:55:49.315186,"(51.0, 90.0, 82.5)","(1.8, 2.12, 2.1070588235294117)","(31.0, 90.0, 76.36363636363636)","(5.0, 7.2, 6.924590163934426)","(91.0, 240.0, 222.35294117647058)","(16.0, 20.0, 19.444444444444443)","(2.7, 3.3, 3.2914285714285714)"
11-01-2023 20:55:50.343013,"(51.0, 90.0, 81.81818181818181)","(1.8, 2.12, 2.1070588235294117)","(31.0, 90.0, 71.81818181818181)","(5.0, 7.2, 6.9169230769230765)","(91.0, 240.0, 222.35294117647058)","(16.0, 20.0, 19.444444444444443)","(2.7, 3.3, 3.293939393939394)"
11-01-2023 20:55:51.342008,"(51.0, 90.0, 80.35714285714286)","(1.8, 2.12, 2.1056910569105693)","(31.0, 90.0, 71.81818181818181)","(5.0, 7.2, 6.9169230769230765)","(91.0, 240.0, 218.57142857142856)","(16.0, 20.0, 19.29032258064516)","(2.7, 3.3, 3.2853846153846153)"
11-01-2023 20:55:52.326303,"(51.0, 90.0, 80.35714285714286)","(1.8, 2.12, 2.106129032258065)","(31.0, 90.0, 71.81818181818181)","(5.0, 7.2, 6.9169230769230765)","(91.0, 240.0, 218.57142857142856)","(16.0, 20.0, 19.321428571428573)","(2.7, 3.35, 3.283333333333333)"
11-01-2023 20:55:53.317449,"(51.0, 90.0, 80.35714285714286)","(1.8, 2.12, 2.104927536231884)","(31.0, 90.0, 82.5)","(5.0, 7.2, 6.905555555555556)","(91.0, 240.0, 224.21052631578948)","(16.0, 20.0, 19.52777777777778)","(2.7, 3.35, 3.3807339449541285)"
11-01-2023 20:55:54.311629,"(51.0, 90.0, 81.0)","(1.8, 2.12, 2.1036363636363635)","(31.0, 90.0, 83.47826086956522)","(5.0, 7.2, 6.994285714285715)","(91.0, 240.0, 232.5)","(16.0, 20.0, 19.448275862068964)","(2.7, 3.4, 3.296031746031746)"
11-01-2023 20:55:55.340989,"(51.0, 90.0, 82.5)","(1.8, 2.12, 2.1013793103448277)","(31.0, 90.0, 85.26315789473685)","(5.0, 7.2, 6.986046511627907)","(91.0, 240.0, 232.5)","(16.0, 20.0, 19.428571428571427)","(2.7, 3.35, 3.336842105263158)"
11-01-2023 20:55:56.360267,"(51.0, 90.0, 82.5)","(1.8, 2.12, 2.0989655172413793)","(31.0, 90.0, 81.42857142857143)","(5.0, 7.2, 6.973913043478261)","(91.0, 240.0, 230.76923076923077)","(16.0, 20.0, 19.375)","(2.7, 3.35, 3.333898305084746)"
11-01-2023 20:55:57.455868,"(51.0, 85.0, 83.75)","(1.8, 2.1, 2.095492957746479)","(31.0, 90.0, 86.53846153846153)","(5.0, 7.2, 7.340740740740741)","(91.0, 240.0, 239.23076923076923)","(16.0, 20.0, 20.76923076923077)","(2.7, 3.35, 3.1664383561643836)"
11-01-2023 20:55:58.528191,"(51.0, 90.0, 87.0)","(1.8, 2.12, 2.1070588235294117)","(31.0, 90.0, 85.0)","(5.0, 7.4, 7.105555555555556)","(91.0, 250.0, 239.23076923076923)","(16.0, 21.0, 19.51282051282051)","(2.7, 3.2, 3.1624309392265193)"
11-01-2023 20:55:59.527200,"(51.0, 100.0, 90.66666666666667)","(1.8, 2.14, 2.1284297520661157)","(31.0, 95.0, 87.5)","(5.0, 7.2, 7.105555555555556)","(91.0, 250.0, 235.0)","(16.0, 20.0, 19.47222222222222)","(2.7, 3.2, 3.1608108108108106)"
11-01-2023 20:56:00.590874,"(51.0, 100.0, 90.66666666666667)","(1.8, 2.14, 2.1223529411764708)","(31.0, 90.0, 88.57142857142857)","(5.0, 7.4, 7.238709677419355)","(91.0, 240.0, 235.0)","(16.0, 20.0, 19.4)","(2.7, 3.2, 3.146153846153846)"
11-01-2023 20:56:01.694284,"(51.0, 100.0, 91.42857142857143)","(1.8, 2.14, 2.13)","(31.0, 90.0, 86.66666666666667)","(5.0, 7.4, 7.273684210526316)","(91.0, 240.0, 235.0)","(16.0, 20.0, 19.42105263157895)","(2.7, 3.15, 3.1423076923076922)"
11-01-2023 20:56:02.718018,"(51.0, 100.0, 91.42857142857143)","(1.8, 2.14, 2.1326315789473687)","(31.0, 90.0, 89.0)","(5.0, 7.4, 7.254545454545455)","(91.0, 240.0, 235.0)","(16.0, 20.0, 19.185185185185187)","(2.7, 3.15, 3.1409090909090907)"
11-01-2023 20:56:03.675077,"(51.0, 100.0, 92.5)","(1.8, 2.14, 2.139705882352941)","(31.0, 90.0, 89.0)","(5.0, 7.4, 7.228571428571429)","(91.0, 240.0, 235.0)","(16.0, 20.0, 19.185185185185187)","(2.7, 3.15, 3.1409090909090907)"
11-01-2023 20:56:04.624714,"(51.0, 100.0, 92.5)","(1.8, 2.14, 2.136216216216216)","(31.0, 95.0, 93.33333333333333)","(5.0, 7.4, 7.131818181818182)","(91.0, 240.0, 235.0)","(16.0, 20.0, 19.235294117647058)","(2.7, 3.15, 3.141489361702128)"
11-01-2023 20:56:05.521124,"(51.0, 100.0, 92.5)","(1.8, 2.14, 2.1346341463414635)","(31.0, 95.0, 92.22222222222223)","(5.0, 7.4, 7.141666666666667)","(91.0, 240.0, 235.0)","(16.0, 20.0, 19.235294117647058)","(2.7, 3.15, 3.141489361702128)"
11-01-2023 20:56:06.471292,"(51.0, 100.0, 91.42857142857143)","(1.8, 2.16, 2.140568720379147)","(31.0, 95.0, 91.53846153846153)","(5.0, 7.2, 7.167741935483871)","(91.0, 240.0, 235.0)","(16.0, 19.5, 19.150943396226417)","(2.7, 3.15, 3.1324324324324326)"
11-01-2023 20:56:07.396578,"(51.0, 100.0, 91.42857142857143)","(1.8, 2.16, 2.1292664092664095)","(31.0, 95.0, 91.78571428571429)","(5.0, 7.2, 7.176)","(91.0, 240.0, 235.0)","(16.0, 20.0, 19.150943396226417)","(2.7, 3.15, 3.1324324324324326)"
11-01-2023 20:56:08.436035,"(51.0, 100.0, 91.42857142857143)","(1.8, 2.16, 2.1445627376425858)","(31.0, 95.0, 91.66666666666667)","(5.0, 7.2, 7.108108108108108)","(91.0, 240.0, 235.0)","(16.0, 20.0, 19.150943396226417)","(2.7, 3.15, 3.152302631578947)"
11-01-2023 20:56:09.459828,"(51.0, 100.0, 91.42857142857143)","(1.8, 2.16, 2.1461428571428574)","(31.0, 95.0, 91.66666666666667)","(5.0, 7.2, 7.121212121212121)","(91.0, 240.0, 235.0)","(16.0, 20.0, 19.150943396226417)","(2.7, 3.2, 3.11)"
11-01-2023 20:56:10.468659,"(51.0, 100.0, 91.81818181818181)","(1.8, 2.16, 2.1473593073593076)","(31.0, 95.0, 92.36842105263158)","(5.0, 7.2, 7.108108108108108)","(91.0, 240.0, 236.66666666666669)","(16.0, 20.0, 19.150943396226417)","(2.7, 3.15, 3.123529411764706)"
11-01-2023 20:56:11.467638,"(51.0, 100.0, 95.9090909090909)","(1.8, 2.16, 2.148032786885246)","(31.0, 95.0, 92.36842105263158)","(5.0, 7.2, 7.076190476190476)","(91.0, 240.0, 236.66666666666669)","(16.0, 20.0, 19.150943396226417)","(2.7, 3.15, 3.132)"
11-01-2023 20:56:12.457922,"(51.0, 100.0, 95.9090909090909)","(1.8, 2.16, 2.1476777251184838)","(31.0, 95.0, 92.36842105263158)","(5.5, 7.2, 7.010810810810811)","(101.0, 240.0, 235.3846153846154)","(16.0, 19.5, 19.025641025641026)","(2.7, 3.15, 3.1295454545454544)"
11-01-2023 20:56:13.377645,"(51.0, 100.0, 95.9090909090909)","(1.8, 2.16, 2.1485046728971966)","(31.0, 95.0, 92.36842105263158)","(5.5, 7.0, 6.99)","(101.0, 240.0, 235.3846153846154)","(16.0, 20.0, 19.05)","(2.7, 3.15, 3.18837890625)"
11-01-2023 20:56:14.322548,"(51.0, 100.0, 97.0)","(1.8, 2.12, 2.1152727272727274)","(31.0, 95.0, 92.36842105263158)","(5.5, 7.2, 7.05625)","(101.0, 240.0, 235.3846153846154)","(16.0, 21.0, 20.305555555555557)","(2.7, 3.2, 3.18837890625)"
11-01-2023 20:56:15.272752,"(51.0, 100.0, 97.0)","(1.8, 2.12, 2.115681818181818)","(31.0, 95.0, 92.36842105263158)","(5.5, 7.2, 7.04927536231884)","(101.0, 240.0, 235.3846153846154)","(16.0, 22.0, 20.90909090909091)","(2.7, 3.2, 3.196446078431373)"
11-01-2023 20:56:16.248781,"(51.0, 100.0, 97.5)","(1.8, 2.14, 2.101274509803922)","(31.0, 95.0, 92.5)","(5.5, 7.2, 7.011428571428572)","(101.0, 240.0, 235.3846153846154)","(16.0, 21.0, 20.90909090909091)","(2.7, 3.2, 3.196446078431373)"
11-01-2023 20:56:17.281586,"(51.0, 100.0, 97.5)","(1.8, 2.12, 2.1063414634146342)","(31.0, 95.0, 92.5)","(5.5, 7.2, 7.046575342465753)","(101.0, 240.0, 235.3846153846154)","(16.0, 21.0, 20.620689655172413)","(2.7, 3.2, 3.1969148936170213)"
11-01-2023 20:56:18.241511,"(51.0, 100.0, 97.5)","(1.8, 2.12, 2.1063414634146342)","(31.0, 95.0, 92.5)","(5.5, 7.2, 7.046575342465753)","(101.0, 240.0, 237.0)","(16.0, 22.0, 20.846153846153847)","(2.7, 3.2, 3.19702868852459)"
11-01-2023 20:56:19.167484,"(51.0, 100.0, 97.5)","(1.8, 2.12, 2.1118840579710145)","(31.0, 95.0, 92.5)","(5.5, 7.2, 7.046575342465753)","(101.0, 240.0, 237.0)","(16.0, 21.0, 20.846153846153847)","(2.7, 3.2, 3.19701646090535)"
11-01-2023 20:56:20.140842,"(51.0, 100.0, 97.0)","(1.8, 2.12, 2.1030379746835446)","(31.0, 95.0, 92.5)","(5.5, 7.2, 7.042857142857143)","(101.0, 240.0, 237.0)","(16.0, 21.0, 20.846153846153847)","(2.7, 3.2, 3.19701646090535)"
11-01-2023 20:56:21.111020,"(51.0, 100.0, 97.0)","(1.8, 2.12, 2.110082644628099)","(31.0, 95.0, 92.5)","(5.5, 7.2, 7.0329113924050635)","(101.0, 240.0, 237.0)","(16.0, 21.0, 20.846153846153847)","(2.7, 3.2, 3.1971337579617836)"
11-01-2023 20:56:22.079657,"(51.0, 100.0, 97.0)","(1.8, 2.12, 2.1147368421052635)","(31.0, 95.0, 92.5)","(5.5, 7.2, 7.002666666666666)","(101.0, 240.0, 237.0)","(16.0, 21.0, 20.846153846153847)","(2.7, 3.2, 3.1972727272727273)"
11-01-2023 20:56:23.050723,"(51.0, 100.0, 97.0)","(1.8, 2.14, 2.104110671936759)","(31.0, 95.0, 92.1875)","(5.5, 7.0, 6.968181818181818)","(101.0, 240.0, 236.25)","(16.0, 21.0, 20.78787878787879)","(2.7, 3.2, 3.2345238095238096)"
11-01-2023 20:56:24.009695,"(51.0, 100.0, 94.0)","(1.8, 2.14, 2.1210335917312664)","(31.0, 95.0, 91.78571428571429)","(5.5, 7.0, 6.9719999999999995)","(101.0, 240.0, 222.85714285714286)","(16.0, 22.0, 20.916666666666668)","(2.7, 3.25, 3.2485436893203885)"
11-01-2023 20:56:24.978539,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.14, 2.11255230125523)","(31.0, 95.0, 91.78571428571429)","(5.5, 7.0, 6.952941176470588)","(101.0, 250.0, 227.5)","(16.0, 21.0, 20.75862068965517)","(2.7, 3.25, 3.2485436893203885)"
11-01-2023 20:56:25.961850,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.14, 2.1126050420168068)","(31.0, 95.0, 91.78571428571429)","(5.5, 7.0, 6.952941176470588)","(101.0, 240.0, 227.5)","(16.0, 22.0, 20.846153846153847)","(2.7, 3.25, 3.244285714285714)"
11-01-2023 20:56:26.959243,"(51.0, 100.0, 97.0)","(1.8, 2.14, 2.111244979919679)","(31.0, 95.0, 91.78571428571429)","(5.5, 7.0, 6.969565217391304)","(101.0, 240.0, 227.5)","(16.0, 21.0, 20.838709677419356)","(2.7, 3.3, 3.2392857142857143)"
11-01-2023 20:56:27.902431,"(51.0, 100.0, 97.0)","(1.8, 2.14, 2.111896551724138)","(31.0, 95.0, 91.78571428571429)","(5.5, 7.0, 6.973076923076923)","(101.0, 240.0, 227.5)","(16.0, 22.0, 21.25)","(2.7, 3.25, 3.2392857142857143)"
11-01-2023 20:56:28.882167,"(51.0, 100.0, 97.0)","(1.8, 2.12, 2.1030645161290322)","(31.0, 95.0, 91.78571428571429)","(5.5, 7.0, 6.976699029126213)","(101.0, 240.0, 227.5)","(16.0, 25.0, 21.75)","(2.7, 3.25, 3.226271186440678)"
11-01-2023 20:56:29.842494,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.12, 2.10241935483871)","(31.0, 95.0, 91.78571428571429)","(5.5, 7.0, 6.976699029126213)","(101.0, 240.0, 227.5)","(16.0, 23.0, 21.74074074074074)","(2.7, 3.25, 3.226271186440678)"
11-01-2023 20:56:30.815870,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.12, 2.1008771929824563)","(31.0, 95.0, 91.78571428571429)","(5.5, 7.0, 6.982733812949641)","(101.0, 240.0, 220.0)","(16.0, 23.0, 21.82758620689655)","(2.7, 3.25, 3.226271186440678)"
11-01-2023 20:56:31.728473,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.12, 2.100892857142857)","(31.0, 95.0, 91.78571428571429)","(5.5, 7.2, 7.103703703703704)","(101.0, 230.0, 220.0)","(16.0, 23.0, 21.82758620689655)","(2.7, 3.25, 3.226271186440678)"
11-01-2023 20:56:32.674104,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.12, 2.0953846153846154)","(31.0, 95.0, 91.78571428571429)","(5.5, 7.2, 7.030434782608696)","(101.0, 230.0, 220.0)","(16.0, 23.0, 21.82758620689655)","(2.7, 3.25, 3.226271186440678)"
11-01-2023 20:56:33.622212,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.1, 2.0863414634146342)","(31.0, 95.0, 91.25)","(5.5, 7.2, 7.062962962962963)","(101.0, 230.0, 220.0)","(16.0, 22.0, 21.714285714285715)","(2.7, 3.25, 3.236904761904762)"
11-01-2023 20:56:34.745611,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.1, 2.0863414634146342)","(31.0, 95.0, 91.25)","(5.5, 7.2, 7.091891891891892)","(101.0, 230.0, 220.0)","(16.0, 22.0, 23.0)","(2.7, 3.25, 3.2271929824561405)"
11-01-2023 20:56:35.791693,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.1, 2.086842105263158)","(31.0, 95.0, 91.25)","(5.5, 7.2, 7.091891891891892)","(101.0, 230.0, 227.5)","(16.0, 24.0, 22.5)","(2.7, 3.25, 3.2271929824561405)"
11-01-2023 20:56:36.804446,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.1, 2.08375)","(31.0, 95.0, 91.25)","(5.5, 7.2, 7.091891891891892)","(101.0, 240.0, 227.5)","(16.0, 23.0, 22.1046511627907)","(2.7, 3.25, 3.2271929824561405)"
11-01-2023 20:56:37.824033,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.1, 2.0838805970149252)","(31.0, 95.0, 91.25)","(5.5, 7.2, 7.091891891891892)","(101.0, 240.0, 227.5)","(16.0, 25.0, 22.272727272727273)","(2.7, 3.25, 3.2271929824561405)"
11-01-2023 20:56:38.830302,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.1, 2.0851655629139074)","(31.0, 95.0, 91.25)","(5.5, 7.2, 7.045333333333334)","(101.0, 240.0, 227.5)","(16.0, 24.0, 22.23076923076923)","(2.7, 3.25, 3.2271929824561405)"
11-01-2023 20:56:39.811767,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.1, 2.0842553191489364)","(31.0, 95.0, 91.25)","(5.5, 7.2, 7.045333333333334)","(101.0, 240.0, 227.5)","(16.0, 24.0, 22.16)","(2.7, 3.25, 3.2271929824561405)"
11-01-2023 20:56:40.814801,"(51.0, 100.0, 97.27272727272727)","(1.8, 2.1, 2.0842553191489364)","(31.0, 95.0, 91.25)","(5.5, 7.2, 7.048571428571429)","(101.0, 240.0, 210.0)","(16.0, 24.0, 23.6)","(2.7, 3.25, 3.2430555555555554)"
11-01-2023 20:56:41.832372,"(51.0, 100.0, 98.5)","(1.8, 2.1, 2.0978817966903076)","(31.0, 95.0, 91.36363636363636)","(5.5, 7.2, 7.058620689655172)","(101.0, 250.0, 210.0)","(16.0, 24.0, 23.57142857142857)","(2.7, 3.3, 3.2372340425531916)"
11-01-2023 20:56:42.752620,"(51.0, 100.0, 98.5)","(1.8, 2.1, 2.080854700854701)","(31.0, 95.0, 91.36363636363636)","(5.5, 7.2, 7.081159420289855)","(101.0, 250.0, 210.0)","(16.0, 24.0, 23.333333333333332)","(2.7, 3.25, 3.2484375)"
11-01-2023 20:56:43.687058,"(51.0, 100.0, 98.5)","(1.8, 2.08, 2.0646153846153847)","(31.0, 95.0, 91.36363636363636)","(5.5, 7.2, 7.127272727272727)","(101.0, 250.0, 210.0)","(16.0, 24.0, 23.0)","(2.7, 3.3, 3.236046511627907)"
11-01-2023 20:56:44.641557,"(51.0, 100.0, 98.5)","(1.8, 2.08, 2.0644155844155843)","(31.0, 95.0, 91.36363636363636)","(5.5, 7.2, 7.130232558139535)","(101.0, 250.0, 210.0)","(16.0, 24.0, 23.5)","(2.7, 3.25, 3.236046511627907)"
11-01-2023 20:56:45.617374,"(51.0, 100.0, 98.5)","(1.8, 2.08, 2.0635051546391754)","(31.0, 95.0, 91.36363636363636)","(5.5, 7.2, 7.151351351351352)","(101.0, 250.0, 210.0)","(16.0, 24.0, 22.5)","(2.7, 3.25, 3.236046511627907)"
11-01-2023 20:56:46.645397,"(51.0, 100.0, 98.5)","(1.8, 2.08, 2.061564245810056)","(31.0, 95.0, 91.36363636363636)","(5.5, 7.2, 7.151351351351352)","(101.0, 250.0, 210.0)","(16.0, 24.0, 22.5)","(2.7, 3.25, 3.236046511627907)"
11-01-2023 20:56:47.646524,"(51.0, 100.0, 98.5)","(1.8, 2.08, 2.066949152542373)","(31.0, 95.0, 91.36363636363636)","(5.5, 7.2, 7.101587301587302)","(101.0, 250.0, 210.0)","(16.0, 24.0, 22.25)","(2.7, 3.25, 3.236046511627907)"
11-01-2023 20:56:48.713218,"(51.0, 100.0, 98.5)","(1.8, 2.08, 2.066949152542373)","(31.0, 95.0, 91.36363636363636)","(5.5, 7.2, 7.095522388059702)","(101.0, 250.0, 210.0)","(16.0, 24.0, 22.25)","(2.7, 3.25, 3.2407894736842104)"
11-01-2023 20:56:49.743962,"(51.0, 100.0, 98.5)","(1.8, 2.08, 2.066371681415929)","(31.0, 95.0, 91.36363636363636)","(5.5, 7.2, 6.9772727272727275)","(101.0, 250.0, 235.0)","(16.0, 24.0, 21.416666666666668)","(2.7, 3.25, 3.271917808219178)"
11-01-2023 20:56:50.728673,"(51.0, 110.0, 107.5)","(1.8, 2.08, 2.0724793388429754)","(31.0, 95.0, 86.66666666666667)","(5.5, 7.0, 6.9772727272727275)","(101.0, 250.0, 232.0)","(16.0, 23.0, 21.184615384615384)","(2.7, 3.35, 3.277551020408163)"
11-01-2023 20:56:51.668434,"(51.0, 120.0, 111.92307692307693)","(1.8, 2.1, 2.0653465346534654)","(31.0, 95.0, 89.44444444444444)","(5.5, 7.0, 6.972222222222222)","(101.0, 260.0, 256.0)","(16.0, 23.0, 21.247524752475247)","(2.7, 3.3, 3.283333333333333)"
11-01-2023 20:56:52.595732,"(51.0, 120.0, 113.0)","(1.8, 2.1, 2.0650232558139536)","(31.0, 95.0, 91.15384615384616)","(5.5, 7.0, 6.972222222222222)","(101.0, 270.0, 262.5)","(16.0, 23.0, 21.184615384615384)","(2.7, 3.3, 3.280952380952381)"
