,Debs Gunfighter,Northern Spy,Bourbon Currency,Tra Lad,Grand Wiser,Cees Get Degrees,Condition One,Romantic Gamble
12-01-2023 11:08:29.436212,"(7.0, 40.0, 34.666666666666664)","(26.0, 150.0, 105.19999999999999)","(17.0, 220.0, 180.2)","(11.0, 34.0, 27.333333333333336)","(13.0, 140.0, 90.41666666666666)","(1.5, 1.35, 1.3492307692307692)","(19.0, 200.0, 94.4)","(7.5, 29.0, 20.0)"
12-01-2023 11:08:30.685207,"(7.0, 40.0, 34.666666666666664)","(26.0, 150.0, 105.19999999999999)","(17.0, 220.0, 180.2)","(11.0, 34.0, 27.333333333333336)","(13.0, 140.0, 90.41666666666666)","(1.5, 1.35, 1.3492307692307692)","(19.0, 200.0, 94.4)","(7.5, 29.0, 20.0)"
12-01-2023 11:08:31.877179,"(7.0, 40.0, 34.666666666666664)","(26.0, 150.0, 105.19999999999999)","(17.0, 220.0, 180.2)","(11.0, 34.0, 27.333333333333336)","(13.0, 140.0, 90.41666666666666)","(1.5, 1.35, 1.3492307692307692)","(19.0, 200.0, 94.4)","(7.5, 29.0, 20.0)"
12-01-2023 11:08:33.026883,"(7.0, 40.0, 34.666666666666664)","(26.0, 150.0, 105.19999999999999)","(17.0, 220.0, 180.2)","(11.0, 34.0, 27.333333333333336)","(13.0, 140.0, 90.41666666666666)","(1.5, 1.35, 1.359)","(19.0, 200.0, 94.4)","(7.5, 29.0, 30.4)"
12-01-2023 11:08:34.233356,"(7.0, 40.0, 34.666666666666664)","(26.0, 150.0, 105.19999999999999)","(17.0, 220.0, 180.2)","(11.0, 34.0, 27.333333333333336)","(13.0, 140.0, 90.41666666666666)","(1.5, 1.36, 1.359)","(19.0, 200.0, 94.4)","(7.5, 90.0, 30.4)"
12-01-2023 11:08:35.485069,"(7.0, 40.0, 34.666666666666664)","(26.0, 150.0, 105.19999999999999)","(17.0, 220.0, 140.8)","(11.0, 34.0, 27.333333333333336)","(13.0, 140.0, 90.41666666666666)","(1.5, 1.36, 1.369913043478261)","(19.0, 200.0, 94.4)","(7.5, 90.0, 30.4)"
12-01-2023 11:08:36.690325,"(7.0, 40.0, 34.666666666666664)","(26.0, 150.0, 105.19999999999999)","(17.0, 220.0, 140.8)","(11.0, 34.0, 27.333333333333336)","(13.0, 140.0, 90.41666666666666)","(1.5, 1.37, 1.369913043478261)","(19.0, 200.0, 94.4)","(7.5, 90.0, 47.75)"
12-01-2023 11:08:37.836943,"(7.0, 40.0, 34.666666666666664)","(26.0, 150.0, 105.19999999999999)","(17.0, 220.0, 140.8)","(11.0, 34.0, 27.333333333333336)","(13.0, 140.0, 66.25)","(1.5, 1.37, 1.3699126637554586)","(19.0, 200.0, 94.4)","(7.5, 80.0, 47.75)"
12-01-2023 11:08:38.976951,"(7.0, 40.0, 34.666666666666664)","(26.0, 150.0, 105.19999999999999)","(17.0, 220.0, 140.8)","(11.0, 34.0, 27.333333333333336)","(13.0, 140.0, 66.25)","(1.5, 1.37, 1.3699152542372883)","(19.0, 200.0, 94.4)","(7.5, 80.0, 47.75)"
12-01-2023 11:08:40.094629,"(7.0, 40.0, 34.666666666666664)","(26.0, 150.0, 105.19999999999999)","(17.0, 220.0, 140.8)","(11.0, 34.0, 27.333333333333336)","(13.0, 140.0, 66.25)","(1.5, 1.37, 1.3699152542372883)","(19.0, 200.0, 94.4)","(7.5, 80.0, 47.75)"
12-01-2023 11:08:41.269995,"(7.0, 40.0, 34.666666666666664)","(26.0, 150.0, 105.19999999999999)","(17.0, 220.0, 140.8)","(11.0, 34.0, 27.333333333333336)","(13.0, 140.0, 66.25)","(1.5, 1.37, 1.3699152542372883)","(19.0, 200.0, 94.4)","(7.5, 80.0, 47.75)"
12-01-2023 11:08:42.410336,"(7.0, 40.0, 34.666666666666664)","(26.0, 150.0, 105.19999999999999)","(17.0, 220.0, 140.8)","(11.0, 34.0, 27.333333333333336)","(13.0, 140.0, 66.25)","(1.5, 1.37, 1.3699152542372883)","(19.0, 200.0, 94.4)","(7.5, 80.0, 47.75)"
12-01-2023 11:08:43.633068,"(7.0, 40.0, 34.666666666666664)","(26.0, 150.0, 105.19999999999999)","(17.0, 220.0, 178.22222222222223)","(11.0, 34.0, 27.333333333333336)","(13.0, 140.0, 26.923076923076923)","(1.5, 1.37, 1.3699152542372883)","(19.0, 200.0, 94.4)","(7.5, 80.0, 16.15)"
12-01-2023 11:08:44.859056,"(7.0, 29.0, 27.333333333333332)","(26.0, 150.0, 112.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 27.333333333333336)","(13.0, 32.0, 26.923076923076923)","(1.5, 1.37, 1.3694444444444445)","(19.0, 200.0, 94.4)","(7.5, 22.0, 16.15)"
12-01-2023 11:08:46.111535,"(7.0, 29.0, 27.333333333333332)","(26.0, 150.0, 112.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 27.333333333333336)","(13.0, 32.0, 26.923076923076923)","(1.5, 1.37, 1.3694444444444445)","(19.0, 200.0, 94.4)","(7.5, 22.0, 16.15)"
12-01-2023 11:08:47.295860,"(7.0, 29.0, 27.333333333333332)","(26.0, 150.0, 112.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 27.333333333333336)","(13.0, 32.0, 26.923076923076923)","(1.5, 1.37, 1.3690909090909091)","(19.0, 200.0, 94.4)","(7.5, 22.0, 16.15)"
12-01-2023 11:08:48.499143,"(7.0, 29.0, 27.333333333333332)","(26.0, 150.0, 112.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 27.333333333333336)","(13.0, 32.0, 26.923076923076923)","(1.5, 1.37, 1.3694117647058826)","(19.0, 200.0, 94.4)","(7.5, 22.0, 16.15)"
12-01-2023 11:08:49.738197,"(7.0, 29.0, 27.333333333333332)","(26.0, 150.0, 112.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 27.333333333333336)","(13.0, 32.0, 26.923076923076923)","(1.5, 1.37, 1.3694117647058826)","(19.0, 200.0, 94.4)","(7.5, 22.0, 16.15)"
12-01-2023 11:08:51.037077,"(7.0, 29.0, 27.333333333333332)","(26.0, 150.0, 106.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 27.333333333333336)","(13.0, 32.0, 26.923076923076923)","(1.5, 1.37, 1.3694117647058826)","(19.0, 200.0, 134.66666666666669)","(7.5, 22.0, 16.15)"
12-01-2023 11:08:52.281407,"(7.0, 29.0, 27.333333333333332)","(26.0, 140.0, 106.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 19.375)","(13.0, 32.0, 26.923076923076923)","(1.5, 1.37, 1.3788888888888888)","(19.0, 190.0, 148.5)","(7.5, 22.0, 16.15)"
12-01-2023 11:08:53.439846,"(7.0, 29.0, 27.333333333333332)","(26.0, 140.0, 106.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 19.375)","(13.0, 32.0, 26.923076923076923)","(1.5, 1.38, 1.3788888888888888)","(19.0, 190.0, 148.5)","(7.5, 22.0, 16.15)"
12-01-2023 11:08:54.905139,"(7.0, 29.0, 27.333333333333332)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 19.375)","(13.0, 32.0, 24.5)","(1.5, 1.38, 1.3792857142857142)","(19.0, 190.0, 148.5)","(7.5, 22.0, 16.15)"
12-01-2023 11:08:56.213478,"(7.0, 29.0, 27.333333333333332)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 19.375)","(13.0, 32.0, 24.5)","(1.5, 1.38, 1.3792857142857142)","(19.0, 190.0, 134.66666666666669)","(7.5, 22.0, 16.15)"
12-01-2023 11:08:57.568790,"(7.0, 29.0, 27.333333333333332)","(26.0, 140.0, 97.5)","(17.0, 220.0, 178.22222222222223)","(11.0, 34.0, 21.0)","(13.0, 32.0, 24.5)","(1.5, 1.38, 1.3792857142857142)","(19.0, 190.0, 134.66666666666669)","(7.5, 22.0, 16.15)"
12-01-2023 11:08:58.946631,"(7.0, 29.0, 27.333333333333332)","(26.0, 140.0, 97.5)","(17.0, 220.0, 96.0)","(11.0, 34.0, 19.375)","(13.0, 32.0, 24.5)","(1.5, 1.38, 1.3792857142857142)","(19.0, 190.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:00.278847,"(7.0, 29.0, 27.333333333333332)","(26.0, 140.0, 97.5)","(17.0, 220.0, 96.0)","(11.0, 34.0, 19.375)","(13.0, 32.0, 24.5)","(1.5, 1.38, 1.3792857142857142)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:01.591685,"(7.0, 29.0, 27.333333333333332)","(26.0, 140.0, 97.5)","(17.0, 220.0, 96.0)","(11.0, 34.0, 19.375)","(13.0, 32.0, 24.5)","(1.5, 1.38, 1.3792857142857142)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:02.785146,"(7.0, 29.0, 27.333333333333332)","(26.0, 140.0, 97.5)","(17.0, 220.0, 96.0)","(11.0, 34.0, 19.375)","(13.0, 32.0, 24.5)","(1.5, 1.38, 1.378)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:04.024244,"(7.0, 29.0, 27.0)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 19.375)","(13.0, 32.0, 24.5)","(1.5, 1.38, 1.378)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:05.288054,"(7.0, 29.0, 27.333333333333332)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 19.375)","(13.0, 32.0, 24.5)","(1.5, 1.38, 1.3788235294117646)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:06.580366,"(7.0, 29.0, 27.333333333333332)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 21.0)","(13.0, 32.0, 24.5)","(1.5, 1.38, 1.368544061302682)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:07.955442,"(7.0, 29.0, 27.333333333333332)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 21.0)","(13.0, 32.0, 22.571428571428573)","(1.5, 1.37, 1.368544061302682)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:09.427093,"(7.0, 29.0, 26.5)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 20.333333333333332)","(13.0, 32.0, 23.75)","(1.5, 1.37, 1.368544061302682)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:10.776296,"(7.0, 29.0, 27.0)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 20.333333333333332)","(13.0, 32.0, 23.75)","(1.5, 1.37, 1.368544061302682)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:12.272649,"(7.0, 29.0, 27.0)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 20.333333333333332)","(13.0, 32.0, 23.75)","(1.5, 1.37, 1.368544061302682)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:13.602195,"(7.0, 29.0, 27.0)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 20.333333333333332)","(13.0, 32.0, 23.75)","(1.5, 1.37, 1.368544061302682)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:14.874442,"(7.0, 29.0, 27.0)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 20.333333333333332)","(13.0, 32.0, 23.75)","(1.5, 1.37, 1.3693600000000001)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:16.215020,"(7.0, 29.0, 27.0)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 20.333333333333332)","(13.0, 32.0, 26.0)","(1.5, 1.37, 1.3693600000000001)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:17.515210,"(7.0, 29.0, 27.0)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 18.625)","(13.0, 32.0, 26.0)","(1.5, 1.37, 1.3799545454545454)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:18.787264,"(7.0, 29.0, 27.0)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 18.625)","(13.0, 32.0, 26.0)","(1.5, 1.38, 1.3894736842105262)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:20.050882,"(7.0, 29.0, 27.0)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 18.625)","(13.0, 32.0, 26.0)","(1.5, 1.39, 1.3894736842105262)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:21.348300,"(7.0, 29.0, 27.0)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 18.625)","(13.0, 32.0, 26.0)","(1.5, 1.39, 1.3894736842105262)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:22.647883,"(7.0, 29.0, 27.0)","(26.0, 140.0, 97.5)","(17.0, 220.0, 127.0)","(11.0, 34.0, 18.625)","(13.0, 32.0, 26.0)","(1.5, 1.39, 1.3894736842105262)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 16.15)"
12-01-2023 11:09:23.814460,"(7.0, 29.0, 27.0)","(26.0, 140.0, 97.5)","(17.0, 220.0, 96.0)","(11.0, 34.0, 18.625)","(13.0, 32.0, 28.5)","(1.5, 1.39, 1.3894736842105262)","(19.0, 180.0, 93.33333333333333)","(7.5, 22.0, 18.25)"
12-01-2023 11:09:24.978494,"(7.0, 29.0, 27.0)","(26.0, 140.0, 106.0)","(17.0, 220.0, 158.0)","(11.0, 34.0, 20.333333333333332)","(13.0, 30.0, 28.5)","(1.5, 1.39, 1.4086792452830188)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:26.210047,"(7.0, 29.0, 27.0)","(26.0, 140.0, 106.0)","(17.0, 220.0, 158.0)","(11.0, 34.0, 20.333333333333332)","(13.0, 30.0, 28.5)","(1.5, 1.41, 1.4082926829268292)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:27.442968,"(7.0, 29.0, 27.0)","(26.0, 140.0, 106.0)","(17.0, 220.0, 158.0)","(11.0, 34.0, 20.333333333333332)","(13.0, 30.0, 28.5)","(1.5, 1.41, 1.398)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:28.647687,"(7.0, 29.0, 27.0)","(26.0, 140.0, 106.0)","(17.0, 220.0, 96.0)","(11.0, 34.0, 20.333333333333332)","(13.0, 30.0, 28.5)","(1.5, 1.41, 1.4087755102040815)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:29.768751,"(7.0, 29.0, 27.0)","(26.0, 140.0, 100.0)","(17.0, 220.0, 96.0)","(11.0, 34.0, 28.142857142857142)","(13.0, 30.0, 28.5)","(1.5, 1.41, 1.409)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:30.882792,"(7.0, 29.0, 27.0)","(26.0, 140.0, 100.0)","(17.0, 220.0, 96.0)","(11.0, 34.0, 28.142857142857142)","(13.0, 30.0, 28.5)","(1.5, 1.41, 1.4089830508474575)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:32.096508,"(7.0, 29.0, 27.0)","(26.0, 140.0, 100.0)","(17.0, 220.0, 96.0)","(11.0, 34.0, 26.0)","(13.0, 30.0, 28.5)","(1.5, 1.41, 1.4092405063291138)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:33.339502,"(7.0, 29.0, 27.0)","(26.0, 140.0, 100.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 26.0)","(13.0, 30.0, 28.5)","(1.5, 1.41, 1.4092207792207792)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:34.530209,"(7.0, 29.0, 27.0)","(26.0, 140.0, 100.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 26.0)","(13.0, 30.0, 28.5)","(1.5, 1.41, 1.4092207792207792)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:35.759570,"(7.0, 29.0, 27.0)","(26.0, 140.0, 100.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 26.0)","(13.0, 30.0, 28.5)","(1.5, 1.41, 1.4092207792207792)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:36.989826,"(7.0, 29.0, 27.0)","(26.0, 140.0, 100.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 25.25)","(13.0, 30.0, 28.5)","(1.5, 1.41, 1.4096470588235293)","(19.0, 180.0, 86.4)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:38.194798,"(7.0, 29.0, 27.0)","(26.0, 140.0, 100.0)","(17.0, 220.0, 127.0)","(11.0, 29.0, 26.0)","(13.0, 30.0, 28.5)","(1.5, 1.41, 1.409090909090909)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:39.418032,"(7.0, 29.0, 27.0)","(26.0, 140.0, 100.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 26.0)","(13.0, 30.0, 28.5)","(1.5, 1.41, 1.409090909090909)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:40.628408,"(7.0, 29.0, 26.333333333333332)","(26.0, 140.0, 100.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 26.0)","(13.0, 30.0, 66.0)","(1.5, 1.41, 1.4092207792207792)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:41.824249,"(7.0, 44.0, 31.333333333333332)","(26.0, 140.0, 100.0)","(17.0, 220.0, 127.0)","(11.0, 34.0, 29.0)","(13.0, 75.0, 66.54545454545455)","(1.5, 1.41, 1.4092207792207792)","(19.0, 180.0, 86.4)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:42.985860,"(7.0, 42.0, 30.666666666666668)","(26.0, 140.0, 100.0)","(17.0, 220.0, 127.0)","(11.0, 28.0, 26.0)","(13.0, 70.0, 66.54545454545455)","(1.5, 1.41, 1.4094)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:44.080681,"(7.0, 42.0, 34.8)","(26.0, 140.0, 100.0)","(17.0, 220.0, 127.0)","(11.0, 30.0, 26.0)","(13.0, 70.0, 66.54545454545455)","(1.5, 1.41, 1.4094)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:45.204728,"(7.0, 42.0, 34.8)","(26.0, 140.0, 100.0)","(17.0, 220.0, 127.0)","(11.0, 30.0, 26.0)","(13.0, 70.0, 66.54545454545455)","(1.5, 1.41, 1.4025663716814158)","(19.0, 180.0, 86.4)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:46.256805,"(7.0, 42.0, 34.8)","(26.0, 140.0, 100.0)","(17.0, 220.0, 127.0)","(11.0, 28.0, 21.25)","(13.0, 70.0, 55.6)","(1.5, 1.41, 1.4025663716814158)","(19.0, 180.0, 86.4)","(7.5, 21.0, 18.25)"
12-01-2023 11:09:47.428516,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 28.0, 22.25)","(13.0, 70.0, 55.6)","(1.5, 1.41, 1.3991071428571429)","(19.0, 180.0, 93.33333333333333)","(7.5, 21.0, 20.083333333333332)"
12-01-2023 11:09:48.516615,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 30.0, 20.25)","(13.0, 70.0, 55.6)","(1.5, 1.4, 1.3992727272727272)","(19.0, 180.0, 132.8)","(7.5, 21.0, 20.083333333333332)"
12-01-2023 11:09:49.642620,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 26.0, 20.25)","(13.0, 70.0, 55.6)","(1.5, 1.4, 1.3993939393939394)","(19.0, 160.0, 132.8)","(7.5, 21.0, 20.083333333333332)"
12-01-2023 11:09:50.744045,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 26.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.4, 1.3993939393939394)","(19.0, 160.0, 86.4)","(7.5, 21.0, 18.0)"
12-01-2023 11:09:51.863888,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 29.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.4, 1.3993939393939394)","(19.0, 180.0, 86.4)","(7.5, 21.0, 18.0)"
12-01-2023 11:09:53.010023,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 29.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.4, 1.3995454545454544)","(19.0, 180.0, 86.4)","(7.5, 21.0, 18.0)"
12-01-2023 11:09:54.154017,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 29.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.4, 1.3995454545454544)","(19.0, 180.0, 86.4)","(7.5, 21.0, 18.0)"
12-01-2023 11:09:55.361217,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 29.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.4, 1.3995454545454544)","(19.0, 180.0, 86.4)","(7.5, 21.0, 18.0)"
12-01-2023 11:09:56.536891,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 29.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.4, 1.3995454545454544)","(19.0, 180.0, 86.4)","(7.5, 21.0, 18.0)"
12-01-2023 11:09:57.729086,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 29.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.4, 1.3995454545454544)","(19.0, 180.0, 86.4)","(7.5, 21.0, 18.0)"
12-01-2023 11:09:58.832064,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 29.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.4, 1.3995454545454544)","(19.0, 180.0, 86.4)","(7.5, 21.0, 18.0)"
12-01-2023 11:09:59.972561,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 29.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.4, 1.3995454545454544)","(19.0, 180.0, 86.4)","(7.5, 21.0, 18.0)"
12-01-2023 11:10:01.082360,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 29.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.4, 1.413265306122449)","(19.0, 180.0, 86.4)","(7.5, 21.0, 20.0)"
12-01-2023 11:10:02.196156,"(7.0, 42.0, 34.8)","(26.0, 140.0, 113.71428571428571)","(17.0, 220.0, 127.0)","(11.0, 29.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.42, 1.413265306122449)","(19.0, 180.0, 86.4)","(7.5, 30.0, 20.0)"
12-01-2023 11:10:03.288865,"(7.0, 42.0, 34.8)","(26.0, 140.0, 94.0)","(17.0, 220.0, 127.0)","(11.0, 29.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.42, 1.4094318181818182)","(19.0, 180.0, 86.4)","(7.5, 30.0, 20.0)"
12-01-2023 11:10:04.311708,"(7.0, 42.0, 34.8)","(26.0, 140.0, 117.0)","(17.0, 220.0, 145.60000000000002)","(11.0, 29.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.41, 1.4094318181818182)","(19.0, 180.0, 86.4)","(7.5, 30.0, 20.0)"
12-01-2023 11:10:05.404237,"(7.0, 42.0, 34.8)","(26.0, 140.0, 117.0)","(17.0, 220.0, 145.60000000000002)","(11.0, 29.0, 21.75)","(13.0, 70.0, 55.6)","(1.5, 1.41, 1.4094318181818182)","(19.0, 180.0, 86.4)","(7.5, 30.0, 20.0)"
12-01-2023 11:10:06.581855,"(7.0, 42.0, 34.8)","(26.0, 140.0, 117.0)","(17.0, 220.0, 145.60000000000002)","(11.0, 29.0, 20.75)","(13.0, 70.0, 55.6)","(1.5, 1.41, 1.4094318181818182)","(19.0, 180.0, 86.4)","(7.5, 30.0, 25.0)"
12-01-2023 11:10:07.732245,"(7.0, 42.0, 34.8)","(26.0, 140.0, 117.0)","(17.0, 220.0, 145.60000000000002)","(11.0, 27.0, 20.25)","(13.0, 70.0, 55.6)","(1.5, 1.41, 1.4043877551020407)","(19.0, 180.0, 86.4)","(7.5, 30.0, 25.857142857142858)"
12-01-2023 11:10:08.902357,"(7.0, 42.0, 34.8)","(26.0, 140.0, 117.0)","(17.0, 220.0, 145.60000000000002)","(11.0, 26.0, 20.25)","(13.0, 70.0, 55.6)","(1.5, 1.41, 1.4043877551020407)","(19.0, 180.0, 86.4)","(7.5, 30.0, 20.333333333333332)"
12-01-2023 11:10:10.020927,"(7.0, 42.0, 34.8)","(26.0, 140.0, 117.0)","(17.0, 220.0, 145.60000000000002)","(11.0, 26.0, 20.25)","(13.0, 70.0, 55.6)","(1.5, 1.41, 1.4043877551020407)","(19.0, 180.0, 86.4)","(7.5, 30.0, 20.333333333333332)"
12-01-2023 11:10:11.154232,"(7.0, 42.0, 34.8)","(26.0, 140.0, 117.0)","(17.0, 220.0, 145.60000000000002)","(11.0, 26.0, 20.25)","(13.0, 70.0, 55.6)","(1.5, 1.41, 1.4043877551020407)","(19.0, 180.0, 86.4)","(7.5, 30.0, 25.857142857142858)"
12-01-2023 11:10:12.240310,"(7.0, 42.0, 34.8)","(26.0, 140.0, 117.0)","(17.0, 220.0, 145.60000000000002)","(11.0, 26.0, 20.25)","(13.0, 70.0, 55.6)","(1.5, 1.41, 1.4043877551020407)","(19.0, 180.0, 86.4)","(7.5, 30.0, 25.857142857142858)"
12-01-2023 11:10:13.299774,"(7.0, 42.0, 34.8)","(26.0, 140.0, 117.0)","(17.0, 220.0, 145.60000000000002)","(11.0, 26.0, 20.25)","(13.0, 70.0, 55.6)","(1.5, 1.41, 1.4043877551020407)","(19.0, 180.0, 86.4)","(7.5, 30.0, 25.857142857142858)"
12-01-2023 11:10:14.383476,"(7.0, 42.0, 34.8)","(26.0, 140.0, 117.0)","(17.0, 220.0, 145.60000000000002)","(11.0, 26.0, 20.25)","(13.0, 70.0, 55.6)","(1.5, 1.41, 1.4043877551020407)","(19.0, 180.0, 86.4)","(7.5, 30.0, 25.857142857142858)"
