,Tiffany Twisted,True Character,Austin Dutton,Blazing Bob,Velocity Touched,Lizard,Jimary Everest,Context
12-01-2023 13:47:25.761807,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.863636363636363)","(4.2, 5.2, 5.115384615384616)","(2.2, 2.56, 2.5342857142857143)","(17.0, 28.0, 26.846153846153847)","(41.0, 95.0, 93.5)","(26.0, 48.0, 46.666666666666664)","(3.0, 3.65, 3.61375)"
12-01-2023 13:47:26.949238,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.863636363636363)","(4.2, 5.2, 5.071428571428571)","(2.2, 2.56, 2.5348837209302326)","(17.0, 28.0, 27.08695652173913)","(41.0, 95.0, 93.33333333333333)","(26.0, 48.0, 46.93333333333334)","(3.0, 3.65, 3.6910112359550564)"
12-01-2023 13:47:28.015896,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.5)","(4.2, 5.2, 5.071428571428571)","(2.2, 2.56, 2.5330434782608697)","(17.0, 28.0, 27.045454545454547)","(41.0, 95.0, 93.33333333333333)","(26.0, 48.0, 45.473684210526315)","(3.0, 3.7, 3.7125000000000004)"
12-01-2023 13:47:29.152583,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.08695652173913)","(4.2, 5.0, 4.98125)","(2.2, 2.56, 2.529)","(17.0, 28.0, 27.045454545454547)","(41.0, 95.0, 93.33333333333333)","(26.0, 48.0, 45.473684210526315)","(3.0, 3.75, 3.7176470588235295)"
12-01-2023 13:47:30.284932,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.08695652173913)","(4.2, 5.0, 4.962962962962963)","(2.2, 2.56, 2.5258823529411765)","(17.0, 28.0, 27.57142857142857)","(41.0, 95.0, 93.125)","(26.0, 48.0, 45.473684210526315)","(3.0, 3.75, 3.7208609271523176)"
12-01-2023 13:47:31.379408,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.0)","(4.2, 5.1, 5.031034482758621)","(2.2, 2.54, 2.5305263157894737)","(17.0, 28.0, 27.842105263157894)","(41.0, 95.0, 93.0)","(26.0, 48.0, 44.52173913043478)","(3.0, 3.75, 3.694196428571429)"
12-01-2023 13:47:32.542120,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 19.93548387096774)","(4.2, 5.1, 5.013432835820895)","(2.2, 2.56, 2.5254794520547947)","(17.0, 28.0, 27.666666666666668)","(41.0, 95.0, 93.57142857142857)","(26.0, 48.0, 45.473684210526315)","(3.0, 3.7, 3.7182119205298014)"
12-01-2023 13:47:33.695075,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 19.93548387096774)","(4.2, 5.1, 5.024590163934426)","(2.2, 2.56, 2.531111111111111)","(17.0, 29.0, 27.57142857142857)","(41.0, 95.0, 93.57142857142857)","(26.0, 48.0, 45.473684210526315)","(3.0, 3.75, 3.6955445544554455)"
12-01-2023 13:47:34.865227,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 19.93548387096774)","(4.2, 5.1, 5.022033898305085)","(2.2, 2.54, 2.526086956521739)","(17.0, 29.0, 27.51851851851852)","(41.0, 95.0, 93.57142857142857)","(26.0, 48.0, 45.77777777777778)","(3.0, 3.7, 3.7154676258992807)"
12-01-2023 13:47:35.950261,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.37037037037037)","(4.2, 5.1, 5.010769230769231)","(2.2, 2.54, 2.5210526315789474)","(17.0, 29.0, 27.333333333333332)","(41.0, 95.0, 93.57142857142857)","(26.0, 48.0, 45.62962962962963)","(3.0, 3.75, 3.7154676258992807)"
12-01-2023 13:47:37.120175,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.38095238095238)","(4.2, 5.1, 5.003448275862069)","(2.2, 2.54, 2.5228571428571427)","(17.0, 29.0, 27.095238095238095)","(41.0, 95.0, 92.77777777777777)","(26.0, 48.0, 44.95238095238095)","(3.0, 3.75, 3.714444444444444)"
12-01-2023 13:47:38.295126,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.38095238095238)","(4.2, 5.1, 5.015384615384615)","(2.2, 2.54, 2.519622641509434)","(17.0, 29.0, 27.095238095238095)","(41.0, 95.0, 92.14285714285714)","(26.0, 48.0, 44.95238095238095)","(3.0, 3.75, 3.7199999999999998)"
12-01-2023 13:47:39.441435,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.38095238095238)","(4.2, 5.1, 5.015384615384615)","(2.2, 2.54, 2.5215384615384617)","(17.0, 29.0, 27.095238095238095)","(41.0, 95.0, 91.42857142857143)","(26.0, 48.0, 45.57142857142857)","(3.0, 3.75, 3.712328767123288)"
12-01-2023 13:47:40.603130,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.38095238095238)","(4.2, 5.1, 5.015384615384615)","(2.2, 2.54, 2.5258064516129033)","(17.0, 29.0, 27.095238095238095)","(41.0, 95.0, 91.42857142857143)","(26.0, 46.0, 45.57142857142857)","(3.0, 3.75, 3.712328767123288)"
12-01-2023 13:47:41.712660,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.38095238095238)","(4.2, 5.1, 5.003448275862069)","(2.2, 2.54, 2.5033333333333334)","(17.0, 29.0, 26.375)","(41.0, 95.0, 78.33333333333333)","(26.0, 46.0, 45.5)","(3.0, 3.75, 3.713815789473684)"
12-01-2023 13:47:42.841867,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.38095238095238)","(4.2, 5.1, 5.003448275862069)","(2.2, 2.54, 2.5216666666666665)","(17.0, 27.0, 26.375)","(41.0, 95.0, 78.33333333333333)","(26.0, 46.0, 45.5)","(3.0, 3.75, 3.705952380952381)"
12-01-2023 13:47:43.823911,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.235294117647058)","(4.2, 5.2, 5.070588235294117)","(2.2, 2.54, 2.5247619047619048)","(17.0, 27.0, 26.444444444444443)","(41.0, 95.0, 78.33333333333333)","(26.0, 46.0, 45.5)","(3.0, 3.75, 3.704385964912281)"
12-01-2023 13:47:44.962204,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.235294117647058)","(4.2, 5.2, 5.055813953488372)","(2.2, 2.54, 2.5262857142857142)","(17.0, 27.0, 26.333333333333332)","(41.0, 90.0, 87.5)","(26.0, 46.0, 45.53846153846154)","(3.0, 3.75, 3.7159863945578233)"
12-01-2023 13:47:46.150146,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.235294117647058)","(4.2, 5.2, 5.0339285714285715)","(2.2, 2.54, 2.5225)","(17.0, 27.0, 26.333333333333332)","(41.0, 90.0, 87.5)","(26.0, 46.0, 45.53846153846154)","(3.0, 3.75, 3.7192857142857143)"
12-01-2023 13:47:47.309143,"(61.0, 120.0, 91.36363636363636)","(15.0, 21.0, 20.235294117647058)","(4.2, 5.2, 5.0339285714285715)","(2.2, 2.54, 2.5225)","(17.0, 27.0, 26.333333333333332)","(41.0, 90.0, 86.66666666666667)","(26.0, 46.0, 45.53846153846154)","(3.0, 3.75, 3.7192857142857143)"
12-01-2023 13:47:48.441383,"(61.0, 120.0, 99.0)","(15.0, 21.0, 20.235294117647058)","(4.2, 5.2, 5.058181818181819)","(2.2, 2.54, 2.5221428571428572)","(17.0, 27.0, 26.333333333333332)","(41.0, 90.0, 87.5)","(26.0, 46.0, 45.53846153846154)","(3.0, 3.75, 3.7192857142857143)"
12-01-2023 13:47:49.563628,"(61.0, 120.0, 99.0)","(15.0, 21.0, 20.235294117647058)","(4.2, 5.2, 5.058181818181819)","(2.2, 2.54, 2.5236065573770494)","(17.0, 27.0, 26.333333333333332)","(41.0, 90.0, 88.18181818181819)","(26.0, 46.0, 45.5)","(3.0, 3.75, 3.7146666666666666)"
12-01-2023 13:47:50.696697,"(61.0, 120.0, 91.36363636363636)","(15.0, 21.0, 20.235294117647058)","(4.2, 5.1, 5.04)","(2.2, 2.54, 2.533333333333333)","(17.0, 27.0, 26.333333333333332)","(41.0, 90.0, 88.18181818181819)","(26.0, 46.0, 45.5)","(3.1, 3.75, 3.7115942028985507)"
12-01-2023 13:47:51.793621,"(61.0, 120.0, 99.0)","(15.0, 21.0, 20.235294117647058)","(4.2, 5.1, 5.04)","(2.2, 2.54, 2.533333333333333)","(17.0, 27.0, 26.333333333333332)","(41.0, 90.0, 88.18181818181819)","(26.0, 46.0, 45.5)","(3.1, 3.75, 3.711313868613139)"
12-01-2023 13:47:52.914033,"(61.0, 120.0, 93.75)","(15.0, 21.0, 20.125)","(4.2, 5.1, 5.035135135135135)","(2.2, 2.54, 2.5228571428571427)","(17.0, 27.0, 26.333333333333332)","(41.0, 90.0, 88.18181818181819)","(26.0, 46.0, 45.5)","(3.1, 3.75, 3.711313868613139)"
12-01-2023 13:47:54.156129,"(61.0, 120.0, 97.5)","(15.0, 21.0, 20.125)","(4.2, 5.1, 5.021951219512195)","(2.2, 2.54, 2.5144827586206895)","(17.0, 27.0, 26.333333333333332)","(41.0, 90.0, 93.07692307692308)","(26.0, 46.0, 45.5)","(3.1, 3.75, 3.725)"
12-01-2023 13:47:55.314684,"(61.0, 120.0, 96.0)","(15.0, 21.0, 19.727272727272727)","(4.2, 5.1, 5.0740740740740735)","(2.2, 2.52, 2.506666666666667)","(17.0, 27.0, 26.651162790697676)","(41.0, 95.0, 95.45454545454545)","(26.0, 46.0, 40.8235294117647)","(3.1, 3.75, 3.718518518518519)"
12-01-2023 13:47:56.370625,"(61.0, 120.0, 97.5)","(15.0, 21.0, 19.727272727272727)","(4.2, 5.1, 5.0740740740740735)","(2.2, 2.52, 2.506666666666667)","(17.0, 27.0, 26.28)","(41.0, 130.0, 92.70270270270271)","(26.0, 42.0, 38.5)","(3.1, 3.75, 3.7143939393939394)"
12-01-2023 13:47:57.526589,"(61.0, 120.0, 97.5)","(15.0, 21.0, 20.618181818181817)","(4.2, 5.2, 5.0851851851851855)","(2.2, 2.52, 2.5145454545454546)","(17.0, 27.0, 25.94871794871795)","(41.0, 130.0, 94.375)","(26.0, 40.0, 39.333333333333336)","(3.1, 3.75, 3.7146153846153847)"
12-01-2023 13:47:58.711782,"(61.0, 120.0, 88.0)","(15.0, 21.0, 20.45945945945946)","(4.2, 5.2, 5.004761904761905)","(2.2, 2.54, 2.522702702702703)","(17.0, 26.0, 25.94871794871795)","(41.0, 130.0, 94.375)","(26.0, 40.0, 39.0)","(3.1, 3.75, 3.7146153846153847)"
12-01-2023 13:47:59.878204,"(61.0, 120.0, 88.0)","(15.0, 21.0, 20.45945945945946)","(4.2, 5.1, 4.957142857142857)","(2.2, 2.54, 2.5185365853658537)","(17.0, 26.0, 25.933333333333334)","(41.0, 130.0, 94.375)","(26.0, 40.0, 36.857142857142854)","(3.1, 3.75, 3.7245098039215687)"
12-01-2023 13:48:01.003971,"(61.0, 120.0, 97.14285714285714)","(15.0, 21.0, 20.48051948051948)","(4.2, 5.1, 4.949275362318841)","(2.2, 2.54, 2.49)","(17.0, 26.0, 25.933333333333334)","(41.0, 130.0, 94.07407407407408)","(26.0, 38.0, 37.333333333333336)","(3.1, 3.75, 3.7876623376623377)"
12-01-2023 13:48:02.185280,"(61.0, 110.0, 86.0)","(15.0, 21.0, 20.48051948051948)","(4.2, 5.1, 4.951948051948052)","(2.2, 2.5, 2.547920792079208)","(17.0, 26.0, 25.38095238095238)","(41.0, 120.0, 104.21052631578948)","(26.0, 38.0, 36.76190476190476)","(3.1, 3.85, 3.767857142857143)"
12-01-2023 13:48:03.376621,"(61.0, 110.0, 86.0)","(15.0, 21.0, 20.48051948051948)","(4.2, 5.1, 4.941463414634146)","(2.2, 2.56, 2.5089655172413794)","(17.0, 27.0, 25.210526315789473)","(41.0, 120.0, 81.47058823529412)","(26.0, 38.0, 36.916666666666664)","(3.1, 3.8, 3.743859649122807)"
12-01-2023 13:48:04.452483,"(61.0, 110.0, 92.85714285714286)","(15.0, 21.0, 20.48051948051948)","(4.2, 5.1, 4.941463414634146)","(2.2, 2.52, 2.51625)","(17.0, 27.0, 25.210526315789473)","(41.0, 85.0, 81.47058823529412)","(26.0, 38.0, 36.96)","(3.1, 3.8, 3.7344827586206897)"
12-01-2023 13:48:05.528650,"(61.0, 100.0, 82.5)","(15.0, 21.0, 20.48051948051948)","(4.2, 5.1, 4.954054054054054)","(2.2, 2.52, 2.5196923076923077)","(17.0, 27.0, 25.210526315789473)","(41.0, 85.0, 82.1875)","(26.0, 38.0, 36.96)","(3.1, 3.8, 3.737037037037037)"
12-01-2023 13:48:06.625638,"(61.0, 100.0, 82.5)","(15.0, 21.0, 20.48051948051948)","(4.2, 5.1, 4.946753246753247)","(2.2, 2.52, 2.5324324324324325)","(17.0, 27.0, 25.210526315789473)","(41.0, 85.0, 82.1875)","(26.0, 38.0, 36.96)","(3.1, 3.8, 3.7354166666666666)"
12-01-2023 13:48:07.697577,"(61.0, 95.0, 83.75)","(15.0, 21.0, 20.48051948051948)","(4.2, 5.1, 4.946753246753247)","(2.2, 2.54, 2.5145454545454546)","(17.0, 27.0, 25.210526315789473)","(41.0, 85.0, 82.35294117647058)","(26.0, 38.0, 36.96)","(3.1, 3.8, 3.7416666666666667)"
12-01-2023 13:48:08.906903,"(61.0, 95.0, 81.36363636363636)","(15.0, 21.0, 20.48051948051948)","(4.2, 5.1, 4.95)","(2.2, 2.52, 2.512)","(17.0, 27.0, 25.210526315789473)","(41.0, 85.0, 82.35294117647058)","(26.0, 38.0, 36.96)","(3.1, 3.8, 3.736231884057971)"
12-01-2023 13:48:10.089748,"(61.0, 95.0, 81.36363636363636)","(15.0, 21.0, 20.48051948051948)","(4.2, 5.1, 4.95)","(2.2, 2.52, 2.5304)","(17.0, 27.0, 25.210526315789473)","(41.0, 85.0, 82.35294117647058)","(26.0, 38.0, 36.96)","(3.1, 3.8, 3.759677419354839)"
12-01-2023 13:48:11.311297,"(61.0, 95.0, 81.36363636363636)","(15.0, 21.0, 20.49367088607595)","(4.2, 5.1, 4.948888888888889)","(2.2, 2.54, 2.5313333333333334)","(17.0, 27.0, 25.933333333333334)","(41.0, 85.0, 82.35294117647058)","(26.0, 38.0, 37.09090909090909)","(3.1, 3.8, 3.732727272727273)"
12-01-2023 13:48:12.477658,"(61.0, 95.0, 78.88888888888889)","(15.0, 21.0, 20.393939393939394)","(4.2, 5.1, 4.948888888888889)","(2.2, 2.54, 2.5313333333333334)","(17.0, 26.0, 25.933333333333334)","(41.0, 85.0, 80.9090909090909)","(26.0, 38.0, 37.142857142857146)","(3.1, 3.8, 3.7272727272727275)"
12-01-2023 13:48:13.659836,"(61.0, 95.0, 77.5)","(15.0, 21.0, 20.410526315789475)","(4.2, 5.1, 4.9523809523809526)","(2.2, 2.54, 2.532156862745098)","(17.0, 26.0, 25.935483870967744)","(41.0, 85.0, 75.45454545454545)","(26.0, 38.0, 37.18181818181818)","(3.1, 3.75, 3.7272727272727275)"
12-01-2023 13:48:15.012663,"(61.0, 95.0, 78.42857142857143)","(15.0, 21.0, 20.428571428571427)","(4.2, 5.1, 4.9523809523809526)","(2.2, 2.54, 2.5341666666666667)","(17.0, 26.0, 25.935483870967744)","(41.0, 85.0, 75.45454545454545)","(26.0, 38.0, 37.18181818181818)","(3.1, 3.75, 3.7272727272727275)"
12-01-2023 13:48:16.321517,"(61.0, 95.0, 80.45454545454545)","(15.0, 21.0, 20.379310344827587)","(4.2, 5.1, 4.941860465116279)","(2.2, 2.54, 2.501176470588235)","(17.0, 26.0, 25.93103448275862)","(41.0, 85.0, 75.45454545454545)","(26.0, 38.0, 37.09090909090909)","(3.1, 3.75, 3.8605504587155965)"
12-01-2023 13:48:17.602148,"(61.0, 95.0, 84.56521739130434)","(15.0, 21.0, 20.379310344827587)","(4.2, 5.1, 4.932098765432099)","(2.2, 2.52, 2.500952380952381)","(17.0, 26.0, 25.933333333333334)","(41.0, 85.0, 75.45454545454545)","(26.0, 38.0, 37.04761904761905)","(3.1, 3.9, 3.8532608695652173)"
12-01-2023 13:48:19.066946,"(61.0, 95.0, 84.0909090909091)","(15.0, 21.0, 20.388235294117646)","(4.2, 5.1, 4.9228571428571435)","(2.2, 2.52, 2.5064406779661015)","(17.0, 26.0, 25.935483870967744)","(41.0, 85.0, 75.45454545454545)","(26.0, 38.0, 36.888888888888886)","(3.1, 3.9, 3.822222222222222)"
12-01-2023 13:48:20.453124,"(61.0, 95.0, 84.0909090909091)","(15.0, 21.0, 20.415730337078653)","(4.2, 5.1, 4.927027027027027)","(2.2, 2.52, 2.522153846153846)","(17.0, 26.0, 25.935483870967744)","(41.0, 85.0, 75.45454545454545)","(26.0, 38.0, 36.94117647058823)","(3.1, 3.85, 3.8198275862068964)"
12-01-2023 13:48:21.695741,"(61.0, 95.0, 84.0909090909091)","(15.0, 21.0, 20.415730337078653)","(4.2, 5.0, 4.927027027027027)","(2.2, 2.54, 2.5282758620689654)","(17.0, 26.0, 25.93103448275862)","(41.0, 85.0, 75.45454545454545)","(26.0, 38.0, 36.94117647058823)","(3.1, 3.9, 3.8389830508474576)"
12-01-2023 13:48:22.809317,"(61.0, 95.0, 84.56521739130434)","(15.0, 21.0, 20.397849462365592)","(4.2, 5.0, 4.924137931034482)","(2.2, 2.54, 2.526666666666667)","(17.0, 26.0, 25.93103448275862)","(41.0, 85.0, 75.45454545454545)","(26.0, 38.0, 36.888888888888886)","(3.1, 3.9, 3.821951219512195)"
12-01-2023 13:48:23.968062,"(61.0, 95.0, 85.83333333333333)","(15.0, 21.0, 20.366666666666667)","(4.2, 5.0, 4.9605263157894735)","(2.2, 2.54, 2.5290322580645164)","(17.0, 26.0, 25.92)","(41.0, 85.0, 74.61538461538461)","(26.0, 38.0, 36.888888888888886)","(3.1, 3.85, 3.8180555555555555)"
12-01-2023 13:48:25.256219,"(61.0, 95.0, 85.29411764705883)","(15.0, 21.0, 20.366666666666667)","(4.2, 5.0, 4.96)","(2.2, 2.54, 2.5296969696969698)","(17.0, 26.0, 24.96)","(41.0, 85.0, 74.61538461538461)","(26.0, 38.0, 36.888888888888886)","(3.1, 3.85, 3.8292452830188677)"
12-01-2023 13:48:26.512920,"(61.0, 95.0, 85.29411764705883)","(15.0, 21.0, 20.337209302325583)","(4.2, 5.0, 4.96)","(2.2, 2.54, 2.5282758620689654)","(17.0, 25.0, 24.96)","(41.0, 85.0, 74.61538461538461)","(26.0, 38.0, 36.888888888888886)","(3.1, 3.85, 3.8)"
12-01-2023 13:48:27.574529,"(61.0, 95.0, 85.29411764705883)","(15.0, 21.0, 20.337209302325583)","(4.2, 5.0, 4.96)","(2.2, 2.54, 2.5282758620689654)","(17.0, 25.0, 25.813953488372093)","(41.0, 85.0, 74.61538461538461)","(26.0, 38.0, 36.888888888888886)","(3.1, 3.85, 3.804054054054054)"
12-01-2023 13:48:28.773398,"(61.0, 95.0, 85.29411764705883)","(15.0, 21.0, 20.321428571428573)","(4.2, 5.0, 4.921875)","(2.2, 2.54, 2.5290322580645164)","(17.0, 26.0, 25.813953488372093)","(41.0, 85.0, 75.45454545454545)","(26.0, 38.0, 36.888888888888886)","(3.1, 3.85, 3.804054054054054)"
12-01-2023 13:48:30.035217,"(61.0, 95.0, 85.29411764705883)","(15.0, 21.0, 20.321428571428573)","(4.2, 5.0, 4.943396226415095)","(2.2, 2.54, 2.529206349206349)","(17.0, 26.0, 25.813953488372093)","(41.0, 85.0, 71.0)","(26.0, 38.0, 36.888888888888886)","(3.1, 3.85, 3.802777777777778)"
12-01-2023 13:48:31.384382,"(61.0, 95.0, 85.29411764705883)","(15.0, 21.0, 20.337209302325583)","(4.2, 5.0, 5.026153846153846)","(2.2, 2.54, 2.4714814814814816)","(17.0, 26.0, 25.829787234042552)","(41.0, 85.0, 76.0)","(26.0, 38.0, 37.0)","(3.1, 3.85, 3.801851851851852)"
12-01-2023 13:48:32.619871,"(61.0, 95.0, 84.6875)","(15.0, 21.0, 20.337209302325583)","(4.2, 5.1, 5.049090909090909)","(2.15, 2.48, 2.477872340425532)","(17.0, 26.0, 25.794871794871796)","(41.0, 85.0, 76.0)","(26.0, 38.0, 36.666666666666664)","(3.1, 3.85, 3.8634146341463413)"
12-01-2023 13:48:33.849473,"(61.0, 95.0, 84.6875)","(15.0, 21.0, 20.321428571428573)","(4.2, 5.1, 5.0236363636363635)","(2.15, 2.48, 2.4724324324324325)","(17.0, 26.0, 24.94736842105263)","(41.0, 85.0, 76.0)","(26.0, 38.0, 36.4)","(3.1, 3.9, 3.869047619047619)"
12-01-2023 13:48:35.197984,"(61.0, 95.0, 84.6875)","(15.0, 21.0, 20.321428571428573)","(4.2, 5.1, 5.0236363636363635)","(2.15, 2.48, 2.474285714285714)","(17.0, 25.0, 23.75)","(41.0, 85.0, 76.0)","(26.0, 38.0, 36.4)","(3.1, 3.9, 3.8745098039215686)"
12-01-2023 13:48:36.359840,"(61.0, 95.0, 84.6875)","(15.0, 21.0, 20.321428571428573)","(4.2, 5.1, 5.028260869565218)","(2.15, 2.48, 2.474285714285714)","(17.0, 24.0, 24.5)","(41.0, 85.0, 76.0)","(26.0, 38.0, 36.4)","(3.1, 3.9, 3.8946428571428573)"
12-01-2023 13:48:37.486521,"(61.0, 95.0, 84.6875)","(15.0, 21.0, 20.31764705882353)","(4.2, 5.1, 5.126315789473684)","(2.15, 2.48, 2.4644871794871794)","(17.0, 25.0, 24.857142857142858)","(41.0, 85.0, 72.14285714285714)","(26.0, 38.0, 36.4)","(3.1, 3.9, 3.83)"
12-01-2023 13:48:38.600677,"(61.0, 95.0, 84.6875)","(15.0, 21.0, 20.31764705882353)","(4.2, 5.2, 5.124390243902439)","(2.15, 2.5, 2.4617142857142857)","(17.0, 25.0, 24.428571428571427)","(41.0, 85.0, 74.71428571428571)","(26.0, 38.0, 36.666666666666664)","(3.1, 3.85, 3.8297029702970296)"
12-01-2023 13:48:39.769378,"(61.0, 95.0, 84.6875)","(15.0, 21.0, 20.30952380952381)","(4.2, 5.2, 5.124390243902439)","(2.15, 2.48, 2.4613043478260868)","(17.0, 26.0, 24.428571428571427)","(41.0, 85.0, 74.71428571428571)","(26.0, 38.0, 36.666666666666664)","(3.1, 3.9, 3.8297029702970296)"
12-01-2023 13:48:40.842271,"(61.0, 95.0, 84.6875)","(15.0, 21.0, 20.30952380952381)","(4.2, 5.2, 5.124390243902439)","(2.15, 2.48, 2.4613043478260868)","(17.0, 26.0, 24.75)","(41.0, 85.0, 74.71428571428571)","(26.0, 38.0, 36.628571428571426)","(3.1, 3.9, 3.8297029702970296)"
12-01-2023 13:48:41.982518,"(61.0, 95.0, 84.6875)","(15.0, 21.0, 20.31764705882353)","(4.2, 5.2, 5.123076923076923)","(2.15, 2.48, 2.425981308411215)","(17.0, 25.0, 24.75)","(41.0, 85.0, 74.71428571428571)","(26.0, 38.0, 36.8)","(3.1, 3.9, 3.8297029702970296)"
12-01-2023 13:48:43.087168,"(61.0, 95.0, 84.6875)","(15.0, 21.0, 20.29268292682927)","(4.2, 5.4, 5.3076923076923075)","(2.15, 2.46, 2.411111111111111)","(17.0, 25.0, 24.5)","(41.0, 85.0, 74.71428571428571)","(26.0, 38.0, 36.69565217391305)","(3.1, 3.9, 3.8235955056179773)"
12-01-2023 13:48:44.098725,"(61.0, 95.0, 85.0)","(15.0, 21.0, 20.25974025974026)","(4.2, 5.5, 5.418181818181819)","(2.15, 2.42, 2.411111111111111)","(17.0, 26.0, 24.5)","(41.0, 85.0, 75.86206896551724)","(26.0, 38.0, 36.4)","(3.1, 3.9, 3.8338709677419356)"
12-01-2023 13:48:45.293104,"(61.0, 95.0, 85.0)","(15.0, 21.0, 20.25974025974026)","(4.2, 5.4, 5.413333333333333)","(2.15, 2.44, 2.4232)","(17.0, 26.0, 24.5)","(41.0, 80.0, 73.33333333333333)","(26.0, 38.0, 36.8)","(3.1, 3.85, 3.8313131313131312)"
12-01-2023 13:48:46.503543,"(61.0, 95.0, 86.66666666666667)","(15.0, 21.0, 20.296296296296298)","(4.2, 5.5, 5.416129032258064)","(2.15, 2.44, 2.4085)","(17.0, 26.0, 25.0)","(41.0, 75.0, 72.14285714285714)","(26.0, 38.0, 36.55555555555556)","(3.1, 3.9, 3.8313131313131312)"
12-01-2023 13:48:47.635409,"(61.0, 95.0, 85.45454545454545)","(15.0, 21.0, 19.8)","(4.2, 5.5, 5.416129032258064)","(2.15, 2.42, 2.405)","(17.0, 26.0, 25.181818181818183)","(41.0, 75.0, 72.14285714285714)","(26.0, 38.0, 36.55555555555556)","(3.1, 3.9, 3.8313131313131312)"
12-01-2023 13:48:48.703583,"(61.0, 95.0, 85.45454545454545)","(15.0, 21.0, 19.76086956521739)","(4.2, 5.6, 5.479166666666667)","(2.15, 2.42, 2.403121387283237)","(17.0, 26.0, 24.9)","(41.0, 75.0, 72.14285714285714)","(26.0, 38.0, 36.55555555555556)","(3.1, 3.9, 3.8313131313131312)"
12-01-2023 13:48:49.745804,"(61.0, 95.0, 85.45454545454545)","(15.0, 21.0, 19.753521126760564)","(4.2, 5.6, 5.474509803921569)","(2.15, 2.42, 2.4038095238095236)","(17.0, 26.0, 24.9)","(41.0, 75.0, 71.15384615384616)","(26.0, 38.0, 36.55555555555556)","(3.1, 3.9, 3.8344444444444443)"
12-01-2023 13:48:50.819239,"(61.0, 95.0, 85.45454545454545)","(15.0, 21.0, 19.753521126760564)","(4.2, 5.5, 5.4)","(2.15, 2.42, 2.4037125748502994)","(17.0, 26.0, 24.952380952380953)","(41.0, 75.0, 71.15384615384616)","(26.0, 38.0, 36.55555555555556)","(3.1, 3.9, 3.8372340425531912)"
12-01-2023 13:48:51.888521,"(61.0, 95.0, 83.33333333333333)","(15.0, 21.0, 19.76865671641791)","(4.2, 5.4, 5.376271186440678)","(2.15, 2.42, 2.4)","(17.0, 26.0, 24.952380952380953)","(41.0, 75.0, 71.15384615384616)","(26.0, 38.0, 36.55555555555556)","(3.1, 3.9, 3.8326315789473684)"
12-01-2023 13:48:53.075312,"(61.0, 95.0, 83.33333333333333)","(15.0, 21.0, 19.869230769230768)","(4.2, 5.5, 5.441666666666666)","(2.15, 2.42, 2.4)","(17.0, 26.0, 24.952380952380953)","(41.0, 75.0, 70.83333333333333)","(26.0, 38.0, 36.55555555555556)","(3.1, 3.9, 3.8326315789473684)"
12-01-2023 13:48:54.321694,"(61.0, 95.0, 85.45454545454545)","(15.0, 21.0, 19.863636363636363)","(4.2, 5.5, 5.439130434782609)","(2.15, 2.42, 2.4)","(17.0, 26.0, 25.085106382978722)","(41.0, 75.0, 72.82608695652173)","(26.0, 38.0, 37.38461538461539)","(3.1, 3.9, 3.8276785714285713)"
12-01-2023 13:48:55.486589,"(61.0, 95.0, 87.5)","(15.0, 20.0, 19.608695652173914)","(4.2, 5.5, 5.478260869565218)","(2.15, 2.42, 2.4074380165289258)","(17.0, 27.0, 26.18181818181818)","(41.0, 75.0, 72.82608695652173)","(26.0, 38.0, 37.36)","(3.1, 3.9, 3.7233333333333336)"
12-01-2023 13:48:56.562999,"(61.0, 110.0, 94.11764705882354)","(15.0, 19.5, 19.233333333333334)","(4.2, 5.5, 5.478260869565218)","(2.15, 2.42, 5000.6900000000005)","(17.0, 27.0, 9998.5)","(41.0, 75.0, 9998.5)","(26.0, 38.0, 9998.5)","(3.1, 3.9, 9998.5)"
12-01-2023 13:48:57.699655,"(61.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(2.15, 99998, 9998.5)","(17.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
