,Bucks Lodge,Astral Ride,Tricky Strong,Waynes Hope,Motivated Speaker,Brotherfromanother,Ridunculous
06-01-2023 09:59:15.616660,"(4.0, 4.9, 4.752941176470588)","(1.7, 1.89, 1.8683050847457627)","(8.5, 14.0, 13.0)","(13.0, 19.5, 19.03846153846154)","(9.0, 19.0, 18.0)","(15.0, 21.0, 19.6875)","(31.0, 140.0, 132.0)"
06-01-2023 09:59:16.716712,"(4.0, 4.9, 4.752941176470588)","(1.7, 1.89, 1.8686206896551725)","(8.5, 13.5, 13.0)","(13.0, 19.5, 19.03846153846154)","(9.0, 19.0, 18.333333333333332)","(15.0, 21.0, 20.192307692307693)","(31.0, 140.0, 115.0)"
06-01-2023 09:59:17.784262,"(4.0, 4.9, 4.786746987951807)","(1.7, 1.89, 1.8618181818181818)","(8.5, 13.5, 13.0)","(13.0, 19.5, 19.03846153846154)","(9.0, 19.0, 18.333333333333332)","(15.0, 21.0, 19.875)","(31.0, 140.0, 118.26086956521739)"
06-01-2023 09:59:18.854928,"(4.0, 4.9, 4.797826086956522)","(1.7, 1.87, 1.8636842105263158)","(8.5, 13.5, 13.0)","(13.0, 19.5, 18.5)","(9.0, 19.0, 18.333333333333332)","(15.0, 21.0, 19.875)","(31.0, 140.0, 134.73684210526318)"
06-01-2023 09:59:19.873545,"(4.0, 4.9, 4.815555555555556)","(1.7, 1.87, 1.8536363636363637)","(8.5, 13.5, 13.0)","(13.0, 19.5, 18.75)","(9.0, 19.5, 18.928571428571427)","(15.0, 22.0, 19.692307692307693)","(31.0, 130.0, 123.57142857142857)"
06-01-2023 09:59:20.857981,"(4.0, 4.9, 4.806122448979592)","(1.7, 1.88, 1.8691891891891892)","(8.5, 13.5, 12.95)","(13.0, 19.5, 18.75)","(9.0, 19.5, 18.928571428571427)","(15.0, 22.0, 19.692307692307693)","(31.0, 130.0, 123.57142857142857)"
06-01-2023 09:59:21.857495,"(4.0, 4.9, 4.806122448979592)","(1.7, 1.88, 1.8691891891891892)","(8.5, 13.5, 12.95)","(13.0, 19.5, 18.75)","(9.0, 19.5, 18.928571428571427)","(15.0, 22.0, 20.8)","(31.0, 130.0, 109.33333333333333)"
06-01-2023 09:59:22.840847,"(4.0, 4.9, 4.806122448979592)","(1.7, 1.88, 1.8691891891891892)","(8.5, 13.5, 12.95)","(13.0, 19.5, 19.125)","(9.0, 19.5, 18.928571428571427)","(15.0, 22.0, 20.8)","(31.0, 120.0, 100.66666666666667)"
06-01-2023 09:59:23.858260,"(4.0, 4.9, 4.782926829268293)","(1.7, 1.88, 1.8691891891891892)","(8.5, 13.5, 12.95)","(13.0, 19.5, 19.125)","(9.0, 19.5, 18.928571428571427)","(15.0, 22.0, 20.8)","(31.0, 110.0, 87.89473684210526)"
06-01-2023 09:59:24.836713,"(4.0, 4.9, 4.794505494505494)","(1.7, 1.88, 1.8691891891891892)","(8.5, 13.5, 12.95)","(13.0, 19.5, 19.125)","(9.0, 19.5, 18.928571428571427)","(15.0, 22.0, 20.8)","(31.0, 110.0, 95.71428571428572)"
06-01-2023 09:59:25.856488,"(4.0, 4.9, 4.794505494505494)","(1.7, 1.88, 1.8691891891891892)","(8.5, 13.5, 12.863636363636363)","(13.0, 19.5, 19.125)","(9.0, 19.5, 18.928571428571427)","(15.0, 22.0, 20.8)","(31.0, 100.0, 95.71428571428572)"
06-01-2023 09:59:26.902547,"(4.0, 4.9, 4.794505494505494)","(1.7, 1.88, 1.8691891891891892)","(8.5, 13.5, 12.863636363636363)","(13.0, 19.5, 19.125)","(9.0, 19.5, 18.928571428571427)","(15.0, 22.0, 20.8)","(31.0, 100.0, 95.71428571428572)"
06-01-2023 09:59:27.909831,"(4.0, 4.9, 4.794505494505494)","(1.7, 1.88, 1.8691891891891892)","(8.5, 13.0, 12.904761904761905)","(13.0, 19.5, 20.76923076923077)","(9.0, 19.5, 21.73076923076923)","(15.0, 22.0, 22.342105263157894)","(31.0, 100.0, 82.0)"
06-01-2023 09:59:28.933394,"(4.0, 5.1, 5.014285714285714)","(1.7, 1.87, 1.7577272727272728)","(8.5, 14.5, 13.166666666666666)","(13.0, 21.0, 20.772727272727273)","(9.0, 23.0, 21.846153846153847)","(15.0, 24.0, 21.666666666666668)","(31.0, 100.0, 53.6)"
06-01-2023 09:59:29.944745,"(4.0, 5.2, 5.059259259259259)","(1.7, 1.77, 1.721311475409836)","(8.5, 14.5, 13.868421052631579)","(13.0, 21.0, 20.75)","(9.0, 23.0, 22.142857142857142)","(15.0, 24.0, 22.894736842105264)","(31.0, 100.0, 91.71428571428572)"
06-01-2023 09:59:30.931446,"(4.0, 5.2, 5.167272727272727)","(1.7, 1.75, 1.7294117647058824)","(8.5, 14.5, 14.078947368421053)","(13.0, 21.0, 20.75)","(9.0, 23.0, 22.142857142857142)","(15.0, 24.0, 22.894736842105264)","(31.0, 100.0, 91.71428571428572)"
06-01-2023 09:59:31.946570,"(4.0, 5.4, 5.367441860465116)","(1.7, 1.73, 1.7091666666666667)","(8.5, 14.5, 14.233333333333333)","(13.0, 21.0, 20.75)","(9.0, 23.0, 21.0625)","(15.0, 24.0, 22.894736842105264)","(31.0, 100.0, 81.33333333333334)"
06-01-2023 09:59:32.984525,"(4.0, 5.4, 5.372549019607844)","(1.7, 1.71, 1.7063157894736842)","(8.5, 14.5, 14.233333333333333)","(13.0, 21.0, 20.333333333333332)","(9.0, 22.0, 21.0625)","(15.0, 24.0, 22.894736842105264)","(31.0, 100.0, 92.28571428571428)"
06-01-2023 09:59:34.046997,"(4.0, 5.4, 5.383333333333334)","(1.65, 1.71, 1.6983333333333333)","(8.5, 14.5, 14.233333333333333)","(13.0, 23.0, 20.05263157894737)","(9.0, 22.0, 20.928571428571427)","(15.0, 24.0, 23.842105263157894)","(31.0, 100.0, 92.28571428571428)"
06-01-2023 09:59:35.118035,"(4.0, 5.4, 5.3822222222222225)","(1.65, 1.71, 1.7048837209302325)","(8.5, 14.5, 14.233333333333333)","(13.0, 23.0, 21.454545454545453)","(9.0, 22.0, 20.928571428571427)","(15.0, 27.0, 23.842105263157894)","(31.0, 100.0, 92.28571428571428)"
06-01-2023 09:59:36.222601,"(4.0, 5.4, 5.3822222222222225)","(1.65, 1.71, 1.7045)","(8.5, 14.5, 14.289473684210526)","(13.0, 22.0, 21.0)","(9.0, 22.0, 20.928571428571427)","(15.0, 27.0, 22.833333333333332)","(31.0, 100.0, 100.85714285714286)"
06-01-2023 09:59:37.275998,"(4.0, 5.3, 5.281818181818181)","(1.65, 1.72, 1.7037499999999999)","(9.0, 14.5, 14.289473684210526)","(14.0, 22.0, 21.0)","(10.0, 22.0, 20.58823529411765)","(15.0, 27.0, 23.875)","(31.0, 110.0, 100.0)"
06-01-2023 09:59:38.329009,"(4.0, 5.4, 5.371428571428572)","(1.65, 1.72, 1.6866666666666665)","(9.0, 14.5, 14.25)","(14.0, 22.0, 20.823529411764707)","(10.0, 22.0, 20.58823529411765)","(15.0, 27.0, 25.684210526315788)","(31.0, 110.0, 101.42857142857143)"
06-01-2023 09:59:39.370130,"(4.0, 5.4, 5.347826086956522)","(1.65, 1.72, 1.6866666666666665)","(9.0, 14.5, 14.055555555555555)","(14.0, 21.0, 21.310344827586206)","(10.0, 22.0, 20.666666666666668)","(15.0, 27.0, 24.0)","(31.0, 110.0, 105.0)"
06-01-2023 09:59:40.354320,"(4.0, 5.4, 5.309677419354839)","(1.65, 1.72, 1.6866666666666665)","(9.0, 14.5, 14.055555555555555)","(14.0, 23.0, 21.310344827586206)","(10.0, 22.0, 20.666666666666668)","(15.0, 26.0, 24.0)","(31.0, 110.0, 105.0)"
06-01-2023 09:59:41.390350,"(4.0, 5.4, 5.309677419354839)","(1.65, 1.72, 1.6858536585365853)","(9.0, 14.5, 14.166666666666666)","(14.0, 23.0, 21.515151515151516)","(10.0, 22.0, 21.166666666666668)","(15.0, 26.0, 22.142857142857142)","(31.0, 110.0, 101.42857142857143)"
06-01-2023 09:59:42.318342,"(4.0, 5.4, 5.309677419354839)","(1.65, 1.71, 1.684390243902439)","(9.0, 14.5, 14.166666666666666)","(14.0, 23.0, 21.515151515151516)","(10.0, 22.0, 21.166666666666668)","(15.0, 25.0, 22.142857142857142)","(31.0, 110.0, 101.42857142857143)"
06-01-2023 09:59:43.319590,"(4.0, 5.4, 5.309677419354839)","(1.65, 1.71, 1.684390243902439)","(9.0, 14.5, 14.166666666666666)","(14.0, 23.0, 21.515151515151516)","(10.0, 22.0, 21.166666666666668)","(15.0, 25.0, 22.142857142857142)","(31.0, 110.0, 101.42857142857143)"
06-01-2023 09:59:44.269289,"(4.0, 5.4, 5.326315789473684)","(1.65, 1.7, 1.6923529411764706)","(9.0, 15.0, 14.5)","(14.0, 22.0, 21.761904761904763)","(10.0, 22.0, 21.404761904761905)","(15.0, 24.0, 21.142857142857142)","(31.0, 110.0, 102.5)"
06-01-2023 09:59:45.279019,"(4.0, 5.4, 5.326315789473684)","(1.65, 1.7, 1.6923529411764706)","(9.0, 15.0, 14.5)","(14.0, 22.0, 21.761904761904763)","(10.0, 22.0, 21.404761904761905)","(15.0, 24.0, 20.2)","(31.0, 110.0, 85.0)"
06-01-2023 09:59:46.306015,"(4.0, 5.4, 5.326315789473684)","(1.65, 1.71, 1.69359375)","(9.0, 15.0, 14.7)","(14.0, 22.0, 21.6)","(10.0, 22.0, 21.404761904761905)","(15.0, 23.0, 20.5)","(31.0, 110.0, 85.0)"
06-01-2023 09:59:47.320571,"(4.0, 5.4, 5.326315789473684)","(1.65, 1.71, 1.69359375)","(9.0, 15.0, 14.7)","(14.0, 22.0, 21.6)","(10.0, 22.0, 20.763157894736842)","(15.0, 23.0, 20.22222222222222)","(31.0, 110.0, 75.0)"
06-01-2023 09:59:48.337199,"(4.0, 5.5, 5.422580645161291)","(1.65, 1.71, 1.7002777777777778)","(9.0, 14.5, 14.3)","(14.0, 22.0, 21.714285714285715)","(10.0, 21.0, 20.923076923076923)","(15.0, 22.0, 19.6)","(31.0, 90.0, 75.0)"
06-01-2023 09:59:49.325870,"(4.2, 5.5, 5.42)","(1.65, 1.72, 1.7111764705882353)","(9.0, 14.5, 14.26923076923077)","(14.0, 22.0, 21.714285714285715)","(10.0, 22.0, 20.923076923076923)","(15.0, 21.0, 19.703703703703702)","(31.0, 90.0, 75.0)"
06-01-2023 09:59:50.298320,"(4.2, 5.5, 5.425)","(1.65, 1.72, 1.7037499999999999)","(9.0, 14.5, 14.342105263157894)","(14.0, 22.0, 21.714285714285715)","(10.0, 22.0, 21.363636363636363)","(15.0, 21.0, 19.703703703703702)","(31.0, 90.0, 75.0)"
06-01-2023 09:59:51.242179,"(4.2, 5.5, 5.425)","(1.65, 1.72, 1.7149019607843137)","(9.0, 14.5, 14.342105263157894)","(14.0, 22.0, 21.714285714285715)","(10.0, 22.0, 21.363636363636363)","(15.0, 21.0, 19.703703703703702)","(31.0, 90.0, 85.625)"
06-01-2023 09:59:52.207714,"(4.2, 5.5, 5.425)","(1.65, 1.72, 1.7149019607843137)","(9.0, 14.5, 14.342105263157894)","(14.0, 22.0, 21.714285714285715)","(10.0, 21.0, 20.625)","(15.0, 21.0, 19.703703703703702)","(31.0, 90.0, 85.625)"
06-01-2023 09:59:53.172103,"(4.2, 5.5, 5.425)","(1.65, 1.73, 1.7148051948051948)","(9.0, 14.5, 14.342105263157894)","(14.0, 22.0, 21.714285714285715)","(10.0, 21.0, 20.571428571428573)","(15.0, 20.0, 19.109375)","(31.0, 90.0, 86.5)"
06-01-2023 09:59:54.195560,"(4.2, 5.5, 5.422580645161291)","(1.65, 1.73, 1.7127272727272727)","(9.0, 14.5, 14.342105263157894)","(14.0, 22.0, 21.714285714285715)","(10.0, 21.0, 20.25)","(15.0, 19.5, 18.4)","(31.0, 90.0, 86.81818181818181)"
06-01-2023 09:59:55.223151,"(4.2, 5.5, 5.422580645161291)","(1.65, 1.73, 1.7123255813953489)","(9.0, 14.5, 14.38888888888889)","(14.0, 22.0, 21.714285714285715)","(10.0, 21.0, 20.25)","(15.0, 19.0, 18.4)","(31.0, 90.0, 84.16666666666666)"
06-01-2023 09:59:56.302684,"(4.2, 5.5, 5.422580645161291)","(1.65, 1.74, 1.7144117647058823)","(9.0, 14.5, 14.382352941176471)","(14.0, 22.0, 21.73913043478261)","(10.0, 21.0, 20.25)","(15.0, 19.0, 17.823529411764707)","(31.0, 90.0, 84.16666666666666)"
06-01-2023 09:59:57.328647,"(4.2, 5.5, 5.422580645161291)","(1.65, 1.75, 1.7406451612903227)","(9.0, 14.5, 14.382352941176471)","(14.0, 22.0, 21.73913043478261)","(10.0, 21.0, 20.25)","(15.0, 19.0, 17.833333333333332)","(31.0, 90.0, 85.0)"
06-01-2023 09:59:58.332617,"(4.2, 5.5, 5.452)","(1.65, 1.74, 1.7227777777777777)","(9.0, 14.5, 14.25)","(14.0, 22.0, 21.73913043478261)","(10.0, 21.0, 20.25)","(15.0, 18.5, 17.15)","(31.0, 90.0, 83.33333333333334)"
06-01-2023 09:59:59.351119,"(4.2, 5.5, 5.463636363636364)","(1.65, 1.74, 1.733103448275862)","(9.0, 14.5, 14.214285714285714)","(14.0, 22.0, 21.73913043478261)","(10.0, 21.0, 20.357142857142858)","(15.0, 18.5, 17.857142857142858)","(31.0, 90.0, 83.33333333333334)"
06-01-2023 10:00:00.356848,"(4.2, 5.5, 5.463636363636364)","(1.65, 1.74, 1.7336842105263157)","(9.0, 14.5, 14.214285714285714)","(14.0, 22.0, 21.25)","(10.0, 21.0, 20.357142857142858)","(15.0, 18.5, 17.954545454545453)","(31.0, 90.0, 83.33333333333334)"
06-01-2023 10:00:01.422685,"(4.2, 5.5, 5.482857142857143)","(1.65, 1.74, 1.734915254237288)","(9.0, 14.5, 13.678571428571429)","(14.0, 22.0, 21.076923076923077)","(10.0, 21.0, 20.357142857142858)","(15.0, 18.5, 17.954545454545453)","(31.0, 90.0, 77.5)"
06-01-2023 10:00:02.434697,"(4.2, 5.5, 5.477777777777778)","(1.65, 1.74, 1.737142857142857)","(9.0, 14.0, 13.25)","(14.0, 22.0, 21.130434782608695)","(10.0, 21.0, 20.357142857142858)","(15.0, 18.5, 18.227272727272727)","(31.0, 90.0, 92.5)"
06-01-2023 10:00:03.456766,"(4.2, 5.5, 5.475)","(1.65, 1.75, 1.7324137931034482)","(9.0, 14.0, 13.2)","(14.0, 22.0, 21.083333333333332)","(10.0, 21.0, 20.307692307692307)","(15.0, 18.5, 18.227272727272727)","(31.0, 120.0, 92.5)"
06-01-2023 10:00:04.494443,"(4.2, 5.6, 5.533333333333333)","(1.65, 1.73, 1.7242857142857142)","(9.0, 14.0, 13.333333333333334)","(14.0, 22.0, 21.130434782608695)","(10.0, 21.0, 20.325)","(15.0, 18.5, 17.766666666666666)","(31.0, 120.0, 92.5)"
06-01-2023 10:00:05.504863,"(4.2, 5.7, 5.593333333333334)","(1.65, 1.73, 1.7003703703703703)","(9.0, 14.0, 13.333333333333334)","(14.0, 22.0, 21.130434782608695)","(10.0, 21.0, 20.325)","(15.0, 18.5, 17.766666666666666)","(31.0, 120.0, 112.5)"
06-01-2023 10:00:06.500320,"(4.2, 5.7, 5.593333333333334)","(1.65, 1.73, 1.7027659574468084)","(9.0, 14.0, 13.333333333333334)","(14.0, 22.0, 21.130434782608695)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.766666666666666)","(31.0, 160.0, 112.5)"
06-01-2023 10:00:07.507503,"(4.2, 5.7, 5.593333333333334)","(1.65, 1.73, 1.7027659574468084)","(9.0, 14.0, 13.333333333333334)","(14.0, 22.0, 21.444444444444443)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 18.071428571428573)","(31.0, 160.0, 112.5)"
06-01-2023 10:00:08.440376,"(4.2, 5.7, 5.593333333333334)","(1.65, 1.73, 1.7021739130434783)","(9.0, 14.0, 13.333333333333334)","(14.0, 22.0, 21.444444444444443)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 18.071428571428573)","(31.0, 160.0, 122.5)"
06-01-2023 10:00:09.411656,"(4.2, 5.7, 5.576923076923077)","(1.65, 1.73, 1.6987912087912087)","(9.0, 14.0, 13.333333333333334)","(14.0, 22.0, 21.473684210526315)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.807692307692307)","(31.0, 180.0, 122.5)"
06-01-2023 10:00:10.371302,"(4.4, 5.7, 5.545454545454546)","(1.65, 1.73, 1.7093103448275861)","(9.0, 14.0, 13.333333333333334)","(14.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.970588235294116)","(41.0, 180.0, 117.5)"
06-01-2023 10:00:11.344974,"(4.4, 5.7, 5.545454545454546)","(1.65, 1.73, 1.7093103448275861)","(9.0, 14.0, 13.333333333333334)","(14.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.970588235294116)","(41.0, 170.0, 117.5)"
06-01-2023 10:00:12.292532,"(4.4, 5.7, 5.545454545454546)","(1.65, 1.73, 1.7093103448275861)","(9.0, 14.0, 13.333333333333334)","(14.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.970588235294116)","(41.0, 110.0, 87.5)"
06-01-2023 10:00:13.254530,"(4.4, 5.7, 5.545454545454546)","(1.65, 1.73, 1.7093103448275861)","(9.0, 14.0, 13.333333333333334)","(14.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.954545454545453)","(41.0, 110.0, 87.5)"
06-01-2023 10:00:14.260013,"(4.4, 5.7, 5.545454545454546)","(1.65, 1.73, 1.7093103448275861)","(9.0, 14.0, 13.333333333333334)","(14.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.954545454545453)","(41.0, 110.0, 87.5)"
06-01-2023 10:00:15.166264,"(4.4, 5.7, 5.545454545454546)","(1.6, 1.73, 1.71)","(9.0, 14.0, 13.333333333333334)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 18.0)","(41.0, 110.0, 87.5)"
06-01-2023 10:00:16.174668,"(4.4, 5.7, 5.545454545454546)","(1.6, 1.73, 1.71)","(9.0, 14.0, 13.466666666666667)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.535714285714285)","(41.0, 120.0, 101.66666666666666)"
06-01-2023 10:00:17.250026,"(4.4, 5.7, 5.545454545454546)","(1.6, 1.73, 1.71)","(9.0, 14.0, 13.466666666666667)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.535714285714285)","(41.0, 120.0, 101.66666666666666)"
06-01-2023 10:00:18.294514,"(4.4, 5.7, 5.675)","(1.6, 1.73, 1.7072413793103447)","(9.0, 14.0, 13.318181818181818)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.630434782608695)","(41.0, 120.0, 113.125)"
06-01-2023 10:00:19.383800,"(4.4, 5.7, 5.675)","(1.6, 1.73, 1.7102)","(9.0, 14.0, 13.117647058823529)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.630434782608695)","(41.0, 120.0, 113.125)"
06-01-2023 10:00:20.459148,"(4.4, 5.7, 5.58235294117647)","(1.6, 1.73, 1.7116666666666667)","(9.0, 14.0, 12.76923076923077)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.630434782608695)","(41.0, 120.0, 113.125)"
06-01-2023 10:00:21.524783,"(4.4, 5.7, 5.58235294117647)","(1.6, 1.73, 1.7116666666666667)","(9.0, 14.0, 12.76923076923077)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.630434782608695)","(41.0, 120.0, 113.125)"
06-01-2023 10:00:22.572013,"(4.4, 5.7, 5.58235294117647)","(1.6, 1.73, 1.7116666666666667)","(9.0, 14.0, 12.476190476190476)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.630434782608695)","(41.0, 120.0, 113.88888888888889)"
06-01-2023 10:00:23.613492,"(4.4, 5.7, 5.58235294117647)","(1.6, 1.73, 1.7116666666666667)","(9.0, 13.5, 12.25)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.630434782608695)","(41.0, 120.0, 113.88888888888889)"
06-01-2023 10:00:24.608515,"(4.4, 5.7, 5.58235294117647)","(1.6, 1.73, 1.7116666666666667)","(9.0, 13.5, 12.25)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.630434782608695)","(41.0, 120.0, 113.88888888888889)"
06-01-2023 10:00:25.571993,"(4.4, 5.7, 5.58235294117647)","(1.6, 1.73, 1.7116666666666667)","(9.0, 13.5, 12.272727272727273)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.630434782608695)","(41.0, 120.0, 113.88888888888889)"
06-01-2023 10:00:26.544493,"(4.4, 5.7, 5.58235294117647)","(1.6, 1.73, 1.7116666666666667)","(9.0, 13.5, 12.272727272727273)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.75925925925926)","(41.0, 120.0, 82.5)"
06-01-2023 10:00:27.489215,"(4.4, 5.7, 5.58235294117647)","(1.6, 1.73, 1.7116666666666667)","(9.0, 13.5, 12.272727272727273)","(15.0, 22.0, 21.666666666666668)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 18.045454545454547)","(41.0, 100.0, 87.27272727272728)"
06-01-2023 10:00:28.472270,"(4.4, 5.7, 5.616666666666667)","(1.6, 1.73, 1.7075)","(9.0, 13.5, 12.272727272727273)","(15.0, 22.0, 21.666666666666668)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.973684210526315)","(41.0, 100.0, 87.27272727272728)"
06-01-2023 10:00:29.402070,"(4.4, 5.7, 5.616666666666667)","(1.6, 1.73, 1.7075)","(9.0, 13.5, 12.272727272727273)","(15.0, 22.0, 21.666666666666668)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.973684210526315)","(41.0, 100.0, 87.27272727272728)"
06-01-2023 10:00:30.400115,"(4.4, 5.7, 5.616666666666667)","(1.6, 1.73, 1.7075)","(9.0, 13.5, 12.75)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.973684210526315)","(41.0, 100.0, 87.27272727272728)"
06-01-2023 10:00:31.358058,"(4.4, 5.7, 5.644444444444445)","(1.6, 1.73, 1.7105882352941175)","(9.0, 13.5, 12.807692307692308)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.973684210526315)","(41.0, 100.0, 87.27272727272728)"
06-01-2023 10:00:32.285833,"(4.4, 5.7, 5.644444444444445)","(1.6, 1.73, 1.7105882352941175)","(9.0, 13.5, 12.807692307692308)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.973684210526315)","(41.0, 100.0, 113.125)"
06-01-2023 10:00:33.263108,"(4.4, 5.7, 5.644444444444445)","(1.6, 1.73, 1.7105882352941175)","(9.0, 13.5, 12.807692307692308)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.973684210526315)","(41.0, 120.0, 104.375)"
06-01-2023 10:00:34.271935,"(4.4, 5.7, 5.667741935483871)","(1.6, 1.73, 1.7105882352941175)","(9.0, 13.5, 12.807692307692308)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.973684210526315)","(41.0, 110.0, 104.375)"
06-01-2023 10:00:35.313648,"(4.4, 5.7, 5.667741935483871)","(1.6, 1.73, 1.7107999999999999)","(9.0, 13.5, 12.807692307692308)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.973684210526315)","(41.0, 110.0, 104.375)"
06-01-2023 10:00:36.404114,"(4.4, 5.7, 5.667741935483871)","(1.6, 1.73, 1.7107999999999999)","(9.0, 13.5, 12.807692307692308)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.973684210526315)","(41.0, 110.0, 95.0)"
06-01-2023 10:00:37.524530,"(4.4, 5.7, 5.667741935483871)","(1.6, 1.73, 1.7107999999999999)","(9.0, 13.5, 12.807692307692308)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.973684210526315)","(41.0, 110.0, 105.5)"
06-01-2023 10:00:38.596941,"(4.4, 5.7, 5.683333333333334)","(1.6, 1.73, 1.7017647058823528)","(9.0, 13.5, 12.807692307692308)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.973684210526315)","(41.0, 110.0, 114.5)"
06-01-2023 10:00:39.662670,"(4.4, 5.7, 5.683333333333334)","(1.6, 1.73, 1.7058490566037736)","(9.0, 13.5, 12.807692307692308)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.91176470588235)","(41.0, 120.0, 115.0)"
06-01-2023 10:00:40.687827,"(4.4, 5.7, 5.683333333333334)","(1.6, 1.73, 1.7058490566037736)","(9.0, 13.5, 12.807692307692308)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.91176470588235)","(41.0, 120.0, 115.0)"
06-01-2023 10:00:41.644328,"(4.4, 5.7, 5.683333333333334)","(1.6, 1.73, 1.7058490566037736)","(9.0, 13.5, 12.9)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.91176470588235)","(41.0, 120.0, 115.0)"
06-01-2023 10:00:42.580647,"(4.4, 5.7, 5.683333333333334)","(1.6, 1.73, 1.7058490566037736)","(9.0, 13.5, 13.166666666666666)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.91176470588235)","(41.0, 120.0, 115.0)"
06-01-2023 10:00:43.507673,"(4.4, 5.7, 5.683333333333334)","(1.6, 1.73, 1.7058490566037736)","(9.0, 13.5, 13.166666666666666)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(15.0, 18.5, 17.91176470588235)","(41.0, 120.0, 114.44444444444444)"
06-01-2023 10:00:44.487130,"(4.4, 5.7, 5.683333333333334)","(1.6, 1.73, 1.7058490566037736)","(9.0, 13.5, 13.166666666666666)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(14.0, 18.5, 17.25)","(41.0, 120.0, 114.44444444444444)"
06-01-2023 10:00:45.472862,"(4.4, 5.7, 5.683333333333334)","(1.6, 1.73, 1.7058490566037736)","(9.0, 13.5, 13.166666666666666)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(14.0, 18.5, 16.714285714285715)","(41.0, 120.0, 114.44444444444444)"
06-01-2023 10:00:46.460610,"(4.4, 5.7, 5.683333333333334)","(1.6, 1.73, 1.7058490566037736)","(9.0, 13.5, 13.166666666666666)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(14.0, 18.5, 17.346153846153847)","(41.0, 120.0, 86.66666666666667)"
06-01-2023 10:00:47.487815,"(4.4, 5.7, 5.683333333333334)","(1.6, 1.73, 1.7058490566037736)","(9.0, 13.5, 13.166666666666666)","(15.0, 22.0, 21.5)","(10.0, 21.0, 20.41304347826087)","(14.0, 18.5, 17.346153846153847)","(41.0, 110.0, 86.66666666666667)"
