,Miss San Cisco,Next Stop,Shakey Country,Off Break,Japanese Chica,Canary Wharf,Pitter Patter
06-01-2023 12:42:15.680748,"(2.8, 4.8, 4.435714285714286)","(10.0, 16.0, 10.711538461538462)","(20.0, 90.0, 75.0)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 6.324999999999999)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:16.875315,"(2.8, 4.8, 4.435714285714286)","(10.0, 16.0, 10.73913043478261)","(20.0, 90.0, 75.0)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.033333333333333)","(4.6, 6.6, 6.324999999999999)","(3.3, 4.4, 3.816666666666667)"
06-01-2023 12:42:18.004633,"(2.8, 4.8, 4.435714285714286)","(10.0, 16.0, 10.73913043478261)","(20.0, 90.0, 75.0)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.4)","(4.6, 6.6, 6.433333333333333)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:19.000608,"(2.8, 4.8, 4.435714285714286)","(10.0, 15.0, 11.25)","(20.0, 90.0, 75.0)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.4)","(4.6, 6.6, 6.433333333333333)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:20.116262,"(2.8, 4.8, 4.435714285714286)","(10.0, 15.0, 11.25)","(20.0, 90.0, 76.36363636363637)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.4)","(4.6, 6.6, 6.433333333333333)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:21.232294,"(2.8, 4.8, 4.435714285714286)","(10.0, 15.0, 10.660714285714286)","(20.0, 90.0, 76.36363636363637)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.4)","(4.6, 6.6, 6.433333333333333)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:22.227170,"(2.8, 4.8, 4.435714285714286)","(10.0, 15.0, 10.660714285714286)","(20.0, 90.0, 76.36363636363637)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.4)","(4.6, 6.6, 6.433333333333333)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:23.181364,"(2.8, 4.8, 4.435714285714286)","(10.0, 14.5, 10.944444444444445)","(20.0, 90.0, 76.36363636363637)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.4)","(4.6, 6.6, 6.433333333333333)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:24.260681,"(2.8, 4.8, 4.435714285714286)","(10.0, 14.5, 10.625)","(20.0, 90.0, 76.36363636363637)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.466666666666667)","(4.6, 6.6, 6.433333333333333)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:25.379841,"(2.8, 4.8, 4.435714285714286)","(10.0, 14.0, 11.0)","(20.0, 90.0, 76.36363636363637)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.466666666666667)","(4.6, 6.6, 6.433333333333333)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:26.500276,"(2.8, 4.8, 4.435714285714286)","(10.0, 14.0, 10.9375)","(20.0, 90.0, 76.36363636363637)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.466666666666667)","(4.6, 6.6, 6.433333333333333)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:27.550221,"(2.8, 4.8, 4.435714285714286)","(10.0, 14.0, 10.612903225806452)","(20.0, 90.0, 76.36363636363637)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.466666666666667)","(4.6, 6.6, 6.433333333333333)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:28.633325,"(2.8, 4.8, 4.435714285714286)","(10.0, 13.5, 11.5)","(20.0, 85.0, 70.0)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.466666666666667)","(4.6, 6.6, 6.433333333333333)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:29.710655,"(2.8, 4.8, 4.435714285714286)","(10.0, 13.5, 11.5)","(20.0, 85.0, 55.65217391304348)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.466666666666667)","(4.6, 6.6, 6.433333333333333)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:30.735739,"(2.8, 4.8, 4.435714285714286)","(10.0, 13.5, 11.5)","(20.0, 85.0, 55.65217391304348)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.033333333333333)","(4.6, 6.6, 6.359999999999999)","(3.3, 4.4, 3.816666666666667)"
06-01-2023 12:42:31.862255,"(2.8, 4.8, 4.435714285714286)","(10.0, 13.5, 11.5)","(20.0, 85.0, 55.65217391304348)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 6.416666666666666)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:32.949195,"(2.8, 4.8, 4.435714285714286)","(10.0, 13.0, 10.916666666666666)","(20.0, 85.0, 55.65217391304348)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 6.416666666666666)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:34.030007,"(2.8, 4.8, 4.435714285714286)","(10.0, 13.0, 10.916666666666666)","(20.0, 85.0, 55.65217391304348)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 6.416666666666666)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:35.193242,"(2.8, 4.8, 4.435714285714286)","(10.0, 13.0, 10.6)","(20.0, 85.0, 55.65217391304348)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 6.416666666666666)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:36.344683,"(2.8, 4.8, 4.435714285714286)","(10.0, 13.0, 10.6)","(20.0, 85.0, 55.65217391304348)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 6.05)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:37.537942,"(2.8, 4.8, 4.6038461538461535)","(10.0, 13.0, 10.6)","(20.0, 85.0, 55.65217391304348)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.033333333333333)","(4.6, 6.6, 5.50909090909091)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:38.730378,"(2.8, 4.8, 4.2)","(10.0, 13.0, 10.409090909090908)","(20.0, 85.0, 55.65217391304348)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 5.866666666666666)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:39.800712,"(2.8, 4.8, 4.2)","(10.0, 12.5, 10.9375)","(20.0, 85.0, 55.65217391304348)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.933333333333334)","(4.6, 6.6, 5.601851851851852)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:41.008238,"(2.8, 4.8, 4.2)","(10.0, 12.5, 10.3)","(20.0, 85.0, 55.65217391304348)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.933333333333334)","(4.6, 6.6, 5.601851851851852)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:42.266551,"(2.8, 4.8, 4.2)","(10.0, 12.5, 10.3)","(20.0, 85.0, 55.65217391304348)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.933333333333334)","(4.6, 6.6, 5.601851851851852)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:43.375051,"(2.8, 4.8, 4.2)","(10.0, 12.5, 10.3)","(20.0, 85.0, 55.65217391304348)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.933333333333334)","(4.6, 6.6, 5.601851851851852)","(3.3, 4.4, 3.982142857142857)"
06-01-2023 12:42:44.661046,"(2.8, 4.8, 4.68)","(10.0, 12.5, 10.375)","(20.0, 85.0, 62.5)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.9)","(4.6, 6.6, 5.326)","(3.3, 4.4, 3.966666666666667)"
06-01-2023 12:42:45.915572,"(2.8, 4.8, 4.2749999999999995)","(10.0, 12.5, 10.9375)","(20.0, 85.0, 62.5)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.621052631578947)","(4.6, 6.6, 5.763636363636364)","(3.3, 4.4, 3.966666666666667)"
06-01-2023 12:42:47.173120,"(2.8, 4.8, 4.1875)","(10.0, 12.0, 10.75)","(20.0, 85.0, 62.5)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.621052631578947)","(4.6, 6.4, 5.763636363636364)","(3.3, 4.4, 3.966666666666667)"
06-01-2023 12:42:48.379394,"(2.8, 4.8, 4.527777777777778)","(10.0, 12.0, 10.26086956521739)","(20.0, 85.0, 62.5)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.98)","(4.6, 6.4, 5.490909090909091)","(3.3, 4.4, 3.966666666666667)"
06-01-2023 12:42:49.596535,"(2.8, 4.8, 4.671052631578947)","(10.0, 12.0, 10.26086956521739)","(20.0, 85.0, 62.5)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.290909090909091)","(4.6, 6.4, 5.504166666666667)","(3.3, 4.4, 3.966666666666667)"
06-01-2023 12:42:50.884681,"(2.8, 4.8, 4.275)","(10.0, 12.0, 10.26086956521739)","(20.0, 85.0, 62.5)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.290909090909091)","(4.6, 6.4, 5.504166666666667)","(3.3, 4.4, 3.966666666666667)"
06-01-2023 12:42:52.181262,"(2.8, 4.8, 4.275)","(10.0, 12.0, 10.5625)","(20.0, 85.0, 62.5)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.726315789473684)","(4.6, 6.4, 5.536842105263158)","(3.3, 4.4, 3.9333333333333336)"
06-01-2023 12:42:53.436908,"(2.8, 4.8, 4.625)","(10.0, 11.5, 10.5625)","(20.0, 85.0, 62.5)","(15.0, 30.0, 18.75)","(4.8, 6.2, 5.726315789473684)","(4.6, 6.2, 5.536842105263158)","(3.3, 4.4, 4.011111111111111)"
06-01-2023 12:42:54.714194,"(2.8, 4.8, 4.745454545454545)","(10.0, 11.5, 10.214285714285714)","(20.0, 85.0, 62.5)","(15.0, 30.0, 18.75)","(4.8, 6.2, 6.004347826086956)","(4.6, 6.2, 5.384905660377358)","(3.3, 4.4, 4.011111111111111)"
06-01-2023 12:42:55.917156,"(2.8, 4.8, 4.633333333333333)","(10.0, 11.5, 10.214285714285714)","(20.0, 85.0, 62.5)","(15.0, 30.0, 20.384615384615383)","(4.8, 6.2, 6.004347826086956)","(4.6, 6.2, 5.428571428571429)","(3.3, 4.4, 4.1000000000000005)"
06-01-2023 12:42:57.084307,"(2.8, 4.8, 4.7)","(10.0, 11.5, 10.214285714285714)","(20.0, 85.0, 62.5)","(15.0, 29.0, 20.0)","(4.8, 6.2, 6.004347826086956)","(4.6, 6.2, 5.883333333333333)","(3.3, 4.4, 4.1000000000000005)"
06-01-2023 12:42:58.256072,"(2.8, 4.8, 4.709090909090909)","(10.0, 11.5, 10.28125)","(20.0, 85.0, 62.5)","(15.0, 29.0, 18.043478260869566)","(4.8, 6.2, 5.980487804878049)","(4.6, 6.0, 5.883333333333333)","(3.3, 4.4, 4.1000000000000005)"
06-01-2023 12:42:59.365503,"(2.8, 4.8, 4.709090909090909)","(10.0, 11.5, 10.28125)","(20.0, 85.0, 62.5)","(15.0, 29.0, 18.043478260869566)","(4.8, 6.2, 5.666666666666667)","(4.6, 6.0, 5.883333333333333)","(3.3, 4.4, 3.966666666666667)"
06-01-2023 12:43:00.514788,"(2.8, 4.8, 4.709090909090909)","(10.0, 11.0, 9.833333333333332)","(20.0, 85.0, 62.5)","(15.0, 29.0, 18.043478260869566)","(4.8, 6.2, 5.666666666666667)","(4.6, 6.0, 5.883333333333333)","(3.3, 4.4, 3.966666666666667)"
06-01-2023 12:43:01.707365,"(2.8, 4.8, 4.68095238095238)","(10.0, 11.0, 10.25)","(20.0, 85.0, 61.0)","(15.0, 29.0, 18.043478260869566)","(4.8, 6.2, 5.666666666666667)","(4.6, 6.0, 5.883333333333333)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:02.941485,"(2.8, 4.8, 4.716666666666667)","(10.0, 11.0, 10.0)","(20.0, 85.0, 61.17647058823529)","(15.0, 29.0, 25.833333333333332)","(4.8, 6.2, 5.666666666666667)","(4.6, 6.0, 5.883333333333333)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:04.185314,"(2.8, 4.8, 4.703225806451613)","(10.0, 11.0, 10.0)","(20.0, 85.0, 61.17647058823529)","(15.0, 28.0, 25.4)","(4.8, 6.2, 5.666666666666667)","(4.6, 6.0, 5.883333333333333)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:05.497127,"(2.8, 4.8, 4.703225806451613)","(10.0, 11.0, 10.157894736842106)","(20.0, 85.0, 61.17647058823529)","(15.0, 28.0, 25.4)","(4.8, 6.2, 5.985714285714286)","(4.6, 6.0, 5.871428571428571)","(3.3, 4.4, 3.9333333333333336)"
06-01-2023 12:43:06.778035,"(2.8, 4.8, 4.703225806451613)","(10.0, 11.0, 10.107142857142858)","(20.0, 85.0, 61.17647058823529)","(15.0, 28.0, 25.4)","(4.8, 6.2, 5.733333333333333)","(4.6, 6.0, 5.911111111111111)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:08.052421,"(2.8, 4.8, 4.711764705882353)","(10.0, 10.5, 10.107142857142858)","(20.0, 85.0, 61.17647058823529)","(15.0, 28.0, 21.0)","(4.8, 6.2, 5.733333333333333)","(4.6, 6.0, 5.911111111111111)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:09.244795,"(2.8, 4.8, 4.724242424242424)","(10.0, 10.5, 10.107142857142858)","(20.0, 85.0, 61.17647058823529)","(15.0, 27.0, 21.0)","(4.8, 6.2, 5.733333333333333)","(4.6, 6.0, 5.911111111111111)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:10.454632,"(2.8, 4.8, 4.711764705882353)","(10.0, 10.5, 9.871428571428572)","(20.0, 85.0, 61.17647058823529)","(15.0, 27.0, 17.823529411764707)","(4.8, 6.2, 5.733333333333333)","(4.6, 6.0, 5.866666666666667)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:11.659027,"(2.8, 4.8, 4.711764705882353)","(10.0, 10.5, 10.011111111111111)","(20.0, 85.0, 61.17647058823529)","(15.0, 27.0, 17.823529411764707)","(4.8, 6.2, 5.733333333333333)","(4.6, 6.0, 5.866666666666667)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:12.781744,"(2.8, 4.9, 4.78)","(10.0, 10.5, 9.85)","(20.0, 85.0, 61.17647058823529)","(15.0, 27.0, 17.823529411764707)","(4.8, 6.2, 5.8)","(4.6, 6.0, 5.4222222222222225)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:13.947576,"(2.8, 4.9, 4.880000000000001)","(10.0, 10.0, 9.785714285714286)","(20.0, 85.0, 61.17647058823529)","(15.0, 27.0, 17.823529411764707)","(4.8, 6.2, 5.8)","(4.6, 6.0, 5.4222222222222225)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:15.268417,"(2.8, 4.8, 4.726470588235294)","(10.0, 10.0, 9.785714285714286)","(20.0, 85.0, 61.17647058823529)","(15.0, 27.0, 17.823529411764707)","(4.8, 6.2, 5.8)","(4.6, 6.0, 5.4222222222222225)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:16.456775,"(2.8, 4.8, 4.726470588235294)","(10.0, 10.0, 9.785714285714286)","(20.0, 85.0, 61.17647058823529)","(15.0, 27.0, 17.823529411764707)","(4.8, 6.2, 5.8)","(4.6, 6.0, 5.6)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:17.641294,"(2.8, 4.8, 4.726470588235294)","(10.0, 10.0, 9.785714285714286)","(20.0, 85.0, 61.17647058823529)","(15.0, 27.0, 17.823529411764707)","(4.8, 6.2, 5.8)","(4.6, 6.0, 5.6)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:18.927209,"(2.8, 4.8, 4.726470588235294)","(10.0, 10.0, 9.785714285714286)","(20.0, 85.0, 59.6875)","(15.0, 27.0, 17.823529411764707)","(4.8, 6.2, 5.8)","(4.6, 6.0, 5.6)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:20.018903,"(2.8, 4.8, 4.726470588235294)","(10.0, 10.0, 9.785714285714286)","(20.0, 85.0, 59.6875)","(15.0, 27.0, 17.823529411764707)","(4.8, 6.2, 5.733333333333333)","(4.6, 6.0, 5.55)","(3.3, 4.4, 4.045454545454546)"
06-01-2023 12:43:21.011741,"(2.8, 5.4, 4.9)","(10.0, 12.0, 10.666666666666666)","(20.0, 85.0, 61.17647058823529)","(15.0, 27.0, 17.823529411764707)","(4.8, 6.2, 5.694444444444445)","(4.6, 6.0, 5.421428571428571)","(3.3, 4.4, 3.966666666666667)"
06-01-2023 12:43:21.968842,"(2.8, 5.4, 4.519402985074628)","(10.0, 12.0, 10.4)","(20.0, 85.0, 61.17647058823529)","(15.0, 26.0, 23.8)","(4.8, 6.2, 5.733333333333333)","(4.6, 6.0, 5.421428571428571)","(3.3, 4.4, 3.953125)"
06-01-2023 12:43:22.926895,"(2.8, 5.2, 4.8707317073170735)","(10.0, 12.0, 10.16470588235294)","(20.0, 85.0, 55.230769230769226)","(15.0, 25.0, 23.0)","(4.8, 6.2, 5.733333333333333)","(4.6, 6.0, 5.421428571428571)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:24.068277,"(2.8, 5.2, 4.82)","(10.0, 12.0, 10.16470588235294)","(20.0, 85.0, 55.230769230769226)","(15.0, 23.0, 21.4)","(4.8, 6.2, 5.733333333333333)","(4.6, 6.0, 5.421428571428571)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:25.198417,"(2.8, 5.2, 4.82)","(10.0, 12.0, 10.142857142857142)","(20.0, 85.0, 59.2)","(15.0, 23.0, 21.4)","(4.8, 6.2, 5.733333333333333)","(4.6, 6.0, 5.199999999999999)","(3.3, 4.4, 3.953125)"
06-01-2023 12:43:26.319599,"(2.8, 5.1, 5.07037037037037)","(10.0, 12.0, 10.142857142857142)","(20.0, 85.0, 59.2)","(15.0, 23.0, 21.4)","(4.8, 6.2, 5.733333333333333)","(4.6, 6.0, 5.209756097560975)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:27.520337,"(2.8, 5.1, 4.894285714285714)","(10.0, 12.0, 10.8)","(20.0, 85.0, 59.2)","(15.0, 23.0, 21.4)","(4.8, 6.2, 5.8)","(4.6, 6.0, 5.375)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:28.706349,"(2.8, 5.0, 4.887096774193548)","(10.0, 11.5, 10.8)","(20.0, 85.0, 59.2)","(15.0, 23.0, 21.4)","(4.8, 6.2, 5.8)","(4.6, 5.9, 5.15)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:29.821701,"(2.8, 5.0, 4.766666666666667)","(10.0, 11.5, 10.8)","(20.0, 85.0, 59.2)","(15.0, 23.0, 19.8)","(4.8, 6.2, 5.8)","(4.6, 5.9, 5.15)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:30.942410,"(2.8, 5.0, 4.766666666666667)","(10.0, 11.5, 10.124137931034483)","(20.0, 85.0, 59.2)","(15.0, 21.0, 19.5)","(4.8, 6.2, 5.8)","(4.6, 5.9, 5.080357142857143)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:32.054561,"(2.8, 5.0, 4.766666666666667)","(10.0, 11.5, 10.124137931034483)","(20.0, 85.0, 67.8)","(15.0, 21.0, 20.40909090909091)","(4.8, 6.2, 5.8)","(4.6, 5.9, 5.080357142857143)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:33.074237,"(2.8, 5.0, 4.766666666666667)","(10.0, 11.5, 10.124137931034483)","(20.0, 85.0, 67.8)","(15.0, 21.0, 20.40909090909091)","(4.8, 6.2, 5.8)","(4.6, 5.9, 5.080357142857143)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:34.153745,"(2.8, 5.0, 4.766666666666667)","(10.0, 11.5, 10.275)","(20.0, 85.0, 52.2)","(15.0, 21.0, 20.40909090909091)","(4.8, 6.2, 5.472727272727273)","(4.6, 5.9, 4.787272727272727)","(3.3, 4.4, 3.890909090909091)"
06-01-2023 12:43:35.257089,"(2.8, 5.0, 4.8352941176470585)","(10.0, 11.5, 10.275)","(20.0, 85.0, 52.2)","(15.0, 21.0, 19.0)","(4.8, 6.2, 5.733333333333333)","(4.6, 5.9, 4.898214285714285)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:36.305618,"(2.8, 4.9, 4.7457142857142856)","(10.0, 11.0, 10.040000000000001)","(20.0, 85.0, 70.0909090909091)","(15.0, 21.0, 16.428571428571427)","(4.8, 6.2, 5.733333333333333)","(4.6, 5.9, 4.898214285714285)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:37.433134,"(2.8, 4.9, 4.445454545454546)","(10.0, 11.0, 10.040000000000001)","(20.0, 85.0, 71.33333333333333)","(15.0, 20.0, 18.0)","(4.8, 6.2, 5.733333333333333)","(4.6, 5.9, 4.898214285714285)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:38.959907,"(2.8, 4.9, 4.4714285714285715)","(10.0, 11.0, 10.040000000000001)","(20.0, 85.0, 71.33333333333333)","(15.0, 19.5, 18.0)","(4.8, 6.2, 5.733333333333333)","(4.6, 5.9, 4.898214285714285)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:40.797166,"(2.8, 4.9, 4.4714285714285715)","(10.0, 11.0, 10.040000000000001)","(20.0, 85.0, 71.33333333333333)","(15.0, 19.5, 18.0)","(4.8, 6.2, 5.733333333333333)","(4.6, 5.9, 4.898214285714285)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:42.433300,"(2.8, 4.9, 4.444444444444445)","(10.0, 11.0, 10.133333333333333)","(20.0, 85.0, 71.33333333333333)","(15.0, 19.5, 18.0)","(4.8, 6.2, 5.8)","(4.6, 5.9, 4.896491228070175)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:43.787881,"(2.8, 4.8, 4.444444444444445)","(10.0, 10.5, 10.107142857142858)","(20.0, 85.0, 71.33333333333333)","(15.0, 19.5, 16.142857142857142)","(4.8, 6.2, 5.8)","(4.6, 5.9, 4.896491228070175)","(3.3, 4.4, 4.0)"
06-01-2023 12:43:44.960262,"(2.8, 4.8, 4.444444444444445)","(10.0, 10.5, 10.107142857142858)","(20.0, 85.0, 71.33333333333333)","(15.0, 19.0, 16.142857142857142)","(4.8, 6.2, 5.8)","(4.6, 5.9, 4.896491228070175)","(3.3, 4.4, 4.0360000000000005)"
06-01-2023 12:43:46.140288,"(2.8, 4.8, 4.444444444444445)","(10.0, 10.5, 10.107142857142858)","(20.0, 85.0, 71.33333333333333)","(15.0, 19.0, 15.533333333333333)","(4.8, 6.2, 5.8)","(4.6, 5.9, 4.896491228070175)","(3.3, 4.4, 3.92875)"
06-01-2023 12:43:47.680873,"(2.8, 4.8, 4.444444444444445)","(10.0, 10.5, 9.871428571428572)","(20.0, 85.0, 71.33333333333333)","(15.0, 19.0, 15.533333333333333)","(4.8, 6.2, 5.8)","(4.6, 5.9, 4.896491228070175)","(3.3, 4.4, 4.254166666666666)"
06-01-2023 12:43:48.844167,"(2.7, 4.8, 4.444444444444445)","(10.0, 10.5, 9.871428571428572)","(21.0, 85.0, 71.33333333333333)","(16.0, 19.0, 15.533333333333333)","(4.8, 6.2, 5.831578947368421)","(4.8, 5.9, 4.896491228070175)","(3.3, 4.3, 3.9699999999999998)"
06-01-2023 12:43:50.080914,"(2.7, 4.8, 4.466666666666667)","(10.0, 10.5, 9.7125)","(21.0, 85.0, 71.33333333333333)","(16.0, 19.0, 15.8)","(4.8, 6.2, 5.831578947368421)","(4.8, 5.9, 4.896491228070175)","(3.3, 4.3, 3.919047619047619)"
06-01-2023 12:43:51.306794,"(2.7, 4.8, 4.6)","(10.0, 10.5, 9.7125)","(21.0, 85.0, 71.33333333333333)","(16.0, 19.0, 15.5)","(4.8, 6.2, 6.037209302325581)","(4.8, 5.9, 4.896491228070175)","(3.3, 4.3, 3.919047619047619)"
06-01-2023 12:43:52.487710,"(2.7, 4.8, 4.6)","(10.0, 10.5, 9.7125)","(21.0, 85.0, 76.0)","(16.0, 18.5, 15.5)","(4.8, 6.2, 6.037209302325581)","(4.8, 5.9, 4.896491228070175)","(3.3, 4.3, 3.919047619047619)"
06-01-2023 12:43:53.740649,"(2.7, 4.8, 4.6)","(10.0, 10.5, 9.666666666666666)","(21.0, 80.0, 63.0)","(16.0, 18.5, 15.5)","(4.8, 6.2, 6.037209302325581)","(4.8, 5.9, 4.896491228070175)","(3.3, 4.3, 3.919047619047619)"
06-01-2023 12:43:54.956767,"(2.7, 4.8, 4.6)","(10.0, 10.0, 9.666666666666666)","(21.0, 80.0, 63.0)","(16.0, 18.5, 16.166666666666668)","(4.8, 6.2, 6.037209302325581)","(4.8, 5.9, 4.896491228070175)","(3.3, 4.3, 3.919047619047619)"
06-01-2023 12:43:56.051125,"(2.7, 4.8, 4.644444444444445)","(10.0, 10.0, 9.666666666666666)","(21.0, 80.0, 63.0)","(16.0, 18.5, 16.166666666666668)","(4.8, 6.2, 5.88421052631579)","(4.8, 5.9, 4.896491228070175)","(3.3, 4.3, 3.919047619047619)"
06-01-2023 12:43:57.096152,"(2.7, 4.8, 4.766666666666667)","(10.0, 10.0, 9.666666666666666)","(21.0, 80.0, 63.0)","(16.0, 18.5, 16.636363636363637)","(4.8, 6.2, 5.9)","(4.8, 5.9, 4.894827586206897)","(3.3, 4.3, 3.919047619047619)"
06-01-2023 12:43:58.134251,"(2.7, 4.8, 4.778947368421052)","(10.0, 10.0, 9.666666666666666)","(21.0, 80.0, 75.14285714285714)","(16.0, 18.0, 16.636363636363637)","(4.8, 6.2, 5.9)","(4.8, 5.9, 4.894827586206897)","(3.3, 4.3, 3.919047619047619)"
06-01-2023 12:43:59.255967,"(2.7, 4.8, 4.78)","(10.0, 10.0, 9.666666666666666)","(21.0, 80.0, 75.75)","(16.0, 18.0, 16.636363636363637)","(4.8, 6.2, 5.9)","(4.8, 5.9, 4.894827586206897)","(3.3, 4.3, 3.919047619047619)"
06-01-2023 12:44:00.342255,"(2.7, 4.8, 4.78)","(10.0, 10.0, 9.8)","(21.0, 80.0, 75.75)","(16.0, 18.0, 16.058823529411764)","(4.8, 6.2, 6.057142857142857)","(4.8, 5.9, 4.894827586206897)","(3.3, 4.3, 3.919047619047619)"
06-01-2023 12:44:01.486413,"(2.7, 4.8, 4.78)","(10.0, 14.0, 11.8)","(21.0, 80.0, 75.75)","(16.0, 18.0, 16.058823529411764)","(4.8, 6.2, 6.053658536585366)","(4.8, 5.9, 4.894827586206897)","(3.3, 4.3, 3.919047619047619)"
06-01-2023 12:44:02.530207,"(2.7, 4.9, 4.761111111111111)","(10.0, 13.0, 11.3)","(21.0, 80.0, 75.75)","(16.0, 18.0, 16.058823529411764)","(4.8, 6.2, 6.033333333333333)","(4.8, 5.9, 5.0777777777777775)","(3.3, 4.3, 3.9136363636363636)"
06-01-2023 12:44:03.649613,"(2.7, 4.9, 4.761111111111111)","(10.0, 13.0, 11.3)","(21.0, 80.0, 75.75)","(16.0, 18.0, 16.058823529411764)","(4.8, 6.2, 6.033333333333333)","(4.8, 5.8, 4.908695652173913)","(3.3, 4.3, 3.9136363636363636)"
