,Nyssas Girl,Who Knows Chloe,Diva Dot,Infinite Will,Myola Dawn,Tuzla Bale,Our Frankie
09-01-2023 17:28:14.137765,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.542105263157895)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.04545454545455)","(3.1, 4.5, 3.4230769230769234)","(3.2, 5.0, 3.872727272727273)"
09-01-2023 17:28:15.265243,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.542105263157895)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 27.5)","(3.1, 4.5, 3.1363636363636362)","(3.2, 5.0, 3.8125)"
09-01-2023 17:28:16.487523,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.542105263157895)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.5)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 3.8392857142857144)"
09-01-2023 17:28:17.648305,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.542105263157895)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.5)","(3.1, 4.5, 3.5)","(3.2, 4.9, 3.8392857142857144)"
09-01-2023 17:28:18.647580,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.542105263157895)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.5)","(3.1, 4.5, 3.5)","(3.2, 4.9, 3.792307692307692)"
09-01-2023 17:28:19.701250,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.542105263157895)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.5)","(3.1, 4.5, 3.5)","(3.2, 4.9, 3.7375000000000003)"
09-01-2023 17:28:20.758275,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.542105263157895)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 36.0)","(3.1, 4.5, 3.4230769230769234)","(3.2, 4.9, 3.7375000000000003)"
09-01-2023 17:28:21.826127,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.542105263157895)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 28.214285714285715)","(3.1, 4.5, 3.4230769230769234)","(3.2, 4.9, 3.8392857142857144)"
09-01-2023 17:28:22.876118,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.542105263157895)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 28.214285714285715)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 3.7375000000000003)"
09-01-2023 17:28:23.860139,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.542105263157895)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 28.214285714285715)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 3.415)"
09-01-2023 17:28:24.891236,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.542105263157895)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 3.8615384615384616)"
09-01-2023 17:28:25.931269,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.542105263157895)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.5)","(3.2, 4.9, 3.8125)"
09-01-2023 17:28:26.928513,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.542105263157895)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.5)","(3.2, 4.9, 3.415)"
09-01-2023 17:28:27.949889,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.1914285714285713)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.5)","(3.2, 4.9, 3.8392857142857144)"
09-01-2023 17:28:28.964376,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.1914285714285713)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.464285714285714)","(3.2, 4.9, 3.792307692307692)"
09-01-2023 17:28:29.986165,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.1914285714285713)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.4230769230769234)","(3.2, 4.9, 3.7375000000000003)"
09-01-2023 17:28:31.082102,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.1914285714285713)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.4230769230769234)","(3.2, 4.9, 3.7375000000000003)"
09-01-2023 17:28:32.302017,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.05)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 3.8392857142857144)"
09-01-2023 17:28:33.744390,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.05)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.5)","(3.2, 4.9, 3.792307692307692)"
09-01-2023 17:28:34.990298,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.05)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.5)","(3.2, 4.9, 3.7375000000000003)"
09-01-2023 17:28:36.175358,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.05)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.464285714285714)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:37.453179,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.05)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.4230769230769234)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:38.545403,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.05)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:39.688856,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.05)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 37.95454545454545)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:40.828185,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.05)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:41.869564,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.05)","(41.0, 340.0, 210.83333333333331)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:42.933907,"(11.0, 25.0, 22.1)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:44.051149,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.066666666666666)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:45.109049,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:46.140320,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:47.136805,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:48.162774,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:49.189283,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:50.212016,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:51.240394,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:52.276722,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:53.341420,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:54.321900,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:55.366015,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:56.404800,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:57.471198,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:58.535657,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 28.92857142857143)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:28:59.630752,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 37.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:00.739098,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.8125)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:01.865429,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:02.944737,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:04.005751,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:05.017448,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:06.055155,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:07.086579,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:08.093281,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:09.111814,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:10.156473,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:11.155747,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:12.175917,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:13.195232,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:14.231972,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:15.376055,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:16.449958,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:17.554108,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 30.0)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:18.591534,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 33.75)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:19.711351,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 33.75)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:20.781581,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 33.75)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:21.875145,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.14285714285714)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:22.960826,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.14285714285714)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:24.055659,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.14285714285714)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:25.122614,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.14285714285714)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:26.220723,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.14285714285714)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:27.264141,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.14285714285714)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:28.331123,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.14285714285714)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:29.384746,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.14285714285714)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:30.415144,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.14285714285714)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:31.467593,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.14285714285714)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:32.528824,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.14285714285714)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:33.593795,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.14285714285714)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:34.832671,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 32.14285714285714)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:35.914295,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 35.625)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:37.039996,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 35.625)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:38.092113,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 35.625)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:39.092048,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 35.625)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:40.146803,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 35.625)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:41.189259,"(11.0, 25.0, 18.0)","(8.0, 16.0, 11.200000000000001)","(2.6, 3.6, 3.05)","(41.0, 340.0, 220.76923076923077)","(16.0, 55.0, 35.625)","(3.1, 4.5, 3.1454545454545455)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:42.381614,"(11.0, 25.0, 18.0)","(8.0, 16.5, 14.2)","(2.6, 3.6, 3.05)","(41.0, 340.0, 110.5)","(16.0, 55.0, 35.57142857142857)","(3.1, 4.6, 3.1454545454545455)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:43.502917,"(11.0, 25.0, 22.92857142857143)","(8.0, 16.0, 14.2)","(2.6, 3.6, 3.05)","(41.0, 340.0, 110.5)","(16.0, 55.0, 35.57142857142857)","(3.1, 4.6, 3.1454545454545455)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:44.690811,"(11.0, 25.0, 22.92857142857143)","(8.0, 16.0, 14.2)","(2.6, 3.6, 3.05)","(41.0, 340.0, 110.5)","(16.0, 55.0, 35.57142857142857)","(3.1, 4.6, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:45.770589,"(11.0, 25.0, 22.92857142857143)","(8.0, 16.0, 14.2)","(2.6, 3.6, 3.05)","(41.0, 340.0, 110.5)","(16.0, 55.0, 35.57142857142857)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:46.823579,"(11.0, 25.0, 22.92857142857143)","(8.0, 16.0, 14.2)","(2.6, 3.6, 3.05)","(41.0, 340.0, 110.5)","(16.0, 55.0, 35.57142857142857)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:47.881741,"(11.0, 25.0, 21.5)","(8.0, 16.0, 12.5)","(2.6, 3.6, 3.05)","(41.0, 340.0, 110.5)","(16.0, 55.0, 35.57142857142857)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:48.919380,"(11.0, 25.0, 18.25)","(8.0, 16.0, 10.899999999999999)","(2.6, 3.6, 3.05)","(41.0, 340.0, 110.5)","(16.0, 55.0, 35.57142857142857)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:49.923265,"(11.0, 25.0, 18.25)","(8.0, 16.0, 10.899999999999999)","(2.6, 3.6, 3.05)","(41.0, 340.0, 110.5)","(16.0, 55.0, 35.57142857142857)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:51.034988,"(11.0, 25.0, 22.75)","(8.0, 16.0, 10.899999999999999)","(2.6, 3.6, 3.05)","(41.0, 340.0, 110.5)","(16.0, 55.0, 35.57142857142857)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:52.042980,"(11.0, 25.0, 22.75)","(8.0, 16.0, 10.899999999999999)","(2.6, 3.6, 3.05)","(41.0, 340.0, 110.5)","(16.0, 55.0, 35.57142857142857)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:53.008285,"(11.0, 25.0, 22.75)","(8.0, 16.0, 10.899999999999999)","(2.6, 3.6, 3.05)","(41.0, 340.0, 110.5)","(16.0, 55.0, 35.57142857142857)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:54.004408,"(11.0, 25.0, 22.75)","(8.0, 16.0, 10.899999999999999)","(2.6, 3.6, 3.05)","(41.0, 340.0, 110.5)","(16.0, 55.0, 29.4)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
09-01-2023 17:29:54.991295,"(11.0, 25.0, 22.75)","(8.0, 16.0, 10.899999999999999)","(2.6, 3.6, 3.05)","(41.0, 340.0, 110.5)","(16.0, 55.0, 29.4)","(3.1, 4.5, 3.1363636363636362)","(3.2, 4.9, 4.075)"
