,Wheel And Go,Fighting Boxer,Steal Your Style,Tyler Durden,Zipping James,Trenzalore,Mcivor Roxy
11-01-2023 12:18:05.573308,"(1.3, 1.64, 1.621097046413502)","(18.0, 80.0, 36.111111111111114)","(21.0, 170.0, 106.44444444444444)","(3.1, 6.4, 4.387499999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:07.109958,"(1.3, 1.64, 1.621097046413502)","(18.0, 75.0, 36.111111111111114)","(21.0, 170.0, 106.44444444444444)","(3.1, 6.4, 4.387499999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:08.555030,"(1.3, 1.64, 1.621097046413502)","(18.0, 75.0, 36.111111111111114)","(21.0, 170.0, 106.44444444444444)","(3.1, 6.4, 4.387499999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:09.853920,"(1.3, 1.64, 1.621097046413502)","(18.0, 75.0, 48.61538461538461)","(21.0, 170.0, 106.44444444444444)","(3.1, 6.4, 4.387499999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:11.126757,"(1.3, 1.64, 1.621097046413502)","(18.0, 75.0, 48.61538461538461)","(21.0, 170.0, 106.44444444444444)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:12.375806,"(1.3, 1.64, 1.621097046413502)","(18.0, 75.0, 48.61538461538461)","(21.0, 170.0, 106.44444444444444)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:13.759102,"(1.3, 1.64, 1.621097046413502)","(18.0, 75.0, 48.61538461538461)","(21.0, 170.0, 106.44444444444444)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:15.049329,"(1.3, 1.64, 1.621097046413502)","(18.0, 75.0, 48.61538461538461)","(21.0, 170.0, 106.44444444444444)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:16.347662,"(1.3, 1.64, 1.621097046413502)","(18.0, 75.0, 48.61538461538461)","(21.0, 170.0, 106.44444444444444)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:17.674000,"(1.3, 1.64, 1.6024908424908424)","(18.0, 75.0, 48.61538461538461)","(21.0, 170.0, 106.44444444444444)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:18.963593,"(1.3, 1.64, 1.6024908424908424)","(18.0, 75.0, 48.61538461538461)","(21.0, 170.0, 106.44444444444444)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:20.326177,"(1.3, 1.64, 1.6024908424908424)","(18.0, 75.0, 48.61538461538461)","(21.0, 170.0, 106.44444444444444)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:21.684629,"(1.3, 1.64, 1.6024908424908424)","(18.0, 75.0, 48.61538461538461)","(21.0, 150.0, 97.625)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:23.030036,"(1.3, 1.64, 1.6024908424908424)","(18.0, 75.0, 48.61538461538461)","(21.0, 140.0, 97.625)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:24.337902,"(1.3, 1.64, 1.6024908424908424)","(18.0, 75.0, 48.61538461538461)","(21.0, 140.0, 97.625)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:25.837677,"(1.3, 1.64, 1.621097046413502)","(18.0, 75.0, 48.61538461538461)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:27.132089,"(1.3, 1.64, 1.621097046413502)","(18.0, 75.0, 48.61538461538461)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:28.493300,"(1.3, 1.64, 1.4844444444444445)","(18.0, 75.0, 48.61538461538461)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:30.163284,"(1.3, 1.64, 1.5234482758620689)","(18.0, 75.0, 48.61538461538461)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.204545454545454)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:31.682060,"(1.3, 1.62, 1.5215384615384615)","(18.0, 75.0, 49.21052631578947)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 19.57142857142857)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:33.341798,"(1.3, 1.62, 1.5215384615384615)","(18.0, 75.0, 49.21052631578947)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 17.75)","(61.0, 570.0, 97.91666666666666)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:34.626551,"(1.3, 1.62, 1.5215384615384615)","(18.0, 75.0, 49.21052631578947)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 18.8125)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:35.907859,"(1.3, 1.62, 1.5215384615384615)","(18.0, 75.0, 49.21052631578947)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 18.8125)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:37.160589,"(1.3, 1.61, 1.5158064516129033)","(18.0, 75.0, 53.5625)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 18.8125)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:38.690603,"(1.3, 1.6, 1.5051612903225806)","(18.0, 75.0, 53.5625)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 18.8125)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:40.140379,"(1.3, 1.58, 1.5)","(18.0, 75.0, 53.5625)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 18.8125)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:41.511234,"(1.3, 1.58, 1.5)","(18.0, 75.0, 53.5625)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 18.8125)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:42.831504,"(1.3, 1.58, 1.5)","(18.0, 75.0, 53.5625)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 18.8125)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:44.134974,"(1.3, 1.58, 1.5)","(18.0, 75.0, 42.1)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 18.8125)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:45.421060,"(1.3, 1.58, 1.5)","(18.0, 75.0, 34.75)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 21.416666666666664)","(61.0, 570.0, 134.23076923076923)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:46.726481,"(1.3, 1.56, 1.49)","(18.0, 75.0, 34.75)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 398.3333333333333)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:47.988081,"(1.3, 1.56, 1.49)","(18.0, 75.0, 34.75)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 398.3333333333333)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:49.303635,"(1.3, 1.56, 1.49)","(18.0, 75.0, 34.75)","(21.0, 140.0, 78.36363636363637)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 398.3333333333333)","(81.0, 580.0, 335.0)"
11-01-2023 12:18:50.590523,"(1.3, 1.56, 1.49)","(18.0, 75.0, 34.75)","(21.0, 140.0, 62.3125)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:18:51.833947,"(1.3, 1.56, 1.49)","(18.0, 75.0, 34.75)","(21.0, 140.0, 62.3125)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:18:53.143874,"(1.3, 1.56, 1.49)","(18.0, 75.0, 34.75)","(21.0, 140.0, 62.3125)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:18:54.423059,"(1.3, 1.56, 1.49)","(18.0, 75.0, 34.75)","(21.0, 140.0, 62.3125)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:18:55.795642,"(1.3, 1.54, 1.4828571428571429)","(18.0, 75.0, 34.75)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:18:57.341644,"(1.3, 1.54, 1.5158064516129033)","(18.0, 75.0, 34.75)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:18:58.852295,"(1.3, 1.6, 1.5113846153846153)","(18.0, 75.0, 34.75)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 19.57142857142857)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:00.523420,"(1.3, 1.6, 1.5113846153846153)","(18.0, 75.0, 34.75)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 19.57142857142857)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:02.060588,"(1.3, 1.59, 1.5)","(18.0, 75.0, 45.0)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 18.8125)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:03.378103,"(1.3, 1.58, 1.5)","(18.0, 75.0, 39.22222222222222)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 18.8125)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:04.781508,"(1.3, 1.58, 1.5)","(18.0, 75.0, 35.625)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 18.8125)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:06.324005,"(1.3, 1.58, 1.4945161290322582)","(18.0, 75.0, 35.625)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 22.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:07.729967,"(1.3, 1.56, 1.49)","(18.0, 75.0, 54.0)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:09.139073,"(1.3, 1.56, 1.49)","(18.0, 75.0, 55.3125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:10.608107,"(1.3, 1.56, 1.49)","(18.0, 75.0, 55.3125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:12.251319,"(1.3, 1.56, 1.5175)","(18.0, 75.0, 55.3125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:13.564361,"(1.3, 1.55, 1.5175)","(18.0, 75.0, 55.3125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:14.896622,"(1.3, 1.54, 1.4828571428571429)","(18.0, 75.0, 55.3125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:16.218799,"(1.3, 1.53, 1.4945161290322582)","(18.0, 75.0, 55.3125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:17.611007,"(1.3, 1.56, 1.5175)","(18.0, 75.0, 55.3125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:18.951055,"(1.3, 1.55, 1.4880952380952381)","(18.0, 75.0, 55.3125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:20.263411,"(1.3, 1.54, 1.4828571428571429)","(18.0, 75.0, 55.3125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:21.689031,"(1.3, 1.54, 1.49)","(18.0, 75.0, 49.91666666666667)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:23.148879,"(1.3, 1.56, 1.49)","(18.0, 75.0, 39.125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:24.545388,"(1.3, 1.56, 1.49)","(18.0, 75.0, 39.125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:26.088637,"(1.3, 1.56, 1.49)","(18.0, 75.0, 39.125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:27.507603,"(1.3, 1.56, 1.4828571428571429)","(18.0, 75.0, 39.125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.191999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:29.132787,"(1.3, 1.54, 1.4828571428571429)","(18.0, 75.0, 39.125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.4, 4.8)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:30.531991,"(1.3, 1.54, 1.4828571428571429)","(18.0, 75.0, 39.125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.2, 4.449999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:31.893903,"(1.3, 1.56, 1.4945161290322582)","(18.0, 75.0, 39.125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.2, 4.449999999999999)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:33.184069,"(1.3, 1.56, 1.4933333333333334)","(18.0, 75.0, 39.125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.2, 4.7)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:34.497729,"(1.3, 1.54, 1.4828571428571429)","(18.0, 75.0, 39.125)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.9, 4.311111111111111)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:35.801778,"(1.3, 1.54, 1.4828571428571429)","(18.0, 75.0, 39.125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.0, 4.311111111111111)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:37.134131,"(1.3, 1.54, 1.4828571428571429)","(18.0, 75.0, 39.125)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.0, 4.311111111111111)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:38.757272,"(1.3, 1.56, 1.4828571428571429)","(18.0, 75.0, 46.3)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.0, 4.311111111111111)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:40.119356,"(1.3, 1.54, 1.4828571428571429)","(18.0, 75.0, 52.92307692307692)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.0, 4.311111111111111)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:41.492401,"(1.3, 1.54, 1.4828571428571429)","(18.0, 75.0, 52.92307692307692)","(21.0, 140.0, 37.333333333333336)","(3.1, 6.0, 4.233333333333333)","(10.0, 23.0, 21.416666666666664)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:43.305340,"(1.3, 1.53, 1.477142857142857)","(18.0, 75.0, 52.92307692307692)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.3, 4.233333333333333)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:44.684064,"(1.3, 1.52, 1.477142857142857)","(18.0, 75.0, 52.92307692307692)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.3, 4.433333333333333)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:46.293241,"(1.3, 1.52, 1.4876190476190476)","(18.0, 75.0, 52.92307692307692)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.1, 4.222222222222222)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:47.632487,"(1.3, 1.54, 1.4876190476190476)","(18.0, 75.0, 52.92307692307692)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.2, 4.222222222222222)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:48.935628,"(1.3, 1.54, 1.4876190476190476)","(18.0, 75.0, 54.8421052631579)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.2, 4.222222222222222)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:50.203542,"(1.3, 1.54, 1.4876190476190476)","(18.0, 100.0, 54.8421052631579)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.2, 4.222222222222222)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:51.541434,"(1.3, 1.54, 1.477142857142857)","(18.0, 100.0, 52.0)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.2, 4.222222222222222)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:52.851874,"(1.3, 1.52, 1.477142857142857)","(18.0, 100.0, 52.0)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.2, 4.222222222222222)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:54.155396,"(1.3, 1.52, 1.4990697674418605)","(18.0, 100.0, 52.3)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.2, 4.222222222222222)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:55.465950,"(1.3, 1.55, 1.522093023255814)","(18.0, 95.0, 54.33333333333333)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.2, 4.191666666666666)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:56.740140,"(1.3, 1.54, 1.4876190476190476)","(18.0, 95.0, 40.53846153846154)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.2, 4.191666666666666)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:57.966976,"(1.3, 1.54, 1.4876190476190476)","(18.0, 95.0, 53.35294117647059)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.2, 4.191666666666666)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:19:59.255509,"(1.3, 1.54, 1.4876190476190476)","(18.0, 95.0, 53.35294117647059)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.2, 4.191666666666666)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:20:00.546838,"(1.3, 1.54, 1.4876190476190476)","(18.0, 95.0, 53.35294117647059)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.2, 4.191666666666666)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:20:01.835234,"(1.3, 1.52, 1.477142857142857)","(18.0, 95.0, 53.35294117647059)","(21.0, 140.0, 37.333333333333336)","(3.1, 5.2, 4.222222222222222)","(10.0, 23.0, 18.75)","(61.0, 570.0, 312.5)","(81.0, 580.0, 530.5)"
11-01-2023 12:20:03.082609,"(1.3, 1.52, 1.477142857142857)","(18.0, 95.0, 53.35294117647059)","(21.0, 140.0, 74.0)","(3.1, 5.2, 4.222222222222222)","(10.0, 23.0, 18.75)","(61.0, 570.0, 398.3333333333333)","(81.0, 580.0, 287.5)"
11-01-2023 12:20:04.334605,"(1.3, 1.51, 1.4719047619047618)","(18.0, 95.0, 53.35294117647059)","(21.0, 120.0, 74.0)","(3.1, 5.2, 4.191666666666666)","(10.0, 23.0, 18.75)","(61.0, 570.0, 331.6666666666667)","(81.0, 480.0, 287.5)"
11-01-2023 12:20:05.523962,"(1.3, 1.54, 1.505)","(18.0, 95.0, 53.35294117647059)","(21.0, 120.0, 74.0)","(3.1, 5.2, 4.191666666666666)","(10.0, 23.0, 18.75)","(61.0, 470.0, 331.6666666666667)","(81.0, 480.0, 287.5)"
11-01-2023 12:20:06.801918,"(1.3, 1.53, 1.4823809523809524)","(18.0, 95.0, 53.35294117647059)","(21.0, 120.0, 74.0)","(3.1, 5.2, 4.191666666666666)","(10.0, 23.0, 18.75)","(61.0, 470.0, 331.6666666666667)","(81.0, 480.0, 287.5)"
11-01-2023 12:20:08.122196,"(1.3, 1.52, 1.477142857142857)","(18.0, 95.0, 53.35294117647059)","(21.0, 120.0, 74.0)","(3.1, 5.2, 4.191666666666666)","(10.0, 23.0, 18.75)","(61.0, 470.0, 331.6666666666667)","(81.0, 480.0, 287.5)"
11-01-2023 12:20:09.407095,"(1.3, 1.52, 1.514857142857143)","(18.0, 95.0, 41.9)","(21.0, 120.0, 74.0)","(3.1, 5.2, 4.191666666666666)","(10.0, 23.0, 18.75)","(61.0, 470.0, 331.6666666666667)","(81.0, 480.0, 287.5)"
11-01-2023 12:20:10.796089,"(1.3, 1.68, 1.6218604651162791)","(18.0, 95.0, 40.53846153846154)","(21.0, 120.0, 74.0)","(3.1, 5.2, 4.3)","(10.0, 23.0, 17.0)","(61.0, 470.0, 331.6666666666667)","(81.0, 480.0, 287.5)"
11-01-2023 12:20:12.185407,"(1.3, 1.67, 1.5314705882352941)","(18.0, 95.0, 40.53846153846154)","(21.0, 120.0, 74.0)","(3.1, 5.1, 4.3999999999999995)","(10.0, 22.0, 16.375)","(61.0, 470.0, 331.6666666666667)","(81.0, 480.0, 287.5)"
11-01-2023 12:20:13.543003,"(1.3, 1.66, 1.5314705882352941)","(18.0, 95.0, 41.9)","(21.0, 120.0, 74.0)","(3.1, 5.0, 4.324999999999999)","(10.0, 22.0, 16.375)","(61.0, 470.0, 331.6666666666667)","(81.0, 480.0, 287.5)"
