,Perfect Skipper,Tuta Mimosa,Little Bit Tipsy,Shes So Gnarley,Seldom Quits,Ranger Rod,Septimo
09-01-2023 13:49:24.506419,"(3.4, 3.95, 3.8807692307692307)","(51.0, 120.0, 95.49019607843137)","(5.0, 6.8, 6.716666666666667)","(2.45, 2.86, 2.824705882352941)","(4.0, 5.4, 5.390000000000001)","(19.0, 30.0, 28.166666666666668)","(26.0, 90.0, 79.28571428571429)"
09-01-2023 13:49:25.530094,"(3.4, 3.95, 3.8807692307692307)","(51.0, 120.0, 95.49019607843137)","(5.0, 6.8, 6.716666666666667)","(2.45, 2.86, 2.836)","(4.0, 5.4, 5.464705882352941)","(19.0, 30.0, 28.166666666666668)","(26.0, 90.0, 79.28571428571429)"
09-01-2023 13:49:26.597966,"(3.4, 3.95, 3.8115384615384618)","(51.0, 120.0, 95.49019607843137)","(5.0, 6.8, 6.699999999999999)","(2.45, 2.86, 2.836)","(4.0, 5.5, 5.464705882352941)","(19.0, 30.0, 28.166666666666668)","(26.0, 90.0, 79.28571428571429)"
09-01-2023 13:49:27.752752,"(3.4, 3.95, 3.8115384615384618)","(51.0, 120.0, 95.49019607843137)","(5.0, 6.8, 6.699999999999999)","(2.4, 2.86, 2.836)","(4.0, 5.5, 5.464705882352941)","(20.0, 30.0, 28.166666666666668)","(31.0, 90.0, 79.28571428571429)"
09-01-2023 13:49:28.923267,"(3.4, 3.9, 3.8517241379310345)","(51.0, 120.0, 95.49019607843137)","(5.0, 6.8, 6.754838709677419)","(2.4, 2.86, 2.829230769230769)","(4.0, 5.5, 5.257142857142857)","(20.0, 30.0, 28.705882352941178)","(31.0, 90.0, 88.5)"
09-01-2023 13:49:30.126762,"(3.4, 3.9, 3.841666666666667)","(51.0, 120.0, 95.49019607843137)","(5.0, 6.8, 6.754838709677419)","(2.4, 2.86, 2.829230769230769)","(4.0, 5.6, 5.468965517241379)","(20.0, 30.0, 28.166666666666668)","(31.0, 90.0, 88.5)"
09-01-2023 13:49:31.251206,"(3.4, 3.9, 3.8517241379310345)","(51.0, 120.0, 95.49019607843137)","(5.0, 6.8, 6.754838709677419)","(2.4, 2.86, 2.8335999999999997)","(4.0, 5.5, 5.571428571428571)","(20.0, 30.0, 28.166666666666668)","(31.0, 90.0, 88.5)"
09-01-2023 13:49:32.344656,"(3.4, 3.9, 3.8176470588235296)","(51.0, 120.0, 95.49019607843137)","(5.0, 6.8, 6.754838709677419)","(2.4, 2.86, 2.796470588235294)","(4.0, 5.6, 5.571428571428571)","(20.0, 30.0, 28.705882352941178)","(31.0, 90.0, 88.5)"
09-01-2023 13:49:33.395393,"(3.4, 3.9, 3.795238095238095)","(51.0, 120.0, 95.49019607843137)","(5.0, 6.8, 6.754838709677419)","(2.4, 2.82, 2.796470588235294)","(4.0, 5.6, 5.571428571428571)","(20.0, 30.0, 28.705882352941178)","(31.0, 90.0, 88.5)"
09-01-2023 13:49:34.347870,"(3.4, 3.9, 3.795238095238095)","(51.0, 120.0, 95.49019607843137)","(5.0, 6.8, 6.754838709677419)","(2.4, 2.82, 2.796470588235294)","(4.0, 5.6, 5.571428571428571)","(20.0, 30.0, 28.705882352941178)","(31.0, 90.0, 88.5)"
09-01-2023 13:49:35.263106,"(3.4, 3.9, 3.730769230769231)","(51.0, 110.0, 94.0)","(5.0, 6.8, 6.754838709677419)","(2.4, 2.86, 2.808)","(4.0, 5.6, 5.571428571428571)","(20.0, 30.0, 28.153846153846153)","(31.0, 90.0, 88.5)"
09-01-2023 13:49:36.370199,"(3.4, 3.85, 3.79)","(51.0, 110.0, 94.0)","(5.0, 6.8, 6.726315789473684)","(2.4, 2.9, 2.84)","(4.0, 5.6, 5.571428571428571)","(20.0, 30.0, 28.666666666666668)","(31.0, 90.0, 88.5)"
09-01-2023 13:49:37.470613,"(3.4, 3.85, 3.7214285714285715)","(51.0, 110.0, 94.0)","(5.0, 6.8, 6.726315789473684)","(2.4, 2.9, 2.84)","(4.0, 5.6, 5.573333333333333)","(20.0, 30.0, 28.153846153846153)","(31.0, 90.0, 88.5)"
09-01-2023 13:49:38.659715,"(3.4, 3.85, 3.79)","(51.0, 110.0, 104.54545454545455)","(5.0, 6.8, 6.754838709677419)","(2.4, 2.84, 2.8110344827586204)","(4.0, 5.6, 5.573333333333333)","(20.0, 30.0, 28.666666666666668)","(31.0, 90.0, 87.85714285714286)"
09-01-2023 13:49:39.832761,"(3.4, 3.85, 3.775)","(51.0, 120.0, 96.41509433962264)","(5.0, 6.8, 6.754838709677419)","(2.4, 2.84, 2.8110344827586204)","(4.0, 5.6, 5.573333333333333)","(20.0, 30.0, 28.153846153846153)","(31.0, 90.0, 88.5)"
09-01-2023 13:49:41.132845,"(3.4, 3.85, 3.79)","(51.0, 120.0, 98.0701754385965)","(5.0, 6.8, 6.754838709677419)","(2.4, 2.84, 2.8152941176470585)","(4.0, 5.6, 5.573333333333333)","(20.0, 30.0, 28.666666666666668)","(31.0, 90.0, 88.5)"
09-01-2023 13:49:42.436486,"(3.4, 3.85, 3.775)","(51.0, 120.0, 96.41509433962264)","(5.0, 6.8, 6.762162162162162)","(2.4, 2.84, 2.822068965517241)","(4.0, 5.6, 5.706666666666666)","(20.0, 30.0, 28.285714285714285)","(31.0, 90.0, 85.0)"
09-01-2023 13:49:43.510420,"(3.4, 3.85, 3.775)","(51.0, 120.0, 96.41509433962264)","(5.0, 6.8, 6.742857142857143)","(2.4, 2.84, 2.8514285714285714)","(4.0, 5.8, 5.733333333333333)","(20.0, 30.0, 28.285714285714285)","(31.0, 90.0, 87.5)"
09-01-2023 13:49:44.496057,"(3.4, 3.85, 3.740909090909091)","(51.0, 110.0, 96.66666666666667)","(5.0, 6.8, 6.72258064516129)","(2.4, 2.88, 2.8514285714285714)","(4.0, 5.8, 5.352380952380952)","(20.0, 30.0, 28.736842105263158)","(31.0, 90.0, 87.5)"
09-01-2023 13:49:45.589352,"(3.4, 3.8, 3.7666666666666666)","(51.0, 120.0, 100.3921568627451)","(5.0, 7.2, 7.266666666666667)","(2.4, 2.9, 2.82695652173913)","(4.0, 5.5, 5.315789473684211)","(20.0, 30.0, 28.736842105263158)","(31.0, 90.0, 85.0)"
09-01-2023 13:49:46.713838,"(3.4, 3.8, 3.775)","(51.0, 120.0, 100.3921568627451)","(5.0, 7.4, 7.266666666666667)","(2.4, 2.84, 2.82695652173913)","(4.0, 5.5, 5.315789473684211)","(20.0, 30.0, 28.736842105263158)","(31.0, 90.0, 85.0)"
09-01-2023 13:49:47.935817,"(3.4, 3.8, 3.775)","(51.0, 120.0, 100.3921568627451)","(5.0, 7.4, 7.266666666666667)","(2.4, 2.84, 2.82695652173913)","(4.0, 5.5, 5.315789473684211)","(20.0, 30.0, 28.736842105263158)","(31.0, 90.0, 85.0)"
09-01-2023 13:49:49.194178,"(3.4, 3.8, 3.775)","(51.0, 120.0, 100.3921568627451)","(5.0, 7.4, 7.230769230769231)","(2.4, 2.84, 2.7684615384615383)","(4.0, 5.5, 5.336842105263158)","(20.0, 30.0, 28.875)","(31.0, 90.0, 85.0)"
09-01-2023 13:49:50.342978,"(3.4, 3.8, 3.7916666666666665)","(51.0, 90.0, 85.9090909090909)","(5.0, 7.6, 7.230769230769231)","(2.4, 2.8, 2.7684615384615383)","(4.0, 5.4, 5.336842105263158)","(20.0, 30.0, 28.285714285714285)","(31.0, 90.0, 85.0)"
09-01-2023 13:49:51.485238,"(3.4, 3.8, 3.775)","(51.0, 90.0, 85.9090909090909)","(5.0, 7.6, 7.230769230769231)","(2.4, 2.8, 2.7684615384615383)","(4.0, 5.4, 5.336842105263158)","(20.0, 30.0, 28.285714285714285)","(31.0, 90.0, 85.0)"
09-01-2023 13:49:52.601323,"(3.4, 3.8, 3.775)","(51.0, 90.0, 85.9090909090909)","(5.0, 7.6, 7.230769230769231)","(2.4, 2.8, 2.7684615384615383)","(4.0, 5.4, 5.336842105263158)","(20.0, 30.0, 28.285714285714285)","(31.0, 90.0, 85.0)"
09-01-2023 13:49:53.638723,"(3.4, 3.8, 3.775)","(51.0, 90.0, 85.9090909090909)","(5.0, 7.6, 7.3500000000000005)","(2.4, 2.8, 2.7493333333333334)","(4.0, 5.4, 5.605263157894737)","(20.0, 30.0, 28.736842105263158)","(31.0, 90.0, 85.0)"
09-01-2023 13:49:54.597168,"(3.4, 3.85, 3.81)","(51.0, 90.0, 82.5)","(5.0, 7.6, 7.32)","(2.4, 2.74, 2.714545454545455)","(4.0, 5.7, 5.6)","(20.0, 30.0, 28.363636363636363)","(31.0, 90.0, 87.5)"
09-01-2023 13:49:55.585476,"(3.4, 3.85, 3.8433333333333333)","(51.0, 90.0, 85.38461538461539)","(5.0, 7.6, 7.366666666666666)","(2.4, 2.72, 2.6833333333333336)","(4.0, 5.8, 5.7)","(20.0, 30.0, 28.363636363636363)","(31.0, 90.0, 87.5)"
09-01-2023 13:49:56.647209,"(3.4, 3.85, 3.8433333333333333)","(51.0, 90.0, 85.38461538461539)","(5.0, 7.6, 7.366666666666666)","(2.4, 2.72, 2.6833333333333336)","(4.0, 5.8, 5.7)","(20.0, 30.0, 28.363636363636363)","(31.0, 90.0, 87.5)"
09-01-2023 13:49:57.744820,"(3.4, 3.85, 3.8375)","(51.0, 90.0, 83.33333333333333)","(5.0, 7.6, 7.311111111111111)","(2.4, 2.7, 2.675555555555556)","(4.0, 5.8, 5.729411764705882)","(20.0, 30.0, 28.90909090909091)","(31.0, 90.0, 87.5)"
09-01-2023 13:49:58.839458,"(3.4, 3.85, 3.825)","(51.0, 90.0, 83.33333333333333)","(5.0, 7.6, 7.311111111111111)","(2.4, 2.7, 2.675555555555556)","(4.0, 5.8, 5.729411764705882)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 87.5)"
09-01-2023 13:49:59.971731,"(3.4, 3.85, 3.8375)","(51.0, 90.0, 85.71428571428571)","(5.0, 7.6, 7.311111111111111)","(2.4, 2.7, 2.681538461538462)","(4.0, 5.8, 5.65)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 85.0)"
09-01-2023 13:50:01.087967,"(3.4, 3.85, 3.84)","(51.0, 90.0, 81.42857142857143)","(5.0, 7.6, 7.294117647058823)","(2.4, 2.7, 2.681538461538462)","(4.0, 5.8, 5.65)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 87.5)"
09-01-2023 13:50:02.139531,"(3.4, 3.85, 3.8392857142857144)","(51.0, 90.0, 81.42857142857143)","(5.0, 7.6, 7.294117647058823)","(2.4, 2.7, 2.6764705882352944)","(4.0, 5.8, 5.65)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 87.5)"
09-01-2023 13:50:03.179105,"(3.4, 3.85, 3.8392857142857144)","(51.0, 90.0, 81.42857142857143)","(5.0, 7.6, 7.345454545454546)","(2.4, 2.7, 2.6833333333333336)","(4.0, 5.8, 5.65)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 87.5)"
09-01-2023 13:50:04.191360,"(3.4, 3.85, 3.8285714285714287)","(51.0, 90.0, 85.71428571428571)","(5.0, 7.6, 7.488)","(2.4, 2.7, 2.6575)","(4.0, 6.0, 5.7379310344827585)","(20.0, 30.0, 29.11111111111111)","(31.0, 90.0, 85.0)"
09-01-2023 13:50:05.134583,"(3.4, 3.85, 3.8363636363636364)","(51.0, 90.0, 83.33333333333333)","(5.0, 7.6, 7.488)","(2.4, 2.68, 2.6542857142857144)","(4.0, 6.0, 5.725)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 87.5)"
09-01-2023 13:50:06.101697,"(3.4, 3.85, 3.8285714285714287)","(51.0, 90.0, 83.33333333333333)","(5.0, 7.6, 7.345454545454546)","(2.4, 2.68, 2.6335211267605634)","(4.0, 6.0, 5.833333333333334)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 85.0)"
09-01-2023 13:50:07.148132,"(3.4, 3.85, 3.8463414634146345)","(51.0, 90.0, 85.71428571428571)","(5.0, 7.6, 7.356521739130435)","(2.4, 2.66, 2.6335211267605634)","(4.0, 5.9, 5.804347826086957)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 87.5)"
09-01-2023 13:50:08.154502,"(3.4, 3.85, 3.840909090909091)","(51.0, 90.0, 83.33333333333333)","(5.0, 7.6, 7.356521739130435)","(2.4, 2.66, 2.635483870967742)","(4.0, 5.9, 5.83)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 78.75)"
09-01-2023 13:50:09.178188,"(3.4, 3.85, 3.840909090909091)","(51.0, 90.0, 85.0)","(5.0, 7.6, 7.376)","(2.4, 2.64, 2.6333333333333333)","(4.0, 5.9, 5.83)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 78.75)"
09-01-2023 13:50:10.168653,"(3.4, 3.85, 3.8447368421052635)","(51.0, 90.0, 81.42857142857143)","(5.0, 7.6, 7.435294117647059)","(2.4, 2.64, 2.6314285714285717)","(4.0, 5.9, 5.83)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 81.81818181818181)"
09-01-2023 13:50:11.179301,"(3.4, 3.85, 3.8433333333333333)","(51.0, 90.0, 81.42857142857143)","(5.0, 7.6, 7.435294117647059)","(2.35, 2.64, 2.6310344827586207)","(4.0, 5.9, 5.83)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 79.28571428571429)"
09-01-2023 13:50:12.101635,"(3.4, 3.85, 3.84)","(51.0, 90.0, 83.33333333333333)","(5.0, 7.6, 7.496296296296296)","(2.35, 2.64, 2.6255555555555556)","(4.0, 5.9, 5.83)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 83.33333333333333)"
09-01-2023 13:50:13.012048,"(3.4, 3.9, 3.8964285714285714)","(51.0, 90.0, 83.33333333333333)","(5.0, 7.6, 7.51304347826087)","(2.35, 2.62, 2.6016666666666666)","(4.0, 5.9, 5.818518518518519)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 80.0)"
09-01-2023 13:50:13.963603,"(3.3, 3.9, 3.895833333333333)","(51.0, 90.0, 83.33333333333333)","(5.5, 7.6, 7.51304347826087)","(2.35, 2.62, 2.6053658536585367)","(4.2, 5.9, 5.63125)","(20.0, 30.0, 29.05263157894737)","(31.0, 90.0, 80.0)"
09-01-2023 13:50:14.948533,"(3.3, 3.95, 3.9208333333333334)","(51.0, 90.0, 83.33333333333333)","(5.5, 7.6, 7.531034482758621)","(2.35, 2.62, 2.6251428571428574)","(4.2, 5.7, 5.576470588235294)","(20.0, 30.0, 29.176470588235293)","(31.0, 90.0, 91.36363636363636)"
09-01-2023 13:50:15.998065,"(3.3, 4.0, 3.90625)","(51.0, 90.0, 86.15384615384616)","(5.5, 7.8, 7.676190476190476)","(2.35, 2.64, 2.6185185185185187)","(4.2, 5.6, 5.576470588235294)","(20.0, 30.0, 29.176470588235293)","(31.0, 95.0, 93.0)"
09-01-2023 13:50:17.098571,"(3.3, 4.0, 3.92)","(51.0, 90.0, 83.75)","(5.5, 7.8, 7.684210526315789)","(2.35, 2.62, 2.6185185185185187)","(4.2, 5.6, 5.464285714285714)","(20.0, 30.0, 29.176470588235293)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:18.217251,"(3.3, 4.0, 3.925)","(51.0, 90.0, 85.45454545454545)","(5.5, 8.0, 7.881481481481481)","(2.35, 2.62, 2.6185185185185187)","(4.2, 5.5, 5.45)","(20.0, 30.0, 29.176470588235293)","(31.0, 95.0, 93.0)"
09-01-2023 13:50:19.425807,"(3.3, 4.0, 3.94)","(51.0, 90.0, 81.66666666666667)","(5.5, 8.0, 7.933333333333334)","(2.35, 2.62, 2.5733333333333333)","(4.2, 5.5, 5.466666666666667)","(20.0, 30.0, 29.176470588235293)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:20.501117,"(3.3, 4.0, 3.933333333333333)","(51.0, 90.0, 81.66666666666667)","(5.5, 8.0, 7.933333333333334)","(2.35, 2.58, 2.5428571428571427)","(4.2, 5.6, 5.5636363636363635)","(20.0, 30.0, 29.176470588235293)","(31.0, 95.0, 93.0)"
09-01-2023 13:50:21.471565,"(3.3, 4.1, 3.9884615384615385)","(51.0, 90.0, 85.0)","(5.5, 8.6, 8.11111111111111)","(2.35, 2.56, 2.5428571428571427)","(4.2, 5.6, 5.5636363636363635)","(20.0, 30.0, 29.176470588235293)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:22.526516,"(3.3, 4.1, 4.023684210526316)","(51.0, 90.0, 86.66666666666667)","(5.5, 8.6, 8.075)","(2.35, 2.56, 2.5584105960264902)","(4.2, 5.7, 5.660714285714286)","(20.0, 30.0, 28.444444444444443)","(31.0, 95.0, 93.0)"
09-01-2023 13:50:23.486832,"(3.3, 4.1, 3.99125)","(51.0, 90.0, 85.0)","(5.5, 8.4, 8.25)","(2.35, 2.58, 2.5434782608695654)","(4.2, 5.8, 5.660714285714286)","(20.0, 30.0, 28.77777777777778)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:24.447667,"(3.3, 4.1, 3.99125)","(51.0, 90.0, 86.66666666666667)","(5.5, 8.2, 8.076923076923077)","(2.35, 2.58, 2.548888888888889)","(4.2, 5.8, 5.660714285714286)","(20.0, 30.0, 28.307692307692307)","(31.0, 95.0, 93.0)"
09-01-2023 13:50:25.469233,"(3.3, 4.1, 3.99125)","(51.0, 90.0, 85.0)","(5.5, 8.2, 8.117647058823529)","(2.35, 2.58, 2.556026490066225)","(4.2, 5.8, 5.647058823529411)","(20.0, 30.0, 28.307692307692307)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:26.444683,"(3.3, 4.1, 3.972058823529412)","(51.0, 90.0, 83.75)","(5.5, 8.4, 8.117647058823529)","(2.35, 2.56, 2.556026490066225)","(4.2, 5.8, 5.647058823529411)","(20.0, 30.0, 28.307692307692307)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:27.437818,"(3.3, 4.1, 3.972058823529412)","(51.0, 90.0, 83.75)","(5.5, 8.4, 8.117647058823529)","(2.35, 2.56, 2.556026490066225)","(4.2, 5.8, 5.647058823529411)","(20.0, 30.0, 28.307692307692307)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:28.457856,"(3.3, 4.1, 3.972058823529412)","(51.0, 90.0, 83.75)","(5.5, 8.4, 8.117647058823529)","(2.35, 2.56, 2.556026490066225)","(4.2, 5.8, 5.647058823529411)","(20.0, 30.0, 28.307692307692307)","(31.0, 95.0, 80.0)"
09-01-2023 13:50:29.531379,"(3.4, 4.1, 4.006451612903226)","(51.0, 90.0, 81.66666666666667)","(5.5, 8.0, 7.909677419354838)","(2.35, 2.56, 2.535135135135135)","(4.2, 5.8, 5.672727272727273)","(20.0, 30.0, 28.5)","(31.0, 95.0, 87.0)"
09-01-2023 13:50:30.558327,"(3.4, 4.1, 4.019444444444444)","(51.0, 90.0, 81.66666666666667)","(5.5, 8.0, 7.878260869565217)","(2.35, 2.54, 2.5345454545454547)","(4.2, 5.8, 5.7384615384615385)","(20.0, 30.0, 28.9)","(31.0, 95.0, 93.0)"
09-01-2023 13:50:31.610327,"(3.4, 4.1, 4.006451612903226)","(51.0, 90.0, 81.66666666666667)","(5.5, 8.0, 7.857142857142857)","(2.35, 2.56, 2.535135135135135)","(4.2, 5.8, 5.7384615384615385)","(20.0, 30.0, 28.727272727272727)","(31.0, 95.0, 87.0)"
09-01-2023 13:50:32.538815,"(3.4, 4.1, 4.019444444444444)","(51.0, 90.0, 81.66666666666667)","(5.5, 8.0, 7.9)","(2.35, 2.56, 2.535135135135135)","(4.2, 5.8, 5.7384615384615385)","(20.0, 30.0, 28.727272727272727)","(31.0, 95.0, 87.0)"
09-01-2023 13:50:33.579757,"(3.4, 4.1, 4.019444444444444)","(51.0, 90.0, 81.66666666666667)","(5.5, 8.2, 7.952380952380952)","(2.35, 2.56, 2.538095238095238)","(4.2, 5.8, 5.694736842105263)","(20.0, 30.0, 28.533333333333335)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:34.652223,"(3.4, 4.1, 4.006451612903226)","(51.0, 90.0, 81.66666666666667)","(5.5, 8.2, 7.952380952380952)","(2.35, 2.56, 2.538095238095238)","(4.2, 5.8, 5.657142857142857)","(20.0, 30.0, 28.9)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:35.793595,"(3.4, 4.1, 4.019444444444444)","(51.0, 90.0, 81.66666666666667)","(5.5, 8.2, 8.083333333333332)","(2.35, 2.56, 2.5434782608695654)","(4.2, 5.8, 5.996196868008949)","(20.0, 30.0, 29.125)","(31.0, 95.0, 93.0)"
09-01-2023 13:50:36.915026,"(3.4, 4.0, 3.966666666666667)","(51.0, 90.0, 81.66666666666667)","(5.5, 8.4, 8.2)","(2.35, 2.56, 2.5434782608695654)","(4.2, 6.0, 5.946153846153846)","(20.0, 30.0, 28.142857142857142)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:38.078170,"(3.4, 3.95, 3.8890625)","(51.0, 90.0, 86.15384615384616)","(5.5, 8.4, 8.16470588235294)","(2.35, 2.54, 2.5345454545454547)","(4.2, 6.2, 6.034285714285715)","(20.0, 30.0, 28.63157894736842)","(31.0, 95.0, 93.0)"
09-01-2023 13:50:39.212024,"(3.4, 3.9, 3.8684210526315788)","(51.0, 90.0, 83.75)","(5.5, 8.4, 8.16470588235294)","(2.35, 2.54, 2.539047619047619)","(4.2, 6.2, 6.034285714285715)","(20.0, 30.0, 28.142857142857142)","(31.0, 95.0, 93.0)"
09-01-2023 13:50:40.309526,"(3.4, 3.95, 3.8661290322580646)","(51.0, 90.0, 83.75)","(5.5, 8.4, 8.16470588235294)","(2.35, 2.54, 2.537919075144509)","(4.2, 6.2, 6.034285714285715)","(20.0, 30.0, 28.142857142857142)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:41.441192,"(3.4, 3.95, 3.853846153846154)","(51.0, 90.0, 86.15384615384616)","(5.5, 8.4, 8.16470588235294)","(2.35, 2.54, 2.5345454545454547)","(4.2, 6.2, 6.177397260273973)","(20.0, 30.0, 28.705882352941178)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:42.540853,"(3.4, 3.95, 3.8685185185185187)","(51.0, 90.0, 83.75)","(5.5, 8.2, 8.129411764705882)","(2.35, 2.56, 2.5392592592592593)","(4.2, 6.2, 6.177397260273973)","(20.0, 30.0, 28.5)","(31.0, 95.0, 93.0)"
09-01-2023 13:50:43.590080,"(3.4, 3.9, 3.844444444444444)","(51.0, 90.0, 81.66666666666667)","(5.5, 7.8, 7.76875)","(2.35, 2.56, 2.5392592592592593)","(4.2, 6.2, 6.069230769230769)","(20.0, 30.0, 28.058823529411764)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:44.572601,"(3.4, 3.9, 3.8516129032258064)","(51.0, 90.0, 81.66666666666667)","(5.5, 8.0, 7.891891891891892)","(2.35, 2.56, 2.541333333333333)","(4.2, 6.2, 6.069230769230769)","(20.0, 30.0, 28.5)","(31.0, 95.0, 91.36363636363636)"
09-01-2023 13:50:45.583935,"(3.4, 3.9, 3.8516129032258064)","(51.0, 90.0, 81.66666666666667)","(5.5, 8.0, 7.8428571428571425)","(2.35, 2.58, 2.5614285714285714)","(4.2, 6.2, 6.076363636363636)","(20.0, 30.0, 28.77777777777778)","(31.0, 95.0, 93.0)"
09-01-2023 13:50:46.580306,"(3.4, 3.9, 3.8470588235294114)","(51.0, 90.0, 86.15384615384616)","(5.5, 7.8, 7.77)","(2.35, 2.56, 2.549677419354839)","(4.2, 6.2, 6.076363636363636)","(20.0, 30.0, 28.307692307692307)","(31.0, 95.0, 91.66666666666667)"
09-01-2023 13:50:47.610541,"(3.3, 3.85, 3.797222222222222)","(51.0, 90.0, 83.75)","(6.0, 7.6, 7.530769230769231)","(2.3, 2.64, 2.625161290322581)","(4.4, 6.2, 6.076363636363636)","(21.0, 30.0, 28.77777777777778)","(31.0, 95.0, 93.18181818181819)"
09-01-2023 13:50:48.636112,"(3.3, 3.85, 3.797222222222222)","(51.0, 90.0, 86.15384615384616)","(6.0, 7.8, 7.575)","(2.3, 2.64, 2.6121212121212123)","(4.4, 6.2, 6.076363636363636)","(21.0, 30.0, 28.307692307692307)","(31.0, 95.0, 91.66666666666667)"
09-01-2023 13:50:49.744223,"(3.3, 3.85, 3.797222222222222)","(51.0, 90.0, 83.75)","(6.0, 7.6, 7.509677419354839)","(2.3, 2.64, 2.616)","(4.4, 6.2, 6.076363636363636)","(21.0, 30.0, 28.307692307692307)","(31.0, 95.0, 93.18181818181819)"
09-01-2023 13:50:50.808024,"(3.3, 3.85, 3.797222222222222)","(51.0, 90.0, 83.75)","(6.0, 7.6, 7.509677419354839)","(2.3, 2.64, 2.618181818181818)","(4.4, 6.2, 6.069230769230769)","(21.0, 30.0, 28.833333333333332)","(31.0, 95.0, 93.18181818181819)"
09-01-2023 13:50:51.844768,"(3.3, 3.85, 3.797222222222222)","(51.0, 90.0, 85.45454545454545)","(6.0, 7.6, 7.364705882352941)","(2.3, 2.64, 2.603076923076923)","(4.4, 6.2, 6.090322580645162)","(21.0, 30.0, 28.833333333333332)","(31.0, 95.0, 91.66666666666667)"
09-01-2023 13:50:52.905963,"(3.3, 3.85, 3.825)","(51.0, 90.0, 81.66666666666667)","(6.0, 7.6, 7.364705882352941)","(2.3, 2.64, 2.62987012987013)","(4.4, 6.2, 6.090322580645162)","(21.0, 30.0, 29.0)","(31.0, 95.0, 93.18181818181819)"
09-01-2023 13:50:53.962715,"(3.3, 3.85, 3.825)","(51.0, 90.0, 81.66666666666667)","(6.0, 7.6, 7.40952380952381)","(2.3, 2.64, 2.5970666666666666)","(4.4, 6.2, 6.095384615384615)","(21.0, 30.0, 28.444444444444443)","(31.0, 95.0, 91.66666666666667)"
09-01-2023 13:50:55.040342,"(3.3, 3.85, 3.825)","(51.0, 90.0, 83.75)","(6.0, 7.6, 7.40952380952381)","(2.3, 2.6, 2.5959493670886076)","(4.4, 6.2, 6.095384615384615)","(21.0, 30.0, 28.444444444444443)","(31.0, 95.0, 91.66666666666667)"
09-01-2023 13:50:56.154365,"(3.3, 3.85, 3.825)","(51.0, 90.0, 83.75)","(6.0, 7.6, 7.40952380952381)","(2.3, 2.6, 2.596)","(4.4, 6.2, 6.090322580645162)","(21.0, 30.0, 29.0)","(31.0, 95.0, 93.18181818181819)"
09-01-2023 13:50:57.185808,"(3.3, 3.85, 3.8)","(51.0, 90.0, 86.15384615384616)","(6.0, 7.6, 7.490909090909091)","(2.3, 2.6, 2.599076923076923)","(4.4, 6.2, 6.095384615384615)","(21.0, 30.0, 28.444444444444443)","(31.0, 95.0, 91.66666666666667)"
09-01-2023 13:50:58.302637,"(3.3, 3.85, 3.8261904761904764)","(51.0, 90.0, 83.75)","(6.0, 7.6, 7.533333333333333)","(2.3, 2.6, 2.6100000000000003)","(4.4, 6.2, 6.095384615384615)","(21.0, 30.0, 29.0)","(31.0, 95.0, 93.0)"
09-01-2023 13:50:59.427763,"(3.3, 3.85, 3.8441176470588236)","(51.0, 90.0, 86.15384615384616)","(6.0, 7.6, 7.466666666666667)","(2.3, 2.64, 2.6100000000000003)","(4.4, 6.2, 6.090322580645162)","(21.0, 30.0, 28.833333333333332)","(31.0, 95.0, 93.57142857142857)"
09-01-2023 13:51:00.543833,"(3.3, 3.85, 3.8441176470588236)","(51.0, 90.0, 85.45454545454545)","(6.0, 7.6, 7.4206896551724135)","(2.3, 2.64, 2.6100000000000003)","(4.4, 6.2, 6.090322580645162)","(21.0, 30.0, 29.045454545454547)","(31.0, 95.0, 92.33333333333333)"
