,Sort Of Sublime,Mac Frenzy,Finniss Rose,Fawn Lawn,Thanks Joan,Suhana,Somersby,Missouri Belle
06-01-2023 12:14:28.831350,"(5.0, 6.8, 6.571428571428571)","(8.5, 11.5, 11.090909090909092)","(13.0, 23.0, 22.666666666666668)","(12.0, 14.5, 14.476190476190476)","(7.0, 11.0, 10.321428571428571)","(21.0, 32.0, 29.63157894736842)","(1.75, 1.99, 1.98125)","(41.0, 85.0, 71.81818181818181)"
06-01-2023 12:14:30.073573,"(5.0, 6.8, 6.537931034482758)","(8.5, 11.5, 11.083333333333334)","(13.0, 23.0, 22.652173913043477)","(12.0, 14.5, 14.473684210526315)","(7.0, 11.0, 10.387096774193548)","(21.0, 32.0, 29.63157894736842)","(1.75, 1.99, 1.9904347826086957)","(41.0, 90.0, 71.81818181818181)"
06-01-2023 12:14:31.245507,"(5.0, 6.6, 6.5)","(8.5, 11.5, 11.083333333333334)","(13.0, 23.0, 22.652173913043477)","(12.0, 14.5, 14.473684210526315)","(7.0, 11.0, 10.26923076923077)","(21.0, 32.0, 29.63157894736842)","(1.75, 2.0, 1.9898461538461538)","(41.0, 90.0, 71.81818181818181)"
06-01-2023 12:14:32.318266,"(5.0, 6.6, 6.533333333333333)","(8.5, 11.5, 11.083333333333334)","(13.0, 23.0, 22.652173913043477)","(12.0, 14.5, 14.473684210526315)","(7.0, 11.0, 10.26923076923077)","(21.0, 32.0, 29.63157894736842)","(1.75, 2.0, 1.9905714285714287)","(41.0, 90.0, 71.81818181818181)"
06-01-2023 12:14:33.345315,"(5.0, 6.6, 6.533333333333333)","(8.5, 11.5, 11.083333333333334)","(13.0, 23.0, 22.4)","(12.0, 14.5, 14.478260869565217)","(7.0, 11.0, 10.26923076923077)","(21.0, 32.0, 29.63157894736842)","(1.75, 2.0, 1.9905714285714287)","(41.0, 90.0, 71.81818181818181)"
06-01-2023 12:14:34.498321,"(5.0, 6.6, 6.490909090909091)","(8.5, 11.5, 11.105263157894736)","(13.0, 24.0, 22.875)","(12.0, 14.5, 14.478260869565217)","(7.0, 11.0, 10.05)","(21.0, 32.0, 29.63157894736842)","(1.75, 2.0, 1.9905714285714287)","(41.0, 90.0, 71.81818181818181)"
06-01-2023 12:14:35.638983,"(5.0, 6.6, 6.490909090909091)","(8.5, 11.5, 11.105263157894736)","(13.0, 24.0, 22.875)","(12.0, 14.5, 14.482142857142858)","(7.0, 11.0, 10.296296296296296)","(21.0, 30.0, 28.22222222222222)","(1.75, 2.0, 1.9832)","(41.0, 90.0, 72.35294117647058)"
06-01-2023 12:14:36.901309,"(5.5, 6.6, 6.557142857142857)","(8.5, 11.5, 11.105263157894736)","(14.0, 24.0, 22.875)","(12.0, 14.5, 14.63013698630137)","(7.5, 11.0, 10.296296296296296)","(21.0, 30.0, 28.88888888888889)","(1.75, 2.0, 1.990735294117647)","(41.0, 90.0, 81.875)"
06-01-2023 12:14:38.186472,"(5.5, 6.6, 6.557142857142857)","(8.5, 11.5, 11.105263157894736)","(14.0, 23.0, 22.875)","(12.0, 15.0, 14.647887323943662)","(7.5, 11.0, 10.26923076923077)","(21.0, 30.0, 28.5)","(1.75, 2.0, 1.9908695652173913)","(41.0, 85.0, 81.875)"
06-01-2023 12:14:39.329711,"(5.5, 6.6, 6.533333333333333)","(8.5, 11.5, 11.105263157894736)","(14.0, 23.0, 22.875)","(12.0, 15.0, 14.647887323943662)","(7.5, 11.0, 10.296296296296296)","(21.0, 30.0, 28.5)","(1.75, 2.0, 1.984)","(41.0, 85.0, 81.875)"
06-01-2023 12:14:40.610283,"(5.5, 6.6, 6.533333333333333)","(8.5, 11.5, 11.067567567567568)","(14.0, 23.0, 22.875)","(12.0, 15.0, 14.647887323943662)","(7.5, 11.0, 10.296296296296296)","(21.0, 30.0, 28.533333333333335)","(1.75, 2.0, 1.9944262295081967)","(41.0, 85.0, 70.29411764705883)"
06-01-2023 12:14:41.950174,"(5.5, 6.6, 6.533333333333333)","(8.5, 11.5, 11.067567567567568)","(14.0, 23.0, 22.875)","(12.0, 15.0, 14.647887323943662)","(7.5, 11.0, 10.15)","(21.0, 30.0, 28.571428571428573)","(1.75, 2.0, 1.9959615384615386)","(41.0, 85.0, 70.29411764705883)"
06-01-2023 12:14:43.101998,"(5.5, 6.6, 6.533333333333333)","(8.5, 11.5, 11.067567567567568)","(14.0, 23.0, 22.875)","(12.0, 15.0, 14.647887323943662)","(7.5, 10.5, 10.18888888888889)","(21.0, 30.0, 28.571428571428573)","(1.75, 2.0, 1.995531914893617)","(41.0, 85.0, 71.84210526315789)"
06-01-2023 12:14:44.130012,"(5.5, 6.8, 6.533333333333333)","(8.5, 11.5, 11.067567567567568)","(14.0, 23.0, 22.875)","(12.0, 15.0, 14.647887323943662)","(7.5, 10.5, 10.210344827586207)","(21.0, 30.0, 30.571428571428573)","(1.75, 2.0, 1.9474468085106382)","(41.0, 85.0, 71.66666666666667)"
06-01-2023 12:14:45.116080,"(5.5, 6.8, 6.541176470588235)","(8.5, 11.5, 11.208333333333334)","(14.0, 23.0, 22.857142857142858)","(12.0, 16.0, 15.6)","(7.5, 10.5, 10.057894736842107)","(21.0, 32.0, 31.333333333333332)","(1.75, 1.95, 1.9559322033898305)","(41.0, 85.0, 75.0)"
06-01-2023 12:14:46.157323,"(5.5, 6.8, 6.516129032258065)","(8.5, 11.5, 11.227272727272727)","(14.0, 23.0, 22.857142857142858)","(12.0, 16.0, 15.625)","(7.5, 10.5, 10.057894736842107)","(21.0, 34.0, 31.333333333333332)","(1.75, 1.96, 1.9559322033898305)","(41.0, 85.0, 75.0)"
06-01-2023 12:14:47.198525,"(5.5, 6.8, 6.516129032258065)","(8.5, 11.5, 11.227272727272727)","(14.0, 23.0, 22.857142857142858)","(12.0, 16.0, 15.625)","(7.5, 10.5, 10.057894736842107)","(21.0, 34.0, 31.333333333333332)","(1.75, 1.96, 1.9559322033898305)","(41.0, 85.0, 75.0)"
06-01-2023 12:14:48.305337,"(5.5, 6.8, 6.516129032258065)","(8.5, 11.5, 11.333333333333334)","(14.0, 23.0, 22.857142857142858)","(12.0, 16.0, 15.391304347826086)","(7.5, 10.5, 10.022727272727273)","(21.0, 38.0, 32.18181818181818)","(1.75, 1.96, 1.9531147540983607)","(41.0, 85.0, 75.9090909090909)"
06-01-2023 12:14:49.446970,"(5.5, 6.8, 6.5103448275862075)","(8.5, 11.5, 11.352941176470589)","(14.0, 23.0, 22.857142857142858)","(12.0, 16.0, 15.416666666666666)","(7.5, 10.5, 9.963333333333335)","(21.0, 38.0, 35.1764705882353)","(1.75, 1.96, 1.9516129032258065)","(41.0, 85.0, 77.5)"
06-01-2023 12:14:50.651983,"(5.5, 6.8, 6.552941176470588)","(8.5, 11.5, 11.295454545454545)","(14.0, 24.0, 23.157894736842106)","(12.0, 15.5, 15.45)","(7.5, 10.5, 9.981481481481483)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.96, 1.9530158730158729)","(41.0, 85.0, 78.33333333333333)"
06-01-2023 12:14:51.817674,"(5.5, 6.8, 6.5375000000000005)","(8.5, 11.5, 11.058823529411764)","(14.0, 24.0, 23.1)","(12.0, 15.5, 15.461538461538462)","(7.5, 10.5, 9.903703703703703)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.96, 1.9523076923076923)","(41.0, 85.0, 77.5)"
06-01-2023 12:14:52.963851,"(5.5, 6.8, 6.611111111111112)","(8.5, 11.5, 11.0)","(14.0, 24.0, 23.1)","(12.0, 15.5, 15.23611111111111)","(7.5, 10.5, 9.903703703703703)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.96, 1.9530158730158729)","(41.0, 85.0, 78.33333333333333)"
06-01-2023 12:14:54.066666,"(5.5, 6.8, 6.6)","(8.5, 11.5, 11.012820512820513)","(14.0, 24.0, 23.1)","(12.0, 16.0, 15.472222222222221)","(7.5, 10.5, 9.903703703703703)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.96, 1.9536666666666667)","(41.0, 85.0, 76.66666666666667)"
06-01-2023 12:14:55.085345,"(5.5, 6.8, 6.6)","(8.5, 11.5, 11.071428571428571)","(14.0, 24.0, 23.1)","(12.0, 16.0, 15.472222222222221)","(7.5, 10.5, 9.921739130434784)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.96, 1.953090909090909)","(41.0, 85.0, 76.66666666666667)"
06-01-2023 12:14:56.120032,"(5.5, 6.6, 6.425000000000001)","(8.5, 11.5, 11.071428571428571)","(14.0, 24.0, 23.28)","(12.0, 16.0, 15.485714285714286)","(7.5, 10.5, 9.921739130434784)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.96, 1.9536842105263157)","(41.0, 85.0, 75.625)"
06-01-2023 12:14:57.127532,"(5.5, 6.6, 6.425000000000001)","(8.5, 11.5, 11.071428571428571)","(14.0, 24.0, 23.28)","(12.0, 16.0, 15.5)","(7.5, 10.5, 9.921739130434784)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.96, 1.9546478873239437)","(41.0, 85.0, 76.42857142857143)"
06-01-2023 12:14:58.153354,"(5.5, 6.6, 6.588888888888889)","(8.5, 11.5, 11.071428571428571)","(14.0, 24.0, 23.4)","(12.0, 16.0, 15.5)","(7.5, 10.5, 9.921739130434784)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.96, 1.9546478873239437)","(41.0, 85.0, 76.42857142857143)"
06-01-2023 12:14:59.167963,"(5.5, 6.8, 6.583783783783784)","(8.5, 11.5, 11.071428571428571)","(14.0, 24.0, 23.4)","(12.0, 16.0, 15.5)","(7.5, 10.5, 9.921739130434784)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.96, 1.952)","(41.0, 95.0, 93.07692307692308)"
06-01-2023 12:15:00.241849,"(5.5, 6.8, 6.5948717948717945)","(8.5, 11.5, 11.071428571428571)","(14.0, 24.0, 23.4)","(12.0, 16.0, 15.485714285714286)","(7.5, 10.5, 9.921739130434784)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.96, 1.9518840579710144)","(41.0, 95.0, 93.52941176470588)"
06-01-2023 12:15:01.299071,"(5.5, 6.8, 6.5212121212121215)","(8.5, 11.5, 11.071428571428571)","(14.0, 24.0, 23.1)","(12.0, 16.0, 15.485714285714286)","(7.5, 10.5, 10.041379310344828)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.96, 1.9518840579710144)","(41.0, 95.0, 93.52941176470588)"
06-01-2023 12:15:02.520140,"(5.5, 6.8, 6.537142857142857)","(8.5, 11.5, 11.017241379310345)","(14.0, 24.0, 23.4)","(12.0, 16.0, 15.472222222222221)","(7.5, 10.5, 10.028260869565218)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.96, 1.9474285714285713)","(41.0, 95.0, 93.52941176470588)"
06-01-2023 12:15:03.762883,"(5.5, 6.8, 6.5600000000000005)","(8.5, 11.5, 11.017241379310345)","(14.0, 24.0, 24.375)","(12.0, 15.5, 15.525)","(7.5, 10.5, 9.957500000000001)","(21.0, 38.0, 32.5)","(1.75, 1.96, 1.9515384615384614)","(41.0, 95.0, 93.52941176470588)"
06-01-2023 12:15:05.024806,"(5.5, 6.8, 6.6)","(8.5, 11.5, 11.017241379310345)","(14.0, 25.0, 24.375)","(12.0, 16.0, 15.479166666666666)","(7.5, 10.5, 9.957500000000001)","(21.0, 38.0, 32.5)","(1.75, 1.96, 1.9238461538461538)","(41.0, 95.0, 93.52941176470588)"
06-01-2023 12:15:06.117961,"(5.5, 6.8, 6.609836065573771)","(8.5, 11.5, 11.088235294117647)","(14.0, 25.0, 24.375)","(12.0, 15.5, 15.479166666666666)","(7.5, 10.5, 9.957500000000001)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.95, 1.9583333333333333)","(41.0, 95.0, 87.85714285714286)"
06-01-2023 12:15:07.144489,"(5.5, 6.8, 6.521739130434783)","(8.5, 11.5, 11.017241379310345)","(14.0, 25.0, 24.375)","(12.0, 15.5, 15.479166666666666)","(7.5, 10.5, 9.957500000000001)","(21.0, 38.0, 32.666666666666664)","(1.75, 1.96, 1.958888888888889)","(41.0, 90.0, 88.33333333333333)"
06-01-2023 12:15:08.152443,"(5.5, 6.8, 6.521739130434783)","(8.5, 11.5, 11.017241379310345)","(14.0, 25.0, 24.375)","(12.0, 15.5, 15.479166666666666)","(7.5, 10.5, 9.957500000000001)","(21.0, 38.0, 35.46153846153846)","(1.75, 1.97, 1.958108108108108)","(41.0, 90.0, 88.69565217391305)"
06-01-2023 12:15:09.102421,"(5.5, 6.8, 6.549019607843137)","(8.5, 11.5, 11.017241379310345)","(14.0, 25.0, 24.375)","(12.0, 15.5, 15.479166666666666)","(7.5, 10.5, 9.957500000000001)","(21.0, 38.0, 35.46153846153846)","(1.75, 1.97, 1.958108108108108)","(41.0, 90.0, 88.33333333333333)"
06-01-2023 12:15:10.102588,"(5.5, 6.8, 6.549019607843137)","(8.5, 11.5, 11.017241379310345)","(14.0, 25.0, 24.375)","(12.0, 15.5, 15.472222222222221)","(7.5, 10.5, 9.957500000000001)","(21.0, 38.0, 35.91304347826087)","(1.75, 1.97, 1.95125)","(41.0, 90.0, 87.0)"
06-01-2023 12:15:11.176293,"(5.5, 6.8, 6.521739130434783)","(8.5, 11.5, 11.017241379310345)","(14.0, 25.0, 24.375)","(12.0, 15.5, 14.98611111111111)","(7.5, 10.5, 9.957500000000001)","(21.0, 38.0, 36.285714285714285)","(1.75, 1.96, 1.9556923076923076)","(41.0, 90.0, 87.0)"
06-01-2023 12:15:12.258387,"(5.5, 6.8, 6.553846153846154)","(8.5, 11.5, 11.017241379310345)","(14.0, 25.0, 24.1)","(12.0, 15.0, 15.25)","(7.5, 10.5, 10.043478260869566)","(21.0, 38.0, 35.75)","(1.75, 1.96, 1.9570588235294117)","(41.0, 90.0, 87.0)"
06-01-2023 12:15:13.373976,"(5.5, 6.8, 6.5704918032786885)","(8.5, 11.5, 10.947761194029852)","(14.0, 25.0, 24.307692307692307)","(12.0, 15.5, 15.291666666666666)","(7.5, 10.5, 10.043478260869566)","(21.0, 38.0, 35.75)","(1.75, 1.97, 1.9370454545454545)","(41.0, 90.0, 89.11764705882354)"
06-01-2023 12:15:14.538885,"(5.5, 6.8, 6.5704918032786885)","(8.5, 11.5, 10.893939393939394)","(14.0, 25.0, 24.823529411764707)","(12.0, 15.5, 15.710526315789474)","(7.5, 10.5, 10.043478260869566)","(21.0, 38.0, 35.6)","(1.75, 1.94, 1.9248936170212765)","(41.0, 90.0, 89.11764705882354)"
06-01-2023 12:15:15.666629,"(5.5, 6.8, 6.545454545454546)","(8.5, 11.5, 10.893939393939394)","(14.0, 25.0, 24.823529411764707)","(12.0, 16.0, 15.655172413793103)","(7.5, 10.5, 10.18421052631579)","(21.0, 38.0, 37.0)","(1.75, 1.93, 1.9252380952380952)","(41.0, 90.0, 89.11764705882354)"
06-01-2023 12:15:16.780529,"(5.5, 6.8, 6.525490196078431)","(8.5, 11.5, 10.893939393939394)","(14.0, 25.0, 24.823529411764707)","(12.0, 16.0, 15.642857142857142)","(7.5, 10.5, 10.121951219512194)","(21.0, 38.0, 36.0)","(1.75, 1.93, 1.929642857142857)","(41.0, 90.0, 89.11764705882354)"
06-01-2023 12:15:17.829238,"(5.5, 6.8, 6.55)","(8.5, 11.5, 10.893939393939394)","(14.0, 25.0, 24.823529411764707)","(12.0, 16.0, 15.642857142857142)","(7.5, 10.5, 10.038297872340426)","(21.0, 38.0, 36.44444444444444)","(1.75, 1.93, 1.931326530612245)","(41.0, 90.0, 88.33333333333333)"
06-01-2023 12:15:18.840437,"(5.5, 6.8, 6.540740740740741)","(8.5, 11.5, 10.893939393939394)","(14.0, 25.0, 24.823529411764707)","(12.0, 16.0, 15.583333333333334)","(7.5, 10.5, 10.066666666666666)","(21.0, 38.0, 36.44444444444444)","(1.75, 1.95, 1.9354545454545453)","(41.0, 90.0, 89.28571428571429)"
06-01-2023 12:15:19.914219,"(5.5, 6.8, 6.574193548387097)","(8.5, 11.5, 10.99056603773585)","(14.0, 25.0, 24.8125)","(12.0, 16.0, 15.583333333333334)","(7.5, 10.5, 10.038297872340426)","(21.0, 38.0, 36.93333333333333)","(1.75, 1.94, 1.9354545454545453)","(41.0, 90.0, 89.47368421052632)"
06-01-2023 12:15:20.890258,"(5.5, 6.8, 6.554385964912281)","(8.5, 11.5, 10.99056603773585)","(14.0, 25.0, 24.8125)","(12.0, 16.0, 15.583333333333334)","(7.5, 10.5, 9.946511627906977)","(21.0, 38.0, 36.434782608695656)","(1.75, 1.94, 1.933125)","(41.0, 90.0, 89.47368421052632)"
06-01-2023 12:15:21.882034,"(5.5, 6.8, 6.574193548387097)","(8.5, 11.5, 11.042372881355933)","(14.0, 25.0, 24.869565217391305)","(12.0, 16.0, 15.583333333333334)","(7.5, 10.5, 9.946511627906977)","(21.0, 38.0, 36.434782608695656)","(1.75, 1.94, 1.933125)","(41.0, 90.0, 89.47368421052632)"
06-01-2023 12:15:22.828660,"(5.5, 6.8, 6.5200000000000005)","(8.5, 11.5, 11.037313432835822)","(14.0, 25.0, 24.869565217391305)","(12.0, 16.0, 15.642857142857142)","(7.5, 10.5, 9.946511627906977)","(21.0, 38.0, 36.434782608695656)","(1.75, 1.94, 1.933125)","(41.0, 90.0, 89.47368421052632)"
06-01-2023 12:15:23.778751,"(5.5, 6.8, 6.5910447761194035)","(8.5, 11.5, 11.037313432835822)","(15.0, 25.0, 24.74074074074074)","(12.0, 16.0, 15.642857142857142)","(7.5, 10.5, 9.946511627906977)","(21.0, 38.0, 36.434782608695656)","(1.7, 1.95, 1.9326315789473683)","(41.0, 100.0, 96.36363636363636)"
06-01-2023 12:15:24.767070,"(5.5, 6.8, 6.574193548387097)","(8.5, 11.5, 11.114035087719298)","(15.0, 25.0, 24.863636363636363)","(12.0, 16.0, 15.642857142857142)","(7.5, 10.5, 9.946511627906977)","(21.0, 38.0, 36.666666666666664)","(1.7, 1.95, 1.9408045977011494)","(41.0, 100.0, 96.36363636363636)"
06-01-2023 12:15:25.805043,"(5.5, 6.4, 6.366197183098592)","(8.5, 11.5, 11.038461538461538)","(15.0, 25.0, 24.863636363636363)","(12.0, 16.0, 15.714285714285714)","(7.5, 10.5, 10.014285714285714)","(21.0, 38.0, 36.22222222222222)","(1.7, 1.95, 1.9271874999999998)","(41.0, 100.0, 101.6)"
06-01-2023 12:15:27.084314,"(5.5, 6.4, 6.375675675675676)","(8.5, 11.5, 11.333333333333334)","(15.0, 26.0, 24.88372093023256)","(12.0, 16.0, 15.714285714285714)","(7.5, 10.5, 9.993617021276597)","(21.0, 38.0, 36.476190476190474)","(1.7, 1.94, 1.9324999999999999)","(41.0, 110.0, 104.70588235294117)"
06-01-2023 12:15:28.278982,"(5.5, 6.6, 6.411940298507463)","(8.5, 11.5, 11.333333333333334)","(15.0, 26.0, 24.88372093023256)","(12.0, 16.0, 15.714285714285714)","(7.5, 10.5, 9.993617021276597)","(21.0, 38.0, 36.666666666666664)","(1.7, 1.94, 1.9433136094674555)","(41.0, 110.0, 91.25)"
06-01-2023 12:15:29.439168,"(5.5, 6.4, 6.391176470588236)","(8.5, 11.5, 11.2)","(15.0, 26.0, 24.88372093023256)","(12.0, 16.0, 15.5)","(7.5, 10.5, 9.993617021276597)","(21.0, 38.0, 36.35294117647059)","(1.7, 1.95, 1.961150442477876)","(41.0, 110.0, 96.47058823529412)"
06-01-2023 12:15:30.643283,"(5.5, 6.4, 6.389285714285714)","(8.5, 11.5, 11.2)","(15.0, 26.0, 24.785714285714285)","(12.0, 15.5, 15.25)","(7.5, 10.5, 9.919512195121952)","(21.0, 38.0, 36.0)","(1.7, 1.97, 1.962361111111111)","(41.0, 100.0, 96.25)"
06-01-2023 12:15:32.062824,"(5.5, 6.4, 6.266666666666667)","(8.5, 11.5, 11.090361445783133)","(15.0, 25.0, 23.833333333333332)","(12.0, 15.5, 15.209677419354838)","(7.5, 10.5, 9.982608695652175)","(21.0, 38.0, 35.0)","(1.7, 1.97, 1.9828571428571429)","(41.0, 100.0, 96.25)"
06-01-2023 12:15:33.244997,"(5.5, 6.4, 6.266666666666667)","(8.5, 11.5, 11.090361445783133)","(15.0, 24.0, 23.833333333333332)","(12.0, 15.5, 14.988372093023255)","(7.5, 10.5, 9.930508474576271)","(21.0, 36.0, 35.333333333333336)","(1.7, 1.99, 1.9860810810810812)","(41.0, 100.0, 96.25)"
06-01-2023 12:15:34.367259,"(5.5, 6.4, 6.2560975609756095)","(8.5, 11.0, 10.953703703703704)","(15.0, 24.0, 23.863636363636363)","(12.0, 15.0, 15.166666666666666)","(7.5, 10.5, 9.918867924528303)","(21.0, 36.0, 33.2)","(1.7, 1.99, 1.9889655172413794)","(41.0, 100.0, 88.75)"
06-01-2023 12:15:35.439666,"(5.5, 6.4, 6.254320987654321)","(8.5, 11.0, 10.953703703703704)","(15.0, 24.0, 23.863636363636363)","(12.0, 15.5, 15.166666666666666)","(7.5, 10.5, 9.918867924528303)","(21.0, 34.0, 30.4)","(1.7, 1.99, 1.9946153846153847)","(41.0, 100.0, 96.53846153846153)"
06-01-2023 12:15:36.612742,"(5.5, 6.4, 6.284536082474227)","(8.5, 11.0, 10.953703703703704)","(15.0, 24.0, 23.0)","(12.0, 15.5, 15.032258064516128)","(7.5, 10.5, 9.9)","(21.0, 34.0, 31.0)","(1.7, 2.0, 2.014901960784314)","(41.0, 100.0, 96.78571428571428)"
06-01-2023 12:15:37.705020,"(5.5, 6.4, 6.284536082474227)","(8.5, 11.0, 10.908333333333333)","(15.0, 23.0, 22.82608695652174)","(12.0, 15.5, 15.032258064516128)","(7.5, 10.5, 9.9)","(21.0, 32.0, 31.75)","(1.7, 2.02, 2.017777777777778)","(41.0, 100.0, 98.84615384615384)"
06-01-2023 12:15:38.697438,"(5.5, 6.4, 6.278260869565218)","(8.5, 11.0, 10.908333333333333)","(15.0, 23.0, 22.82608695652174)","(12.0, 15.0, 14.841463414634147)","(7.5, 10.5, 9.9)","(21.0, 32.0, 31.75)","(1.7, 2.02, 2.015609756097561)","(41.0, 100.0, 98.84615384615384)"
06-01-2023 12:15:39.723108,"(5.5, 6.4, 6.278260869565218)","(8.5, 11.0, 10.908333333333333)","(15.0, 23.0, 22.703703703703702)","(12.0, 15.0, 14.841463414634147)","(7.5, 10.5, 9.930508474576271)","(21.0, 32.0, 31.75)","(1.7, 2.02, 2.013684210526316)","(41.0, 100.0, 98.84615384615384)"
06-01-2023 12:15:40.785739,"(5.5, 6.4, 6.284536082474227)","(8.5, 11.0, 10.9375)","(15.0, 23.0, 22.703703703703702)","(12.0, 15.0, 14.65)","(7.5, 10.5, 9.877777777777778)","(21.0, 32.0, 31.91304347826087)","(1.7, 2.02, 2.0107142857142857)","(41.0, 100.0, 98.84615384615384)"
06-01-2023 12:15:41.831982,"(5.5, 6.4, 6.269767441860465)","(8.5, 11.0, 10.9375)","(15.0, 23.0, 22.703703703703702)","(12.0, 15.0, 14.558823529411764)","(7.5, 10.5, 9.885714285714286)","(21.0, 34.0, 31.92)","(1.7, 2.02, 1.9911406844106463)","(41.0, 100.0, 98.125)"
06-01-2023 12:15:42.829734,"(5.5, 6.4, 6.271428571428571)","(8.5, 11.0, 10.94)","(15.0, 23.0, 22.77777777777778)","(12.0, 15.0, 14.558823529411764)","(7.5, 10.5, 9.964705882352941)","(21.0, 34.0, 32.18181818181818)","(1.7, 2.0, 1.9767692307692308)","(41.0, 100.0, 102.5)"
06-01-2023 12:15:43.844485,"(5.5, 6.6, 6.341414141414141)","(8.5, 11.0, 10.948979591836734)","(15.0, 24.0, 23.526315789473685)","(12.0, 15.0, 14.558823529411764)","(7.5, 10.5, 9.941176470588236)","(21.0, 34.0, 32.51851851851852)","(1.7, 1.98, 1.9840909090909091)","(41.0, 110.0, 105.0)"
06-01-2023 12:15:44.902765,"(5.5, 6.6, 6.416438356164384)","(8.5, 11.0, 10.948979591836734)","(15.0, 24.0, 23.76923076923077)","(12.0, 15.0, 14.558823529411764)","(7.5, 10.0, 9.941176470588236)","(21.0, 34.0, 32.266666666666666)","(1.7, 1.99, 1.9825333333333333)","(41.0, 110.0, 101.66666666666667)"
06-01-2023 12:15:45.914095,"(5.5, 6.6, 6.4282051282051285)","(8.5, 11.5, 11.055555555555555)","(15.0, 24.0, 23.727272727272727)","(12.0, 15.0, 14.735294117647058)","(7.5, 10.5, 9.9)","(21.0, 34.0, 31.23076923076923)","(1.7, 1.99, 1.9836538461538462)","(41.0, 110.0, 101.66666666666667)"
06-01-2023 12:15:47.006600,"(5.5, 6.6, 6.368421052631579)","(8.5, 11.5, 10.95045045045045)","(15.0, 24.0, 23.727272727272727)","(12.0, 15.0, 14.735294117647058)","(7.5, 10.5, 9.879545454545456)","(21.0, 34.0, 31.454545454545453)","(1.7, 1.99, 1.987051282051282)","(41.0, 110.0, 101.66666666666667)"
06-01-2023 12:15:48.103823,"(5.5, 6.6, 6.368421052631579)","(8.5, 11.5, 10.95045045045045)","(15.0, 24.0, 23.727272727272727)","(12.0, 15.0, 14.869565217391305)","(7.5, 10.5, 9.879545454545456)","(21.0, 34.0, 31.454545454545453)","(1.7, 1.99, 1.9523076923076923)","(41.0, 110.0, 98.33333333333333)"
06-01-2023 12:15:49.137553,"(5.5, 6.6, 6.381132075471698)","(9.0, 11.5, 11.008064516129032)","(15.0, 24.0, 23.727272727272727)","(12.0, 15.0, 14.869565217391305)","(7.5, 10.5, 9.879545454545456)","(21.0, 34.0, 31.523809523809526)","(1.7, 2.0, 1.9577499999999999)","(41.0, 100.0, 98.33333333333333)"
06-01-2023 12:15:50.186940,"(5.5, 6.6, 6.454545454545455)","(9.0, 11.5, 11.10655737704918)","(15.0, 24.0, 23.90909090909091)","(12.0, 15.5, 15.416666666666666)","(7.5, 10.5, 9.959649122807019)","(21.0, 34.0, 32.0)","(1.7, 1.96, 1.9536263736263735)","(41.0, 100.0, 98.33333333333333)"
06-01-2023 12:15:51.251496,"(5.5, 6.6, 6.487671232876712)","(9.0, 11.5, 11.10655737704918)","(15.0, 25.0, 23.785714285714285)","(12.0, 16.0, 15.764705882352942)","(7.5, 10.5, 9.89607843137255)","(21.0, 34.0, 31.5)","(1.7, 1.96, 1.9661111111111111)","(41.0, 100.0, 98.33333333333333)"
06-01-2023 12:15:52.442897,"(5.5, 6.6, 6.416393442622951)","(9.0, 11.5, 11.09375)","(15.0, 25.0, 23.727272727272727)","(12.0, 16.0, 15.75)","(7.5, 10.5, 9.918867924528303)","(21.0, 32.0, 31.0)","(1.7, 1.98, 1.9729850746268656)","(41.0, 100.0, 97.5)"
06-01-2023 12:15:53.568419,"(5.5, 6.4, 6.396923076923077)","(9.0, 11.5, 11.09375)","(15.0, 24.0, 23.727272727272727)","(12.0, 16.0, 15.75)","(7.5, 10.5, 9.918867924528303)","(21.0, 32.0, 30.210526315789473)","(1.7, 1.98, 1.9672727272727273)","(41.0, 100.0, 98.125)"
06-01-2023 12:15:54.631811,"(5.5, 6.4, 6.397101449275363)","(9.0, 11.5, 11.09375)","(15.0, 24.0, 23.615384615384617)","(12.0, 16.0, 15.676470588235293)","(7.5, 10.5, 9.933333333333334)","(21.0, 34.0, 30.210526315789473)","(1.7, 1.98, 1.9720987654320987)","(41.0, 100.0, 98.125)"
06-01-2023 12:15:55.789258,"(5.5, 6.4, 6.396774193548388)","(9.0, 11.5, 11.113636363636363)","(15.0, 24.0, 23.545454545454547)","(12.0, 16.0, 15.702702702702704)","(7.5, 10.0, 9.821538461538461)","(21.0, 34.0, 30.22222222222222)","(1.7, 1.98, 1.9689285714285714)","(41.0, 100.0, 98.125)"
