,Fire Up Dallas,Only Ollie,Gambling Grace,Luna Country,Dana Tiny,Victor Prevails,Trunchbull
10-01-2023 12:18:37.722165,"(3.9, 6.0, 5.366666666666666)","(8.0, 22.0, 17.25)","(31.0, 80.0, 54.0)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 17.352941176470587)"
10-01-2023 12:18:38.993251,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 80.0, 55.69230769230769)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 17.352941176470587)"
10-01-2023 12:18:40.114496,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 100.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 17.352941176470587)"
10-01-2023 12:18:41.130921,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 17.352941176470587)"
10-01-2023 12:18:42.139384,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 17.352941176470587)"
10-01-2023 12:18:43.256671,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 17.352941176470587)"
10-01-2023 12:18:44.448184,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 17.352941176470587)"
10-01-2023 12:18:45.644031,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 17.352941176470587)"
10-01-2023 12:18:46.827920,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 17.352941176470587)"
10-01-2023 12:18:47.954486,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 17.352941176470587)"
10-01-2023 12:18:48.971662,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 17.352941176470587)"
10-01-2023 12:18:49.998164,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 17.666666666666664)"
10-01-2023 12:18:51.108138,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 15.8)"
10-01-2023 12:18:52.308921,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 23.0, 20.166666666666664)"
10-01-2023 12:18:53.457800,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:18:54.577657,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:18:55.632839,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:18:56.733708,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:18:57.835500,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 75.85714285714286)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:18:58.952764,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 95.0, 46.23529411764706)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:00.054088,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:01.129670,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.25)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:02.199939,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.375)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:03.235993,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.375)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:04.197104,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.375)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:05.293307,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.375)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:06.432436,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 17.375)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:07.546845,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.0)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:08.707119,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.0)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.59)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:09.757152,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.59)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:10.787811,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.98, 2.8073684210526317)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:11.828760,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.8658823529411768)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:13.024654,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.8869565217391306)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:14.101330,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.55)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:15.180150,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:16.206509,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:17.276260,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:18.384451,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:19.568084,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:20.735602,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:21.928304,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.16)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:23.035246,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.126315789473685)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:24.120559,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 90.0, 46.23529411764706)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 5.126315789473685)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:25.173972,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 85.0, 49.92307692307693)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:26.248162,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 85.0, 49.92307692307693)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:27.315807,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 85.0, 49.92307692307693)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:28.441166,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.285714285714285)","(31.0, 85.0, 49.92307692307693)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:29.513635,"(3.9, 6.0, 5.366666666666666)","(8.0, 19.0, 18.25)","(31.0, 85.0, 49.92307692307693)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:30.745313,"(3.9, 5.6, 4.766666666666667)","(8.0, 19.0, 18.0)","(31.0, 85.0, 49.92307692307693)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:32.060998,"(3.9, 5.6, 4.766666666666667)","(8.0, 19.0, 18.0)","(31.0, 85.0, 49.92307692307693)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:33.287352,"(3.9, 5.6, 4.766666666666667)","(8.0, 19.0, 18.0)","(31.0, 85.0, 49.92307692307693)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:34.511368,"(3.9, 5.6, 4.863636363636363)","(8.0, 19.0, 17.375)","(31.0, 85.0, 49.92307692307693)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:35.809117,"(3.9, 6.2, 4.863636363636363)","(8.0, 19.0, 17.375)","(31.0, 85.0, 49.92307692307693)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:37.110631,"(3.9, 6.0, 4.859999999999999)","(8.0, 19.0, 17.375)","(31.0, 85.0, 49.92307692307693)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:38.368398,"(3.9, 6.0, 5.05)","(8.0, 19.0, 17.375)","(31.0, 85.0, 49.92307692307693)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:39.511317,"(3.9, 6.0, 5.05)","(8.0, 19.0, 17.375)","(31.0, 85.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:40.760243,"(3.9, 6.0, 5.05)","(8.0, 18.5, 17.0)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:41.832581,"(3.9, 6.0, 5.05)","(8.0, 18.5, 17.0)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:42.942533,"(3.9, 6.0, 5.05)","(8.0, 18.5, 17.0)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:44.263250,"(3.9, 6.0, 5.05)","(8.0, 18.5, 17.0)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:45.561480,"(3.9, 6.0, 5.05)","(8.0, 18.5, 17.0)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:46.914640,"(3.9, 6.0, 5.05)","(8.0, 18.5, 17.0)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:48.043048,"(3.9, 6.0, 5.05)","(8.0, 18.5, 17.0)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:49.037008,"(3.9, 6.0, 5.05)","(8.0, 18.5, 17.0)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:50.169785,"(3.9, 6.0, 5.05)","(8.0, 18.5, 17.583333333333332)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:51.328354,"(3.9, 6.0, 5.05)","(8.0, 32.0, 28.833333333333332)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:52.521450,"(3.9, 6.0, 5.05)","(8.0, 32.0, 24.875)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:53.686125,"(3.9, 6.0, 5.05)","(8.0, 32.0, 24.875)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:54.732420,"(3.9, 5.9, 5.3)","(8.0, 32.0, 24.875)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:55.696247,"(3.9, 5.9, 5.3)","(8.0, 32.0, 24.875)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:56.742375,"(3.9, 5.9, 5.3)","(8.0, 23.0, 20.25)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:57.814225,"(3.9, 6.0, 5.05)","(8.0, 23.0, 20.375)","(31.0, 100.0, 49.17647058823529)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:19:58.925620,"(3.9, 6.0, 5.05)","(8.0, 23.0, 20.375)","(31.0, 100.0, 61.5)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:20:00.029826,"(3.9, 6.0, 5.05)","(8.0, 23.0, 20.375)","(31.0, 95.0, 61.5)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:20:01.151145,"(3.9, 6.0, 5.05)","(8.0, 23.0, 20.375)","(31.0, 95.0, 61.5)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:20:02.189674,"(3.9, 6.0, 5.05)","(8.0, 23.0, 20.375)","(31.0, 95.0, 61.5)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:20:03.259584,"(3.9, 6.0, 5.05)","(8.0, 23.0, 20.375)","(31.0, 95.0, 61.5)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:20:04.429305,"(3.9, 6.0, 5.05)","(8.0, 23.0, 20.375)","(31.0, 90.0, 50.142857142857146)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:20:05.535241,"(3.9, 6.0, 5.05)","(8.0, 21.0, 18.875)","(31.0, 95.0, 51.92857142857143)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:20:06.561113,"(3.9, 6.0, 5.05)","(8.0, 21.0, 18.875)","(31.0, 95.0, 51.92857142857143)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 4.873684210526316)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:20:07.603012,"(3.9, 6.0, 5.05)","(8.0, 21.0, 18.875)","(31.0, 95.0, 51.92857142857143)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.4, 6.08)","(11.0, 22.0, 20.166666666666664)"
10-01-2023 12:20:08.552176,"(3.9, 6.0, 5.05)","(8.0, 21.0, 18.875)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.2, 6.08)","(11.0, 22.0, 19.46153846153846)"
10-01-2023 12:20:09.640083,"(3.9, 6.0, 5.05)","(8.0, 21.0, 18.875)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.2, 6.08)","(11.0, 22.0, 19.46153846153846)"
10-01-2023 12:20:10.717440,"(3.9, 6.0, 5.05)","(8.0, 21.0, 19.25)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.2, 6.08)","(11.0, 22.0, 19.46153846153846)"
10-01-2023 12:20:11.920895,"(3.9, 6.0, 5.05)","(8.0, 21.0, 19.25)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.2, 6.08)","(11.0, 22.0, 19.46153846153846)"
10-01-2023 12:20:12.977077,"(3.9, 6.0, 5.05)","(8.0, 21.0, 19.25)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.2, 6.08)","(11.0, 22.0, 19.46153846153846)"
10-01-2023 12:20:14.134258,"(3.9, 6.0, 5.05)","(8.0, 21.0, 19.25)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.2, 6.08)","(11.0, 22.0, 19.46153846153846)"
10-01-2023 12:20:15.146152,"(3.9, 6.0, 5.05)","(8.0, 21.0, 19.25)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.2, 6.08)","(11.0, 22.0, 19.46153846153846)"
10-01-2023 12:20:16.135494,"(3.9, 6.0, 5.05)","(8.0, 21.0, 19.25)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.2, 6.08)","(11.0, 22.0, 19.46153846153846)"
10-01-2023 12:20:17.265847,"(3.9, 6.0, 5.05)","(8.0, 21.0, 19.25)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.2, 6.08)","(11.0, 22.0, 19.46153846153846)"
10-01-2023 12:20:18.288751,"(3.9, 6.0, 5.05)","(8.0, 21.0, 19.25)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.2, 6.08)","(11.0, 22.0, 19.46153846153846)"
10-01-2023 12:20:19.264416,"(3.9, 6.0, 5.05)","(8.0, 21.0, 19.25)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.2, 6.08)","(11.0, 22.0, 19.46153846153846)"
10-01-2023 12:20:20.202877,"(3.9, 6.0, 5.05)","(8.0, 21.0, 19.25)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.2, 6.08)","(11.0, 22.0, 19.46153846153846)"
10-01-2023 12:20:21.144445,"(3.9, 6.0, 5.05)","(8.0, 21.0, 19.25)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.96, 2.44)","(15.0, 29.0, 25.88888888888889)","(4.2, 7.2, 6.08)","(11.0, 22.0, 19.46153846153846)"
