,Sweet Zambora,Seductive Zara,Whisky Dutton,Flying Zinger,Blaze A Trail,Kings Court
08-01-2023 17:52:38.777569,"(101.0, 370.0, 303.3333333333333)","(14.0, 24.0, 22.043478260869566)","(3.8, 4.8, 4.735294117647059)","(11.0, 14.5, 14.34375)","(1.3, 99999, 99990)","(41.0, 100.0, 88.0)"
08-01-2023 17:52:39.874459,"(101.0, 370.0, 303.3333333333333)","(14.0, 24.0, 21.5)","(3.8, 4.8, 4.735294117647059)","(11.0, 14.5, 14.928571428571429)","(1.3, 99999, 99990)","(41.0, 100.0, 88.75)"
08-01-2023 17:52:40.936574,"(101.0, 370.0, 303.3333333333333)","(14.0, 24.0, 22.17391304347826)","(3.8, 4.8, 4.726666666666667)","(11.0, 15.0, 14.954545454545455)","(1.3, 99999, 99990)","(41.0, 100.0, 88.75)"
08-01-2023 17:52:41.918520,"(101.0, 370.0, 303.3333333333333)","(14.0, 24.0, 21.666666666666668)","(3.8, 4.8, 4.726666666666667)","(11.0, 15.0, 14.954545454545455)","(1.3, 99999, 99990)","(41.0, 100.0, 88.75)"
08-01-2023 17:52:43.026958,"(101.0, 370.0, 303.3333333333333)","(14.0, 24.0, 21.857142857142858)","(3.8, 4.8, 4.738888888888889)","(11.0, 15.0, 14.954545454545455)","(1.3, 99999, 99990)","(41.0, 100.0, 88.75)"
08-01-2023 17:52:44.156069,"(101.0, 370.0, 303.3333333333333)","(14.0, 24.0, 22.5)","(3.8, 4.8, 4.738888888888889)","(11.0, 15.0, 14.954545454545455)","(1.3, 99999, 99990)","(41.0, 100.0, 88.75)"
08-01-2023 17:52:45.131817,"(101.0, 370.0, 303.3333333333333)","(14.0, 24.0, 22.0)","(3.8, 4.8, 4.738888888888889)","(11.0, 15.0, 14.954545454545455)","(1.3, 99999, 99990)","(41.0, 100.0, 88.75)"
08-01-2023 17:52:46.114855,"(101.0, 370.0, 303.3333333333333)","(14.0, 24.0, 21.428571428571427)","(3.8, 4.8, 4.795238095238095)","(11.0, 15.5, 14.916666666666666)","(1.3, 99999, 99990)","(41.0, 100.0, 88.75)"
08-01-2023 17:52:47.100120,"(101.0, 370.0, 303.3333333333333)","(14.0, 24.0, 21.804878048780488)","(3.8, 4.9, 4.853846153846154)","(11.0, 15.5, 15.0)","(1.3, 99999, 99990)","(41.0, 100.0, 88.75)"
08-01-2023 17:52:48.000934,"(101.0, 370.0, 303.3333333333333)","(14.0, 24.0, 21.804878048780488)","(3.8, 4.9, 4.811764705882353)","(11.0, 15.5, 15.0)","(1.3, 99999, 99990)","(41.0, 100.0, 88.75)"
08-01-2023 17:52:48.896464,"(101.0, 380.0, 297.5)","(14.0, 24.0, 21.857142857142858)","(3.8, 4.9, 4.821052631578947)","(11.0, 15.5, 15.045454545454545)","(1.3, 99999, 99990)","(41.0, 100.0, 96.53846153846153)"
08-01-2023 17:52:49.863353,"(101.0, 380.0, 283.75)","(14.0, 24.0, 22.585365853658537)","(3.8, 4.9, 4.834782608695652)","(11.0, 15.5, 15.166666666666666)","(1.3, 99999, 99990)","(41.0, 100.0, 106.25)"
08-01-2023 17:52:50.763118,"(101.0, 370.0, 320.0)","(14.0, 24.0, 22.681818181818183)","(3.8, 4.9, 4.796551724137931)","(11.0, 16.0, 15.75)","(1.3, 99999, 99990)","(41.0, 110.0, 102.70833333333334)"
08-01-2023 17:52:51.657826,"(101.0, 370.0, 336.6666666666667)","(14.0, 24.0, 22.681818181818183)","(3.8, 4.9, 4.8062499999999995)","(11.0, 16.0, 15.666666666666666)","(1.3, 99999, 99990)","(41.0, 110.0, 102.70833333333334)"
08-01-2023 17:52:52.664143,"(101.0, 370.0, 340.0)","(14.0, 24.0, 22.681818181818183)","(3.8, 4.9, 4.8062499999999995)","(11.0, 16.0, 15.4)","(1.3, 99999, 99990)","(41.0, 110.0, 101.66666666666667)"
08-01-2023 17:52:53.618909,"(101.0, 370.0, 330.0)","(14.0, 24.0, 22.681818181818183)","(3.8, 4.9, 4.8062499999999995)","(11.0, 16.0, 15.4)","(1.3, 99999, 99990)","(41.0, 110.0, 101.66666666666667)"
08-01-2023 17:52:54.485517,"(101.0, 370.0, 350.0)","(14.0, 24.0, 22.681818181818183)","(3.8, 4.9, 4.8062499999999995)","(11.0, 16.0, 15.4)","(1.3, 99999, 99990)","(41.0, 110.0, 101.66666666666667)"
08-01-2023 17:52:55.650412,"(101.0, 370.0, 325.0)","(14.0, 24.0, 23.071428571428573)","(3.8, 4.9, 4.8062499999999995)","(11.0, 16.0, 15.4)","(1.3, 99999, 99990)","(41.0, 110.0, 101.66666666666667)"
08-01-2023 17:52:56.597926,"(101.0, 370.0, 325.0)","(14.0, 24.0, 23.071428571428573)","(3.8, 4.9, 4.8062499999999995)","(11.0, 16.0, 15.4)","(1.3, 99999, 99990)","(41.0, 110.0, 101.66666666666667)"
08-01-2023 17:52:57.555206,"(101.0, 370.0, 340.0)","(14.0, 26.0, 25.714285714285715)","(3.8, 4.9, 4.8090909090909095)","(11.0, 16.0, 15.304347826086957)","(1.3, 99999, 99990)","(41.0, 110.0, 101.66666666666667)"
08-01-2023 17:52:58.495416,"(101.0, 370.0, 340.0)","(14.0, 27.0, 25.32)","(3.8, 4.9, 4.8090909090909095)","(11.0, 16.0, 15.304347826086957)","(1.3, 99999, 99990)","(41.0, 110.0, 101.66666666666667)"
08-01-2023 17:52:59.471138,"(101.0, 370.0, 340.0)","(14.0, 27.0, 25.636363636363637)","(3.8, 4.9, 4.79)","(11.0, 16.0, 15.304347826086957)","(1.3, 99999, 99990)","(41.0, 110.0, 92.22222222222223)"
08-01-2023 17:53:00.352674,"(101.0, 360.0, 333.3333333333333)","(14.0, 26.0, 24.733333333333334)","(3.8, 4.9, 4.852)","(11.0, 17.0, 16.666666666666668)","(1.3, 99999, 99990)","(41.0, 110.0, 92.22222222222223)"
08-01-2023 17:53:01.273718,"(101.0, 360.0, 333.3333333333333)","(14.0, 24.0, 23.555555555555557)","(3.8, 4.9, 4.844827586206897)","(11.0, 16.5, 16.142857142857142)","(1.3, 99999, 99990)","(41.0, 110.0, 92.22222222222223)"
08-01-2023 17:53:02.237092,"(101.0, 350.0, 335.0)","(14.0, 24.0, 23.526315789473685)","(3.8, 4.9, 4.844827586206897)","(11.0, 16.5, 16.125)","(1.3, 99999, 99990)","(41.0, 110.0, 92.22222222222223)"
08-01-2023 17:53:03.240840,"(101.0, 360.0, 333.3333333333333)","(14.0, 26.0, 24.416666666666668)","(3.8, 4.9, 4.888)","(11.0, 16.5, 15.833333333333334)","(1.3, 99999, 99990)","(41.0, 110.0, 92.22222222222223)"
08-01-2023 17:53:04.161683,"(101.0, 350.0, 336.6666666666667)","(14.0, 26.0, 24.45945945945946)","(3.8, 5.0, 4.925373134328358)","(11.0, 16.5, 16.083333333333332)","(1.3, 99999, 99990)","(41.0, 100.0, 93.33333333333333)"
08-01-2023 17:53:05.085040,"(101.0, 350.0, 336.6666666666667)","(14.0, 26.0, 24.545454545454547)","(3.8, 5.0, 4.978095238095238)","(11.0, 16.5, 16.236842105263158)","(1.3, 99999, 99990)","(41.0, 100.0, 98.33333333333333)"
08-01-2023 17:53:05.994686,"(101.0, 350.0, 290.0)","(15.0, 26.0, 24.689655172413794)","(3.9, 5.0, 4.976530612244898)","(11.0, 17.0, 16.134615384615383)","(1.3, 99999, 99990)","(51.0, 100.0, 98.33333333333333)"
08-01-2023 17:53:06.831030,"(101.0, 410.0, 365.0)","(15.0, 25.0, 24.90909090909091)","(3.9, 5.0, 4.995238095238095)","(11.0, 16.0, 15.72)","(1.3, 99999, 99990)","(51.0, 100.0, 99.11764705882354)"
08-01-2023 17:53:07.694531,"(101.0, 410.0, 365.0)","(15.0, 26.0, 24.974358974358974)","(3.9, 5.1, 5.041052631578947)","(11.0, 16.0, 15.8)","(1.3, 99999, 99990)","(51.0, 100.0, 99.16666666666667)"
08-01-2023 17:53:08.595544,"(101.0, 410.0, 365.0)","(15.0, 26.0, 24.974358974358974)","(3.9, 5.1, 5.041052631578947)","(11.0, 16.0, 15.8)","(1.3, 99999, 99990)","(51.0, 100.0, 99.16666666666667)"
08-01-2023 17:53:09.488607,"(101.0, 400.0, 346.0)","(15.0, 26.0, 24.904761904761905)","(3.9, 5.1, 5.034)","(11.0, 16.0, 15.73913043478261)","(1.3, 99999, 99990)","(51.0, 110.0, 102.70833333333334)"
08-01-2023 17:53:10.399616,"(101.0, 400.0, 346.0)","(15.0, 26.0, 24.904761904761905)","(3.9, 5.1, 4.95)","(11.0, 16.0, 15.625)","(1.3, 99999, 99990)","(51.0, 110.0, 102.3913043478261)"
08-01-2023 17:53:11.341003,"(101.0, 400.0, 331.42857142857144)","(15.0, 26.0, 24.823529411764707)","(3.9, 5.0, 4.947826086956522)","(11.0, 16.0, 15.515151515151516)","(1.3, 99999, 99990)","(51.0, 110.0, 102.3913043478261)"
08-01-2023 17:53:12.263645,"(101.0, 400.0, 336.0)","(15.0, 26.0, 24.974358974358974)","(3.9, 5.0, 4.974193548387097)","(11.0, 16.0, 15.578947368421053)","(1.3, 99999, 99990)","(51.0, 110.0, 102.0)"
08-01-2023 17:53:13.172757,"(101.0, 410.0, 370.0)","(15.0, 26.0, 24.974358974358974)","(3.9, 5.0, 4.978378378378379)","(11.0, 16.5, 15.785714285714286)","(1.3, 99999, 99990)","(51.0, 110.0, 102.0)"
08-01-2023 17:53:14.050195,"(101.0, 430.0, 350.0)","(15.0, 26.0, 25.35)","(3.9, 5.2, 5.096)","(11.0, 17.0, 16.846153846153847)","(1.3, 99999, 99990)","(51.0, 110.0, 103.47826086956522)"
08-01-2023 17:53:14.929756,"(101.0, 430.0, 350.0)","(15.0, 26.0, 25.235294117647058)","(3.9, 5.2, 5.082758620689655)","(11.0, 17.0, 16.88235294117647)","(1.3, 99999, 99990)","(51.0, 110.0, 102.5)"
08-01-2023 17:53:15.809893,"(101.0, 440.0, 357.5)","(15.0, 26.0, 24.90909090909091)","(3.9, 5.2, 5.088524590163934)","(11.0, 17.0, 16.789473684210527)","(1.3, 99999, 99990)","(51.0, 110.0, 102.5)"
08-01-2023 17:53:16.697509,"(101.0, 430.0, 330.0)","(15.0, 26.0, 24.833333333333332)","(3.9, 5.2, 5.084745762711864)","(11.0, 17.0, 16.705882352941178)","(1.3, 99999, 99990)","(51.0, 110.0, 102.5)"
08-01-2023 17:53:17.579064,"(101.0, 430.0, 350.0)","(15.0, 26.0, 25.071428571428573)","(3.9, 5.2, 5.09375)","(11.0, 17.0, 16.761904761904763)","(1.3, 99999, 99990)","(51.0, 110.0, 99.0909090909091)"
08-01-2023 17:53:18.489910,"(101.0, 430.0, 360.0)","(15.0, 26.0, 25.103448275862068)","(3.9, 5.2, 5.09375)","(11.0, 16.0, 15.95)","(1.3, 99999, 99990)","(51.0, 110.0, 95.0)"
08-01-2023 17:53:19.397311,"(101.0, 180.0, 175.0)","(15.0, 26.0, 24.818181818181817)","(3.9, 5.2, 5.077419354838709)","(11.0, 16.5, 16.4)","(1.3, 99999, 99990)","(51.0, 110.0, 101.0)"
08-01-2023 17:53:20.312709,"(101.0, 180.0, 176.66666666666666)","(15.0, 25.0, 24.88888888888889)","(3.9, 5.2, 5.086567164179105)","(11.0, 16.5, 16.4)","(1.3, 99999, 99990)","(51.0, 110.0, 101.81818181818181)"
08-01-2023 17:53:21.178505,"(101.0, 180.0, 177.27272727272728)","(15.0, 25.0, 24.928571428571427)","(3.9, 5.1, 5.056410256410256)","(11.0, 16.5, 16.40909090909091)","(1.3, 99999, 99990)","(51.0, 110.0, 104.70588235294117)"
08-01-2023 17:53:22.010569,"(101.0, 180.0, 178.1818181818182)","(15.0, 25.0, 24.96)","(3.9, 5.1, 5.057446808510638)","(11.0, 16.5, 16.40909090909091)","(1.3, 99999, 99990)","(51.0, 110.0, 104.70588235294117)"
08-01-2023 17:53:23.131279,"(101.0, 180.0, 179.0909090909091)","(15.0, 25.0, 24.958333333333332)","(3.9, 5.1, 5.0473684210526315)","(11.0, 16.5, 16.4)","(1.3, 99999, 99990)","(51.0, 110.0, 105.0)"
08-01-2023 17:53:24.099244,"(101.0, 180.0, 179.0)","(15.0, 26.0, 25.285714285714285)","(3.9, 5.1, 5.0473684210526315)","(11.0, 16.5, 16.4)","(1.3, 99999, 99990)","(51.0, 110.0, 101.66666666666666)"
08-01-2023 17:53:25.001291,"(101.0, 180.0, 179.0)","(15.0, 26.0, 25.1)","(3.9, 5.1, 5.0473684210526315)","(11.0, 16.5, 16.4)","(1.3, 99999, 99990)","(51.0, 110.0, 101.66666666666666)"
08-01-2023 17:53:25.992196,"(101.0, 190.0, 188.1818181818182)","(15.0, 26.0, 25.3125)","(3.9, 5.1, 5.053488372093023)","(11.0, 17.0, 16.545454545454547)","(1.3, 99999, 99990)","(51.0, 110.0, 102.10526315789474)"
08-01-2023 17:53:27.057344,"(101.0, 230.0, 212.85714285714286)","(15.0, 26.0, 25.642857142857142)","(3.9, 5.1, 5.061538461538461)","(11.0, 17.0, 16.545454545454547)","(1.3, 99999, 99990)","(51.0, 110.0, 92.85714285714286)"
08-01-2023 17:53:28.029333,"(101.0, 240.0, 228.33333333333331)","(15.0, 26.0, 25.642857142857142)","(3.9, 5.1, 5.01304347826087)","(11.0, 17.0, 16.375)","(1.3, 99999, 99990)","(51.0, 110.0, 92.85714285714286)"
