,Gentle Giant Nz,Polka Dot Dance Nz,Dont Need Bling,Shaded,Spot On Chic,Katlas Dream,Highview Sadler Nz,Rocking Lou,Explosive Bronski
10-01-2023 14:46:27.088629,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.0, 7.9375)","(20.0, 29.0, 27.0)","(91.0, 670.0, 400.0)","(3.6, 5.3, 5.1625)","(4.4, 99999, 99990)","(26.0, 44.0, 40.666666666666664)","(31.0, 110.0, 101.25)"
10-01-2023 14:46:28.246495,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.0, 7.96)","(20.0, 29.0, 27.0)","(91.0, 660.0, 400.0)","(3.6, 5.3, 5.1625)","(4.4, 99999, 99990)","(26.0, 44.0, 40.666666666666664)","(31.0, 110.0, 101.25)"
10-01-2023 14:46:29.338193,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 10.0, 9.936)","(20.0, 29.0, 27.0)","(91.0, 660.0, 400.0)","(3.6, 5.3, 5.045762711864406)","(4.4, 99999, 99990)","(26.0, 44.0, 40.0)","(31.0, 110.0, 90.0)"
10-01-2023 14:46:30.418646,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 10.0, 9.578947368421053)","(20.0, 29.0, 27.0)","(91.0, 660.0, 400.0)","(3.6, 5.3, 5.045762711864406)","(4.4, 99999, 99990)","(26.0, 44.0, 40.666666666666664)","(31.0, 110.0, 94.0)"
10-01-2023 14:46:31.514978,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.6, 9.333333333333332)","(20.0, 29.0, 26.0)","(91.0, 640.0, 385.0)","(3.6, 5.3, 4.973913043478261)","(4.4, 99999, 99990)","(26.0, 44.0, 41.5)","(31.0, 100.0, 78.57142857142857)"
10-01-2023 14:46:32.620718,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.6, 9.2)","(20.0, 29.0, 26.6)","(91.0, 630.0, 385.0)","(3.6, 5.3, 4.973913043478261)","(4.4, 99999, 99990)","(26.0, 44.0, 41.07692307692308)","(31.0, 100.0, 78.57142857142857)"
10-01-2023 14:46:33.763447,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.6, 9.2)","(20.0, 29.0, 26.6)","(91.0, 620.0, 131.42857142857142)","(3.6, 5.3, 5.199004975124378)","(4.4, 99999, 99990)","(26.0, 42.0, 41.07692307692308)","(31.0, 100.0, 86.66666666666667)"
10-01-2023 14:46:34.898726,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.6, 9.2)","(20.0, 29.0, 26.6)","(91.0, 140.0, 111.17647058823529)","(3.6, 5.2, 5.186480186480186)","(4.4, 99999, 99990)","(26.0, 42.0, 40.4)","(41.0, 95.0, 86.66666666666667)"
10-01-2023 14:46:36.090779,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.6, 9.2)","(20.0, 29.0, 26.6)","(91.0, 130.0, 210.0)","(3.6, 5.2, 5.191846522781775)","(4.4, 99999, 99990)","(26.0, 42.0, 40.4)","(41.0, 95.0, 86.66666666666667)"
10-01-2023 14:46:37.276883,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.6, 9.388235294117647)","(20.0, 29.0, 27.285714285714285)","(91.0, 610.0, 191.66666666666669)","(3.6, 5.2, 5.1914357682619645)","(4.4, 99999, 99990)","(26.0, 42.0, 40.4)","(41.0, 95.0, 86.66666666666667)"
10-01-2023 14:46:38.415947,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.6, 9.388235294117647)","(20.0, 29.0, 27.0)","(91.0, 600.0, 230.0)","(3.6, 5.2, 5.1914357682619645)","(4.4, 99999, 99990)","(26.0, 42.0, 40.4)","(41.0, 95.0, 77.5)"
10-01-2023 14:46:39.495499,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.6, 9.388235294117647)","(20.0, 29.0, 27.0)","(91.0, 590.0, 227.5)","(3.6, 5.2, 5.1914357682619645)","(4.4, 99999, 99990)","(26.0, 42.0, 39.38461538461539)","(41.0, 95.0, 80.0)"
10-01-2023 14:46:40.538837,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.6, 9.388235294117647)","(20.0, 29.0, 27.0)","(91.0, 580.0, 188.33333333333331)","(3.7, 5.2, 5.1914357682619645)","(4.4, 99999, 99990)","(26.0, 40.0, 38.93333333333333)","(41.0, 95.0, 62.27272727272727)"
10-01-2023 14:46:41.648577,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.4, 9.263013698630138)","(20.0, 29.0, 27.0)","(91.0, 580.0, 188.33333333333331)","(3.7, 5.2, 5.1914357682619645)","(4.4, 99999, 99990)","(26.0, 40.0, 38.93333333333333)","(41.0, 95.0, 63.5)"
10-01-2023 14:46:42.767248,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.4, 8.066666666666666)","(20.0, 29.0, 25.666666666666668)","(91.0, 580.0, 174.28571428571428)","(3.7, 5.2, 5.145161290322581)","(4.4, 99999, 99990)","(26.0, 40.0, 39.05882352941177)","(41.0, 95.0, 68.75)"
10-01-2023 14:46:43.886463,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.0, 8.4)","(20.0, 29.0, 25.666666666666668)","(91.0, 560.0, 354.44444444444446)","(3.7, 5.2, 5.190909090909091)","(4.4, 99999, 99990)","(26.0, 40.0, 62.099999999999994)","(41.0, 95.0, 83.33333333333334)"
10-01-2023 14:46:44.999185,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.8, 8.133333333333333)","(20.0, 29.0, 25.545454545454547)","(91.0, 550.0, 354.44444444444446)","(3.7, 5.2, 5.190909090909091)","(4.4, 99999, 99990)","(26.0, 65.0, 55.33333333333333)","(41.0, 90.0, 78.33333333333333)"
10-01-2023 14:46:46.178318,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.8, 8.355555555555556)","(20.0, 26.0, 25.0)","(91.0, 550.0, 354.44444444444446)","(3.7, 5.2, 5.1897590361445785)","(4.4, 99999, 99990)","(26.0, 65.0, 48.0)","(41.0, 90.0, 78.33333333333333)"
10-01-2023 14:46:47.272676,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.8, 8.355555555555556)","(20.0, 28.0, 26.0)","(91.0, 550.0, 293.3333333333333)","(3.7, 5.2, 5.09589905362776)","(4.4, 99999, 99990)","(26.0, 60.0, 45.333333333333336)","(41.0, 90.0, 78.33333333333333)"
10-01-2023 14:46:48.416188,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.8, 8.514285714285714)","(20.0, 28.0, 25.0)","(91.0, 550.0, 165.0)","(3.7, 5.1, 5.09589905362776)","(4.4, 99999, 99990)","(26.0, 50.0, 40.22222222222222)","(41.0, 90.0, 78.33333333333333)"
10-01-2023 14:46:49.557928,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.371428571428572)","(20.0, 27.0, 25.0)","(91.0, 550.0, 293.3333333333333)","(3.7, 5.1, 5.189408099688474)","(4.4, 99999, 99990)","(26.0, 55.0, 43.0)","(41.0, 90.0, 78.33333333333333)"
10-01-2023 14:46:50.643227,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.371428571428572)","(20.0, 27.0, 25.0)","(91.0, 550.0, 293.3333333333333)","(3.7, 5.2, 5.19056603773585)","(4.4, 99999, 99990)","(26.0, 50.0, 39.42857142857143)","(41.0, 90.0, 78.33333333333333)"
10-01-2023 14:46:51.775189,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.2)","(20.0, 27.0, 24.235294117647058)","(91.0, 550.0, 432.5)","(3.7, 5.2, 5.190536277602524)","(4.4, 99999, 99990)","(26.0, 48.0, 39.42857142857143)","(41.0, 90.0, 79.0)"
10-01-2023 14:46:52.872778,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 8.2)","(20.0, 26.0, 24.235294117647058)","(91.0, 540.0, 417.5)","(3.7, 5.2, 5.190536277602524)","(4.2, 99999, 99990)","(26.0, 48.0, 38.666666666666664)","(31.0, 85.0, 72.14285714285714)"
10-01-2023 14:46:53.983962,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 8.2)","(20.0, 26.0, 24.235294117647058)","(91.0, 520.0, 402.5)","(3.7, 5.2, 5.197385620915033)","(4.2, 99999, 99990)","(26.0, 48.0, 39.333333333333336)","(31.0, 85.0, 77.85714285714286)"
10-01-2023 14:46:55.160659,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.4, 8.333333333333332)","(20.0, 26.0, 23.133333333333333)","(91.0, 500.0, 180.0)","(3.7, 5.2, 5.250746268656716)","(4.2, 99999, 99990)","(26.0, 46.0, 38.22222222222222)","(31.0, 85.0, 58.5)"
10-01-2023 14:46:56.316579,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 8.12)","(20.0, 24.0, 23.238095238095237)","(91.0, 500.0, 295.0)","(3.8, 5.3, 5.210714285714285)","(4.2, 99999, 99990)","(26.0, 46.0, 37.666666666666664)","(41.0, 60.0, 58.5)"
10-01-2023 14:46:57.492998,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 8.12)","(20.0, 24.0, 23.238095238095237)","(91.0, 490.0, 165.0)","(3.8, 5.3, 5.210714285714285)","(4.2, 99999, 99990)","(26.0, 46.0, 37.53846153846154)","(41.0, 60.0, 58.5)"
10-01-2023 14:46:58.579067,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 8.12)","(20.0, 24.0, 23.2)","(91.0, 490.0, 165.0)","(3.8, 5.3, 5.210714285714285)","(4.2, 99999, 99990)","(26.0, 46.0, 39.78947368421053)","(41.0, 60.0, 58.125)"
10-01-2023 14:46:59.631924,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 8.12)","(20.0, 24.0, 23.2)","(91.0, 170.0, 124.0)","(3.8, 5.3, 5.155172413793103)","(4.2, 99999, 99990)","(26.0, 44.0, 39.78947368421053)","(41.0, 60.0, 58.125)"
10-01-2023 14:47:00.751778,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 7.872727272727272)","(20.0, 24.0, 23.2)","(91.0, 160.0, 124.0)","(3.8, 5.3, 5.155172413793103)","(4.2, 99999, 99990)","(26.0, 44.0, 39.78947368421053)","(41.0, 60.0, 58.125)"
10-01-2023 14:47:01.895716,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 7.904347826086957)","(20.0, 24.0, 23.404255319148938)","(91.0, 150.0, 142.85714285714286)","(3.8, 5.2, 5.270833333333333)","(4.2, 99999, 99990)","(26.0, 44.0, 39.42857142857143)","(41.0, 60.0, 53.57142857142857)"
10-01-2023 14:47:03.007171,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 7.933333333333334)","(20.0, 24.0, 23.8)","(91.0, 150.0, 142.85714285714286)","(3.8, 5.3, 5.270833333333333)","(4.2, 99999, 99990)","(26.0, 44.0, 40.36363636363636)","(41.0, 55.0, 53.57142857142857)"
10-01-2023 14:47:04.123515,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 7.92)","(20.0, 24.0, 24.11764705882353)","(91.0, 150.0, 142.85714285714286)","(3.8, 5.3, 5.289090909090909)","(4.2, 99999, 99990)","(26.0, 44.0, 40.36363636363636)","(41.0, 55.0, 53.57142857142857)"
10-01-2023 14:47:05.253871,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 8.204651162790697)","(20.0, 26.0, 25.944444444444443)","(91.0, 150.0, 133.0769230769231)","(3.8, 5.3, 5.286046511627907)","(4.2, 99999, 99990)","(26.0, 44.0, 41.77777777777778)","(41.0, 55.0, 53.57142857142857)"
10-01-2023 14:47:06.472189,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.4, 8.342857142857142)","(20.0, 26.0, 29.75)","(91.0, 140.0, 133.0769230769231)","(3.8, 5.3, 5.286046511627907)","(4.2, 99999, 99990)","(26.0, 44.0, 46.25)","(41.0, 55.0, 53.57142857142857)"
10-01-2023 14:47:07.585116,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 8.342857142857142)","(20.0, 30.0, 32.09090909090909)","(91.0, 140.0, 133.0769230769231)","(3.8, 5.3, 5.286046511627907)","(4.2, 99999, 99990)","(26.0, 48.0, 46.25)","(41.0, 55.0, 53.57142857142857)"
10-01-2023 14:47:08.692831,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 8.342857142857142)","(20.0, 34.0, 32.90909090909091)","(91.0, 140.0, 127.08333333333333)","(3.8, 5.3, 5.286046511627907)","(4.2, 99999, 99990)","(26.0, 48.0, 44.888888888888886)","(41.0, 55.0, 53.57142857142857)"
10-01-2023 14:47:09.874813,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.6, 8.407142857142858)","(20.0, 34.0, 36.90909090909091)","(91.0, 130.0, 127.08333333333333)","(3.8, 5.3, 5.284210526315789)","(4.2, 99999, 99990)","(26.0, 48.0, 44.888888888888886)","(41.0, 55.0, 53.57142857142857)"
10-01-2023 14:47:10.995663,"(3.8, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.4, 7.8315789473684205)","(20.0, 38.0, 36.90909090909091)","(91.0, 130.0, 127.08333333333333)","(3.8, 5.3, 5.284210526315789)","(4.2, 99999, 99990)","(26.0, 48.0, 42.16666666666667)","(41.0, 55.0, 53.57142857142857)"
10-01-2023 14:47:12.220420,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.4, 7.859999999999999)","(20.0, 38.0, 35.5)","(91.0, 130.0, 127.08333333333333)","(3.8, 5.3, 5.284210526315789)","(4.2, 99999, 99990)","(26.0, 48.0, 51.769230769230774)","(41.0, 55.0, 54.166666666666664)"
10-01-2023 14:47:13.358735,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 8.4, 7.7291925465838505)","(20.0, 36.0, 35.733333333333334)","(91.0, 130.0, 125.0)","(3.8, 5.3, 5.284210526315789)","(4.2, 99999, 99990)","(26.0, 55.0, 45.5)","(41.0, 55.0, 54.166666666666664)"
10-01-2023 14:47:14.526821,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 7.2, 7.055614973262032)","(20.0, 36.0, 34.0)","(91.0, 130.0, 125.0)","(3.8, 5.3, 5.288)","(4.2, 99999, 99990)","(26.0, 55.0, 43.666666666666664)","(41.0, 55.0, 59.31818181818182)"
10-01-2023 14:47:15.803074,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 7.2, 7.067586206896552)","(20.0, 36.0, 34.0)","(91.0, 130.0, 125.0)","(3.8, 5.3, 5.2877551020408164)","(4.2, 99999, 99990)","(26.0, 55.0, 43.666666666666664)","(41.0, 60.0, 59.31818181818182)"
10-01-2023 14:47:17.000521,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 7.2, 7.04390243902439)","(20.0, 36.0, 34.0)","(91.0, 130.0, 128.57142857142858)","(3.8, 5.3, 5.29047619047619)","(4.2, 99999, 99990)","(26.0, 55.0, 53.421052631578945)","(41.0, 60.0, 59.31818181818182)"
10-01-2023 14:47:18.131039,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 7.2, 7.04390243902439)","(21.0, 36.0, 33.333333333333336)","(91.0, 140.0, 125.0)","(3.8, 5.3, 5.291176470588235)","(4.2, 99999, 99990)","(26.0, 55.0, 54.16666666666667)","(41.0, 60.0, 56.25)"
10-01-2023 14:47:19.306326,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 7.2, 7.04390243902439)","(21.0, 34.0, 33.0)","(91.0, 130.0, 125.0)","(3.8, 5.3, 5.27741935483871)","(4.2, 99999, 99990)","(26.0, 55.0, 52.4)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:20.445780,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 7.2, 7.051162790697674)","(21.0, 34.0, 33.46666666666667)","(91.0, 130.0, 126.0)","(3.8, 5.4, 5.32962962962963)","(4.2, 99999, 99990)","(26.0, 55.0, 49.5)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:21.617629,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 7.2, 7.051162790697674)","(21.0, 34.0, 33.46666666666667)","(91.0, 130.0, 126.0)","(3.8, 5.4, 5.32962962962963)","(4.2, 99999, 99990)","(26.0, 55.0, 49.5)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:22.824555,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 7.2, 7.051162790697674)","(21.0, 34.0, 31.733333333333334)","(91.0, 130.0, 126.0)","(3.8, 5.4, 5.267307692307693)","(4.2, 99999, 99990)","(26.0, 55.0, 49.5)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:24.020799,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.051162790697674)","(21.0, 32.0, 31.733333333333334)","(91.0, 150.0, 126.0)","(4.0, 5.3, 5.267307692307693)","(4.2, 99999, 99990)","(26.0, 55.0, 53.166666666666664)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:25.261265,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.0476190476190474)","(21.0, 32.0, 31.733333333333334)","(91.0, 150.0, 126.0)","(3.9, 5.3, 5.267307692307693)","(4.2, 99999, 99990)","(26.0, 55.0, 50.5)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:26.462140,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.0476190476190474)","(21.0, 32.0, 32.26086956521739)","(91.0, 150.0, 126.0)","(3.9, 5.3, 5.267307692307693)","(4.2, 99999, 99990)","(26.0, 55.0, 50.5)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:27.627917,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.0476190476190474)","(21.0, 34.0, 32.18181818181818)","(91.0, 150.0, 126.0)","(3.9, 5.3, 5.267307692307693)","(4.2, 99999, 99990)","(26.0, 55.0, 50.5)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:28.779189,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.0476190476190474)","(21.0, 34.0, 32.18181818181818)","(91.0, 150.0, 126.0)","(3.9, 5.3, 5.26530612244898)","(4.2, 99999, 99990)","(26.0, 55.0, 50.5)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:29.946746,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.0476190476190474)","(21.0, 34.0, 31.714285714285715)","(91.0, 150.0, 126.0)","(3.9, 5.3, 5.26530612244898)","(4.2, 99999, 99990)","(26.0, 55.0, 53.5)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:31.122509,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.0476190476190474)","(21.0, 32.0, 31.2)","(91.0, 150.0, 115.71428571428571)","(4.0, 5.3, 5.26530612244898)","(4.2, 99999, 99990)","(26.0, 55.0, 53.5)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:32.302605,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.082191780821918)","(21.0, 32.0, 29.142857142857142)","(91.0, 150.0, 132.72727272727272)","(4.0, 5.3, 5.26530612244898)","(4.2, 99999, 99990)","(26.0, 55.0, 53.714285714285715)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:33.491888,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.082191780821918)","(21.0, 30.0, 33.333333333333336)","(91.0, 140.0, 132.72727272727272)","(4.0, 5.3, 5.26530612244898)","(4.2, 99999, 99990)","(26.0, 55.0, 54.25)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:34.711167,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.082191780821918)","(21.0, 34.0, 32.666666666666664)","(91.0, 140.0, 132.72727272727272)","(4.0, 5.3, 5.2595238095238095)","(4.2, 99999, 99990)","(26.0, 55.0, 54.18181818181818)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:35.907620,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.07887323943662)","(21.0, 38.0, 34.0)","(91.0, 140.0, 135.0)","(4.0, 5.3, 5.3136363636363635)","(4.2, 99999, 99990)","(26.0, 55.0, 53.875)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:37.090359,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.073015873015873)","(21.0, 36.0, 34.0)","(91.0, 170.0, 125.0)","(4.0, 5.4, 5.3136363636363635)","(4.2, 99999, 99990)","(31.0, 55.0, 53.875)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:38.243599,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.073015873015873)","(21.0, 36.0, 34.0)","(91.0, 150.0, 125.0)","(4.0, 5.4, 5.125748502994012)","(4.2, 99999, 99990)","(31.0, 55.0, 50.75)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:39.410233,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 7.2, 7.073015873015873)","(21.0, 36.0, 36.0)","(91.0, 150.0, 133.33333333333331)","(4.0, 5.2, 5.127906976744186)","(4.2, 99999, 99990)","(31.0, 65.0, 41.0)","(41.0, 60.0, 54.0)"
10-01-2023 14:47:40.615497,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 8.0, 7.88)","(21.0, 40.0, 36.0)","(81.0, 150.0, 157.14285714285714)","(4.2, 5.2, 5.181818181818182)","(3.9, 99999, 99990)","(31.0, 55.0, 44.69230769230769)","(41.0, 60.0, 52.5)"
10-01-2023 14:47:41.826262,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 8.4, 7.676190476190476)","(21.0, 40.0, 34.0)","(81.0, 180.0, 150.0)","(4.2, 5.4, 5.137499999999999)","(3.9, 99999, 99990)","(31.0, 50.0, 44.69230769230769)","(41.0, 60.0, 52.5)"
10-01-2023 14:47:43.062234,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 8.4, 7.676190476190476)","(21.0, 38.0, 34.0)","(81.0, 170.0, 150.0)","(4.2, 5.3, 5.137499999999999)","(3.9, 99999, 99990)","(31.0, 50.0, 41.0)","(41.0, 60.0, 52.5)"
10-01-2023 14:47:44.326906,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 8.4, 7.682051282051281)","(21.0, 36.0, 32.25)","(81.0, 160.0, 130.0)","(4.2, 5.3, 5.137499999999999)","(3.9, 99999, 99990)","(31.0, 50.0, 44.75)","(41.0, 60.0, 52.5)"
10-01-2023 14:47:45.482600,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 8.4, 7.682051282051281)","(21.0, 36.0, 32.25)","(81.0, 160.0, 130.0)","(4.2, 5.3, 5.137499999999999)","(3.9, 99999, 99990)","(31.0, 50.0, 44.75)","(41.0, 60.0, 52.5)"
10-01-2023 14:47:46.652787,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 8.4, 7.682051282051281)","(21.0, 36.0, 32.25)","(81.0, 140.0, 130.0)","(4.2, 5.3, 5.137499999999999)","(3.9, 99999, 99990)","(31.0, 50.0, 44.75)","(41.0, 60.0, 60.0)"
10-01-2023 14:47:47.830647,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 8.4, 7.682051282051281)","(21.0, 36.0, 32.25)","(81.0, 160.0, 130.0)","(4.2, 5.3, 5.242647058823529)","(3.9, 99999, 99990)","(31.0, 50.0, 38.0)","(41.0, 70.0, 60.0)"
10-01-2023 14:47:49.020115,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 8.4, 7.816666666666666)","(21.0, 36.0, 32.25)","(81.0, 160.0, 130.0)","(4.2, 5.3, 5.242647058823529)","(3.9, 99999, 99990)","(31.0, 50.0, 38.0)","(41.0, 70.0, 60.0)"
10-01-2023 14:47:50.221093,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 8.4, 7.816666666666666)","(21.0, 36.0, 32.25)","(81.0, 160.0, 130.0)","(4.2, 5.3, 5.242647058823529)","(3.9, 99999, 99990)","(31.0, 50.0, 38.0)","(41.0, 70.0, 60.0)"
10-01-2023 14:47:51.493950,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 8.4, 7.9)","(21.0, 36.0, 32.25)","(81.0, 160.0, 130.0)","(4.2, 5.3, 5.242647058823529)","(3.9, 99999, 99990)","(31.0, 50.0, 38.0)","(41.0, 70.0, 60.0)"
10-01-2023 14:47:52.721651,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 8.4, 7.9)","(21.0, 36.0, 32.25)","(81.0, 160.0, 130.0)","(4.2, 5.3, 5.255932203389831)","(3.9, 99999, 99990)","(31.0, 50.0, 41.0)","(41.0, 70.0, 56.666666666666664)"
10-01-2023 14:47:53.918187,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 8.4, 7.870967741935484)","(21.0, 36.0, 32.25)","(81.0, 160.0, 130.0)","(4.2, 5.3, 5.137499999999999)","(3.9, 99999, 99990)","(31.0, 50.0, 43.5)","(41.0, 70.0, 65.0)"
10-01-2023 14:47:55.090933,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 8.0, 7.826086956521739)","(21.0, 36.0, 32.25)","(81.0, 160.0, 130.0)","(4.2, 5.3, 5.137499999999999)","(3.9, 99999, 99990)","(31.0, 55.0, 43.75)","(41.0, 80.0, 65.0)"
10-01-2023 14:47:56.287387,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 7.6, 7.573099415204678)","(21.0, 34.0, 29.076923076923077)","(81.0, 160.0, 130.0)","(4.2, 5.3, 5.137499999999999)","(3.9, 99999, 99990)","(31.0, 60.0, 43.75)","(41.0, 80.0, 65.0)"
10-01-2023 14:47:57.489149,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 7.6, 7.573099415204678)","(21.0, 34.0, 29.076923076923077)","(81.0, 160.0, 143.33333333333334)","(4.2, 5.3, 5.207142857142857)","(3.9, 99999, 99990)","(31.0, 60.0, 44.5)","(41.0, 80.0, 60.0)"
10-01-2023 14:47:58.743086,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 7.6, 7.574301675977654)","(21.0, 34.0, 29.733333333333334)","(81.0, 160.0, 130.0)","(4.2, 5.3, 5.176190476190476)","(3.9, 99999, 99990)","(31.0, 55.0, 47.875)","(41.0, 80.0, 57.5)"
10-01-2023 14:47:59.922134,"(3.9, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 7.6, 7.574301675977654)","(21.0, 34.0, 29.733333333333334)","(81.0, 160.0, 140.0)","(4.2, 5.3, 5.250943396226415)","(3.9, 99999, 99990)","(31.0, 55.0, 47.875)","(41.0, 80.0, 62.0)"
