,So You Can,Craiglea Blizzard,Action In Cairns,Charm Slinga,Yardstick,Geminga,Magicourt,Dadorable,Roll Me Away,Oamaru Poppy
04-01-2023 16:32:23.833968,"(7.5, 9.8, 9.553333333333335)","(61.0, 110.0, 95.45454545454545)","(12.0, 15.5, 15.213541666666666)","(6.5, 9.6, 9.43448275862069)","(4.0, 4.7, 4.632773109243697)","(3.7, 4.0, 3.956837606837607)","(4.8, 5.8, 5.795121951219512)","(14.0, 22.0, 21.275510204081634)","(26.0, 40.0, 38.5)","(51.0, 120.0, 115.55555555555556)"
04-01-2023 16:32:25.092964,"(7.5, 9.8, 9.553333333333335)","(61.0, 110.0, 95.45454545454545)","(12.0, 15.5, 15.180232558139535)","(6.5, 9.6, 9.470270270270271)","(4.0, 4.7, 4.610112359550562)","(3.7, 4.0, 3.9610526315789474)","(4.8, 5.8, 5.832)","(14.0, 22.0, 21.275510204081634)","(26.0, 40.0, 38.375)","(51.0, 120.0, 115.55555555555556)"
04-01-2023 16:32:26.371382,"(7.5, 9.8, 9.5632)","(61.0, 110.0, 95.45454545454545)","(12.0, 15.5, 15.180232558139535)","(6.5, 9.6, 9.294623655913979)","(4.0, 4.7, 4.623076923076923)","(3.7, 4.0, 3.962702702702703)","(4.8, 5.9, 5.836734693877552)","(14.0, 22.0, 21.275510204081634)","(26.0, 40.0, 38.375)","(51.0, 120.0, 115.55555555555556)"
04-01-2023 16:32:27.653018,"(7.5, 9.8, 9.5632)","(61.0, 110.0, 95.45454545454545)","(12.0, 15.5, 15.180232558139535)","(6.5, 9.4, 9.272727272727272)","(4.0, 4.7, 4.65778364116095)","(3.7, 4.0, 3.963218390804598)","(4.8, 5.9, 5.846511627906977)","(14.0, 22.0, 21.275510204081634)","(26.0, 40.0, 38.5)","(51.0, 120.0, 115.55555555555556)"
04-01-2023 16:32:28.862011,"(7.5, 9.8, 9.5632)","(61.0, 110.0, 95.45454545454545)","(12.0, 15.5, 15.180232558139535)","(6.5, 9.4, 9.2327868852459)","(4.0, 4.7, 4.614893617021276)","(3.7, 4.0, 3.9439393939393943)","(4.8, 5.9, 5.846511627906977)","(14.0, 22.0, 21.2680412371134)","(26.0, 40.0, 38.54545454545455)","(51.0, 120.0, 116.25)"
04-01-2023 16:32:30.054615,"(7.5, 9.8, 9.557377049180328)","(61.0, 110.0, 97.5)","(12.0, 15.5, 15.203947368421053)","(6.5, 9.4, 9.258333333333333)","(4.0, 4.7, 4.65778364116095)","(3.7, 3.95, 3.9632478632478634)","(4.8, 5.9, 5.848780487804878)","(14.0, 22.0, 21.2680412371134)","(26.0, 40.0, 38.54545454545455)","(61.0, 120.0, 116.25)"
04-01-2023 16:32:31.194136,"(8.0, 9.8, 9.542608695652174)","(61.0, 100.0, 97.5)","(13.0, 15.5, 15.203947368421053)","(7.0, 9.4, 9.24776119402985)","(4.0, 4.7, 4.634959349593496)","(3.6, 4.0, 3.9710280373831774)","(5.0, 5.9, 5.848780487804878)","(16.0, 22.0, 21.2680412371134)","(31.0, 40.0, 38.54545454545455)","(61.0, 120.0, 116.25)"
04-01-2023 16:32:32.460994,"(8.0, 9.8, 9.542608695652174)","(61.0, 100.0, 97.5)","(13.0, 15.5, 15.203947368421053)","(7.0, 9.4, 9.24776119402985)","(4.0, 4.7, 4.630327868852459)","(3.6, 4.0, 3.9699999999999998)","(5.0, 5.9, 5.858823529411765)","(16.0, 22.0, 21.25263157894737)","(31.0, 40.0, 38.54545454545455)","(61.0, 120.0, 116.25)"
04-01-2023 16:32:33.619896,"(8.0, 9.8, 9.542608695652174)","(61.0, 100.0, 97.5)","(13.0, 15.5, 15.241379310344827)","(7.0, 9.4, 9.23469387755102)","(4.0, 4.7, 4.591907514450867)","(3.6, 4.0, 3.9702875399361024)","(5.0, 5.9, 5.861386138613861)","(16.0, 22.0, 21.25263157894737)","(31.0, 40.0, 38.54545454545455)","(61.0, 120.0, 116.25)"
04-01-2023 16:32:34.770114,"(8.0, 9.8, 9.557377049180328)","(61.0, 100.0, 97.5)","(13.0, 15.5, 15.241379310344827)","(7.0, 9.4, 9.211627906976744)","(4.0, 4.6, 4.591304347826086)","(3.6, 4.0, 3.976430976430976)","(5.0, 6.0, 6.023376623376623)","(16.0, 22.0, 21.25263157894737)","(31.0, 40.0, 38.54545454545455)","(61.0, 120.0, 116.25)"
04-01-2023 16:32:35.918182,"(8.0, 9.6, 9.589189189189188)","(61.0, 100.0, 97.5)","(13.0, 15.5, 15.205)","(7.0, 9.4, 9.175)","(4.0, 4.6, 4.58962962962963)","(3.6, 4.0, 3.976430976430976)","(5.0, 6.2, 6.029032258064516)","(16.0, 22.0, 21.88888888888889)","(31.0, 40.0, 38.46153846153846)","(61.0, 120.0, 116.25)"
04-01-2023 16:32:37.218058,"(8.0, 9.6, 9.578947368421053)","(61.0, 100.0, 97.5)","(13.0, 15.5, 15.305555555555555)","(7.0, 9.4, 9.134042553191488)","(4.0, 4.6, 4.639354838709678)","(3.6, 4.0, 3.97682119205298)","(5.0, 6.2, 5.9526315789473685)","(16.0, 22.0, 21.88888888888889)","(31.0, 42.0, 38.93333333333333)","(61.0, 120.0, 116.25)"
04-01-2023 16:32:38.435369,"(8.0, 9.6, 9.466666666666667)","(61.0, 100.0, 97.5)","(13.0, 15.5, 15.36046511627907)","(7.0, 9.2, 9.09090909090909)","(4.0, 4.7, 4.591907514450867)","(3.6, 4.0, 4.1054200542005415)","(5.0, 6.0, 5.852173913043479)","(16.0, 22.0, 21.9375)","(31.0, 42.0, 39.1578947368421)","(61.0, 120.0, 116.25)"
04-01-2023 16:32:39.761229,"(8.0, 9.6, 9.4625)","(61.0, 110.0, 103.57142857142857)","(13.0, 15.5, 15.36046511627907)","(7.0, 9.2, 9.09090909090909)","(4.2, 4.6, 4.591907514450867)","(3.6, 4.2, 4.1054200542005415)","(5.0, 5.9, 5.8463414634146345)","(16.0, 22.0, 22.0625)","(31.0, 42.0, 39.1578947368421)","(61.0, 120.0, 116.25)"
04-01-2023 16:32:41.019855,"(8.0, 9.6, 9.463157894736842)","(61.0, 110.0, 105.83333333333333)","(13.0, 16.5, 16.32911392405063)","(7.0, 9.2, 9.046575342465752)","(4.2, 4.6, 4.591907514450867)","(3.6, 4.2, 4.1)","(5.0, 5.9, 5.854166666666667)","(16.0, 23.0, 22.285714285714285)","(31.0, 42.0, 39.08108108108108)","(61.0, 120.0, 116.42857142857143)"
04-01-2023 16:32:42.230497,"(8.0, 9.6, 9.487179487179487)","(61.0, 110.0, 106.05263157894737)","(13.0, 16.5, 16.320588235294117)","(7.0, 9.2, 9.013333333333334)","(4.2, 4.6, 4.585)","(3.6, 4.1, 4.069354838709677)","(5.0, 5.9, 5.854166666666667)","(16.0, 23.0, 22.285714285714285)","(31.0, 42.0, 39.08108108108108)","(61.0, 120.0, 116.42857142857143)"
04-01-2023 16:32:43.487592,"(8.0, 9.6, 9.416666666666668)","(61.0, 100.0, 99.66666666666667)","(13.0, 16.5, 16.344117647058823)","(7.0, 9.2, 9.013333333333334)","(4.2, 4.6, 4.561943319838057)","(3.6, 4.1, 4.101780415430267)","(5.0, 5.9, 5.848837209302325)","(16.0, 23.0, 22.272727272727273)","(31.0, 42.0, 38.8235294117647)","(61.0, 120.0, 116.0)"
04-01-2023 16:32:44.732067,"(8.0, 9.4, 9.39090909090909)","(61.0, 100.0, 99.66666666666667)","(13.0, 16.5, 16.344117647058823)","(7.0, 9.2, 8.994871794871795)","(4.2, 4.6, 4.553921568627451)","(3.6, 4.2, 4.140077821011673)","(5.0, 5.9, 5.815384615384615)","(16.0, 23.0, 22.238095238095237)","(31.0, 42.0, 38.8235294117647)","(61.0, 120.0, 108.23529411764706)"
04-01-2023 16:32:45.851271,"(8.0, 9.4, 9.39090909090909)","(61.0, 100.0, 99.66666666666667)","(13.0, 17.0, 16.526315789473685)","(7.5, 9.2, 8.994871794871795)","(4.0, 4.6, 4.552763819095477)","(3.6, 4.2, 4.140077821011673)","(5.0, 5.9, 5.86510067114094)","(16.0, 23.0, 22.238095238095237)","(31.0, 42.0, 38.8235294117647)","(61.0, 120.0, 108.23529411764706)"
04-01-2023 16:32:47.011833,"(8.0, 9.4, 9.39)","(61.0, 100.0, 99.66666666666667)","(13.0, 17.0, 16.526315789473685)","(7.5, 9.2, 8.994871794871795)","(4.0, 4.6, 4.549295774647887)","(3.6, 4.2, 4.025352112676057)","(5.0, 5.9, 5.86510067114094)","(16.0, 23.0, 22.294117647058822)","(31.0, 42.0, 38.8235294117647)","(61.0, 120.0, 109.52380952380952)"
04-01-2023 16:32:48.140832,"(8.0, 9.2, 9.167741935483871)","(61.0, 100.0, 99.75)","(13.0, 17.0, 16.63888888888889)","(7.5, 9.2, 8.994871794871795)","(4.0, 4.6, 4.549295774647887)","(3.6, 4.2, 4.095172413793103)","(5.0, 5.9, 5.825)","(16.0, 23.0, 22.294117647058822)","(31.0, 42.0, 38.8235294117647)","(61.0, 120.0, 110.83333333333333)"
04-01-2023 16:32:49.308445,"(8.0, 9.4, 9.292957746478873)","(61.0, 100.0, 99.75)","(13.0, 17.0, 16.63888888888889)","(7.5, 9.2, 9.04313725490196)","(4.2, 4.6, 4.549295774647887)","(3.6, 4.1, 4.129457364341085)","(5.0, 5.9, 5.825)","(16.0, 23.0, 22.294117647058822)","(31.0, 42.0, 38.625)","(61.0, 120.0, 110.83333333333333)"
04-01-2023 16:32:50.600235,"(8.0, 9.4, 9.271186440677967)","(61.0, 100.0, 99.75)","(13.0, 17.0, 16.69047619047619)","(7.5, 9.2, 8.948)","(4.2, 4.6, 4.481614349775785)","(3.6, 4.3, 4.197272727272727)","(5.0, 5.9, 5.8159090909090905)","(16.0, 23.0, 22.40909090909091)","(31.0, 42.0, 39.27272727272727)","(61.0, 120.0, 111.53846153846153)"
04-01-2023 16:32:51.844566,"(8.0, 9.4, 9.188235294117646)","(61.0, 110.0, 106.875)","(13.0, 17.0, 16.64864864864865)","(7.5, 9.0, 9.264516129032259)","(4.2, 4.6, 4.45678391959799)","(3.6, 4.3, 3.8876033057851243)","(5.0, 5.9, 5.969565217391304)","(16.0, 23.0, 23.142857142857142)","(31.0, 40.0, 41.08108108108108)","(61.0, 120.0, 127.77777777777777)"
04-01-2023 16:32:53.121856,"(8.0, 9.8, 9.48314606741573)","(61.0, 120.0, 110.625)","(13.0, 18.0, 17.068181818181817)","(7.0, 9.4, 9.194594594594594)","(4.2, 4.5, 4.528455284552845)","(3.6, 4.2, 3.76044776119403)","(5.0, 6.0, 6.051546391752577)","(16.0, 25.0, 24.166666666666668)","(31.0, 44.0, 42.095238095238095)","(61.0, 150.0, 126.84210526315789)"
04-01-2023 16:32:54.412661,"(8.0, 9.8, 9.514851485148515)","(61.0, 120.0, 115.0)","(13.0, 18.0, 16.803797468354432)","(7.0, 9.4, 9.194594594594594)","(4.2, 4.6, 4.530708661417322)","(3.6, 3.85, 3.8153992395437264)","(5.0, 6.2, 6.0239669421487605)","(16.0, 25.0, 23.25925925925926)","(31.0, 44.0, 42.095238095238095)","(61.0, 150.0, 126.84210526315789)"
04-01-2023 16:32:55.606964,"(8.0, 9.8, 9.427586206896551)","(61.0, 120.0, 114.79166666666667)","(13.0, 17.5, 16.928571428571427)","(7.0, 9.4, 9.179710144927537)","(4.2, 4.6, 4.5234375)","(3.6, 3.85, 3.8854166666666665)","(5.0, 6.2, 6.051515151515152)","(16.0, 24.0, 23.25)","(31.0, 44.0, 42.095238095238095)","(61.0, 150.0, 131.8181818181818)"
04-01-2023 16:32:56.711554,"(8.0, 9.8, 9.59622641509434)","(61.0, 120.0, 112.3076923076923)","(13.0, 17.0, 16.90909090909091)","(7.0, 9.4, 9.172222222222222)","(4.2, 4.6, 4.5234375)","(3.6, 3.9, 3.811688311688312)","(5.0, 6.2, 6.071052631578947)","(16.0, 24.0, 23.25)","(31.0, 44.0, 42.095238095238095)","(61.0, 140.0, 133.33333333333334)"
04-01-2023 16:32:57.872962,"(8.0, 9.8, 9.582456140350878)","(61.0, 120.0, 113.75)","(13.0, 17.0, 16.666666666666668)","(7.0, 9.4, 9.1625)","(4.0, 4.6, 4.4510000000000005)","(3.6, 3.85, 3.7846153846153845)","(5.0, 6.2, 6.110112359550562)","(16.0, 24.0, 23.46153846153846)","(31.0, 44.0, 42.095238095238095)","(61.0, 140.0, 137.77777777777777)"
04-01-2023 16:32:59.029154,"(8.0, 9.8, 9.564102564102564)","(61.0, 120.0, 113.75)","(13.0, 17.0, 16.666666666666668)","(7.0, 9.4, 9.1625)","(4.0, 4.5, 4.429411764705883)","(3.5, 3.8, 3.756622516556291)","(5.0, 6.2, 6.13134328358209)","(16.0, 24.0, 23.46153846153846)","(31.0, 44.0, 42.083333333333336)","(61.0, 140.0, 132.6315789473684)"
04-01-2023 16:33:00.413269,"(8.0, 9.8, 9.564102564102564)","(61.0, 120.0, 112.94117647058823)","(13.0, 17.0, 16.666666666666668)","(7.0, 9.4, 9.212345679012346)","(4.0, 4.5, 4.4450980392156865)","(3.5, 3.85, 3.7854838709677416)","(5.0, 6.2, 6.123943661971831)","(16.0, 24.0, 24.166666666666668)","(31.0, 44.0, 42.083333333333336)","(61.0, 150.0, 134.54545454545453)"
04-01-2023 16:33:01.643173,"(8.0, 9.8, 9.564102564102564)","(61.0, 120.0, 114.0)","(13.0, 17.0, 16.666666666666668)","(7.0, 9.4, 9.247368421052633)","(4.0, 4.5, 4.434375)","(3.5, 3.8, 3.8531645569620254)","(5.0, 6.2, 6.123943661971831)","(16.0, 25.0, 24.666666666666668)","(31.0, 44.0, 41.674418604651166)","(71.0, 140.0, 131.05263157894737)"
04-01-2023 16:33:02.924537,"(8.0, 9.4, 9.271739130434783)","(61.0, 120.0, 117.5)","(13.0, 17.0, 16.49438202247191)","(7.0, 9.4, 9.254999999999999)","(4.0, 4.5, 4.438028169014085)","(3.5, 3.9, 3.864685314685315)","(5.0, 6.2, 6.139325842696629)","(16.0, 25.0, 24.666666666666668)","(31.0, 44.0, 42.17391304347826)","(71.0, 150.0, 134.54545454545453)"
04-01-2023 16:33:04.036432,"(8.0, 9.4, 9.269158878504673)","(61.0, 110.0, 108.75)","(13.0, 16.5, 16.49438202247191)","(7.0, 9.4, 9.254999999999999)","(4.0, 4.5, 4.432142857142857)","(3.5, 3.9, 3.864685314685315)","(5.0, 6.2, 6.139325842696629)","(16.0, 25.0, 24.515151515151516)","(31.0, 44.0, 42.17391304347826)","(71.0, 140.0, 132.72727272727272)"
04-01-2023 16:33:05.181527,"(8.0, 9.4, 9.269158878504673)","(61.0, 110.0, 108.75)","(13.0, 17.0, 16.634146341463413)","(7.0, 9.4, 9.11111111111111)","(4.0, 4.5, 4.438378378378379)","(3.5, 3.9, 3.986875)","(5.0, 6.2, 5.902868852459017)","(16.0, 25.0, 24.515151515151516)","(31.0, 44.0, 42.17391304347826)","(71.0, 140.0, 107.05882352941177)"
04-01-2023 16:33:06.511439,"(8.0, 9.4, 9.24)","(61.0, 110.0, 108.75)","(13.0, 17.0, 16.509803921568626)","(7.0, 9.2, 9.104)","(4.0, 4.5, 4.438378378378379)","(3.5, 4.0, 3.9867088607594936)","(5.0, 6.0, 5.900420168067227)","(16.0, 25.0, 24.515151515151516)","(31.0, 44.0, 42.17391304347826)","(71.0, 130.0, 117.0)"
04-01-2023 16:33:07.806645,"(8.0, 9.4, 9.24)","(61.0, 110.0, 114.0)","(13.0, 17.0, 16.55294117647059)","(7.0, 9.2, 9.09090909090909)","(4.0, 4.5, 4.438378378378379)","(3.5, 4.0, 4.034331797235023)","(5.0, 6.0, 5.8690476190476195)","(16.0, 25.0, 24.288888888888888)","(31.0, 44.0, 42.13333333333333)","(71.0, 120.0, 118.69565217391305)"
04-01-2023 16:33:08.977890,"(8.0, 9.4, 9.238709677419354)","(61.0, 120.0, 114.0)","(13.0, 17.0, 16.32456140350877)","(7.0, 9.2, 9.058823529411764)","(4.0, 4.5, 4.399069767441861)","(3.5, 4.1, 4.002)","(5.0, 5.9, 5.863157894736842)","(16.0, 25.0, 23.76923076923077)","(31.0, 44.0, 42.13333333333333)","(71.0, 130.0, 118.0)"
04-01-2023 16:33:10.187885,"(8.0, 9.4, 9.238709677419354)","(61.0, 120.0, 114.0)","(13.0, 16.5, 16.402173913043477)","(7.0, 9.2, 8.93170731707317)","(4.0, 4.4, 4.444761904761905)","(3.5, 4.1, 4.0233644859813085)","(5.0, 5.9, 5.839669421487603)","(16.0, 25.0, 23.533333333333335)","(31.0, 44.0, 42.604651162790695)","(71.0, 130.0, 118.0)"
04-01-2023 16:33:11.341465,"(8.0, 9.4, 9.311627906976744)","(61.0, 120.0, 114.0)","(13.0, 16.5, 16.402173913043477)","(7.0, 9.0, 8.93170731707317)","(4.0, 4.5, 4.447236180904523)","(3.5, 4.1, 3.996739130434783)","(5.0, 6.0, 5.908)","(16.0, 25.0, 23.88)","(31.0, 44.0, 42.73913043478261)","(71.0, 130.0, 120.625)"
04-01-2023 16:33:12.513095,"(8.0, 9.6, 9.50909090909091)","(61.0, 120.0, 111.66666666666667)","(13.0, 16.0, 15.698412698412698)","(7.0, 9.2, 9.094999999999999)","(4.0, 4.5, 4.4)","(3.5, 4.0, 4.009433962264151)","(5.0, 6.0, 5.917223650385605)","(16.0, 25.0, 24.46153846153846)","(31.0, 44.0, 42.73913043478261)","(71.0, 130.0, 120.625)"
04-01-2023 16:33:13.727518,"(8.0, 9.6, 9.525)","(61.0, 120.0, 111.66666666666667)","(13.0, 16.0, 15.675)","(7.0, 9.2, 9.11968503937008)","(4.0, 4.4, 4.33092485549133)","(3.5, 4.1, 4.032894736842105)","(5.0, 6.0, 5.894117647058824)","(16.0, 25.0, 24.25)","(31.0, 44.0, 42.8936170212766)","(71.0, 130.0, 121.17647058823529)"
04-01-2023 16:33:14.893509,"(8.0, 9.8, 9.545762711864407)","(61.0, 120.0, 116.875)","(13.0, 16.0, 15.75625)","(7.0, 9.4, 9.122857142857143)","(4.0, 4.4, 4.332285714285714)","(3.5, 4.1, 4.133116883116883)","(5.0, 5.9, 5.694805194805195)","(16.0, 25.0, 24.166666666666668)","(31.0, 44.0, 42.24242424242424)","(71.0, 130.0, 121.33333333333333)"
04-01-2023 16:33:16.107603,"(8.0, 9.8, 9.520388349514564)","(61.0, 130.0, 121.0)","(13.0, 16.0, 15.778409090909092)","(7.0, 9.2, 9.186885245901639)","(4.0, 4.4, 4.3334117647058825)","(3.5, 4.2, 4.073469387755102)","(5.0, 5.7, 5.736)","(16.0, 25.0, 24.517241379310345)","(31.0, 44.0, 42.24242424242424)","(71.0, 130.0, 126.25)"
04-01-2023 16:33:17.327714,"(8.0, 9.8, 9.529166666666667)","(61.0, 130.0, 125.38461538461539)","(13.0, 16.0, 15.794117647058824)","(7.5, 9.2, 9.177464788732394)","(4.0, 4.4, 4.337690631808279)","(3.5, 4.1, 4.097375328083989)","(5.0, 5.8, 5.760493827160494)","(17.0, 25.0, 24.125)","(31.0, 44.0, 42.432432432432435)","(71.0, 130.0, 112.22222222222223)"
04-01-2023 16:33:18.491052,"(8.0, 9.8, 9.643373493975904)","(61.0, 120.0, 117.6923076923077)","(13.0, 16.0, 15.794117647058824)","(7.5, 9.4, 9.207317073170731)","(4.0, 4.4, 4.35868544600939)","(3.5, 4.1, 4.097619047619047)","(5.0, 5.8, 5.759756097560976)","(17.0, 25.0, 23.979166666666668)","(31.0, 44.0, 42.432432432432435)","(71.0, 130.0, 112.5)"
04-01-2023 16:33:19.727763,"(8.0, 9.8, 9.643373493975904)","(61.0, 120.0, 117.6923076923077)","(13.0, 16.0, 15.387218045112782)","(7.5, 9.4, 9.185185185185185)","(4.0, 4.4, 4.355251141552512)","(3.5, 4.1, 4.1095999999999995)","(5.0, 5.8, 5.737984496124031)","(17.0, 24.0, 24.142857142857142)","(31.0, 44.0, 42.46153846153846)","(71.0, 120.0, 112.5)"
04-01-2023 16:33:20.925411,"(8.0, 9.8, 9.642222222222221)","(61.0, 120.0, 117.6923076923077)","(13.0, 15.5, 15.51063829787234)","(7.5, 9.2, 9.244776119402985)","(4.0, 4.4, 4.334351145038168)","(3.5, 4.2, 4.110869565217391)","(5.0, 5.8, 5.7379310344827585)","(17.0, 25.0, 24.323076923076922)","(31.0, 44.0, 43.04)","(71.0, 120.0, 115.0)"
04-01-2023 16:33:22.094725,"(8.0, 9.6, 9.50909090909091)","(61.0, 120.0, 118.42105263157895)","(13.0, 16.0, 15.51063829787234)","(7.5, 9.4, 9.225641025641025)","(4.0, 4.4, 4.334351145038168)","(3.5, 4.2, 4.125903614457831)","(5.0, 5.8, 5.724210526315789)","(17.0, 25.0, 24.333333333333332)","(31.0, 44.0, 43.02040816326531)","(71.0, 120.0, 121.42857142857143)"
04-01-2023 16:33:23.331512,"(8.0, 9.6, 9.50909090909091)","(61.0, 120.0, 118.75)","(13.0, 16.0, 15.715384615384615)","(7.5, 9.4, 9.25128205128205)","(4.0, 4.4, 4.244827586206896)","(3.5, 4.2, 4.1880546075085325)","(5.0, 5.8, 5.7481481481481485)","(17.0, 25.0, 24.47826086956522)","(31.0, 44.0, 43.18181818181818)","(71.0, 130.0, 121.11111111111111)"
04-01-2023 16:33:24.536060,"(8.0, 9.8, 9.566857142857144)","(61.0, 120.0, 119.54545454545455)","(13.0, 16.0, 15.715384615384615)","(7.5, 9.4, 9.283464566929133)","(4.0, 4.3, 4.219834710743802)","(3.5, 4.2, 4.210112359550562)","(5.0, 5.8, 5.744623655913979)","(17.0, 25.0, 24.363636363636363)","(31.0, 44.0, 41.75)","(71.0, 130.0, 122.0)"
04-01-2023 16:33:25.694423,"(8.0, 9.8, 9.645378151260504)","(61.0, 130.0, 128.28571428571428)","(13.0, 16.0, 15.69767441860465)","(7.5, 9.4, 9.2890756302521)","(4.0, 4.3, 4.217880794701987)","(3.5, 4.3, 4.198832684824903)","(5.0, 5.8, 5.742857142857143)","(17.0, 25.0, 24.307692307692307)","(31.0, 42.0, 43.25581395348837)","(71.0, 130.0, 122.85714285714286)"
04-01-2023 16:33:26.861929,"(8.0, 9.8, 9.65)","(71.0, 130.0, 120.27027027027027)","(13.0, 16.0, 15.69767441860465)","(7.5, 9.4, 9.151612903225805)","(4.0, 4.3, 4.183333333333334)","(3.5, 4.2, 4.200826446280992)","(5.0, 5.8, 5.7398843930635834)","(17.0, 25.0, 24.3265306122449)","(31.0, 44.0, 43.10204081632653)","(71.0, 130.0, 122.85714285714286)"
04-01-2023 16:33:28.009306,"(8.0, 9.8, 9.627777777777778)","(71.0, 130.0, 120.27027027027027)","(13.0, 16.0, 15.69767441860465)","(7.5, 9.2, 9.151612903225805)","(4.0, 4.2, 4.157509157509158)","(3.5, 4.3, 4.216129032258064)","(5.0, 5.8, 5.7398843930635834)","(17.0, 26.0, 25.026315789473685)","(31.0, 44.0, 43.30434782608695)","(71.0, 130.0, 125.0)"
04-01-2023 16:33:29.169514,"(8.0, 9.8, 9.64952380952381)","(71.0, 130.0, 125.2)","(13.0, 16.0, 15.597701149425287)","(7.5, 9.2, 9.148275862068965)","(4.0, 4.2, 4.152140077821012)","(3.5, 4.3, 4.234084507042254)","(5.0, 5.8, 5.7398843930635834)","(17.0, 26.0, 24.582089552238806)","(31.0, 44.0, 42.867924528301884)","(71.0, 130.0, 126.66666666666667)"
04-01-2023 16:33:30.326771,"(8.0, 9.8, 9.64952380952381)","(71.0, 130.0, 124.54545454545455)","(13.0, 16.0, 15.596045197740112)","(7.5, 9.2, 9.156363636363636)","(3.9, 4.2, 4.203703703703704)","(3.5, 4.3, 4.223717948717948)","(5.0, 5.8, 5.729064039408867)","(17.0, 26.0, 24.586466165413533)","(31.0, 44.0, 41.94871794871795)","(71.0, 130.0, 126.66666666666667)"
04-01-2023 16:33:31.475343,"(8.0, 9.8, 9.652525252525253)","(71.0, 130.0, 126.0)","(13.0, 16.0, 15.596045197740112)","(7.5, 9.2, 9.156363636363636)","(3.9, 4.3, 4.203726708074535)","(3.5, 4.3, 4.222222222222222)","(5.0, 5.8, 5.729064039408867)","(17.0, 26.0, 24.586466165413533)","(31.0, 42.0, 41.94871794871795)","(71.0, 130.0, 125.0)"
04-01-2023 16:33:32.661586,"(8.0, 9.8, 9.652525252525253)","(71.0, 130.0, 126.0)","(13.0, 16.0, 15.432)","(7.5, 9.2, 9.156363636363636)","(3.9, 4.3, 4.203726708074535)","(3.5, 4.3, 4.228467153284671)","(5.0, 5.8, 5.729064039408867)","(17.0, 26.0, 24.586466165413533)","(31.0, 42.0, 41.95454545454545)","(71.0, 130.0, 122.85714285714286)"
04-01-2023 16:33:33.837884,"(8.0, 9.8, 9.653061224489797)","(71.0, 130.0, 125.23809523809524)","(13.0, 15.5, 15.432)","(7.5, 9.2, 9.091489361702127)","(3.9, 4.3, 4.1552)","(3.5, 4.3, 4.258311345646438)","(5.0, 5.8, 5.774299065420561)","(17.0, 26.0, 25.065934065934066)","(31.0, 42.0, 42.5)","(71.0, 130.0, 126.25)"
04-01-2023 16:33:35.000534,"(8.0, 9.8, 9.760839160839161)","(71.0, 120.0, 119.0)","(13.0, 15.5, 15.445255474452555)","(7.5, 9.4, 9.285393258426966)","(3.9, 4.2, 4.1643617021276595)","(3.5, 4.3, 4.264414414414414)","(5.0, 5.8, 5.674522292993631)","(17.0, 26.0, 25.114583333333332)","(31.0, 44.0, 43.319148936170215)","(71.0, 130.0, 131.25)"
04-01-2023 16:33:36.129661,"(8.0, 9.8, 9.754362416107384)","(71.0, 120.0, 119.0)","(13.0, 15.5, 15.468253968253968)","(7.5, 9.4, 9.311409395973154)","(3.9, 4.2, 4.173103448275862)","(3.5, 4.3, 4.265174129353234)","(5.0, 5.7, 5.695238095238095)","(17.0, 26.0, 25.147368421052633)","(31.0, 44.0, 42.17142857142857)","(71.0, 140.0, 121.07142857142857)"
04-01-2023 16:33:37.286094,"(8.0, 9.8, 9.754362416107384)","(71.0, 120.0, 119.47368421052632)","(13.0, 15.5, 15.468253968253968)","(7.5, 9.4, 9.325)","(3.9, 4.2, 4.114169381107492)","(3.5, 4.3, 4.277445652173913)","(5.0, 5.7, 5.663492063492064)","(17.0, 26.0, 25.147368421052633)","(31.0, 44.0, 42.35897435897436)","(71.0, 130.0, 121.07142857142857)"
04-01-2023 16:33:38.437662,"(8.0, 9.8, 9.774683544303798)","(71.0, 120.0, 119.47368421052632)","(13.0, 15.5, 15.468253968253968)","(7.5, 9.4, 9.32551724137931)","(3.9, 4.2, 4.110491803278689)","(3.5, 4.3, 4.286092715231788)","(5.0, 5.7, 5.648192771084338)","(17.0, 26.0, 25.148936170212767)","(31.0, 44.0, 42.46153846153846)","(71.0, 130.0, 121.07142857142857)"
04-01-2023 16:33:39.568267,"(8.0, 10.0, 9.958333333333334)","(71.0, 120.0, 119.47368421052632)","(13.0, 15.5, 15.457364341085272)","(7.5, 9.4, 9.376699029126215)","(3.9, 4.2, 4.114015748031496)","(3.5, 4.3, 4.297609561752988)","(5.0, 5.7, 5.661261261261261)","(17.0, 26.0, 25.148936170212767)","(31.0, 44.0, 41.81132075471698)","(71.0, 130.0, 121.07142857142857)"
04-01-2023 16:33:40.744377,"(8.0, 10.0, 9.845882352941176)","(71.0, 120.0, 119.54545454545455)","(13.0, 15.5, 15.479674796747968)","(7.5, 9.4, 9.380582524271844)","(3.9, 4.2, 4.11454005934718)","(3.5, 4.3, 4.334980988593156)","(5.0, 5.7, 5.445169712793734)","(17.0, 26.0, 25.2020202020202)","(31.0, 44.0, 41.91304347826087)","(71.0, 130.0, 121.25)"
