,Palace House,Prized Benefit,Empire Club,Roys Road,Indiana Falls,Miss Rinehart,Naughty Possum,Playing Hookie
10-01-2023 14:19:16.182321,"(3.9, 4.7, 4.628358208955223)","(31.0, 42.0, 40.54545454545455)","(4.8, 5.8, 5.7662790697674415)","(4.2, 4.8, 4.772183908045977)","(15.0, 23.0, 22.04424778761062)","(61.0, 90.0, 83.57142857142857)","(16.0, 20.0, 19.31578947368421)","(3.2, 3.8, 3.7266355140186915)"
10-01-2023 14:19:17.517142,"(3.9, 4.7, 4.65625)","(31.0, 42.0, 40.5)","(4.8, 5.8, 5.7662790697674415)","(4.2, 4.8, 4.772183908045977)","(15.0, 23.0, 22.04424778761062)","(61.0, 90.0, 83.57142857142857)","(16.0, 19.5, 19.214285714285715)","(3.2, 3.75, 3.7448818897637794)"
10-01-2023 14:19:18.821258,"(3.9, 4.7, 4.673529411764706)","(31.0, 42.0, 40.48275862068966)","(4.8, 5.8, 5.783333333333333)","(4.2, 4.8, 4.772183908045977)","(15.0, 23.0, 22.145631067961165)","(61.0, 90.0, 83.57142857142857)","(16.0, 19.5, 19.1875)","(3.2, 3.8, 3.739041095890411)"
10-01-2023 14:19:20.546455,"(3.9, 4.7, 4.6797872340425535)","(31.0, 42.0, 40.42857142857143)","(4.8, 5.8, 5.782142857142857)","(4.2, 4.8, 4.785558583106267)","(15.0, 23.0, 22.06086956521739)","(61.0, 90.0, 83.57142857142857)","(16.0, 19.5, 19.114583333333332)","(3.2, 3.75, 3.7342105263157896)"
10-01-2023 14:19:21.961632,"(3.9, 4.7, 4.6797872340425535)","(31.0, 42.0, 40.90909090909091)","(4.8, 5.8, 5.782142857142857)","(4.2, 4.8, 4.782198952879581)","(15.0, 23.0, 22.06086956521739)","(61.0, 90.0, 83.57142857142857)","(16.0, 19.5, 18.9375)","(3.2, 3.75, 3.7346153846153847)"
10-01-2023 14:19:23.422467,"(3.9, 4.7, 4.685333333333333)","(31.0, 42.0, 39.333333333333336)","(4.8, 5.8, 5.732183908045977)","(4.2, 4.8, 4.784391534391534)","(15.0, 23.0, 22.142857142857142)","(61.0, 90.0, 84.0)","(16.0, 19.0, 18.729166666666668)","(3.2, 3.75, 3.7445945945945946)"
10-01-2023 14:19:24.891562,"(3.9, 4.7, 4.685333333333333)","(31.0, 40.0, 39.26315789473684)","(4.8, 5.9, 5.73956043956044)","(4.2, 4.8, 4.7939873417721515)","(15.0, 23.0, 22.152542372881356)","(61.0, 90.0, 84.0)","(16.0, 19.0, 18.958333333333332)","(3.2, 3.75, 3.7170731707317075)"
10-01-2023 14:19:26.250559,"(3.9, 4.7, 4.684285714285714)","(31.0, 40.0, 39.26315789473684)","(4.8, 5.9, 5.758181818181819)","(4.2, 4.8, 4.788690476190476)","(15.0, 23.0, 22.07843137254902)","(61.0, 90.0, 81.0)","(16.0, 19.0, 18.823529411764707)","(3.2, 3.75, 3.7135135135135138)"
10-01-2023 14:19:27.726250,"(3.9, 4.7, 4.689622641509434)","(31.0, 40.0, 38.77777777777778)","(4.8, 5.9, 5.7973684210526315)","(4.2, 4.8, 4.794006309148265)","(15.0, 23.0, 22.160714285714285)","(61.0, 90.0, 81.0)","(16.0, 19.0, 18.607142857142858)","(3.2, 3.75, 3.70979381443299)"
10-01-2023 14:19:29.140092,"(3.9, 4.7, 4.689622641509434)","(31.0, 40.0, 39.083333333333336)","(4.8, 5.9, 5.860975609756098)","(4.2, 4.8, 4.7953488372093025)","(15.0, 23.0, 22.160714285714285)","(61.0, 85.0, 81.5)","(16.0, 19.0, 18.4)","(3.2, 3.75, 3.7094059405940594)"
10-01-2023 14:19:30.500301,"(3.9, 4.7, 4.689622641509434)","(31.0, 40.0, 39.3)","(4.8, 5.9, 5.791228070175438)","(4.2, 4.8, 4.7953488372093025)","(15.0, 23.0, 22.238095238095237)","(61.0, 85.0, 81.25)","(16.0, 18.5, 17.88095238095238)","(3.2, 3.75, 3.7098039215686276)"
10-01-2023 14:19:31.839120,"(3.9, 4.8, 4.717142857142857)","(31.0, 40.0, 39.714285714285715)","(4.8, 5.8, 5.8052631578947365)","(4.2, 4.8, 4.7976190476190474)","(15.0, 23.0, 22.223300970873787)","(61.0, 85.0, 81.25)","(16.0, 18.5, 18.166666666666668)","(3.2, 3.75, 3.6689285714285713)"
10-01-2023 14:19:33.153026,"(3.9, 4.8, 4.706122448979592)","(31.0, 40.0, 39.714285714285715)","(4.8, 5.9, 5.7623376623376625)","(4.2, 4.8, 4.795575221238938)","(15.0, 23.0, 22.327731092436974)","(61.0, 85.0, 80.9090909090909)","(16.0, 18.5, 18.23076923076923)","(3.2, 3.7, 3.6664596273291927)"
10-01-2023 14:19:34.448917,"(3.9, 4.8, 4.691489361702128)","(31.0, 40.0, 39.7)","(4.8, 5.8, 5.7623376623376625)","(4.2, 4.8, 4.8264)","(15.0, 23.0, 22.193548387096776)","(61.0, 85.0, 82.0)","(16.0, 18.5, 18.17391304347826)","(3.2, 3.7, 3.6776315789473686)"
10-01-2023 14:19:35.801569,"(3.9, 4.8, 4.722368421052631)","(31.0, 40.0, 39.61538461538461)","(4.8, 5.8, 5.772033898305085)","(4.2, 4.9, 4.618965517241379)","(15.0, 23.0, 22.26086956521739)","(61.0, 85.0, 83.33333333333333)","(16.0, 18.5, 19.219298245614034)","(3.2, 3.7, 3.7161971830985916)"
10-01-2023 14:19:37.124939,"(3.9, 4.8, 4.763716814159292)","(31.0, 40.0, 39.55555555555556)","(4.8, 5.8, 5.772033898305085)","(4.2, 4.8, 4.6495798319327735)","(15.0, 23.0, 22.398230088495573)","(61.0, 85.0, 83.33333333333333)","(16.0, 19.5, 18.272727272727273)","(3.2, 3.75, 3.7084507042253523)"
10-01-2023 14:19:38.496072,"(4.0, 4.8, 4.787012987012987)","(31.0, 40.0, 39.41463414634146)","(4.8, 5.8, 5.726666666666667)","(4.2, 4.7, 4.605645161290322)","(15.0, 23.0, 22.316666666666666)","(61.0, 85.0, 83.33333333333333)","(16.0, 19.0, 18.23469387755102)","(3.2, 3.75, 3.8441640378548896)"
10-01-2023 14:19:39.818198,"(4.0, 4.8, 4.751162790697674)","(31.0, 40.0, 39.28888888888889)","(4.8, 5.8, 5.726666666666667)","(4.2, 4.7, 4.593636363636364)","(15.0, 23.0, 22.316666666666666)","(61.0, 85.0, 83.33333333333333)","(16.0, 18.5, 18.202380952380953)","(3.2, 3.85, 3.8453795379537956)"
10-01-2023 14:19:41.532936,"(4.0, 4.8, 4.751162790697674)","(31.0, 40.0, 39.65714285714286)","(4.8, 5.8, 5.726666666666667)","(4.2, 4.7, 4.575935828877006)","(15.0, 23.0, 22.44954128440367)","(61.0, 85.0, 83.75)","(16.0, 18.5, 18.23611111111111)","(3.2, 3.85, 3.8450704225352115)"
10-01-2023 14:19:42.959695,"(4.0, 4.8, 4.751162790697674)","(31.0, 40.0, 39.65714285714286)","(4.8, 5.8, 5.726666666666667)","(4.2, 4.7, 4.584269662921348)","(15.0, 23.0, 22.44954128440367)","(61.0, 85.0, 83.21428571428571)","(16.0, 18.5, 18.283333333333335)","(3.2, 3.85, 3.8470338983050847)"
10-01-2023 14:19:44.371589,"(4.0, 4.8, 4.730366492146597)","(31.0, 40.0, 39.208333333333336)","(4.8, 5.8, 5.692134831460674)","(4.2, 4.7, 4.350989672977625)","(15.0, 23.0, 22.214285714285715)","(61.0, 85.0, 84.0909090909091)","(16.0, 18.5, 18.566666666666666)","(3.2, 3.85, 3.8522678185745143)"
10-01-2023 14:19:45.767536,"(4.0, 4.8, 4.746153846153846)","(31.0, 42.0, 40.19047619047619)","(4.8, 5.7, 5.763999999999999)","(4.2, 4.4, 4.351284210526316)","(15.0, 23.0, 23.433333333333334)","(61.0, 85.0, 89.28571428571429)","(16.0, 19.0, 18.76595744680851)","(3.2, 3.9, 3.8664133738601825)"
10-01-2023 14:19:47.232299,"(4.0, 4.8, 4.788888888888889)","(31.0, 42.0, 40.869565217391305)","(4.8, 5.8, 5.807407407407407)","(4.2, 4.4, 4.35016155088853)","(15.0, 24.0, 23.2)","(61.0, 95.0, 88.84615384615384)","(16.0, 19.0, 18.79245283018868)","(3.2, 3.9, 3.865221088435374)"
10-01-2023 14:19:48.757328,"(4.0, 4.8, 4.79236641221374)","(31.0, 42.0, 41.566265060240966)","(4.8, 5.9, 5.8828125)","(4.2, 4.4, 4.455102040816326)","(15.0, 24.0, 22.964285714285715)","(61.0, 90.0, 88.23529411764706)","(16.0, 19.0, 18.725)","(3.2, 3.9, 3.8613452188006483)"
10-01-2023 14:19:50.252038,"(4.0, 4.8, 4.777813504823151)","(31.0, 42.0, 41.62352941176471)","(4.8, 5.9, 5.889135802469136)","(4.2, 4.5, 4.395636363636364)","(15.0, 23.0, 22.710526315789473)","(61.0, 90.0, 88.23529411764706)","(16.0, 19.0, 18.90909090909091)","(3.2, 3.9, 3.826315789473684)"
10-01-2023 14:19:51.768742,"(4.0, 4.9, 4.832851985559567)","(31.0, 42.0, 41.609756097560975)","(4.8, 5.9, 5.88755868544601)","(4.2, 4.4, 4.370194003527336)","(16.0, 23.0, 22.710526315789473)","(61.0, 90.0, 88.23529411764706)","(16.0, 19.0, 18.875)","(3.3, 3.9, 3.9385145482388975)"
10-01-2023 14:19:53.211125,"(4.0, 4.9, 4.8)","(31.0, 42.0, 41.62352941176471)","(4.8, 5.9, 5.884834123222749)","(4.2, 4.5, 4.361591695501731)","(16.0, 23.0, 22.705882352941178)","(61.0, 90.0, 88.42105263157895)","(16.0, 19.5, 18.34)","(3.3, 3.95, 3.9338630806845964)"
10-01-2023 14:19:54.918308,"(4.0, 4.8, 4.797297297297297)","(31.0, 42.0, 41.58974358974359)","(5.0, 5.9, 5.882978723404255)","(4.2, 4.4, 4.361794019933555)","(16.0, 23.0, 22.434782608695652)","(61.0, 90.0, 86.66666666666667)","(16.0, 18.5, 18.214285714285715)","(3.3, 3.95, 3.9304635761589406)"
10-01-2023 14:19:56.447578,"(4.0, 4.8, 4.797560975609756)","(31.0, 42.0, 41.58974358974359)","(5.0, 5.9, 5.882978723404255)","(4.2, 4.4, 4.361794019933555)","(16.0, 23.0, 22.434782608695652)","(61.0, 90.0, 86.66666666666667)","(16.0, 18.5, 18.196969696969695)","(3.3, 3.95, 3.929007633587786)"
10-01-2023 14:19:58.001724,"(4.0, 4.9, 4.804926108374384)","(31.0, 42.0, 41.57333333333333)","(5.0, 5.9, 5.882465753424658)","(4.2, 4.4, 4.362289562289562)","(16.0, 23.0, 22.4)","(61.0, 90.0, 86.66666666666667)","(16.0, 18.5, 18.25)","(3.2, 3.95, 3.890217391304348)"
10-01-2023 14:19:59.730675,"(4.2, 4.9, 4.815686274509804)","(31.0, 42.0, 41.50769230769231)","(4.8, 5.9, 5.874901960784314)","(4.0, 4.4, 4.377430555555556)","(15.0, 23.0, 22.62962962962963)","(61.0, 90.0, 86.66666666666667)","(15.0, 18.5, 17.99411764705882)","(3.3, 3.9, 3.90359477124183)"
10-01-2023 14:20:01.353648,"(4.2, 4.9, 4.844375)","(31.0, 42.0, 41.5)","(4.8, 5.9, 5.87396694214876)","(4.0, 4.4, 4.386824324324325)","(15.0, 23.0, 22.46666666666667)","(61.0, 90.0, 86.875)","(15.0, 18.0, 18.125)","(3.3, 3.95, 3.8887755102040815)"
10-01-2023 14:20:02.814557,"(4.0, 4.9, 4.86027397260274)","(31.0, 42.0, 41.43859649122807)","(5.0, 5.9, 5.895604395604396)","(4.0, 4.4, 4.360217983651227)","(15.0, 23.0, 22.397590361445783)","(61.0, 90.0, 83.125)","(15.0, 18.5, 18.122377622377623)","(3.3, 3.9, 3.889051094890511)"
10-01-2023 14:20:04.336367,"(4.2, 4.9, 4.888311688311688)","(31.0, 42.0, 40.648648648648646)","(5.0, 5.9, 5.895588235294118)","(4.0, 4.4, 4.364214046822743)","(15.0, 23.0, 22.104166666666668)","(61.0, 85.0, 82.5)","(15.0, 18.5, 18.122377622377623)","(3.3, 3.9, 3.867483660130719)"
10-01-2023 14:20:05.719539,"(4.2, 4.9, 4.888311688311688)","(31.0, 42.0, 40.648648648648646)","(5.0, 5.9, 5.995575221238938)","(4.0, 4.4, 4.346031746031746)","(15.0, 23.0, 22.065217391304348)","(61.0, 85.0, 81.78571428571429)","(15.0, 18.5, 18.122377622377623)","(3.3, 3.9, 3.8535046728971962)"
10-01-2023 14:20:07.177777,"(4.2, 4.9, 4.844444444444444)","(31.0, 42.0, 40.648648648648646)","(5.0, 6.0, 5.991666666666667)","(4.0, 4.4, 4.349253731343284)","(15.0, 23.0, 21.966666666666665)","(61.0, 85.0, 82.5)","(15.0, 18.5, 17.97340425531915)","(3.2, 3.9, 3.8535046728971962)"
10-01-2023 14:20:08.673872,"(4.2, 4.9, 4.777031802120142)","(31.0, 42.0, 39.75)","(5.0, 6.0, 5.982677165354331)","(4.0, 4.4, 4.37112462006079)","(15.0, 22.0, 21.842105263157894)","(61.0, 85.0, 80.5)","(15.0, 18.0, 18.03030303030303)","(3.2, 3.9, 3.8636861313868613)"
10-01-2023 14:20:10.318843,"(4.2, 4.9, 4.780936454849499)","(31.0, 40.0, 39.75)","(5.0, 6.2, 6.138243626062323)","(4.0, 4.4, 4.382394366197183)","(15.0, 23.0, 21.857142857142858)","(61.0, 85.0, 83.125)","(15.0, 18.5, 18.13095238095238)","(3.2, 3.9, 3.8574786324786325)"
10-01-2023 14:20:11.731159,"(4.2, 4.9, 4.780936454849499)","(31.0, 40.0, 39.75)","(5.0, 6.2, 6.1424332344213655)","(3.9, 4.4, 4.382142857142857)","(16.0, 23.0, 21.970588235294116)","(61.0, 85.0, 84.28571428571429)","(15.0, 18.5, 18.117021276595743)","(3.3, 3.9, 3.8566539923954375)"
10-01-2023 14:20:13.139255,"(4.2, 4.8, 4.7791044776119405)","(31.0, 40.0, 39.75)","(5.0, 6.2, 6.1424332344213655)","(3.9, 4.4, 4.382517482517483)","(16.0, 22.0, 22.02857142857143)","(61.0, 90.0, 86.66666666666667)","(15.0, 18.5, 17.995833333333334)","(3.3, 3.9, 3.8253164556962025)"
10-01-2023 14:20:14.462362,"(4.2, 4.8, 4.757142857142857)","(31.0, 40.0, 39.75438596491228)","(5.0, 6.2, 6.129166666666666)","(3.9, 4.4, 4.383818770226537)","(16.0, 23.0, 21.9)","(61.0, 90.0, 86.66666666666667)","(15.0, 18.0, 17.99586776859504)","(3.3, 3.85, 3.81953125)"
10-01-2023 14:20:15.897456,"(4.2, 4.8, 4.757142857142857)","(31.0, 40.0, 39.75438596491228)","(5.0, 6.2, 6.114201183431953)","(3.9, 4.4, 4.383818770226537)","(16.0, 23.0, 21.88607594936709)","(61.0, 90.0, 86.66666666666667)","(15.0, 18.0, 18.33739837398374)","(3.3, 3.85, 3.81953125)"
10-01-2023 14:20:17.292423,"(4.2, 4.8, 4.774590163934426)","(31.0, 40.0, 39.74545454545454)","(5.0, 6.2, 6.1198380566801625)","(3.9, 4.4, 4.384918032786885)","(16.0, 23.0, 21.88607594936709)","(61.0, 90.0, 86.66666666666667)","(15.0, 18.5, 18.86725663716814)","(3.3, 3.85, 3.814233576642336)"
10-01-2023 14:20:18.720693,"(4.2, 4.8, 4.774590163934426)","(31.0, 40.0, 39.75)","(5.0, 6.2, 6.121235521235521)","(3.9, 4.4, 4.38409090909091)","(16.0, 23.0, 21.9)","(61.0, 90.0, 86.66666666666667)","(15.0, 19.0, 18.607142857142858)","(3.3, 3.85, 3.798587570621469)"
10-01-2023 14:20:20.144262,"(4.0, 4.8, 4.793181818181818)","(31.0, 40.0, 39.75)","(5.0, 6.2, 6.119183673469388)","(3.9, 4.4, 4.398958333333334)","(16.0, 23.0, 21.9)","(61.0, 90.0, 86.66666666666667)","(15.0, 19.0, 18.59426229508197)","(3.3, 3.85, 3.8054945054945053)"
10-01-2023 14:20:21.427781,"(4.0, 4.9, 4.764705882352941)","(31.0, 40.0, 39.75)","(5.0, 6.2, 6.094117647058823)","(3.9, 4.4, 4.419396551724138)","(16.0, 23.0, 21.972972972972972)","(61.0, 90.0, 86.66666666666667)","(15.0, 19.0, 18.59426229508197)","(3.3, 3.85, 3.7905228758169933)"
10-01-2023 14:20:22.757897,"(4.0, 4.9, 4.812972972972973)","(31.0, 40.0, 39.689655172413794)","(5.0, 6.2, 6.1306358381502895)","(3.9, 4.5, 4.442283950617284)","(16.0, 22.0, 21.972972972972972)","(61.0, 90.0, 86.66666666666667)","(15.0, 19.0, 18.362903225806452)","(3.3, 3.85, 3.7709302325581393)"
10-01-2023 14:20:24.135506,"(4.0, 4.8, 4.792700729927007)","(31.0, 40.0, 39.689655172413794)","(5.0, 6.2, 6.113548387096774)","(3.9, 4.5, 4.442283950617284)","(16.0, 22.0, 21.972972972972972)","(61.0, 90.0, 86.66666666666667)","(15.0, 18.5, 18.362903225806452)","(3.3, 3.8, 3.769148936170213)"
10-01-2023 14:20:25.639007,"(4.0, 4.8, 4.776969696969697)","(31.0, 40.0, 39.689655172413794)","(5.0, 6.2, 6.107586206896552)","(3.9, 4.5, 4.443448275862069)","(16.0, 22.0, 21.9)","(61.0, 90.0, 86.66666666666667)","(15.0, 18.5, 18.125)","(3.3, 3.8, 3.7636363636363637)"
10-01-2023 14:20:27.112304,"(4.0, 4.8, 4.776969696969697)","(31.0, 40.0, 39.689655172413794)","(5.0, 6.2, 6.070588235294117)","(3.9, 4.5, 4.44468085106383)","(16.0, 22.0, 21.916666666666668)","(61.0, 90.0, 86.66666666666667)","(15.0, 18.5, 18.125)","(3.3, 3.8, 3.7402985074626867)"
10-01-2023 14:20:28.544919,"(4.0, 4.8, 4.784666666666666)","(31.0, 40.0, 39.58064516129032)","(5.0, 6.2, 6.060487804878049)","(3.9, 4.5, 4.442424242424242)","(16.0, 22.0, 21.745454545454546)","(61.0, 90.0, 86.17647058823529)","(15.0, 18.5, 18.115384615384617)","(3.3, 3.75, 3.8375)"
10-01-2023 14:20:30.033289,"(4.0, 4.8, 4.773563218390804)","(31.0, 40.0, 39.57377049180328)","(5.0, 6.2, 6.057)","(3.9, 4.5, 4.444660194174758)","(16.0, 22.0, 21.953846153846154)","(61.0, 90.0, 86.17647058823529)","(15.0, 18.5, 18.042857142857144)","(3.3, 3.85, 3.8339285714285714)"
10-01-2023 14:20:31.527258,"(4.0, 4.8, 4.788)","(31.0, 40.0, 39.57377049180328)","(5.0, 6.2, 6.019631901840491)","(3.9, 4.5, 4.465094339622642)","(16.0, 23.0, 21.953846153846154)","(61.0, 90.0, 86.17647058823529)","(15.0, 18.5, 18.042857142857144)","(3.3, 3.85, 3.8339285714285714)"
10-01-2023 14:20:32.970223,"(4.0, 4.8, 4.753932584269663)","(31.0, 40.0, 39.56666666666667)","(5.0, 6.2, 5.9325)","(3.9, 4.5, 4.431052631578948)","(15.0, 23.0, 21.794117647058822)","(61.0, 90.0, 86.17647058823529)","(15.0, 18.5, 18.23846153846154)","(3.3, 3.85, 3.8270833333333334)"
10-01-2023 14:20:34.440383,"(4.0, 4.9, 4.810833333333333)","(31.0, 40.0, 39.56666666666667)","(5.0, 6.0, 5.91)","(3.9, 4.5, 4.412080536912752)","(15.0, 22.0, 21.774193548387096)","(61.0, 90.0, 86.17647058823529)","(15.0, 18.5, 17.887096774193548)","(3.3, 3.85, 3.8276018099547513)"
10-01-2023 14:20:36.101506,"(4.0, 4.9, 4.81140350877193)","(31.0, 40.0, 39.60606060606061)","(5.0, 6.0, 5.89126213592233)","(3.9, 4.5, 4.439690721649485)","(15.0, 22.0, 21.877551020408163)","(61.0, 90.0, 86.75)","(15.0, 18.0, 17.907894736842106)","(3.3, 3.85, 3.839433962264151)"
10-01-2023 14:20:37.821971,"(4.0, 4.9, 4.848704663212436)","(31.0, 40.0, 39.70967741935484)","(5.0, 6.0, 5.892857142857142)","(3.9, 4.5, 4.470212765957447)","(15.0, 22.0, 22.209302325581394)","(61.0, 90.0, 87.05882352941177)","(15.0, 18.0, 18.93243243243243)","(3.3, 3.85, 3.7812068965517245)"
10-01-2023 14:20:39.423365,"(4.0, 4.9, 4.831764705882353)","(31.0, 40.0, 41.42857142857143)","(5.0, 6.0, 5.760714285714286)","(3.9, 4.5, 4.501298701298701)","(16.0, 23.0, 22.678571428571427)","(61.0, 90.0, 88.05555555555556)","(15.0, 19.0, 18.953125)","(3.3, 3.85, 3.737837837837838)"
10-01-2023 14:20:41.227301,"(4.0, 4.9, 4.8588607594936715)","(31.0, 42.0, 41.343283582089555)","(5.0, 5.8, 5.758490566037736)","(3.9, 4.6, 4.505025125628141)","(16.0, 23.0, 22.926829268292682)","(61.0, 90.0, 88.05555555555556)","(15.0, 19.5, 18.68867924528302)","(3.3, 3.75, 3.7161016949152543)"
10-01-2023 14:20:42.639547,"(4.0, 4.9, 4.8588607594936715)","(31.0, 42.0, 41.54639175257732)","(5.0, 5.8, 5.753448275862069)","(3.9, 4.6, 4.502209944751381)","(16.0, 24.0, 23.037037037037038)","(61.0, 90.0, 88.05555555555556)","(15.0, 19.5, 18.585106382978722)","(3.3, 3.75, 3.738095238095238)"
10-01-2023 14:20:44.154269,"(4.0, 4.9, 4.866428571428572)","(31.0, 42.0, 41.61290322580645)","(5.0, 5.8, 5.753448275862069)","(3.9, 4.6, 4.502209944751381)","(16.0, 24.0, 23.037037037037038)","(61.0, 90.0, 88.05555555555556)","(15.0, 19.5, 18.625)","(3.3, 3.75, 3.7246268656716417)"
10-01-2023 14:20:45.584907,"(4.2, 4.9, 4.867625899280576)","(31.0, 42.0, 41.625)","(5.5, 5.8, 5.753448275862069)","(3.9, 4.6, 4.528787878787878)","(15.0, 24.0, 23.037037037037038)","(61.0, 90.0, 88.05555555555556)","(16.0, 19.0, 18.625)","(3.3, 3.75, 3.7246268656716417)"
10-01-2023 14:20:46.986057,"(4.2, 4.9, 4.841558441558441)","(31.0, 42.0, 41.625)","(5.5, 5.8, 5.753448275862069)","(3.9, 4.6, 4.525789473684211)","(15.0, 24.0, 23.054545454545455)","(61.0, 90.0, 88.54166666666667)","(16.0, 19.0, 18.266666666666666)","(3.3, 3.75, 3.725121951219512)"
10-01-2023 14:20:48.694473,"(4.2, 4.9, 4.871428571428572)","(31.0, 44.0, 42.264150943396224)","(5.5, 5.8, 5.753448275862069)","(3.9, 4.6, 4.512962962962963)","(15.0, 24.0, 23.037037037037038)","(61.0, 90.0, 88.54166666666667)","(16.0, 18.5, 18.15)","(3.2, 3.75, 3.7246268656716417)"
10-01-2023 14:20:50.244624,"(4.2, 4.9, 4.870886075949367)","(31.0, 44.0, 42.22641509433962)","(5.5, 5.8, 5.745588235294118)","(3.9, 4.6, 4.52258064516129)","(15.0, 24.0, 23.037037037037038)","(61.0, 90.0, 88.54166666666667)","(16.0, 18.5, 18.25)","(3.2, 3.75, 3.7190909090909092)"
10-01-2023 14:20:51.602479,"(4.2, 4.9, 4.878921568627451)","(31.0, 44.0, 42.32142857142857)","(5.5, 5.8, 5.774725274725275)","(3.9, 4.6, 4.533023255813953)","(15.0, 24.0, 22.962962962962962)","(61.0, 90.0, 89.52380952380952)","(16.0, 18.5, 18.37037037037037)","(3.2, 3.75, 3.706701030927835)"
10-01-2023 14:20:52.972827,"(4.2, 4.9, 4.87952380952381)","(31.0, 44.0, 42.32142857142857)","(5.5, 5.8, 5.775268817204301)","(3.9, 4.6, 4.5311004784688995)","(15.0, 23.0, 22.952380952380953)","(61.0, 90.0, 89.52380952380952)","(16.0, 18.5, 18.333333333333332)","(3.2, 3.75, 3.706701030927835)"
10-01-2023 14:20:54.345074,"(4.2, 4.9, 4.892610837438424)","(31.0, 44.0, 42.32142857142857)","(5.5, 5.8, 5.779545454545454)","(3.9, 4.6, 4.512953367875648)","(15.0, 23.0, 22.952380952380953)","(61.0, 90.0, 89.52380952380952)","(16.0, 18.5, 18.647058823529413)","(3.2, 3.75, 3.7002958579881655)"
10-01-2023 14:20:55.833553,"(4.2, 4.9, 4.889099526066351)","(31.0, 44.0, 42.32142857142857)","(5.5, 5.8, 5.745751633986928)","(3.9, 4.6, 4.505978260869565)","(15.0, 23.0, 22.952380952380953)","(61.0, 90.0, 89.52380952380952)","(16.0, 19.0, 18.647058823529413)","(3.2, 3.75, 3.70253164556962)"
10-01-2023 14:20:57.361192,"(4.2, 4.9, 4.889099526066351)","(31.0, 44.0, 42.35087719298246)","(5.5, 5.8, 5.743918918918919)","(3.9, 4.6, 4.501704545454546)","(15.0, 23.0, 22.952380952380953)","(61.0, 90.0, 89.52380952380952)","(16.0, 19.0, 18.314285714285713)","(3.2, 3.75, 3.6811926605504586)"
10-01-2023 14:20:58.762900,"(4.2, 4.9, 4.890763052208835)","(31.0, 44.0, 42.35087719298246)","(5.5, 5.8, 5.739375)","(3.9, 4.6, 4.501666666666667)","(15.0, 23.0, 22.952380952380953)","(61.0, 90.0, 89.52380952380952)","(16.0, 19.0, 18.314285714285713)","(3.2, 3.75, 3.6811926605504586)"
10-01-2023 14:21:00.119303,"(4.2, 4.9, 4.890725806451613)","(31.0, 44.0, 42.306306306306304)","(5.5, 5.8, 5.745197740112994)","(3.9, 4.6, 4.51608040201005)","(15.0, 23.0, 22.96)","(61.0, 90.0, 89.54545454545455)","(16.0, 19.0, 18.317073170731707)","(3.2, 3.75, 3.709677419354839)"
10-01-2023 14:21:01.524319,"(4.2, 5.0, 4.861308411214953)","(31.0, 44.0, 42.306306306306304)","(5.5, 5.8, 5.872727272727273)","(3.9, 4.6, 4.519029850746269)","(15.0, 23.0, 22.96)","(61.0, 90.0, 89.54545454545455)","(16.0, 18.5, 18.317073170731707)","(3.2, 3.75, 3.704368932038835)"
10-01-2023 14:21:03.049757,"(4.2, 5.0, 4.872687224669604)","(31.0, 44.0, 42.306306306306304)","(5.5, 5.9, 5.915)","(3.9, 4.6, 4.472352941176471)","(15.0, 23.0, 22.958333333333332)","(61.0, 90.0, 89.54545454545455)","(16.0, 18.5, 18.317073170731707)","(3.2, 3.75, 3.6883561643835616)"
10-01-2023 14:21:04.458907,"(4.2, 4.9, 4.884989429175476)","(31.0, 44.0, 42.407407407407405)","(5.5, 6.2, 6.068292682926829)","(3.9, 4.6, 4.415)","(16.0, 23.0, 22.92)","(61.0, 90.0, 89.54545454545455)","(16.0, 18.5, 18.325)","(3.2, 3.7, 3.6088235294117648)"
10-01-2023 14:21:05.911462,"(4.2, 5.0, 4.900763358778626)","(31.0, 44.0, 42.42201834862385)","(5.5, 6.2, 6.0323529411764705)","(3.9, 4.5, 4.363235294117647)","(15.0, 24.0, 23.16)","(61.0, 90.0, 89.77272727272727)","(16.0, 18.5, 18.363636363636363)","(3.2, 3.7, 3.6676767676767676)"
10-01-2023 14:21:07.246744,"(4.2, 5.0, 4.900763358778626)","(31.0, 44.0, 40.340425531914896)","(5.5, 6.2, 6.015384615384615)","(3.9, 4.4, 4.361864406779661)","(15.0, 24.0, 23.318181818181817)","(61.0, 90.0, 94.13043478260869)","(16.0, 18.5, 18.45)","(3.2, 3.7, 3.68265306122449)"
10-01-2023 14:21:08.582248,"(4.2, 5.0, 4.883720930232558)","(31.0, 44.0, 42.170212765957444)","(5.5, 6.2, 6.015384615384615)","(3.9, 4.4, 4.332882882882883)","(15.0, 24.0, 23.318181818181817)","(61.0, 95.0, 92.61904761904762)","(16.0, 18.5, 18.45)","(3.2, 3.7, 3.6725806451612906)"
10-01-2023 14:21:09.933965,"(4.2, 5.0, 4.872773536895674)","(31.0, 44.0, 42.28)","(5.5, 6.2, 6.010909090909091)","(3.9, 4.4, 4.3273170731707316)","(16.0, 24.0, 23.5)","(61.0, 95.0, 92.22222222222223)","(16.0, 18.5, 18.45)","(3.2, 3.7, 3.6422680412371133)"
