,Victa Mikey,Impress Raja,Little Purpose,Canya Razor,Neangar Boy,Sandave Diamond,Allinga Grin
16-12-2022 12:20:03.046888,"(5.5, 7.0, 6.921212121212121)","(12.0, 19.5, 20.333333333333332)","(26.0, 60.0, 56.19047619047619)","(1.55, 1.74, 1.7265)","(7.5, 10.5, 10.485294117647058)","(8.0, 9.0, 8.97037037037037)","(81.0, 390.0, 290.0)"
16-12-2022 12:20:04.179118,"(5.5, 7.0, 6.9365853658536585)","(12.0, 21.0, 19.4)","(26.0, 60.0, 54.333333333333336)","(1.55, 1.73, 1.7243333333333333)","(7.5, 11.0, 10.492753623188406)","(8.0, 9.0, 8.916363636363636)","(81.0, 390.0, 290.0)"
16-12-2022 12:20:05.248361,"(5.5, 7.0, 6.9365853658536585)","(12.0, 21.0, 20.263157894736842)","(26.0, 55.0, 53.63636363636363)","(1.55, 1.73, 1.726923076923077)","(7.5, 11.0, 10.435483870967742)","(8.0, 9.2, 8.97391304347826)","(81.0, 390.0, 290.0)"
16-12-2022 12:20:06.226577,"(5.5, 7.0, 6.896)","(12.0, 22.0, 21.555555555555557)","(26.0, 55.0, 53.63636363636363)","(1.55, 1.73, 1.726923076923077)","(7.5, 11.0, 10.338983050847457)","(8.0, 9.2, 8.962162162162162)","(81.0, 390.0, 290.0)"
16-12-2022 12:20:07.264143,"(5.5, 7.0, 6.948717948717949)","(12.0, 21.0, 20.02173913043478)","(26.0, 55.0, 54.166666666666664)","(1.55, 1.73, 1.72775)","(7.5, 11.0, 10.317460317460318)","(8.0, 9.2, 8.972972972972974)","(81.0, 390.0, 290.0)"
16-12-2022 12:20:08.299144,"(5.5, 7.0, 6.984615384615385)","(12.0, 21.0, 20.02173913043478)","(26.0, 55.0, 53.0)","(1.55, 1.73, 1.7231818181818181)","(7.5, 11.0, 10.376811594202898)","(8.0, 9.2, 9.04)","(81.0, 390.0, 351.7647058823529)"
16-12-2022 12:20:09.371609,"(5.5, 7.0, 6.984615384615385)","(12.0, 21.0, 20.1)","(26.0, 55.0, 54.0)","(1.55, 1.73, 1.722)","(7.5, 11.0, 10.376811594202898)","(8.0, 9.2, 8.947368421052632)","(81.0, 380.0, 329.47368421052636)"
16-12-2022 12:20:10.455093,"(5.5, 7.0, 6.983333333333333)","(12.0, 21.0, 20.02173913043478)","(26.0, 55.0, 53.63636363636363)","(1.55, 1.73, 1.7105818181818182)","(7.5, 11.0, 10.703389830508474)","(8.0, 9.2, 8.933333333333334)","(81.0, 380.0, 131.33333333333334)"
16-12-2022 12:20:11.501383,"(5.5, 7.2, 7.096103896103896)","(12.0, 21.0, 20.1)","(26.0, 55.0, 52.666666666666664)","(1.55, 1.72, 1.7021951219512195)","(7.5, 11.0, 10.767857142857142)","(8.0, 9.2, 9.03076923076923)","(81.0, 140.0, 130.76923076923077)"
16-12-2022 12:20:12.539091,"(5.5, 7.2, 7.1603960396039605)","(12.0, 21.0, 20.15625)","(26.0, 55.0, 53.333333333333336)","(1.55, 1.71, 1.7019148936170212)","(7.5, 11.0, 10.791666666666666)","(8.0, 9.2, 8.955555555555556)","(81.0, 140.0, 130.76923076923077)"
16-12-2022 12:20:13.576451,"(5.5, 7.2, 7.1611650485436895)","(12.0, 21.0, 20.15625)","(26.0, 55.0, 54.411764705882355)","(1.55, 1.71, 1.703974358974359)","(7.5, 11.0, 10.78448275862069)","(8.0, 9.2, 9.026666666666667)","(81.0, 140.0, 130.76923076923077)"
16-12-2022 12:20:14.604513,"(5.5, 7.2, 7.159183673469388)","(12.0, 21.0, 20.75)","(26.0, 55.0, 53.25)","(1.55, 1.71, 1.703974358974359)","(7.5, 11.0, 10.764150943396226)","(8.0, 9.2, 9.026666666666667)","(81.0, 140.0, 134.0)"
16-12-2022 12:20:15.645361,"(5.5, 7.2, 7.138461538461539)","(12.0, 21.0, 20.46153846153846)","(26.0, 55.0, 54.0625)","(1.55, 1.71, 1.7082051282051283)","(7.5, 11.0, 10.744897959183673)","(8.0, 9.2, 8.96923076923077)","(81.0, 140.0, 131.42857142857142)"
16-12-2022 12:20:16.709463,"(5.5, 7.2, 7.1)","(12.0, 21.0, 20.8)","(26.0, 55.0, 53.40909090909091)","(1.55, 1.71, 1.70531914893617)","(7.5, 11.0, 10.759615384615385)","(8.0, 9.2, 9.033333333333333)","(81.0, 140.0, 131.42857142857142)"
16-12-2022 12:20:17.769488,"(5.5, 7.2, 7.105714285714286)","(12.0, 21.0, 20.857142857142858)","(26.0, 55.0, 53.40909090909091)","(1.55, 1.71, 1.70625)","(7.5, 11.0, 10.754901960784313)","(8.0, 9.2, 9.023529411764706)","(81.0, 140.0, 134.0)"
16-12-2022 12:20:18.840393,"(5.5, 7.2, 7.088)","(12.0, 21.0, 20.681818181818183)","(26.0, 55.0, 54.0625)","(1.55, 1.71, 1.702962962962963)","(7.5, 11.0, 10.788135593220339)","(8.0, 9.2, 9.037837837837838)","(81.0, 140.0, 131.42857142857142)"
16-12-2022 12:20:19.943818,"(5.5, 7.2, 7.092307692307692)","(12.0, 21.0, 20.681818181818183)","(26.0, 55.0, 53.75)","(1.55, 1.71, 1.702962962962963)","(7.5, 11.0, 10.715686274509803)","(8.0, 9.2, 9.053658536585365)","(71.0, 140.0, 134.0)"
16-12-2022 12:20:21.036380,"(5.5, 7.2, 7.076470588235294)","(12.0, 21.0, 20.708333333333332)","(26.0, 55.0, 53.75)","(1.55, 1.71, 1.702962962962963)","(7.5, 11.0, 10.907407407407407)","(8.0, 9.2, 9.18)","(71.0, 140.0, 135.0)"
16-12-2022 12:20:22.119173,"(5.5, 7.4, 7.128)","(12.0, 22.0, 21.36)","(26.0, 60.0, 55.416666666666664)","(1.55, 1.71, 1.6935555555555555)","(7.5, 11.0, 10.86111111111111)","(8.0, 9.4, 9.163636363636364)","(71.0, 140.0, 146.66666666666666)"
16-12-2022 12:20:23.205302,"(5.5, 7.2, 7.167741935483871)","(12.0, 22.0, 21.214285714285715)","(26.0, 60.0, 55.416666666666664)","(1.55, 1.71, 1.6934482758620688)","(7.5, 11.0, 10.666666666666666)","(8.0, 9.4, 9.183333333333334)","(71.0, 180.0, 145.3846153846154)"
16-12-2022 12:20:24.207767,"(5.5, 7.2, 7.162962962962963)","(12.0, 22.0, 20.952380952380953)","(26.0, 60.0, 55.0)","(1.55, 1.71, 1.7017241379310344)","(7.5, 11.0, 10.621621621621621)","(8.0, 9.4, 9.133333333333333)","(71.0, 180.0, 135.0)"
16-12-2022 12:20:25.227416,"(5.5, 7.2, 7.113846153846154)","(12.0, 22.0, 21.153846153846153)","(26.0, 60.0, 54.0)","(1.55, 1.73, 1.7200653594771242)","(7.5, 11.0, 10.621621621621621)","(8.0, 9.4, 9.133333333333333)","(71.0, 180.0, 145.3846153846154)"
16-12-2022 12:20:26.188112,"(5.5, 7.2, 7.113846153846154)","(12.0, 22.0, 21.17241379310345)","(26.0, 60.0, 54.54545454545455)","(1.55, 1.73, 1.726923076923077)","(7.5, 11.0, 10.615384615384615)","(8.0, 9.4, 9.133333333333333)","(71.0, 180.0, 145.3846153846154)"
16-12-2022 12:20:27.136078,"(5.5, 7.2, 7.113846153846154)","(12.0, 23.0, 21.11111111111111)","(26.0, 60.0, 54.54545454545455)","(1.55, 1.71, 1.7076666666666667)","(7.5, 11.0, 10.625)","(8.0, 9.4, 9.12093023255814)","(71.0, 180.0, 135.0)"
16-12-2022 12:20:28.169446,"(5.5, 7.2, 7.097368421052631)","(12.0, 23.0, 21.3125)","(26.0, 60.0, 55.0)","(1.55, 1.71, 1.7011711711711712)","(7.5, 11.0, 10.8)","(8.0, 9.4, 9.177777777777777)","(71.0, 180.0, 145.3846153846154)"
16-12-2022 12:20:29.173408,"(5.5, 7.2, 7.097368421052631)","(12.0, 23.0, 21.58823529411765)","(26.0, 60.0, 54.0)","(1.55, 1.71, 1.700081300813008)","(7.5, 11.0, 10.8)","(8.0, 9.4, 9.655555555555555)","(71.0, 180.0, 138.0)"
16-12-2022 12:20:30.260823,"(5.5, 7.2, 7.095121951219513)","(12.0, 23.0, 21.7027027027027)","(26.0, 60.0, 54.54545454545455)","(1.55, 1.7, 1.686990291262136)","(7.5, 11.0, 10.5625)","(8.0, 9.8, 9.733333333333333)","(71.0, 170.0, 144.54545454545453)"
16-12-2022 12:20:31.658422,"(5.5, 7.2, 7.1)","(12.0, 23.0, 21.57894736842105)","(26.0, 60.0, 54.0)","(1.55, 1.7, 1.6869879518072288)","(7.5, 11.0, 10.621951219512194)","(8.0, 10.0, 9.722222222222221)","(71.0, 170.0, 135.0)"
16-12-2022 12:20:32.857269,"(5.5, 7.2, 7.1)","(13.0, 23.0, 21.533333333333335)","(26.0, 60.0, 54.0)","(1.55, 1.7, 1.693828125)","(7.5, 11.0, 10.602564102564102)","(8.0, 10.0, 9.733333333333333)","(71.0, 170.0, 135.0)"
16-12-2022 12:20:34.043699,"(5.5, 7.2, 7.187234042553191)","(13.0, 22.0, 21.2)","(26.0, 60.0, 54.54545454545455)","(1.55, 1.7, 1.6936363636363636)","(7.5, 11.0, 10.602564102564102)","(8.0, 10.0, 9.963157894736842)","(71.0, 170.0, 135.0)"
16-12-2022 12:20:35.223469,"(5.5, 7.2, 7.170370370370371)","(13.0, 22.0, 21.125)","(26.0, 60.0, 52.94117647058823)","(1.55, 1.7, 1.7124561403508771)","(7.5, 11.0, 10.602564102564102)","(8.0, 10.0, 9.786046511627907)","(71.0, 170.0, 144.54545454545453)"
16-12-2022 12:20:36.491433,"(5.5, 7.2, 7.102325581395349)","(13.0, 22.0, 20.88888888888889)","(26.0, 60.0, 52.5)","(1.55, 1.73, 1.7132038834951455)","(7.5, 11.0, 10.602564102564102)","(8.0, 10.0, 9.56140350877193)","(71.0, 170.0, 135.0)"
16-12-2022 12:20:37.708071,"(5.5, 7.2, 7.025242718446602)","(13.0, 22.0, 20.88888888888889)","(26.0, 60.0, 52.5)","(1.55, 1.72, 1.7219565217391304)","(7.5, 11.0, 10.602564102564102)","(8.0, 9.6, 9.329411764705883)","(71.0, 170.0, 135.0)"
16-12-2022 12:20:38.847737,"(5.5, 7.2, 7.025242718446602)","(13.0, 22.0, 20.88888888888889)","(26.0, 60.0, 52.5)","(1.55, 1.73, 1.7223333333333333)","(7.5, 11.0, 10.602564102564102)","(8.0, 9.4, 9.133333333333333)","(71.0, 170.0, 135.0)"
16-12-2022 12:20:39.969441,"(5.5, 7.2, 7.025242718446602)","(13.0, 22.0, 20.94736842105263)","(26.0, 60.0, 52.94117647058823)","(1.55, 1.73, 1.7220689655172414)","(7.5, 11.0, 10.602564102564102)","(8.0, 9.2, 9.1)","(71.0, 170.0, 144.54545454545453)"
16-12-2022 12:20:41.024867,"(5.5, 7.2, 7.025242718446602)","(13.0, 22.0, 20.94736842105263)","(26.0, 60.0, 53.333333333333336)","(1.55, 1.73, 1.717049180327869)","(7.5, 11.0, 10.575342465753424)","(8.0, 9.2, 9.228571428571428)","(71.0, 170.0, 135.0)"
16-12-2022 12:20:42.225110,"(5.5, 7.2, 7.010526315789473)","(13.0, 22.0, 21.032258064516128)","(26.0, 60.0, 53.333333333333336)","(1.55, 1.72, 1.717049180327869)","(7.5, 11.0, 10.575342465753424)","(8.0, 9.4, 9.25)","(71.0, 170.0, 135.0)"
16-12-2022 12:20:43.444710,"(5.5, 7.2, 7.010526315789473)","(13.0, 22.0, 21.032258064516128)","(26.0, 60.0, 53.333333333333336)","(1.55, 1.73, 1.717167381974249)","(7.5, 11.0, 10.625)","(8.0, 9.4, 9.56)","(71.0, 170.0, 144.54545454545453)"
16-12-2022 12:20:44.612294,"(5.5, 7.2, 7.010526315789473)","(13.0, 22.0, 21.166666666666668)","(26.0, 60.0, 53.84615384615385)","(1.55, 1.72, 1.713855421686747)","(7.5, 11.0, 10.625)","(8.0, 9.8, 9.581818181818182)","(71.0, 170.0, 144.54545454545453)"
16-12-2022 12:20:46.349366,"(5.5, 7.2, 7.002020202020202)","(13.0, 22.0, 21.142857142857142)","(26.0, 60.0, 53.333333333333336)","(1.55, 1.72, 1.7145762711864407)","(7.5, 11.0, 10.652173913043478)","(8.0, 9.8, 9.622222222222224)","(71.0, 170.0, 135.0)"
16-12-2022 12:20:47.575128,"(5.5, 7.2, 7.010526315789473)","(13.0, 22.0, 21.142857142857142)","(26.0, 60.0, 53.84615384615385)","(1.55, 1.72, 1.716)","(7.5, 11.0, 10.725806451612904)","(8.0, 9.8, 9.407407407407407)","(71.0, 170.0, 144.54545454545453)"
16-12-2022 12:20:48.961052,"(5.5, 7.2, 7.018518518518518)","(13.0, 22.0, 21.09090909090909)","(26.0, 60.0, 53.84615384615385)","(1.55, 1.72, 1.7146774193548386)","(7.5, 11.0, 10.849056603773585)","(8.0, 9.6, 9.3875)","(71.0, 170.0, 135.0)"
16-12-2022 12:20:49.978565,"(5.5, 7.2, 7.018518518518518)","(13.0, 22.0, 21.09090909090909)","(26.0, 60.0, 53.84615384615385)","(1.55, 1.72, 1.696319018404908)","(7.5, 11.0, 10.85)","(8.0, 9.6, 9.407407407407407)","(71.0, 170.0, 135.0)"
16-12-2022 12:20:51.057021,"(5.5, 7.2, 7.022641509433963)","(13.0, 22.0, 21.333333333333332)","(26.0, 60.0, 53.333333333333336)","(1.55, 1.7, 1.6923529411764706)","(7.5, 11.0, 10.863636363636363)","(8.0, 9.6, 9.48)","(71.0, 170.0, 144.54545454545453)"
16-12-2022 12:20:52.195858,"(5.5, 7.2, 7.003773584905661)","(13.0, 22.0, 21.296296296296298)","(26.0, 60.0, 53.333333333333336)","(1.55, 1.7, 1.6923529411764706)","(7.5, 11.0, 10.826086956521738)","(8.0, 9.6, 9.588235294117647)","(71.0, 170.0, 138.88888888888889)"
16-12-2022 12:20:53.327999,"(5.5, 7.2, 7.005607476635514)","(13.0, 22.0, 21.294117647058822)","(26.0, 60.0, 52.421052631578945)","(1.55, 1.7, 1.6887179487179487)","(7.5, 11.5, 10.854166666666666)","(8.0, 9.8, 9.533333333333333)","(71.0, 170.0, 144.54545454545453)"
16-12-2022 12:20:54.445149,"(5.5, 7.2, 6.998198198198198)","(13.0, 22.0, 21.161290322580644)","(26.0, 60.0, 52.421052631578945)","(1.55, 1.7, 1.6845333333333332)","(7.5, 11.5, 10.854166666666666)","(8.0, 9.8, 9.677777777777779)","(71.0, 170.0, 144.54545454545453)"
16-12-2022 12:20:55.530367,"(5.5, 7.2, 7.016326530612245)","(13.0, 22.0, 20.823529411764707)","(26.0, 60.0, 53.73913043478261)","(1.55, 1.69, 1.6816326530612244)","(7.5, 11.5, 10.854166666666666)","(8.0, 9.8, 9.523076923076923)","(71.0, 170.0, 150.0)"
16-12-2022 12:20:56.546813,"(5.5, 7.4, 7.171428571428572)","(13.0, 22.0, 20.90909090909091)","(26.0, 60.0, 54.666666666666664)","(1.55, 1.69, 1.6816326530612244)","(7.5, 11.5, 10.875)","(8.0, 9.6, 9.181818181818182)","(71.0, 170.0, 153.33333333333334)"
16-12-2022 12:20:57.591152,"(5.5, 7.4, 7.158974358974359)","(13.0, 22.0, 21.27777777777778)","(26.0, 60.0, 54.666666666666664)","(1.55, 1.7, 1.6860176991150442)","(7.5, 11.0, 10.875)","(8.0, 9.2, 9.2)","(71.0, 170.0, 153.33333333333334)"
16-12-2022 12:20:58.596200,"(5.5, 7.4, 7.158974358974359)","(13.0, 22.0, 21.428571428571427)","(26.0, 60.0, 54.94736842105263)","(1.55, 1.69, 1.6853846153846153)","(7.5, 11.0, 10.886363636363637)","(8.0, 9.4, 9.184000000000001)","(71.0, 170.0, 153.33333333333334)"
16-12-2022 12:20:59.635143,"(5.5, 7.4, 7.155844155844156)","(13.0, 22.0, 21.428571428571427)","(26.0, 60.0, 56.8)","(1.55, 1.69, 1.6851351351351351)","(7.5, 11.0, 10.86111111111111)","(8.0, 9.4, 9.170212765957446)","(71.0, 170.0, 153.33333333333334)"
16-12-2022 12:21:00.631695,"(5.5, 7.4, 7.111111111111112)","(13.0, 22.0, 21.428571428571427)","(26.0, 60.0, 56.57142857142857)","(1.55, 1.69, 1.681938775510204)","(7.5, 11.0, 10.7)","(8.0, 9.4, 8.786046511627907)","(71.0, 170.0, 153.33333333333334)"
16-12-2022 12:21:01.654359,"(5.5, 7.4, 7.1)","(13.0, 22.0, 21.92)","(26.0, 60.0, 57.42857142857143)","(1.55, 1.7, 1.6887943262411347)","(7.5, 11.0, 10.649122807017545)","(8.0, 8.8, 8.62)","(71.0, 170.0, 153.33333333333334)"
16-12-2022 12:21:02.660729,"(5.5, 7.2, 7.109090909090909)","(13.0, 22.0, 21.92)","(26.0, 60.0, 51.25)","(1.55, 1.72, 1.7378571428571428)","(7.5, 11.0, 10.488636363636363)","(8.0, 8.8, 8.533333333333333)","(71.0, 170.0, 147.14285714285714)"
16-12-2022 12:21:03.646786,"(5.5, 7.0, 6.985074626865671)","(13.0, 22.0, 21.772727272727273)","(26.0, 60.0, 54.44444444444444)","(1.55, 1.74, 1.739142857142857)","(7.5, 10.5, 10.475)","(8.0, 8.6, 8.563636363636363)","(71.0, 170.0, 150.0)"
16-12-2022 12:21:04.612206,"(5.5, 7.0, 6.982758620689655)","(13.0, 22.0, 21.583333333333332)","(26.0, 60.0, 54.375)","(1.55, 1.74, 1.7357142857142858)","(7.5, 10.5, 10.473684210526315)","(8.0, 8.6, 8.588235294117647)","(71.0, 170.0, 152.85714285714286)"
16-12-2022 12:21:05.605372,"(5.5, 7.0, 6.962962962962963)","(13.0, 22.0, 21.48)","(26.0, 60.0, 55.23809523809524)","(1.55, 1.75, 1.7428571428571429)","(7.5, 10.5, 10.473684210526315)","(8.0, 8.6, 8.588235294117647)","(71.0, 170.0, 143.33333333333334)"
16-12-2022 12:21:06.640015,"(5.5, 7.0, 6.814285714285714)","(13.0, 22.0, 21.433333333333334)","(26.0, 60.0, 56.470588235294116)","(1.55, 1.75, 1.7530000000000001)","(7.5, 10.5, 10.473684210526315)","(8.0, 8.6, 8.577777777777778)","(71.0, 160.0, 143.33333333333334)"
16-12-2022 12:21:07.644160,"(5.5, 7.0, 6.8)","(13.0, 22.0, 21.433333333333334)","(26.0, 60.0, 54.0)","(1.55, 1.76, 1.7530000000000001)","(7.5, 10.5, 10.473684210526315)","(8.0, 8.6, 8.600000000000001)","(71.0, 160.0, 144.375)"
16-12-2022 12:21:08.732536,"(5.5, 6.8, 6.76734693877551)","(13.0, 22.0, 21.413793103448278)","(31.0, 60.0, 54.44444444444444)","(1.5, 1.77, 1.7343373493975904)","(8.0, 10.5, 10.481481481481481)","(7.5, 8.8, 8.617391304347827)","(71.0, 160.0, 145.29411764705884)"
16-12-2022 12:21:09.766368,"(5.5, 6.8, 6.712121212121212)","(14.0, 22.0, 21.433333333333334)","(31.0, 60.0, 54.44444444444444)","(1.5, 1.74, 1.7343373493975904)","(8.0, 10.5, 10.481481481481481)","(7.5, 8.8, 8.617391304347827)","(71.0, 160.0, 146.66666666666666)"
16-12-2022 12:21:10.749133,"(5.5, 6.8, 6.751515151515151)","(14.0, 22.0, 21.5)","(31.0, 60.0, 54.11764705882353)","(1.5, 1.79, 1.782857142857143)","(8.0, 10.5, 10.473684210526315)","(7.5, 8.8, 8.672727272727272)","(71.0, 160.0, 146.66666666666666)"
16-12-2022 12:21:11.717982,"(5.5, 6.6, 6.58)","(14.0, 22.0, 21.53125)","(31.0, 60.0, 54.11764705882353)","(1.5, 1.78, 1.7654901960784315)","(8.0, 10.5, 10.473684210526315)","(7.5, 8.8, 8.62857142857143)","(71.0, 160.0, 142.85714285714286)"
16-12-2022 12:21:12.750204,"(5.5, 6.6, 6.569999999999999)","(14.0, 22.0, 21.451612903225808)","(31.0, 60.0, 54.11764705882353)","(1.5, 1.78, 1.7714754098360657)","(8.0, 10.5, 10.473684210526315)","(7.5, 8.8, 8.62857142857143)","(71.0, 160.0, 142.85714285714286)"
16-12-2022 12:21:13.751200,"(5.5, 6.6, 6.5811320754716975)","(14.0, 22.0, 21.413793103448278)","(31.0, 60.0, 54.11764705882353)","(1.5, 1.78, 1.7714754098360657)","(8.0, 10.5, 10.371134020618557)","(7.5, 8.8, 9.17142857142857)","(71.0, 160.0, 145.0)"
16-12-2022 12:21:14.729734,"(5.5, 6.8, 6.569911504424779)","(14.0, 22.0, 21.4)","(31.0, 60.0, 54.705882352941174)","(1.5, 1.77, 1.7592592592592593)","(8.0, 11.0, 10.396039603960396)","(7.5, 9.2, 9.146666666666667)","(71.0, 160.0, 145.0)"
16-12-2022 12:21:15.686075,"(5.5, 6.6, 6.5)","(14.0, 22.0, 21.464285714285715)","(31.0, 60.0, 54.705882352941174)","(1.5, 1.76, 1.7594736842105263)","(8.0, 11.0, 10.380952380952381)","(7.5, 9.2, 8.99327731092437)","(71.0, 160.0, 145.0)"
16-12-2022 12:21:16.631685,"(5.5, 6.6, 6.454545454545455)","(14.0, 22.0, 21.464285714285715)","(31.0, 60.0, 54.705882352941174)","(1.5, 1.78, 1.7760344827586207)","(8.0, 11.0, 10.380952380952381)","(7.5, 9.0, 8.99327731092437)","(71.0, 160.0, 145.0)"
16-12-2022 12:21:17.555066,"(5.5, 6.6, 6.4270270270270276)","(14.0, 22.0, 21.4)","(31.0, 60.0, 54.705882352941174)","(1.5, 1.78, 1.7770833333333333)","(8.0, 11.0, 10.373831775700934)","(7.5, 9.0, 8.967307692307692)","(71.0, 160.0, 145.0)"
16-12-2022 12:21:18.489014,"(5.5, 6.6, 6.4270270270270276)","(14.0, 22.0, 21.4)","(31.0, 60.0, 53.07692307692308)","(1.5, 1.79, 1.7838709677419355)","(8.0, 11.0, 10.373831775700934)","(7.5, 9.0, 8.967307692307692)","(71.0, 160.0, 145.0)"
16-12-2022 12:21:19.429094,"(5.5, 6.6, 6.4270270270270276)","(14.0, 22.0, 21.423076923076923)","(31.0, 60.0, 53.07692307692308)","(1.5, 1.79, 1.7834883720930232)","(8.0, 10.5, 10.408163265306122)","(7.5, 9.0, 8.967307692307692)","(71.0, 160.0, 145.0)"
16-12-2022 12:21:20.357347,"(5.5, 6.6, 6.4270270270270276)","(14.0, 22.0, 21.423076923076923)","(31.0, 60.0, 53.07692307692308)","(1.5, 1.79, 1.7834883720930232)","(8.0, 10.5, 10.28169014084507)","(7.5, 9.0, 8.956989247311828)","(71.0, 160.0, 145.0)"
16-12-2022 12:21:21.320006,"(5.5, 6.6, 6.420408163265306)","(14.0, 22.0, 21.366666666666667)","(31.0, 60.0, 53.07692307692308)","(1.5, 1.81, 1.7976271186440678)","(8.0, 10.5, 10.245901639344263)","(7.5, 9.0, 8.948387096774194)","(71.0, 160.0, 145.0)"
16-12-2022 12:21:22.277754,"(5.5, 6.6, 6.420408163265306)","(14.0, 22.0, 21.344827586206897)","(31.0, 60.0, 53.07692307692308)","(1.5, 1.81, 1.7975213675213675)","(8.0, 10.5, 10.23)","(7.5, 9.0, 8.948387096774194)","(71.0, 160.0, 145.0)"
16-12-2022 12:21:23.286926,"(5.5, 6.6, 6.420408163265306)","(14.0, 22.0, 21.344827586206897)","(31.0, 60.0, 53.07692307692308)","(1.5, 1.8, 1.7954320987654322)","(8.0, 10.5, 10.23)","(7.5, 9.0, 8.905882352941177)","(71.0, 160.0, 145.0)"
16-12-2022 12:21:24.333494,"(5.5, 6.6, 6.412765957446808)","(14.0, 22.0, 21.366666666666667)","(31.0, 60.0, 53.07692307692308)","(1.5, 1.81, 1.8020430107526881)","(8.0, 10.5, 10.264705882352942)","(7.5, 9.0, 8.66)","(71.0, 160.0, 145.0)"
16-12-2022 12:21:25.349951,"(5.5, 6.6, 6.423157894736842)","(14.0, 22.0, 21.423076923076923)","(31.0, 60.0, 53.07692307692308)","(1.5, 1.81, 1.8083984375)","(8.0, 10.5, 10.289473684210526)","(7.5, 8.8, 8.566666666666666)","(51.0, 160.0, 145.0)"
16-12-2022 12:21:26.331846,"(5.5, 6.6, 6.423157894736842)","(14.0, 22.0, 21.4)","(31.0, 60.0, 53.07692307692308)","(1.5, 1.81, 1.8083984375)","(8.0, 10.5, 10.245454545454546)","(7.5, 8.6, 8.591780821917808)","(51.0, 160.0, 142.85714285714286)"
16-12-2022 12:21:27.296243,"(5.5, 6.6, 6.416326530612245)","(14.0, 22.0, 21.344827586206897)","(31.0, 60.0, 53.63636363636363)","(1.5, 1.82, 1.8175000000000001)","(8.0, 10.5, 10.245454545454546)","(7.5, 8.6, 8.64)","(51.0, 160.0, 142.85714285714286)"
16-12-2022 12:21:28.225466,"(5.5, 6.4, 6.376923076923077)","(14.0, 22.0, 20.761904761904763)","(31.0, 60.0, 53.63636363636363)","(1.5, 1.82, 1.812857142857143)","(8.0, 10.5, 10.245454545454546)","(7.5, 8.8, 8.654545454545454)","(51.0, 160.0, 142.85714285714286)"
16-12-2022 12:21:29.150829,"(5.5, 6.4, 6.376923076923077)","(14.0, 22.0, 20.666666666666668)","(31.0, 60.0, 53.63636363636363)","(1.5, 1.82, 1.8145945945945947)","(8.0, 10.5, 10.245454545454546)","(7.5, 8.8, 8.654545454545454)","(51.0, 160.0, 142.85714285714286)"
16-12-2022 12:21:30.110600,"(5.5, 6.4, 6.376923076923077)","(14.0, 22.0, 20.666666666666668)","(31.0, 60.0, 53.63636363636363)","(1.5, 1.83, 1.8145283018867926)","(8.0, 10.5, 10.414634146341463)","(7.5, 8.8, 8.870588235294118)","(51.0, 160.0, 142.85714285714286)"
16-12-2022 12:21:31.094226,"(5.5, 6.6, 6.444827586206896)","(14.0, 22.0, 20.742857142857144)","(31.0, 60.0, 55.333333333333336)","(1.5, 1.78, 1.7774117647058825)","(8.0, 10.5, 10.45045045045045)","(7.5, 9.0, 8.866666666666667)","(51.0, 160.0, 140.0)"
16-12-2022 12:21:32.068655,"(5.5, 6.6, 6.438655462184874)","(14.0, 22.0, 20.8125)","(31.0, 60.0, 55.333333333333336)","(1.5, 1.78, 1.770888888888889)","(8.0, 11.0, 10.45045045045045)","(7.5, 9.0, 8.922222222222222)","(51.0, 150.0, 135.3846153846154)"
16-12-2022 12:21:33.047141,"(5.5, 6.6, 6.56875)","(14.0, 21.0, 20.666666666666668)","(31.0, 60.0, 58.57142857142857)","(1.5, 1.77, 1.7592631578947369)","(8.0, 11.5, 11.150537634408602)","(7.5, 9.0, 8.915151515151514)","(51.0, 170.0, 135.3846153846154)"
16-12-2022 12:21:34.071934,"(5.5, 6.6, 6.56875)","(14.0, 21.0, 20.7)","(31.0, 60.0, 58.57142857142857)","(1.5, 1.77, 1.7625423728813558)","(8.0, 11.5, 11.168449197860962)","(7.5, 9.0, 8.777777777777779)","(51.0, 170.0, 135.3846153846154)"
16-12-2022 12:21:35.020894,"(5.5, 6.6, 6.56875)","(14.0, 21.0, 20.7)","(31.0, 60.0, 58.57142857142857)","(1.5, 1.77, 1.7625423728813558)","(8.0, 11.5, 11.168449197860962)","(7.5, 8.8, 8.764705882352942)","(51.0, 170.0, 135.3846153846154)"
16-12-2022 12:21:35.979297,"(5.5, 6.6, 6.56875)","(14.0, 21.0, 20.7)","(31.0, 60.0, 58.333333333333336)","(1.5, 1.77, 1.7621428571428572)","(8.0, 11.5, 11.168449197860962)","(7.5, 8.8, 8.753846153846155)","(51.0, 170.0, 135.3846153846154)"
16-12-2022 12:21:36.921466,"(5.5, 6.8, 6.701587301587302)","(14.0, 21.0, 20.7)","(31.0, 60.0, 58.333333333333336)","(1.5, 1.77, 1.7617355371900827)","(8.0, 11.5, 11.168449197860962)","(7.5, 8.8, 8.762500000000001)","(51.0, 170.0, 135.3846153846154)"
16-12-2022 12:21:37.891538,"(5.5, 6.8, 6.716312056737588)","(14.0, 21.0, 20.545454545454547)","(31.0, 60.0, 58.333333333333336)","(1.5, 1.77, 1.7593617021276595)","(8.0, 11.5, 9998.5)","(7.5, 8.8, 9998.5)","(51.0, 170.0, 9998.5)"
