,Little Hero,Mr Bigwig,Baptiste,Homebush Reign,Homebush Roman,Homebush Sassy,Tiger Jane
10-01-2023 09:20:57.797502,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:58.815714,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:59.800335,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:00.718720,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:01.610318,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:02.524938,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:03.491951,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:04.460287,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:05.485624,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:06.449701,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:07.408714,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:08.339941,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:09.311439,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:10.265663,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:11.331500,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:12.369731,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:13.463420,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:14.589748,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:15.657627,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:16.725419,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:17.761989,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:18.728616,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:19.667881,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:20.598209,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:21.597384,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:22.626586,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:23.689587,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:24.749468,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:25.831145,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:26.878566,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:27.870285,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:28.853420,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:29.828520,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:30.806575,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:31.860276,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:32.898706,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:34.004395,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:35.080156,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:36.120494,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:37.153381,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:38.108948,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:39.030941,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:39.967772,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:40.961078,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:42.050895,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:43.134800,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:44.206444,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:45.284641,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:46.324885,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:47.339396,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:48.338771,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:49.308984,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:50.316679,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:51.335600,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:52.418098,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:53.476473,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:54.585684,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:55.695906,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:56.819864,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:57.933109,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:21:59.016387,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:00.086721,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:01.154813,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:02.224577,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:03.235874,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:04.231749,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:05.193168,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:06.360474,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:07.607569,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:08.778724,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:09.981020,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:11.267843,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:12.492458,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:13.663794,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:14.748467,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:15.815743,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:16.833308,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:17.834080,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:18.716916,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:19.755698,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:20.778830,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:21.851042,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:22.989250,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:24.133001,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:25.306094,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:26.412660,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:27.494199,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:28.537382,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:29.551278,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:30.525050,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:31.464434,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:22:32.533822,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.5, 8.675)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
