,Refulgent,Kaseys Money,Shy But Savage,Out Of Aussie,Laughing Les,Pocket Money,Zipping Victoria,Shes In Clover
07-01-2023 19:07:19.026100,"(2.15, 2.36, 2.3514285714285714)","(17.0, 24.0, 22.857142857142858)","(101.0, 810.0, 418.0)","(71.0, 130.0, 110.0)","(6.0, 11.5, 10.768292682926829)","(5.0, 7.0, 6.684210526315789)","(41.0, 80.0, 75.43478260869566)","(3.0, 3.9, 3.81578947368421)"
07-01-2023 19:07:20.212131,"(2.15, 2.36, 2.3514285714285714)","(17.0, 24.0, 22.857142857142858)","(101.0, 810.0, 510.0)","(71.0, 130.0, 110.0)","(6.0, 11.0, 10.794871794871796)","(5.0, 7.0, 6.625)","(41.0, 80.0, 77.0)","(3.0, 3.9, 3.81578947368421)"
07-01-2023 19:07:21.287395,"(2.1, 2.36, 2.3514285714285714)","(17.0, 24.0, 22.857142857142858)","(101.0, 810.0, 510.0)","(71.0, 130.0, 110.0)","(6.5, 11.0, 10.857142857142858)","(5.0, 7.0, 6.911764705882353)","(41.0, 80.0, 72.0)","(2.9, 3.9, 3.815)"
07-01-2023 19:07:22.447323,"(2.1, 2.36, 2.3485714285714283)","(17.0, 24.0, 22.972972972972972)","(101.0, 810.0, 487.5)","(71.0, 130.0, 110.0)","(6.5, 11.0, 10.682926829268293)","(5.0, 7.0, 7.011764705882353)","(41.0, 80.0, 76.0)","(2.9, 3.9, 3.8285714285714287)"
07-01-2023 19:07:23.823167,"(2.1, 2.36, 2.3504)","(17.0, 24.0, 22.972972972972972)","(101.0, 810.0, 487.5)","(71.0, 130.0, 110.0)","(6.5, 11.0, 10.466666666666667)","(5.0, 7.2, 7.175)","(41.0, 80.0, 74.28571428571429)","(2.9, 3.85, 3.757142857142857)"
07-01-2023 19:07:25.180752,"(2.1, 2.4, 2.3985714285714286)","(17.0, 24.0, 22.972972972972972)","(101.0, 810.0, 487.5)","(71.0, 130.0, 110.0)","(6.5, 10.5, 10.466666666666667)","(5.0, 7.2, 7.175)","(41.0, 80.0, 73.33333333333333)","(2.9, 3.8, 3.716666666666667)"
07-01-2023 19:07:26.459174,"(2.1, 2.4, 2.3954716981132074)","(17.0, 24.0, 22.972972972972972)","(101.0, 720.0, 378.3333333333333)","(71.0, 130.0, 110.0)","(6.5, 10.5, 10.416666666666666)","(5.0, 7.4, 7.266666666666667)","(41.0, 80.0, 73.33333333333333)","(2.9, 3.75, 3.6772727272727272)"
07-01-2023 19:07:27.618856,"(2.1, 2.38, 2.3785185185185185)","(17.0, 24.0, 22.972972972972972)","(101.0, 720.0, 403.3333333333333)","(71.0, 130.0, 110.0)","(6.5, 10.5, 10.378787878787879)","(5.0, 7.4, 7.288)","(41.0, 80.0, 73.33333333333333)","(2.9, 3.75, 3.6772727272727272)"
07-01-2023 19:07:28.763031,"(2.1, 2.4, 2.395)","(17.0, 24.0, 22.972972972972972)","(101.0, 720.0, 423.0)","(71.0, 130.0, 121.42857142857143)","(6.5, 10.5, 10.328947368421053)","(5.0, 7.4, 7.292307692307692)","(41.0, 80.0, 76.0)","(2.9, 3.75, 3.681578947368421)"
07-01-2023 19:07:29.977351,"(2.1, 2.4, 2.398181818181818)","(17.0, 24.0, 23.344827586206897)","(101.0, 720.0, 376.3636363636364)","(71.0, 130.0, 125.71428571428572)","(6.5, 10.5, 10.3)","(5.0, 7.4, 7.372727272727273)","(41.0, 80.0, 72.0)","(2.9, 3.75, 3.698)"
07-01-2023 19:07:31.159430,"(2.1, 2.38, 2.3666666666666667)","(17.0, 24.0, 23.17391304347826)","(101.0, 720.0, 423.0)","(71.0, 130.0, 112.85714285714286)","(6.5, 10.5, 10.363636363636363)","(5.0, 7.4, 7.257142857142857)","(41.0, 80.0, 74.28571428571429)","(2.9, 3.75, 3.698)"
07-01-2023 19:07:32.657891,"(2.1, 2.36, 2.3499999999999996)","(17.0, 24.0, 23.17391304347826)","(101.0, 720.0, 423.0)","(71.0, 130.0, 112.85714285714286)","(6.5, 10.5, 10.333333333333334)","(5.0, 7.6, 7.378947368421053)","(41.0, 80.0, 72.0)","(2.9, 3.75, 3.7055555555555557)"
07-01-2023 19:07:34.067252,"(2.1, 2.38, 2.3657142857142857)","(17.0, 24.0, 25.5)","(101.0, 720.0, 435.7142857142857)","(71.0, 130.0, 112.5)","(6.5, 10.5, 10.39655172413793)","(5.0, 7.4, 7.192857142857143)","(41.0, 80.0, 71.66666666666667)","(2.9, 3.75, 3.7055555555555557)"
07-01-2023 19:07:35.354840,"(2.1, 2.38, 2.3657142857142857)","(17.0, 26.0, 25.5)","(101.0, 710.0, 435.7142857142857)","(71.0, 120.0, 112.5)","(6.5, 10.5, 10.39655172413793)","(5.0, 7.2, 7.26)","(41.0, 75.0, 71.66666666666667)","(2.9, 3.75, 3.7055555555555557)"
07-01-2023 19:07:36.739905,"(2.1, 2.38, 2.3646153846153846)","(17.0, 26.0, 24.071428571428573)","(101.0, 710.0, 435.7142857142857)","(71.0, 120.0, 114.54545454545455)","(6.5, 10.5, 10.319444444444445)","(5.0, 7.4, 7.254545454545455)","(41.0, 75.0, 73.0)","(2.9, 3.75, 3.679411764705882)"
07-01-2023 19:07:37.992120,"(2.1, 2.38, 2.3433333333333333)","(17.0, 26.0, 24.071428571428573)","(101.0, 710.0, 435.7142857142857)","(71.0, 120.0, 110.66666666666667)","(6.5, 10.5, 10.319444444444445)","(5.0, 7.4, 7.094736842105263)","(41.0, 75.0, 73.0)","(2.9, 3.75, 3.661904761904762)"
07-01-2023 19:07:39.560902,"(2.1, 2.38, 2.3875675675675674)","(18.0, 26.0, 24.071428571428573)","(101.0, 710.0, 435.7142857142857)","(71.0, 120.0, 111.42857142857143)","(7.0, 10.5, 10.319444444444445)","(5.5, 7.2, 7.094736842105263)","(51.0, 75.0, 73.33333333333333)","(2.9, 3.7, 3.6714285714285717)"
07-01-2023 19:07:40.845155,"(2.1, 2.42, 2.3875675675675674)","(18.0, 26.0, 23.833333333333332)","(101.0, 710.0, 415.8333333333333)","(71.0, 120.0, 111.42857142857143)","(7.0, 10.5, 10.26923076923077)","(5.5, 7.2, 6.986666666666666)","(51.0, 80.0, 71.66666666666667)","(2.9, 3.7, 3.634375)"
07-01-2023 19:07:42.560841,"(2.1, 2.42, 2.3910344827586205)","(18.0, 26.0, 23.833333333333332)","(101.0, 700.0, 415.8333333333333)","(71.0, 120.0, 115.71428571428572)","(7.0, 10.5, 10.64864864864865)","(5.5, 7.0, 6.966666666666667)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.65, 3.6297297297297297)"
07-01-2023 19:07:43.948186,"(2.1, 2.42, 2.393913043478261)","(18.0, 26.0, 23.666666666666668)","(101.0, 700.0, 543.3333333333334)","(71.0, 120.0, 113.0)","(7.0, 11.0, 10.64864864864865)","(5.5, 7.2, 6.966666666666667)","(51.0, 75.0, 66.25)","(2.9, 3.65, 3.5409090909090906)"
07-01-2023 19:07:45.892472,"(2.1, 2.44, 2.4329032258064514)","(18.0, 25.0, 23.304347826086957)","(101.0, 630.0, 495.0)","(71.0, 120.0, 108.94736842105263)","(7.0, 11.0, 10.571428571428571)","(5.5, 7.2, 7.076923076923077)","(51.0, 75.0, 67.5)","(2.9, 3.55, 3.5285714285714285)"
07-01-2023 19:07:47.579087,"(2.1, 2.44, 2.413333333333333)","(18.0, 25.0, 23.2)","(101.0, 620.0, 420.0)","(71.0, 110.0, 109.0)","(7.0, 11.0, 10.571428571428571)","(5.5, 7.4, 7.045454545454546)","(51.0, 70.0, 69.5)","(2.9, 3.55, 3.5153846153846153)"
07-01-2023 19:07:48.868789,"(2.1, 2.44, 2.413333333333333)","(18.0, 25.0, 23.2)","(101.0, 620.0, 492.85714285714283)","(71.0, 110.0, 109.0)","(7.0, 11.0, 10.571428571428571)","(5.5, 7.4, 7.048780487804878)","(51.0, 70.0, 69.5)","(2.9, 3.55, 3.5153846153846153)"
07-01-2023 19:07:50.147110,"(2.1, 2.44, 2.420909090909091)","(18.0, 25.0, 23.333333333333332)","(101.0, 600.0, 411.53846153846155)","(71.0, 110.0, 114.4)","(7.0, 11.0, 10.964285714285714)","(5.5, 7.4, 6.9875)","(51.0, 70.0, 67.5)","(2.9, 3.55, 3.5063636363636363)"
07-01-2023 19:07:51.428560,"(2.1, 2.44, 2.404)","(18.0, 25.0, 23.333333333333332)","(101.0, 590.0, 411.53846153846155)","(71.0, 120.0, 114.4)","(7.0, 11.0, 10.90625)","(5.5, 7.2, 7.136)","(51.0, 70.0, 65.83333333333333)","(2.9, 3.55, 3.515217391304348)"
07-01-2023 19:07:52.710715,"(2.1, 2.44, 2.4299999999999997)","(18.0, 25.0, 23.333333333333332)","(101.0, 570.0, 531.4285714285714)","(71.0, 120.0, 110.58823529411765)","(7.0, 11.5, 11.017241379310345)","(5.5, 7.2, 7.08)","(51.0, 70.0, 66.66666666666667)","(2.9, 3.55, 3.482222222222222)"
07-01-2023 19:07:54.022936,"(2.1, 2.44, 2.4057142857142857)","(18.0, 25.0, 23.333333333333332)","(101.0, 560.0, 534.0)","(71.0, 120.0, 110.0)","(7.0, 11.5, 11.35)","(5.5, 7.2, 7.08)","(51.0, 70.0, 67.5)","(2.9, 3.5, 3.4804878048780488)"
07-01-2023 19:07:55.355267,"(2.1, 2.44, 2.4057142857142857)","(18.0, 25.0, 23.5)","(101.0, 550.0, 430.9090909090909)","(71.0, 120.0, 110.0)","(7.0, 11.5, 11.26086956521739)","(5.5, 7.2, 7.136)","(51.0, 70.0, 67.5)","(2.9, 3.5, 3.48)"
07-01-2023 19:07:56.663398,"(2.1, 2.44, 2.4016666666666664)","(18.0, 25.0, 23.5)","(101.0, 540.0, 430.9090909090909)","(71.0, 120.0, 110.0)","(7.0, 11.5, 11.3)","(5.5, 7.2, 7.089655172413793)","(51.0, 70.0, 69.44444444444444)","(2.9, 3.5, 3.515217391304348)"
07-01-2023 19:07:57.863439,"(2.1, 2.44, 2.4257142857142857)","(18.0, 25.0, 23.5)","(101.0, 520.0, 388.0)","(71.0, 120.0, 110.66666666666667)","(7.0, 11.5, 11.416666666666666)","(5.5, 7.2, 7.047058823529412)","(51.0, 70.0, 69.44444444444444)","(2.9, 3.55, 3.5144444444444445)"
07-01-2023 19:07:59.060508,"(2.1, 2.44, 2.401904761904762)","(18.0, 25.0, 23.714285714285715)","(101.0, 510.0, 384.0)","(71.0, 120.0, 110.66666666666667)","(7.0, 11.5, 11.444444444444445)","(5.5, 7.2, 7.047058823529412)","(51.0, 70.0, 69.44444444444444)","(2.9, 3.55, 3.515116279069767)"
07-01-2023 19:08:00.303596,"(2.1, 2.44, 2.4033333333333333)","(18.0, 25.0, 24.045454545454547)","(101.0, 510.0, 400.0)","(71.0, 120.0, 110.66666666666667)","(7.0, 11.5, 11.421052631578947)","(5.5, 7.2, 7.105263157894737)","(51.0, 70.0, 69.44444444444444)","(2.9, 3.55, 3.5064102564102564)"
07-01-2023 19:08:01.546458,"(2.1, 2.42, 2.400392156862745)","(18.0, 25.0, 23.714285714285715)","(101.0, 500.0, 468.8888888888889)","(71.0, 120.0, 110.66666666666667)","(7.0, 11.5, 11.564102564102564)","(5.5, 7.4, 7.177777777777778)","(51.0, 70.0, 69.44444444444444)","(2.9, 3.55, 3.4948979591836733)"
07-01-2023 19:08:03.037408,"(2.1, 2.4, 2.380377358490566)","(18.0, 25.0, 23.384615384615383)","(101.0, 490.0, 416.9230769230769)","(71.0, 120.0, 110.66666666666667)","(7.0, 12.0, 11.478260869565217)","(5.5, 7.4, 7.177777777777778)","(51.0, 70.0, 69.44444444444444)","(2.9, 3.55, 3.4948979591836733)"
07-01-2023 19:08:04.475490,"(2.1, 2.4, 2.380377358490566)","(18.0, 25.0, 23.2)","(101.0, 490.0, 399.16666666666663)","(71.0, 120.0, 110.66666666666667)","(7.0, 12.0, 11.545454545454545)","(5.5, 7.4, 7.219047619047619)","(51.0, 70.0, 69.44444444444444)","(2.9, 3.55, 3.49375)"
07-01-2023 19:08:05.781043,"(2.1, 2.4, 2.3587499999999997)","(18.0, 25.0, 23.2)","(101.0, 470.0, 427.5)","(71.0, 120.0, 110.66666666666667)","(8.0, 12.0, 11.571428571428571)","(5.5, 7.4, 7.2)","(51.0, 70.0, 69.375)","(2.9, 3.55, 3.5210526315789474)"
07-01-2023 19:08:07.682618,"(2.1, 2.38, 2.3473684210526313)","(18.0, 25.0, 23.363636363636363)","(101.0, 470.0, 416.6666666666667)","(71.0, 120.0, 110.66666666666667)","(8.0, 12.0, 11.457142857142857)","(5.5, 7.4, 7.362500000000001)","(51.0, 70.0, 69.54545454545455)","(2.9, 3.55, 3.523529411764706)"
07-01-2023 19:08:09.384099,"(2.1, 2.38, 2.3709677419354835)","(18.0, 25.0, 23.058823529411764)","(101.0, 450.0, 414.54545454545456)","(71.0, 120.0, 110.66666666666667)","(8.0, 12.0, 11.538461538461538)","(5.5, 7.4, 7.413953488372093)","(51.0, 70.0, 69.54545454545455)","(2.9, 3.5, 3.4523076923076923)"
07-01-2023 19:08:10.997866,"(2.1, 2.4, 2.378378378378378)","(18.0, 25.0, 23.216216216216218)","(101.0, 480.0, 404.61538461538464)","(71.0, 120.0, 110.66666666666667)","(8.0, 12.0, 11.456521739130435)","(5.5, 7.6, 7.419047619047619)","(51.0, 70.0, 69.66666666666667)","(2.9, 3.5, 3.453731343283582)"
07-01-2023 19:08:12.334151,"(2.1, 2.38, 2.378378378378378)","(18.0, 25.0, 23.216216216216218)","(101.0, 470.0, 404.61538461538464)","(71.0, 120.0, 110.66666666666667)","(8.0, 12.0, 11.456521739130435)","(5.5, 7.6, 7.419047619047619)","(51.0, 70.0, 69.66666666666667)","(2.9, 3.5, 3.453731343283582)"
07-01-2023 19:08:13.577872,"(2.1, 2.4, 2.3961725067385444)","(18.0, 25.0, 23.363636363636363)","(101.0, 450.0, 416.6666666666667)","(71.0, 120.0, 111.42857142857143)","(8.0, 12.0, 11.538461538461538)","(5.5, 7.6, 7.434782608695652)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.5, 3.4842105263157896)"
07-01-2023 19:08:14.829271,"(2.1, 2.42, 2.4014035087719297)","(18.0, 25.0, 23.695652173913043)","(101.0, 440.0, 405.0)","(71.0, 120.0, 116.0)","(8.0, 11.5, 11.384615384615385)","(5.5, 7.6, 7.392592592592592)","(51.0, 75.0, 71.5)","(2.9, 3.45, 3.4534246575342467)"
07-01-2023 19:08:16.237320,"(2.1, 2.4, 2.399533073929961)","(18.0, 25.0, 23.704545454545453)","(101.0, 440.0, 412.0)","(71.0, 120.0, 113.33333333333333)","(8.0, 11.5, 11.404255319148936)","(5.5, 7.6, 7.392592592592592)","(51.0, 75.0, 71.5)","(2.9, 3.5, 3.4575)"
07-01-2023 19:08:17.559676,"(2.1, 2.42, 2.345925925925926)","(18.0, 25.0, 24.176470588235293)","(101.0, 440.0, 408.8888888888889)","(71.0, 120.0, 113.33333333333333)","(8.0, 11.5, 11.411764705882353)","(5.5, 7.6, 7.392592592592592)","(51.0, 75.0, 71.5)","(2.9, 3.5, 3.51)"
07-01-2023 19:08:18.834904,"(2.1, 2.36, 2.345925925925926)","(18.0, 25.0, 24.176470588235293)","(101.0, 440.0, 408.8888888888889)","(71.0, 120.0, 113.33333333333333)","(8.0, 11.5, 11.42)","(5.5, 7.6, 7.392592592592592)","(51.0, 75.0, 71.5)","(2.9, 3.55, 3.5374999999999996)"
07-01-2023 19:08:20.088807,"(2.1, 2.36, 2.3442857142857143)","(18.0, 27.0, 25.0)","(101.0, 440.0, 408.8888888888889)","(71.0, 120.0, 113.33333333333333)","(8.0, 11.5, 11.488372093023255)","(5.5, 7.6, 7.392592592592592)","(51.0, 75.0, 71.5)","(2.9, 3.55, 3.5374999999999996)"
07-01-2023 19:08:21.460387,"(2.1, 2.36, 2.338053097345133)","(18.0, 27.0, 26.047619047619047)","(101.0, 440.0, 436.0)","(71.0, 120.0, 113.33333333333333)","(8.0, 11.5, 11.488372093023255)","(5.5, 7.6, 7.382456140350877)","(51.0, 75.0, 71.5)","(2.9, 3.55, 3.5269999999999997)"
07-01-2023 19:08:22.907401,"(2.1, 2.36, 2.336140350877193)","(18.0, 27.0, 26.310344827586206)","(101.0, 470.0, 432.22222222222223)","(71.0, 120.0, 116.66666666666667)","(8.0, 11.5, 11.488372093023255)","(5.5, 7.6, 7.366037735849057)","(51.0, 75.0, 71.84210526315789)","(2.9, 3.55, 3.4909090909090907)"
07-01-2023 19:08:24.369432,"(2.1, 2.36, 2.3483870967741933)","(18.0, 27.0, 26.310344827586206)","(101.0, 470.0, 389.4117647058823)","(71.0, 120.0, 120.9090909090909)","(8.0, 11.5, 11.489795918367347)","(5.5, 7.6, 7.4297872340425535)","(51.0, 75.0, 73.125)","(2.9, 3.5, 3.4410256410256412)"
07-01-2023 19:08:26.032010,"(2.1, 2.38, 2.3763934426229505)","(18.0, 27.0, 26.310344827586206)","(101.0, 490.0, 410.83333333333337)","(71.0, 130.0, 120.9090909090909)","(8.0, 11.5, 11.489795918367347)","(5.5, 7.6, 7.38)","(51.0, 75.0, 73.125)","(2.9, 3.45, 3.460655737704918)"
07-01-2023 19:08:27.623752,"(2.1, 2.38, 2.3763934426229505)","(18.0, 27.0, 26.310344827586206)","(101.0, 490.0, 403.6363636363636)","(71.0, 130.0, 131.42857142857144)","(8.0, 11.5, 11.489795918367347)","(5.5, 7.6, 7.346153846153846)","(51.0, 75.0, 71.5)","(2.9, 3.5, 3.456338028169014)"
07-01-2023 19:08:28.964673,"(2.1, 2.4, 2.3925714285714283)","(18.0, 27.0, 26.310344827586206)","(101.0, 490.0, 389.4117647058823)","(71.0, 140.0, 117.5)","(8.0, 11.5, 11.489795918367347)","(5.5, 7.6, 7.346153846153846)","(51.0, 75.0, 71.5)","(2.9, 3.5, 3.4486842105263156)"
07-01-2023 19:08:30.156622,"(2.1, 2.4, 2.3741772151898735)","(18.0, 27.0, 26.310344827586206)","(101.0, 490.0, 389.4117647058823)","(71.0, 140.0, 117.5)","(8.0, 11.5, 11.136363636363637)","(5.5, 7.6, 7.725714285714285)","(51.0, 75.0, 73.66666666666667)","(2.9, 3.5, 3.563761467889908)"
07-01-2023 19:08:31.420416,"(2.1, 2.24, 2.2311627906976748)","(18.0, 28.0, 26.8)","(101.0, 490.0, 468.8888888888889)","(71.0, 140.0, 125.0)","(8.0, 11.5, 11.136363636363637)","(5.5, 7.8, 7.725714285714285)","(51.0, 75.0, 73.66666666666667)","(2.9, 3.6, 3.563761467889908)"
07-01-2023 19:08:32.773908,"(2.1, 2.28, 2.2685)","(18.0, 28.0, 27.6)","(101.0, 490.0, 340.0)","(71.0, 140.0, 125.0)","(8.0, 11.5, 11.033980582524272)","(5.5, 7.8, 7.605714285714286)","(51.0, 75.0, 72.61904761904762)","(2.9, 3.65, 3.615217391304348)"
07-01-2023 19:08:34.265446,"(2.1, 2.28, 2.262)","(19.0, 28.0, 27.454545454545453)","(101.0, 490.0, 454.0)","(71.0, 140.0, 136.25)","(8.0, 11.5, 11.039823008849558)","(5.5, 7.8, 7.658333333333333)","(51.0, 75.0, 72.61904761904762)","(2.9, 3.65, 3.625)"
07-01-2023 19:08:35.778697,"(2.1, 2.26, 2.2543589743589743)","(19.0, 28.0, 27.333333333333332)","(101.0, 480.0, 461.1111111111111)","(71.0, 140.0, 133.33333333333334)","(8.0, 11.0, 10.89423076923077)","(5.5, 7.8, 7.347368421052631)","(51.0, 75.0, 72.05882352941177)","(2.9, 3.65, 3.658536585365854)"
07-01-2023 19:08:37.290529,"(2.1, 2.26, 2.26496)","(19.0, 28.0, 27.3)","(101.0, 480.0, 458.75)","(71.0, 140.0, 136.66666666666666)","(8.0, 11.0, 10.107692307692307)","(5.5, 7.6, 7.489655172413793)","(51.0, 75.0, 73.18181818181819)","(2.9, 3.7, 3.7152173913043476)"
07-01-2023 19:08:38.824432,"(2.1, 2.28, 2.3087581699346402)","(19.0, 28.0, 27.714285714285715)","(101.0, 480.0, 458.75)","(71.0, 140.0, 136.66666666666666)","(8.0, 10.5, 9.813333333333333)","(5.5, 7.6, 7.458333333333334)","(51.0, 75.0, 71.0)","(2.9, 3.75, 3.694444444444444)"
07-01-2023 19:08:40.132006,"(2.1, 2.32, 2.3087581699346402)","(19.0, 28.0, 27.714285714285715)","(101.0, 480.0, 433.33333333333337)","(71.0, 140.0, 136.66666666666666)","(8.0, 10.0, 9.869767441860464)","(5.5, 7.6, 7.26046511627907)","(51.0, 75.0, 74.0)","(2.9, 3.75, 3.7867924528301886)"
07-01-2023 19:08:41.459951,"(2.1, 2.32, 2.3087581699346402)","(19.0, 28.0, 27.666666666666668)","(101.0, 490.0, 450.0)","(71.0, 140.0, 135.71428571428572)","(8.0, 10.0, 9.878260869565217)","(5.5, 7.4, 7.275)","(51.0, 75.0, 70.0)","(2.9, 3.8, 3.783333333333333)"
07-01-2023 19:08:42.746143,"(2.1, 2.32, 2.293211009174312)","(19.0, 28.0, 27.25)","(101.0, 490.0, 453.0769230769231)","(71.0, 140.0, 135.71428571428572)","(8.0, 10.0, 9.877777777777778)","(5.5, 7.4, 7.446153846153846)","(51.0, 75.0, 72.27272727272727)","(2.9, 3.8, 3.8691666666666666)"
07-01-2023 19:08:44.010541,"(2.1, 2.22, 2.207030303030303)","(19.0, 28.0, 26.58823529411765)","(101.0, 490.0, 430.0)","(71.0, 140.0, 135.0)","(8.0, 10.0, 9.93404255319149)","(5.5, 7.6, 7.3826086956521735)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.9, 3.8545454545454545)"
07-01-2023 19:08:45.298496,"(2.05, 2.26, 2.242272727272727)","(20.0, 29.0, 27.44)","(101.0, 490.0, 445.0)","(81.0, 140.0, 135.0)","(8.0, 10.5, 10.116161616161616)","(5.5, 7.6, 7.395918367346939)","(51.0, 80.0, 72.27272727272727)","(2.9, 3.9, 3.8516129032258064)"
07-01-2023 19:08:46.568368,"(2.05, 2.26, 2.2472222222222222)","(20.0, 29.0, 27.636363636363637)","(101.0, 490.0, 451.8181818181818)","(81.0, 140.0, 135.0)","(8.0, 10.5, 10.223529411764705)","(5.5, 7.6, 7.395918367346939)","(51.0, 75.0, 69.44444444444444)","(2.9, 3.9, 3.8583333333333334)"
07-01-2023 19:08:47.858658,"(2.05, 2.24, 2.2325806451612906)","(20.0, 29.0, 27.636363636363637)","(101.0, 490.0, 451.8181818181818)","(81.0, 140.0, 122.5)","(8.0, 10.5, 10.304347826086957)","(5.5, 7.6, 7.494736842105263)","(51.0, 75.0, 72.27272727272727)","(2.9, 3.9, 3.858974358974359)"
07-01-2023 19:08:49.163207,"(2.05, 2.22, 2.2088)","(20.0, 29.0, 27.68)","(101.0, 490.0, 451.8181818181818)","(81.0, 150.0, 122.5)","(8.0, 10.5, 9.891803278688526)","(5.5, 7.6, 7.624)","(51.0, 75.0, 72.27272727272727)","(2.9, 3.9, 3.876086956521739)"
07-01-2023 19:08:50.430675,"(2.05, 2.22, 2.2013333333333334)","(20.0, 29.0, 27.68)","(101.0, 490.0, 451.8181818181818)","(81.0, 150.0, 122.5)","(8.0, 10.5, 9.891803278688526)","(5.5, 7.8, 7.624)","(51.0, 75.0, 72.27272727272727)","(2.9, 3.9, 3.876086956521739)"
07-01-2023 19:08:51.724834,"(2.05, 2.24, 2.2327586206896552)","(20.0, 28.0, 27.666666666666668)","(101.0, 490.0, 455.0)","(81.0, 150.0, 120.66666666666667)","(8.0, 10.0, 10.082692307692309)","(5.5, 7.6, 7.447058823529412)","(51.0, 75.0, 70.71428571428571)","(2.9, 3.9, 3.966666666666667)"
07-01-2023 19:08:53.022321,"(2.05, 2.22, 2.202857142857143)","(20.0, 28.0, 27.692307692307693)","(101.0, 490.0, 434.2857142857143)","(81.0, 150.0, 124.11764705882354)","(8.0, 10.5, 9.986666666666666)","(5.5, 7.6, 7.228571428571429)","(51.0, 75.0, 68.75)","(2.9, 4.0, 3.9430555555555555)"
07-01-2023 19:08:54.288201,"(2.05, 2.24, 2.2016326530612247)","(20.0, 27.0, 26.2)","(101.0, 490.0, 434.2857142857143)","(81.0, 150.0, 124.11764705882354)","(8.0, 10.5, 9.986666666666666)","(5.5, 7.4, 7.228571428571429)","(51.0, 70.0, 68.33333333333333)","(2.9, 4.0, 3.9446280991735536)"
07-01-2023 19:08:55.581367,"(2.05, 2.24, 2.234)","(20.0, 26.0, 26.555555555555557)","(101.0, 490.0, 457.5)","(81.0, 150.0, 122.72727272727273)","(8.0, 10.5, 10.110169491525424)","(5.5, 7.4, 7.433333333333334)","(51.0, 70.0, 67.5)","(2.9, 4.0, 3.994285714285714)"
07-01-2023 19:08:56.854486,"(2.05, 2.2, 2.189545454545455)","(20.0, 27.0, 26.61904761904762)","(101.0, 490.0, 470.0)","(81.0, 150.0, 126.47058823529412)","(8.0, 10.5, 10.021739130434783)","(5.5, 7.6, 7.428571428571429)","(51.0, 70.0, 69.28571428571429)","(2.9, 4.1, 3.9753246753246754)"
07-01-2023 19:08:58.176494,"(2.05, 2.22, 2.200289855072464)","(20.0, 27.0, 25.82758620689655)","(101.0, 500.0, 470.0)","(81.0, 150.0, 126.47058823529412)","(8.0, 10.5, 10.052238805970148)","(5.5, 7.6, 7.385915492957746)","(51.0, 80.0, 68.46153846153847)","(2.9, 4.1, 4.028205128205128)"
07-01-2023 19:08:59.579804,"(2.05, 2.2, 2.1893023255813957)","(20.0, 27.0, 26.071428571428573)","(101.0, 500.0, 473.75)","(81.0, 150.0, 122.5)","(8.0, 10.5, 10.051470588235293)","(5.5, 7.6, 7.376190476190476)","(51.0, 80.0, 66.36363636363636)","(2.9, 4.1, 4.034782608695652)"
07-01-2023 19:09:00.868981,"(2.0, 2.2, 2.18046511627907)","(20.0, 27.0, 25.727272727272727)","(101.0, 500.0, 475.2941176470588)","(81.0, 140.0, 116.0)","(8.0, 10.5, 10.136986301369863)","(5.5, 7.6, 7.388505747126437)","(51.0, 80.0, 68.33333333333333)","(2.9, 4.1, 4.04)"
07-01-2023 19:09:02.273456,"(2.0, 2.2, 2.186)","(20.0, 27.0, 25.564102564102566)","(101.0, 500.0, 467.5)","(81.0, 130.0, 121.42857142857143)","(8.0, 10.5, 10.321917808219178)","(5.5, 7.6, 7.1869565217391305)","(51.0, 75.0, 69.0)","(2.9, 4.1, 4.049484536082474)"
07-01-2023 19:09:03.808419,"(2.0, 2.2, 2.276921241050119)","(20.0, 27.0, 25.916666666666668)","(101.0, 500.0, 477.5)","(81.0, 130.0, 122.0)","(8.0, 10.5, 10.022727272727273)","(5.5, 7.2, 7.152727272727273)","(51.0, 75.0, 70.71428571428571)","(2.9, 4.1, 4.028220858895706)"
07-01-2023 19:09:05.094240,"(2.0, 2.28, 2.276921241050119)","(20.0, 26.0, 25.0)","(101.0, 500.0, 477.5)","(81.0, 140.0, 120.0)","(8.0, 10.5, 9.716883116883118)","(5.5, 7.2, 6.96078431372549)","(51.0, 75.0, 71.25)","(2.9, 4.1, 3.955813953488372)"
07-01-2023 19:09:06.449283,"(2.0, 2.32, 2.3053658536585364)","(20.0, 25.0, 25.454545454545453)","(101.0, 500.0, 463.3333333333333)","(81.0, 140.0, 132.5)","(8.0, 9.8, 9.672222222222222)","(5.5, 7.0, 6.995744680851064)","(51.0, 75.0, 71.25)","(2.9, 4.0, 3.9454545454545458)"
07-01-2023 19:09:07.729034,"(2.0, 2.32, 2.3051685393258423)","(20.0, 26.0, 25.454545454545453)","(101.0, 500.0, 463.3333333333333)","(81.0, 140.0, 125.0)","(8.0, 9.8, 9.61764705882353)","(5.5, 7.0, 6.941935483870967)","(51.0, 75.0, 67.5)","(2.9, 3.95, 3.9650000000000003)"
