,Know Intent,Impressive Nixon,Gorillas Smile,Goldstar Quinn,Epic Grace,Homebush Rose,Opawa Snowdrop,Homebush Snow
09-01-2023 10:38:15.430142,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 5.4, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:16.583760,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:17.660161,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:18.753645,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:19.856420,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:20.935040,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:22.058962,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:23.157729,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:24.218707,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:25.318179,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:26.398309,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:27.431365,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:28.474937,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:29.470977,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:30.474198,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:31.493205,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:32.541458,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:33.605242,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:34.655384,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:35.723191,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:36.786945,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:37.824834,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:38.912801,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 12.7)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:40.019364,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 187.30769230769232)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.363636363636363)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:41.154846,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 11.600000000000001)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:42.302161,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 13.75)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:43.391803,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 10.266666666666667)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:44.537980,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 10.266666666666667)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:45.657697,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 10.266666666666667)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:46.767232,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 10.266666666666667)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:47.866541,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 10.266666666666667)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:48.980997,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 10.266666666666667)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:50.096265,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 10.266666666666667)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:51.253793,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 10.266666666666667)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:52.398349,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 10.266666666666667)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:53.583248,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 10.266666666666667)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:54.747300,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 10.266666666666667)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:55.895375,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:57.053459,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:58.183749,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:38:59.343644,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:39:00.436227,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:39:01.611283,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:39:02.777318,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:39:03.905866,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:39:05.033628,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:39:06.149922,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:39:07.257560,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:39:08.276553,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:39:09.292883,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:39:10.355808,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:39:11.346966,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:39:12.376016,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
09-01-2023 10:39:13.466671,"(2.15, 2.26, 2.2208988764044943)","(10.0, 21.0, 15.1)","(26.0, 290.0, 194.64285714285717)","(5.5, 14.5, 10.05)","(7.0, 16.0, 14.2)","(31.0, 330.0, 180.0)","(3.0, 4.1, 3.1015384615384614)","(21.0, 250.0, 136.0)"
