,Hilltop Surfer,El Awoman,Aces Shadow,Celestial Topaz,Always Steamed Up,Soho Nadel
09-01-2023 12:59:17.342770,"(1.8, 2.02, 2.019047619047619)","(3.7, 3.95, 3.9121621621621623)","(6.0, 10.0, 9.688)","(21.0, 38.0, 35.42857142857143)","(8.0, 10.5, 10.39090909090909)","(31.0, 75.0, 55.0)"
09-01-2023 12:59:18.412156,"(1.8, 2.04, 2.0263636363636364)","(3.7, 3.85, 3.844)","(6.0, 10.0, 9.688)","(21.0, 38.0, 35.42857142857143)","(8.0, 10.5, 10.39090909090909)","(31.0, 75.0, 55.0)"
09-01-2023 12:59:19.440857,"(1.8, 2.04, 2.0355223880597015)","(3.7, 3.85, 3.8444444444444446)","(6.0, 10.0, 9.688)","(21.0, 38.0, 35.42857142857143)","(8.0, 10.5, 10.4375)","(31.0, 60.0, 55.0)"
09-01-2023 12:59:20.562597,"(1.8, 2.04, 2.0355223880597015)","(3.7, 3.85, 3.8214285714285716)","(6.0, 10.0, 9.82857142857143)","(21.0, 38.0, 35.6)","(8.0, 10.5, 10.4375)","(31.0, 60.0, 55.0)"
09-01-2023 12:59:21.624676,"(1.8, 2.04, 2.0355223880597015)","(3.6, 3.85, 3.815)","(6.0, 10.0, 9.82857142857143)","(21.0, 38.0, 35.6)","(8.0, 10.5, 10.4375)","(31.0, 60.0, 58.57142857142857)"
09-01-2023 12:59:22.807546,"(1.8, 2.04, 2.0355223880597015)","(3.6, 3.85, 3.7964285714285713)","(6.0, 10.0, 9.82857142857143)","(21.0, 38.0, 35.6)","(8.0, 10.5, 10.429824561403509)","(31.0, 60.0, 58.57142857142857)"
09-01-2023 12:59:23.997574,"(1.8, 2.04, 2.0355223880597015)","(3.6, 3.85, 3.7964285714285713)","(6.0, 10.0, 9.82857142857143)","(21.0, 38.0, 35.6)","(8.0, 10.5, 10.429824561403509)","(31.0, 60.0, 58.57142857142857)"
09-01-2023 12:59:25.166373,"(1.8, 2.04, 2.038148148148148)","(3.6, 3.85, 3.83125)","(6.0, 10.0, 9.82857142857143)","(21.0, 38.0, 35.6)","(8.0, 10.5, 10.429824561403509)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:26.244043,"(1.8, 2.04, 2.038148148148148)","(3.6, 3.85, 3.8452380952380953)","(6.0, 10.0, 9.861538461538462)","(21.0, 38.0, 35.6)","(8.0, 10.5, 10.429824561403509)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:27.148549,"(1.8, 2.04, 2.038148148148148)","(3.6, 3.85, 3.8452380952380953)","(6.0, 10.0, 9.861538461538462)","(21.0, 38.0, 35.6)","(8.0, 10.5, 10.429824561403509)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:28.245992,"(1.8, 2.04, 2.038136645962733)","(3.6, 3.85, 3.8475)","(6.0, 10.0, 9.861538461538462)","(21.0, 38.0, 35.88235294117647)","(8.0, 10.5, 10.429824561403509)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:29.383312,"(1.8, 2.04, 2.038051948051948)","(3.6, 3.85, 3.8475)","(6.0, 10.0, 9.861538461538462)","(21.0, 38.0, 36.13333333333333)","(8.0, 10.5, 10.976744186046512)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:30.457382,"(1.8, 2.04, 2.0353424657534247)","(3.6, 3.8, 3.7785714285714285)","(6.0, 10.0, 9.786666666666667)","(21.0, 38.0, 36.13333333333333)","(8.0, 11.0, 10.976744186046512)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:31.444361,"(1.8, 2.04, 2.037560975609756)","(3.6, 3.8, 3.7785714285714285)","(6.0, 10.0, 9.654545454545454)","(21.0, 38.0, 36.13333333333333)","(8.0, 11.0, 10.976744186046512)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:32.476337,"(1.8, 2.0, 1.99293893129771)","(3.6, 3.85, 3.801851851851852)","(6.0, 10.0, 9.894117647058824)","(21.0, 38.0, 36.13333333333333)","(8.0, 11.5, 11.395833333333334)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:33.455271,"(1.8, 2.0, 1.9926587301587302)","(3.6, 3.85, 3.795161290322581)","(6.0, 10.0, 9.894117647058824)","(21.0, 38.0, 36.13333333333333)","(8.0, 11.5, 11.395833333333334)","(31.0, 60.0, 63.57142857142857)"
09-01-2023 12:59:34.530293,"(1.8, 2.02, 2.0102010050251256)","(3.6, 3.85, 3.795161290322581)","(6.0, 10.0, 9.765217391304349)","(21.0, 38.0, 36.13333333333333)","(8.0, 11.5, 11.413793103448276)","(31.0, 70.0, 71.0)"
09-01-2023 12:59:35.529564,"(1.8, 2.02, 2.0047540983606558)","(3.6, 3.85, 3.783333333333333)","(6.0, 10.0, 9.82)","(21.0, 38.0, 36.13333333333333)","(8.0, 11.5, 11.413793103448276)","(31.0, 75.0, 65.66666666666667)"
09-01-2023 12:59:36.637510,"(1.8, 2.02, 2.003647798742138)","(3.4, 3.85, 3.783333333333333)","(6.0, 9.8, 9.773333333333333)","(21.0, 36.0, 35.77777777777778)","(8.5, 11.5, 11.413793103448276)","(31.0, 75.0, 62.27272727272727)"
09-01-2023 12:59:37.776923,"(1.8, 2.02, 2.0018530351437698)","(3.4, 3.85, 3.773636363636364)","(6.0, 9.8, 9.773333333333333)","(21.0, 36.0, 35.77777777777778)","(8.5, 11.5, 11.733333333333333)","(31.0, 75.0, 62.27272727272727)"
09-01-2023 12:59:38.729981,"(1.8, 2.02, 1.9996172248803827)","(3.4, 3.8, 3.76)","(6.0, 9.8, 9.773333333333333)","(21.0, 36.0, 35.77777777777778)","(8.5, 12.0, 11.733333333333333)","(31.0, 75.0, 62.27272727272727)"
09-01-2023 12:59:39.740019,"(1.8, 2.02, 1.9996172248803827)","(3.4, 3.8, 3.758695652173913)","(6.0, 10.0, 9.78)","(21.0, 38.0, 35.6)","(9.0, 12.0, 11.733333333333333)","(31.0, 75.0, 62.27272727272727)"
09-01-2023 12:59:40.825336,"(1.8, 2.02, 1.9995942720763724)","(3.4, 3.8, 3.758695652173913)","(6.0, 9.8, 9.780000000000001)","(21.0, 36.0, 35.6)","(9.0, 12.0, 11.970588235294118)","(31.0, 75.0, 59.0)"
09-01-2023 12:59:41.954949,"(1.8, 2.0, 1.9991911764705883)","(3.4, 3.8, 3.7634615384615384)","(6.0, 9.6, 9.53)","(21.0, 36.0, 35.77777777777778)","(9.0, 12.0, 11.96875)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:42.976226,"(1.8, 2.0, 1.9991911764705883)","(3.4, 3.8, 3.7634615384615384)","(6.5, 9.6, 9.53)","(21.0, 36.0, 35.77777777777778)","(9.0, 12.0, 12.229166666666666)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:43.966969,"(1.8, 2.0, 1.9992592592592593)","(3.4, 3.8, 3.7659090909090907)","(6.5, 9.6, 9.51764705882353)","(21.0, 38.0, 35.77777777777778)","(9.0, 12.5, 12.229166666666666)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:44.984007,"(1.8, 2.0, 1.999248120300752)","(3.4, 3.8, 3.782142857142857)","(6.5, 9.6, 9.5)","(21.0, 36.0, 35.77777777777778)","(9.0, 12.5, 12.229166666666666)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:45.995517,"(1.8, 2.0, 1.9973053892215569)","(3.4, 3.8, 3.782142857142857)","(6.5, 9.6, 9.5)","(21.0, 36.0, 35.77777777777778)","(9.0, 12.5, 12.26086956521739)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:46.885681,"(1.8, 2.02, 2.0026206896551724)","(3.4, 3.8, 3.7754901960784313)","(6.5, 9.6, 9.5125)","(21.0, 38.0, 35.77777777777778)","(9.0, 12.5, 11.95)","(31.0, 60.0, 58.75)"
09-01-2023 12:59:47.881856,"(1.8, 2.02, 2.001907692307692)","(3.4, 3.8, 3.7764150943396224)","(6.5, 9.6, 9.5125)","(21.0, 38.0, 35.77777777777778)","(9.0, 12.5, 11.95)","(31.0, 60.0, 58.333333333333336)"
09-01-2023 12:59:48.989785,"(1.8, 2.02, 2.001795665634675)","(3.4, 3.8, 3.7851190476190473)","(6.5, 9.6, 9.5125)","(21.0, 38.0, 35.77777777777778)","(9.0, 12.5, 11.95)","(31.0, 60.0, 56.666666666666664)"
09-01-2023 12:59:49.994697,"(1.8, 2.02, 2.000677966101695)","(3.4, 3.8, 3.7851190476190473)","(6.5, 9.6, 9.5125)","(21.0, 38.0, 35.77777777777778)","(9.0, 12.5, 11.95)","(31.0, 60.0, 56.0)"
09-01-2023 12:59:50.989790,"(1.8, 2.02, 2.000677966101695)","(3.4, 3.85, 3.817816091954023)","(6.5, 9.4, 9.392)","(21.0, 38.0, 35.77777777777778)","(9.0, 12.5, 11.95)","(31.0, 60.0, 56.0)"
09-01-2023 12:59:51.883387,"(1.8, 2.02, 2.000612244897959)","(3.4, 3.85, 3.8456521739130434)","(6.5, 9.4, 9.27142857142857)","(21.0, 38.0, 35.77777777777778)","(9.0, 12.5, 11.909090909090908)","(31.0, 60.0, 56.0)"
09-01-2023 12:59:52.865099,"(1.8, 2.0, 1.99656050955414)","(3.4, 3.85, 3.8385714285714285)","(6.5, 9.4, 9.183783783783785)","(21.0, 38.0, 35.77777777777778)","(9.0, 13.0, 13.423076923076923)","(31.0, 60.0, 56.0)"
09-01-2023 12:59:53.970569,"(1.8, 2.0, 1.996625)","(3.4, 3.85, 3.825)","(6.5, 9.2, 8.695238095238095)","(21.0, 38.0, 35.68421052631579)","(9.0, 13.5, 13.303571428571429)","(31.0, 60.0, 55.833333333333336)"
09-01-2023 12:59:55.015525,"(1.8, 1.99, 1.9882278481012658)","(3.4, 3.85, 3.8240384615384615)","(6.5, 8.8, 8.695238095238095)","(21.0, 38.0, 35.68421052631579)","(9.0, 13.5, 12.74074074074074)","(31.0, 60.0, 71.4)"
09-01-2023 12:59:56.046158,"(1.8, 1.98, 1.9758024691358025)","(3.4, 3.95, 3.938586956521739)","(6.5, 8.8, 8.68)","(21.0, 38.0, 35.86666666666667)","(9.0, 13.0, 12.738317757009346)","(31.0, 75.0, 71.4)"
09-01-2023 12:59:57.081476,"(1.8, 1.98, 1.9758024691358025)","(3.4, 3.95, 3.9357894736842107)","(6.5, 8.8, 8.658823529411764)","(21.0, 38.0, 35.714285714285715)","(9.0, 13.0, 12.738317757009346)","(31.0, 75.0, 71.4)"
09-01-2023 12:59:58.142542,"(1.8, 1.98, 1.975875)","(3.4, 3.95, 3.937634408602151)","(6.5, 8.8, 8.63030303030303)","(21.0, 38.0, 35.714285714285715)","(9.0, 13.0, 12.731481481481481)","(31.0, 75.0, 71.4)"
09-01-2023 12:59:59.187990,"(1.8, 1.98, 1.9741964285714286)","(3.4, 4.0, 3.953846153846154)","(6.5, 8.8, 8.650666666666668)","(21.0, 38.0, 35.714285714285715)","(9.0, 13.0, 12.728971962616823)","(31.0, 75.0, 71.4)"
09-01-2023 13:00:00.158210,"(1.8, 1.98, 1.9645652173913044)","(3.4, 4.1, 4.040697674418604)","(6.5, 8.8, 8.64)","(21.0, 38.0, 35.714285714285715)","(9.0, 13.0, 12.728971962616823)","(31.0, 75.0, 71.4)"
09-01-2023 13:00:01.046347,"(1.8, 1.98, 1.9651851851851851)","(3.4, 4.1, 4.038636363636363)","(6.5, 8.6, 8.546666666666667)","(21.0, 38.0, 35.714285714285715)","(9.0, 13.0, 12.728971962616823)","(31.0, 75.0, 71.4)"
09-01-2023 13:00:02.113653,"(1.8, 1.97, 1.968307210031348)","(3.4, 4.1, 4.043636363636363)","(6.5, 8.6, 8.447058823529412)","(21.0, 38.0, 36.81481481481482)","(9.0, 13.0, 12.7890625)","(31.0, 75.0, 72.0)"
09-01-2023 13:00:03.256875,"(1.8, 1.98, 1.9725773195876288)","(3.4, 4.1, 4.058461538461538)","(6.5, 8.6, 8.32)","(21.0, 38.0, 36.666666666666664)","(9.0, 13.0, 12.7890625)","(31.0, 75.0, 74.4)"
09-01-2023 13:00:04.307529,"(1.8, 1.97, 1.9676)","(3.4, 4.1, 4.045054945054945)","(6.5, 8.4, 8.32)","(21.0, 38.0, 36.666666666666664)","(9.0, 13.0, 12.7890625)","(31.0, 75.0, 70.41666666666667)"
09-01-2023 13:00:05.191876,"(1.8, 1.98, 1.9755393586005832)","(3.4, 4.1, 4.047674418604651)","(6.5, 8.4, 8.225)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.785714285714286)","(31.0, 75.0, 68.92857142857143)"
09-01-2023 13:00:06.172783,"(1.8, 1.96, 1.956008230452675)","(3.4, 4.1, 4.054929577464788)","(6.5, 8.4, 8.32)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.765217391304347)","(31.0, 70.0, 68.92857142857143)"
09-01-2023 13:00:07.193548,"(1.8, 1.96, 1.9588753799392098)","(3.4, 4.1, 4.09795918367347)","(6.5, 8.4, 8.27)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.765217391304347)","(31.0, 70.0, 68.92857142857143)"
09-01-2023 13:00:08.169521,"(1.8, 1.97, 1.9659459459459458)","(3.4, 4.2, 4.09795918367347)","(6.5, 8.4, 8.27)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.765217391304347)","(31.0, 70.0, 68.92857142857143)"
09-01-2023 13:00:09.176727,"(1.8, 1.96, 1.9593939393939395)","(3.4, 4.1, 4.071111111111111)","(6.5, 8.8, 8.73873873873874)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.765217391304347)","(31.0, 80.0, 74.42307692307692)"
09-01-2023 13:00:10.189378,"(1.8, 1.97, 1.967156862745098)","(3.4, 4.1, 4.080281690140845)","(6.5, 8.8, 8.795789473684211)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.765217391304347)","(31.0, 75.0, 74.42307692307692)"
09-01-2023 13:00:11.200502,"(1.8, 1.95, 1.9489067524115755)","(3.4, 4.1, 4.077027027027027)","(6.5, 8.8, 8.795918367346939)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.765217391304347)","(31.0, 75.0, 74.42307692307692)"
09-01-2023 13:00:12.250774,"(1.8, 1.95, 1.9489067524115755)","(3.4, 4.1, 4.077027027027027)","(6.5, 9.0, 8.949056603773585)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.765217391304347)","(31.0, 75.0, 74.4)"
09-01-2023 13:00:13.140541,"(1.8, 1.95, 1.9464719626168223)","(3.4, 4.1, 4.044186046511628)","(6.5, 9.0, 8.949056603773585)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.765217391304347)","(31.0, 75.0, 74.4)"
09-01-2023 13:00:14.135173,"(1.8, 1.95, 1.9464719626168223)","(3.4, 4.1, 4.045238095238095)","(6.5, 9.0, 8.949056603773585)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.772321428571429)","(31.0, 75.0, 74.4)"
09-01-2023 13:00:15.136439,"(1.8, 1.95, 1.946438679245283)","(3.4, 4.1, 4.031683168316832)","(6.5, 9.0, 8.948571428571428)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.772321428571429)","(31.0, 75.0, 74.4)"
09-01-2023 13:00:16.185322,"(1.8, 1.95, 1.946438679245283)","(3.4, 4.1, 4.030769230769231)","(6.5, 9.0, 8.948571428571428)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.772321428571429)","(31.0, 75.0, 74.42307692307692)"
09-01-2023 13:00:17.135176,"(1.8, 1.95, 1.9464539007092199)","(3.4, 4.1, 4.030769230769231)","(6.5, 9.2, 8.757894736842104)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.772321428571429)","(31.0, 75.0, 74.42307692307692)"
09-01-2023 13:00:18.126338,"(1.8, 1.94, 1.9352258064516128)","(3.4, 4.1, 4.030769230769231)","(6.5, 9.2, 9.165714285714285)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.772321428571429)","(31.0, 75.0, 74.42307692307692)"
09-01-2023 13:00:19.191644,"(1.8, 1.93, 1.9170588235294117)","(3.4, 4.2, 4.05)","(6.5, 9.2, 9.100000000000001)","(21.0, 38.0, 36.93333333333333)","(9.0, 13.0, 12.409090909090908)","(31.0, 75.0, 74.42307692307692)"
09-01-2023 13:00:20.301044,"(1.8, 1.92, 1.9080487804878048)","(3.4, 4.2, 4.109174311926605)","(6.5, 9.4, 9.306976744186047)","(21.0, 38.0, 36.93333333333333)","(9.0, 12.5, 12.382352941176471)","(31.0, 75.0, 70.0)"
09-01-2023 13:00:21.329625,"(1.8, 1.92, 1.9080487804878048)","(3.4, 4.2, 4.115384615384615)","(6.5, 9.4, 9.306976744186047)","(21.0, 38.0, 36.93333333333333)","(9.0, 12.5, 12.181818181818182)","(31.0, 75.0, 70.0)"
09-01-2023 13:00:22.292961,"(1.8, 1.92, 1.9075949367088607)","(3.4, 4.2, 4.116666666666666)","(6.5, 9.4, 9.025)","(21.0, 38.0, 36.93333333333333)","(9.0, 12.5, 12.181818181818182)","(31.0, 75.0, 70.0)"
09-01-2023 13:00:23.319456,"(1.8, 1.92, 1.9075949367088607)","(3.3, 4.2, 4.13939393939394)","(6.5, 9.4, 8.950000000000001)","(21.0, 38.0, 36.89655172413793)","(9.0, 12.5, 11.986486486486486)","(31.0, 75.0, 70.0)"
09-01-2023 13:00:24.362767,"(1.8, 1.92, 1.9075949367088607)","(3.3, 4.2, 4.133333333333333)","(6.5, 9.4, 9.100000000000001)","(21.0, 38.0, 36.89655172413793)","(9.0, 12.5, 12.125)","(31.0, 75.0, 70.0)"
09-01-2023 13:00:25.403633,"(1.8, 1.92, 1.9075949367088607)","(3.3, 4.2, 4.133333333333333)","(6.5, 9.4, 9.100000000000001)","(21.0, 38.0, 36.89655172413793)","(9.0, 12.5, 12.125)","(31.0, 75.0, 73.57142857142857)"
09-01-2023 13:00:26.383042,"(1.8, 1.9, 1.8991489361702127)","(3.3, 4.3, 4.184745762711864)","(6.5, 9.4, 9.283870967741937)","(21.0, 38.0, 36.89655172413793)","(9.0, 12.5, 12.125)","(31.0, 75.0, 74.16666666666667)"
09-01-2023 13:00:27.414773,"(1.8, 1.91, 1.8959310344827585)","(3.3, 4.3, 4.223595505617977)","(6.5, 9.4, 9.175)","(21.0, 38.0, 36.833333333333336)","(9.0, 12.5, 11.583333333333334)","(31.0, 75.0, 74.16666666666667)"
09-01-2023 13:00:28.449899,"(1.8, 1.92, 1.911063829787234)","(3.3, 4.3, 4.210344827586207)","(6.5, 9.4, 9.175)","(21.0, 38.0, 36.833333333333336)","(9.0, 12.5, 11.583333333333334)","(31.0, 75.0, 74.16666666666667)"
09-01-2023 13:00:29.398175,"(1.8, 1.92, 1.9138461538461538)","(3.3, 4.3, 4.210344827586207)","(6.5, 9.4, 9.175)","(21.0, 38.0, 36.833333333333336)","(9.0, 12.5, 11.583333333333334)","(31.0, 75.0, 74.16666666666667)"
09-01-2023 13:00:30.309851,"(1.8, 1.92, 1.9138461538461538)","(3.3, 4.3, 4.210344827586207)","(6.5, 9.4, 9.175)","(21.0, 38.0, 36.833333333333336)","(9.0, 12.5, 11.583333333333334)","(31.0, 75.0, 74.16666666666667)"
09-01-2023 13:00:31.336946,"(1.8, 1.92, 1.9138461538461538)","(3.3, 4.3, 4.210344827586207)","(6.5, 9.4, 9.175)","(21.0, 38.0, 36.44444444444444)","(9.0, 12.5, 11.583333333333334)","(31.0, 75.0, 74.16666666666667)"
09-01-2023 13:00:32.434930,"(1.8, 1.92, 1.8913636363636364)","(3.3, 4.2, 4.18)","(6.5, 9.4, 9.175)","(21.0, 38.0, 36.44444444444444)","(9.0, 12.5, 11.583333333333334)","(31.0, 75.0, 74.16666666666667)"
09-01-2023 13:00:33.498128,"(1.8, 1.9, 1.8877300613496932)","(3.3, 4.3, 4.214942528735632)","(6.5, 9.2, 9.014285714285714)","(21.0, 38.0, 36.44444444444444)","(9.0, 12.5, 11.583333333333334)","(31.0, 80.0, 78.75)"
09-01-2023 13:00:34.430686,"(1.8, 1.9, 1.8877300613496932)","(3.3, 4.3, 4.214942528735632)","(6.5, 9.2, 9.014285714285714)","(21.0, 38.0, 36.44444444444444)","(9.0, 12.5, 11.583333333333334)","(31.0, 80.0, 78.75)"
09-01-2023 13:00:35.373669,"(1.8, 1.9, 1.8857142857142857)","(3.3, 4.3, 4.232743362831858)","(6.5, 9.2, 9.014285714285714)","(21.0, 38.0, 37.3)","(9.0, 12.5, 11.543478260869565)","(31.0, 80.0, 78.75)"
09-01-2023 13:00:36.406243,"(1.8, 1.9, 1.8857142857142857)","(3.3, 4.3, 4.232743362831858)","(6.5, 9.2, 9.014285714285714)","(21.0, 38.0, 37.3)","(9.0, 12.5, 11.62)","(31.0, 80.0, 78.75)"
09-01-2023 13:00:37.349234,"(1.8, 1.9, 1.883606557377049)","(3.3, 4.3, 4.232743362831858)","(6.5, 9.2, 9.014285714285714)","(21.0, 38.0, 37.3)","(9.0, 12.5, 11.62)","(31.0, 80.0, 78.75)"
09-01-2023 13:00:38.259045,"(1.8, 1.9, 1.8889502762430939)","(3.3, 4.3, 4.2457142857142856)","(6.5, 9.2, 9.096)","(21.0, 38.0, 37.391304347826086)","(9.0, 12.5, 11.852941176470589)","(31.0, 80.0, 78.84615384615384)"
09-01-2023 13:00:39.314899,"(1.8, 1.9, 1.8877300613496932)","(3.3, 4.4, 4.3329545454545455)","(6.5, 9.2, 9.096)","(21.0, 40.0, 38.56)","(9.0, 12.5, 11.852941176470589)","(31.0, 80.0, 78.84615384615384)"
09-01-2023 13:00:40.298735,"(1.8, 1.9, 1.8876543209876542)","(3.3, 4.3, 4.2539170506912445)","(6.5, 9.2, 9.096)","(21.0, 40.0, 38.56)","(9.0, 12.5, 11.887096774193548)","(31.0, 80.0, 78.75)"
09-01-2023 13:00:41.256647,"(1.8, 1.92, 1.908095238095238)","(3.3, 4.3, 4.257073170731707)","(6.5, 9.2, 9.096)","(21.0, 40.0, 38.56)","(9.0, 12.5, 11.887096774193548)","(31.0, 80.0, 78.75)"
09-01-2023 13:00:42.177099,"(1.8, 1.92, 1.908095238095238)","(3.3, 4.3, 4.257073170731707)","(6.5, 9.2, 9.091666666666667)","(21.0, 40.0, 38.56)","(9.0, 12.5, 11.887096774193548)","(31.0, 80.0, 78.75)"
09-01-2023 13:00:43.252503,"(1.8, 1.92, 1.908095238095238)","(3.4, 4.3, 4.2617391304347825)","(6.5, 9.2, 9.091666666666667)","(21.0, 40.0, 38.56)","(9.0, 12.5, 11.887096774193548)","(31.0, 80.0, 78.75)"
09-01-2023 13:00:44.319456,"(1.8, 1.92, 1.908095238095238)","(3.4, 4.3, 4.260683760683761)","(6.5, 9.2, 9.151724137931035)","(21.0, 40.0, 38.56)","(9.0, 12.5, 11.887096774193548)","(31.0, 80.0, 78.75)"
09-01-2023 13:00:45.351060,"(1.8, 1.92, 1.908095238095238)","(3.4, 4.3, 4.260683760683761)","(6.5, 9.4, 9.122222222222222)","(21.0, 40.0, 38.46153846153846)","(9.0, 12.5, 11.852941176470589)","(31.0, 80.0, 77.6923076923077)"
09-01-2023 13:00:46.413479,"(1.8, 1.93, 1.9226771653543306)","(3.4, 4.3, 4.256626506024096)","(6.5, 9.2, 9.145454545454546)","(21.0, 40.0, 38.56)","(9.0, 12.0, 11.9)","(31.0, 80.0, 78.125)"
09-01-2023 13:00:47.460910,"(1.75, 1.92, 1.8953932584269662)","(3.4, 4.3, 4.257291666666666)","(6.5, 9.4, 9.145454545454546)","(21.0, 40.0, 38.56)","(10.0, 12.0, 11.9)","(31.0, 80.0, 78.125)"
09-01-2023 13:00:48.464797,"(1.75, 1.92, 1.893292682926829)","(3.4, 4.3, 4.257291666666666)","(6.5, 9.4, 9.145454545454546)","(21.0, 40.0, 38.56)","(10.0, 12.0, 11.9)","(31.0, 80.0, 78.125)"
09-01-2023 13:00:49.538144,"(1.75, 1.93, 1.9299227799227798)","(3.4, 4.3, 4.2567415730337075)","(6.5, 9.0, 8.793684210526315)","(21.0, 40.0, 38.56)","(10.0, 12.0, 11.9)","(31.0, 80.0, 78.125)"
09-01-2023 13:00:50.477224,"(1.75, 1.93, 1.9270370370370369)","(3.4, 4.3, 4.256497175141243)","(6.5, 9.0, 8.742105263157894)","(21.0, 40.0, 38.56)","(10.0, 12.0, 10.907894736842104)","(31.0, 80.0, 78.125)"
09-01-2023 13:00:51.460766,"(1.75, 1.93, 1.915)","(3.4, 4.3, 4.286206896551724)","(6.5, 9.0, 8.825)","(21.0, 40.0, 38.56)","(10.0, 11.0, 10.923913043478262)","(31.0, 80.0, 78.125)"
09-01-2023 13:00:52.547870,"(1.75, 1.93, 1.90625)","(3.4, 4.3, 4.2899159663865545)","(6.5, 9.0, 8.90857142857143)","(21.0, 40.0, 38.56)","(10.0, 11.0, 11.119718309859156)","(41.0, 80.0, 78.125)"
09-01-2023 13:00:53.542188,"(1.75, 1.93, 1.894235294117647)","(3.4, 4.4, 4.344)","(6.5, 9.0, 8.90857142857143)","(21.0, 40.0, 38.56)","(10.0, 11.5, 11.119718309859156)","(41.0, 80.0, 78.125)"
09-01-2023 13:00:54.432099,"(1.75, 1.93, 1.9219718309859155)","(3.4, 4.4, 4.332258064516129)","(6.5, 9.0, 8.90857142857143)","(21.0, 40.0, 38.56)","(10.0, 11.5, 11.119718309859156)","(41.0, 80.0, 78.125)"
09-01-2023 13:00:55.396182,"(1.75, 1.93, 1.916782608695652)","(3.4, 4.4, 4.3373134328358205)","(6.5, 9.0, 8.90857142857143)","(21.0, 40.0, 38.56)","(10.0, 11.0, 10.978260869565217)","(41.0, 80.0, 78.125)"
09-01-2023 13:00:56.399018,"(1.75, 1.93, 1.9216788321167884)","(3.5, 4.4, 4.3373134328358205)","(6.0, 9.0, 8.90857142857143)","(26.0, 38.0, 37.142857142857146)","(10.0, 11.5, 11.175675675675675)","(41.0, 80.0, 78.125)"
09-01-2023 13:00:57.373874,"(1.75, 1.93, 1.921023622047244)","(3.5, 4.4, 4.31063829787234)","(6.0, 9.0, 8.90857142857143)","(26.0, 38.0, 37.142857142857146)","(10.0, 11.5, 11.112903225806452)","(41.0, 80.0, 78.125)"
09-01-2023 13:00:58.433081,"(1.75, 1.93, 1.921023622047244)","(3.5, 4.4, 4.31063829787234)","(6.0, 9.0, 8.923809523809524)","(26.0, 38.0, 36.4)","(10.0, 11.5, 11.112903225806452)","(41.0, 80.0, 78.125)"
09-01-2023 13:00:59.506940,"(1.75, 1.93, 1.921023622047244)","(3.5, 4.4, 4.326315789473684)","(6.0, 9.0, 8.896774193548387)","(26.0, 38.0, 36.4)","(10.0, 11.5, 11.02)","(41.0, 80.0, 78.75)"
09-01-2023 13:01:00.613388,"(1.75, 1.93, 1.9207142857142856)","(3.5, 4.4, 4.345454545454546)","(6.0, 9.0, 9.117241379310345)","(26.0, 38.0, 36.4)","(10.0, 11.5, 11.047169811320755)","(41.0, 80.0, 78.75)"
09-01-2023 13:01:01.627830,"(1.75, 1.9, 1.880544747081712)","(3.5, 4.5, 4.426732673267327)","(6.0, 9.2, 9.117241379310345)","(26.0, 38.0, 36.4)","(10.0, 11.5, 11.047169811320755)","(41.0, 80.0, 78.75)"
09-01-2023 13:01:02.504309,"(1.75, 1.9, 1.872406876790831)","(3.5, 4.5, 4.463636363636364)","(6.0, 9.2, 9.054545454545455)","(26.0, 38.0, 36.4)","(10.0, 11.5, 11.047169811320755)","(41.0, 80.0, 78.75)"
09-01-2023 13:01:03.519003,"(1.75, 1.9, 1.872406876790831)","(3.5, 4.5, 4.486274509803922)","(6.0, 9.2, 9.088372093023255)","(26.0, 38.0, 36.4)","(10.0, 11.5, 11.047169811320755)","(41.0, 80.0, 78.75)"
