,Sir Simon,Swoop Dog,White Hawk,Alpine Wolf,Shbourne Renegade,Reward Achiever,Rising Light,Shbourne Rebel,Vallabar,Dramazing,Ethical Dilemma,Skyway Star,Maincourt,Argyle Beach
11-01-2023 15:33:15.173976,"(6.5, 7.0, 7.342702702702702)","(4.0, 4.4, 4.368870523415978)","(31.0, 42.0, 38.8780487804878)","(5.5, 6.6, 6.529961089494163)","(26.0, 29.0, 28.419354838709676)","(10.0, 12.0, 11.811224489795919)","(9.0, 11.0, 10.774111675126903)","(19.0, 26.0, 25.5609756097561)","(21.0, 27.0, 26.56756756756757)","(7.0, 9.2, 9.149397590361446)","(31.0, 46.0, 45.80952380952381)","(101.0, 410.0, 320.0)","(101.0, 450.0, 345.0)","(41.0, 48.0, 47.72727272727273)"
11-01-2023 15:33:17.120338,"(6.5, 7.6, 7.361006289308176)","(3.9, 4.4, 4.350471698113208)","(31.0, 42.0, 38.92307692307692)","(5.5, 6.6, 6.533333333333333)","(26.0, 29.0, 28.0625)","(10.0, 12.0, 11.803482587064677)","(9.0, 11.0, 10.696969696969697)","(19.0, 26.0, 25.333333333333332)","(21.0, 27.0, 26.573333333333334)","(7.0, 9.2, 9.19322033898305)","(31.0, 46.0, 45.80952380952381)","(101.0, 410.0, 320.0)","(101.0, 450.0, 345.0)","(41.0, 48.0, 47.72727272727273)"
11-01-2023 15:33:19.350180,"(6.5, 7.4, 7.311111111111112)","(3.9, 4.4, 4.272887323943662)","(31.0, 42.0, 38.888888888888886)","(5.5, 6.6, 6.544715447154472)","(26.0, 29.0, 28.28985507246377)","(10.0, 12.0, 11.811224489795919)","(9.0, 11.0, 10.782758620689656)","(19.0, 26.0, 25.333333333333332)","(21.0, 27.0, 26.573333333333334)","(7.0, 9.4, 9.27328244274809)","(31.0, 46.0, 44.666666666666664)","(101.0, 410.0, 320.0)","(101.0, 450.0, 345.0)","(41.0, 50.0, 48.4)"
11-01-2023 15:33:21.374616,"(6.5, 7.4, 7.259753086419753)","(3.9, 4.3, 4.257312252964427)","(31.0, 42.0, 39.02127659574468)","(5.5, 6.6, 6.5841379310344825)","(26.0, 29.0, 28.28985507246377)","(10.0, 12.0, 11.811224489795919)","(9.0, 11.0, 10.766233766233766)","(20.0, 26.0, 25.333333333333332)","(21.0, 27.0, 26.50588235294118)","(7.5, 9.4, 8.733333333333334)","(31.0, 46.0, 44.7906976744186)","(101.0, 410.0, 320.0)","(101.0, 450.0, 350.0)","(41.0, 50.0, 48.476190476190474)"
11-01-2023 15:33:23.466478,"(6.5, 7.4, 7.287968441814596)","(3.9, 4.3, 4.273508353221957)","(31.0, 42.0, 40.205128205128204)","(5.5, 6.6, 6.674922600619195)","(26.0, 29.0, 28.6)","(10.0, 12.0, 11.965648854961833)","(9.0, 11.0, 10.837777777777777)","(20.0, 26.0, 25.7)","(21.0, 27.0, 26.61111111111111)","(7.5, 8.8, 8.774358974358975)","(31.0, 46.0, 45.03703703703704)","(101.0, 400.0, 315.0)","(101.0, 460.0, 318.3333333333333)","(41.0, 50.0, 48.89655172413793)"
11-01-2023 15:33:25.672767,"(6.5, 7.4, 7.295009242144178)","(3.9, 4.3, 4.261187214611872)","(31.0, 42.0, 38.370370370370374)","(5.5, 6.8, 6.695135135135135)","(26.0, 29.0, 28.636363636363637)","(10.0, 12.0, 12.117777777777778)","(9.0, 11.0, 10.85140562248996)","(19.0, 26.0, 25.82)","(21.0, 27.0, 26.641025641025642)","(7.5, 8.8, 8.74709677419355)","(31.0, 46.0, 45.13333333333333)","(101.0, 410.0, 320.0)","(101.0, 440.0, 350.0)","(41.0, 55.0, 51.166666666666664)"
11-01-2023 15:33:27.592938,"(6.5, 7.4, 7.295009242144178)","(3.9, 4.3, 4.259112149532711)","(31.0, 40.0, 38.339622641509436)","(5.5, 6.8, 6.695417789757412)","(26.0, 29.0, 28.636363636363637)","(10.0, 12.5, 12.127705627705627)","(9.0, 11.0, 10.873931623931623)","(19.0, 26.0, 25.647058823529413)","(21.0, 27.0, 26.641025641025642)","(7.5, 8.8, 8.748051948051948)","(31.0, 46.0, 45.13333333333333)","(101.0, 410.0, 320.0)","(101.0, 440.0, 311.42857142857144)","(41.0, 50.0, 49.583333333333336)"
11-01-2023 15:33:29.497702,"(6.5, 7.4, 7.295009242144178)","(3.9, 4.3, 4.256347438752784)","(31.0, 40.0, 38.339622641509436)","(5.5, 6.8, 6.869945355191256)","(26.0, 29.0, 28.649484536082475)","(10.0, 12.5, 12.11965811965812)","(9.0, 11.0, 10.837837837837839)","(19.0, 26.0, 25.6)","(21.0, 27.0, 26.641025641025642)","(7.5, 8.8, 8.737349397590362)","(31.0, 46.0, 45.13333333333333)","(101.0, 410.0, 320.0)","(101.0, 440.0, 298.3333333333333)","(41.0, 50.0, 49.407407407407405)"
11-01-2023 15:33:31.423493,"(6.5, 7.4, 7.295009242144178)","(3.9, 4.3, 4.266)","(31.0, 40.0, 38.339622641509436)","(6.0, 7.0, 6.989705882352941)","(26.0, 29.0, 28.649484536082475)","(10.0, 12.5, 12.129166666666666)","(9.0, 11.0, 10.799043062200957)","(19.0, 26.0, 25.6)","(21.0, 27.0, 26.580357142857142)","(7.0, 8.6, 8.519117647058824)","(31.0, 46.0, 45.074074074074076)","(101.0, 410.0, 320.0)","(101.0, 440.0, 298.3333333333333)","(41.0, 50.0, 49.407407407407405)"
11-01-2023 15:33:33.473314,"(6.5, 7.4, 7.289152542372881)","(3.9, 4.3, 4.3348167539267015)","(31.0, 40.0, 38.339622641509436)","(6.0, 7.0, 6.69874686716792)","(26.0, 29.0, 28.649484536082475)","(10.0, 12.5, 12.127615062761507)","(9.0, 11.0, 10.825520833333334)","(19.0, 26.0, 25.627118644067796)","(21.0, 27.0, 26.8125)","(7.0, 8.4, 8.374803149606299)","(31.0, 46.0, 44.648648648648646)","(101.0, 410.0, 320.0)","(101.0, 440.0, 298.3333333333333)","(41.0, 55.0, 51.64)"
11-01-2023 15:33:35.534239,"(6.5, 7.4, 7.296869244935544)","(3.9, 4.4, 4.328159645232816)","(31.0, 40.0, 38.308724832214764)","(6.0, 6.8, 6.647111111111111)","(26.0, 29.0, 28.611650485436893)","(10.0, 12.5, 12.135593220338983)","(9.0, 11.0, 10.8125)","(19.0, 26.0, 25.627118644067796)","(21.0, 27.0, 26.8125)","(7.0, 8.4, 8.348051948051948)","(31.0, 46.0, 44.717948717948715)","(101.0, 410.0, 320.0)","(101.0, 440.0, 306.6666666666667)","(41.0, 55.0, 52.666666666666664)"
11-01-2023 15:33:37.934327,"(6.5, 7.4, 7.296869244935544)","(3.9, 4.4, 4.3037356321839075)","(31.0, 40.0, 38.273972602739725)","(6.0, 6.8, 6.659016393442623)","(26.0, 29.0, 28.636363636363637)","(10.0, 12.5, 12.135593220338983)","(9.0, 11.0, 10.807881773399014)","(19.0, 26.0, 25.627118644067796)","(21.0, 27.0, 26.8125)","(7.0, 8.4, 8.293693693693694)","(31.0, 46.0, 44.717948717948715)","(101.0, 410.0, 320.0)","(101.0, 440.0, 306.6666666666667)","(41.0, 55.0, 52.666666666666664)"
11-01-2023 15:33:40.106228,"(6.5, 7.4, 7.296869244935544)","(3.9, 4.4, 4.311602209944751)","(31.0, 40.0, 38.273972602739725)","(6.0, 6.8, 6.657063711911357)","(26.0, 29.0, 28.721649484536083)","(10.0, 12.5, 12.122406639004149)","(9.0, 11.0, 10.814516129032258)","(19.0, 26.0, 25.627118644067796)","(21.0, 27.0, 26.714285714285715)","(7.0, 8.4, 8.2752)","(31.0, 46.0, 44.529411764705884)","(101.0, 410.0, 290.0)","(101.0, 440.0, 306.6666666666667)","(41.0, 55.0, 52.666666666666664)"
11-01-2023 15:33:42.093242,"(6.5, 7.4, 7.362848297213622)","(3.9, 4.4, 4.3273809523809526)","(31.0, 40.0, 38.283687943262414)","(6.0, 6.8, 6.567142857142857)","(26.0, 29.0, 29.136363636363637)","(10.0, 12.5, 12.122406639004149)","(9.0, 11.0, 10.814516129032258)","(20.0, 26.0, 25.671641791044777)","(21.0, 27.0, 26.736263736263737)","(7.0, 8.4, 8.267625899280576)","(31.0, 46.0, 44.529411764705884)","(101.0, 410.0, 380.0)","(101.0, 440.0, 325.7142857142857)","(41.0, 55.0, 52.22641509433962)"
11-01-2023 15:33:43.978022,"(6.5, 7.4, 7.504504504504505)","(3.9, 4.4, 4.305202312138729)","(31.0, 40.0, 38.45333333333333)","(5.5, 6.6, 6.580730897009967)","(21.0, 30.0, 28.666666666666668)","(10.0, 12.5, 12.15267175572519)","(9.0, 11.0, 10.834928229665072)","(20.0, 26.0, 25.75)","(21.0, 27.0, 26.79090909090909)","(7.0, 8.4, 8.297109826589596)","(31.0, 46.0, 44.83720930232558)","(101.0, 400.0, 384.54545454545456)","(101.0, 440.0, 306.6666666666667)","(41.0, 55.0, 53.285714285714285)"
11-01-2023 15:33:45.808812,"(6.5, 7.6, 7.5207476635514015)","(3.9, 4.4, 4.318610421836228)","(31.0, 40.0, 38.45333333333333)","(5.5, 6.6, 6.57056856187291)","(21.0, 29.0, 28.666666666666668)","(10.0, 12.5, 12.155172413793103)","(9.0, 11.0, 10.94375)","(20.0, 26.0, 25.75)","(21.0, 27.0, 26.79090909090909)","(7.0, 8.4, 8.297058823529412)","(31.0, 46.0, 44.80952380952381)","(101.0, 390.0, 375.45454545454544)","(101.0, 430.0, 345.0)","(41.0, 55.0, 53.46153846153846)"
11-01-2023 15:33:47.606684,"(6.5, 7.6, 7.727058823529411)","(3.9, 4.4, 4.3179856115107915)","(31.0, 40.0, 37.95918367346939)","(5.5, 6.6, 6.580891719745223)","(21.0, 29.0, 28.5859375)","(10.0, 12.5, 12.136704119850187)","(9.0, 11.0, 10.830917874396135)","(20.0, 26.0, 25.75)","(21.0, 27.0, 26.79090909090909)","(7.0, 8.4, 8.297058823529412)","(31.0, 46.0, 44.75)","(101.0, 390.0, 375.45454545454544)","(101.0, 260.0, 243.63636363636363)","(41.0, 55.0, 53.46153846153846)"
11-01-2023 15:33:49.392895,"(6.5, 7.8, 7.905142857142857)","(3.9, 4.4, 4.316008771929825)","(31.0, 38.0, 37.958333333333336)","(5.5, 6.6, 6.536842105263157)","(21.0, 29.0, 28.37272727272727)","(10.0, 12.5, 12.08498023715415)","(9.0, 11.0, 10.807692307692308)","(20.0, 26.0, 25.576923076923077)","(21.0, 27.0, 26.76530612244898)","(7.0, 8.4, 8.276433121019108)","(31.0, 46.0, 43.89090909090909)","(101.0, 390.0, 375.45454545454544)","(101.0, 260.0, 243.63636363636363)","(41.0, 55.0, 52.89473684210526)"
11-01-2023 15:33:51.220961,"(6.5, 8.0, 8.031446540880502)","(3.9, 4.4, 4.301436781609195)","(31.0, 38.0, 37.28767123287671)","(5.5, 6.6, 6.540350877192982)","(21.0, 29.0, 28.53968253968254)","(10.0, 12.5, 12.047169811320755)","(9.0, 11.0, 10.85)","(20.0, 26.0, 25.568627450980394)","(21.0, 27.0, 26.762886597938145)","(7.0, 8.4, 8.134959349593496)","(31.0, 46.0, 43.851851851851855)","(101.0, 340.0, 321.66666666666663)","(101.0, 260.0, 243.63636363636363)","(41.0, 55.0, 52.142857142857146)"
11-01-2023 15:33:53.112624,"(6.5, 8.2, 8.051851851851852)","(3.9, 4.4, 4.296815286624204)","(31.0, 40.0, 37.28767123287671)","(5.5, 6.6, 6.543675417661098)","(21.0, 29.0, 27.833333333333332)","(10.0, 12.5, 12.047169811320755)","(9.0, 11.0, 10.739583333333334)","(20.0, 26.0, 25.568627450980394)","(21.0, 27.0, 26.762886597938145)","(7.0, 8.2, 8.132203389830508)","(31.0, 46.0, 43.76923076923077)","(101.0, 340.0, 313.3333333333333)","(101.0, 410.0, 274.0)","(41.0, 55.0, 52.95384615384616)"
11-01-2023 15:33:54.833503,"(6.5, 8.2, 8.17986577181208)","(3.9, 4.3, 4.254255319148936)","(31.0, 40.0, 37.28767123287671)","(5.5, 6.8, 6.545583038869258)","(21.0, 28.0, 27.654205607476637)","(10.0, 12.5, 12.033864541832669)","(9.0, 11.0, 10.737762237762238)","(20.0, 26.0, 25.568627450980394)","(21.0, 27.0, 26.75)","(7.0, 8.2, 8.41578947368421)","(31.0, 46.0, 43.76923076923077)","(101.0, 340.0, 331.25)","(101.0, 410.0, 266.6666666666667)","(41.0, 55.0, 52.45454545454545)"
11-01-2023 15:33:56.582609,"(6.5, 8.2, 7.741772151898734)","(3.9, 4.3, 4.191135734072022)","(31.0, 40.0, 37.421052631578945)","(5.5, 6.8, 6.538888888888889)","(21.0, 28.0, 29.25)","(10.0, 12.5, 11.805851063829786)","(9.0, 11.0, 11.129251700680273)","(20.0, 26.0, 25.614035087719298)","(21.0, 27.0, 26.732558139534884)","(7.0, 8.6, 8.765217391304347)","(31.0, 46.0, 42.34782608695652)","(101.0, 350.0, 331.25)","(101.0, 400.0, 266.6666666666667)","(41.0, 55.0, 50.86206896551724)"
11-01-2023 15:33:58.246925,"(6.5, 7.8, 7.741772151898734)","(3.9, 4.2, 4.1929378531073445)","(31.0, 40.0, 37.43790849673203)","(5.5, 6.6, 6.5416326530612245)","(21.0, 30.0, 28.88888888888889)","(10.0, 12.0, 11.862612612612613)","(9.0, 11.5, 11.175438596491228)","(20.0, 26.0, 25.405405405405407)","(21.0, 27.0, 26.744444444444444)","(7.0, 9.0, 8.82)","(31.0, 46.0, 42.5)","(101.0, 350.0, 331.25)","(101.0, 400.0, 272.0)","(41.0, 55.0, 51.57142857142857)"
11-01-2023 15:33:59.957793,"(6.5, 7.8, 7.4831067961165045)","(3.9, 4.2, 4.190080428954424)","(31.0, 40.0, 37.43046357615894)","(6.0, 6.6, 6.550313152400835)","(21.0, 30.0, 28.958333333333332)","(10.0, 12.0, 11.935135135135136)","(9.0, 11.5, 11.17732558139535)","(20.0, 26.0, 25.57281553398058)","(21.0, 27.0, 26.738636363636363)","(7.5, 9.0, 8.824390243902439)","(31.0, 44.0, 43.25)","(101.0, 350.0, 331.25)","(101.0, 400.0, 272.0)","(41.0, 55.0, 51.92307692307692)"
11-01-2023 15:34:01.703435,"(6.5, 7.6, 7.546153846153846)","(3.9, 4.2, 4.194906166219839)","(31.0, 40.0, 37.271523178807946)","(6.0, 6.6, 6.55)","(21.0, 30.0, 28.958333333333332)","(10.0, 12.0, 11.932203389830509)","(9.0, 11.5, 10.903225806451612)","(20.0, 26.0, 25.54639175257732)","(21.0, 27.0, 26.738636363636363)","(7.5, 9.0, 8.826506024096386)","(31.0, 44.0, 43.96610169491525)","(101.0, 350.0, 328.57142857142856)","(101.0, 400.0, 257.77777777777777)","(41.0, 55.0, 51.891891891891895)"
11-01-2023 15:34:03.334994,"(6.5, 7.6, 7.553023909985935)","(3.8, 4.2, 4.195475638051044)","(31.0, 40.0, 37.904761904761905)","(6.0, 6.6, 6.599497487437185)","(21.0, 30.0, 28.484375)","(10.0, 12.0, 11.954773869346734)","(9.0, 11.0, 10.925465838509316)","(20.0, 26.0, 25.55)","(21.0, 27.0, 26.90909090909091)","(7.5, 9.0, 8.876923076923077)","(31.0, 44.0, 45.04225352112676)","(101.0, 350.0, 333.3333333333333)","(101.0, 400.0, 289.2307692307692)","(41.0, 55.0, 52.906976744186046)"
11-01-2023 15:34:04.934340,"(6.5, 7.6, 7.553023909985935)","(3.8, 4.2, 4.186814345991562)","(31.0, 38.0, 37.904761904761905)","(6.0, 6.6, 6.599508599508599)","(21.0, 29.0, 28.484375)","(10.0, 12.0, 12.304347826086957)","(9.0, 11.0, 10.925465838509316)","(20.0, 26.0, 25.55)","(21.0, 27.0, 26.90909090909091)","(7.5, 9.0, 8.774074074074075)","(31.0, 46.0, 44.91891891891892)","(101.0, 350.0, 331.25)","(101.0, 400.0, 272.5)","(41.0, 55.0, 52.44444444444444)"
11-01-2023 15:34:06.570019,"(6.5, 7.6, 7.550279329608938)","(3.8, 4.2, 4.191241685144124)","(31.0, 38.0, 37.90625)","(6.0, 6.6, 6.599506172839506)","(21.0, 29.0, 27.989473684210527)","(10.0, 12.5, 12.32421875)","(10.0, 11.0, 10.925465838509316)","(20.0, 26.0, 25.714285714285715)","(21.0, 27.0, 26.90909090909091)","(7.5, 8.8, 8.652631578947368)","(31.0, 46.0, 43.714285714285715)","(101.0, 350.0, 331.25)","(101.0, 400.0, 272.5)","(41.0, 55.0, 51.964285714285715)"
11-01-2023 15:34:08.130257,"(6.5, 7.6, 7.554775280898876)","(3.8, 4.2, 4.194618834080718)","(31.0, 38.0, 37.265306122448976)","(6.0, 6.6, 6.599522673031026)","(21.0, 28.0, 28.13450292397661)","(10.0, 12.5, 12.363636363636363)","(10.0, 11.0, 10.929411764705883)","(20.0, 26.0, 25.72222222222222)","(21.0, 27.0, 26.91304347826087)","(7.5, 8.8, 8.633333333333333)","(31.0, 44.0, 43.58139534883721)","(101.0, 350.0, 331.25)","(101.0, 400.0, 282.3076923076923)","(41.0, 55.0, 51.73076923076923)"
11-01-2023 15:34:09.752745,"(6.5, 7.6, 7.554775280898876)","(3.8, 4.2, 4.181979458450047)","(31.0, 38.0, 37.30555555555556)","(6.0, 6.6, 6.599552572706934)","(21.0, 29.0, 28.318181818181817)","(10.0, 12.5, 11.794520547945206)","(10.0, 11.0, 11.017857142857142)","(20.0, 26.0, 25.684210526315788)","(21.0, 27.0, 27.448275862068964)","(7.5, 8.8, 8.761616161616162)","(31.0, 44.0, 40.5)","(101.0, 350.0, 338.46153846153845)","(101.0, 400.0, 284.2857142857143)","(41.0, 55.0, 50.476190476190474)"
11-01-2023 15:34:11.409544,"(6.5, 7.6, 7.555737704918033)","(3.8, 4.2, 4.182459485224023)","(31.0, 38.0, 37.32432432432432)","(6.0, 6.6, 6.599551569506726)","(21.0, 29.0, 28.376344086021504)","(10.0, 12.0, 11.758064516129032)","(9.0, 11.5, 11.096938775510203)","(20.0, 26.0, 25.67032967032967)","(21.0, 28.0, 27.26)","(7.5, 8.8, 8.764485981308411)","(31.0, 42.0, 40.44827586206897)","(101.0, 350.0, 338.46153846153845)","(101.0, 400.0, 284.2857142857143)","(41.0, 55.0, 50.476190476190474)"
11-01-2023 15:34:13.018546,"(6.5, 7.6, 7.555737704918033)","(3.8, 4.2, 4.188299024918743)","(31.0, 38.0, 37.375)","(6.0, 6.6, 6.599540229885057)","(21.0, 29.0, 29.454545454545453)","(10.0, 12.0, 11.396739130434783)","(9.0, 11.5, 11.101604278074866)","(20.0, 26.0, 25.67032967032967)","(21.0, 28.0, 26.857142857142858)","(7.5, 8.8, 8.876923076923077)","(31.0, 42.0, 40.52459016393443)","(101.0, 350.0, 340.625)","(101.0, 400.0, 248.88888888888889)","(41.0, 55.0, 50.95744680851064)"
11-01-2023 15:34:14.589873,"(6.5, 7.6, 7.582539682539682)","(3.8, 4.2, 4.2291021671826625)","(31.0, 38.0, 37.375)","(6.0, 6.6, 6.599548532731377)","(21.0, 30.0, 30.551724137931036)","(10.0, 11.5, 11.457792207792208)","(9.0, 11.5, 11.101604278074866)","(20.0, 26.0, 24.835164835164836)","(21.0, 27.0, 26.80392156862745)","(7.5, 9.0, 8.472727272727273)","(31.0, 42.0, 40.23529411764706)","(101.0, 350.0, 341.1764705882353)","(101.0, 400.0, 248.88888888888889)","(41.0, 55.0, 51.320754716981135)"
11-01-2023 15:34:16.140546,"(6.5, 7.6, 7.569294605809128)","(3.8, 4.3, 4.258147512864494)","(31.0, 38.0, 38.19847328244275)","(6.0, 6.6, 6.641596130592503)","(21.0, 32.0, 28.46360153256705)","(10.0, 11.5, 10.852589641434262)","(9.0, 11.5, 11.26171875)","(20.0, 25.0, 26.15909090909091)","(21.0, 27.0, 26.9010989010989)","(7.5, 8.6, 8.505988023952096)","(31.0, 42.0, 40.608695652173914)","(101.0, 350.0, 342.5)","(101.0, 400.0, 383.3333333333333)","(41.0, 55.0, 52.40963855421687)"
11-01-2023 15:34:17.748414,"(6.5, 7.8, 7.670873786407767)","(3.8, 4.3, 4.19387483355526)","(31.0, 40.0, 38.03333333333333)","(6.0, 6.8, 6.654767184035476)","(21.0, 29.0, 30.363636363636363)","(10.0, 11.0, 10.845338983050848)","(9.0, 11.5, 11.26171875)","(20.0, 27.0, 25.8)","(21.0, 28.0, 26.884615384615383)","(7.5, 8.6, 8.529496402877697)","(31.0, 42.0, 38.62068965517241)","(101.0, 350.0, 338.46153846153845)","(101.0, 390.0, 318.46153846153845)","(41.0, 55.0, 52.4)"
11-01-2023 15:34:19.406482,"(6.5, 7.8, 7.579065420560747)","(3.8, 4.2, 4.247891891891892)","(31.0, 40.0, 38.26470588235294)","(6.0, 6.8, 6.668605817452357)","(21.0, 32.0, 29.634730538922156)","(10.0, 11.0, 11.323684210526316)","(10.0, 11.5, 11.306962025316455)","(20.0, 26.0, 25.95)","(21.0, 28.0, 26.95744680851064)","(7.5, 8.6, 8.492278719397364)","(31.0, 40.0, 39.130434782608695)","(101.0, 350.0, 342.5)","(101.0, 380.0, 372.0)","(41.0, 55.0, 52.66304347826087)"
11-01-2023 15:34:21.022723,"(6.5, 7.6, 7.579065420560747)","(3.8, 4.3, 4.189564068692206)","(31.0, 40.0, 38.26470588235294)","(6.0, 6.8, 6.6720703125)","(21.0, 30.0, 29.227848101265824)","(10.0, 11.5, 11.359137055837563)","(10.0, 11.5, 11.306962025316455)","(20.0, 26.0, 25.952380952380953)","(21.0, 27.0, 26.952380952380953)","(7.5, 8.6, 8.49040590405904)","(31.0, 40.0, 39.130434782608695)","(101.0, 350.0, 342.5)","(101.0, 380.0, 372.0)","(41.0, 55.0, 52.634408602150536)"
11-01-2023 15:34:22.657882,"(6.5, 7.6, 7.567368421052631)","(3.9, 4.2, 4.188084464555053)","(31.0, 40.0, 38.26470588235294)","(6.0, 6.8, 6.6720703125)","(21.0, 30.0, 29.227848101265824)","(10.0, 11.5, 11.431962025316455)","(10.0, 11.5, 11.306962025316455)","(20.0, 26.0, 25.95)","(21.0, 28.0, 26.9)","(7.5, 8.6, 8.49040590405904)","(31.0, 40.0, 39.3)","(101.0, 350.0, 342.5)","(101.0, 380.0, 311.42857142857144)","(41.0, 55.0, 52.21917808219178)"
11-01-2023 15:34:24.283418,"(6.5, 7.6, 7.571071428571428)","(3.9, 4.2, 4.158823529411765)","(31.0, 40.0, 38.26470588235294)","(6.0, 6.8, 6.674022066198596)","(21.0, 30.0, 29.1)","(10.0, 11.5, 11.425304878048781)","(10.0, 11.5, 11.305111821086262)","(20.0, 26.0, 25.91566265060241)","(21.0, 28.0, 26.952380952380953)","(7.5, 8.6, 8.5)","(31.0, 40.0, 38.2)","(101.0, 350.0, 342.5)","(101.0, 380.0, 300.0)","(41.0, 55.0, 51.85)"
11-01-2023 15:34:25.858069,"(6.5, 7.6, 7.665700483091787)","(3.8, 4.2, 4.172364672364672)","(31.0, 40.0, 38.48717948717949)","(6.0, 6.8, 6.684558823529412)","(21.0, 30.0, 29.416666666666668)","(10.0, 11.5, 11.553921568627452)","(10.0, 11.5, 11.32370820668693)","(20.0, 27.0, 26.296875)","(21.0, 28.0, 27.10169491525424)","(7.5, 8.6, 8.51900826446281)","(31.0, 40.0, 38.57692307692308)","(101.0, 350.0, 345.0)","(101.0, 380.0, 372.5)","(41.0, 55.0, 51.76470588235294)"
11-01-2023 15:34:27.550259,"(6.5, 7.8, 7.664761904761905)","(3.8, 4.2, 4.163033175355451)","(31.0, 40.0, 38.48717948717949)","(6.0, 6.8, 6.682957619477006)","(21.0, 30.0, 29.7196261682243)","(10.0, 12.0, 11.793478260869565)","(10.0, 11.5, 11.046875)","(20.0, 27.0, 26.29230769230769)","(21.0, 28.0, 27.107142857142858)","(7.5, 8.6, 8.518333333333333)","(31.0, 40.0, 38.70909090909091)","(101.0, 350.0, 345.0)","(101.0, 380.0, 372.5)","(41.0, 55.0, 51.666666666666664)"
11-01-2023 15:34:29.065470,"(6.5, 7.8, 7.701045296167247)","(3.8, 4.2, 4.146547884187083)","(31.0, 40.0, 38.515723270440255)","(6.0, 6.8, 6.684210526315789)","(21.0, 30.0, 29.813471502590673)","(10.0, 12.0, 11.807692307692308)","(10.0, 11.5, 11.125714285714286)","(20.0, 27.0, 26.323529411764707)","(21.0, 28.0, 27.03846153846154)","(7.5, 8.6, 8.524232081911263)","(31.0, 40.0, 37.111111111111114)","(101.0, 350.0, 342.5)","(101.0, 380.0, 372.5)","(41.0, 55.0, 51.06741573033708)"
11-01-2023 15:34:30.639835,"(6.5, 7.8, 7.701045296167247)","(3.8, 4.2, 4.146145251396648)","(31.0, 40.0, 38.515723270440255)","(6.0, 6.8, 6.560633484162896)","(21.0, 30.0, 29.813471502590673)","(10.0, 12.0, 11.786995515695068)","(10.0, 11.5, 11.125714285714286)","(20.0, 27.0, 26.20689655172414)","(21.0, 28.0, 27.017543859649123)","(7.5, 8.6, 8.528169014084506)","(31.0, 38.0, 36.625)","(101.0, 350.0, 342.5)","(101.0, 380.0, 372.5)","(41.0, 55.0, 51.06741573033708)"
11-01-2023 15:34:32.257019,"(6.5, 7.8, 7.673846153846154)","(3.8, 4.2, 4.147463768115942)","(31.0, 40.0, 38.515723270440255)","(6.0, 6.6, 6.531060606060606)","(21.0, 30.0, 29.813471502590673)","(10.0, 12.0, 11.771634615384615)","(10.0, 11.5, 11.007518796992482)","(20.0, 27.0, 26.333333333333332)","(21.0, 28.0, 27.017543859649123)","(7.5, 8.6, 8.787640449438204)","(31.0, 38.0, 37.53846153846154)","(101.0, 350.0, 342.5)","(101.0, 380.0, 372.5)","(41.0, 55.0, 51.03260869565217)"
11-01-2023 15:34:33.862908,"(6.5, 7.8, 7.689189189189189)","(3.7, 4.2, 4.107456978967495)","(31.0, 40.0, 38.53416149068323)","(5.5, 6.6, 6.551585976627712)","(21.0, 30.0, 29.816326530612244)","(10.0, 12.0, 11.773584905660377)","(10.0, 11.5, 11.095679012345679)","(20.0, 27.0, 26.384615384615383)","(21.0, 28.0, 26.82)","(7.5, 8.8, 8.785945945945947)","(31.0, 38.0, 37.625)","(101.0, 350.0, 342.5)","(101.0, 380.0, 372.5)","(41.0, 55.0, 51.15384615384615)"
11-01-2023 15:34:35.497803,"(6.5, 7.8, 7.739007092198581)","(3.7, 4.2, 4.0900423728813555)","(31.0, 40.0, 38.51497005988024)","(5.5, 6.6, 6.496321070234114)","(21.0, 30.0, 29.642335766423358)","(10.0, 12.0, 11.756944444444445)","(10.0, 11.5, 11.095679012345679)","(20.0, 27.0, 26.183333333333334)","(21.0, 28.0, 26.551724137931036)","(7.5, 8.8, 8.790055248618785)","(31.0, 38.0, 36.626506024096386)","(101.0, 350.0, 342.5)","(101.0, 380.0, 372.5)","(41.0, 55.0, 51.391752577319586)"
11-01-2023 15:34:37.050819,"(6.5, 7.8, 7.735172413793103)","(3.8, 4.1, 4.095178197064989)","(31.0, 40.0, 38.56382978723404)","(5.5, 6.6, 6.512871287128712)","(21.0, 30.0, 29.639240506329113)","(10.0, 12.0, 11.545454545454545)","(9.0, 11.5, 11.222457627118644)","(20.0, 27.0, 26.425531914893618)","(21.0, 27.0, 26.62857142857143)","(7.5, 8.8, 8.791928251121076)","(31.0, 40.0, 37.04)","(101.0, 350.0, 342.5)","(101.0, 380.0, 372.5)","(41.0, 55.0, 51.63461538461539)"
11-01-2023 15:34:38.681502,"(6.5, 7.8, 7.722058823529411)","(3.7, 4.1, 4.092708333333333)","(31.0, 40.0, 38.57142857142857)","(5.5, 6.6, 6.521428571428571)","(21.0, 30.0, 29.535)","(10.0, 12.0, 11.7265625)","(10.0, 11.5, 11.296791443850267)","(20.0, 27.0, 26.523809523809526)","(21.0, 27.0, 26.75)","(7.5, 8.8, 8.7990990990991)","(31.0, 40.0, 37.09803921568628)","(101.0, 350.0, 342.5)","(101.0, 380.0, 372.5)","(41.0, 55.0, 51.698113207547166)"
