,Bettor My Dreamz Nz,The Last Drop,Brewery Lane,Ainsworth,Mission Glory,Belonero,Tradie,Make It Quick,Be On Guard,Dynamite Beach,The Party Boy
10-01-2023 20:55:43.224336,"(2.2, 99999, 99990)","(5.0, 7.0, 5.24)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:44.709763,"(2.2, 99999, 99990)","(5.0, 6.6, 5.192)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:46.262768,"(2.2, 99999, 99990)","(5.0, 6.6, 5.192)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:47.848532,"(2.2, 99999, 99990)","(5.0, 6.6, 5.381818181818182)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:49.390274,"(2.15, 99999, 99990)","(5.0, 6.4, 5.083333333333333)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.723076923076923)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:50.751570,"(2.15, 99999, 99990)","(5.0, 6.0, 5.083333333333333)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.723076923076923)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:52.183616,"(2.15, 99999, 99990)","(5.0, 6.0, 5.083333333333333)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.723076923076923)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:53.807790,"(2.15, 99999, 99990)","(5.0, 6.0, 5.083333333333333)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.723076923076923)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:55.383350,"(2.15, 99999, 99990)","(5.0, 6.0, 5.083333333333333)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:56.882172,"(2.15, 99999, 99990)","(5.0, 6.0, 5.083333333333333)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:58.370074,"(2.15, 99999, 99990)","(5.0, 6.0, 5.083333333333333)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.5)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:59.921927,"(2.15, 99999, 99990)","(5.0, 6.0, 5.083333333333333)","(61.0, 90.0, 56.333333333333336)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.5)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:01.680252,"(2.15, 99999, 99990)","(5.0, 6.0, 5.083333333333333)","(61.0, 85.0, 56.333333333333336)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.5)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:03.243571,"(2.15, 99999, 99990)","(5.0, 6.0, 5.3)","(61.0, 85.0, 54.666666666666664)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.5)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:04.715138,"(2.15, 99999, 99990)","(5.0, 5.9, 5.3)","(61.0, 80.0, 54.666666666666664)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.5)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:06.236286,"(2.15, 99999, 99990)","(5.0, 5.9, 5.3)","(61.0, 80.0, 54.666666666666664)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.5)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:07.815219,"(2.15, 99999, 99990)","(5.0, 5.9, 5.233333333333333)","(61.0, 80.0, 54.666666666666664)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 23.8)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(8.0, 11.5, 10.2)","(3.8, 5.0, 4.8)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:09.233227,"(2.15, 99999, 99990)","(5.0, 5.7, 5.233333333333333)","(61.0, 80.0, 54.666666666666664)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 23.8)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(8.0, 11.5, 10.2)","(3.8, 5.0, 4.8)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:10.758848,"(2.15, 99999, 99990)","(5.0, 5.7, 5.510526315789474)","(61.0, 80.0, 54.666666666666664)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 23.8)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(8.0, 11.5, 10.2)","(3.8, 5.0, 4.8)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:12.300046,"(2.15, 99999, 99990)","(5.0, 5.7, 5.34)","(61.0, 80.0, 54.666666666666664)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 23.8)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(8.0, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:13.801425,"(2.15, 99999, 99990)","(5.0, 5.7, 4.76551724137931)","(61.0, 80.0, 54.666666666666664)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 23.8)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(8.0, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:15.255598,"(2.15, 99999, 99990)","(5.0, 5.6, 5.4624999999999995)","(61.0, 80.0, 58.0)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 23.8)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(8.0, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:16.653232,"(2.15, 99999, 99990)","(5.0, 5.6, 5.4624999999999995)","(61.0, 80.0, 58.0)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 23.8)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(8.0, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:18.123285,"(2.15, 99999, 99990)","(5.0, 5.6, 5.516666666666667)","(61.0, 80.0, 62.400000000000006)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 23.8)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(8.0, 11.5, 10.2)","(3.8, 5.0, 4.56875)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:19.708364,"(2.15, 99999, 99990)","(5.0, 5.5, 5.1)","(61.0, 80.0, 62.400000000000006)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 23.8)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(8.0, 11.5, 10.2)","(3.8, 5.0, 4.808333333333334)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:21.316319,"(2.15, 99999, 99990)","(5.0, 5.5, 5.41578947368421)","(61.0, 80.0, 58.0)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 23.8)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(8.0, 11.5, 10.2)","(3.8, 5.0, 4.808333333333334)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:22.794268,"(2.15, 99999, 99990)","(5.0, 5.5, 5.15)","(61.0, 80.0, 58.0)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 23.8)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(8.0, 11.5, 10.2)","(3.8, 5.0, 4.425)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:24.339743,"(2.15, 99999, 99990)","(5.0, 5.5, 5.15)","(61.0, 80.0, 58.0)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 23.8)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(8.0, 11.5, 10.2)","(3.8, 5.0, 4.425)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:25.858470,"(2.15, 99999, 99990)","(5.0, 5.5, 5.2)","(61.0, 80.0, 58.0)","(16.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 23.8)","(101.0, 210.0, 170.0)","(10.0, 17.5, 13.45)","(8.0, 11.5, 8.725)","(3.8, 5.0, 4.816666666666666)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:27.367458,"(2.15, 99999, 99990)","(5.0, 5.5, 5.2)","(61.0, 80.0, 58.0)","(16.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 23.8)","(101.0, 210.0, 170.0)","(10.0, 17.5, 13.45)","(8.0, 11.5, 8.725)","(3.8, 5.0, 4.816666666666666)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:28.771438,"(2.15, 99999, 99990)","(5.0, 5.5, 5.421052631578947)","(61.0, 80.0, 58.0)","(16.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 23.8)","(101.0, 210.0, 170.0)","(10.0, 17.5, 13.45)","(8.0, 11.5, 8.725)","(3.8, 5.0, 4.816666666666666)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:30.163523,"(2.15, 99999, 99990)","(5.0, 5.5, 5.421052631578947)","(61.0, 80.0, 58.0)","(16.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 23.8)","(101.0, 210.0, 170.0)","(10.0, 17.5, 13.45)","(8.0, 11.5, 8.725)","(3.8, 5.0, 4.816666666666666)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:31.781944,"(2.15, 99999, 99990)","(5.0, 5.5, 5.421052631578947)","(61.0, 80.0, 58.0)","(16.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 23.8)","(101.0, 210.0, 170.0)","(10.0, 17.5, 13.45)","(8.0, 11.5, 8.725)","(3.8, 5.0, 4.816666666666666)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:33.412896,"(2.15, 99999, 99990)","(5.0, 5.5, 5.421052631578947)","(61.0, 80.0, 58.0)","(16.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 23.8)","(101.0, 210.0, 170.0)","(10.0, 17.5, 14.34)","(8.0, 11.5, 8.725)","(3.8, 5.0, 4.816666666666666)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:35.052779,"(2.15, 99999, 99990)","(5.0, 5.5, 5.071428571428572)","(61.0, 80.0, 58.0)","(16.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 23.8)","(101.0, 210.0, 170.0)","(10.0, 17.5, 14.34)","(8.0, 11.5, 8.725)","(3.8, 5.0, 4.816666666666666)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:36.654870,"(2.15, 99999, 99990)","(5.0, 5.5, 5.071428571428572)","(61.0, 80.0, 58.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 23.8)","(101.0, 210.0, 170.0)","(10.0, 17.5, 15.3)","(8.0, 11.5, 8.725)","(3.8, 5.0, 4.531578947368421)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:38.103497,"(2.15, 99999, 99990)","(5.0, 5.5, 5.071428571428572)","(61.0, 80.0, 58.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 23.8)","(101.0, 210.0, 170.0)","(10.0, 17.5, 15.3)","(8.0, 11.5, 8.725)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:39.607526,"(2.15, 99999, 99990)","(5.0, 5.5, 5.071428571428572)","(61.0, 80.0, 58.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 23.8)","(101.0, 210.0, 128.0)","(10.0, 17.5, 15.3)","(8.0, 11.5, 8.725)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:41.030897,"(2.15, 99999, 99990)","(5.0, 5.5, 5.071428571428572)","(61.0, 80.0, 58.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 23.8)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.3)","(8.0, 11.5, 8.725)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:42.538227,"(2.15, 99999, 99990)","(5.0, 5.5, 5.071428571428572)","(61.0, 80.0, 58.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 23.8)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.3)","(8.0, 11.5, 10.80625)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:44.109762,"(2.15, 99999, 99990)","(5.0, 5.5, 5.071428571428572)","(61.0, 80.0, 58.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 24.2)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.3)","(8.0, 11.5, 10.80625)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:45.547621,"(2.15, 99999, 99990)","(5.0, 5.5, 5.071428571428572)","(61.0, 80.0, 58.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 24.2)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.3)","(8.0, 11.5, 10.1875)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:46.953585,"(2.15, 99999, 99990)","(5.0, 5.5, 5.071428571428572)","(61.0, 80.0, 44.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 24.2)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.3)","(8.0, 11.5, 10.1875)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:48.559378,"(2.15, 99999, 99990)","(5.0, 5.5, 5.071428571428572)","(61.0, 80.0, 44.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 25.0)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.357142857142858)","(8.0, 11.5, 10.1875)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:50.059654,"(2.15, 99999, 99990)","(5.0, 5.5, 5.071428571428572)","(61.0, 80.0, 44.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 25.0)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.357142857142858)","(8.0, 11.5, 9.52)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:51.701791,"(2.15, 99999, 99990)","(5.0, 5.5, 4.983333333333333)","(61.0, 80.0, 44.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 25.0)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.357142857142858)","(8.0, 11.5, 9.52)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:53.539007,"(2.15, 99999, 99990)","(5.0, 5.4, 5.2125)","(61.0, 80.0, 59.42857142857143)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 25.0)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.357142857142858)","(8.0, 11.5, 9.52)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 130.0)"
10-01-2023 20:56:55.350343,"(2.15, 99999, 99990)","(5.0, 5.4, 5.066666666666667)","(61.0, 80.0, 59.42857142857143)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 25.0)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.166666666666668)","(8.0, 11.5, 9.52)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 122.5)"
10-01-2023 20:56:56.891657,"(2.15, 99999, 99990)","(5.0, 5.4, 5.258064516129032)","(61.0, 80.0, 59.42857142857143)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 25.0)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.166666666666668)","(8.0, 11.5, 9.52)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 122.5)"
10-01-2023 20:56:58.494424,"(2.15, 99999, 99990)","(5.0, 5.8, 5.32)","(61.0, 80.0, 56.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 25.0)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.166666666666668)","(8.0, 11.5, 9.52)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 122.5)"
10-01-2023 20:56:59.975364,"(2.15, 99999, 99990)","(5.0, 5.8, 5.32)","(61.0, 80.0, 56.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 25.0)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.166666666666668)","(8.0, 11.5, 9.52)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 122.5)"
10-01-2023 20:57:01.678262,"(2.15, 99999, 99990)","(5.0, 5.8, 5.5)","(61.0, 80.0, 56.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 25.0)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.166666666666668)","(8.0, 11.5, 9.52)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:03.198280,"(2.15, 99999, 99990)","(5.0, 5.8, 5.628571428571429)","(61.0, 80.0, 56.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 25.0)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.166666666666668)","(8.0, 11.5, 9.52)","(3.8, 4.8, 4.531578947368421)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:04.780811,"(2.15, 99999, 99990)","(5.0, 5.8, 5.5600000000000005)","(61.0, 80.0, 56.0)","(15.0, 29.0, 21.75)","(101.0, 210.0, 170.0)","(17.0, 29.0, 25.0)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.1)","(8.0, 11.5, 9.52)","(3.8, 4.8, 4.4375)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:06.346271,"(2.15, 99999, 99990)","(5.0, 5.8, 5.2)","(61.0, 80.0, 56.0)","(15.0, 29.0, 24.857142857142858)","(101.0, 210.0, 170.0)","(17.0, 29.0, 26.7)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.1)","(8.0, 11.5, 9.52)","(3.8, 4.7, 4.4375)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:07.985268,"(2.15, 99999, 99990)","(5.0, 5.8, 5.65)","(61.0, 80.0, 56.0)","(15.0, 29.0, 24.857142857142858)","(101.0, 210.0, 170.0)","(17.0, 29.0, 26.7)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.1)","(8.0, 11.5, 9.52)","(3.8, 4.7, 4.4375)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:09.714913,"(2.15, 99999, 99990)","(5.0, 5.8, 5.03)","(61.0, 80.0, 56.0)","(15.0, 29.0, 24.857142857142858)","(101.0, 210.0, 170.0)","(17.0, 29.0, 26.7)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.1)","(8.0, 11.5, 9.52)","(3.8, 4.7, 4.4375)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:11.250179,"(2.15, 99999, 99990)","(5.0, 5.8, 4.755)","(61.0, 80.0, 56.0)","(15.0, 29.0, 24.857142857142858)","(101.0, 210.0, 170.0)","(17.0, 29.0, 26.7)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.1)","(8.0, 11.5, 9.52)","(3.8, 4.7, 4.4375)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:12.719321,"(2.15, 99999, 99990)","(5.0, 5.8, 5.025925925925926)","(61.0, 80.0, 69.5)","(15.0, 29.0, 24.857142857142858)","(101.0, 210.0, 170.0)","(17.0, 29.0, 26.7)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.1)","(8.0, 11.5, 9.52)","(3.8, 4.7, 4.4375)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:14.167409,"(2.15, 99999, 99990)","(5.0, 5.8, 5.339393939393939)","(61.0, 80.0, 69.5)","(15.0, 29.0, 24.857142857142858)","(101.0, 210.0, 170.0)","(17.0, 29.0, 26.909090909090907)","(101.0, 140.0, 128.0)","(10.0, 17.5, 12.833333333333334)","(8.0, 11.5, 9.52)","(3.8, 4.7, 4.0875)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:15.726537,"(2.15, 99999, 99990)","(5.0, 5.8, 4.659999999999999)","(61.0, 80.0, 69.5)","(15.0, 29.0, 24.857142857142858)","(101.0, 210.0, 170.0)","(17.0, 29.0, 26.909090909090907)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.166666666666668)","(8.0, 11.5, 9.52)","(3.8, 4.7, 4.0875)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:17.328784,"(2.15, 99999, 99990)","(5.0, 5.8, 5.448148148148148)","(61.0, 80.0, 69.5)","(15.0, 29.0, 24.857142857142858)","(101.0, 210.0, 170.0)","(17.0, 29.0, 26.909090909090907)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.166666666666668)","(8.0, 11.5, 9.52)","(3.8, 4.7, 4.023809523809524)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:18.919054,"(2.15, 99999, 99990)","(5.0, 5.8, 5.404166666666667)","(61.0, 80.0, 58.0)","(15.0, 29.0, 19.666666666666668)","(101.0, 210.0, 170.0)","(17.0, 29.0, 21.666666666666668)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.166666666666668)","(8.0, 11.5, 9.52)","(3.8, 4.5, 4.08)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:20.583746,"(2.15, 99999, 99990)","(5.0, 5.8, 5.325)","(61.0, 80.0, 58.0)","(15.0, 29.0, 19.666666666666668)","(101.0, 210.0, 170.0)","(17.0, 29.0, 21.666666666666668)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.166666666666668)","(8.0, 11.5, 9.52)","(3.8, 4.4, 4.08)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:22.541867,"(2.15, 99999, 99990)","(5.0, 5.8, 5.325)","(61.0, 80.0, 58.0)","(15.0, 29.0, 19.666666666666668)","(101.0, 210.0, 170.0)","(17.0, 29.0, 21.666666666666668)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.166666666666668)","(8.0, 11.5, 9.52)","(3.8, 4.4, 4.08)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:24.050526,"(2.15, 99999, 99990)","(5.0, 5.8, 5.325)","(61.0, 80.0, 58.0)","(15.0, 29.0, 19.666666666666668)","(101.0, 210.0, 170.0)","(17.0, 29.0, 26.25)","(101.0, 140.0, 128.0)","(10.0, 17.5, 15.166666666666668)","(8.0, 11.5, 9.52)","(3.8, 4.4, 4.08)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:25.626081,"(2.15, 99999, 99990)","(5.0, 5.8, 5.325)","(61.0, 80.0, 58.0)","(15.0, 29.0, 22.0)","(101.0, 210.0, 170.0)","(17.0, 29.0, 22.0)","(101.0, 140.0, 128.0)","(10.0, 17.5, 13.166666666666666)","(8.0, 11.5, 10.085714285714285)","(3.8, 4.4, 4.2)","(101.0, 190.0, 142.5)"
10-01-2023 20:57:27.451808,"(2.15, 99999, 99990)","(5.0, 5.8, 5.325)","(61.0, 80.0, 58.0)","(15.0, 29.0, 22.0)","(101.0, 210.0, 170.0)","(17.0, 29.0, 22.0)","(101.0, 140.0, 128.0)","(10.0, 17.5, 13.166666666666666)","(8.0, 11.5, 10.085714285714285)","(3.8, 4.4, 4.2)","(101.0, 190.0, 142.5)"
