,Kaisons Curse,Boy From Hill,Coco Coaster,Phoebes Baby,Snake Fist,Bruces Angel
06-01-2023 11:22:32.799108,"(3.0, 3.6, 3.51)","(4.2, 5.0, 4.982692307692307)","(6.0, 7.0, 6.709090909090909)","(7.0, 9.8, 9.533333333333333)","(3.8, 5.4, 5.300000000000001)","(10.0, 16.0, 14.75)"
06-01-2023 11:22:33.763687,"(3.0, 3.6, 3.486486486486487)","(4.2, 5.0, 4.970967741935484)","(6.0, 7.0, 6.825)","(7.0, 9.8, 9.533333333333333)","(3.8, 5.4, 5.25)","(10.0, 16.5, 15.0)"
06-01-2023 11:22:34.674651,"(3.0, 3.6, 3.48375)","(4.2, 5.0, 4.970967741935484)","(6.0, 7.0, 6.753846153846154)","(7.0, 9.8, 9.533333333333333)","(3.8, 5.4, 5.2)","(10.0, 15.5, 14.785714285714286)"
06-01-2023 11:22:35.655039,"(3.0, 3.6, 3.463235294117647)","(4.2, 5.0, 4.970967741935484)","(6.0, 7.0, 6.947826086956522)","(7.0, 9.8, 9.73846153846154)","(3.8, 5.3, 5.066666666666666)","(10.0, 15.5, 15.333333333333334)"
06-01-2023 11:22:36.646595,"(3.0, 3.6, 3.4546875000000004)","(4.2, 5.0, 4.96)","(6.0, 8.0, 7.885714285714286)","(7.0, 9.8, 9.73846153846154)","(3.8, 5.2, 5.06)","(10.0, 17.0, 15.75)"
06-01-2023 11:22:37.601928,"(3.0, 3.6, 3.406060606060606)","(4.2, 5.0, 4.96)","(6.0, 8.2, 7.68)","(7.0, 9.8, 9.73846153846154)","(3.8, 5.1, 4.988888888888889)","(10.0, 17.0, 15.75)"
06-01-2023 11:22:38.542798,"(3.0, 3.55, 3.4954545454545456)","(4.2, 5.0, 4.9399999999999995)","(6.0, 8.2, 7.68)","(7.0, 9.8, 9.73846153846154)","(3.8, 5.0, 4.866666666666666)","(10.0, 17.0, 14.928571428571429)"
06-01-2023 11:22:39.459351,"(3.0, 3.55, 3.4833333333333334)","(4.2, 5.0, 4.9399999999999995)","(6.0, 7.6, 7.569230769230769)","(7.0, 9.8, 9.73846153846154)","(3.7, 5.0, 4.866666666666666)","(10.0, 16.0, 15.0625)"
06-01-2023 11:22:40.342389,"(3.0, 3.55, 3.4833333333333334)","(4.2, 5.0, 4.9399999999999995)","(6.0, 7.4, 7.341176470588236)","(7.0, 9.8, 9.73846153846154)","(3.7, 5.0, 4.825)","(10.0, 16.0, 15.0625)"
06-01-2023 11:22:41.286304,"(3.0, 3.55, 3.4833333333333334)","(4.2, 5.0, 4.9399999999999995)","(6.0, 7.4, 7.341176470588236)","(7.0, 9.8, 9.73846153846154)","(3.7, 5.0, 4.8374999999999995)","(10.0, 16.0, 15.0625)"
06-01-2023 11:22:42.183849,"(3.0, 3.55, 3.4833333333333334)","(4.2, 5.0, 4.9399999999999995)","(6.0, 7.4, 7.341176470588236)","(7.0, 9.8, 9.685714285714287)","(3.7, 5.1, 4.828571428571428)","(10.0, 16.0, 15.0625)"
06-01-2023 11:22:43.086378,"(3.0, 3.55, 3.4833333333333334)","(4.2, 5.0, 4.9399999999999995)","(6.0, 7.4, 7.3090909090909095)","(7.0, 9.8, 9.73846153846154)","(3.7, 5.0, 4.8374999999999995)","(10.0, 16.0, 15.0625)"
06-01-2023 11:22:43.995244,"(3.0, 3.55, 3.503846153846154)","(4.2, 5.0, 4.9399999999999995)","(6.0, 7.4, 7.233333333333333)","(7.0, 9.8, 9.685714285714287)","(3.7, 5.1, 4.8999999999999995)","(10.0, 16.0, 15.0625)"
06-01-2023 11:22:45.015598,"(3.0, 3.55, 3.4642857142857144)","(4.2, 5.0, 4.9399999999999995)","(6.0, 7.4, 7.3090909090909095)","(7.0, 9.8, 9.73846153846154)","(3.7, 5.1, 4.8374999999999995)","(10.0, 16.0, 15.0625)"
06-01-2023 11:22:46.027333,"(3.0, 3.55, 3.4642857142857144)","(4.2, 5.0, 4.9399999999999995)","(6.0, 7.4, 7.233333333333333)","(7.0, 9.8, 9.753846153846155)","(3.7, 5.1, 4.9)","(10.0, 16.0, 15.0625)"
06-01-2023 11:22:46.941645,"(3.0, 3.55, 3.4642857142857144)","(4.2, 5.0, 4.9399999999999995)","(6.0, 7.6, 7.542857142857143)","(7.0, 9.8, 9.753846153846155)","(3.7, 5.0, 4.9)","(10.0, 16.0, 15.0625)"
06-01-2023 11:22:47.835345,"(3.0, 3.55, 3.507142857142857)","(4.2, 5.0, 4.9399999999999995)","(6.0, 7.8, 7.72)","(7.0, 9.8, 9.714285714285715)","(3.7, 5.0, 4.828571428571428)","(10.0, 16.0, 15.0625)"
06-01-2023 11:22:48.760540,"(3.0, 3.55, 3.503846153846154)","(4.2, 5.0, 4.970967741935484)","(6.0, 7.6, 7.566666666666666)","(7.0, 9.8, 9.753846153846155)","(3.7, 5.0, 4.9)","(10.0, 16.0, 14.928571428571429)"
06-01-2023 11:22:49.689406,"(3.0, 3.55, 3.4833333333333334)","(4.2, 5.0, 4.970967741935484)","(6.0, 7.6, 7.533333333333333)","(7.0, 9.8, 9.753846153846155)","(3.7, 5.0, 4.828571428571428)","(10.0, 16.0, 14.928571428571429)"
06-01-2023 11:22:50.601561,"(3.0, 3.55, 3.4833333333333334)","(4.2, 5.0, 4.970967741935484)","(6.0, 7.8, 7.654545454545454)","(7.0, 9.8, 9.753846153846155)","(3.7, 5.0, 4.9)","(10.0, 16.0, 14.928571428571429)"
06-01-2023 11:22:51.553202,"(3.0, 3.55, 3.4833333333333334)","(4.2, 5.0, 4.9399999999999995)","(6.0, 7.8, 7.466666666666667)","(7.0, 9.8, 9.88888888888889)","(3.7, 5.0, 4.842105263157895)","(10.0, 16.0, 14.928571428571429)"
06-01-2023 11:22:52.488151,"(3.0, 3.55, 3.4833333333333334)","(4.2, 5.0, 4.9399999999999995)","(6.0, 7.6, 7.555555555555555)","(7.0, 10.5, 9.88888888888889)","(3.7, 5.0, 4.84)","(10.0, 16.0, 16.444444444444443)"
06-01-2023 11:22:53.402468,"(3.0, 3.55, 3.455)","(4.2, 5.0, 4.8933333333333335)","(6.0, 7.6, 7.55)","(7.0, 10.0, 9.666666666666666)","(3.7, 4.9, 4.86)","(10.0, 17.0, 15.0625)"
06-01-2023 11:22:54.303986,"(3.0, 3.55, 3.455)","(4.2, 5.0, 4.9399999999999995)","(6.0, 7.6, 7.555555555555555)","(7.0, 10.0, 9.88)","(3.7, 4.9, 4.74)","(10.0, 16.0, 15.423076923076923)"
06-01-2023 11:22:55.145190,"(3.0, 3.55, 3.455)","(4.2, 5.0, 4.8933333333333335)","(6.0, 7.6, 7.555555555555555)","(7.0, 10.5, 9.88888888888889)","(3.7, 4.9, 4.74)","(10.0, 16.0, 15.423076923076923)"
06-01-2023 11:22:56.083459,"(3.0, 3.55, 3.490625)","(4.2, 4.9, 4.892592592592593)","(6.0, 7.6, 7.5)","(7.0, 10.5, 10.133333333333333)","(3.7, 5.0, 4.866666666666666)","(10.0, 16.0, 15.423076923076923)"
06-01-2023 11:22:57.055195,"(3.0, 3.55, 3.490625)","(4.2, 4.9, 4.893103448275863)","(6.0, 7.6, 7.533333333333333)","(7.0, 10.5, 10.133333333333333)","(3.7, 5.0, 4.866666666666666)","(10.0, 16.0, 14.928571428571429)"
06-01-2023 11:22:58.052602,"(3.0, 3.55, 3.490625)","(4.2, 5.0, 4.95)","(6.0, 7.4, 7.375)","(7.0, 10.5, 10.133333333333333)","(3.7, 5.0, 4.905882352941176)","(10.0, 16.0, 14.928571428571429)"
06-01-2023 11:22:59.121363,"(3.0, 3.55, 3.4685714285714284)","(4.2, 5.0, 4.936842105263158)","(6.0, 7.6, 7.583333333333333)","(7.0, 10.5, 9.675)","(3.7, 5.1, 4.9)","(10.0, 16.0, 16.214285714285715)"
06-01-2023 11:23:00.028014,"(3.0, 3.55, 3.4685714285714284)","(4.2, 5.0, 4.936842105263158)","(6.0, 7.6, 7.5874999999999995)","(7.0, 10.5, 9.675)","(3.7, 5.0, 5.035483870967742)","(10.0, 16.5, 15.583333333333334)"
06-01-2023 11:23:00.956079,"(3.0, 3.55, 3.4685714285714284)","(4.2, 4.9, 4.894285714285715)","(6.0, 7.6, 7.5874999999999995)","(7.0, 10.5, 9.675)","(3.7, 5.1, 5.180645161290323)","(10.0, 16.0, 15.375)"
06-01-2023 11:23:01.911511,"(3.0, 3.55, 3.4685714285714284)","(4.2, 4.9, 4.894285714285715)","(6.0, 7.6, 7.5874999999999995)","(7.0, 10.5, 9.675)","(3.7, 5.2, 5.1)","(10.0, 16.0, 15.615384615384615)"
06-01-2023 11:23:02.797965,"(3.0, 3.55, 3.4685714285714284)","(4.2, 4.9, 4.843589743589744)","(6.0, 7.6, 7.585185185185185)","(7.0, 10.5, 9.675)","(3.7, 5.2, 5.014285714285714)","(10.0, 16.0, 15.615384615384615)"
06-01-2023 11:23:03.772707,"(3.0, 3.45, 3.425)","(4.2, 4.9, 4.808333333333334)","(6.0, 7.6, 7.573333333333333)","(7.0, 10.5, 9.644444444444444)","(3.7, 5.3, 5.075)","(10.0, 16.0, 15.375)"
06-01-2023 11:23:04.676374,"(3.0, 3.45, 3.4314814814814816)","(4.2, 4.9, 4.808333333333334)","(6.0, 7.6, 7.573333333333333)","(7.0, 10.5, 9.644444444444444)","(3.7, 5.3, 5.15)","(10.0, 16.0, 15.615384615384615)"
06-01-2023 11:23:05.743505,"(3.0, 3.45, 3.4314814814814816)","(4.2, 4.9, 4.815384615384616)","(6.0, 7.6, 7.573333333333333)","(7.0, 10.5, 9.644444444444444)","(3.7, 5.3, 5.2785714285714285)","(10.0, 16.0, 15.375)"
06-01-2023 11:23:06.682818,"(3.0, 3.45, 3.4314814814814816)","(4.2, 4.9, 4.815384615384616)","(6.0, 7.6, 7.573333333333333)","(7.0, 10.5, 9.631578947368421)","(3.7, 5.3, 5.183333333333334)","(10.0, 16.0, 16.636363636363637)"
06-01-2023 11:23:07.594791,"(3.0, 3.45, 3.4314814814814816)","(4.2, 4.9, 4.808333333333334)","(6.0, 7.6, 7.573333333333333)","(7.0, 10.5, 9.529411764705882)","(3.7, 5.4, 5.183333333333334)","(10.0, 17.0, 16.333333333333332)"
06-01-2023 11:23:08.519064,"(3.0, 3.45, 3.425)","(4.2, 4.9, 4.815384615384616)","(6.0, 7.6, 7.5375)","(7.0, 10.5, 9.557142857142857)","(3.7, 5.4, 5.183333333333334)","(10.0, 17.0, 16.333333333333332)"
06-01-2023 11:23:09.441210,"(3.0, 3.45, 3.4272727272727272)","(4.2, 4.9, 4.815384615384616)","(6.0, 7.6, 7.533333333333333)","(7.0, 10.5, 9.8)","(3.7, 5.4, 5.183333333333334)","(10.0, 17.0, 16.636363636363637)"
06-01-2023 11:23:10.402510,"(3.0, 3.45, 3.4205882352941175)","(4.2, 4.9, 4.815384615384616)","(6.0, 7.6, 7.533333333333333)","(7.0, 10.0, 9.8)","(3.7, 5.4, 5.183333333333334)","(10.0, 17.0, 16.333333333333332)"
06-01-2023 11:23:11.239490,"(3.0, 3.45, 3.4205882352941175)","(4.2, 4.9, 4.815384615384616)","(6.0, 7.6, 7.533333333333333)","(7.0, 10.0, 9.8)","(3.7, 5.4, 5.183333333333334)","(10.0, 17.0, 16.333333333333332)"
06-01-2023 11:23:12.126978,"(3.0, 3.45, 3.4205882352941175)","(4.2, 4.9, 4.815384615384616)","(6.0, 7.6, 7.533333333333333)","(7.0, 10.0, 9.8)","(3.7, 5.4, 5.183333333333334)","(10.0, 16.0, 15.642857142857142)"
06-01-2023 11:23:13.098404,"(3.0, 3.5, 3.493333333333333)","(4.2, 4.9, 4.825)","(6.0, 7.2, 7.0588235294117645)","(7.0, 10.0, 9.8)","(3.7, 5.4, 5.2700000000000005)","(10.0, 16.0, 15.642857142857142)"
06-01-2023 11:23:14.222494,"(2.9, 3.5, 3.4947368421052634)","(4.2, 4.9, 4.842857142857143)","(6.0, 7.2, 7.0588235294117645)","(7.0, 10.0, 9.8)","(3.7, 5.5, 5.32)","(10.0, 16.0, 15.444444444444445)"
06-01-2023 11:23:15.131311,"(2.9, 3.5, 3.4947368421052634)","(4.2, 4.9, 4.815384615384616)","(6.0, 7.2, 7.0588235294117645)","(7.0, 10.0, 9.8)","(3.7, 5.5, 5.32)","(10.0, 16.0, 15.375)"
06-01-2023 11:23:15.999911,"(2.9, 3.6, 3.5323529411764705)","(4.2, 4.9, 4.808333333333334)","(6.0, 7.2, 7.010526315789473)","(7.0, 9.8, 9.666666666666668)","(3.7, 5.5, 5.428571428571429)","(10.0, 16.0, 15.375)"
06-01-2023 11:23:17.060006,"(2.9, 3.6, 3.5323529411764705)","(4.2, 4.9, 4.808333333333334)","(6.0, 7.2, 7.010526315789473)","(7.0, 10.0, 9.12)","(3.7, 5.5, 5.285714285714286)","(10.0, 16.0, 15.285714285714286)"
06-01-2023 11:23:18.243993,"(2.9, 3.6, 3.5631578947368423)","(4.2, 4.9, 4.808333333333334)","(6.0, 7.2, 7.0875)","(7.0, 9.2, 9.09)","(3.7, 5.5, 5.25)","(10.0, 16.0, 16.555555555555557)"
06-01-2023 11:23:19.337240,"(2.9, 3.65, 3.6214285714285714)","(4.2, 4.9, 4.808333333333334)","(6.0, 7.2, 6.857142857142857)","(7.0, 9.2, 9.09)","(3.7, 5.5, 5.453846153846154)","(10.0, 17.0, 15.666666666666666)"
06-01-2023 11:23:20.406270,"(2.9, 3.65, 3.6374999999999997)","(4.2, 4.9, 4.808333333333334)","(6.0, 7.2, 6.9)","(7.0, 9.2, 8.992)","(3.7, 5.5, 5.285714285714286)","(10.0, 17.0, 15.666666666666666)"
06-01-2023 11:23:21.316723,"(2.9, 3.65, 3.638235294117647)","(4.2, 4.9, 4.815384615384616)","(6.0, 7.0, 6.95)","(7.0, 9.0, 8.992)","(3.7, 5.5, 5.26)","(10.0, 17.0, 16.333333333333332)"
06-01-2023 11:23:22.317602,"(2.9, 3.65, 3.625)","(4.2, 4.9, 4.825)","(6.0, 6.8, 6.714285714285714)","(7.0, 9.0, 8.992)","(3.7, 5.5, 5.421052631578948)","(10.0, 17.0, 15.666666666666666)"
06-01-2023 11:23:23.257710,"(2.9, 3.65, 3.6357142857142857)","(4.2, 4.9, 4.8578947368421055)","(6.0, 6.8, 6.714285714285714)","(7.0, 9.0, 8.992)","(3.7, 5.5, 5.366666666666666)","(10.0, 17.0, 15.5)"
06-01-2023 11:23:24.175736,"(2.9, 3.6, 3.5500000000000003)","(4.2, 4.9, 4.815384615384616)","(6.0, 7.0, 6.95)","(7.0, 9.2, 9.169230769230769)","(3.7, 5.5, 5.414285714285715)","(10.0, 16.5, 16.25)"
06-01-2023 11:23:25.181949,"(2.9, 3.6, 3.48)","(4.2, 4.9, 4.825)","(6.0, 6.8, 6.675)","(7.0, 9.4, 9.184615384615384)","(3.7, 5.5, 5.38)","(10.0, 16.5, 16.0)"
06-01-2023 11:23:26.079239,"(2.9, 3.55, 3.4833333333333334)","(4.2, 4.9, 4.8578947368421055)","(6.0, 6.8, 6.675)","(7.0, 9.2, 9.184615384615384)","(3.7, 5.5, 5.38)","(10.0, 17.0, 16.333333333333332)"
06-01-2023 11:23:26.977025,"(2.9, 3.55, 3.466666666666667)","(4.2, 4.9, 4.825)","(6.0, 6.8, 6.675)","(7.0, 9.2, 9.184615384615384)","(3.7, 5.5, 5.357142857142857)","(10.0, 16.5, 16.071428571428573)"
06-01-2023 11:23:27.805217,"(2.9, 3.6, 3.463636363636364)","(4.2, 4.9, 4.8578947368421055)","(6.0, 6.8, 6.675)","(7.0, 9.2, 9.184615384615384)","(3.7, 5.5, 5.357142857142857)","(10.0, 16.5, 16.071428571428573)"
06-01-2023 11:23:28.735819,"(2.9, 3.6, 3.475)","(4.2, 4.9, 4.825)","(6.0, 6.8, 6.675)","(7.0, 9.2, 9.184)","(3.7, 5.5, 5.357142857142857)","(10.0, 16.5, 15.1875)"
06-01-2023 11:23:29.700505,"(2.9, 3.6, 3.459375)","(4.2, 4.9, 4.8578947368421055)","(6.0, 6.8, 6.675)","(7.0, 9.2, 9.184)","(4.0, 5.5, 5.414285714285715)","(10.0, 15.5, 15.307692307692308)"
06-01-2023 11:23:30.647751,"(2.9, 3.6, 3.575)","(4.2, 4.9, 4.825)","(6.0, 6.8, 6.675)","(7.0, 9.2, 9.184)","(4.0, 5.5, 5.357142857142857)","(10.0, 15.5, 15.1875)"
06-01-2023 11:23:31.569573,"(2.9, 3.6, 3.55625)","(4.2, 4.9, 4.8578947368421055)","(6.0, 7.0, 6.95)","(7.0, 9.2, 9.184)","(4.0, 5.5, 5.366666666666666)","(10.0, 15.5, 15.1875)"
06-01-2023 11:23:32.538381,"(2.9, 3.6, 3.577777777777778)","(4.2, 4.9, 4.842857142857143)","(6.0, 7.0, 6.964705882352941)","(7.0, 9.6, 9.6)","(4.0, 5.5, 5.388888888888888)","(10.0, 15.5, 15.307692307692308)"
06-01-2023 11:23:33.469554,"(2.9, 3.6, 3.55)","(4.2, 4.9, 4.78421052631579)","(6.0, 7.0, 6.964705882352941)","(7.0, 9.8, 9.6)","(4.0, 5.5, 5.357142857142857)","(10.0, 15.5, 15.1875)"
06-01-2023 11:23:34.448013,"(2.9, 3.6, 3.577777777777778)","(4.2, 4.9, 4.770588235294118)","(6.0, 7.0, 6.964705882352941)","(7.0, 9.8, 9.6)","(4.0, 5.5, 5.414285714285715)","(10.0, 15.5, 15.307692307692308)"
06-01-2023 11:23:35.407375,"(2.9, 3.6, 3.54)","(4.2, 4.9, 4.770588235294118)","(6.0, 7.0, 6.964705882352941)","(7.0, 9.8, 9.6)","(4.0, 5.5, 5.476923076923077)","(10.0, 15.5, 15.75)"
06-01-2023 11:23:36.300617,"(2.9, 3.6, 3.566666666666667)","(4.2, 4.9, 4.770588235294118)","(6.0, 7.0, 6.964705882352941)","(7.0, 9.8, 9.6)","(4.0, 5.5, 5.476923076923077)","(10.0, 16.0, 15.75)"
06-01-2023 11:23:37.291897,"(2.9, 3.6, 3.55)","(4.2, 4.8, 4.76551724137931)","(6.0, 7.0, 6.914285714285715)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.5, 5.458333333333334)","(10.0, 16.0, 15.5)"
06-01-2023 11:23:38.477054,"(2.9, 3.6, 3.48)","(4.2, 4.9, 4.805714285714286)","(6.0, 7.0, 6.914285714285715)","(7.0, 10.0, 9.92)","(4.0, 5.5, 5.523076923076923)","(10.0, 16.0, 15.25)"
06-01-2023 11:23:39.479700,"(2.9, 3.6, 3.55)","(4.2, 4.9, 4.805714285714286)","(6.0, 7.0, 6.914285714285715)","(7.0, 10.0, 9.92)","(4.0, 5.6, 5.488888888888889)","(10.0, 16.0, 15.925925925925926)"
06-01-2023 11:23:40.507519,"(2.9, 3.6, 3.516)","(4.2, 4.9, 4.805714285714286)","(6.0, 7.0, 6.914285714285715)","(7.0, 10.0, 9.927272727272728)","(4.0, 5.6, 5.523076923076923)","(10.0, 16.0, 15.925925925925926)"
06-01-2023 11:23:41.494479,"(2.9, 3.6, 3.516)","(4.2, 4.9, 4.805714285714286)","(6.0, 7.0, 6.823529411764706)","(7.0, 10.0, 9.927272727272728)","(4.0, 5.6, 5.488888888888889)","(10.0, 16.0, 15.38888888888889)"
06-01-2023 11:23:42.640037,"(2.9, 3.5, 3.475)","(4.2, 4.9, 4.7956521739130435)","(6.0, 6.6, 6.516666666666667)","(7.0, 10.0, 9.927272727272728)","(4.0, 5.6, 5.523076923076923)","(10.0, 15.5, 16.984615384615385)"
06-01-2023 11:23:43.648241,"(2.9, 3.5, 3.475)","(4.2, 4.9, 4.7956521739130435)","(6.0, 6.6, 6.507692307692308)","(7.0, 10.0, 9.927272727272728)","(4.0, 5.6, 5.523076923076923)","(10.0, 17.0, 16.984848484848484)"
06-01-2023 11:23:44.705551,"(2.9, 3.5, 3.475)","(4.2, 4.9, 4.7956521739130435)","(6.0, 6.6, 6.4559999999999995)","(7.0, 10.0, 9.927272727272728)","(4.0, 5.6, 5.488888888888889)","(10.0, 17.0, 16.984848484848484)"
06-01-2023 11:23:45.735931,"(2.9, 3.5, 3.475)","(4.2, 4.9, 4.7956521739130435)","(6.0, 6.6, 6.866666666666666)","(7.0, 10.0, 9.927272727272728)","(4.0, 5.6, 5.523076923076923)","(10.0, 17.0, 16.984848484848484)"
06-01-2023 11:23:46.669015,"(2.9, 3.5, 3.466666666666667)","(4.2, 4.9, 4.7956521739130435)","(6.0, 7.0, 6.866666666666666)","(7.0, 10.0, 9.927272727272728)","(4.0, 5.6, 5.488888888888889)","(10.0, 17.0, 16.7)"
06-01-2023 11:23:47.707433,"(2.9, 3.5, 3.475)","(4.2, 4.8, 4.776470588235294)","(6.0, 7.2, 7.1571428571428575)","(7.0, 10.0, 9.927272727272728)","(4.0, 5.6, 5.523076923076923)","(10.0, 17.5, 16.833333333333332)"
06-01-2023 11:23:48.657818,"(2.9, 3.5, 3.488888888888889)","(4.2, 4.8, 4.746341463414634)","(6.0, 7.2, 7.1571428571428575)","(7.0, 10.0, 9.927272727272728)","(4.0, 5.6, 5.523076923076923)","(10.0, 17.5, 17.055555555555557)"
06-01-2023 11:23:49.637307,"(2.9, 3.5, 3.475)","(4.2, 4.8, 4.746341463414634)","(6.0, 7.2, 7.1571428571428575)","(7.0, 10.0, 9.927272727272728)","(4.0, 5.6, 5.523076923076923)","(10.0, 17.5, 16.785714285714285)"
06-01-2023 11:23:50.650798,"(2.9, 3.55, 3.4714285714285715)","(4.2, 4.8, 4.746341463414634)","(6.0, 7.2, 7.1571428571428575)","(7.0, 9.6, 9.559999999999999)","(4.0, 5.6, 5.523076923076923)","(10.0, 17.5, 16.763157894736842)"
06-01-2023 11:23:51.715764,"(2.9, 3.55, 3.488888888888889)","(4.2, 4.8, 4.746341463414634)","(6.0, 7.2, 7.05)","(7.0, 9.6, 9.927272727272728)","(4.0, 5.6, 5.488888888888889)","(10.0, 17.5, 16.984126984126984)"
06-01-2023 11:23:52.849895,"(2.9, 3.6, 3.525)","(4.2, 4.5, 4.490909090909091)","(6.0, 7.2, 7.05)","(7.0, 10.0, 9.927272727272728)","(4.0, 5.6, 5.5285714285714285)","(10.0, 17.0, 16.984126984126984)"
06-01-2023 11:23:53.877689,"(2.9, 3.6, 3.533333333333333)","(4.2, 4.6, 4.490909090909091)","(6.0, 7.2, 7.133333333333334)","(7.0, 10.0, 9.933333333333334)","(4.0, 5.6, 5.5285714285714285)","(10.0, 17.0, 16.939393939393938)"
06-01-2023 11:23:54.764119,"(2.9, 3.6, 3.5375)","(4.2, 4.6, 4.42)","(6.0, 7.2, 7.05)","(7.0, 10.0, 9.933333333333334)","(4.0, 5.6, 5.5285714285714285)","(10.0, 17.0, 16.939393939393938)"
06-01-2023 11:23:55.726436,"(2.9, 3.55, 3.51)","(4.2, 4.6, 4.5285714285714285)","(6.0, 7.2, 7.05)","(7.0, 10.0, 9.933333333333334)","(4.0, 5.6, 5.52)","(10.0, 17.0, 16.939393939393938)"
06-01-2023 11:23:56.720609,"(2.9, 3.55, 3.51)","(4.0, 4.6, 4.488888888888889)","(6.0, 7.2, 7.133333333333334)","(7.0, 10.0, 9.933333333333334)","(4.0, 5.6, 5.5058823529411764)","(11.0, 17.0, 16.785714285714285)"
06-01-2023 11:23:57.715950,"(2.9, 3.55, 3.4499999999999997)","(4.0, 4.6, 4.56)","(6.0, 6.8, 6.675)","(7.0, 10.0, 9.927272727272728)","(4.0, 5.6, 5.5058823529411764)","(11.0, 17.5, 16.7)"
06-01-2023 11:23:58.683996,"(2.9, 3.55, 3.4187499999999997)","(4.0, 4.7, 4.575)","(6.0, 6.8, 6.723076923076923)","(7.0, 10.0, 9.49090909090909)","(4.0, 5.6, 5.5)","(11.0, 17.5, 16.75)"
06-01-2023 11:23:59.674356,"(2.9, 3.5, 3.45)","(4.0, 4.8, 4.748387096774193)","(6.0, 6.8, 6.675)","(7.0, 10.0, 9.626666666666667)","(4.0, 5.6, 5.525)","(11.0, 17.5, 16.75)"
06-01-2023 11:24:00.666258,"(2.9, 3.5, 3.468421052631579)","(4.0, 4.8, 4.719148936170212)","(6.0, 6.8, 6.723076923076923)","(7.0, 10.0, 9.626666666666667)","(4.0, 5.6, 5.525)","(11.0, 17.5, 16.8)"
06-01-2023 11:24:01.602648,"(2.9, 3.5, 3.44)","(4.0, 4.7, 4.58)","(6.0, 6.8, 6.675)","(7.0, 10.0, 9.781818181818181)","(4.0, 5.6, 5.566666666666666)","(11.0, 17.5, 16.821428571428573)"
06-01-2023 11:24:02.561452,"(2.9, 3.45, 3.44375)","(4.0, 4.7, 4.640000000000001)","(6.0, 6.8, 6.723076923076923)","(7.0, 10.0, 9.626666666666667)","(4.0, 5.6, 5.489655172413793)","(11.0, 17.0, 16.821428571428573)"
06-01-2023 11:24:03.544926,"(2.9, 3.5, 3.428571428571429)","(4.0, 4.7, 4.538461538461538)","(6.0, 6.8, 6.75)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.6, 5.489655172413793)","(11.0, 17.0, 16.846153846153847)"
06-01-2023 11:24:04.625374,"(2.9, 3.5, 3.4541666666666666)","(4.0, 4.7, 4.6125)","(6.0, 7.0, 6.670588235294117)","(7.0, 10.0, 9.433333333333334)","(4.0, 5.6, 5.489655172413793)","(11.0, 17.0, 16.8)"
06-01-2023 11:24:05.545476,"(2.9, 3.5, 3.4838235294117648)","(4.0, 4.6, 4.580952380952381)","(6.0, 6.8, 6.633333333333333)","(7.0, 10.0, 9.433333333333334)","(4.0, 5.6, 5.489655172413793)","(11.0, 17.0, 16.8)"
06-01-2023 11:24:06.434245,"(2.9, 3.55, 3.519811320754717)","(4.0, 4.6, 4.5649999999999995)","(6.0, 6.8, 6.702222222222222)","(7.0, 10.0, 9.42608695652174)","(4.0, 5.7, 5.626315789473685)","(11.0, 17.0, 16.860759493670887)"
06-01-2023 11:24:07.416853,"(2.9, 3.55, 3.519230769230769)","(4.0, 4.6, 4.529411764705882)","(6.0, 6.8, 6.658823529411764)","(7.0, 10.0, 9.42608695652174)","(4.0, 5.7, 5.6230769230769235)","(11.0, 17.0, 16.860759493670887)"
06-01-2023 11:24:08.459185,"(2.9, 3.55, 3.5142857142857142)","(4.0, 4.6, 4.544)","(6.0, 7.0, 6.72)","(7.0, 10.0, 9.42608695652174)","(4.0, 5.7, 5.6230769230769235)","(11.0, 17.0, 16.46969696969697)"
06-01-2023 11:24:09.379974,"(2.9, 3.6, 3.5352941176470587)","(4.0, 4.6, 4.544)","(6.0, 6.8, 6.669230769230769)","(7.0, 9.8, 9.675)","(4.0, 5.7, 5.621212121212121)","(11.0, 16.5, 16.46969696969697)"
06-01-2023 11:24:10.314977,"(2.9, 3.6, 3.5352941176470587)","(4.0, 4.6, 4.544)","(6.0, 6.8, 6.678260869565217)","(7.0, 9.8, 9.766666666666667)","(4.0, 5.7, 5.581818181818182)","(11.0, 16.5, 16.455882352941178)"
06-01-2023 11:24:11.312327,"(2.9, 3.6, 3.5371428571428574)","(4.0, 4.6, 4.544)","(6.0, 6.8, 6.644444444444444)","(7.0, 10.0, 9.73)","(4.0, 5.6, 5.569696969696969)","(11.0, 16.5, 16.46969696969697)"
06-01-2023 11:24:12.322078,"(2.9, 3.6, 3.5371428571428574)","(4.0, 4.6, 4.544)","(6.0, 6.8, 6.678260869565217)","(7.0, 10.0, 9.85)","(4.0, 5.6, 5.569696969696969)","(11.0, 16.5, 16.727272727272727)"
06-01-2023 11:24:13.233365,"(2.9, 3.6, 3.575862068965517)","(4.0, 4.6, 4.531147540983606)","(6.0, 6.8, 6.619047619047619)","(7.0, 9.8, 9.700000000000001)","(4.0, 5.6, 5.569696969696969)","(11.0, 17.0, 16.727272727272727)"
