,Cruising Bellew,Hoppers Dream,Manoeuver Man,Calculating Dancer,Mamma Kass,Midnight Sport,Captain Thunderbolt Nz,Passionate Pursuit,Absolution,My Golden Eagle
12-01-2023 15:21:06.441045,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.0)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.636363636363637)","(10.0, 13.0, 11.666666666666666)","(8.5, 9.8, 9.772727272727273)","(21.0, 99999, 99990)","(10.0, 15.0, 13.666666666666666)","(3.7, 4.1, 3.8229166666666665)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:07.867364,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.0)","(31.0, 46.0, 38.0)","(2.7, 5.0, 4.636363636363637)","(10.0, 13.0, 11.666666666666666)","(8.5, 9.8, 9.772727272727273)","(21.0, 99999, 99990)","(10.0, 15.0, 12.777777777777779)","(3.7, 4.1, 3.8229166666666665)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:09.309911,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.0)","(31.0, 44.0, 38.0)","(2.7, 5.0, 4.636363636363637)","(10.0, 13.0, 11.666666666666666)","(8.5, 9.8, 9.772727272727273)","(21.0, 99999, 99990)","(10.0, 15.0, 12.777777777777779)","(3.7, 4.1, 3.8229166666666665)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:10.696345,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.0)","(31.0, 44.0, 38.0)","(2.7, 5.0, 4.636363636363637)","(10.0, 13.0, 11.666666666666666)","(8.5, 9.8, 9.772727272727273)","(21.0, 99999, 99990)","(10.0, 15.0, 13.333333333333332)","(3.7, 4.1, 3.8229166666666665)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:12.069934,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.0)","(31.0, 44.0, 38.0)","(2.7, 5.0, 4.636363636363637)","(10.0, 13.0, 11.666666666666666)","(8.5, 9.8, 9.772727272727273)","(21.0, 99999, 99990)","(10.0, 15.0, 13.333333333333332)","(3.7, 4.1, 3.8229166666666665)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:13.393074,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.0)","(31.0, 44.0, 38.0)","(2.7, 5.0, 4.636363636363637)","(10.0, 13.0, 11.666666666666666)","(8.5, 9.8, 10.68)","(21.0, 99999, 99990)","(10.0, 15.0, 12.857142857142858)","(3.7, 4.1, 3.8229166666666665)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:14.687872,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.666666666666664)","(31.0, 44.0, 38.0)","(2.7, 5.0, 4.5)","(10.0, 13.0, 11.666666666666666)","(8.5, 11.0, 10.142857142857142)","(21.0, 99999, 99990)","(10.0, 15.0, 12.857142857142858)","(3.7, 4.1, 3.717391304347826)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:16.005444,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.666666666666664)","(31.0, 44.0, 38.0)","(2.7, 5.0, 4.5625)","(10.0, 13.0, 11.666666666666666)","(8.5, 11.5, 10.36)","(21.0, 99999, 99990)","(10.0, 15.0, 12.857142857142858)","(3.7, 4.1, 3.717391304347826)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:17.317996,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.666666666666664)","(31.0, 44.0, 38.0)","(2.7, 5.0, 4.5625)","(10.0, 13.0, 11.666666666666666)","(8.5, 11.5, 10.36)","(21.0, 99999, 99990)","(10.0, 15.0, 12.857142857142858)","(3.7, 4.1, 3.7750000000000004)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:18.581970,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.666666666666664)","(31.0, 44.0, 38.0)","(2.7, 5.0, 4.533333333333333)","(10.0, 13.0, 11.666666666666666)","(8.5, 11.5, 10.36)","(21.0, 99999, 99990)","(10.0, 15.0, 15.375)","(3.7, 4.0, 3.7750000000000004)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:19.924645,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.666666666666664)","(31.0, 44.0, 38.0)","(2.7, 5.0, 4.142857142857143)","(10.0, 13.0, 11.75)","(8.5, 11.5, 10.36)","(21.0, 99999, 99990)","(10.0, 16.5, 13.5)","(3.7, 4.0, 3.7750000000000004)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:21.290651,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.666666666666664)","(31.0, 44.0, 38.0)","(2.7, 5.0, 4.142857142857143)","(10.0, 12.5, 11.5)","(8.5, 11.5, 10.48)","(21.0, 99999, 99990)","(10.0, 16.5, 13.09090909090909)","(3.7, 4.0, 3.7750000000000004)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:22.871044,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.666666666666664)","(31.0, 44.0, 36.0)","(2.7, 5.0, 4.7272727272727275)","(10.0, 12.5, 11.833333333333334)","(8.5, 11.5, 10.48)","(21.0, 99999, 99990)","(10.0, 16.0, 14.0)","(3.7, 4.0, 3.94)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:24.270290,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.666666666666664)","(31.0, 44.0, 36.0)","(2.7, 5.0, 4.3999999999999995)","(10.0, 12.5, 11.944444444444445)","(8.5, 11.5, 10.48)","(21.0, 99999, 99990)","(10.0, 16.0, 14.0)","(3.7, 4.1, 3.94)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:25.764567,"(81.0, 130.0, 122.22222222222223)","(31.0, 70.0, 62.666666666666664)","(31.0, 44.0, 36.0)","(2.7, 5.0, 4.6)","(10.0, 12.5, 11.944444444444445)","(8.5, 11.5, 10.6)","(21.0, 99999, 99990)","(10.0, 16.0, 14.0)","(3.7, 4.1, 3.8411764705882354)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:27.219405,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 44.0, 36.0)","(2.7, 5.0, 4.6)","(10.0, 12.5, 11.944444444444445)","(8.5, 11.5, 10.6)","(21.0, 99999, 99990)","(10.0, 16.0, 14.0)","(3.7, 4.1, 3.842857142857143)","(4.8, 5.8, 5.4941176470588236)"
12-01-2023 15:21:28.758969,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 44.0, 36.0)","(2.7, 5.0, 4.6)","(10.0, 12.5, 11.944444444444445)","(8.5, 11.5, 10.6)","(21.0, 99999, 99990)","(10.0, 16.0, 14.0)","(3.7, 4.1, 3.842857142857143)","(4.8, 5.8, 5.4941176470588236)"
12-01-2023 15:21:30.044232,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 44.0, 36.0)","(2.7, 5.0, 4.6)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.5, 10.48)","(21.0, 99999, 99990)","(10.0, 16.0, 14.0)","(3.7, 4.1, 3.842857142857143)","(4.8, 5.8, 5.4941176470588236)"
12-01-2023 15:21:31.360663,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 44.0, 39.14285714285714)","(2.7, 5.0, 4.6)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.5, 10.48)","(21.0, 99999, 99990)","(10.0, 16.0, 14.0)","(3.7, 4.1, 3.8111111111111113)","(4.8, 5.8, 5.48)"
12-01-2023 15:21:32.647915,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 40.0)","(2.7, 5.0, 4.6)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.5, 10.48)","(21.0, 99999, 99990)","(10.0, 16.0, 14.0)","(3.7, 4.1, 3.8111111111111113)","(4.8, 5.8, 5.48)"
12-01-2023 15:21:33.985596,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 40.0)","(2.7, 5.0, 4.636363636363637)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.5, 10.48)","(21.0, 99999, 99990)","(10.0, 16.0, 13.714285714285714)","(3.7, 4.1, 3.8111111111111113)","(4.8, 5.8, 5.48)"
12-01-2023 15:21:35.341834,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 40.0)","(2.7, 5.0, 4.5)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.5, 10.48)","(21.0, 99999, 99990)","(10.0, 16.0, 13.714285714285714)","(3.7, 4.1, 3.8666666666666667)","(4.8, 5.8, 5.48)"
12-01-2023 15:21:36.637871,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 40.0)","(2.7, 5.0, 4.5625)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.5, 10.48)","(21.0, 99999, 99990)","(10.0, 16.0, 13.714285714285714)","(3.7, 4.1, 3.9541666666666666)","(4.8, 5.8, 5.48)"
12-01-2023 15:21:37.970184,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 40.0)","(2.7, 5.0, 4.5625)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.5, 10.142857142857144)","(21.0, 99999, 99990)","(10.0, 16.0, 13.714285714285714)","(3.7, 4.1, 3.9541666666666666)","(4.8, 5.8, 5.48)"
12-01-2023 15:21:39.288053,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 43.6)","(2.7, 5.0, 4.7)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.0, 10.142857142857144)","(21.0, 99999, 99990)","(10.0, 16.0, 13.714285714285714)","(3.7, 4.1, 3.9949999999999997)","(4.8, 5.8, 5.48)"
12-01-2023 15:21:40.575426,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 43.6)","(2.7, 5.0, 4.7)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.0, 10.142857142857144)","(21.0, 99999, 99990)","(10.0, 16.0, 13.714285714285714)","(3.7, 4.1, 3.9949999999999997)","(4.8, 5.8, 5.48)"
12-01-2023 15:21:41.821385,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 43.6)","(2.7, 5.0, 4.45)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.0, 10.285714285714286)","(21.0, 99999, 99990)","(10.0, 16.0, 15.0)","(3.7, 4.1, 3.9949999999999997)","(4.8, 5.8, 5.48)"
12-01-2023 15:21:43.009917,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 43.6)","(2.7, 4.9, 4.45)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.0, 10.285714285714286)","(21.0, 99999, 99990)","(10.0, 16.0, 15.0)","(3.7, 4.1, 3.9949999999999997)","(4.8, 5.8, 5.48)"
12-01-2023 15:21:44.301999,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 43.6)","(2.7, 4.9, 4.15)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.0, 10.142857142857144)","(21.0, 99999, 99990)","(10.0, 16.0, 15.0)","(3.7, 4.1, 3.9949999999999997)","(4.8, 5.8, 5.48)"
12-01-2023 15:21:45.591206,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 43.6)","(2.7, 4.9, 4.15)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.0, 10.285714285714286)","(21.0, 99999, 99990)","(10.0, 16.0, 15.0)","(3.7, 4.1, 3.9949999999999997)","(4.8, 5.8, 5.48)"
12-01-2023 15:21:47.038993,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 43.6)","(2.7, 4.9, 4.15)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.0, 10.285714285714286)","(21.0, 99999, 99990)","(10.0, 16.0, 15.857142857142858)","(3.7, 4.1, 3.9949999999999997)","(4.8, 5.8, 5.4941176470588236)"
12-01-2023 15:21:48.524558,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 43.6)","(2.7, 4.9, 4.3)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.0, 10.285714285714286)","(21.0, 99999, 99990)","(10.0, 16.5, 14.5)","(3.7, 3.65, 3.6043103448275864)","(4.8, 5.8, 5.4941176470588236)"
12-01-2023 15:21:49.704678,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 43.6)","(2.7, 4.9, 4.550000000000001)","(10.0, 12.5, 11.59090909090909)","(8.5, 11.0, 11.666666666666666)","(21.0, 99999, 99990)","(10.0, 16.5, 13.666666666666666)","(3.7, 3.65, 3.96)","(4.8, 5.8, 5.4941176470588236)"
12-01-2023 15:21:50.963340,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 43.6)","(2.7, 4.9, 4.328571428571428)","(10.0, 12.5, 11.59090909090909)","(8.5, 12.0, 11.214285714285714)","(21.0, 99999, 99990)","(10.0, 16.0, 13.0)","(3.7, 4.0, 3.857142857142857)","(4.8, 5.8, 5.4941176470588236)"
12-01-2023 15:21:52.252393,"(81.0, 130.0, 123.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 41.0)","(2.7, 4.5, 4.338461538461538)","(10.0, 12.5, 11.59090909090909)","(8.5, 13.0, 11.833333333333334)","(21.0, 99999, 99990)","(10.0, 16.0, 13.0)","(3.7, 4.0, 3.857142857142857)","(4.8, 5.8, 5.4941176470588236)"
12-01-2023 15:21:53.501574,"(81.0, 130.0, 110.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 41.0)","(2.7, 4.8, 4.414285714285715)","(10.0, 12.5, 11.59090909090909)","(8.5, 12.5, 11.75)","(21.0, 99999, 99990)","(10.0, 16.0, 13.0)","(3.7, 4.0, 4.043749999999999)","(4.8, 5.8, 5.4941176470588236)"
12-01-2023 15:21:54.735688,"(81.0, 130.0, 110.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 41.0)","(2.7, 4.7, 4.414285714285715)","(10.0, 12.5, 11.59090909090909)","(8.5, 12.5, 11.75)","(21.0, 99999, 99990)","(10.0, 16.0, 13.0)","(3.7, 4.1, 3.9875)","(4.8, 5.8, 5.4941176470588236)"
12-01-2023 15:21:56.099099,"(81.0, 130.0, 110.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 41.0)","(2.7, 4.7, 4.3500000000000005)","(10.0, 12.5, 11.59090909090909)","(8.5, 12.5, 11.75)","(21.0, 99999, 99990)","(10.0, 16.0, 13.0)","(3.7, 4.1, 4.055)","(4.8, 5.8, 5.4941176470588236)"
12-01-2023 15:21:57.390370,"(81.0, 130.0, 110.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 41.0)","(2.7, 4.7, 4.3500000000000005)","(10.0, 12.5, 11.59090909090909)","(8.5, 12.5, 11.75)","(21.0, 99999, 99990)","(10.0, 16.0, 13.0)","(3.7, 4.1, 3.7444444444444445)","(4.8, 5.8, 5.4941176470588236)"
12-01-2023 15:21:58.595487,"(81.0, 130.0, 110.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 41.0)","(2.7, 4.7, 4.3500000000000005)","(10.0, 12.5, 11.59090909090909)","(8.5, 12.5, 11.75)","(21.0, 99999, 99990)","(10.0, 16.0, 13.0)","(3.7, 4.1, 3.8176470588235296)","(4.8, 5.8, 5.4941176470588236)"
12-01-2023 15:21:59.922486,"(81.0, 130.0, 110.0)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 38.0)","(2.7, 4.7, 4.5)","(10.0, 12.5, 13.5)","(8.5, 12.5, 11.5)","(21.0, 99999, 99990)","(10.0, 16.0, 13.666666666666666)","(3.7, 4.1, 4.307142857142857)","(4.8, 5.8, 5.666666666666667)"
12-01-2023 15:22:01.266124,"(81.0, 130.0, 110.0)","(31.0, 80.0, 69.33333333333333)","(31.0, 50.0, 45.63636363636363)","(2.7, 4.6, 3.722093023255814)","(10.0, 14.0, 12.0)","(8.5, 13.5, 11.333333333333334)","(21.0, 99999, 99990)","(10.0, 16.0, 15.65)","(3.7, 4.4, 3.8857142857142857)","(4.8, 5.8, 5.718181818181819)"
12-01-2023 15:22:02.534443,"(81.0, 130.0, 115.0)","(31.0, 75.0, 72.0)","(31.0, 50.0, 45.63636363636363)","(2.7, 3.75, 3.6166666666666667)","(10.0, 13.5, 14.0625)","(8.5, 13.5, 12.23076923076923)","(21.0, 99999, 99990)","(10.0, 17.0, 16.5)","(3.7, 4.4, 4.07)","(4.8, 5.9, 5.610526315789474)"
12-01-2023 15:22:03.778259,"(81.0, 130.0, 125.55555555555556)","(31.0, 80.0, 76.25)","(31.0, 50.0, 45.63636363636363)","(2.7, 3.75, 3.725)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.0, 11.823529411764707)","(21.0, 99999, 99990)","(10.0, 17.0, 15.75)","(3.7, 4.4, 4.084615384615384)","(4.8, 5.8, 5.610526315789474)"
12-01-2023 15:22:05.052499,"(81.0, 130.0, 122.0)","(31.0, 80.0, 76.25)","(31.0, 50.0, 45.63636363636363)","(2.7, 3.75, 3.725)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.0, 11.90625)","(21.0, 99999, 99990)","(10.0, 17.0, 15.5)","(3.7, 4.3, 4.084615384615384)","(4.8, 5.8, 5.48)"
12-01-2023 15:22:06.387763,"(81.0, 130.0, 123.33333333333333)","(31.0, 80.0, 68.46153846153845)","(31.0, 50.0, 45.63636363636363)","(2.7, 3.75, 3.725)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.0, 12.375)","(21.0, 99999, 99990)","(10.0, 18.5, 15.5)","(3.7, 4.3, 4.084615384615384)","(4.8, 5.5, 5.46)"
12-01-2023 15:22:07.605942,"(81.0, 170.0, 126.0)","(31.0, 80.0, 68.46153846153845)","(31.0, 50.0, 45.63636363636363)","(2.7, 3.75, 3.725)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.0, 12.375)","(21.0, 99999, 99990)","(10.0, 18.5, 16.31818181818182)","(3.7, 4.3, 4.14)","(4.8, 5.5, 5.346153846153846)"
12-01-2023 15:22:08.810623,"(81.0, 160.0, 141.53846153846155)","(31.0, 80.0, 76.42857142857143)","(31.0, 50.0, 43.333333333333336)","(2.7, 3.75, 3.725)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.0, 12.0)","(21.0, 99999, 99990)","(10.0, 18.5, 16.31818181818182)","(3.7, 4.3, 4.0875)","(4.8, 5.5, 5.142857142857142)"
12-01-2023 15:22:10.040407,"(81.0, 140.0, 127.6923076923077)","(31.0, 80.0, 76.42857142857143)","(31.0, 50.0, 43.333333333333336)","(2.7, 3.75, 3.725)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.5, 11.785714285714285)","(21.0, 99999, 99990)","(10.0, 18.5, 16.31818181818182)","(3.7, 4.4, 4.0875)","(4.8, 5.3, 5.177777777777777)"
12-01-2023 15:22:11.316696,"(81.0, 140.0, 127.6923076923077)","(31.0, 80.0, 68.63636363636364)","(31.0, 55.0, 45.9)","(2.7, 3.8, 4.258823529411765)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.5, 11.785714285714285)","(21.0, 99999, 99990)","(10.0, 18.5, 15.5)","(3.7, 4.4, 4.0875)","(4.8, 5.3, 4.985714285714286)"
12-01-2023 15:22:12.580166,"(81.0, 140.0, 127.6923076923077)","(31.0, 80.0, 68.63636363636364)","(31.0, 55.0, 48.5)","(2.7, 4.3, 4.253846153846154)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.5, 11.785714285714285)","(21.0, 99999, 99990)","(10.0, 18.5, 15.5)","(3.7, 4.4, 4.0875)","(4.8, 5.3, 4.871428571428571)"
12-01-2023 15:22:13.873845,"(81.0, 140.0, 127.6923076923077)","(31.0, 80.0, 68.63636363636364)","(31.0, 55.0, 48.5)","(2.7, 4.3, 4.1625)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.5, 11.785714285714285)","(21.0, 99999, 99990)","(10.0, 18.5, 15.5)","(3.7, 4.4, 4.0875)","(4.8, 5.3, 4.871428571428571)"
12-01-2023 15:22:15.192883,"(81.0, 140.0, 127.6923076923077)","(31.0, 80.0, 68.63636363636364)","(31.0, 55.0, 49.375)","(2.7, 4.3, 4.2214285714285715)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.5, 11.785714285714285)","(21.0, 99999, 99990)","(10.0, 18.5, 15.5)","(3.7, 4.4, 4.0875)","(4.8, 5.3, 4.871428571428571)"
12-01-2023 15:22:16.596116,"(81.0, 140.0, 127.6923076923077)","(31.0, 80.0, 68.63636363636364)","(31.0, 55.0, 51.25)","(2.7, 4.3, 4.1625)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.5, 12.0)","(21.0, 99999, 99990)","(10.0, 18.5, 15.5)","(3.7, 4.4, 4.0875)","(4.8, 5.3, 4.871428571428571)"
12-01-2023 15:22:17.955124,"(81.0, 140.0, 127.6923076923077)","(31.0, 80.0, 68.63636363636364)","(31.0, 55.0, 51.25)","(2.7, 4.3, 4.216666666666667)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.5, 11.804347826086957)","(21.0, 99999, 99990)","(10.0, 18.5, 15.5)","(3.7, 4.4, 4.0875)","(4.8, 5.3, 4.871428571428571)"
12-01-2023 15:22:19.274526,"(81.0, 140.0, 127.6923076923077)","(31.0, 80.0, 68.63636363636364)","(31.0, 55.0, 51.25)","(2.7, 4.3, 4.216666666666667)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.0, 11.804347826086957)","(21.0, 99999, 99990)","(10.0, 18.5, 15.642857142857142)","(3.7, 4.4, 4.182608695652174)","(4.8, 5.3, 4.871428571428571)"
12-01-2023 15:22:20.560054,"(81.0, 140.0, 127.6923076923077)","(31.0, 80.0, 68.63636363636364)","(31.0, 55.0, 51.25)","(2.7, 4.3, 4.1875)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.0, 12.078947368421053)","(21.0, 99999, 99990)","(10.0, 18.5, 15.5)","(3.7, 4.4, 4.182608695652174)","(4.8, 5.3, 4.871428571428571)"
12-01-2023 15:22:21.845115,"(81.0, 140.0, 127.6923076923077)","(31.0, 80.0, 67.5)","(31.0, 55.0, 51.25)","(2.7, 4.3, 4.1875)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.0, 12.078947368421053)","(21.0, 99999, 99990)","(10.0, 18.5, 15.5)","(3.7, 4.4, 4.182608695652174)","(4.8, 5.3, 4.871428571428571)"
12-01-2023 15:22:23.169087,"(81.0, 140.0, 127.6923076923077)","(31.0, 80.0, 68.63636363636364)","(31.0, 55.0, 51.25)","(2.7, 4.3, 3.947222222222222)","(10.0, 14.5, 14.181818181818182)","(8.5, 13.0, 12.125)","(21.0, 99999, 99990)","(10.0, 18.5, 15.5)","(3.7, 4.4, 4.1000000000000005)","(4.8, 5.3, 4.871428571428571)"
12-01-2023 15:22:24.413091,"(81.0, 140.0, 128.57142857142858)","(31.0, 75.0, 65.9090909090909)","(31.0, 55.0, 51.25)","(2.7, 4.1, 3.947222222222222)","(10.0, 14.5, 14.181818181818182)","(8.5, 12.5, 12.227272727272727)","(21.0, 99999, 99990)","(10.0, 18.5, 15.5)","(3.7, 4.4, 3.94)","(4.8, 5.3, 4.871428571428571)"
12-01-2023 15:22:25.714488,"(81.0, 140.0, 128.57142857142858)","(31.0, 75.0, 70.0)","(31.0, 55.0, 51.25)","(2.7, 4.1, 3.947222222222222)","(10.0, 14.5, 14.181818181818182)","(8.5, 12.5, 12.227272727272727)","(21.0, 99999, 99990)","(10.0, 18.5, 15.5)","(3.7, 4.3, 4.075)","(4.8, 5.3, 4.9399999999999995)"
12-01-2023 15:22:26.999150,"(81.0, 140.0, 128.57142857142858)","(31.0, 75.0, 70.0)","(31.0, 55.0, 51.25)","(2.7, 4.1, 3.9690476190476187)","(10.0, 14.5, 14.181818181818182)","(8.5, 12.5, 11.928571428571429)","(21.0, 99999, 99990)","(10.0, 18.5, 16.9)","(3.7, 4.3, 4.075)","(4.8, 5.3, 4.613793103448275)"
12-01-2023 15:22:28.256307,"(81.0, 140.0, 128.57142857142858)","(31.0, 75.0, 69.44444444444444)","(31.0, 55.0, 51.25)","(2.7, 4.1, 4.016666666666667)","(10.0, 14.5, 14.181818181818182)","(8.5, 12.5, 11.727272727272727)","(21.0, 99999, 99990)","(10.0, 18.5, 16.9)","(3.7, 4.3, 4.075)","(4.8, 4.8, 4.536363636363636)"
12-01-2023 15:22:29.595745,"(81.0, 140.0, 128.57142857142858)","(31.0, 75.0, 61.111111111111114)","(31.0, 55.0, 51.25)","(2.7, 4.2, 4.016666666666667)","(10.0, 14.5, 14.181818181818182)","(8.5, 12.0, 11.727272727272727)","(21.0, 99999, 99990)","(10.0, 18.5, 16.9)","(3.7, 4.3, 4.265384615384615)","(4.8, 4.6, 4.53)"
12-01-2023 15:22:30.882624,"(81.0, 140.0, 128.57142857142858)","(31.0, 75.0, 61.111111111111114)","(31.0, 55.0, 51.25)","(2.7, 4.2, 4.016666666666667)","(10.0, 14.5, 14.181818181818182)","(8.5, 12.0, 11.727272727272727)","(21.0, 99999, 99990)","(10.0, 18.5, 16.9)","(3.7, 4.3, 4.21)","(4.8, 4.6, 4.53)"
12-01-2023 15:22:32.140096,"(81.0, 140.0, 128.57142857142858)","(31.0, 75.0, 56.666666666666664)","(31.0, 55.0, 51.25)","(2.7, 4.2, 4.016666666666667)","(10.0, 14.5, 14.181818181818182)","(8.5, 12.0, 11.576923076923077)","(21.0, 99999, 99990)","(10.0, 18.5, 16.9)","(3.7, 4.3, 4.225)","(4.8, 4.6, 4.53)"
12-01-2023 15:22:33.314837,"(81.0, 140.0, 128.57142857142858)","(31.0, 65.0, 56.666666666666664)","(31.0, 55.0, 51.25)","(2.7, 4.2, 4.016666666666667)","(10.0, 14.5, 14.181818181818182)","(8.5, 12.5, 11.576923076923077)","(21.0, 99999, 99990)","(10.0, 18.5, 16.9)","(3.7, 4.3, 4.225)","(4.8, 4.6, 4.53)"
12-01-2023 15:22:34.549057,"(81.0, 140.0, 128.57142857142858)","(31.0, 65.0, 56.666666666666664)","(31.0, 55.0, 51.25)","(2.7, 4.2, 4.023529411764706)","(10.0, 14.5, 14.181818181818182)","(8.5, 12.5, 11.666666666666666)","(21.0, 99999, 99990)","(10.0, 18.5, 16.9)","(3.7, 4.3, 4.225)","(4.8, 4.6, 4.53)"
12-01-2023 15:22:35.851669,"(81.0, 140.0, 128.57142857142858)","(31.0, 65.0, 58.285714285714285)","(31.0, 55.0, 50.90909090909091)","(2.7, 4.2, 4.016666666666667)","(10.0, 14.5, 14.181818181818182)","(8.5, 12.0, 11.666666666666666)","(21.0, 99999, 99990)","(10.0, 18.5, 16.9)","(3.7, 4.3, 4.225)","(4.8, 4.6, 4.53)"
12-01-2023 15:22:37.098057,"(81.0, 140.0, 128.57142857142858)","(31.0, 60.0, 58.285714285714285)","(31.0, 55.0, 50.90909090909091)","(2.7, 4.2, 4.016666666666667)","(10.0, 14.5, 14.181818181818182)","(8.5, 12.0, 11.666666666666666)","(21.0, 99999, 99990)","(10.0, 18.5, 16.9)","(3.7, 4.3, 4.238636363636363)","(4.8, 4.6, 4.53)"
