,Big Time Violet,Adobe Underworld,Allegro Love,Truth Hurts,Claws In Creed,Opawa Ziva
04-01-2023 09:25:59.381788,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.476744186046512)"
04-01-2023 09:26:00.212826,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.476744186046512)"
04-01-2023 09:26:01.031104,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.476744186046512)"
04-01-2023 09:26:01.868137,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 16.57142857142857)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.476744186046512)"
04-01-2023 09:26:02.678460,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 16.57142857142857)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.476744186046512)"
04-01-2023 09:26:03.503469,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 16.57142857142857)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.476744186046512)"
04-01-2023 09:26:04.312576,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 16.57142857142857)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.476744186046512)"
04-01-2023 09:26:05.130530,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 16.57142857142857)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.476744186046512)"
04-01-2023 09:26:05.963166,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 16.57142857142857)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.476744186046512)"
04-01-2023 09:26:06.807347,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 16.57142857142857)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.476744186046512)"
04-01-2023 09:26:07.646735,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 16.57142857142857)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.476744186046512)"
04-01-2023 09:26:08.473279,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 12.133333333333333)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9)"
04-01-2023 09:26:09.297479,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 12.133333333333333)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9)"
04-01-2023 09:26:10.154758,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 12.133333333333333)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9)"
04-01-2023 09:26:10.964831,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 12.133333333333333)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9)"
04-01-2023 09:26:11.789111,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 12.133333333333333)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9)"
04-01-2023 09:26:12.621942,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 12.133333333333333)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9)"
04-01-2023 09:26:13.444819,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 12.133333333333333)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9)"
04-01-2023 09:26:14.289127,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 12.133333333333333)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9)"
04-01-2023 09:26:15.098056,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 12.133333333333333)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9)"
04-01-2023 09:26:15.936679,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 12.133333333333333)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9)"
04-01-2023 09:26:16.752343,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 12.133333333333333)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9)"
04-01-2023 09:26:17.797162,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 12.133333333333333)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:18.672627,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 16.57142857142857)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:19.512504,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 16.57142857142857)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:20.352143,"(2.6, 2.98, 2.9367272727272726)","(5.5, 9.2, 8.0)","(8.5, 20.0, 16.57142857142857)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:21.179067,"(2.6, 3.0, 2.9957446808510637)","(5.5, 9.2, 8.0)","(8.5, 20.0, 16.57142857142857)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:22.036339,"(2.6, 3.0, 2.9957446808510637)","(5.5, 9.2, 8.0)","(8.5, 20.0, 16.57142857142857)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:22.864154,"(2.6, 4.3, 3.5416666666666665)","(5.5, 9.6, 7.766666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.6, 5.949999999999999)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:23.693132,"(2.6, 4.3, 3.65)","(5.5, 9.4, 8.875)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.6, 5.949999999999999)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:24.546694,"(2.6, 4.3, 3.2888888888888888)","(5.5, 9.4, 8.875)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.6, 5.949999999999999)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:25.379763,"(2.6, 4.3, 3.2888888888888888)","(5.5, 9.4, 8.875)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.8, 6.05)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:26.209322,"(2.6, 4.3, 3.2888888888888888)","(5.5, 9.8, 8.420000000000002)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.8, 6.05)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:27.032339,"(2.6, 4.3, 3.2888888888888888)","(5.5, 9.8, 8.420000000000002)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.8, 6.05)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:27.871527,"(2.6, 4.3, 3.2888888888888888)","(5.5, 9.8, 8.420000000000002)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.8, 6.05)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:28.699836,"(2.6, 3.85, 3.17)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:29.531340,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:30.368449,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:31.204522,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:32.025922,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:32.863243,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:33.677528,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 19.2625)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:34.502428,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 19.2625)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:35.327861,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 19.2625)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:36.161623,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 19.2625)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.257692307692308)"
04-01-2023 09:26:36.991166,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 19.2625)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.853030303030303)"
04-01-2023 09:26:37.814764,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 19.2625)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.193243243243243)"
04-01-2023 09:26:38.656453,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 19.2625)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.193243243243243)"
04-01-2023 09:26:39.482519,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.2, 8.31111111111111)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.193243243243243)"
04-01-2023 09:26:40.303223,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.420000000000002)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 4.193243243243243)"
04-01-2023 09:26:41.138818,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:41.957111,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:42.804275,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:43.627813,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:44.459183,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:45.293103,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:46.129245,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:46.962867,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:47.783420,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:48.620952,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:49.453370,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:50.286052,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:51.110899,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:51.925002,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 7.0, 3.9455882352941174)"
04-01-2023 09:26:52.775965,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 4.7, 4.25)"
04-01-2023 09:26:53.601792,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 4.7, 4.25)"
04-01-2023 09:26:54.435224,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 4.7, 4.25)"
04-01-2023 09:26:55.273789,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 4.7, 4.25)"
04-01-2023 09:26:56.092072,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 4.7, 4.25)"
04-01-2023 09:26:56.923696,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 4.7, 4.25)"
04-01-2023 09:26:57.755091,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 4.7, 4.25)"
04-01-2023 09:26:58.586688,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 4.7, 4.25)"
04-01-2023 09:26:59.419239,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 9.152941176470588)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.75)","(3.0, 4.7, 4.25)"
04-01-2023 09:27:00.234735,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.5, 9.564705882352943)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.6, 5.949999999999999)","(3.0, 4.5, 4.1190476190476195)"
04-01-2023 09:27:01.066569,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 8.933333333333334)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.6, 6.533333333333333)","(3.0, 4.5, 4.1190476190476195)"
04-01-2023 09:27:01.903244,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 8.933333333333334)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.6, 5.385714285714285)","(3.0, 4.5, 4.1190476190476195)"
04-01-2023 09:27:02.725081,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 8.933333333333334)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.6, 7.033333333333333)","(3.0, 4.5, 4.1190476190476195)"
04-01-2023 09:27:03.561228,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 8.933333333333334)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.6, 5.385714285714285)","(3.0, 4.5, 4.1190476190476195)"
04-01-2023 09:27:04.399931,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 8.933333333333334)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.6, 5.385714285714285)","(3.0, 4.5, 4.1190476190476195)"
04-01-2023 09:27:05.224083,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 8.933333333333334)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.6, 6.533333333333333)","(3.0, 4.5, 4.1190476190476195)"
04-01-2023 09:27:06.046517,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 8.933333333333334)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.225)","(3.0, 4.5, 3.8461538461538463)"
04-01-2023 09:27:06.889691,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 8.933333333333334)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.5, 4.065217391304348)"
04-01-2023 09:27:07.718388,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 8.933333333333334)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.5, 4.065217391304348)"
04-01-2023 09:27:08.547898,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 8.933333333333334)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.5, 4.065217391304348)"
04-01-2023 09:27:09.386757,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 8.933333333333334)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.5, 4.065217391304348)"
04-01-2023 09:27:10.226928,"(2.6, 3.85, 3.695333333333333)","(5.5, 10.0, 8.933333333333334)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.5, 4.065217391304348)"
04-01-2023 09:27:11.061575,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.5, 4.065217391304348)"
04-01-2023 09:27:11.879768,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.5, 4.065217391304348)"
04-01-2023 09:27:12.713095,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.5, 4.065217391304348)"
04-01-2023 09:27:13.547369,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.5, 4.065217391304348)"
04-01-2023 09:27:14.386593,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.5, 4.065217391304348)"
04-01-2023 09:27:15.219218,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.5, 4.065217391304348)"
04-01-2023 09:27:16.046563,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:16.885846,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:17.713498,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:18.534420,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:19.352433,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:20.192544,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:21.032609,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:21.889023,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:22.743096,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:23.573623,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:24.410278,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:25.257241,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 18.909090909090907)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:26.091379,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.4, 5.15)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:26.910763,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.022222222222222)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:27.745033,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.022222222222222)","(3.0, 4.6, 4.1499999999999995)"
04-01-2023 09:27:28.566870,"(2.6, 3.85, 3.695333333333333)","(5.5, 9.8, 8.266666666666667)","(8.5, 20.0, 16.066666666666666)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.022222222222222)","(3.0, 4.6, 4.1499999999999995)"
