,Kaseys Money,Buster Up,She Wolf,Spring Luna,Kick Off,Sunset Charlie,Aces Up
10-01-2023 16:06:22.613038,"(1.6, 1.81, 1.8094000000000001)","(4.6, 6.4, 6.265822784810127)","(10.0, 12.5, 12.226923076923077)","(51.0, 95.0, 88.4)","(11.0, 16.5, 16.34732824427481)","(20.0, 32.0, 31.142857142857142)","(7.5, 10.0, 9.761904761904763)"
10-01-2023 16:06:23.724538,"(1.6, 1.82, 1.8145238095238096)","(4.6, 6.4, 6.265822784810127)","(10.0, 12.5, 12.226923076923077)","(51.0, 95.0, 88.4)","(11.0, 16.5, 16.177419354838708)","(20.0, 34.0, 31.666666666666668)","(7.5, 10.0, 9.846153846153847)"
10-01-2023 16:06:24.760271,"(1.6, 1.8, 1.7934831460674159)","(4.6, 6.6, 6.441379310344828)","(10.0, 12.5, 12.253472222222221)","(51.0, 95.0, 88.4)","(11.0, 16.5, 16.15625)","(20.0, 34.0, 30.666666666666668)","(7.5, 10.0, 9.882352941176471)"
10-01-2023 16:06:25.798632,"(1.6, 1.8, 1.7916504854368933)","(4.6, 6.6, 6.479310344827586)","(10.0, 12.5, 12.253472222222221)","(51.0, 95.0, 88.4)","(11.0, 16.5, 16.15625)","(20.0, 34.0, 31.6)","(7.5, 10.0, 9.985714285714286)"
10-01-2023 16:06:26.935365,"(1.6, 1.79, 1.788695652173913)","(4.6, 6.6, 6.490196078431373)","(10.0, 12.5, 12.28125)","(51.0, 95.0, 89.33333333333333)","(11.0, 16.5, 16.291666666666668)","(20.0, 32.0, 31.555555555555557)","(7.5, 10.5, 10.116279069767442)"
10-01-2023 16:06:28.030387,"(1.6, 1.78, 1.775)","(4.6, 6.4, 6.347252747252748)","(10.0, 12.5, 12.28125)","(51.0, 90.0, 86.66666666666667)","(11.0, 16.5, 16.375)","(21.0, 32.0, 33.09090909090909)","(7.5, 10.5, 10.617924528301886)"
10-01-2023 16:06:29.174784,"(1.6, 1.77, 1.7661290322580645)","(4.6, 6.4, 6.343529411764706)","(10.0, 12.5, 12.26027397260274)","(51.0, 90.0, 89.33333333333333)","(11.0, 17.0, 16.295081967213115)","(21.0, 34.0, 33.09090909090909)","(7.5, 11.0, 10.630208333333334)"
10-01-2023 16:06:30.332156,"(1.6, 1.77, 1.7667567567567568)","(4.6, 6.4, 6.350515463917526)","(10.0, 12.5, 12.26027397260274)","(51.0, 90.0, 89.33333333333333)","(11.0, 17.0, 16.3125)","(21.0, 34.0, 32.857142857142854)","(7.5, 11.0, 10.649532710280374)"
10-01-2023 16:06:31.484626,"(1.6, 1.77, 1.7655555555555555)","(4.6, 6.4, 6.350515463917526)","(10.0, 12.5, 12.26027397260274)","(51.0, 90.0, 89.33333333333333)","(11.0, 16.5, 16.28846153846154)","(21.0, 34.0, 32.857142857142854)","(7.5, 11.0, 10.652173913043478)"
10-01-2023 16:06:32.627370,"(1.6, 1.77, 1.7597520661157025)","(4.6, 6.4, 6.283660130718954)","(10.0, 12.5, 12.277372262773723)","(51.0, 90.0, 88.4)","(11.0, 16.5, 16.629032258064516)","(21.0, 34.0, 33.55555555555556)","(7.5, 11.0, 10.68421052631579)"
10-01-2023 16:06:33.781378,"(1.6, 1.76, 1.7591150442477876)","(4.6, 6.4, 6.275524475524476)","(10.0, 12.5, 12.285211267605634)","(51.0, 95.0, 88.4)","(11.0, 17.0, 16.59090909090909)","(21.0, 34.0, 33.4)","(7.5, 11.0, 10.68421052631579)"
10-01-2023 16:06:34.886986,"(1.6, 1.76, 1.7530985915492958)","(4.6, 6.4, 6.275524475524476)","(10.0, 12.5, 12.285211267605634)","(51.0, 95.0, 88.4)","(11.0, 17.0, 16.53846153846154)","(21.0, 34.0, 33.4)","(7.5, 11.0, 10.679487179487179)"
10-01-2023 16:06:36.054236,"(1.6, 1.77, 1.766953642384106)","(4.6, 6.4, 6.272847682119205)","(10.0, 12.5, 12.26388888888889)","(51.0, 95.0, 86.75)","(11.0, 17.0, 16.54054054054054)","(21.0, 34.0, 33.333333333333336)","(7.5, 11.0, 10.670731707317072)"
10-01-2023 16:06:37.251282,"(1.6, 1.77, 1.768050847457627)","(4.6, 6.4, 6.273333333333333)","(10.0, 12.5, 12.271812080536913)","(51.0, 95.0, 86.75)","(11.0, 17.0, 16.54054054054054)","(21.0, 34.0, 33.333333333333336)","(7.5, 11.0, 10.668674698795181)"
10-01-2023 16:06:38.445242,"(1.6, 1.77, 1.7646511627906978)","(4.6, 6.4, 6.273333333333333)","(10.0, 12.5, 12.271812080536913)","(51.0, 95.0, 86.75)","(11.0, 17.0, 16.53846153846154)","(21.0, 34.0, 33.2)","(7.5, 11.0, 10.670731707317072)"
10-01-2023 16:06:39.603232,"(1.6, 1.77, 1.7616216216216216)","(4.6, 6.4, 6.274324324324325)","(10.0, 12.5, 12.271812080536913)","(51.0, 95.0, 86.75)","(11.0, 17.0, 16.53846153846154)","(21.0, 34.0, 33.4)","(8.0, 11.0, 10.677215189873417)"
10-01-2023 16:06:40.778336,"(1.6, 1.77, 1.7622018348623854)","(4.6, 6.4, 6.272602739726028)","(10.0, 12.5, 12.271812080536913)","(51.0, 95.0, 86.75)","(11.0, 17.0, 16.551724137931036)","(21.0, 34.0, 33.55555555555556)","(8.0, 11.0, 10.670731707317072)"
10-01-2023 16:06:42.101602,"(1.6, 1.77, 1.76)","(4.6, 6.4, 6.274324324324325)","(10.0, 12.5, 12.129411764705882)","(51.0, 95.0, 87.5)","(11.0, 17.0, 16.625)","(21.0, 34.0, 33.0)","(8.0, 11.0, 10.68918918918919)"
10-01-2023 16:06:43.549056,"(1.6, 1.77, 1.7564077669902913)","(4.6, 6.4, 6.273611111111111)","(10.0, 12.5, 12.129411764705882)","(51.0, 95.0, 87.5)","(11.0, 17.0, 16.61764705882353)","(21.0, 34.0, 33.0)","(8.0, 11.0, 10.646153846153846)"
10-01-2023 16:06:44.775377,"(1.6, 1.77, 1.7564077669902913)","(4.6, 6.4, 6.286131386861314)","(10.0, 12.5, 12.129411764705882)","(51.0, 95.0, 87.5)","(11.0, 17.0, 16.61764705882353)","(21.0, 34.0, 32.18181818181818)","(8.0, 11.0, 10.68918918918919)"
10-01-2023 16:06:45.968840,"(1.6, 1.79, 1.7875510204081633)","(4.6, 6.4, 6.286131386861314)","(10.0, 12.5, 12.129411764705882)","(51.0, 95.0, 87.5)","(11.0, 17.0, 16.61764705882353)","(21.0, 34.0, 32.18181818181818)","(8.0, 11.0, 10.68918918918919)"
10-01-2023 16:06:47.142173,"(1.6, 1.8, 1.7947517730496454)","(4.6, 6.4, 6.265806451612903)","(10.0, 12.0, 11.776315789473685)","(51.0, 95.0, 87.5)","(11.0, 17.0, 16.358490566037737)","(21.0, 34.0, 31.846153846153847)","(8.0, 11.0, 10.615384615384615)"
10-01-2023 16:06:48.318205,"(1.6, 1.8, 1.794948805460751)","(4.6, 6.4, 6.267515923566879)","(10.0, 12.0, 11.757142857142856)","(51.0, 95.0, 87.5)","(11.0, 16.5, 16.263157894736842)","(21.0, 34.0, 31.846153846153847)","(8.0, 11.0, 10.615384615384615)"
10-01-2023 16:06:49.517832,"(1.6, 1.8, 1.7949828178694158)","(4.6, 6.4, 6.273202614379085)","(10.0, 12.0, 11.795180722891565)","(51.0, 95.0, 87.5)","(11.0, 16.5, 16.105263157894736)","(21.0, 34.0, 31.454545454545453)","(8.0, 11.0, 10.617647058823529)"
10-01-2023 16:06:50.572133,"(1.6, 1.8, 1.7946909090909091)","(4.6, 6.4, 6.339240506329114)","(10.0, 12.0, 11.939024390243903)","(51.0, 95.0, 87.5)","(11.0, 16.5, 16.09090909090909)","(21.0, 34.0, 31.523809523809526)","(8.0, 11.0, 10.725352112676056)"
10-01-2023 16:06:51.768062,"(1.6, 1.79, 1.7858260869565217)","(4.6, 6.4, 6.387654320987655)","(10.0, 12.0, 12.075471698113208)","(51.0, 95.0, 87.5)","(11.0, 16.5, 16.166666666666668)","(21.0, 34.0, 31.77777777777778)","(8.0, 11.0, 10.725352112676056)"
10-01-2023 16:06:52.949042,"(1.6, 1.77, 1.763111111111111)","(4.8, 6.6, 6.387654320987655)","(10.0, 12.5, 12.03888888888889)","(51.0, 95.0, 87.5)","(11.0, 16.5, 16.130434782608695)","(21.0, 34.0, 31.53846153846154)","(8.0, 11.0, 10.746153846153845)"
10-01-2023 16:06:54.122948,"(1.6, 1.76, 1.7516129032258065)","(4.8, 6.6, 6.433333333333334)","(10.0, 12.5, 12.033018867924529)","(51.0, 95.0, 86.3157894736842)","(11.0, 16.5, 16.441176470588236)","(21.0, 34.0, 31.666666666666668)","(8.0, 11.0, 10.820754716981131)"
10-01-2023 16:06:55.295158,"(1.6, 1.75, 1.7492592592592593)","(4.8, 6.6, 6.44)","(10.0, 12.5, 12.00561797752809)","(51.0, 95.0, 86.3157894736842)","(11.0, 16.5, 16.375)","(21.0, 32.0, 31.0)","(8.0, 11.0, 10.97)"
10-01-2023 16:06:56.362021,"(1.6, 1.76, 1.7573595505617978)","(4.8, 6.6, 6.533333333333333)","(10.0, 12.5, 12.041666666666666)","(51.0, 95.0, 86.3157894736842)","(11.0, 16.5, 16.34090909090909)","(21.0, 32.0, 30.363636363636363)","(8.0, 11.0, 10.972222222222221)"
10-01-2023 16:06:57.480834,"(1.6, 1.76, 1.7586746987951807)","(4.8, 6.6, 6.488524590163935)","(10.0, 12.0, 11.856)","(51.0, 95.0, 87.5)","(11.0, 16.5, 16.34090909090909)","(21.0, 32.0, 30.0)","(8.0, 11.0, 10.97)"
10-01-2023 16:06:58.741507,"(1.6, 1.76, 1.7556896551724137)","(4.8, 6.8, 6.725333333333333)","(10.0, 12.0, 11.740601503759398)","(51.0, 95.0, 87.5)","(11.0, 16.5, 16.295454545454547)","(21.0, 32.0, 29.75)","(8.0, 11.0, 10.90677966101695)"
10-01-2023 16:06:59.978000,"(1.6, 1.77, 1.760735294117647)","(4.8, 6.8, 6.7208955223880595)","(10.0, 12.0, 11.73448275862069)","(51.0, 95.0, 87.5)","(11.0, 16.5, 16.38235294117647)","(21.0, 30.0, 29.3)","(8.0, 11.0, 10.97)"
10-01-2023 16:07:01.199747,"(1.6, 1.76, 1.7566836734693878)","(4.8, 6.8, 6.743859649122807)","(10.0, 12.0, 11.74074074074074)","(51.0, 95.0, 88.33333333333333)","(11.0, 16.5, 16.35217391304348)","(21.0, 32.0, 29.666666666666668)","(8.0, 11.0, 10.97)"
10-01-2023 16:07:02.423351,"(1.6, 1.75, 1.7491666666666668)","(4.8, 6.8, 6.731782945736434)","(10.0, 12.0, 11.745967741935484)","(51.0, 95.0, 90.38461538461539)","(11.0, 16.5, 16.32051282051282)","(21.0, 32.0, 29.53846153846154)","(8.0, 11.0, 10.87962962962963)"
10-01-2023 16:07:03.620183,"(1.6, 1.76, 1.753467336683417)","(4.8, 6.8, 6.731782945736434)","(10.0, 12.0, 11.745967741935484)","(51.0, 95.0, 90.38461538461539)","(11.0, 16.5, 16.28448275862069)","(21.0, 32.0, 29.6)","(8.0, 11.0, 10.844444444444445)"
10-01-2023 16:07:04.786706,"(1.6, 1.76, 1.758709677419355)","(4.8, 6.8, 6.663959390862944)","(10.0, 12.0, 11.745967741935484)","(51.0, 95.0, 90.38461538461539)","(11.0, 16.5, 16.28448275862069)","(21.0, 32.0, 29.6)","(8.0, 11.0, 11.091397849462366)"
10-01-2023 16:07:05.980259,"(1.6, 1.76, 1.758125)","(4.8, 6.8, 6.663959390862944)","(10.0, 12.0, 11.745967741935484)","(51.0, 95.0, 90.38461538461539)","(11.0, 16.5, 16.27777777777778)","(21.0, 32.0, 29.61904761904762)","(8.0, 11.5, 11.1010101010101)"
10-01-2023 16:07:07.234429,"(1.6, 1.77, 1.7546439628482973)","(4.8, 6.8, 6.663959390862944)","(10.0, 12.0, 11.7375)","(51.0, 95.0, 90.38461538461539)","(11.0, 16.5, 16.264705882352942)","(21.0, 30.0, 29.545454545454547)","(8.0, 11.5, 11.1010101010101)"
10-01-2023 16:07:08.458706,"(1.6, 1.76, 1.7553535353535354)","(4.8, 6.8, 6.673333333333333)","(10.0, 12.0, 11.7375)","(51.0, 95.0, 90.38461538461539)","(11.0, 16.5, 16.27777777777778)","(21.0, 30.0, 29.857142857142858)","(8.0, 11.5, 11.1010101010101)"
10-01-2023 16:07:09.709996,"(1.6, 1.76, 1.75125)","(4.8, 6.8, 6.6716279069767435)","(10.0, 12.0, 11.7375)","(51.0, 95.0, 90.38461538461539)","(11.0, 16.5, 16.23076923076923)","(21.0, 30.0, 29.857142857142858)","(8.0, 11.5, 11.130841121495328)"
10-01-2023 16:07:10.994584,"(1.6, 1.76, 1.754047619047619)","(4.8, 6.6, 6.480536912751678)","(10.0, 12.0, 11.717391304347826)","(51.0, 95.0, 90.88235294117646)","(11.0, 16.5, 16.237864077669904)","(21.0, 32.0, 29.857142857142858)","(8.0, 11.5, 11.176470588235293)"
10-01-2023 16:07:12.235055,"(1.6, 1.76, 1.754047619047619)","(4.8, 6.6, 6.4)","(10.0, 12.0, 11.73021582733813)","(51.0, 95.0, 90.55555555555556)","(11.0, 16.5, 16.076923076923077)","(21.0, 32.0, 30.413793103448278)","(8.0, 11.5, 11.202020202020202)"
10-01-2023 16:07:13.428048,"(1.6, 1.76, 1.7562962962962962)","(4.8, 6.4, 6.257875457875458)","(10.0, 12.0, 11.68)","(51.0, 95.0, 92.5)","(11.0, 16.5, 15.566666666666666)","(21.0, 32.0, 30.413793103448278)","(8.0, 11.5, 11.189473684210526)"
10-01-2023 16:07:14.563133,"(1.6, 1.78, 1.7781077147016011)","(4.8, 6.4, 6.249612403100776)","(10.0, 12.0, 11.422619047619047)","(51.0, 95.0, 92.5)","(11.0, 16.5, 15.885416666666666)","(21.0, 32.0, 30.363636363636363)","(8.0, 11.5, 11.19626168224299)"
10-01-2023 16:07:15.675199,"(1.6, 1.81, 1.7997260273972604)","(4.8, 6.2, 6.112)","(10.0, 12.0, 11.420118343195266)","(51.0, 95.0, 92.74193548387098)","(11.0, 16.0, 15.979166666666666)","(21.0, 32.0, 30.375)","(8.0, 11.5, 11.223214285714286)"
10-01-2023 16:07:16.841514,"(1.6, 1.81, 1.804375)","(4.8, 6.0, 5.940659340659341)","(10.0, 12.0, 11.409638554216867)","(61.0, 95.0, 92.85714285714286)","(11.0, 16.0, 16.0)","(21.0, 32.0, 30.705882352941178)","(8.5, 11.5, 11.245098039215685)"
10-01-2023 16:07:18.071660,"(1.6, 1.81, 1.807887323943662)","(4.6, 6.0, 5.894117647058823)","(10.0, 12.0, 12.1775)","(61.0, 95.0, 93.75)","(11.0, 16.5, 15.875)","(21.0, 32.0, 30.5)","(8.5, 11.5, 10.919642857142858)"
10-01-2023 16:07:19.247118,"(1.6, 1.83, 1.8231707317073171)","(4.6, 6.0, 5.894117647058823)","(10.0, 12.5, 12.185714285714285)","(61.0, 95.0, 93.46153846153847)","(11.0, 16.0, 15.809090909090909)","(21.0, 32.0, 30.666666666666668)","(8.5, 11.0, 10.859375)"
10-01-2023 16:07:20.440327,"(1.6, 1.82, 1.8180392156862746)","(4.6, 5.9, 5.846456692913386)","(10.0, 12.5, 12.18840579710145)","(61.0, 95.0, 94.5)","(11.0, 16.0, 15.723214285714286)","(21.0, 32.0, 30.695652173913043)","(8.5, 11.0, 10.833333333333334)"
10-01-2023 16:07:21.666170,"(1.6, 1.84, 1.8285365853658537)","(4.6, 5.9, 5.832835820895522)","(10.0, 12.5, 12.209134615384615)","(61.0, 95.0, 94.5)","(11.0, 16.0, 15.767857142857142)","(21.0, 32.0, 30.8)","(8.5, 11.0, 10.816666666666666)"
10-01-2023 16:07:22.795419,"(1.6, 1.86, 1.8525)","(4.6, 5.6, 5.54578313253012)","(10.0, 12.5, 12.209134615384615)","(61.0, 95.0, 94.5)","(11.0, 16.0, 15.767857142857142)","(21.0, 32.0, 30.8)","(8.5, 11.0, 10.921052631578947)"
10-01-2023 16:07:24.078157,"(1.6, 1.87, 1.8583636363636364)","(4.6, 5.6, 5.453043478260869)","(10.0, 12.5, 12.233668341708542)","(61.0, 95.0, 93.91304347826087)","(11.0, 16.0, 15.796875)","(21.0, 32.0, 31.0)","(8.5, 11.0, 10.895061728395062)"
10-01-2023 16:07:25.442349,"(1.6, 1.87, 1.8656818181818182)","(4.6, 5.5, 5.687272727272727)","(10.0, 12.5, 12.235294117647058)","(61.0, 100.0, 94.73684210526315)","(11.0, 16.0, 16.13235294117647)","(21.0, 32.0, 32.18181818181818)","(8.5, 11.0, 10.858333333333333)"
10-01-2023 16:07:26.748909,"(1.6, 1.84, 1.8251351351351353)","(4.6, 5.8, 5.676086956521739)","(10.0, 12.5, 11.609243697478991)","(61.0, 100.0, 94.73684210526315)","(11.0, 16.5, 16.25)","(21.0, 34.0, 33.0)","(8.5, 11.0, 10.858333333333333)"
10-01-2023 16:07:28.282699,"(1.6, 1.85, 1.8494705882352942)","(4.6, 5.8, 5.665517241379311)","(10.0, 12.5, 11.666666666666666)","(61.0, 100.0, 94.0909090909091)","(11.0, 16.5, 16.25)","(21.0, 34.0, 32.61538461538461)","(8.5, 11.0, 10.858333333333333)"
10-01-2023 16:07:29.733066,"(1.6, 1.85, 1.8494986072423398)","(4.4, 5.7, 5.51260162601626)","(10.0, 12.0, 11.986413043478262)","(61.0, 100.0, 94.0909090909091)","(11.0, 16.5, 16.223076923076924)","(21.0, 34.0, 32.2)","(8.5, 11.0, 10.858333333333333)"
10-01-2023 16:07:30.978475,"(1.6, 1.88, 1.8790650406504064)","(4.4, 5.6, 5.5)","(10.0, 12.0, 11.938725490196079)","(61.0, 100.0, 94.0909090909091)","(11.0, 16.5, 16.166666666666668)","(21.0, 34.0, 31.88235294117647)","(8.5, 11.0, 10.813725490196079)"
10-01-2023 16:07:32.132328,"(1.6, 1.89, 1.8844897959183673)","(4.4, 5.5, 5.45072463768116)","(10.0, 12.0, 11.938725490196079)","(61.0, 100.0, 94.0909090909091)","(11.0, 16.5, 16.166666666666668)","(21.0, 34.0, 31.88235294117647)","(8.5, 11.0, 10.790909090909091)"
10-01-2023 16:07:33.368412,"(1.6, 1.89, 1.8844897959183673)","(4.4, 5.5, 5.385227272727273)","(10.0, 12.0, 11.938725490196079)","(61.0, 100.0, 116.36363636363636)","(11.0, 16.5, 16.166666666666668)","(21.0, 34.0, 31.88235294117647)","(8.5, 11.0, 10.790909090909091)"
10-01-2023 16:07:34.539164,"(1.6, 1.89, 1.886)","(4.4, 5.4, 5.385227272727273)","(10.0, 12.0, 11.938725490196079)","(61.0, 120.0, 116.36363636363636)","(11.0, 16.5, 16.166666666666668)","(21.0, 34.0, 31.88235294117647)","(8.5, 11.0, 10.790909090909091)"
10-01-2023 16:07:35.747439,"(1.6, 1.9, 1.891)","(4.4, 5.4, 5.379569892473119)","(10.0, 12.0, 11.948453608247423)","(61.0, 120.0, 118.0)","(11.0, 16.5, 16.14516129032258)","(21.0, 34.0, 31.88235294117647)","(8.5, 11.0, 10.790909090909091)"
10-01-2023 16:07:36.912468,"(1.6, 1.89, 1.8845833333333333)","(4.4, 5.4, 5.379569892473119)","(10.0, 12.0, 11.948453608247423)","(61.0, 120.0, 118.0)","(11.0, 16.5, 16.14516129032258)","(21.0, 34.0, 31.88235294117647)","(8.5, 11.0, 10.790909090909091)"
10-01-2023 16:07:38.068983,"(1.6, 1.86, 1.859442060085837)","(4.4, 5.4, 5.34)","(10.0, 12.5, 12.061983471074381)","(61.0, 120.0, 114.21052631578948)","(11.0, 16.5, 16.163636363636364)","(21.0, 34.0, 33.2)","(8.5, 11.0, 10.795454545454545)"
10-01-2023 16:07:39.240823,"(1.6, 1.87, 1.8577184466019419)","(4.2, 5.4, 5.370967741935484)","(10.0, 12.0, 11.980487804878049)","(61.0, 130.0, 110.0)","(11.0, 17.0, 16.272727272727273)","(21.0, 34.0, 33.05263157894737)","(8.5, 11.0, 10.844827586206897)"
10-01-2023 16:07:40.485081,"(1.6, 1.89, 1.8820754716981132)","(4.2, 5.4, 5.366666666666667)","(10.0, 12.0, 11.970430107526882)","(61.0, 130.0, 110.0)","(11.0, 17.0, 16.272727272727273)","(21.0, 34.0, 33.05263157894737)","(8.5, 11.0, 10.827868852459016)"
10-01-2023 16:07:41.697379,"(1.6, 1.89, 1.8796969696969696)","(4.2, 5.3, 9931.474324324325)","(10.0, 12.0, 9998.5)","(61.0, 130.0, 9998.5)","(11.0, 17.0, 9998.5)","(21.0, 34.0, 9998.5)","(8.5, 11.0, 9998.5)"
10-01-2023 16:07:42.865402,"(1.6, 99998, 9998.5)","(4.2, 99998, 9998.5)","(10.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
10-01-2023 16:07:44.064850,"(1.6, 99998, 9998.5)","(4.2, 99998, 9998.5)","(10.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
10-01-2023 16:07:45.229432,"(1.6, 99998, 9998.5)","(4.2, 99998, 9998.5)","(10.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
10-01-2023 16:07:46.372832,"(1.6, 99998, 9998.5)","(4.2, 99998, 9998.5)","(10.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
10-01-2023 16:07:47.558058,"(1.6, 99998, 9998.5)","(4.2, 99998, 9998.5)","(10.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
10-01-2023 16:07:48.695925,"(1.6, 99998, 9998.5)","(4.2, 99998, 9998.5)","(10.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
10-01-2023 16:07:49.880908,"(1.6, 99998, 9998.5)","(4.2, 99998, 9998.5)","(10.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
