,Itchy Nose,Call Me Jim,Rich Hips,Aston Rozee,Coconut Santiago,Brother Yap,Champ Duran
07-12-2022 13:26:01.637880,"(2.15, 5.0, 4.466666666666667)","(11.0, 19.0, 12.724137931034482)","(21.0, 46.0, 27.058823529411764)","(4.4, 6.0, 5.24375)","(6.0, 6.4, 6.1)","(3.7, 3.55, 3.5078947368421054)","(31.0, 190.0, 171.0)"
07-12-2022 13:26:02.769432,"(2.15, 5.0, 4.466666666666667)","(11.0, 19.0, 12.724137931034482)","(21.0, 46.0, 27.058823529411764)","(4.4, 6.0, 4.973333333333333)","(6.0, 6.4, 5.928571428571429)","(3.7, 3.55, 3.5078947368421054)","(31.0, 190.0, 171.0)"
07-12-2022 13:26:03.891585,"(2.15, 5.0, 4.326315789473685)","(11.0, 15.5, 12.833333333333334)","(21.0, 46.0, 27.058823529411764)","(4.4, 6.0, 4.973333333333333)","(6.0, 6.4, 5.928571428571429)","(3.7, 3.55, 3.51875)","(31.0, 190.0, 171.0)"
07-12-2022 13:26:04.963068,"(2.15, 5.0, 4.326315789473685)","(11.0, 15.0, 13.75)","(21.0, 44.0, 38.75)","(4.4, 6.0, 5.24375)","(6.0, 6.4, 5.9125)","(3.7, 3.55, 3.51875)","(31.0, 190.0, 171.0)"
07-12-2022 13:26:05.956954,"(2.15, 4.9, 4.476470588235294)","(11.0, 15.0, 13.75)","(21.0, 44.0, 41.375)","(4.4, 6.0, 5.24375)","(6.0, 6.4, 5.862068965517241)","(3.7, 3.55, 3.51875)","(31.0, 190.0, 171.0)"
07-12-2022 13:26:07.000054,"(2.15, 4.9, 4.4862068965517246)","(11.0, 15.0, 13.75)","(21.0, 44.0, 39.625)","(4.4, 6.0, 5.24375)","(6.0, 6.4, 5.862068965517241)","(3.7, 3.55, 3.51875)","(31.0, 190.0, 171.0)"
07-12-2022 13:26:08.024297,"(2.15, 4.9, 4.6)","(11.0, 15.0, 13.75)","(21.0, 42.0, 39.625)","(4.4, 6.0, 5.24375)","(6.0, 6.4, 5.862068965517241)","(3.7, 3.55, 3.51875)","(31.0, 190.0, 171.0)"
07-12-2022 13:26:09.350886,"(2.15, 4.9, 4.5285714285714285)","(11.0, 15.0, 13.75)","(21.0, 42.0, 29.045454545454547)","(4.4, 6.0, 4.973333333333333)","(6.0, 6.4, 5.862068965517241)","(3.7, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:10.483757,"(2.15, 4.9, 4.5285714285714285)","(11.0, 15.0, 13.75)","(21.0, 42.0, 28.115384615384613)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.7, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:11.623297,"(2.15, 4.9, 4.578571428571429)","(11.0, 15.0, 12.647058823529411)","(21.0, 42.0, 25.59090909090909)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.7, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:12.628782,"(2.15, 4.9, 4.578571428571429)","(11.0, 15.0, 12.625)","(21.0, 42.0, 25.59090909090909)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.7, 3.55, 3.5078947368421054)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:13.604790,"(2.15, 4.9, 4.578571428571429)","(11.0, 15.0, 12.55952380952381)","(21.0, 42.0, 25.59090909090909)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.7, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:14.556628,"(2.15, 4.9, 4.58235294117647)","(11.0, 15.0, 12.55952380952381)","(21.0, 42.0, 25.59090909090909)","(4.4, 6.0, 5.109090909090909)","(6.0, 6.4, 5.862068965517241)","(3.7, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:15.556621,"(2.15, 4.9, 4.578571428571429)","(11.0, 14.5, 12.5)","(21.0, 40.0, 35.75)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:16.524160,"(2.15, 4.9, 4.375)","(11.0, 14.5, 12.5)","(21.0, 40.0, 35.75)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:17.541301,"(2.15, 4.9, 4.375)","(11.0, 14.5, 13.333333333333334)","(21.0, 40.0, 35.75)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:18.580244,"(2.15, 4.9, 4.375)","(11.0, 14.5, 11.375)","(21.0, 38.0, 35.85714285714286)","(4.4, 6.0, 5.109090909090909)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:19.765089,"(2.15, 4.9, 4.375)","(11.0, 14.5, 11.35)","(21.0, 38.0, 35.85714285714286)","(4.4, 6.0, 5.109090909090909)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:20.823674,"(2.15, 4.9, 4.375)","(11.0, 14.5, 11.35)","(21.0, 38.0, 35.85714285714286)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:21.824324,"(2.15, 4.9, 4.484615384615385)","(11.0, 14.5, 11.35)","(21.0, 38.0, 27.09090909090909)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:22.964693,"(2.15, 4.9, 4.484615384615385)","(11.0, 14.0, 11.642857142857142)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:23.919524,"(2.15, 4.9, 4.484615384615385)","(11.0, 14.0, 11.642857142857142)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:24.935431,"(2.15, 4.9, 4.78)","(11.0, 14.0, 11.264705882352942)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.109090909090909)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.55, 3.51875)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:25.939485,"(2.15, 5.0, 4.566666666666666)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.109090909090909)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.55, 3.5951923076923076)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:26.925071,"(2.15, 5.0, 4.566666666666666)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.6, 3.5979591836734697)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:27.921785,"(2.15, 4.9, 4.6)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:28.916260,"(2.15, 4.9, 4.54)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.358333333333333)","(6.0, 6.4, 5.862068965517241)","(3.6, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:30.172354,"(2.15, 4.9, 4.54)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.109090909090909)","(6.0, 6.4, 5.976744186046512)","(3.6, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:31.124722,"(2.15, 4.9, 4.54)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.109090909090909)","(6.0, 6.4, 5.976744186046512)","(3.6, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:32.066504,"(2.15, 4.9, 4.62)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.109090909090909)","(6.0, 6.2, 6.104761904761905)","(3.6, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:33.126858,"(2.15, 4.9, 4.62)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.533333333333333)","(6.0, 6.0, 5.945454545454545)","(3.6, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:34.343481,"(2.15, 4.9, 4.62)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.533333333333333)","(6.0, 6.0, 5.945454545454545)","(3.6, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:35.427431,"(2.15, 4.9, 4.62)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.533333333333333)","(6.0, 6.0, 5.858823529411765)","(3.6, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:36.539259,"(2.15, 4.9, 4.62)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.533333333333333)","(6.0, 6.0, 5.858823529411765)","(3.6, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:37.570468,"(2.15, 4.9, 4.62)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.533333333333333)","(6.0, 6.0, 5.8545454545454545)","(3.6, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:38.744132,"(2.15, 4.9, 4.62)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.533333333333333)","(6.0, 6.0, 5.8545454545454545)","(3.6, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:39.848281,"(2.15, 4.9, 4.62)","(11.0, 14.0, 11.346153846153847)","(21.0, 38.0, 26.46153846153846)","(4.4, 6.0, 5.533333333333333)","(6.0, 6.0, 6.066666666666666)","(3.6, 3.65, 3.6386792452830186)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:40.915339,"(2.2, 4.9, 4.62)","(12.0, 14.0, 11.346153846153847)","(26.0, 38.0, 26.46153846153846)","(4.6, 6.0, 5.533333333333333)","(6.0, 6.2, 6.066666666666666)","(3.4, 3.65, 3.6386792452830186)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:42.021020,"(2.2, 4.9, 4.6)","(12.0, 14.0, 11.346153846153847)","(26.0, 38.0, 24.956521739130434)","(4.6, 6.0, 5.183333333333334)","(6.0, 6.2, 6.053333333333334)","(3.4, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:43.036358,"(2.2, 4.9, 4.4655172413793105)","(12.0, 14.0, 11.346153846153847)","(26.0, 38.0, 24.956521739130434)","(4.6, 6.0, 5.65)","(6.0, 6.2, 6.300000000000001)","(3.4, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:44.081942,"(2.2, 4.9, 4.2875000000000005)","(12.0, 14.0, 11.346153846153847)","(26.0, 38.0, 24.956521739130434)","(4.6, 6.0, 5.65)","(6.0, 6.4, 6.300000000000001)","(3.4, 3.65, 3.6459183673469386)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:45.106197,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 11.346153846153847)","(26.0, 38.0, 24.956521739130434)","(4.6, 6.0, 5.65)","(6.0, 6.4, 6.2250000000000005)","(3.4, 3.65, 3.6386792452830186)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:46.047604,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 11.346153846153847)","(26.0, 38.0, 24.956521739130434)","(4.6, 6.0, 5.65)","(6.0, 6.4, 6.0875)","(3.4, 3.65, 3.6386792452830186)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:47.350211,"(2.2, 4.7, 4.575)","(12.0, 14.0, 11.346153846153847)","(26.0, 38.0, 26.46153846153846)","(4.6, 6.0, 5.363636363636363)","(6.0, 6.6, 6.425)","(3.4, 3.65, 3.685576923076923)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:48.368034,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 11.346153846153847)","(26.0, 38.0, 26.46153846153846)","(4.6, 6.0, 5.416666666666667)","(6.0, 6.6, 6.425)","(3.4, 3.7, 3.685576923076923)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:49.469021,"(2.2, 4.8, 4.363636363636363)","(12.0, 14.0, 11.346153846153847)","(26.0, 38.0, 26.46153846153846)","(4.6, 6.0, 5.475)","(6.0, 6.6, 6.425)","(3.4, 3.7, 3.685576923076923)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:50.652011,"(2.2, 4.8, 4.363636363636363)","(12.0, 14.0, 11.346153846153847)","(26.0, 38.0, 26.46153846153846)","(4.6, 6.0, 5.55)","(6.0, 6.6, 6.35)","(3.4, 3.7, 3.685576923076923)","(31.0, 190.0, 165.0)"
07-12-2022 13:26:51.867870,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 11.346153846153847)","(26.0, 38.0, 24.666666666666668)","(4.6, 6.0, 5.26)","(6.0, 6.6, 6.2956521739130435)","(3.4, 3.7, 3.685576923076923)","(31.0, 190.0, 145.5)"
07-12-2022 13:26:53.049395,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 11.346153846153847)","(26.0, 38.0, 24.666666666666668)","(4.6, 5.9, 5.26)","(6.0, 6.6, 6.2956521739130435)","(3.4, 3.7, 3.7418367346938775)","(31.0, 180.0, 65.0)"
07-12-2022 13:26:54.070576,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 11.346153846153847)","(26.0, 38.0, 24.666666666666668)","(4.6, 5.9, 5.41875)","(6.0, 6.6, 6.281818181818182)","(3.4, 3.75, 3.675)","(31.0, 180.0, 62.7)"
07-12-2022 13:26:55.050951,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 11.346153846153847)","(26.0, 34.0, 29.0)","(4.6, 5.9, 5.41875)","(6.0, 6.6, 6.281818181818182)","(3.4, 3.75, 3.675)","(31.0, 180.0, 62.7)"
07-12-2022 13:26:56.133321,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 12.275)","(26.0, 34.0, 29.0)","(4.6, 5.9, 5.166666666666666)","(6.0, 6.6, 6.15)","(3.4, 3.75, 3.675)","(31.0, 180.0, 62.7)"
07-12-2022 13:26:57.224978,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 12.275)","(26.0, 34.0, 24.90909090909091)","(4.6, 5.9, 5.166666666666666)","(6.0, 6.4, 6.0625)","(3.4, 3.75, 3.7125)","(31.0, 180.0, 62.7)"
07-12-2022 13:26:58.222356,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 12.275)","(26.0, 34.0, 24.90909090909091)","(4.6, 5.9, 5.166666666666666)","(6.0, 6.4, 6.0625)","(3.4, 3.75, 3.7285714285714286)","(31.0, 180.0, 62.7)"
07-12-2022 13:26:59.162526,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 12.275)","(26.0, 34.0, 24.666666666666668)","(4.6, 5.9, 5.41875)","(6.0, 6.4, 6.0625)","(3.4, 3.75, 3.7285714285714286)","(31.0, 180.0, 62.7)"
07-12-2022 13:27:00.146490,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 12.275)","(26.0, 34.0, 24.666666666666668)","(4.6, 5.9, 5.41875)","(6.0, 6.4, 6.0625)","(3.4, 3.75, 3.7285714285714286)","(31.0, 180.0, 62.7)"
07-12-2022 13:27:01.073666,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 12.275)","(26.0, 34.0, 24.666666666666668)","(4.6, 5.9, 5.41875)","(6.0, 6.4, 6.0625)","(3.4, 3.75, 3.7285714285714286)","(31.0, 180.0, 62.7)"
07-12-2022 13:27:02.091271,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 12.275)","(26.0, 34.0, 24.58823529411765)","(4.6, 5.9, 5.166666666666666)","(6.0, 6.4, 6.23421052631579)","(3.4, 3.75, 3.7285714285714286)","(31.0, 180.0, 62.7)"
07-12-2022 13:27:03.090222,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 12.275)","(26.0, 34.0, 24.58823529411765)","(4.6, 5.9, 5.41875)","(6.0, 6.4, 6.214705882352941)","(3.4, 3.75, 3.7462962962962965)","(31.0, 180.0, 62.7)"
07-12-2022 13:27:04.060982,"(2.2, 4.8, 4.32)","(12.0, 14.0, 12.275)","(26.0, 34.0, 24.58823529411765)","(4.6, 5.9, 5.41875)","(6.0, 6.4, 6.214705882352941)","(3.4, 3.75, 3.7462962962962965)","(31.0, 180.0, 62.7)"
07-12-2022 13:27:05.156056,"(2.2, 4.8, 4.32)","(12.0, 14.0, 12.275)","(26.0, 34.0, 24.58823529411765)","(4.6, 5.9, 5.41875)","(6.0, 6.4, 6.214705882352941)","(3.5, 3.75, 3.7462962962962965)","(41.0, 180.0, 49.666666666666664)"
07-12-2022 13:27:06.274916,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 12.275)","(26.0, 34.0, 24.736842105263158)","(4.6, 5.9, 5.433333333333334)","(6.0, 6.4, 6.182758620689656)","(3.5, 3.75, 3.7462962962962965)","(41.0, 180.0, 49.666666666666664)"
07-12-2022 13:27:07.381330,"(2.2, 4.8, 4.328571428571428)","(12.0, 14.0, 11.535714285714286)","(26.0, 34.0, 24.736842105263158)","(4.6, 5.9, 5.135294117647058)","(6.0, 6.4, 6.182758620689656)","(3.5, 3.75, 3.8944444444444444)","(41.0, 180.0, 49.666666666666664)"
07-12-2022 13:27:08.603791,"(2.2, 4.8, 4.3)","(12.0, 14.0, 11.847222222222221)","(26.0, 34.0, 24.736842105263158)","(4.6, 5.9, 5.1000000000000005)","(6.0, 6.4, 6.182758620689656)","(3.5, 3.9, 3.875)","(41.0, 180.0, 49.666666666666664)"
07-12-2022 13:27:09.980676,"(2.2, 4.8, 4.3)","(12.0, 14.0, 12.558823529411764)","(26.0, 34.0, 24.736842105263158)","(4.6, 5.9, 5.207692307692308)","(6.0, 6.4, 6.182758620689656)","(3.5, 3.9, 3.875)","(41.0, 180.0, 49.666666666666664)"
07-12-2022 13:27:11.134982,"(2.2, 4.8, 4.3)","(12.0, 13.5, 12.558823529411764)","(26.0, 34.0, 24.736842105263158)","(4.6, 5.9, 5.207692307692308)","(6.0, 6.4, 5.95)","(3.5, 3.9, 3.875)","(41.0, 180.0, 50.11764705882353)"
07-12-2022 13:27:12.121766,"(2.2, 4.7, 4.3500000000000005)","(12.0, 13.5, 12.287878787878787)","(26.0, 34.0, 24.736842105263158)","(4.6, 5.9, 5.207692307692308)","(6.0, 6.4, 5.95)","(3.5, 3.9, 3.875)","(41.0, 180.0, 52.72727272727273)"
07-12-2022 13:27:13.139115,"(2.2, 4.7, 4.307142857142857)","(12.0, 13.5, 11.833333333333334)","(26.0, 34.0, 24.736842105263158)","(4.6, 5.9, 5.1000000000000005)","(6.0, 6.4, 6.151724137931034)","(3.5, 3.9, 3.8423076923076924)","(41.0, 160.0, 96.0)"
07-12-2022 13:27:14.475943,"(2.2, 4.7, 4.45)","(12.0, 13.5, 11.833333333333334)","(26.0, 34.0, 26.0)","(4.6, 5.9, 5.233333333333333)","(6.0, 6.4, 6.194285714285715)","(3.5, 3.95, 3.825)","(41.0, 150.0, 69.0)"
07-12-2022 13:27:15.754487,"(2.2, 4.7, 4.45)","(12.0, 13.5, 11.833333333333334)","(26.0, 34.0, 26.0)","(4.6, 5.9, 5.233333333333333)","(6.0, 6.4, 6.194285714285715)","(3.5, 3.95, 3.9000000000000004)","(41.0, 150.0, 55.5)"
07-12-2022 13:27:17.001618,"(2.2, 4.7, 4.45)","(12.0, 13.5, 11.833333333333334)","(26.0, 34.0, 26.0)","(4.6, 5.9, 4.891666666666667)","(6.0, 6.4, 6.086956521739131)","(3.5, 3.95, 3.9000000000000004)","(41.0, 150.0, 54.0)"
07-12-2022 13:27:18.092032,"(2.2, 4.7, 4.3500000000000005)","(12.0, 13.5, 11.833333333333334)","(26.0, 34.0, 26.0)","(4.6, 5.9, 4.891666666666667)","(6.0, 6.4, 6.086956521739131)","(3.5, 3.95, 3.9000000000000004)","(41.0, 150.0, 86.0)"
07-12-2022 13:27:19.050050,"(2.2, 4.7, 4.3500000000000005)","(12.0, 13.5, 11.833333333333334)","(26.0, 34.0, 26.666666666666668)","(4.6, 5.9, 5.2125)","(6.0, 6.4, 6.086956521739131)","(3.5, 3.95, 3.8590909090909093)","(41.0, 130.0, 86.0)"
07-12-2022 13:27:20.223119,"(2.2, 4.7, 4.3500000000000005)","(12.0, 13.5, 11.833333333333334)","(26.0, 34.0, 26.666666666666668)","(4.6, 5.9, 5.2125)","(6.0, 6.4, 6.086956521739131)","(3.5, 3.95, 3.8590909090909093)","(41.0, 130.0, 86.0)"
07-12-2022 13:27:21.412837,"(2.2, 4.7, 4.3500000000000005)","(12.0, 13.5, 11.833333333333334)","(26.0, 34.0, 26.666666666666668)","(4.6, 5.9, 5.321052631578947)","(6.0, 6.4, 6.086956521739131)","(3.5, 3.95, 3.8590909090909093)","(41.0, 130.0, 53.0)"
07-12-2022 13:27:22.583268,"(2.2, 4.7, 4.3500000000000005)","(12.0, 13.5, 11.833333333333334)","(26.0, 34.0, 26.666666666666668)","(4.6, 5.9, 5.321052631578947)","(6.0, 6.4, 6.086956521739131)","(3.5, 3.95, 3.8590909090909093)","(41.0, 130.0, 61.5)"
07-12-2022 13:27:23.638165,"(2.2, 4.7, 4.3500000000000005)","(12.0, 13.5, 11.833333333333334)","(26.0, 34.0, 26.666666666666668)","(4.6, 5.9, 5.28125)","(6.0, 6.4, 6.086956521739131)","(3.5, 3.95, 3.876470588235294)","(41.0, 120.0, 50.666666666666664)"
07-12-2022 13:27:24.722895,"(2.2, 4.7, 4.3500000000000005)","(12.0, 13.5, 11.833333333333334)","(26.0, 34.0, 26.666666666666668)","(4.6, 5.9, 5.28125)","(6.0, 6.4, 6.086956521739131)","(3.5, 3.95, 3.876470588235294)","(41.0, 120.0, 50.666666666666664)"
07-12-2022 13:27:25.803737,"(2.2, 4.6, 4.285714285714286)","(12.0, 13.0, 12.647058823529411)","(26.0, 34.0, 28.0)","(4.6, 5.9, 5.28125)","(6.0, 6.4, 5.98)","(3.5, 3.95, 3.876470588235294)","(41.0, 120.0, 50.666666666666664)"
07-12-2022 13:27:26.905862,"(2.2, 4.6, 4.128571428571428)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 28.0)","(4.6, 5.9, 5.35)","(6.0, 6.4, 5.98)","(3.5, 3.95, 3.876470588235294)","(41.0, 120.0, 48.5)"
07-12-2022 13:27:28.065933,"(2.2, 4.6, 4.292307692307692)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 28.0)","(4.6, 5.9, 5.35)","(6.0, 6.4, 5.98)","(3.5, 3.95, 3.876470588235294)","(41.0, 120.0, 48.5)"
07-12-2022 13:27:29.104469,"(2.2, 4.6, 4.292307692307692)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 28.0)","(4.6, 5.9, 5.35)","(6.0, 6.4, 5.98)","(3.5, 3.95, 3.876470588235294)","(41.0, 120.0, 48.5)"
07-12-2022 13:27:30.079005,"(2.2, 4.6, 4.292307692307692)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 28.0)","(4.6, 5.9, 5.41875)","(6.0, 6.4, 5.98)","(3.5, 3.95, 3.876470588235294)","(41.0, 120.0, 48.5)"
07-12-2022 13:27:31.122442,"(2.2, 4.6, 4.066666666666666)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 26.941176470588236)","(4.6, 5.9, 5.4875)","(6.0, 6.4, 5.98)","(3.5, 3.95, 3.876470588235294)","(41.0, 120.0, 48.5)"
07-12-2022 13:27:32.260109,"(2.2, 4.6, 4.046153846153846)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 26.941176470588236)","(4.6, 5.9, 5.5)","(6.0, 6.4, 5.98)","(3.5, 3.95, 3.876470588235294)","(41.0, 120.0, 48.5)"
07-12-2022 13:27:33.449544,"(2.2, 4.6, 4.3538461538461535)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 26.941176470588236)","(4.6, 5.9, 5.5)","(6.0, 6.4, 5.885714285714285)","(3.5, 3.95, 3.876470588235294)","(41.0, 120.0, 48.5)"
07-12-2022 13:27:34.500661,"(2.2, 4.6, 4.3538461538461535)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 26.941176470588236)","(4.6, 5.9, 5.566666666666667)","(6.0, 6.4, 5.885714285714285)","(3.5, 3.95, 3.876470588235294)","(41.0, 120.0, 48.5)"
07-12-2022 13:27:35.566192,"(2.2, 4.6, 4.3538461538461535)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 28.923076923076923)","(4.6, 5.9, 5.566666666666667)","(6.0, 6.4, 5.885714285714285)","(3.5, 3.95, 3.8931818181818185)","(41.0, 120.0, 48.5)"
07-12-2022 13:27:36.662987,"(2.2, 4.6, 4.066666666666666)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 28.923076923076923)","(4.6, 5.9, 5.566666666666667)","(6.0, 6.4, 5.885714285714285)","(3.5, 3.95, 3.8931818181818185)","(41.0, 120.0, 48.5)"
07-12-2022 13:27:37.778016,"(2.2, 4.6, 4.046153846153846)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 26.941176470588236)","(4.6, 5.9, 5.566666666666667)","(6.0, 6.4, 6.0)","(3.5, 3.95, 3.8931818181818185)","(41.0, 120.0, 48.5)"
07-12-2022 13:27:38.896853,"(2.2, 4.6, 4.3538461538461535)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 28.09090909090909)","(4.6, 5.9, 5.366666666666666)","(6.0, 6.4, 6.0)","(3.5, 3.95, 3.8931818181818185)","(41.0, 120.0, 48.5)"
07-12-2022 13:27:39.924116,"(2.2, 4.6, 4.3538461538461535)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 28.09090909090909)","(4.6, 5.9, 5.550000000000001)","(6.0, 6.4, 6.0)","(3.5, 3.95, 3.8931818181818185)","(41.0, 120.0, 48.5)"
07-12-2022 13:27:40.926497,"(2.2, 4.6, 4.3538461538461535)","(12.0, 13.0, 11.756756756756756)","(26.0, 34.0, 27.782608695652172)","(4.6, 5.9, 5.550000000000001)","(6.0, 6.4, 6.0)","(3.5, 3.95, 3.8058823529411767)","(41.0, 120.0, 48.5)"
