,Farmor Hype,Pump My Tyre,Rosdue Kodiak,Ninja Redemption,On Any Day,Magique Noir,Champagne Ivy,Wild Apatite
09-01-2023 11:40:30.567754,"(1.9, 2.16, 2.146181818181818)","(6.0, 8.4, 7.788235294117647)","(16.0, 32.0, 28.975609756097562)","(41.0, 75.0, 68.33333333333333)","(10.0, 12.5, 12.25)","(31.0, 42.0, 40.08)","(4.0, 5.6, 5.416666666666667)","(11.0, 16.5, 15.61111111111111)"
09-01-2023 11:40:31.654412,"(1.9, 2.14, 2.1366233766233766)","(6.0, 8.4, 7.955555555555556)","(16.0, 32.0, 28.975609756097562)","(41.0, 75.0, 69.28571428571428)","(10.0, 13.0, 12.63888888888889)","(31.0, 42.0, 40.08)","(4.0, 5.5, 5.333333333333333)","(11.0, 16.5, 15.571428571428571)"
09-01-2023 11:40:32.716273,"(1.9, 2.14, 2.1326666666666667)","(6.0, 8.4, 8.017391304347827)","(16.0, 32.0, 28.869565217391305)","(41.0, 75.0, 69.28571428571428)","(10.0, 13.0, 12.64864864864865)","(31.0, 42.0, 40.08)","(4.0, 5.5, 5.325454545454545)","(11.0, 16.5, 15.571428571428571)"
09-01-2023 11:40:33.726174,"(1.9, 2.14, 2.1258064516129034)","(6.0, 8.4, 8.065116279069768)","(16.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 13.0, 12.64864864864865)","(31.0, 42.0, 39.77777777777778)","(4.0, 5.5, 5.325454545454545)","(11.0, 16.5, 15.571428571428571)"
09-01-2023 11:40:34.707191,"(1.9, 2.12, 2.1143589743589746)","(6.0, 8.4, 7.882758620689655)","(16.0, 32.0, 28.869565217391305)","(41.0, 75.0, 69.28571428571428)","(10.0, 13.0, 12.64864864864865)","(31.0, 42.0, 39.77777777777778)","(4.0, 5.5, 5.325454545454545)","(11.0, 16.5, 15.571428571428571)"
09-01-2023 11:40:35.753485,"(1.9, 2.14, 2.112093023255814)","(6.0, 8.4, 7.93125)","(16.0, 32.0, 28.869565217391305)","(41.0, 75.0, 69.28571428571428)","(10.0, 13.0, 12.64864864864865)","(31.0, 42.0, 40.08)","(4.0, 5.5, 5.325454545454545)","(11.0, 16.5, 15.53448275862069)"
09-01-2023 11:40:36.876784,"(1.9, 2.14, 2.136036036036036)","(6.0, 8.4, 8.060869565217391)","(17.0, 32.0, 28.869565217391305)","(41.0, 75.0, 69.28571428571428)","(10.0, 13.0, 12.644736842105264)","(31.0, 42.0, 40.08)","(4.0, 5.5, 5.25)","(11.0, 16.5, 15.571428571428571)"
09-01-2023 11:40:37.974341,"(1.9, 2.16, 2.158655462184874)","(6.0, 8.0, 7.927272727272727)","(17.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 13.0, 12.644736842105264)","(31.0, 42.0, 40.08)","(4.0, 5.4, 5.222222222222222)","(11.0, 16.5, 15.53448275862069)"
09-01-2023 11:40:39.097330,"(1.9, 2.18, 2.173777777777778)","(6.0, 8.4, 7.85)","(17.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 13.0, 12.644736842105264)","(31.0, 42.0, 40.08)","(4.0, 5.3, 5.2125)","(11.0, 16.5, 15.53448275862069)"
09-01-2023 11:40:40.252196,"(1.9, 2.18, 2.1728057553956837)","(6.0, 8.4, 7.928571428571429)","(17.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 13.0, 13.541666666666666)","(31.0, 42.0, 40.08)","(4.0, 5.3, 5.2125)","(11.0, 16.5, 15.53448275862069)"
09-01-2023 11:40:41.427774,"(1.9, 2.18, 2.1728057553956837)","(6.0, 8.4, 7.9)","(17.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 14.0, 13.4)","(31.0, 42.0, 40.08)","(4.0, 5.3, 5.2125)","(11.0, 16.5, 15.5)"
09-01-2023 11:40:42.577995,"(1.9, 2.18, 2.17390243902439)","(6.0, 8.4, 7.857142857142857)","(17.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 14.0, 13.4375)","(31.0, 42.0, 40.08)","(4.0, 5.3, 5.2125)","(11.0, 16.5, 15.5)"
09-01-2023 11:40:43.753082,"(1.9, 2.18, 2.17390243902439)","(6.0, 8.2, 7.857142857142857)","(17.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 14.0, 13.482758620689655)","(31.0, 42.0, 40.08)","(4.0, 5.3, 5.2125)","(11.0, 16.5, 15.5)"
09-01-2023 11:40:44.957412,"(1.9, 2.18, 2.17390243902439)","(6.0, 8.2, 7.857142857142857)","(17.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 14.0, 13.558823529411764)","(31.0, 42.0, 40.08)","(4.0, 5.3, 5.2125)","(11.0, 16.5, 15.804347826086957)"
09-01-2023 11:40:46.144491,"(1.9, 2.16, 2.1586577181208053)","(6.0, 8.2, 7.857142857142857)","(17.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 14.0, 13.558823529411764)","(31.0, 42.0, 40.08)","(4.0, 5.3, 5.22)","(11.0, 16.5, 15.804347826086957)"
09-01-2023 11:40:47.339079,"(1.9, 2.16, 2.1593055555555556)","(6.0, 8.2, 7.857142857142857)","(17.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 14.0, 13.558823529411764)","(31.0, 42.0, 40.08)","(4.0, 5.3, 5.209090909090909)","(11.0, 16.5, 15.5)"
09-01-2023 11:40:48.540423,"(1.9, 2.16, 2.1523618090452263)","(6.0, 8.2, 7.857142857142857)","(17.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 14.0, 13.558823529411764)","(31.0, 42.0, 40.08)","(4.0, 5.3, 5.192307692307692)","(11.0, 16.5, 15.14)"
09-01-2023 11:40:49.716930,"(1.9, 2.18, 2.176734693877551)","(6.0, 8.2, 7.857142857142857)","(17.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 14.0, 13.558823529411764)","(31.0, 42.0, 39.6)","(4.0, 5.3, 5.192307692307692)","(11.0, 16.5, 15.14)"
09-01-2023 11:40:50.904095,"(1.9, 2.18, 2.1774468085106387)","(6.0, 8.2, 8.185365853658537)","(17.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 14.0, 13.558823529411764)","(31.0, 42.0, 39.6)","(4.0, 5.3, 5.192307692307692)","(11.0, 16.5, 15.14)"
09-01-2023 11:40:52.074952,"(1.9, 2.18, 2.1771844660194177)","(6.0, 8.4, 8.066666666666666)","(18.0, 32.0, 28.869565217391305)","(41.0, 75.0, 68.33333333333333)","(10.0, 14.0, 13.513513513513514)","(31.0, 42.0, 39.6)","(4.0, 5.3, 5.192307692307692)","(11.0, 16.5, 15.14)"
09-01-2023 11:40:53.227633,"(1.9, 2.18, 2.178730158730159)","(6.0, 8.4, 8.066666666666666)","(18.0, 32.0, 28.869565217391305)","(41.0, 75.0, 64.23076923076923)","(10.0, 14.0, 13.513513513513514)","(31.0, 42.0, 39.6)","(4.0, 5.3, 5.192307692307692)","(11.0, 16.5, 15.327586206896552)"
09-01-2023 11:40:54.416359,"(1.9, 2.2, 2.1932394366197183)","(6.0, 8.2, 7.989999999999999)","(18.0, 32.0, 28.869565217391305)","(41.0, 65.0, 62.5)","(10.0, 14.0, 13.513513513513514)","(31.0, 42.0, 39.6)","(4.0, 5.3, 5.192307692307692)","(11.0, 16.5, 15.327586206896552)"
09-01-2023 11:40:55.547344,"(1.9, 2.2, 2.1932394366197183)","(6.0, 8.2, 7.989999999999999)","(18.0, 32.0, 28.869565217391305)","(41.0, 65.0, 62.5)","(10.0, 14.0, 13.482758620689655)","(31.0, 42.0, 39.6)","(4.0, 5.3, 5.233333333333333)","(11.0, 16.5, 15.327586206896552)"
09-01-2023 11:40:56.726965,"(1.9, 2.2, 2.1940384615384616)","(6.0, 8.2, 8.033333333333333)","(18.0, 32.0, 28.869565217391305)","(41.0, 65.0, 55.76923076923077)","(10.0, 14.0, 13.4375)","(31.0, 42.0, 39.6)","(4.0, 5.3, 5.233333333333333)","(11.0, 16.5, 15.327586206896552)"
09-01-2023 11:40:57.885846,"(1.9, 2.2, 2.18962962962963)","(6.0, 8.2, 8.033333333333333)","(18.0, 32.0, 28.3265306122449)","(41.0, 65.0, 58.333333333333336)","(10.0, 14.0, 13.424242424242424)","(31.0, 42.0, 39.6)","(4.0, 5.3, 5.233333333333333)","(11.0, 16.5, 15.327586206896552)"
09-01-2023 11:40:59.027440,"(1.9, 2.2, 2.18962962962963)","(6.0, 8.2, 7.989189189189188)","(18.0, 32.0, 28.354166666666668)","(41.0, 65.0, 58.333333333333336)","(10.0, 14.0, 13.090909090909092)","(31.0, 42.0, 39.6)","(4.0, 5.3, 5.3)","(11.0, 16.5, 15.0)"
09-01-2023 11:41:00.205498,"(1.9, 2.2, 2.191764705882353)","(6.0, 8.2, 7.989189189189188)","(18.0, 32.0, 28.170212765957448)","(41.0, 60.0, 57.69230769230769)","(10.0, 14.0, 13.444444444444445)","(31.0, 42.0, 39.6)","(4.0, 5.5, 5.32)","(11.0, 15.5, 15.25)"
09-01-2023 11:41:01.357838,"(1.9, 2.2, 2.1913636363636364)","(6.0, 8.2, 8.026666666666666)","(19.0, 32.0, 30.235294117647058)","(41.0, 60.0, 56.25)","(10.0, 13.5, 13.30952380952381)","(31.0, 42.0, 37.63636363636363)","(4.0, 5.5, 5.242857142857143)","(11.0, 15.5, 15.071428571428571)"
09-01-2023 11:41:02.505536,"(1.9, 2.2, 2.1913636363636364)","(6.0, 8.2, 8.047058823529412)","(19.0, 30.0, 29.076923076923077)","(41.0, 60.0, 55.55555555555556)","(10.0, 13.5, 13.442857142857143)","(31.0, 42.0, 40.36363636363636)","(4.0, 5.5, 5.380597014925373)","(11.0, 15.5, 15.7)"
09-01-2023 11:41:03.686549,"(1.9, 2.04, 2.0211571841851494)","(6.5, 8.6, 8.233333333333333)","(20.0, 30.0, 29.076923076923077)","(41.0, 60.0, 58.333333333333336)","(10.0, 14.0, 13.222222222222221)","(31.0, 42.0, 40.8)","(4.2, 5.6, 5.4188679245283025)","(11.0, 16.0, 15.735294117647058)"
09-01-2023 11:41:04.844782,"(1.9, 2.04, 2.0213064361191164)","(6.5, 8.6, 8.264)","(20.0, 30.0, 29.5)","(41.0, 65.0, 62.5)","(10.0, 14.0, 13.571428571428571)","(31.0, 42.0, 41.368421052631575)","(4.2, 5.6, 5.5212121212121215)","(11.0, 16.5, 15.785714285714285)"
09-01-2023 11:41:05.925248,"(1.9, 2.04, 2.020990291262136)","(6.5, 8.6, 8.46046511627907)","(20.0, 30.0, 29.666666666666668)","(41.0, 65.0, 59.78260869565217)","(10.0, 14.0, 13.586206896551724)","(31.0, 42.0, 41.368421052631575)","(4.2, 5.7, 5.523880597014926)","(11.0, 16.5, 15.785714285714285)"
09-01-2023 11:41:07.028668,"(1.9, 2.04, 2.020933852140078)","(6.5, 8.6, 8.487179487179487)","(20.0, 30.0, 29.53846153846154)","(41.0, 65.0, 59.78260869565217)","(10.0, 14.0, 13.827586206896552)","(31.0, 42.0, 41.25)","(4.2, 5.7, 5.538235294117647)","(11.0, 16.5, 15.75925925925926)"
09-01-2023 11:41:08.059139,"(1.9, 2.04, 2.0204892367906067)","(6.5, 8.6, 8.49090909090909)","(20.0, 30.0, 29.53846153846154)","(41.0, 65.0, 60.22727272727273)","(10.0, 14.0, 13.827586206896552)","(31.0, 42.0, 41.25)","(4.2, 5.7, 5.52258064516129)","(11.0, 16.5, 15.661290322580644)"
09-01-2023 11:41:09.055634,"(1.9, 2.04, 2.020517598343685)","(6.5, 8.4, 8.178947368421053)","(20.0, 30.0, 29.647058823529413)","(41.0, 65.0, 60.22727272727273)","(10.0, 14.0, 13.78)","(31.0, 42.0, 41.294117647058826)","(4.2, 5.7, 5.504166666666667)","(11.0, 16.5, 15.661290322580644)"
09-01-2023 11:41:10.042276,"(1.9, 2.04, 2.0207723577235774)","(6.5, 8.4, 8.23076923076923)","(20.0, 30.0, 29.53846153846154)","(41.0, 65.0, 60.22727272727273)","(10.0, 14.0, 13.78)","(31.0, 42.0, 41.294117647058826)","(4.2, 5.7, 5.504166666666667)","(11.0, 16.5, 15.661290322580644)"
09-01-2023 11:41:11.135687,"(1.9, 2.04, 2.0207527975584942)","(6.5, 8.4, 8.363636363636363)","(20.0, 30.0, 29.684210526315788)","(41.0, 65.0, 58.82352941176471)","(10.0, 14.0, 13.816666666666666)","(31.0, 44.0, 40.470588235294116)","(4.2, 5.7, 5.546153846153846)","(11.0, 16.5, 15.945652173913043)"
09-01-2023 11:41:12.261684,"(1.9, 2.04, 2.0207370517928287)","(6.5, 8.4, 8.38)","(20.0, 30.0, 29.684210526315788)","(41.0, 60.0, 58.82352941176471)","(10.0, 14.0, 13.816666666666666)","(31.0, 44.0, 40.470588235294116)","(4.2, 5.6, 5.589473684210526)","(11.0, 16.5, 16.066666666666666)"
09-01-2023 11:41:13.389467,"(1.9, 2.04, 2.020698602794411)","(6.5, 8.4, 8.379999999999999)","(20.0, 30.0, 29.684210526315788)","(41.0, 60.0, 58.82352941176471)","(10.0, 14.0, 13.816666666666666)","(31.0, 44.0, 40.36363636363637)","(4.2, 5.6, 5.554285714285714)","(11.0, 16.5, 16.3)"
09-01-2023 11:41:14.587160,"(1.9, 2.02, 2.0102439024390244)","(6.5, 8.6, 8.36774193548387)","(20.0, 30.0, 29.684210526315788)","(41.0, 60.0, 59.375)","(10.0, 14.0, 13.816666666666666)","(31.0, 44.0, 40.25)","(4.2, 5.6, 5.587755102040816)","(11.0, 16.5, 16.166666666666668)"
09-01-2023 11:41:15.734735,"(1.9, 2.02, 2.0094915254237287)","(6.5, 8.6, 8.426086956521738)","(20.0, 30.0, 29.684210526315788)","(41.0, 60.0, 59.375)","(10.0, 14.0, 14.178571428571429)","(31.0, 44.0, 39.714285714285715)","(4.2, 5.6, 5.55)","(11.0, 16.5, 16.318181818181817)"
09-01-2023 11:41:16.893024,"(1.9, 2.02, 2.008703703703704)","(6.5, 8.6, 8.48235294117647)","(20.0, 30.0, 29.684210526315788)","(41.0, 60.0, 59.375)","(10.0, 14.5, 14.454545454545455)","(31.0, 44.0, 39.714285714285715)","(4.2, 5.6, 5.55)","(11.0, 16.5, 16.44736842105263)"
09-01-2023 11:41:18.093746,"(1.9, 2.02, 1.996412213740458)","(6.5, 8.6, 8.48235294117647)","(20.0, 30.0, 29.7)","(41.0, 60.0, 59.375)","(10.0, 14.5, 14.454545454545455)","(31.0, 44.0, 41.69230769230769)","(4.2, 5.6, 5.557142857142857)","(11.0, 16.5, 15.384615384615385)"
09-01-2023 11:41:19.256497,"(1.9, 2.02, 2.0015384615384617)","(6.5, 8.6, 8.513043478260869)","(20.0, 30.0, 29.7)","(41.0, 60.0, 59.375)","(10.0, 14.5, 14.478260869565217)","(31.0, 42.0, 41.77777777777778)","(4.2, 5.6, 5.557142857142857)","(11.0, 15.5, 15.37037037037037)"
09-01-2023 11:41:20.427244,"(1.9, 2.02, 2.00381679389313)","(6.5, 8.6, 8.49189189189189)","(20.0, 30.0, 29.684210526315788)","(41.0, 60.0, 59.33333333333333)","(10.0, 14.5, 14.962962962962964)","(31.0, 42.0, 41.714285714285715)","(4.2, 5.6, 5.556756756756757)","(11.0, 15.5, 15.37037037037037)"
09-01-2023 11:41:21.611812,"(1.9, 2.02, 2.000407643312102)","(6.5, 8.6, 8.379999999999999)","(20.0, 30.0, 29.684210526315788)","(41.0, 60.0, 59.33333333333333)","(10.0, 15.0, 14.962962962962964)","(31.0, 42.0, 41.666666666666664)","(4.2, 5.6, 5.517073170731707)","(11.0, 15.5, 15.37037037037037)"
09-01-2023 11:41:22.806235,"(1.9, 2.04, 2.0250389105058364)","(6.5, 8.6, 8.389473684210525)","(20.0, 30.0, 29.55)","(41.0, 60.0, 59.33333333333333)","(10.0, 15.0, 14.962962962962964)","(31.0, 42.0, 41.733333333333334)","(4.2, 5.6, 5.5552631578947365)","(11.0, 15.5, 15.37037037037037)"
09-01-2023 11:41:23.919295,"(1.9, 2.04, 2.0251411290322583)","(6.5, 8.6, 8.389473684210525)","(20.0, 30.0, 29.55)","(41.0, 60.0, 59.33333333333333)","(10.0, 15.0, 14.928571428571429)","(31.0, 42.0, 41.76470588235294)","(4.2, 5.6, 5.5552631578947365)","(11.0, 15.5, 15.37037037037037)"
09-01-2023 11:41:25.032319,"(1.9, 2.04, 2.024927536231884)","(6.5, 8.6, 8.427450980392157)","(20.0, 30.0, 29.526315789473685)","(41.0, 60.0, 59.33333333333333)","(10.0, 15.0, 14.875)","(31.0, 42.0, 41.714285714285715)","(4.2, 5.6, 5.5552631578947365)","(11.0, 15.5, 15.37037037037037)"
09-01-2023 11:41:26.174970,"(1.85, 2.04, 2.0249514563106796)","(6.5, 8.6, 8.412765957446808)","(20.0, 30.0, 29.526315789473685)","(41.0, 60.0, 59.33333333333333)","(10.0, 15.0, 14.695652173913043)","(31.0, 42.0, 41.714285714285715)","(4.2, 5.6, 5.5552631578947365)","(11.0, 15.5, 15.390625)"
09-01-2023 11:41:27.311504,"(1.85, 2.04, 2.024375)","(6.5, 8.6, 8.5125)","(20.0, 30.0, 29.526315789473685)","(41.0, 60.0, 59.285714285714285)","(10.0, 15.0, 14.76)","(31.0, 42.0, 41.76470588235294)","(4.2, 5.6, 5.578571428571428)","(11.0, 15.5, 15.37037037037037)"
09-01-2023 11:41:28.492300,"(1.85, 2.04, 2.024321608040201)","(6.5, 8.6, 8.528571428571428)","(20.0, 30.0, 29.526315789473685)","(41.0, 60.0, 60.5)","(10.0, 15.0, 14.982758620689655)","(31.0, 42.0, 40.54545454545455)","(4.2, 5.6, 5.614893617021276)","(11.0, 15.5, 15.689655172413794)"
09-01-2023 11:41:29.657815,"(1.85, 2.04, 2.0252482269503544)","(6.5, 8.2, 7.8)","(20.0, 32.0, 29.666666666666668)","(41.0, 65.0, 59.33333333333333)","(10.0, 15.5, 14.863636363636363)","(31.0, 44.0, 41.38461538461539)","(4.2, 5.7, 5.614893617021276)","(11.0, 16.0, 15.7)"
09-01-2023 11:41:30.905141,"(1.85, 2.04, 2.0255223880597013)","(6.5, 7.8, 7.7)","(20.0, 32.0, 29.666666666666668)","(41.0, 60.0, 59.33333333333333)","(10.0, 15.5, 15.1)","(31.0, 42.0, 40.294117647058826)","(4.2, 5.7, 5.63076923076923)","(11.0, 16.0, 15.78)"
09-01-2023 11:41:32.121729,"(1.85, 2.04, 2.0304175824175825)","(6.5, 7.8, 7.703448275862069)","(20.0, 32.0, 29.666666666666668)","(41.0, 60.0, 59.33333333333333)","(10.0, 15.5, 15.1)","(31.0, 44.0, 40.5945945945946)","(4.2, 5.7, 5.637931034482759)","(11.0, 16.5, 15.78)"
09-01-2023 11:41:33.277820,"(1.85, 2.04, 2.030486725663717)","(6.5, 7.8, 7.635897435897436)","(20.0, 32.0, 28.952380952380953)","(41.0, 60.0, 59.33333333333333)","(10.0, 15.5, 15.142857142857142)","(31.0, 44.0, 40.5945945945946)","(4.2, 5.7, 5.62)","(11.0, 16.5, 16.108695652173914)"
09-01-2023 11:41:34.442105,"(1.85, 2.04, 2.03078431372549)","(6.5, 7.8, 7.562962962962963)","(20.0, 32.0, 28.58823529411765)","(41.0, 60.0, 59.33333333333333)","(10.0, 15.5, 15.142857142857142)","(31.0, 44.0, 40.0625)","(4.2, 5.7, 5.612)","(11.0, 16.5, 16.125)"
09-01-2023 11:41:35.681782,"(1.85, 2.04, 2.0309126984126986)","(6.5, 7.8, 7.62)","(20.0, 32.0, 28.5625)","(41.0, 60.0, 56.25)","(10.0, 15.5, 15.142857142857142)","(31.0, 44.0, 39.15384615384615)","(4.2, 5.7, 5.62)","(11.0, 16.5, 16.105263157894736)"
09-01-2023 11:41:36.896652,"(1.85, 2.04, 2.030938123752495)","(6.5, 7.8, 7.62)","(20.0, 32.0, 29.384615384615383)","(41.0, 65.0, 55.45454545454545)","(10.0, 15.5, 14.982758620689655)","(31.0, 44.0, 39.945945945945944)","(4.2, 5.7, 5.629032258064516)","(11.0, 16.5, 15.818181818181818)"
09-01-2023 11:41:38.142646,"(1.85, 2.04, 2.031298969072165)","(6.5, 7.8, 7.64)","(20.0, 32.0, 28.761904761904763)","(41.0, 65.0, 55.0)","(10.0, 15.5, 15.03125)","(31.0, 44.0, 39.74193548387097)","(4.2, 5.7, 5.62280701754386)","(11.0, 16.5, 15.76923076923077)"
09-01-2023 11:41:39.393129,"(1.85, 2.04, 2.031070707070707)","(6.5, 7.8, 7.64)","(20.0, 32.0, 28.64)","(41.0, 65.0, 59.0)","(10.0, 15.5, 15.03125)","(31.0, 44.0, 38.92307692307692)","(4.2, 5.7, 5.62280701754386)","(11.0, 16.5, 15.76923076923077)"
09-01-2023 11:41:40.621838,"(1.85, 2.04, 2.031275720164609)","(6.5, 7.8, 7.64)","(20.0, 32.0, 29.2)","(41.0, 60.0, 59.0)","(10.0, 15.5, 15.048387096774194)","(31.0, 44.0, 39.875)","(4.2, 5.7, 5.629032258064516)","(11.0, 16.5, 15.76923076923077)"
09-01-2023 11:41:41.855709,"(1.85, 2.04, 2.0299032882011607)","(6.5, 7.8, 7.696)","(20.0, 32.0, 28.64)","(41.0, 60.0, 58.0)","(10.0, 15.5, 15.048387096774194)","(31.0, 44.0, 41.333333333333336)","(4.2, 5.7, 5.629032258064516)","(11.0, 16.5, 15.76923076923077)"
09-01-2023 11:41:43.076302,"(1.85, 2.04, 2.0298837209302327)","(6.5, 8.0, 7.729411764705882)","(20.0, 32.0, 28.64)","(41.0, 60.0, 55.0)","(10.0, 15.5, 15.0)","(31.0, 42.0, 40.0)","(4.2, 5.7, 5.617021276595745)","(11.0, 16.5, 15.818181818181818)"
09-01-2023 11:41:44.289342,"(1.85, 2.04, 2.02985446985447)","(6.5, 8.0, 7.729411764705882)","(20.0, 32.0, 29.058823529411764)","(41.0, 65.0, 59.54545454545455)","(10.0, 15.5, 14.944444444444445)","(31.0, 42.0, 40.666666666666664)","(4.2, 5.7, 5.617021276595745)","(11.0, 16.5, 15.818181818181818)"
09-01-2023 11:41:45.516094,"(1.85, 2.04, 2.0303947368421054)","(6.5, 8.0, 7.77)","(20.0, 32.0, 28.571428571428573)","(41.0, 65.0, 59.54545454545455)","(10.0, 15.5, 14.75)","(31.0, 42.0, 39.5)","(4.2, 5.7, 5.636065573770492)","(11.0, 16.5, 15.785714285714286)"
09-01-2023 11:41:46.767773,"(1.8, 2.04, 2.0325396825396824)","(6.5, 8.0, 7.748148148148148)","(20.0, 32.0, 29.0)","(41.0, 65.0, 58.75)","(10.0, 15.0, 14.235294117647058)","(31.0, 44.0, 39.3125)","(4.2, 5.7, 5.636065573770492)","(11.0, 16.5, 17.05263157894737)"
09-01-2023 11:41:48.077784,"(1.8, 2.04, 2.0325)","(6.5, 8.0, 7.748148148148148)","(20.0, 32.0, 29.333333333333332)","(41.0, 65.0, 58.75)","(10.0, 14.5, 13.821428571428571)","(31.0, 44.0, 38.44444444444444)","(4.2, 5.7, 5.630357142857143)","(11.0, 17.5, 17.28787878787879)"
09-01-2023 11:41:49.335106,"(1.8, 2.04, 2.0331313131313133)","(6.5, 8.0, 7.6909090909090905)","(20.0, 32.0, 29.333333333333332)","(41.0, 65.0, 58.75)","(10.0, 14.0, 13.772727272727273)","(31.0, 44.0, 40.857142857142854)","(4.2, 5.7, 5.636065573770492)","(11.0, 17.5, 17.28787878787879)"
09-01-2023 11:41:50.590340,"(1.8, 2.04, 2.031271820448878)","(6.5, 8.0, 7.728)","(20.0, 32.0, 29.454545454545453)","(41.0, 65.0, 58.75)","(10.0, 14.0, 13.75)","(31.0, 42.0, 39.5)","(4.2, 5.7, 5.636065573770492)","(11.0, 17.5, 17.066666666666666)"
09-01-2023 11:41:51.909919,"(1.8, 2.04, 2.0316883116883115)","(6.5, 8.0, 7.8068965517241375)","(20.0, 32.0, 29.0)","(41.0, 65.0, 58.75)","(10.0, 14.0, 13.75)","(31.0, 42.0, 40.4)","(4.2, 5.7, 5.629090909090909)","(11.0, 17.5, 17.153846153846153)"
09-01-2023 11:41:53.158356,"(1.8, 2.04, 2.0316883116883115)","(6.5, 8.0, 7.8068965517241375)","(20.0, 30.0, 29.157894736842106)","(41.0, 65.0, 58.75)","(10.0, 14.0, 13.75)","(31.0, 42.0, 40.61538461538461)","(4.2, 5.7, 5.970491803278689)","(11.0, 17.5, 17.153846153846153)"
09-01-2023 11:41:54.474757,"(1.8, 2.04, 2.03155672823219)","(6.5, 8.0, 7.7379310344827585)","(20.0, 32.0, 29.02325581395349)","(41.0, 65.0, 58.75)","(10.0, 14.0, 13.481481481481481)","(31.0, 42.0, 39.0)","(4.2, 6.0, 5.948387096774193)","(11.0, 17.5, 17.153846153846153)"
09-01-2023 11:41:55.670196,"(1.8, 2.04, 2.0318733509234828)","(6.5, 7.8, 7.5200000000000005)","(20.0, 32.0, 27.94736842105263)","(41.0, 65.0, 59.230769230769226)","(10.0, 14.0, 13.333333333333334)","(31.0, 42.0, 40.23529411764706)","(4.2, 6.0, 6.00253164556962)","(11.0, 17.5, 17.153846153846153)"
09-01-2023 11:41:56.869206,"(1.8, 2.04, 2.0318832891246683)","(6.5, 7.8, 7.488888888888889)","(20.0, 30.0, 27.94736842105263)","(41.0, 65.0, 59.230769230769226)","(10.0, 14.0, 13.35)","(31.0, 42.0, 39.9)","(4.2, 6.2, 6.054054054054054)","(11.0, 17.5, 16.6875)"
09-01-2023 11:41:58.096077,"(1.8, 2.04, 2.0337003058103975)","(6.5, 7.8, 7.585365853658537)","(20.0, 29.0, 27.857142857142858)","(41.0, 65.0, 56.08695652173913)","(10.0, 13.5, 13.2)","(31.0, 42.0, 39.9)","(4.2, 6.2, 6.038461538461538)","(11.0, 17.0, 16.454545454545453)"
09-01-2023 11:41:59.319248,"(1.8, 2.04, 2.036086956521739)","(6.5, 7.8, 7.595348837209302)","(20.0, 30.0, 27.857142857142858)","(41.0, 60.0, 53.125)","(10.0, 13.5, 13.333333333333334)","(31.0, 42.0, 39.9)","(4.2, 6.2, 6.075409836065574)","(11.0, 17.0, 16.444444444444443)"
09-01-2023 11:42:00.547106,"(1.8, 2.06, 2.0526359832635985)","(6.5, 7.8, 7.595348837209302)","(20.0, 30.0, 27.857142857142858)","(41.0, 60.0, 53.125)","(10.0, 13.5, 13.525423728813559)","(31.0, 42.0, 40.0)","(4.2, 6.2, 6.012345679012346)","(11.0, 16.5, 16.444444444444443)"
09-01-2023 11:42:01.722240,"(1.8, 2.06, 2.0510880829015545)","(6.5, 7.8, 7.56969696969697)","(20.0, 30.0, 27.321428571428573)","(41.0, 60.0, 53.125)","(10.0, 14.0, 13.525423728813559)","(31.0, 42.0, 40.0)","(4.2, 6.2, 6.01)","(11.0, 16.5, 16.444444444444443)"
09-01-2023 11:42:02.883011,"(1.8, 2.06, 2.051041666666667)","(6.5, 7.8, 7.530232558139535)","(20.0, 30.0, 27.3)","(41.0, 60.0, 54.54545454545455)","(10.0, 14.0, 13.378048780487806)","(31.0, 42.0, 39.88235294117647)","(4.2, 6.2, 5.970000000000001)","(11.0, 16.5, 16.023809523809526)"
09-01-2023 11:42:04.069650,"(1.8, 2.06, 2.0525842696629213)","(6.5, 7.6, 7.485714285714286)","(20.0, 30.0, 27.545454545454547)","(41.0, 60.0, 54.54545454545455)","(10.0, 13.5, 13.378048780487806)","(31.0, 42.0, 40.0)","(4.2, 6.2, 6.039080459770115)","(11.0, 16.5, 15.409090909090908)"
