,Thornbird,Sunshine Banjo,Lady Swiss,Pound Down,Sweet Kris,Flight To Mars,Hes A Minstrel
09-01-2023 13:48:35.604175,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:36.630194,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:37.722275,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:38.815605,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:39.961398,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:41.006965,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:42.091516,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:43.105744,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:44.113788,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:45.303704,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:46.569121,"(10.0, 17.0, 15.153846153846153)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:47.769124,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:48.928200,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:50.184576,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:51.300380,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:52.374538,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:53.427754,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:54.437972,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.35)"
09-01-2023 13:48:55.438582,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.142857142857142)"
09-01-2023 13:48:56.625496,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.142857142857142)"
09-01-2023 13:48:57.715468,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:48:58.902719,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:49:00.048020,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:49:01.122076,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:49:02.179254,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:49:03.143272,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:49:04.143055,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:49:05.174098,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.66)"
09-01-2023 13:49:06.304418,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.66)"
09-01-2023 13:49:07.429183,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.66)"
09-01-2023 13:49:08.593174,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:09.737246,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:10.838386,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:11.944737,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:13.072633,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:14.148261,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:15.256393,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 15.533333333333333)"
09-01-2023 13:49:16.252199,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 15.533333333333333)"
09-01-2023 13:49:17.246766,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 15.533333333333333)"
09-01-2023 13:49:18.284741,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 15.533333333333333)"
09-01-2023 13:49:19.514579,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 15.533333333333333)"
09-01-2023 13:49:20.658360,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 15.533333333333333)"
09-01-2023 13:49:21.794775,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 15.533333333333333)"
09-01-2023 13:49:22.959329,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 15.533333333333333)"
09-01-2023 13:49:24.121157,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 15.533333333333333)"
09-01-2023 13:49:25.163005,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:26.171098,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:27.139352,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:28.107139,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:29.143416,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:30.253765,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:31.384210,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:32.493931,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:33.631396,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:34.729270,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:35.793785,"(10.0, 16.5, 14.0)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:37.002564,"(10.0, 17.0, 15.153846153846153)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:38.117555,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:39.124439,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:40.357554,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:41.529582,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:42.868091,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:44.039092,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 2.9270588235294115)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:49:45.152795,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:49:46.187717,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:49:47.145464,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:49:48.155889,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 69.6923076923077)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:49:49.325219,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.4, 3.364)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:49:50.504978,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.4, 3.364)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.0, 2.8935)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:49:51.647282,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.4, 3.364)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.2, 2.8935)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:49:52.818845,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.4, 3.364)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.2, 2.8935)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:49:53.964340,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.4, 3.364)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.2, 2.8935)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:49:55.068377,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.4, 3.364)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.2, 2.8935)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:49:56.051225,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.4, 3.364)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.2, 2.8935)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:49:57.022394,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.4, 3.364)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.2, 2.8935)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:49:58.002590,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 72.28571428571428)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:49:59.046482,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:50:00.141325,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:50:01.237488,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:50:02.324029,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:50:03.410149,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:50:04.524008,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.099999999999998)"
09-01-2023 13:50:05.605202,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 16.18695652173913)"
09-01-2023 13:50:06.695672,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 13.73076923076923)"
09-01-2023 13:50:07.649579,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:50:08.553078,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:50:09.500351,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:50:10.528750,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:50:11.552660,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:50:12.616284,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:50:13.675359,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:50:14.675863,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:50:15.663708,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:50:16.584372,"(10.0, 17.0, 13.210526315789473)","(2.9, 4.4, 3.364)","(14.0, 29.0, 20.5)","(31.0, 130.0, 63.333333333333336)","(2.8, 4.0, 3.0228571428571427)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
