,Stormy Paradise,Hyperdrive,Fast Liar,King Cujo,Little Capers,Lets Win Money,Kingsbrae Bear,Backcreek Bingo
05-01-2023 12:49:05.372799,"(3.4, 4.3, 4.258333333333333)","(3.6, 4.7, 4.663636363636364)","(4.6, 5.1, 5.038461538461538)","(71.0, 160.0, 127.05882352941177)","(31.0, 95.0, 76.05263157894737)","(81.0, 230.0, 86.42857142857143)","(4.4, 6.2, 5.942857142857143)","(4.8, 7.2, 7.090909090909091)"
05-01-2023 12:49:06.506041,"(3.4, 4.3, 4.258333333333333)","(3.6, 4.7, 4.663636363636364)","(4.6, 5.2, 5.025)","(71.0, 160.0, 127.05882352941177)","(31.0, 95.0, 76.05263157894737)","(81.0, 95.0, 86.42857142857143)","(4.4, 6.2, 5.942857142857143)","(4.8, 7.2, 7.090909090909091)"
05-01-2023 12:49:07.676301,"(3.4, 4.3, 4.231034482758621)","(3.6, 4.7, 4.6625000000000005)","(4.6, 5.2, 5.022222222222222)","(71.0, 150.0, 105.0)","(31.0, 95.0, 63.5)","(81.0, 95.0, 88.84615384615384)","(4.4, 6.2, 5.995454545454546)","(4.8, 7.6, 7.4714285714285715)"
05-01-2023 12:49:08.810850,"(3.4, 4.3, 4.258333333333333)","(3.6, 4.7, 4.622222222222223)","(4.6, 5.2, 5.022222222222222)","(71.0, 100.0, 89.23076923076923)","(31.0, 95.0, 63.5)","(81.0, 95.0, 88.84615384615384)","(4.4, 6.2, 6.016326530612245)","(4.8, 7.6, 7.3999999999999995)"
05-01-2023 12:49:10.016573,"(3.4, 4.3, 4.258333333333333)","(3.6, 4.7, 4.622222222222223)","(4.6, 5.2, 5.022222222222222)","(71.0, 100.0, 89.23076923076923)","(31.0, 95.0, 63.5)","(81.0, 95.0, 88.84615384615384)","(4.4, 6.2, 6.0425)","(4.8, 7.6, 7.333333333333333)"
05-01-2023 12:49:11.378451,"(3.4, 4.3, 4.258333333333333)","(3.6, 4.7, 4.622222222222223)","(4.6, 5.2, 5.022222222222222)","(71.0, 100.0, 88.33333333333333)","(31.0, 95.0, 63.5)","(81.0, 95.0, 88.84615384615384)","(4.4, 6.2, 6.064516129032258)","(4.8, 7.6, 7.413793103448276)"
05-01-2023 12:49:12.636365,"(3.4, 4.3, 4.231034482758621)","(3.6, 4.7, 4.622222222222223)","(4.4, 5.2, 5.15)","(71.0, 100.0, 88.33333333333333)","(31.0, 95.0, 63.5)","(81.0, 95.0, 91.25)","(4.4, 6.2, 5.97741935483871)","(5.0, 7.6, 7.371428571428571)"
05-01-2023 12:49:13.917564,"(3.4, 4.3, 4.2407407407407405)","(3.6, 4.7, 4.61764705882353)","(4.4, 5.2, 5.15)","(71.0, 100.0, 88.33333333333333)","(31.0, 95.0, 63.5)","(81.0, 95.0, 92.14285714285714)","(4.4, 6.2, 6.035714285714286)","(5.0, 7.6, 7.347826086956522)"
05-01-2023 12:49:15.228248,"(3.4, 4.3, 4.21875)","(3.6, 4.7, 4.642857142857143)","(4.4, 5.2, 5.133333333333334)","(71.0, 100.0, 88.33333333333333)","(31.0, 95.0, 63.5)","(81.0, 95.0, 92.14285714285714)","(4.4, 6.2, 6.05)","(5.0, 7.4, 7.347826086956522)"
05-01-2023 12:49:16.397286,"(3.4, 4.3, 4.231034482758621)","(3.6, 4.7, 4.66)","(4.4, 5.2, 5.15)","(71.0, 100.0, 88.33333333333333)","(31.0, 95.0, 63.5)","(81.0, 95.0, 92.14285714285714)","(4.4, 6.2, 6.05)","(5.0, 7.4, 7.380952380952381)"
05-01-2023 12:49:17.732278,"(3.4, 4.3, 4.258333333333333)","(3.6, 4.7, 4.66)","(4.4, 5.1, 5.088235294117647)","(71.0, 100.0, 88.33333333333333)","(31.0, 95.0, 63.5)","(81.0, 95.0, 88.33333333333333)","(4.4, 6.2, 6.048275862068966)","(5.0, 7.4, 7.380952380952381)"
05-01-2023 12:49:18.994234,"(3.4, 4.3, 4.22258064516129)","(3.6, 4.7, 4.630434782608695)","(4.4, 5.3, 5.214285714285714)","(71.0, 100.0, 88.33333333333333)","(31.0, 95.0, 63.5)","(81.0, 95.0, 88.33333333333333)","(4.4, 6.2, 6.048275862068966)","(5.0, 7.4, 7.1866666666666665)"
05-01-2023 12:49:20.311156,"(3.4, 4.3, 4.211764705882353)","(3.6, 4.7, 4.630434782608695)","(4.4, 5.3, 5.214285714285714)","(71.0, 100.0, 88.33333333333333)","(31.0, 95.0, 63.5)","(81.0, 95.0, 88.33333333333333)","(4.4, 6.2, 6.016666666666667)","(5.0, 7.2, 7.1866666666666665)"
05-01-2023 12:49:21.405257,"(3.4, 4.3, 4.188372093023256)","(3.6, 4.7, 4.603448275862069)","(4.4, 5.3, 5.1875)","(71.0, 100.0, 88.33333333333333)","(31.0, 95.0, 63.5)","(81.0, 95.0, 88.33333333333333)","(4.4, 6.2, 5.875)","(5.0, 7.2, 7.25)"
05-01-2023 12:49:22.488831,"(3.4, 4.3, 4.197435897435897)","(3.6, 4.7, 4.611111111111112)","(4.4, 5.2, 5.146153846153846)","(71.0, 100.0, 88.33333333333333)","(31.0, 95.0, 63.5)","(81.0, 95.0, 88.33333333333333)","(4.4, 5.9, 5.8500000000000005)","(5.0, 7.4, 7.25)"
05-01-2023 12:49:23.690120,"(3.4, 4.3, 4.202702702702703)","(3.6, 4.7, 4.542253521126761)","(4.4, 5.2, 5.146153846153846)","(71.0, 100.0, 88.33333333333333)","(31.0, 95.0, 63.5)","(81.0, 95.0, 88.33333333333333)","(4.4, 5.9, 5.7749999999999995)","(5.0, 7.4, 7.300000000000001)"
05-01-2023 12:49:25.028629,"(3.4, 4.3, 4.215151515151515)","(3.6, 4.7, 4.546875)","(4.4, 5.2, 5.127272727272727)","(71.0, 100.0, 88.33333333333333)","(31.0, 95.0, 63.5)","(81.0, 95.0, 88.33333333333333)","(4.4, 5.8, 5.7749999999999995)","(5.0, 7.4, 7.357142857142858)"
05-01-2023 12:49:26.224541,"(3.4, 4.3, 4.2)","(3.6, 4.7, 4.546875)","(4.4, 5.2, 5.16)","(71.0, 100.0, 88.33333333333333)","(41.0, 95.0, 63.5)","(71.0, 95.0, 88.33333333333333)","(4.6, 5.8, 5.766666666666667)","(5.5, 7.4, 7.353846153846154)"
05-01-2023 12:49:27.327199,"(3.4, 4.3, 4.2)","(3.6, 4.7, 4.546875)","(4.4, 5.2, 5.133333333333333)","(71.0, 100.0, 88.33333333333333)","(41.0, 95.0, 63.5)","(71.0, 95.0, 88.33333333333333)","(4.6, 5.9, 5.766666666666667)","(5.5, 7.4, 7.381818181818182)"
05-01-2023 12:49:28.315216,"(3.4, 4.3, 4.2)","(3.6, 4.7, 4.546875)","(4.4, 5.2, 5.18)","(71.0, 100.0, 88.33333333333333)","(41.0, 95.0, 63.5)","(71.0, 95.0, 88.33333333333333)","(4.6, 5.9, 5.766666666666667)","(5.5, 7.4, 7.353846153846154)"
05-01-2023 12:49:29.441673,"(3.4, 4.3, 4.2)","(3.6, 4.7, 4.6169491525423725)","(4.4, 5.2, 5.161538461538462)","(71.0, 100.0, 88.33333333333333)","(41.0, 95.0, 63.5)","(71.0, 95.0, 88.33333333333333)","(4.4, 5.9, 5.61)","(5.5, 7.4, 7.414285714285715)"
05-01-2023 12:49:30.671706,"(3.4, 4.2, 4.176)","(3.6, 4.7, 4.609615384615385)","(4.4, 5.3, 5.161538461538462)","(71.0, 100.0, 88.33333333333333)","(41.0, 95.0, 63.888888888888886)","(71.0, 95.0, 88.33333333333333)","(4.4, 5.7, 5.633333333333334)","(5.5, 7.6, 7.43448275862069)"
05-01-2023 12:49:31.823146,"(3.4, 4.2, 4.154545454545454)","(3.6, 4.7, 4.609615384615385)","(4.4, 5.3, 5.161538461538462)","(71.0, 100.0, 91.76470588235294)","(41.0, 95.0, 71.92307692307692)","(71.0, 95.0, 86.66666666666667)","(4.4, 5.7, 5.685714285714286)","(5.5, 7.6, 7.462857142857143)"
05-01-2023 12:49:32.884017,"(3.4, 4.2, 4.147368421052631)","(3.6, 4.7, 4.635714285714285)","(4.4, 5.3, 5.15)","(71.0, 100.0, 91.76470588235294)","(41.0, 95.0, 73.57142857142857)","(71.0, 95.0, 86.66666666666667)","(4.4, 5.9, 5.675)","(5.5, 7.6, 7.462857142857143)"
05-01-2023 12:49:33.967999,"(3.4, 4.2, 4.145945945945946)","(3.6, 4.7, 4.531034482758621)","(4.4, 5.2, 5.2)","(71.0, 100.0, 91.76470588235294)","(41.0, 95.0, 79.21052631578948)","(71.0, 95.0, 86.66666666666667)","(4.4, 5.9, 5.709090909090909)","(5.5, 7.6, 7.458823529411765)"
05-01-2023 12:49:35.121692,"(3.4, 4.2, 4.111111111111111)","(3.6, 4.6, 4.536842105263158)","(4.4, 5.3, 5.266666666666667)","(71.0, 100.0, 91.76470588235294)","(41.0, 95.0, 73.57142857142857)","(71.0, 95.0, 88.33333333333333)","(4.4, 5.8, 5.734782608695652)","(5.5, 7.6, 7.43448275862069)"
05-01-2023 12:49:36.314958,"(3.4, 4.2, 4.104347826086956)","(3.6, 4.6, 4.418181818181819)","(4.4, 5.3, 5.4)","(71.0, 100.0, 91.76470588235294)","(41.0, 95.0, 73.57142857142857)","(71.0, 95.0, 86.66666666666667)","(4.4, 5.8, 5.734782608695652)","(5.5, 7.6, 7.388888888888889)"
05-01-2023 12:49:37.544078,"(3.4, 4.2, 4.104347826086956)","(3.6, 4.6, 4.418181818181819)","(4.4, 5.5, 5.316666666666667)","(71.0, 100.0, 91.76470588235294)","(41.0, 95.0, 76.57894736842105)","(71.0, 95.0, 86.66666666666667)","(4.4, 5.8, 5.661538461538462)","(5.5, 7.4, 7.458823529411765)"
05-01-2023 12:49:38.717284,"(3.4, 4.1, 4.02)","(3.6, 4.6, 4.482352941176471)","(4.4, 5.4, 5.136363636363636)","(71.0, 100.0, 91.76470588235294)","(41.0, 95.0, 70.0)","(71.0, 95.0, 86.66666666666667)","(4.4, 5.7, 5.699999999999999)","(5.5, 7.6, 7.490909090909091)"
05-01-2023 12:49:39.870847,"(3.4, 4.1, 4.011764705882353)","(3.6, 4.6, 4.55)","(4.4, 5.1, 5.081818181818181)","(71.0, 100.0, 91.76470588235294)","(41.0, 95.0, 70.0)","(71.0, 95.0, 86.66666666666667)","(4.4, 5.8, 5.666666666666666)","(5.5, 7.6, 7.490909090909091)"
05-01-2023 12:49:41.001891,"(3.4, 4.1, 4.011764705882353)","(3.6, 4.6, 4.544)","(4.4, 5.4, 5.166666666666667)","(71.0, 100.0, 91.76470588235294)","(41.0, 95.0, 76.57894736842105)","(71.0, 95.0, 86.66666666666667)","(4.4, 6.0, 5.7250000000000005)","(5.5, 7.6, 7.458823529411765)"
05-01-2023 12:49:42.414280,"(3.4, 4.1, 4.011764705882353)","(3.6, 4.6, 4.544)","(4.4, 5.2, 5.125)","(71.0, 100.0, 91.76470588235294)","(41.0, 95.0, 76.57894736842105)","(71.0, 95.0, 86.66666666666667)","(4.4, 6.0, 5.73)","(5.5, 7.6, 7.458823529411765)"
05-01-2023 12:49:43.820791,"(3.4, 4.1, 4.00625)","(3.6, 4.6, 4.58125)","(4.4, 5.2, 5.166666666666667)","(71.0, 100.0, 91.76470588235294)","(41.0, 95.0, 70.0)","(71.0, 95.0, 88.33333333333333)","(4.4, 6.0, 5.75)","(5.5, 7.6, 7.552380952380952)"
05-01-2023 12:49:45.078709,"(3.4, 4.1, 4.00625)","(3.6, 4.6, 4.540625)","(4.4, 5.2, 5.166666666666667)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 70.0)","(71.0, 95.0, 90.0)","(4.4, 5.9, 5.94)","(5.5, 7.6, 7.3500000000000005)"
05-01-2023 12:49:46.485836,"(3.4, 4.1, 4.031818181818181)","(3.6, 4.7, 4.610526315789474)","(4.4, 5.2, 5.116666666666666)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 78.33333333333334)","(71.0, 95.0, 90.0)","(4.4, 6.0, 5.958333333333333)","(5.5, 7.4, 7.333333333333334)"
05-01-2023 12:49:47.962725,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.53)","(4.4, 5.2, 5.116666666666666)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 77.5)","(71.0, 95.0, 90.0)","(4.4, 6.0, 6.0285714285714285)","(5.5, 7.4, 7.166666666666667)"
05-01-2023 12:49:49.364813,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.507547169811321)","(4.4, 5.2, 5.154545454545454)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 73.125)","(71.0, 95.0, 90.0)","(4.4, 6.2, 6.05)","(5.5, 7.2, 7.142857142857143)"
05-01-2023 12:49:50.504494,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.507547169811321)","(4.4, 5.2, 5.154545454545454)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 73.125)","(71.0, 95.0, 90.0)","(4.4, 6.2, 6.05)","(5.5, 7.4, 7.142857142857143)"
05-01-2023 12:49:51.536201,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.507547169811321)","(4.4, 5.2, 5.109999999999999)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 73.125)","(71.0, 95.0, 90.0)","(4.4, 6.2, 6.05)","(5.5, 7.4, 7.142857142857143)"
05-01-2023 12:49:52.636915,"(3.3, 4.1, 4.00625)","(3.6, 4.7, 4.507547169811321)","(4.4, 5.2, 5.066666666666666)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 73.125)","(71.0, 85.0, 78.33333333333333)","(4.4, 6.2, 6.069565217391305)","(5.5, 7.2, 7.142857142857143)"
05-01-2023 12:49:53.791704,"(3.3, 4.1, 4.00625)","(3.6, 4.7, 4.524137931034483)","(4.4, 5.3, 5.133333333333333)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 78.33333333333334)","(71.0, 85.0, 75.76923076923077)","(4.4, 6.2, 6.069565217391305)","(5.5, 7.2, 7.142857142857143)"
05-01-2023 12:49:55.100730,"(3.3, 4.1, 4.00625)","(3.6, 4.7, 4.511111111111111)","(4.4, 5.3, 5.155555555555556)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 78.33333333333334)","(71.0, 85.0, 82.6923076923077)","(4.4, 6.2, 6.057142857142857)","(5.5, 7.2, 7.153846153846154)"
05-01-2023 12:49:56.363138,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.608928571428571)","(4.4, 5.2, 5.111111111111112)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 78.33333333333334)","(71.0, 85.0, 82.6923076923077)","(4.4, 6.2, 6.057142857142857)","(5.5, 7.2, 7.153846153846154)"
05-01-2023 12:49:57.477915,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.608928571428571)","(4.4, 5.2, 5.111111111111112)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 79.0909090909091)","(71.0, 85.0, 82.85714285714286)","(4.4, 6.2, 6.060869565217391)","(5.5, 7.2, 7.171428571428572)"
05-01-2023 12:49:58.682497,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.61639344262295)","(4.4, 5.2, 5.163636363636364)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 79.0909090909091)","(71.0, 85.0, 83.75)","(4.4, 6.2, 6.093333333333334)","(5.5, 7.4, 7.228571428571429)"
05-01-2023 12:49:59.905921,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.61639344262295)","(4.4, 5.2, 5.163636363636364)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 79.0909090909091)","(71.0, 85.0, 83.75)","(4.4, 6.2, 6.093333333333334)","(5.5, 7.4, 7.228571428571429)"
05-01-2023 12:50:01.209283,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.608928571428571)","(4.4, 5.2, 5.1571428571428575)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 80.0)","(71.0, 85.0, 83.75)","(4.4, 6.2, 6.093333333333334)","(5.5, 7.4, 7.1230769230769235)"
05-01-2023 12:50:02.630201,"(3.3, 4.1, 4.00625)","(3.6, 4.7, 4.517857142857143)","(4.4, 5.2, 5.1421052631578945)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 79.0909090909091)","(71.0, 85.0, 83.75)","(4.4, 6.2, 6.0717948717948715)","(5.5, 7.4, 7.183333333333334)"
05-01-2023 12:50:03.878149,"(3.3, 4.1, 4.00625)","(3.6, 4.7, 4.535483870967742)","(4.4, 5.3, 5.12)","(71.0, 100.0, 92.22222222222223)","(41.0, 95.0, 80.0)","(71.0, 85.0, 83.75)","(4.4, 6.2, 6.0375)","(5.5, 7.2, 7.278260869565218)"
05-01-2023 12:50:05.193979,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.613559322033898)","(4.4, 5.2, 5.14)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 80.0)","(71.0, 85.0, 83.75)","(4.4, 6.2, 5.985714285714286)","(5.5, 7.4, 7.25)"
05-01-2023 12:50:06.750253,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.605172413793103)","(4.4, 5.2, 5.1625)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 80.0)","(71.0, 85.0, 83.75)","(4.4, 6.0, 6.011320754716981)","(5.5, 7.4, 7.288)"
05-01-2023 12:50:08.178019,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.538235294117647)","(4.4, 5.3, 5.1625)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 80.0)","(71.0, 85.0, 83.23529411764706)","(4.4, 6.2, 5.9107142857142865)","(5.5, 7.4, 7.315789473684211)"
05-01-2023 12:50:09.556295,"(3.3, 4.1, 4.041176470588235)","(3.6, 4.7, 4.538235294117647)","(4.4, 5.2, 5.1625)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 80.0)","(71.0, 85.0, 83.23529411764706)","(4.4, 6.2, 5.9125000000000005)","(5.5, 7.4, 7.315789473684211)"
05-01-2023 12:50:10.804483,"(3.3, 4.1, 4.00625)","(3.6, 4.7, 4.538235294117647)","(4.4, 5.3, 5.1499999999999995)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 80.0)","(71.0, 85.0, 83.23529411764706)","(4.4, 6.2, 5.9125000000000005)","(5.5, 7.4, 7.315789473684211)"
05-01-2023 12:50:12.110583,"(3.3, 4.1, 4.00625)","(3.6, 4.7, 4.538235294117647)","(4.4, 5.2, 5.166666666666667)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 80.0)","(71.0, 85.0, 83.23529411764706)","(4.4, 6.2, 5.9107142857142865)","(5.5, 7.4, 7.315789473684211)"
05-01-2023 12:50:13.368279,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.616129032258065)","(4.4, 5.2, 5.1571428571428575)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 80.0)","(51.0, 85.0, 83.23529411764706)","(4.4, 6.2, 5.910344827586207)","(5.5, 7.4, 7.300000000000001)"
05-01-2023 12:50:14.599619,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.616129032258065)","(4.4, 5.2, 5.15)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 80.0)","(51.0, 85.0, 140.0)","(4.4, 6.2, 5.910344827586207)","(5.5, 7.4, 7.181818181818182)"
05-01-2023 12:50:15.821138,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.5325)","(4.4, 5.2, 5.271014492753623)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 76.15384615384616)","(51.0, 150.0, 140.0)","(4.4, 6.2, 5.912)","(5.5, 7.2, 7.1)"
05-01-2023 12:50:17.007395,"(3.3, 4.1, 4.031818181818181)","(3.6, 4.7, 4.538805970149253)","(4.4, 5.3, 5.257333333333333)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 76.15384615384616)","(51.0, 150.0, 140.0)","(4.4, 6.2, 5.910344827586207)","(5.5, 7.4, 7.151724137931034)"
05-01-2023 12:50:18.199798,"(3.3, 4.1, 4.011111111111111)","(3.6, 4.7, 4.538805970149253)","(4.4, 5.3, 5.2542857142857144)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 79.78260869565217)","(51.0, 150.0, 140.0)","(4.4, 6.2, 5.910344827586207)","(5.5, 7.4, 7.211111111111111)"
05-01-2023 12:50:19.590247,"(3.3, 4.0, 3.963636363636364)","(3.6, 4.7, 4.538805970149253)","(4.4, 5.3, 5.2542857142857144)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 82.5)","(51.0, 150.0, 132.0)","(4.4, 6.2, 5.910344827586207)","(5.5, 7.4, 7.210526315789474)"
05-01-2023 12:50:20.917753,"(3.3, 4.1, 4.05)","(3.6, 4.5, 4.591666666666667)","(4.4, 5.3, 5.191071428571429)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 77.6923076923077)","(51.0, 140.0, 128.71794871794873)","(4.4, 6.2, 5.92)","(5.5, 7.4, 7.126984126984127)"
05-01-2023 12:50:22.370988,"(3.3, 4.1, 4.05)","(3.6, 4.6, 4.593333333333333)","(4.4, 5.2, 5.191071428571429)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 77.6923076923077)","(51.0, 140.0, 128.71794871794873)","(4.4, 6.0, 5.92)","(5.5, 7.4, 7.126984126984127)"
05-01-2023 12:50:23.643974,"(3.3, 4.1, 4.05)","(3.6, 4.6, 4.593333333333333)","(4.4, 5.2, 5.185185185185185)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 82.5)","(51.0, 140.0, 128.71794871794873)","(4.4, 6.0, 5.92)","(5.5, 7.4, 7.126984126984127)"
05-01-2023 12:50:24.705602,"(3.3, 4.1, 4.05)","(3.6, 4.6, 4.593333333333333)","(4.4, 5.2, 5.185185185185185)","(71.0, 100.0, 94.66666666666667)","(41.0, 95.0, 82.5)","(51.0, 140.0, 128.71794871794873)","(4.4, 6.0, 5.92)","(5.5, 7.4, 7.135384615384615)"
05-01-2023 12:50:25.933311,"(3.3, 4.1, 4.05)","(3.6, 4.6, 4.593333333333333)","(4.4, 5.2, 5.195833333333334)","(71.0, 100.0, 83.0)","(41.0, 95.0, 77.6923076923077)","(51.0, 140.0, 128.71794871794873)","(4.4, 6.0, 5.908571428571429)","(5.5, 7.4, 7.135384615384615)"
05-01-2023 12:50:27.174158,"(3.3, 4.1, 4.05)","(3.6, 4.6, 4.58)","(4.4, 5.2, 5.195833333333334)","(71.0, 100.0, 84.54545454545455)","(41.0, 95.0, 82.5)","(51.0, 140.0, 125.45454545454545)","(4.4, 6.2, 5.985714285714286)","(5.5, 7.4, 7.13968253968254)"
05-01-2023 12:50:28.448804,"(3.3, 4.1, 4.05)","(3.6, 4.6, 4.564285714285714)","(4.4, 5.2, 5.1931034482758625)","(71.0, 100.0, 84.54545454545455)","(41.0, 95.0, 77.6923076923077)","(51.0, 140.0, 128.71794871794873)","(4.4, 6.2, 6.0)","(5.5, 7.4, 7.13968253968254)"
05-01-2023 12:50:29.654560,"(3.3, 4.1, 3.9875)","(3.6, 4.6, 4.5375)","(4.4, 5.2, 5.230434782608696)","(71.0, 100.0, 84.54545454545455)","(41.0, 95.0, 83.75)","(51.0, 140.0, 129.4736842105263)","(4.4, 6.2, 5.99)","(5.5, 7.4, 7.13968253968254)"
05-01-2023 12:50:30.824536,"(3.3, 4.1, 4.0027027027027025)","(3.6, 4.6, 4.572222222222222)","(4.4, 5.3, 5.230434782608696)","(71.0, 100.0, 84.54545454545455)","(41.0, 95.0, 87.05882352941177)","(51.0, 140.0, 127.87878787878788)","(4.4, 6.2, 6.0)","(5.5, 7.4, 7.13968253968254)"
05-01-2023 12:50:32.168647,"(3.3, 4.1, 4.0027027027027025)","(3.6, 4.6, 4.527777777777778)","(4.4, 5.3, 5.18)","(71.0, 100.0, 84.54545454545455)","(41.0, 95.0, 84.28571428571429)","(51.0, 140.0, 128.23529411764707)","(4.4, 6.2, 6.015384615384615)","(5.5, 7.4, 7.13968253968254)"
05-01-2023 12:50:33.576762,"(3.3, 4.1, 4.0027027027027025)","(3.6, 4.6, 4.562962962962962)","(4.4, 5.3, 5.1899999999999995)","(71.0, 100.0, 85.21739130434783)","(41.0, 90.0, 84.28571428571429)","(51.0, 140.0, 128.23529411764707)","(4.4, 6.2, 6.032558139534884)","(5.5, 7.4, 7.13968253968254)"
05-01-2023 12:50:34.920237,"(3.3, 4.1, 4.0027027027027025)","(3.6, 4.6, 4.529032258064516)","(4.4, 5.3, 5.196)","(71.0, 100.0, 91.0)","(41.0, 90.0, 86.66666666666667)","(51.0, 140.0, 128.23529411764707)","(4.4, 6.2, 6.032558139534884)","(5.5, 7.4, 7.131147540983607)"
05-01-2023 12:50:36.358367,"(3.3, 4.1, 4.015)","(3.6, 4.6, 4.537931034482758)","(4.4, 5.2, 5.267164179104477)","(71.0, 100.0, 91.0)","(41.0, 90.0, 86.66666666666667)","(51.0, 140.0, 91.42857142857143)","(4.4, 6.2, 6.032558139534884)","(5.5, 7.4, 7.115942028985508)"
05-01-2023 12:50:37.525192,"(3.3, 4.1, 4.015)","(3.6, 4.6, 4.537931034482758)","(4.4, 5.3, 5.267164179104477)","(71.0, 100.0, 91.0)","(41.0, 90.0, 86.66666666666667)","(51.0, 100.0, 90.58823529411765)","(4.4, 6.2, 6.032558139534884)","(5.5, 7.4, 7.115942028985508)"
05-01-2023 12:50:38.732306,"(3.3, 4.1, 4.015)","(3.6, 4.6, 4.56875)","(4.4, 5.2, 5.194915254237288)","(71.0, 100.0, 91.73913043478261)","(41.0, 90.0, 85.0)","(51.0, 100.0, 90.58823529411765)","(4.4, 6.2, 6.032558139534884)","(5.5, 7.4, 7.115942028985508)"
05-01-2023 12:50:39.851453,"(3.3, 4.1, 4.015)","(3.6, 4.6, 4.56875)","(4.4, 5.2, 5.264705882352941)","(71.0, 100.0, 91.73913043478261)","(41.0, 90.0, 85.0)","(51.0, 100.0, 90.58823529411765)","(4.4, 6.2, 6.046153846153846)","(5.5, 7.4, 7.115942028985508)"
05-01-2023 12:50:40.993715,"(3.3, 4.1, 4.015)","(3.6, 4.6, 4.535714285714286)","(4.4, 5.3, 5.267647058823529)","(71.0, 100.0, 90.95238095238095)","(41.0, 90.0, 81.42857142857143)","(51.0, 100.0, 90.58823529411765)","(4.4, 6.2, 6.088888888888889)","(5.5, 7.4, 7.115942028985508)"
05-01-2023 12:50:42.193760,"(3.3, 4.1, 4.015)","(3.6, 4.6, 4.535714285714286)","(4.4, 5.3, 5.267647058823529)","(71.0, 100.0, 90.95238095238095)","(41.0, 90.0, 81.42857142857143)","(51.0, 100.0, 90.58823529411765)","(4.4, 6.2, 6.088888888888889)","(5.5, 7.4, 7.115942028985508)"
05-01-2023 12:50:43.360291,"(3.4, 4.1, 4.015)","(3.7, 4.6, 4.521739130434782)","(4.4, 5.3, 5.267647058823529)","(61.0, 100.0, 91.73913043478261)","(41.0, 90.0, 85.0)","(61.0, 100.0, 90.58823529411765)","(4.6, 6.2, 6.1)","(5.5, 7.4, 7.115942028985508)"
05-01-2023 12:50:44.469685,"(3.4, 4.1, 4.015)","(3.7, 4.6, 4.521739130434782)","(4.4, 5.3, 5.267647058823529)","(61.0, 100.0, 90.95238095238095)","(41.0, 90.0, 81.42857142857143)","(61.0, 140.0, 103.33333333333333)","(4.6, 6.2, 6.1)","(5.5, 7.4, 7.115942028985508)"
