,Pat Me Down,Henning,Nasty Exaggerator,Oso Negro,Optimistic,Big Boss Man,Gs Storm,Caribe Nights,Miss Jennys Halo,Heathers Request
15-12-2022 12:53:39.041315,"(17.0, 30.0, 28.4)","(6.0, 8.6, 8.428571428571429)","(11.0, 14.5, 13.892857142857142)","(4.2, 5.3, 4.838888888888889)","(4.0, 5.3, 5.183333333333334)","(6.0, 8.2, 7.999999999999999)","(4.2, 5.8, 5.444444444444445)","(1.01, 32.0, 29.77777777777778)","(31.0, 85.0, 65.0)","(17.0, 32.0, 27.333333333333332)"
15-12-2022 12:53:40.303046,"(17.0, 30.0, 28.933333333333334)","(6.0, 8.6, 8.428571428571429)","(11.0, 14.5, 13.428571428571429)","(4.2, 5.3, 4.838888888888889)","(4.0, 5.3, 5.183333333333334)","(6.0, 8.2, 7.999999999999999)","(4.2, 5.8, 5.444444444444445)","(1.01, 32.0, 29.77777777777778)","(31.0, 85.0, 65.0)","(17.0, 32.0, 27.333333333333332)"
15-12-2022 12:53:41.654369,"(17.0, 30.0, 28.933333333333334)","(6.0, 8.6, 8.428571428571429)","(11.0, 14.0, 13.25)","(4.2, 5.3, 4.838888888888889)","(4.0, 5.3, 5.183333333333334)","(6.0, 8.2, 7.999999999999999)","(4.2, 5.8, 5.444444444444445)","(1.01, 32.0, 29.77777777777778)","(31.0, 85.0, 65.0)","(17.0, 32.0, 27.333333333333332)"
15-12-2022 12:53:42.988473,"(17.0, 30.0, 28.933333333333334)","(6.0, 8.6, 8.428571428571429)","(11.0, 14.0, 13.25)","(4.2, 5.3, 4.838888888888889)","(4.0, 5.3, 5.183333333333334)","(6.0, 8.2, 7.999999999999999)","(4.2, 5.8, 5.444444444444445)","(1.01, 32.0, 29.77777777777778)","(31.0, 85.0, 65.0)","(17.0, 32.0, 27.333333333333332)"
15-12-2022 12:53:44.346695,"(17.0, 30.0, 28.933333333333334)","(6.0, 8.6, 8.428571428571429)","(11.0, 14.5, 13.76923076923077)","(4.2, 5.3, 4.838888888888889)","(4.0, 5.3, 5.183333333333334)","(6.0, 8.2, 7.999999999999999)","(4.2, 5.8, 5.444444444444445)","(1.01, 32.0, 29.77777777777778)","(31.0, 85.0, 63.333333333333336)","(17.0, 32.0, 27.333333333333332)"
15-12-2022 12:53:45.652749,"(17.0, 30.0, 29.11111111111111)","(6.0, 8.6, 8.428571428571429)","(11.0, 14.0, 13.470588235294118)","(4.2, 5.3, 4.971287128712872)","(4.0, 5.3, 5.166666666666667)","(6.0, 8.2, 7.999999999999999)","(4.2, 5.8, 5.444444444444445)","(1.01, 32.0, 29.77777777777778)","(31.0, 80.0, 63.333333333333336)","(17.0, 32.0, 27.333333333333332)"
15-12-2022 12:53:46.865872,"(17.0, 30.0, 29.11111111111111)","(6.0, 8.6, 8.428571428571429)","(11.0, 14.0, 13.526315789473685)","(4.2, 5.3, 4.918390804597702)","(4.0, 5.3, 5.125)","(6.0, 8.2, 8.046153846153846)","(4.2, 5.8, 5.48)","(1.01, 32.0, 30.0)","(31.0, 80.0, 63.333333333333336)","(17.0, 32.0, 31.176470588235293)"
15-12-2022 12:53:48.038174,"(17.0, 30.0, 29.11111111111111)","(6.0, 8.6, 8.45)","(11.0, 14.0, 13.526315789473685)","(4.2, 5.3, 4.918390804597702)","(4.0, 5.3, 5.125)","(6.0, 8.2, 8.046153846153846)","(4.2, 5.8, 5.48)","(1.01, 32.0, 30.823529411764707)","(31.0, 80.0, 63.333333333333336)","(17.0, 32.0, 31.176470588235293)"
15-12-2022 12:53:49.202001,"(16.0, 30.0, 29.2)","(6.0, 8.6, 8.45)","(10.0, 13.5, 12.884615384615385)","(4.2, 5.3, 4.918390804597702)","(4.0, 5.3, 5.125)","(6.0, 8.2, 7.876923076923077)","(4.2, 5.8, 5.48)","(1.01, 32.0, 29.333333333333332)","(31.0, 80.0, 63.333333333333336)","(17.0, 32.0, 29.411764705882355)"
15-12-2022 12:53:50.381583,"(16.0, 30.0, 28.0)","(6.0, 8.6, 8.45)","(10.0, 13.5, 12.884615384615385)","(4.2, 5.3, 4.918390804597702)","(4.0, 5.3, 5.125)","(6.0, 8.0, 7.876923076923077)","(4.2, 5.8, 5.552380952380952)","(1.01, 32.0, 29.333333333333332)","(31.0, 80.0, 61.666666666666664)","(17.0, 30.0, 29.411764705882355)"
15-12-2022 12:53:51.558358,"(16.0, 30.0, 28.0)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.1)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.125)","(6.0, 8.0, 7.876923076923077)","(4.2, 5.8, 5.552380952380952)","(1.01, 32.0, 29.333333333333332)","(31.0, 75.0, 70.0)","(17.0, 30.0, 29.411764705882355)"
15-12-2022 12:53:52.749611,"(16.0, 30.0, 28.0)","(6.0, 8.6, 8.45)","(10.0, 14.0, 13.275862068965518)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.125)","(6.0, 8.0, 7.876923076923077)","(4.2, 5.8, 5.65945945945946)","(1.01, 32.0, 29.333333333333332)","(31.0, 75.0, 70.0)","(17.0, 30.0, 29.411764705882355)"
15-12-2022 12:53:54.007846,"(16.0, 30.0, 28.0)","(6.0, 8.6, 8.45)","(10.0, 14.0, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.125)","(6.0, 8.0, 7.876923076923077)","(4.2, 5.8, 5.7555555555555555)","(1.01, 32.0, 29.333333333333332)","(31.0, 75.0, 70.0)","(17.0, 30.0, 29.411764705882355)"
15-12-2022 12:53:55.243210,"(16.0, 30.0, 28.0)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.125)","(6.0, 8.0, 7.876923076923077)","(4.2, 5.8, 5.757142857142857)","(1.01, 32.0, 29.333333333333332)","(31.0, 75.0, 66.0)","(17.0, 30.0, 29.411764705882355)"
15-12-2022 12:53:56.496028,"(16.0, 30.0, 28.0)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.125)","(6.0, 8.0, 7.876923076923077)","(4.2, 5.8, 5.765714285714285)","(1.01, 32.0, 29.333333333333332)","(31.0, 70.0, 66.0)","(17.0, 30.0, 29.411764705882355)"
15-12-2022 12:53:57.775257,"(16.0, 30.0, 28.0)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.125)","(6.0, 8.0, 7.707692307692308)","(4.2, 5.8, 5.757142857142857)","(1.01, 32.0, 30.571428571428573)","(31.0, 70.0, 66.0)","(17.0, 30.0, 28.4)"
15-12-2022 12:53:59.027946,"(16.0, 30.0, 28.857142857142858)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.125)","(6.0, 7.8, 7.707692307692308)","(4.2, 5.8, 5.769230769230769)","(1.01, 32.0, 30.4)","(31.0, 70.0, 66.0)","(17.0, 29.0, 28.6)"
15-12-2022 12:54:00.247907,"(16.0, 30.0, 28.8)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.125)","(6.0, 7.8, 7.707692307692308)","(4.2, 5.8, 5.769230769230769)","(1.01, 32.0, 30.4)","(31.0, 70.0, 66.0)","(17.0, 29.0, 28.6)"
15-12-2022 12:54:01.480440,"(16.0, 30.0, 28.8)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.125)","(6.0, 7.8, 7.707692307692308)","(4.2, 5.8, 5.769230769230769)","(1.01, 32.0, 30.4)","(31.0, 70.0, 66.0)","(17.0, 29.0, 28.6)"
15-12-2022 12:54:02.696053,"(16.0, 30.0, 28.8)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.125)","(6.0, 7.8, 7.707692307692308)","(4.2, 5.8, 5.769230769230769)","(1.01, 32.0, 30.4)","(31.0, 70.0, 66.0)","(17.0, 29.0, 28.6)"
15-12-2022 12:54:04.051790,"(16.0, 30.0, 28.8)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.066666666666666)","(6.0, 7.8, 7.707692307692308)","(4.2, 5.8, 6.0)","(1.01, 32.0, 30.4)","(31.0, 70.0, 66.0)","(17.0, 29.0, 28.6)"
15-12-2022 12:54:05.365185,"(16.0, 30.0, 29.2)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.066666666666666)","(6.0, 7.8, 7.707692307692308)","(4.2, 6.2, 6.025454545454545)","(1.01, 32.0, 30.4)","(31.0, 70.0, 66.0)","(17.0, 29.0, 28.6)"
15-12-2022 12:54:06.668747,"(16.0, 30.0, 29.692307692307693)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.066666666666666)","(6.0, 7.8, 7.707692307692308)","(4.2, 6.2, 6.025454545454545)","(1.01, 32.0, 30.76923076923077)","(31.0, 70.0, 66.36363636363636)","(17.0, 29.0, 28.6)"
15-12-2022 12:54:07.959294,"(16.0, 32.0, 27.714285714285715)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.066666666666666)","(6.0, 7.8, 8.3)","(4.2, 6.2, 5.9)","(1.01, 32.0, 30.76923076923077)","(31.0, 70.0, 62.27272727272727)","(17.0, 29.0, 27.636363636363637)"
15-12-2022 12:54:09.229439,"(16.0, 32.0, 28.571428571428573)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.066666666666666)","(6.0, 8.4, 8.3)","(4.2, 6.2, 5.9)","(1.01, 32.0, 30.76923076923077)","(31.0, 65.0, 62.27272727272727)","(17.0, 28.0, 27.636363636363637)"
15-12-2022 12:54:10.479625,"(16.0, 32.0, 28.571428571428573)","(6.0, 8.6, 8.45)","(10.0, 13.5, 13.289473684210526)","(4.2, 5.3, 4.918181818181819)","(4.0, 5.3, 5.066666666666666)","(6.0, 8.4, 8.3)","(4.2, 6.2, 5.966666666666667)","(1.01, 99999, 9998.5)","(31.0, 65.0, 62.27272727272727)","(17.0, 28.0, 27.636363636363637)"
15-12-2022 12:54:11.660287,"(16.0, 32.0, 17.0)","(6.0, 8.6, 7.0)","(10.0, 13.5, 11.25)","(4.2, 5.3, 4.062105263157894)","(4.0, 5.3, 4.88)","(6.0, 8.4, 8.085714285714285)","(4.2, 6.2, 4.961538461538462)","(1.01, 99999, 99990)","(31.0, 65.0, 44.333333333333336)","(17.0, 28.0, 24.8)"
15-12-2022 12:54:12.800269,"(16.0, 32.0, 17.0)","(6.0, 8.6, 6.114285714285715)","(10.0, 15.0, 10.5)","(4.2, 5.2, 4.575)","(4.0, 5.3, 4.25)","(6.0, 8.4, 8.085714285714285)","(4.2, 6.2, 4.961538461538462)","(1.01, 99999, 99990)","(31.0, 65.0, 44.333333333333336)","(17.0, 28.0, 24.8)"
15-12-2022 12:54:14.089351,"(16.0, 32.0, 18.0)","(6.0, 8.6, 6.114285714285715)","(10.0, 14.5, 13.4)","(4.2, 5.2, 4.575)","(4.0, 5.3, 4.25)","(6.0, 8.4, 8.085714285714285)","(4.2, 6.2, 4.961538461538462)","(1.01, 99999, 99990)","(31.0, 65.0, 44.333333333333336)","(17.0, 28.0, 26.68)"
15-12-2022 12:54:15.215812,"(16.0, 32.0, 18.0)","(6.0, 8.6, 6.114285714285715)","(10.0, 14.5, 13.4)","(4.2, 5.2, 5.086363636363636)","(4.0, 5.3, 4.1625)","(6.0, 8.4, 8.085714285714285)","(4.2, 6.2, 5.137931034482759)","(1.01, 99999, 99990)","(31.0, 65.0, 44.333333333333336)","(17.0, 28.0, 26.22222222222222)"
15-12-2022 12:54:16.310454,"(16.0, 32.0, 16.6875)","(6.0, 8.6, 5.7384615384615385)","(10.0, 14.5, 13.88888888888889)","(4.2, 5.2, 4.65)","(4.0, 5.3, 4.3375)","(6.0, 8.4, 8.085714285714285)","(4.2, 6.2, 5.43)","(1.01, 99999, 99990)","(31.0, 65.0, 44.333333333333336)","(17.0, 28.0, 26.22222222222222)"
15-12-2022 12:54:17.417910,"(16.0, 32.0, 16.6875)","(6.0, 8.6, 6.015384615384615)","(10.0, 14.5, 13.88888888888889)","(4.2, 5.2, 4.8)","(4.0, 5.3, 4.644444444444445)","(6.0, 8.4, 7.755555555555555)","(4.2, 5.7, 5.454545454545455)","(1.01, 99999, 99990)","(31.0, 65.0, 44.333333333333336)","(17.0, 28.0, 17.333333333333332)"
15-12-2022 12:54:18.589020,"(16.0, 30.0, 22.25)","(6.0, 8.6, 6.68)","(10.0, 14.0, 12.333333333333334)","(4.2, 5.1, 4.954545454545454)","(4.0, 5.2, 4.575)","(6.0, 8.2, 7.755555555555555)","(4.2, 5.7, 5.454545454545455)","(1.01, 99999, 99990)","(31.0, 65.0, 44.333333333333336)","(17.0, 27.0, 24.363636363636363)"
15-12-2022 12:54:19.829890,"(16.0, 30.0, 22.25)","(6.0, 8.6, 6.542857142857143)","(10.0, 14.0, 10.22)","(4.2, 5.1, 4.82)","(4.0, 5.2, 4.82)","(6.0, 8.2, 7.3)","(4.2, 5.7, 5.4)","(1.01, 99999, 99990)","(31.0, 65.0, 42.666666666666664)","(17.0, 27.0, 17.666666666666668)"
15-12-2022 12:54:21.079836,"(16.0, 30.0, 23.8)","(6.0, 8.4, 6.927272727272727)","(10.0, 13.5, 10.22)","(4.2, 5.1, 4.55)","(4.0, 5.1, 4.866666666666666)","(6.0, 8.2, 7.4799999999999995)","(4.2, 5.7, 5.4)","(1.01, 99999, 99990)","(31.0, 60.0, 42.666666666666664)","(17.0, 27.0, 18.333333333333332)"
15-12-2022 12:54:22.242159,"(16.0, 30.0, 23.8)","(6.0, 8.4, 6.927272727272727)","(10.0, 13.5, 10.22)","(4.2, 5.1, 4.55)","(4.0, 5.1, 4.866666666666666)","(6.0, 8.2, 7.4799999999999995)","(4.2, 5.7, 5.4)","(1.01, 99999, 99990)","(31.0, 60.0, 42.666666666666664)","(17.0, 27.0, 18.333333333333332)"
15-12-2022 12:54:23.474980,"(14.0, 30.0, 19.15)","(6.0, 8.4, 6.927272727272727)","(10.0, 13.5, 10.379999999999999)","(4.2, 5.1, 4.779166666666667)","(4.0, 5.1, 4.866666666666666)","(6.0, 8.2, 7.3999999999999995)","(4.2, 5.7, 5.590909090909091)","(1.01, 99999, 99990)","(31.0, 60.0, 41.0)","(16.0, 27.0, 18.333333333333332)"
15-12-2022 12:54:24.659849,"(14.0, 30.0, 16.875)","(6.0, 8.4, 7.114285714285714)","(10.0, 13.5, 11.046153846153846)","(4.2, 5.1, 4.733333333333333)","(4.0, 5.1, 4.514285714285714)","(6.0, 8.2, 7.0)","(4.2, 5.7, 5.595652173913043)","(1.01, 99999, 99990)","(31.0, 55.0, 41.0)","(16.0, 27.0, 18.0)"
15-12-2022 12:54:25.860122,"(14.0, 30.0, 19.15)","(6.0, 8.4, 7.15)","(10.0, 14.0, 11.046153846153846)","(4.2, 5.1, 4.733333333333333)","(4.0, 5.2, 4.514285714285714)","(6.0, 8.2, 7.75)","(4.2, 5.7, 5.55)","(1.01, 99999, 99990)","(31.0, 55.0, 41.0)","(16.0, 27.0, 18.0)"
15-12-2022 12:54:27.008140,"(14.0, 30.0, 19.15)","(6.0, 8.4, 7.15)","(10.0, 14.0, 11.866666666666667)","(4.2, 5.1, 4.733333333333333)","(4.0, 5.2, 4.514285714285714)","(6.0, 8.2, 7.872727272727272)","(4.2, 5.7, 5.55)","(1.01, 99999, 99990)","(31.0, 55.0, 41.0)","(16.0, 27.0, 18.0)"
15-12-2022 12:54:28.259411,"(14.0, 30.0, 19.15)","(6.0, 8.4, 7.15)","(10.0, 14.0, 10.227272727272728)","(4.2, 5.1, 4.8)","(4.0, 5.2, 4.966666666666667)","(6.0, 8.2, 7.066666666666666)","(4.2, 5.7, 5.507692307692308)","(1.01, 99999, 99990)","(31.0, 55.0, 41.0)","(16.0, 27.0, 17.333333333333332)"
15-12-2022 12:54:29.527293,"(14.0, 29.0, 23.2)","(6.0, 8.4, 7.066666666666666)","(10.0, 14.5, 10.227272727272728)","(4.2, 5.1, 4.8)","(4.0, 5.2, 4.966666666666667)","(6.0, 8.0, 7.066666666666666)","(4.2, 5.6, 5.507692307692308)","(1.01, 99999, 99990)","(31.0, 55.0, 41.0)","(16.0, 26.0, 17.333333333333332)"
15-12-2022 12:54:30.744841,"(14.0, 29.0, 23.2)","(6.0, 8.4, 7.066666666666666)","(10.0, 14.5, 10.227272727272728)","(4.2, 5.1, 4.8)","(4.0, 5.2, 4.966666666666667)","(6.0, 8.0, 7.066666666666666)","(4.2, 5.6, 5.507692307692308)","(1.01, 99999, 99990)","(31.0, 55.0, 41.0)","(16.0, 26.0, 23.636363636363637)"
15-12-2022 12:54:31.984550,"(14.0, 29.0, 18.85)","(6.0, 8.4, 7.066666666666666)","(10.0, 14.5, 11.318181818181818)","(4.2, 5.1, 4.8)","(4.0, 5.2, 4.966666666666667)","(6.0, 8.0, 7.066666666666666)","(4.2, 5.6, 5.507692307692308)","(1.01, 99999, 99990)","(31.0, 55.0, 41.0)","(16.0, 26.0, 17.333333333333332)"
15-12-2022 12:54:33.243798,"(14.0, 29.0, 16.555555555555557)","(6.0, 8.2, 7.266666666666667)","(10.0, 14.0, 12.0)","(4.2, 5.1, 4.609090909090909)","(4.0, 5.3, 4.790909090909091)","(6.0, 8.0, 7.066666666666666)","(4.2, 5.6, 5.514285714285714)","(1.01, 99999, 99990)","(31.0, 50.0, 39.333333333333336)","(16.0, 26.0, 18.333333333333332)"
15-12-2022 12:54:34.501174,"(14.0, 29.0, 16.555555555555557)","(6.0, 8.2, 7.266666666666667)","(10.0, 14.0, 11.333333333333334)","(4.2, 5.1, 4.74)","(4.0, 5.3, 4.790909090909091)","(6.0, 8.0, 7.066666666666666)","(4.2, 5.6, 5.558620689655172)","(1.01, 99999, 99990)","(31.0, 50.0, 39.333333333333336)","(16.0, 26.0, 18.333333333333332)"
15-12-2022 12:54:35.788261,"(16.0, 29.0, 16.555555555555557)","(6.0, 8.2, 7.266666666666667)","(10.0, 14.0, 11.333333333333334)","(4.2, 5.1, 4.74)","(4.0, 5.3, 4.723529411764706)","(6.0, 8.0, 7.066666666666666)","(4.2, 5.6, 5.558620689655172)","(1.01, 99999, 99990)","(26.0, 50.0, 39.333333333333336)","(14.0, 26.0, 18.333333333333332)"
15-12-2022 12:54:37.067382,"(16.0, 29.0, 16.555555555555557)","(6.0, 8.2, 7.266666666666667)","(10.0, 14.0, 11.333333333333334)","(4.2, 5.1, 4.74)","(4.0, 5.3, 4.723529411764706)","(6.0, 8.0, 7.066666666666666)","(4.2, 5.6, 5.507692307692308)","(1.01, 99999, 99990)","(26.0, 50.0, 39.333333333333336)","(14.0, 26.0, 18.333333333333332)"
15-12-2022 12:54:38.384267,"(16.0, 29.0, 16.555555555555557)","(6.0, 8.2, 7.057142857142857)","(10.0, 14.0, 10.766666666666667)","(4.2, 5.1, 4.714285714285714)","(4.0, 5.3, 4.733333333333333)","(6.0, 8.0, 7.666666666666666)","(4.2, 5.6, 5.0600000000000005)","(1.01, 99999, 99990)","(26.0, 50.0, 39.333333333333336)","(14.0, 26.0, 17.0)"
15-12-2022 12:54:39.764491,"(16.0, 28.0, 20.285714285714285)","(6.0, 8.6, 8.042105263157895)","(10.0, 13.5, 11.588235294117647)","(4.2, 5.1, 4.9375)","(4.0, 5.2, 4.817948717948718)","(6.0, 8.2, 6.907692307692308)","(4.2, 5.7, 4.641666666666667)","(1.01, 99999, 99990)","(26.0, 50.0, 81.2)","(14.0, 25.0, 31.555555555555557)"
15-12-2022 12:54:41.026581,"(16.0, 30.0, 26.0)","(6.0, 8.4, 7.408333333333333)","(10.0, 14.5, 13.0)","(4.2, 5.2, 4.9375)","(4.0, 5.5, 4.800000000000001)","(6.0, 8.6, 7.047058823529412)","(4.2, 6.2, 5.026666666666666)","(1.01, 99999, 99990)","(26.0, 270.0, 109.33333333333333)","(14.0, 34.0, 31.555555555555557)"
15-12-2022 12:54:42.274478,"(16.0, 30.0, 26.0)","(5.5, 8.4, 7.3)","(10.0, 14.0, 13.625)","(4.2, 5.2, 4.9375)","(3.9, 5.4, 4.800000000000001)","(6.0, 8.6, 7.275862068965517)","(4.6, 6.2, 4.975)","(1.01, 99999, 99990)","(26.0, 260.0, 66.28571428571428)","(16.0, 34.0, 30.5)"
15-12-2022 12:54:43.591001,"(16.0, 30.0, 26.0)","(5.5, 8.4, 7.3)","(10.0, 14.0, 13.647058823529413)","(4.2, 5.2, 4.9375)","(3.9, 5.4, 4.800000000000001)","(6.0, 8.6, 7.275862068965517)","(4.6, 5.8, 4.975)","(1.01, 99999, 99990)","(26.0, 260.0, 66.28571428571428)","(16.0, 34.0, 30.5)"
15-12-2022 12:54:44.933404,"(16.0, 30.0, 26.0)","(5.5, 8.4, 5.911111111111111)","(10.0, 14.0, 13.166666666666666)","(4.2, 5.2, 4.9375)","(3.9, 5.4, 4.800000000000001)","(6.0, 8.6, 7.630000000000001)","(4.6, 5.8, 4.975)","(1.01, 99999, 99990)","(26.0, 260.0, 66.28571428571428)","(16.0, 34.0, 32.6875)"
15-12-2022 12:54:46.197907,"(16.0, 30.0, 26.0)","(5.5, 8.4, 6.133333333333333)","(10.0, 14.0, 12.433333333333334)","(4.2, 5.2, 4.9375)","(3.9, 5.4, 4.966666666666667)","(6.0, 8.4, 7.630000000000001)","(4.6, 5.8, 4.975)","(1.01, 99999, 99990)","(26.0, 260.0, 79.2)","(16.0, 34.0, 32.6875)"
15-12-2022 12:54:47.437407,"(16.0, 30.0, 26.0)","(5.5, 8.2, 6.133333333333333)","(10.0, 15.0, 13.5)","(4.2, 5.2, 4.95)","(3.9, 5.4, 4.8999999999999995)","(6.0, 8.4, 7.933333333333333)","(4.6, 5.8, 5.033333333333333)","(1.01, 99999, 99990)","(26.0, 260.0, 79.2)","(16.0, 34.0, 29.764705882352942)"
15-12-2022 12:54:48.760066,"(16.0, 29.0, 26.846153846153847)","(5.5, 8.2, 5.96)","(10.0, 14.5, 13.5)","(4.2, 5.2, 4.95)","(3.9, 5.3, 4.8999999999999995)","(6.0, 8.2, 7.933333333333333)","(4.6, 5.7, 5.557142857142857)","(1.01, 99999, 99990)","(26.0, 260.0, 79.2)","(16.0, 32.0, 29.764705882352942)"
15-12-2022 12:54:50.036059,"(16.0, 29.0, 26.846153846153847)","(5.5, 8.2, 5.75)","(10.0, 14.5, 13.5)","(4.2, 5.2, 4.95)","(3.9, 5.3, 5.214285714285714)","(6.0, 8.2, 7.933333333333333)","(4.6, 5.7, 5.557142857142857)","(1.01, 99999, 99990)","(26.0, 260.0, 79.2)","(16.0, 32.0, 29.764705882352942)"
15-12-2022 12:54:51.344529,"(16.0, 29.0, 26.846153846153847)","(5.5, 8.2, 5.75)","(10.0, 14.5, 13.5)","(4.2, 5.2, 4.95)","(3.9, 5.3, 5.214285714285714)","(6.0, 8.2, 7.933333333333333)","(4.6, 5.7, 5.557142857142857)","(1.01, 99999, 99990)","(26.0, 260.0, 79.2)","(16.0, 32.0, 29.764705882352942)"
15-12-2022 12:54:52.624909,"(16.0, 29.0, 24.058823529411764)","(5.5, 8.2, 5.75)","(10.0, 14.5, 13.5)","(4.2, 5.2, 4.95)","(3.9, 5.3, 5.227272727272727)","(6.0, 8.2, 7.933333333333333)","(4.6, 5.7, 5.26)","(1.01, 99999, 99990)","(26.0, 260.0, 79.2)","(16.0, 32.0, 29.764705882352942)"
15-12-2022 12:54:53.951026,"(16.0, 29.0, 24.058823529411764)","(5.5, 8.2, 6.0125)","(10.0, 14.5, 13.5)","(4.2, 5.2, 4.95)","(3.9, 5.3, 5.227272727272727)","(6.0, 8.2, 7.933333333333333)","(4.6, 5.4, 5.26)","(1.01, 99999, 99990)","(26.0, 260.0, 79.2)","(16.0, 32.0, 29.764705882352942)"
15-12-2022 12:54:55.262131,"(16.0, 29.0, 24.058823529411764)","(5.5, 8.2, 6.533333333333333)","(10.0, 14.5, 13.5)","(4.2, 5.2, 4.95)","(3.9, 5.3, 4.75)","(6.0, 8.2, 7.933333333333333)","(4.6, 5.4, 5.26)","(1.01, 99999, 99990)","(26.0, 260.0, 106.0)","(16.0, 32.0, 29.764705882352942)"
15-12-2022 12:54:56.543109,"(16.0, 29.0, 24.058823529411764)","(5.5, 8.2, 6.375)","(10.0, 14.5, 12.59090909090909)","(4.2, 5.2, 4.95)","(3.9, 5.3, 4.9)","(6.0, 8.2, 7.933333333333333)","(4.6, 5.4, 5.26)","(1.01, 99999, 99990)","(26.0, 250.0, 70.0)","(16.0, 32.0, 29.764705882352942)"
15-12-2022 12:54:57.857029,"(16.0, 29.0, 26.0)","(5.5, 8.4, 6.95)","(10.0, 14.5, 13.166666666666666)","(4.2, 5.2, 4.95)","(3.9, 5.3, 4.4799999999999995)","(6.0, 8.2, 7.384615384615385)","(4.6, 5.4, 5.26)","(1.01, 99999, 99990)","(26.0, 250.0, 68.33333333333334)","(16.0, 32.0, 29.764705882352942)"
15-12-2022 12:54:59.187103,"(16.0, 30.0, 26.0)","(5.5, 8.4, 6.3)","(10.0, 14.0, 12.166666666666666)","(4.2, 5.2, 4.95)","(3.9, 5.5, 4.4799999999999995)","(6.0, 8.4, 7.661538461538462)","(4.6, 5.4, 5.26)","(1.01, 99999, 99990)","(26.0, 240.0, 68.33333333333334)","(16.0, 32.0, 27.5)"
15-12-2022 12:55:00.468170,"(16.0, 30.0, 26.0)","(5.5, 8.4, 6.3)","(11.0, 13.5, 12.166666666666666)","(4.4, 5.2, 4.742)","(3.9, 5.5, 4.841935483870968)","(6.0, 8.4, 7.653333333333333)","(4.8, 5.4, 5.26)","(1.01, 99999, 99990)","(26.0, 240.0, 68.33333333333334)","(16.0, 32.0, 27.5)"
15-12-2022 12:55:01.791273,"(16.0, 30.0, 26.0)","(5.5, 8.4, 6.225)","(11.0, 13.5, 12.166666666666666)","(4.4, 5.3, 4.742)","(3.9, 5.5, 4.841935483870968)","(6.0, 8.4, 7.653333333333333)","(4.8, 5.4, 5.58)","(1.01, 99999, 99990)","(26.0, 240.0, 68.33333333333334)","(16.0, 32.0, 27.25)"
15-12-2022 12:55:03.117660,"(16.0, 30.0, 26.0)","(5.5, 8.4, 6.75)","(11.0, 13.5, 12.166666666666666)","(4.4, 5.3, 4.661764705882352)","(3.9, 5.5, 5.2625)","(6.0, 8.4, 7.430769230769231)","(4.8, 5.8, 5.58)","(1.01, 99999, 99990)","(26.0, 240.0, 68.33333333333334)","(16.0, 32.0, 27.25)"
15-12-2022 12:55:04.410445,"(16.0, 30.0, 26.0)","(5.5, 8.0, 6.133333333333334)","(11.0, 13.5, 12.166666666666666)","(4.4, 5.3, 4.661764705882352)","(3.9, 5.4, 5.2625)","(6.0, 8.6, 7.430769230769231)","(4.8, 5.8, 5.58)","(1.01, 99999, 99990)","(26.0, 240.0, 68.33333333333334)","(16.0, 32.0, 27.25)"
