,Clover Returns,Make It Easy,Bugatti Angel,Dashing Thunder,Olafs Adventure,Marions Regret,Chantelle Smells,Clover Dime
12-01-2023 14:06:14.768046,"(3.7, 4.4, 4.3090909090909095)","(9.0, 15.0, 14.5)","(3.3, 3.9, 3.8892857142857142)","(7.5, 12.0, 11.673469387755102)","(6.0, 6.8, 6.6204081632653065)","(5.5, 6.4, 6.235714285714286)","(61.0, 120.0, 99.54545454545455)","(18.0, 34.0, 32.0)"
12-01-2023 14:06:15.922193,"(3.7, 4.4, 4.303225806451613)","(9.0, 15.0, 14.5)","(3.3, 3.9, 3.8892857142857142)","(7.5, 12.0, 11.673469387755102)","(6.0, 6.8, 6.637037037037037)","(5.5, 6.4, 6.235714285714286)","(61.0, 120.0, 101.25)","(18.0, 34.0, 32.0)"
12-01-2023 14:06:17.124157,"(3.7, 4.4, 4.309375)","(9.0, 15.0, 14.772727272727273)","(3.3, 3.9, 3.8522727272727275)","(7.5, 12.0, 11.673469387755102)","(6.0, 6.8, 6.603174603174603)","(5.5, 6.4, 6.269387755102041)","(61.0, 120.0, 106.11111111111111)","(18.0, 34.0, 32.0)"
12-01-2023 14:06:18.328290,"(3.7, 4.4, 4.309375)","(9.0, 15.0, 14.772727272727273)","(3.3, 3.9, 3.8527272727272726)","(7.5, 12.0, 11.673469387755102)","(6.0, 6.8, 6.586206896551724)","(5.5, 6.4, 6.28)","(61.0, 120.0, 106.11111111111111)","(18.0, 34.0, 32.0)"
12-01-2023 14:06:19.440456,"(3.7, 4.4, 4.307692307692308)","(9.0, 15.0, 14.75)","(3.3, 3.9, 3.8527272727272726)","(7.5, 12.0, 11.625)","(6.0, 6.8, 6.60377358490566)","(5.5, 6.4, 6.260416666666667)","(61.0, 120.0, 101.25)","(18.0, 34.0, 32.0)"
12-01-2023 14:06:20.596891,"(3.7, 4.4, 4.3122807017543865)","(9.0, 15.0, 14.777777777777779)","(3.3, 3.9, 3.8527272727272726)","(7.5, 12.0, 11.625)","(6.0, 6.8, 6.60377358490566)","(5.5, 6.4, 6.260416666666667)","(61.0, 120.0, 101.25)","(18.0, 34.0, 32.0)"
12-01-2023 14:06:21.834210,"(3.7, 4.4, 4.304918032786886)","(9.0, 15.5, 14.5)","(3.3, 3.9, 3.842222222222222)","(7.5, 12.0, 11.625)","(6.0, 6.8, 6.586206896551724)","(5.5, 6.4, 6.260416666666667)","(61.0, 120.0, 106.11111111111111)","(18.0, 34.0, 32.0)"
12-01-2023 14:06:23.186844,"(3.7, 4.4, 4.303225806451613)","(9.0, 14.5, 15.017857142857142)","(3.3, 3.9, 3.864705882352941)","(7.5, 12.0, 11.5625)","(6.0, 6.8, 6.603174603174603)","(5.5, 6.4, 6.266)","(61.0, 120.0, 97.27272727272727)","(18.0, 34.0, 32.0)"
12-01-2023 14:06:24.485061,"(3.7, 4.4, 4.298245614035088)","(9.0, 15.5, 14.5)","(3.3, 3.9, 3.8560975609756096)","(7.5, 12.0, 11.698412698412698)","(6.0, 6.8, 6.620689655172414)","(5.5, 6.4, 6.260416666666667)","(61.0, 120.0, 97.5)","(18.0, 34.0, 32.0)"
12-01-2023 14:06:25.755576,"(3.7, 4.4, 4.296551724137931)","(9.0, 15.5, 15.366666666666667)","(3.3, 3.9, 3.8560975609756096)","(7.5, 12.0, 11.666666666666666)","(6.0, 6.8, 6.603174603174603)","(5.5, 6.4, 6.258947368421053)","(61.0, 120.0, 97.08333333333333)","(18.0, 34.0, 32.0)"
12-01-2023 14:06:26.988834,"(3.7, 4.4, 4.296551724137931)","(9.0, 15.5, 14.833333333333334)","(3.3, 3.9, 3.8435897435897433)","(7.5, 12.0, 11.666666666666666)","(6.0, 6.8, 6.613333333333333)","(5.5, 6.4, 6.258947368421053)","(61.0, 120.0, 97.08333333333333)","(18.0, 34.0, 32.0)"
12-01-2023 14:06:28.267121,"(3.7, 4.4, 4.356818181818182)","(9.0, 15.5, 14.833333333333334)","(3.3, 3.9, 3.8435897435897433)","(7.5, 12.0, 11.666666666666666)","(6.0, 6.8, 6.620689655172414)","(5.5, 6.4, 6.258947368421053)","(61.0, 120.0, 102.0)","(18.0, 34.0, 32.0)"
12-01-2023 14:06:29.524280,"(3.7, 4.4, 4.367692307692308)","(9.0, 15.5, 14.7)","(3.3, 3.9, 3.8435897435897433)","(7.5, 12.0, 11.666666666666666)","(6.0, 6.8, 6.620689655172414)","(5.5, 6.4, 6.233684210526316)","(61.0, 120.0, 102.0)","(18.0, 34.0, 32.0)"
12-01-2023 14:06:30.783094,"(3.7, 4.4, 4.367692307692308)","(9.0, 15.5, 14.7)","(3.3, 3.9, 3.806603773584906)","(7.5, 12.0, 11.666666666666666)","(6.0, 6.8, 6.603174603174603)","(5.5, 6.4, 6.2263736263736265)","(61.0, 120.0, 97.08333333333333)","(18.0, 34.0, 31.894736842105264)"
12-01-2023 14:06:32.094835,"(3.7, 4.5, 4.438144329896907)","(9.0, 15.5, 14.9)","(3.3, 3.85, 3.8208333333333333)","(7.5, 12.0, 11.604166666666666)","(6.0, 6.8, 6.5777777777777775)","(5.5, 6.4, 6.216279069767442)","(61.0, 120.0, 97.08333333333333)","(18.0, 34.0, 31.894736842105264)"
12-01-2023 14:06:33.336378,"(3.7, 4.5, 4.42)","(9.0, 15.0, 14.88)","(3.3, 3.85, 3.812222222222222)","(7.5, 12.0, 11.648148148148149)","(6.0, 6.6, 6.516)","(5.5, 6.4, 6.147058823529412)","(61.0, 120.0, 102.0)","(18.0, 34.0, 31.12)"
12-01-2023 14:06:34.470478,"(3.7, 4.5, 4.425233644859813)","(9.0, 15.0, 14.857142857142858)","(3.3, 3.85, 3.8166666666666664)","(7.5, 12.0, 11.648148148148149)","(6.0, 6.6, 6.501818181818182)","(5.5, 6.2, 6.146268656716418)","(61.0, 120.0, 100.58823529411765)","(18.0, 34.0, 31.862068965517242)"
12-01-2023 14:06:35.616055,"(3.7, 4.5, 4.427927927927928)","(9.0, 15.0, 14.857142857142858)","(3.3, 3.85, 3.814705882352941)","(7.5, 12.0, 11.666666666666666)","(6.0, 6.6, 6.512)","(5.5, 6.2, 6.146268656716418)","(61.0, 120.0, 100.58823529411765)","(18.0, 32.0, 31.862068965517242)"
12-01-2023 14:06:36.881536,"(3.7, 4.5, 4.4423076923076925)","(9.0, 15.5, 14.7)","(3.3, 3.85, 3.8517241379310345)","(7.5, 12.0, 11.646153846153846)","(6.0, 6.6, 6.512)","(5.5, 6.2, 6.146268656716418)","(61.0, 120.0, 100.58823529411765)","(18.0, 32.0, 31.862068965517242)"
12-01-2023 14:06:38.018048,"(3.7, 4.5, 4.4423076923076925)","(9.0, 15.5, 14.7)","(3.3, 3.9, 3.8595238095238096)","(7.5, 12.0, 11.610169491525424)","(6.0, 6.6, 6.53469387755102)","(5.5, 6.2, 6.141935483870968)","(61.0, 120.0, 101.25)","(18.0, 32.0, 31.862068965517242)"
12-01-2023 14:06:39.389682,"(3.7, 4.5, 4.432710280373832)","(9.0, 16.0, 15.363636363636363)","(3.3, 3.9, 3.868181818181818)","(7.5, 12.0, 11.62295081967213)","(6.0, 6.6, 6.543478260869565)","(5.5, 6.2, 6.146268656716418)","(61.0, 120.0, 100.58823529411765)","(18.0, 32.0, 31.57142857142857)"
12-01-2023 14:06:40.652103,"(3.7, 4.5, 4.427927927927928)","(9.0, 15.5, 15.133333333333333)","(3.3, 3.9, 3.868181818181818)","(7.5, 12.0, 11.775862068965518)","(6.0, 6.6, 6.504545454545455)","(5.5, 6.2, 6.146268656716418)","(61.0, 120.0, 100.58823529411765)","(18.0, 32.0, 31.0)"
12-01-2023 14:06:42.008220,"(3.7, 4.5, 4.427927927927928)","(9.0, 15.5, 15.363636363636363)","(3.3, 3.9, 3.862162162162162)","(7.5, 12.0, 11.958333333333334)","(6.0, 6.6, 6.528888888888889)","(5.5, 6.2, 6.138983050847457)","(61.0, 120.0, 101.25)","(18.0, 34.0, 30.25)"
12-01-2023 14:06:43.471574,"(3.7, 4.5, 4.432038834951456)","(9.0, 15.0, 14.842105263157894)","(3.3, 3.9, 3.8426470588235295)","(7.5, 12.5, 11.954545454545455)","(6.0, 6.6, 6.527272727272727)","(5.5, 6.2, 6.160606060606061)","(61.0, 120.0, 107.0)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:06:44.783460,"(3.7, 4.5, 4.437373737373737)","(9.0, 15.0, 14.818181818181818)","(3.3, 3.85, 3.843939393939394)","(7.5, 12.5, 11.954545454545455)","(6.0, 6.6, 6.514285714285714)","(5.5, 6.2, 6.170149253731344)","(61.0, 110.0, 107.0)","(18.0, 34.0, 32.333333333333336)"
12-01-2023 14:06:46.220890,"(3.7, 4.5, 4.437373737373737)","(9.0, 15.0, 14.818181818181818)","(3.3, 3.85, 3.843939393939394)","(7.5, 12.5, 11.6875)","(6.0, 6.6, 6.514285714285714)","(5.5, 6.2, 6.176744186046512)","(61.0, 110.0, 107.0)","(18.0, 34.0, 32.333333333333336)"
12-01-2023 14:06:47.554704,"(3.7, 4.5, 4.437373737373737)","(9.0, 15.0, 14.818181818181818)","(3.3, 3.85, 3.843939393939394)","(7.5, 12.0, 11.421052631578947)","(6.0, 6.6, 6.555)","(5.5, 6.4, 6.165625)","(61.0, 110.0, 107.85714285714286)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:06:48.876900,"(3.7, 4.5, 4.437373737373737)","(10.0, 15.0, 14.818181818181818)","(3.3, 3.85, 3.804761904761905)","(7.5, 11.5, 11.983870967741936)","(6.0, 6.6, 6.5698630136986305)","(5.5, 6.4, 6.1834586466165415)","(61.0, 110.0, 107.85714285714286)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:06:50.139697,"(3.7, 4.5, 4.444642857142857)","(10.0, 15.0, 14.818181818181818)","(3.3, 3.85, 3.825)","(7.5, 12.5, 12.03125)","(6.0, 6.8, 6.531914893617021)","(5.5, 6.4, 6.157983193277311)","(61.0, 110.0, 107.85714285714286)","(18.0, 34.0, 32.214285714285715)"
12-01-2023 14:06:51.457048,"(3.7, 4.5, 4.444642857142857)","(10.0, 15.0, 14.818181818181818)","(3.3, 3.85, 3.8263636363636366)","(7.5, 12.5, 12.058823529411764)","(6.0, 6.6, 6.531914893617021)","(5.5, 6.4, 6.116279069767442)","(61.0, 110.0, 107.85714285714286)","(18.0, 34.0, 33.074074074074076)"
12-01-2023 14:06:52.706847,"(3.7, 4.5, 4.442592592592592)","(10.0, 15.5, 14.689655172413794)","(3.3, 3.85, 3.8634920634920635)","(7.5, 12.5, 12.052631578947368)","(6.0, 6.6, 6.527586206896552)","(5.5, 6.2, 6.064864864864865)","(61.0, 110.0, 107.85714285714286)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:06:53.955525,"(3.7, 4.5, 4.4375)","(10.0, 15.0, 14.434782608695652)","(3.3, 3.9, 3.865573770491803)","(7.5, 12.5, 12.055555555555555)","(6.0, 6.6, 6.519230769230769)","(5.5, 6.2, 6.064864864864865)","(61.0, 110.0, 108.0)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:06:55.202077,"(3.7, 4.5, 4.448717948717949)","(10.0, 14.5, 14.464285714285714)","(3.3, 3.9, 3.846153846153846)","(7.5, 12.5, 12.055555555555555)","(6.0, 6.6, 6.616)","(5.5, 6.2, 6.0453125000000005)","(61.0, 110.0, 108.0)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:06:56.421416,"(3.7, 4.5, 4.4491228070175435)","(10.0, 14.5, 14.464285714285714)","(3.3, 3.9, 3.8428571428571425)","(7.5, 12.5, 11.89)","(6.0, 6.8, 6.7)","(5.5, 6.2, 5.902222222222222)","(61.0, 110.0, 108.0)","(18.0, 34.0, 31.93103448275862)"
12-01-2023 14:06:57.573079,"(3.7, 4.5, 4.449565217391305)","(10.0, 14.5, 14.35)","(3.3, 3.95, 3.8772727272727274)","(7.5, 12.0, 11.89)","(6.0, 6.8, 6.7)","(5.5, 6.0, 5.902222222222222)","(61.0, 110.0, 108.0)","(18.0, 34.0, 31.714285714285715)"
12-01-2023 14:06:58.794117,"(3.7, 4.5, 4.451666666666666)","(10.0, 14.5, 14.17741935483871)","(3.3, 3.95, 3.9202702702702705)","(7.5, 12.0, 11.891304347826086)","(6.0, 6.8, 6.713178294573643)","(5.5, 6.0, 5.9)","(61.0, 120.0, 109.47368421052632)","(18.0, 34.0, 31.714285714285715)"
12-01-2023 14:07:00.082584,"(3.7, 4.5, 4.451666666666666)","(10.0, 14.5, 14.23076923076923)","(3.3, 3.95, 3.9333333333333336)","(7.5, 12.0, 11.891304347826086)","(6.0, 6.8, 6.77)","(5.5, 6.0, 5.845714285714285)","(61.0, 120.0, 111.11111111111111)","(18.0, 34.0, 31.413793103448278)"
12-01-2023 14:07:01.274276,"(3.7, 4.5, 4.444761904761905)","(10.0, 14.5, 14.23076923076923)","(3.3, 3.95, 3.9214285714285717)","(7.5, 12.0, 11.838709677419354)","(6.0, 6.8, 6.782608695652174)","(5.5, 6.0, 5.861111111111111)","(61.0, 120.0, 112.0)","(18.0, 34.0, 30.842105263157894)"
12-01-2023 14:07:02.381964,"(3.7, 4.5, 4.4402061855670105)","(10.0, 14.5, 14.092592592592592)","(3.3, 3.95, 3.895)","(7.5, 12.0, 11.709302325581396)","(6.0, 6.8, 6.767567567567568)","(5.5, 6.0, 5.873170731707317)","(61.0, 120.0, 110.625)","(18.0, 34.0, 30.842105263157894)"
12-01-2023 14:07:03.585759,"(3.7, 4.5, 4.436633663366337)","(10.0, 14.5, 13.852941176470589)","(3.3, 3.95, 3.888235294117647)","(7.5, 12.0, 11.755813953488373)","(6.0, 6.8, 6.767567567567568)","(5.5, 6.0, 5.90188679245283)","(61.0, 120.0, 110.0)","(18.0, 34.0, 30.842105263157894)"
12-01-2023 14:07:04.863801,"(3.7, 4.5, 4.440816326530612)","(10.0, 14.5, 14.026315789473685)","(3.3, 3.95, 3.9022727272727273)","(7.5, 12.0, 11.755813953488373)","(6.0, 6.8, 6.811320754716981)","(5.5, 6.0, 5.896)","(61.0, 120.0, 111.42857142857143)","(18.0, 34.0, 30.842105263157894)"
12-01-2023 14:07:06.086906,"(3.7, 4.5, 4.440816326530612)","(10.0, 14.5, 14.026315789473685)","(3.3, 3.95, 3.896153846153846)","(7.5, 12.0, 11.893617021276595)","(6.0, 7.0, 6.780645161290322)","(5.5, 6.0, 5.90188679245283)","(61.0, 120.0, 110.0)","(18.0, 34.0, 30.842105263157894)"
12-01-2023 14:07:07.322980,"(3.7, 4.5, 4.440816326530612)","(10.0, 14.0, 13.675)","(3.3, 3.95, 3.896153846153846)","(7.5, 12.0, 11.893617021276595)","(6.0, 7.0, 6.780645161290322)","(5.5, 6.0, 5.90188679245283)","(61.0, 120.0, 101.11111111111111)","(18.0, 34.0, 30.842105263157894)"
12-01-2023 14:07:08.652453,"(3.7, 4.5, 4.442268041237114)","(10.0, 14.0, 13.8)","(3.3, 3.95, 3.896153846153846)","(7.5, 12.0, 11.893617021276595)","(6.0, 7.0, 6.921649484536083)","(5.5, 6.0, 5.896)","(61.0, 120.0, 101.53846153846153)","(18.0, 34.0, 30.842105263157894)"
12-01-2023 14:07:09.865045,"(3.7, 4.5, 4.442268041237114)","(10.0, 14.0, 14.166666666666666)","(3.3, 3.95, 3.8732558139534885)","(7.5, 12.0, 11.818965517241379)","(6.0, 7.0, 6.866666666666666)","(5.5, 6.0, 5.896)","(61.0, 120.0, 101.53846153846153)","(18.0, 34.0, 30.842105263157894)"
12-01-2023 14:07:11.140356,"(3.7, 4.5, 4.448148148148149)","(10.0, 14.5, 14.2)","(3.3, 3.95, 3.8535714285714286)","(7.5, 12.0, 11.7890625)","(6.0, 7.0, 6.777777777777778)","(5.5, 6.0, 5.886956521739131)","(61.0, 120.0, 101.11111111111111)","(18.0, 34.0, 30.842105263157894)"
12-01-2023 14:07:12.450846,"(3.7, 4.5, 4.463636363636364)","(10.0, 14.5, 14.21875)","(3.3, 3.9, 3.875)","(7.5, 12.0, 11.863636363636363)","(6.0, 7.0, 6.447619047619048)","(5.5, 6.0, 5.898039215686274)","(61.0, 120.0, 84.21052631578948)","(18.0, 34.0, 31.142857142857142)"
12-01-2023 14:07:13.620102,"(3.7, 4.5, 4.485897435897436)","(10.0, 15.0, 14.590909090909092)","(3.3, 3.9, 3.86)","(7.5, 12.0, 11.898305084745763)","(6.0, 6.6, 6.193939393939394)","(5.5, 6.0, 5.886206896551724)","(61.0, 120.0, 88.33333333333333)","(18.0, 34.0, 31.142857142857142)"
12-01-2023 14:07:14.791367,"(3.7, 4.6, 4.555)","(10.0, 15.0, 14.552631578947368)","(3.3, 3.9, 3.853846153846154)","(7.5, 12.0, 12.435897435897436)","(6.0, 6.4, 6.141176470588236)","(5.5, 6.0, 5.905263157894737)","(61.0, 120.0, 88.33333333333333)","(18.0, 34.0, 31.142857142857142)"
12-01-2023 14:07:16.132010,"(3.7, 4.6, 4.559090909090909)","(10.0, 15.0, 14.37037037037037)","(3.3, 3.9, 3.829032258064516)","(7.5, 12.5, 12.540983606557377)","(6.0, 6.2, 6.640506329113924)","(5.5, 6.0, 5.75)","(61.0, 120.0, 88.0)","(18.0, 34.0, 30.842105263157894)"
12-01-2023 14:07:17.425016,"(3.7, 4.6, 4.524074074074074)","(10.0, 15.0, 14.290322580645162)","(3.3, 3.9, 3.8200000000000003)","(7.5, 13.0, 12.548387096774194)","(6.0, 6.8, 6.623684210526315)","(5.5, 5.9, 5.846511627906977)","(61.0, 120.0, 88.0)","(18.0, 34.0, 30.842105263157894)"
12-01-2023 14:07:18.672427,"(3.8, 4.6, 4.526)","(10.0, 15.0, 14.391304347826086)","(3.3, 3.85, 3.81)","(7.5, 13.0, 12.56)","(5.5, 6.8, 6.593181818181818)","(5.5, 6.0, 5.82)","(61.0, 120.0, 88.33333333333333)","(18.0, 34.0, 30.842105263157894)"
12-01-2023 14:07:19.962648,"(3.8, 4.6, 4.530188679245283)","(10.0, 15.0, 14.391304347826086)","(3.3, 3.85, 3.816666666666667)","(7.5, 13.0, 12.56)","(5.5, 6.6, 6.563841807909604)","(5.5, 6.0, 5.85625)","(61.0, 120.0, 88.0)","(18.0, 34.0, 30.842105263157894)"
12-01-2023 14:07:21.332345,"(3.8, 4.6, 4.524444444444445)","(10.0, 15.0, 14.391304347826086)","(3.3, 3.85, 3.791304347826087)","(7.5, 13.0, 12.56)","(5.5, 6.6, 6.558469945355191)","(5.5, 5.9, 5.9037037037037035)","(61.0, 120.0, 88.0)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:22.622119,"(3.8, 4.6, 4.508108108108108)","(10.0, 15.0, 14.588235294117647)","(3.3, 3.8, 3.791304347826087)","(7.5, 13.0, 12.420454545454545)","(5.5, 6.6, 6.597333333333333)","(5.5, 6.0, 5.908771929824561)","(61.0, 120.0, 88.33333333333333)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:23.850437,"(3.8, 4.6, 4.538888888888889)","(10.0, 15.0, 14.588235294117647)","(3.3, 3.8, 3.783333333333333)","(7.5, 12.5, 12.422222222222222)","(5.5, 6.6, 6.642622950819672)","(5.5, 6.0, 5.906060606060606)","(61.0, 120.0, 88.33333333333333)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:25.122530,"(3.8, 4.6, 4.53015873015873)","(10.0, 15.0, 14.833333333333334)","(3.3, 3.8, 3.7642857142857142)","(7.5, 12.5, 12.422222222222222)","(5.5, 6.8, 6.635616438356164)","(5.5, 6.0, 5.9)","(61.0, 120.0, 88.0)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:26.410838,"(3.8, 4.6, 4.53015873015873)","(10.0, 15.0, 14.833333333333334)","(3.3, 3.8, 3.7642857142857142)","(7.5, 12.5, 12.422222222222222)","(5.5, 6.8, 6.649056603773585)","(5.5, 6.0, 5.9)","(61.0, 120.0, 88.0)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:27.676965,"(3.8, 4.6, 4.53015873015873)","(10.0, 15.0, 14.909090909090908)","(3.3, 3.8, 3.77)","(7.5, 12.5, 12.422222222222222)","(5.5, 6.8, 6.658823529411765)","(5.5, 6.0, 5.9)","(61.0, 120.0, 88.33333333333333)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:28.870850,"(3.8, 4.6, 4.526050420168067)","(10.0, 15.5, 15.2)","(3.3, 3.8, 3.746)","(8.0, 12.5, 12.422222222222222)","(5.5, 6.8, 6.649056603773585)","(5.5, 6.0, 5.9)","(61.0, 120.0, 88.0)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:30.040084,"(3.8, 4.6, 4.526050420168067)","(10.0, 15.5, 15.2)","(3.3, 3.8, 3.746938775510204)","(8.0, 12.5, 12.4125)","(5.5, 6.8, 6.565811965811966)","(5.5, 6.0, 5.9)","(61.0, 120.0, 88.0)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:31.177802,"(3.8, 4.6, 4.524137931034483)","(10.0, 15.0, 14.909090909090908)","(3.3, 3.8, 3.7575)","(8.0, 12.5, 12.4125)","(5.5, 6.6, 6.564601769911504)","(5.5, 6.0, 5.9)","(61.0, 120.0, 88.33333333333333)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:32.395160,"(3.8, 4.6, 4.524137931034483)","(10.0, 15.0, 14.909090909090908)","(3.3, 3.8, 3.776666666666667)","(8.0, 12.5, 12.4125)","(5.5, 6.6, 6.635483870967742)","(5.5, 6.0, 5.9)","(61.0, 120.0, 88.33333333333333)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:33.494669,"(3.8, 4.6, 4.524137931034483)","(10.0, 15.0, 14.909090909090908)","(3.3, 3.85, 3.7471698113207546)","(8.0, 12.5, 12.4125)","(5.5, 6.8, 6.65503355704698)","(5.5, 6.0, 5.9)","(61.0, 120.0, 88.33333333333333)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:34.729298,"(3.8, 4.6, 4.524137931034483)","(10.0, 16.0, 15.85)","(3.3, 3.8, 3.7471698113207546)","(8.0, 12.5, 12.34375)","(5.5, 6.8, 6.65503355704698)","(5.5, 6.0, 5.9)","(61.0, 120.0, 88.33333333333333)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:35.954546,"(3.8, 4.6, 4.529032258064516)","(10.0, 16.0, 15.85)","(3.3, 3.8, 3.7471698113207546)","(8.0, 12.5, 12.34375)","(5.5, 6.8, 6.65503355704698)","(5.5, 6.0, 5.9)","(61.0, 120.0, 88.33333333333333)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:37.216512,"(3.8, 4.6, 4.524137931034483)","(10.0, 16.0, 15.647058823529411)","(3.3, 3.8, 3.7471698113207546)","(8.0, 12.5, 12.34375)","(5.5, 6.8, 6.652054794520548)","(5.5, 6.0, 5.9)","(61.0, 120.0, 92.85714285714286)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:38.529292,"(3.8, 4.6, 4.524137931034483)","(10.0, 16.0, 15.647058823529411)","(3.3, 3.8, 3.749090909090909)","(8.0, 12.5, 12.34375)","(5.5, 6.8, 6.652054794520548)","(5.5, 6.0, 5.9)","(61.0, 120.0, 92.85714285714286)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:39.699894,"(3.8, 4.6, 4.529032258064516)","(10.0, 16.5, 16.15)","(3.3, 3.8, 3.749090909090909)","(8.0, 12.5, 12.297619047619047)","(5.5, 6.8, 6.646979865771812)","(5.5, 6.0, 5.8428571428571425)","(61.0, 120.0, 92.85714285714286)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:40.905203,"(3.8, 4.6, 4.597142857142857)","(10.0, 16.5, 16.0)","(3.3, 3.8, 3.7333333333333334)","(8.0, 12.5, 12.297619047619047)","(5.5, 6.8, 6.646979865771812)","(5.5, 5.9, 5.8428571428571425)","(61.0, 120.0, 92.85714285714286)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:42.157122,"(3.8, 4.6, 4.597727272727273)","(10.0, 16.5, 16.0)","(3.3, 3.8, 3.7333333333333334)","(8.0, 12.5, 12.297619047619047)","(5.5, 6.8, 6.641666666666667)","(5.5, 5.9, 5.8428571428571425)","(61.0, 120.0, 92.85714285714286)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:43.449040,"(3.8, 4.6, 4.597727272727273)","(10.0, 16.5, 16.397959183673468)","(3.3, 3.8, 3.73)","(8.0, 12.5, 12.297619047619047)","(5.5, 6.8, 6.641666666666667)","(5.5, 5.9, 5.8428571428571425)","(61.0, 120.0, 92.85714285714286)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:44.677681,"(3.8, 4.6, 4.597727272727273)","(10.0, 16.5, 16.397959183673468)","(3.3, 3.75, 3.6914634146341463)","(8.0, 12.5, 12.297619047619047)","(5.5, 6.8, 6.641666666666667)","(5.5, 5.9, 5.875)","(61.0, 120.0, 100.51282051282051)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:45.750441,"(3.8, 4.6, 4.598333333333333)","(10.0, 16.5, 16.166666666666668)","(3.3, 3.7, 3.6914634146341463)","(8.0, 12.5, 12.297619047619047)","(5.5, 6.8, 6.641666666666667)","(5.5, 5.9, 5.8625)","(61.0, 120.0, 89.0)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:46.955829,"(3.8, 4.6, 4.598333333333333)","(10.0, 16.5, 16.166666666666668)","(3.3, 3.75, 3.7114285714285713)","(8.0, 12.5, 12.352272727272727)","(5.5, 6.8, 6.641666666666667)","(5.5, 5.9, 5.8625)","(61.0, 110.0, 85.17241379310344)","(18.0, 34.0, 30.666666666666668)"
12-01-2023 14:07:48.142109,"(3.8, 4.6, 4.598333333333333)","(10.0, 16.5, 16.166666666666668)","(3.3, 3.75, 3.7017857142857142)","(8.0, 12.5, 12.586206896551724)","(5.5, 6.8, 6.7894736842105265)","(5.5, 5.9, 5.754761904761905)","(61.0, 110.0, 86.25)","(18.0, 34.0, 30.246153846153845)"
12-01-2023 14:07:49.309930,"(3.8, 4.6, 4.599470899470899)","(10.0, 17.5, 16.576923076923077)","(3.3, 3.75, 3.6991525423728815)","(8.0, 13.0, 12.45945945945946)","(5.5, 7.0, 6.83)","(5.5, 5.8, 5.6525)","(61.0, 110.0, 89.64285714285714)","(18.0, 34.0, 29.365853658536587)"
12-01-2023 14:07:50.431868,"(3.8, 4.6, 4.599470899470899)","(10.0, 17.5, 17.125)","(3.3, 3.75, 3.6991525423728815)","(8.0, 13.0, 12.45945945945946)","(5.5, 7.0, 6.855555555555555)","(5.5, 5.7, 5.642424242424243)","(61.0, 110.0, 89.64285714285714)","(18.0, 32.0, 29.365853658536587)"
12-01-2023 14:07:51.664839,"(3.8, 4.6, 4.599470899470899)","(10.0, 17.5, 17.2)","(3.3, 3.75, 3.700877192982456)","(8.0, 13.0, 12.47887323943662)","(5.5, 7.0, 6.881818181818182)","(5.5, 5.7, 5.642424242424243)","(61.0, 110.0, 86.25)","(18.0, 32.0, 29.365853658536587)"
12-01-2023 14:07:52.937581,"(3.8, 4.7, 4.647450980392157)","(10.0, 17.5, 17.2)","(3.3, 3.75, 3.656060606060606)","(8.0, 13.0, 12.507462686567164)","(5.5, 7.0, 6.893877551020408)","(5.0, 5.7, 5.663636363636364)","(61.0, 110.0, 86.25)","(18.0, 32.0, 29.294117647058822)"
12-01-2023 14:07:54.186330,"(3.8, 4.7, 4.645736434108527)","(10.0, 17.5, 9998.5)","(3.3, 3.7, 9998.5)","(8.0, 13.0, 9998.5)","(5.5, 7.0, 9998.5)","(5.0, 5.7, 9998.5)","(61.0, 110.0, 9998.5)","(18.0, 32.0, 9998.5)"
