,Applejack Fly,Whiskey Deluxe,Baronga Breeze,Miss Captivator,Miss Sassy,Rolling Start,Daniher Hayze
11-01-2023 16:32:00.844038,"(2.15, 2.56, 2.550909090909091)","(2.8, 3.2, 3.238036809815951)","(19.0, 28.0, 27.4)","(31.0, 36.0, 35.35294117647059)","(31.0, 55.0, 51.0)","(10.0, 13.5, 13.428571428571429)","(5.5, 7.4, 7.3651376146789)"
11-01-2023 16:32:01.892616,"(2.15, 2.56, 2.5416666666666665)","(2.8, 3.25, 3.2157894736842105)","(19.0, 29.0, 27.4)","(31.0, 36.0, 35.35294117647059)","(31.0, 55.0, 51.5)","(10.0, 13.5, 13.53448275862069)","(5.5, 7.4, 7.3782178217821786)"
11-01-2023 16:32:02.914724,"(2.15, 2.56, 2.5402597402597404)","(2.8, 3.25, 3.184)","(19.0, 29.0, 27.333333333333332)","(31.0, 36.0, 35.35294117647059)","(31.0, 55.0, 51.76923076923077)","(10.0, 14.0, 13.571428571428571)","(5.5, 7.4, 7.4362637362637365)"
11-01-2023 16:32:03.899935,"(2.15, 2.56, 2.546666666666667)","(2.8, 3.15, 3.127702702702703)","(19.0, 29.0, 27.666666666666668)","(31.0, 36.0, 35.35294117647059)","(31.0, 55.0, 51.0)","(10.0, 14.0, 13.8125)","(5.5, 7.6, 7.4362637362637365)"
11-01-2023 16:32:04.846878,"(2.15, 2.56, 2.550588235294118)","(2.8, 3.15, 3.1222222222222222)","(19.0, 29.0, 27.666666666666668)","(31.0, 36.0, 35.35294117647059)","(31.0, 55.0, 51.0)","(10.0, 14.0, 14.441176470588236)","(5.5, 7.6, 7.4362637362637365)"
11-01-2023 16:32:05.790212,"(2.15, 2.56, 2.5450847457627117)","(2.8, 3.15, 3.1240963855421686)","(19.0, 29.0, 27.666666666666668)","(31.0, 36.0, 35.35294117647059)","(31.0, 55.0, 51.0)","(10.0, 14.5, 14.447368421052632)","(5.5, 7.6, 7.4362637362637365)"
11-01-2023 16:32:06.950962,"(2.15, 2.56, 2.5427692307692307)","(2.8, 3.15, 3.122077922077922)","(19.0, 29.0, 28.81818181818182)","(31.0, 36.0, 35.371428571428574)","(31.0, 55.0, 51.15)","(10.0, 14.5, 14.096774193548388)","(5.5, 7.6, 7.296918767507003)"
11-01-2023 16:32:08.212813,"(2.15, 2.56, 2.5436363636363635)","(2.8, 3.1, 3.10034965034965)","(19.0, 29.0, 30.153846153846153)","(31.0, 36.0, 35.214285714285715)","(31.0, 55.0, 52.03846153846154)","(10.0, 15.0, 14.107142857142858)","(5.5, 7.4, 7.310835913312694)"
11-01-2023 16:32:09.503225,"(2.15, 2.56, 2.5530232558139536)","(2.8, 3.15, 3.081730769230769)","(19.0, 32.0, 29.88235294117647)","(31.0, 36.0, 35.214285714285715)","(31.0, 55.0, 52.03846153846154)","(10.0, 14.5, 14.133333333333333)","(5.5, 7.4, 7.306470588235294)"
11-01-2023 16:32:10.475360,"(2.15, 2.56, 2.5530232558139536)","(2.7, 3.15, 3.0797029702970296)","(19.0, 32.0, 29.88235294117647)","(31.0, 36.0, 35.214285714285715)","(31.0, 55.0, 52.03846153846154)","(10.0, 14.5, 14.14516129032258)","(5.5, 7.4, 7.30421686746988)"
11-01-2023 16:32:11.459229,"(2.15, 2.56, 2.5530232558139536)","(2.7, 3.15, 3.0978260869565215)","(19.0, 32.0, 29.88235294117647)","(31.0, 36.0, 35.214285714285715)","(31.0, 55.0, 52.565217391304344)","(10.0, 14.5, 14.166666666666666)","(5.5, 7.4, 7.30421686746988)"
11-01-2023 16:32:12.483100,"(2.15, 2.56, 2.5543589743589745)","(2.7, 3.15, 3.0978260869565215)","(19.0, 32.0, 30.4)","(31.0, 36.0, 35.214285714285715)","(31.0, 55.0, 52.565217391304344)","(10.0, 14.5, 14.133333333333333)","(5.5, 7.4, 7.303636363636364)"
11-01-2023 16:32:13.490713,"(2.15, 2.56, 2.5543589743589745)","(2.7, 3.15, 3.0978260869565215)","(19.0, 32.0, 30.434782608695652)","(31.0, 36.0, 35.3125)","(31.0, 55.0, 52.565217391304344)","(10.0, 14.5, 14.133333333333333)","(5.5, 7.4, 7.325806451612904)"
11-01-2023 16:32:14.558262,"(2.15, 2.56, 2.5543589743589745)","(2.7, 3.15, 3.0978260869565215)","(19.0, 32.0, 30.2)","(31.0, 36.0, 35.3125)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.120689655172415)","(5.5, 7.4, 7.318181818181818)"
11-01-2023 16:32:15.652512,"(2.15, 2.56, 2.5543589743589745)","(2.7, 3.15, 3.0946153846153845)","(19.0, 32.0, 30.2)","(31.0, 36.0, 35.3125)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.14516129032258)","(5.5, 7.4, 7.328125)"
11-01-2023 16:32:16.690316,"(2.15, 2.56, 2.5543589743589745)","(2.7, 3.15, 3.0919354838709676)","(20.0, 32.0, 30.2)","(31.0, 36.0, 35.3125)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.15625)","(5.5, 7.4, 7.328125)"
11-01-2023 16:32:17.730223,"(2.15, 2.56, 2.5543589743589745)","(2.7, 3.15, 3.0978260869565215)","(20.0, 32.0, 30.2)","(31.0, 36.0, 35.3125)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.120689655172415)","(5.5, 7.4, 7.328125)"
11-01-2023 16:32:18.711970,"(2.15, 2.56, 2.5543589743589745)","(2.7, 3.15, 3.0954545454545452)","(20.0, 32.0, 30.2)","(31.0, 36.0, 35.3125)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.166666666666666)","(5.5, 7.4, 7.320588235294118)"
11-01-2023 16:32:19.645267,"(2.15, 2.56, 2.5543589743589745)","(2.7, 3.15, 3.0919354838709676)","(20.0, 32.0, 30.2)","(31.0, 36.0, 35.3125)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.120689655172415)","(5.5, 7.4, 7.318181818181818)"
11-01-2023 16:32:20.614888,"(2.15, 2.56, 2.5542857142857143)","(2.7, 3.15, 3.0946153846153845)","(20.0, 32.0, 30.2)","(31.0, 36.0, 35.3125)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.120689655172415)","(5.5, 7.4, 7.346534653465347)"
11-01-2023 16:32:21.620168,"(2.15, 2.6, 2.5750943396226416)","(2.7, 3.15, 3.0946153846153845)","(20.0, 32.0, 30.105263157894736)","(31.0, 36.0, 35.5)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.092592592592592)","(5.5, 7.4, 7.346534653465347)"
11-01-2023 16:32:22.638108,"(2.15, 2.6, 2.58875)","(2.7, 3.15, 3.0867088607594937)","(20.0, 32.0, 29.428571428571427)","(31.0, 36.0, 35.5)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.120689655172415)","(5.5, 7.4, 7.341634241245136)"
11-01-2023 16:32:23.646118,"(2.15, 2.6, 2.5853846153846156)","(2.7, 3.1, 3.0625)","(20.0, 32.0, 29.428571428571427)","(31.0, 36.0, 35.5)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.107142857142858)","(5.5, 7.6, 7.387628865979382)"
11-01-2023 16:32:24.638727,"(2.15, 2.6, 2.5848275862068966)","(2.7, 3.1, 3.067256637168142)","(20.0, 32.0, 29.428571428571427)","(31.0, 36.0, 35.5)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.14516129032258)","(5.5, 7.4, 7.389565217391305)"
11-01-2023 16:32:25.597209,"(2.15, 2.6, 2.5853846153846156)","(2.7, 3.1, 3.064423076923077)","(20.0, 32.0, 29.428571428571427)","(31.0, 36.0, 35.5)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.133333333333333)","(5.5, 7.4, 7.356776556776556)"
11-01-2023 16:32:26.592655,"(2.15, 2.6, 2.5853846153846156)","(2.7, 3.1, 3.0731884057971013)","(20.0, 32.0, 29.428571428571427)","(31.0, 36.0, 35.5)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.133333333333333)","(5.5, 7.6, 7.356776556776556)"
11-01-2023 16:32:27.564998,"(2.15, 2.6, 2.5853846153846156)","(2.7, 3.1, 3.0731884057971013)","(20.0, 32.0, 29.428571428571427)","(31.0, 36.0, 39.25)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.085365853658537)","(5.5, 7.6, 7.356776556776556)"
11-01-2023 16:32:28.608509,"(2.15, 2.6, 2.578918918918919)","(2.7, 3.1, 3.0731884057971013)","(20.0, 32.0, 29.428571428571427)","(31.0, 40.0, 39.45454545454545)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.075)","(5.5, 7.6, 7.358545454545455)"
11-01-2023 16:32:29.644232,"(2.15, 2.58, 2.5742857142857143)","(2.7, 3.1, 3.0753968253968256)","(20.0, 32.0, 29.428571428571427)","(31.0, 40.0, 39.333333333333336)","(31.0, 55.0, 51.95652173913044)","(10.0, 14.5, 14.122222222222222)","(5.5, 7.6, 7.358545454545455)"
11-01-2023 16:32:30.688587,"(2.15, 2.58, 2.575217391304348)","(2.7, 3.1, 3.0753968253968256)","(20.0, 32.0, 29.428571428571427)","(31.0, 40.0, 38.54545454545455)","(31.0, 55.0, 52.55)","(10.0, 14.5, 14.122222222222222)","(5.5, 7.6, 7.358545454545455)"
11-01-2023 16:32:31.719784,"(2.15, 2.58, 2.575217391304348)","(2.7, 3.1, 3.0762295081967213)","(20.0, 32.0, 29.23076923076923)","(31.0, 40.0, 37.81818181818182)","(31.0, 55.0, 52.55)","(10.0, 14.5, 14.113636363636363)","(5.5, 7.6, 7.3786885245901646)"
11-01-2023 16:32:32.727859,"(2.15, 2.58, 2.565098039215686)","(2.7, 3.1, 3.0766666666666667)","(20.0, 32.0, 29.23076923076923)","(31.0, 40.0, 37.81818181818182)","(31.0, 55.0, 52.55)","(10.0, 14.5, 14.104651162790697)","(5.5, 7.4, 7.353159851301116)"
11-01-2023 16:32:33.654445,"(2.15, 2.58, 2.577058823529412)","(2.7, 3.1, 3.0778846153846153)","(20.0, 32.0, 30.0)","(31.0, 38.0, 37.666666666666664)","(31.0, 55.0, 52.421052631578945)","(10.0, 14.5, 14.095238095238095)","(5.5, 7.6, 7.353159851301116)"
11-01-2023 16:32:34.639698,"(2.15, 2.58, 2.5764102564102567)","(2.7, 3.1, 3.075438596491228)","(20.0, 32.0, 30.0)","(31.0, 38.0, 37.6)","(31.0, 55.0, 52.421052631578945)","(10.0, 14.5, 14.104651162790697)","(5.5, 7.6, 7.353159851301116)"
11-01-2023 16:32:35.700651,"(2.15, 2.6, 2.578823529411765)","(2.7, 3.1, 3.0689189189189188)","(20.0, 32.0, 30.0)","(31.0, 38.0, 37.6)","(31.0, 55.0, 51.5)","(10.0, 14.5, 14.064102564102564)","(5.5, 7.6, 7.3549815498154985)"
11-01-2023 16:32:36.729938,"(2.15, 2.6, 2.5728301886792453)","(2.7, 3.1, 3.069444444444444)","(20.0, 32.0, 29.655172413793103)","(31.0, 38.0, 37.6)","(31.0, 55.0, 51.5)","(10.0, 14.5, 14.052631578947368)","(5.5, 7.6, 7.3549815498154985)"
11-01-2023 16:32:37.763337,"(2.15, 2.6, 2.5728301886792453)","(2.7, 3.1, 3.069444444444444)","(20.0, 32.0, 29.571428571428573)","(31.0, 38.0, 37.0)","(31.0, 55.0, 48.4375)","(10.0, 14.5, 13.952380952380953)","(5.5, 7.6, 7.3549815498154985)"
11-01-2023 16:32:38.772920,"(2.15, 2.6, 2.578823529411765)","(2.7, 3.1, 3.0636363636363635)","(20.0, 32.0, 29.571428571428573)","(31.0, 38.0, 37.0)","(31.0, 55.0, 51.5)","(10.0, 14.5, 13.939024390243903)","(5.5, 7.6, 7.353159851301116)"
11-01-2023 16:32:39.749692,"(2.15, 2.56, 2.552)","(2.7, 3.1, 3.075229357798165)","(20.0, 32.0, 29.571428571428573)","(31.0, 38.0, 37.6)","(31.0, 55.0, 50.68)","(10.0, 14.5, 14.080645161290322)","(5.5, 7.6, 7.353159851301116)"
11-01-2023 16:32:40.707601,"(2.15, 2.56, 2.546666666666667)","(2.7, 3.15, 3.103030303030303)","(20.0, 32.0, 29.571428571428573)","(31.0, 40.0, 37.6)","(31.0, 55.0, 50.68)","(10.0, 14.5, 14.080645161290322)","(5.5, 7.6, 7.412578616352201)"
11-01-2023 16:32:41.677072,"(2.15, 2.56, 2.5415384615384617)","(2.7, 3.15, 3.103030303030303)","(20.0, 32.0, 29.571428571428573)","(31.0, 40.0, 37.6)","(31.0, 55.0, 50.68)","(10.0, 14.5, 14.26923076923077)","(5.5, 7.6, 7.41375)"
11-01-2023 16:32:42.671866,"(2.15, 2.56, 2.5526315789473686)","(2.7, 3.15, 3.099180327868852)","(20.0, 32.0, 29.875)","(31.0, 40.0, 37.6)","(31.0, 55.0, 50.68)","(10.0, 14.5, 14.26923076923077)","(5.5, 7.6, 7.41375)"
11-01-2023 16:32:43.683614,"(2.15, 2.56, 2.5353191489361704)","(2.7, 3.15, 3.099180327868852)","(20.0, 32.0, 30.22222222222222)","(31.0, 40.0, 37.6)","(31.0, 55.0, 51.142857142857146)","(10.0, 14.5, 14.277777777777779)","(5.5, 7.6, 7.414379084967321)"
11-01-2023 16:32:44.684523,"(2.15, 2.54, 2.5300000000000002)","(2.7, 3.15, 3.099180327868852)","(20.0, 32.0, 30.22222222222222)","(31.0, 40.0, 37.6)","(31.0, 55.0, 51.31818181818182)","(10.0, 14.5, 14.307692307692308)","(5.5, 7.6, 7.414666666666667)"
11-01-2023 16:32:45.647974,"(2.15, 2.54, 2.513)","(2.7, 3.15, 3.099180327868852)","(20.0, 32.0, 30.22222222222222)","(31.0, 40.0, 37.6)","(31.0, 55.0, 51.31818181818182)","(10.0, 14.5, 14.318181818181818)","(5.5, 7.6, 7.412162162162162)"
11-01-2023 16:32:46.598255,"(2.15, 2.54, 2.51)","(2.7, 3.15, 3.1088235294117648)","(20.0, 32.0, 30.22222222222222)","(31.0, 40.0, 37.714285714285715)","(31.0, 55.0, 51.31818181818182)","(10.0, 14.5, 14.318181818181818)","(5.5, 7.6, 7.411464968152867)"
11-01-2023 16:32:47.551944,"(2.15, 2.54, 2.51)","(2.7, 3.15, 3.1088235294117648)","(20.0, 32.0, 30.22222222222222)","(31.0, 40.0, 37.714285714285715)","(31.0, 55.0, 48.25)","(10.0, 14.5, 14.34)","(5.5, 7.6, 7.411464968152867)"
11-01-2023 16:32:48.566928,"(2.15, 2.54, 2.5116666666666667)","(2.7, 3.15, 3.1079999999999997)","(20.0, 32.0, 30.22222222222222)","(31.0, 40.0, 37.714285714285715)","(31.0, 55.0, 48.5)","(10.0, 14.5, 14.362068965517242)","(5.5, 7.6, 7.413836477987422)"
11-01-2023 16:32:49.609253,"(2.15, 2.54, 2.513)","(2.7, 3.15, 3.1130434782608694)","(20.0, 32.0, 30.5)","(31.0, 40.0, 38.4)","(31.0, 55.0, 49.6)","(10.0, 14.5, 14.362068965517242)","(5.5, 7.6, 7.434146341463415)"
11-01-2023 16:32:50.650032,"(2.15, 2.54, 2.5323809523809526)","(2.7, 3.15, 3.114462809917355)","(20.0, 32.0, 30.5)","(31.0, 40.0, 38.24)","(31.0, 55.0, 47.63636363636363)","(10.0, 14.5, 14.333333333333334)","(5.5, 7.6, 7.445454545454545)"
11-01-2023 16:32:51.692767,"(2.15, 2.52, 2.5010687022900764)","(2.7, 3.15, 3.1147727272727272)","(20.0, 32.0, 30.636363636363637)","(31.0, 40.0, 37.06666666666667)","(31.0, 55.0, 48.76923076923077)","(10.0, 14.5, 14.34)","(5.5, 7.6, 7.44367816091954)"
11-01-2023 16:32:52.718337,"(2.15, 2.52, 2.493904761904762)","(2.6, 3.15, 3.125)","(20.0, 32.0, 30.636363636363637)","(31.0, 40.0, 37.84)","(31.0, 55.0, 48.666666666666664)","(10.0, 14.5, 14.351851851851851)","(5.5, 7.6, 7.44367816091954)"
11-01-2023 16:32:53.682629,"(2.15, 2.52, 2.493904761904762)","(2.6, 3.15, 3.130508474576271)","(20.0, 32.0, 30.625)","(31.0, 38.0, 37.84)","(31.0, 50.0, 48.666666666666664)","(10.0, 14.5, 14.380952380952381)","(5.5, 7.6, 7.43905325443787)"
11-01-2023 16:32:54.640177,"(2.15, 2.52, 2.493333333333333)","(2.6, 3.2, 3.1542857142857144)","(20.0, 32.0, 30.333333333333332)","(31.0, 38.0, 36.42857142857143)","(31.0, 55.0, 50.73684210526316)","(10.0, 15.0, 14.1)","(5.5, 7.6, 7.447619047619048)"
11-01-2023 16:32:55.567127,"(2.15, 2.5, 2.4956164383561643)","(2.6, 3.2, 3.1651685393258426)","(20.0, 30.0, 29.5)","(31.0, 36.0, 35.824561403508774)","(31.0, 55.0, 49.75)","(10.0, 14.5, 14.088235294117647)","(5.5, 7.6, 7.516981132075472)"
11-01-2023 16:32:56.561612,"(2.15, 2.5, 2.4895833333333335)","(2.6, 3.2, 3.170967741935484)","(20.0, 29.0, 28.333333333333332)","(31.0, 38.0, 36.95384615384616)","(31.0, 55.0, 49.75)","(10.0, 14.5, 12.947368421052632)","(5.5, 7.8, 7.626229508196721)"
11-01-2023 16:32:57.565086,"(2.15, 2.52, 2.501298701298701)","(2.6, 3.25, 3.2012820512820515)","(20.0, 29.0, 28.176470588235293)","(31.0, 38.0, 36.083333333333336)","(31.0, 55.0, 49.75)","(10.0, 13.0, 13.24074074074074)","(5.5, 7.8, 7.529032258064516)"
11-01-2023 16:32:58.582822,"(2.15, 2.5, 2.496)","(2.6, 3.2, 3.1922222222222225)","(20.0, 29.0, 28.333333333333332)","(31.0, 38.0, 36.074074074074076)","(31.0, 55.0, 49.214285714285715)","(10.0, 13.5, 13.214285714285714)","(5.5, 7.8, 7.696703296703296)"
11-01-2023 16:32:59.564634,"(2.15, 2.5, 2.4876923076923076)","(2.6, 3.25, 3.174390243902439)","(20.0, 29.0, 27.75)","(31.0, 38.0, 36.074074074074076)","(31.0, 55.0, 49.214285714285715)","(10.0, 13.5, 13.058823529411764)","(5.5, 7.8, 7.707070707070707)"
11-01-2023 16:33:00.566194,"(2.15, 2.5, 2.4813698630136987)","(2.6, 3.25, 3.207777777777778)","(20.0, 29.0, 28.066666666666666)","(31.0, 38.0, 36.074074074074076)","(31.0, 55.0, 49.214285714285715)","(10.0, 13.5, 13.058823529411764)","(5.5, 7.8, 7.707070707070707)"
11-01-2023 16:33:01.648154,"(2.15, 2.48, 2.4615094339622643)","(2.6, 3.25, 3.211764705882353)","(20.0, 32.0, 29.136363636363637)","(31.0, 38.0, 36.142857142857146)","(31.0, 55.0, 49.333333333333336)","(10.0, 13.5, 12.96)","(5.5, 7.8, 7.704166666666667)"
11-01-2023 16:33:02.720189,"(2.15, 2.46, 2.4563855421686744)","(2.6, 3.25, 3.235185185185185)","(20.0, 32.0, 30.58823529411765)","(31.0, 40.0, 39.52)","(31.0, 55.0, 51.21052631578947)","(10.0, 13.5, 12.9)","(5.5, 7.8, 7.810714285714286)"
11-01-2023 16:33:03.903733,"(2.15, 2.46, 2.4587387387387385)","(2.6, 3.3, 3.2772727272727273)","(20.0, 32.0, 30.571428571428573)","(31.0, 40.0, 40.75)","(31.0, 55.0, 51.625)","(10.0, 13.0, 11.764)","(5.5, 8.0, 7.848421052631579)"
11-01-2023 16:33:04.972624,"(2.15, 2.48, 2.4657142857142857)","(2.6, 3.3, 3.2772727272727273)","(20.0, 32.0, 28.397260273972602)","(31.0, 42.0, 42.285714285714285)","(31.0, 55.0, 51.142857142857146)","(10.0, 12.5, 12.036458333333334)","(5.5, 8.0, 7.8538461538461535)"
11-01-2023 16:33:06.231212,"(2.15, 2.46, 2.439230769230769)","(2.7, 3.35, 3.301219512195122)","(20.0, 27.0, 27.166666666666668)","(31.0, 44.0, 42.666666666666664)","(31.0, 55.0, 51.142857142857146)","(10.0, 12.5, 12.6)","(5.5, 8.0, 7.908433734939759)"
11-01-2023 16:33:07.264417,"(2.15, 2.46, 2.442051282051282)","(2.7, 3.35, 3.301219512195122)","(20.0, 29.0, 27.166666666666668)","(31.0, 44.0, 43.666666666666664)","(31.0, 55.0, 50.15384615384615)","(10.0, 13.0, 13.075)","(5.5, 8.0, 7.729032258064516)"
11-01-2023 16:33:08.251989,"(2.15, 2.48, 2.4725544554455445)","(2.7, 3.25, 3.242241379310345)","(20.0, 29.0, 27.375)","(31.0, 44.0, 43.666666666666664)","(31.0, 55.0, 49.4)","(10.0, 13.5, 13.053571428571429)","(5.5, 7.8, 7.8428571428571425)"
11-01-2023 16:33:09.187991,"(2.15, 2.48, 2.4513333333333334)","(2.7, 3.25, 3.1957142857142857)","(20.0, 29.0, 27.11764705882353)","(31.0, 44.0, 43.6)","(31.0, 55.0, 49.4)","(10.0, 13.5, 13.053571428571429)","(5.5, 8.0, 7.752688172043011)"
11-01-2023 16:33:10.183597,"(2.15, 2.48, 2.4487912087912087)","(2.7, 3.25, 3.1934782608695653)","(20.0, 29.0, 27.11764705882353)","(31.0, 44.0, 43.6)","(31.0, 55.0, 50.15384615384615)","(10.0, 13.5, 13.053571428571429)","(5.5, 7.8, 7.7153846153846155)"
11-01-2023 16:33:11.184165,"(2.15, 2.48, 2.448888888888889)","(2.7, 3.25, 3.175)","(20.0, 29.0, 27.11764705882353)","(31.0, 44.0, 43.6)","(31.0, 55.0, 50.333333333333336)","(10.0, 13.5, 12.659090909090908)","(5.5, 7.8, 7.718518518518518)"
11-01-2023 16:33:12.168735,"(2.15, 2.52, 2.512)","(2.7, 3.2, 3.1828125000000003)","(20.0, 29.0, 27.11764705882353)","(31.0, 44.0, 43.6)","(31.0, 55.0, 50.333333333333336)","(10.0, 13.0, 12.629251700680273)","(5.5, 7.8, 7.715966386554622)"
11-01-2023 16:33:13.158968,"(2.15, 2.52, 2.518378378378378)","(2.7, 3.2, 3.176923076923077)","(20.0, 29.0, 27.11764705882353)","(31.0, 44.0, 43.6)","(31.0, 55.0, 50.333333333333336)","(10.0, 13.0, 12.623333333333333)","(5.5, 7.8, 7.715966386554622)"
11-01-2023 16:33:14.135187,"(2.15, 2.54, 2.5242857142857145)","(2.7, 3.2, 3.163157894736842)","(20.0, 28.0, 26.9)","(31.0, 44.0, 43.6)","(31.0, 55.0, 50.333333333333336)","(10.0, 13.0, 12.620915032679738)","(5.5, 7.8, 7.729824561403508)"
11-01-2023 16:33:15.100269,"(2.15, 2.54, 2.538901098901099)","(2.7, 3.2, 3.1911392405063292)","(20.0, 28.0, 26.454545454545453)","(31.0, 44.0, 43.6)","(31.0, 55.0, 50.333333333333336)","(10.0, 13.0, 12.35483870967742)","(5.5, 7.8, 7.737984496124031)"
11-01-2023 16:33:16.220230,"(2.15, 2.56, 2.5567398119122258)","(2.7, 3.2, 3.1747058823529413)","(20.0, 28.0, 26.25)","(31.0, 44.0, 43.666666666666664)","(31.0, 55.0, 50.333333333333336)","(10.0, 12.5, 12.553571428571429)","(5.5, 7.8, 7.7488)"
11-01-2023 16:33:17.295861,"(2.15, 2.56, 2.5557366771159877)","(2.7, 3.2, 3.159770114942529)","(20.0, 28.0, 26.75409836065574)","(31.0, 44.0, 43.6)","(31.0, 55.0, 50.333333333333336)","(10.0, 13.0, 12.555555555555555)","(5.5, 7.8, 7.746218487394958)"
11-01-2023 16:33:18.387940,"(2.15, 2.54, 2.53695067264574)","(2.7, 3.2, 3.1507042253521127)","(20.0, 28.0, 26.80701754385965)","(31.0, 44.0, 43.6)","(31.0, 55.0, 52.2)","(10.0, 13.0, 12.6)","(5.5, 7.8, 7.701538461538462)"
11-01-2023 16:33:19.530877,"(2.15, 2.54, 2.53689497716895)","(2.7, 3.2, 3.1507042253521127)","(20.0, 28.0, 26.741935483870968)","(31.0, 44.0, 43.666666666666664)","(31.0, 55.0, 52.2)","(10.0, 13.0, 12.578947368421053)","(5.5, 7.8, 7.70375939849624)"
11-01-2023 16:33:20.742938,"(2.15, 2.54, 2.534929577464789)","(2.7, 3.15, 3.1453124999999997)","(20.0, 27.0, 27.272727272727273)","(31.0, 44.0, 43.76470588235294)","(31.0, 55.0, 52.55)","(10.0, 13.0, 12.931818181818182)","(5.5, 7.8, 7.72)"
11-01-2023 16:33:22.000469,"(2.15, 2.48, 2.46)","(2.7, 3.2, 3.1730337078651685)","(20.0, 28.0, 27.272727272727273)","(31.0, 48.0, 44.857142857142854)","(31.0, 55.0, 53.35294117647059)","(10.0, 13.0, 13.03125)","(5.5, 7.8, 7.73469387755102)"
11-01-2023 16:33:22.952861,"(2.15, 2.46, 2.4445727482678983)","(2.7, 3.2, 3.1730337078651685)","(20.0, 28.0, 27.272727272727273)","(31.0, 46.0, 44.857142857142854)","(31.0, 55.0, 52.55)","(10.0, 13.5, 12.933962264150944)","(5.5, 7.8, 7.811111111111111)"
11-01-2023 16:33:23.895878,"(2.15, 2.46, 2.428)","(2.7, 3.25, 3.1657407407407407)","(20.0, 30.0, 28.133333333333333)","(31.0, 46.0, 44.857142857142854)","(31.0, 55.0, 51.5)","(10.0, 13.5, 12.797297297297296)","(5.5, 8.0, 7.673333333333333)"
11-01-2023 16:33:24.842386,"(2.15, 2.46, 2.4268181818181818)","(2.7, 3.25, 3.2035714285714287)","(20.0, 30.0, 28.133333333333333)","(31.0, 48.0, 43.578947368421055)","(31.0, 55.0, 51.5)","(10.0, 13.5, 12.797297297297296)","(5.5, 7.8, 7.673333333333333)"
11-01-2023 16:33:25.930209,"(2.15, 2.46, 2.4394174757281553)","(2.7, 3.25, 3.2202702702702704)","(20.0, 30.0, 28.153846153846153)","(31.0, 46.0, 45.333333333333336)","(31.0, 55.0, 52.0)","(10.0, 13.0, 12.96551724137931)","(5.5, 7.8, 7.613333333333333)"
11-01-2023 16:33:26.978409,"(2.15, 2.46, 2.4368067226890755)","(2.7, 3.25, 3.2416666666666667)","(20.0, 30.0, 28.153846153846153)","(31.0, 46.0, 45.333333333333336)","(31.0, 55.0, 52.0)","(10.0, 13.0, 12.96551724137931)","(5.5, 7.8, 7.657142857142857)"
11-01-2023 16:33:28.022952,"(2.15, 2.44, 2.426222222222222)","(2.7, 3.25, 3.2464285714285714)","(20.0, 30.0, 28.25)","(31.0, 46.0, 44.0)","(31.0, 55.0, 51.0625)","(10.0, 13.0, 12.96551724137931)","(5.5, 7.8, 7.677419354838709)"
11-01-2023 16:33:29.173633,"(2.15, 2.44, 2.4283417085427135)","(2.7, 3.3, 3.241772151898734)","(20.0, 30.0, 28.25)","(31.0, 46.0, 44.0)","(31.0, 55.0, 49.21739130434783)","(10.0, 13.0, 12.96551724137931)","(5.5, 7.8, 7.677419354838709)"
11-01-2023 16:33:30.177058,"(2.15, 2.44, 2.4283417085427135)","(2.7, 3.3, 3.2452380952380953)","(20.0, 30.0, 28.25)","(31.0, 46.0, 43.333333333333336)","(31.0, 55.0, 49.21739130434783)","(10.0, 13.0, 12.96551724137931)","(5.5, 7.8, 7.892063492063492)"
11-01-2023 16:33:31.379609,"(2.15, 2.4, 2.3860799999999998)","(2.7, 3.3, 3.3691780821917807)","(20.0, 30.0, 28.833333333333332)","(31.0, 48.0, 43.411764705882355)","(31.0, 55.0, 48.892857142857146)","(10.0, 13.0, 12.88888888888889)","(5.5, 8.0, 7.689795918367347)"
11-01-2023 16:33:32.402055,"(2.15, 2.38, 2.344179104477612)","(2.7, 3.45, 3.3691780821917807)","(20.0, 30.0, 28.833333333333332)","(31.0, 48.0, 45.714285714285715)","(31.0, 55.0, 49.07692307692308)","(10.0, 13.0, 13.053571428571429)","(5.5, 8.0, 7.864406779661016)"
