,Windsors Star,Des Castle,Dont Get Caughtup,Im The Money Man,Tobi Wan Kenobi,Kaylees Spitfire,Ziggy Stardust,Denizetti,Grumpys Buddy,Little Roo Roo
15-12-2022 11:41:22.725298,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.3717647058823528)","(21.0, 40.0, 34.0)","(51.0, 140.0, 136.57894736842104)","(3.3, 4.3, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 19.5, 21.125)"
15-12-2022 11:41:23.880459,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.3717647058823528)","(21.0, 40.0, 34.0)","(51.0, 140.0, 136.57894736842104)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 23.0, 21.125)"
15-12-2022 11:41:25.061921,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.3717647058823528)","(21.0, 40.0, 34.0)","(51.0, 140.0, 118.33333333333334)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 23.0, 21.125)"
15-12-2022 11:41:26.287976,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.3717647058823528)","(21.0, 40.0, 37.33333333333333)","(51.0, 140.0, 135.9375)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 23.0, 20.22222222222222)"
15-12-2022 11:41:27.454332,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.3717647058823528)","(21.0, 40.0, 37.33333333333333)","(51.0, 140.0, 135.9375)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 22.0, 20.22222222222222)"
15-12-2022 11:41:28.600468,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.3717647058823528)","(21.0, 40.0, 37.33333333333333)","(51.0, 140.0, 135.9375)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 22.0, 20.22222222222222)"
15-12-2022 11:41:29.865393,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.3717647058823528)","(21.0, 40.0, 37.33333333333333)","(51.0, 140.0, 135.9375)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 22.0, 20.22222222222222)"
15-12-2022 11:41:31.080829,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.3717647058823528)","(21.0, 40.0, 37.33333333333333)","(51.0, 140.0, 135.9375)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 22.0, 20.22222222222222)"
15-12-2022 11:41:32.282671,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.3717647058823528)","(21.0, 40.0, 34.5)","(51.0, 140.0, 135.9375)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 22.0, 20.22222222222222)"
15-12-2022 11:41:33.552033,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.3717647058823528)","(21.0, 40.0, 34.5)","(51.0, 140.0, 135.9375)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 22.0, 20.22222222222222)"
15-12-2022 11:41:34.822205,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.369090909090909)","(21.0, 40.0, 34.5)","(51.0, 140.0, 135.9375)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 22.0, 19.333333333333332)"
15-12-2022 11:41:36.125188,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.42)","(21.0, 40.0, 34.0)","(51.0, 140.0, 134.58333333333334)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 22.0, 19.333333333333332)"
15-12-2022 11:41:37.328943,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.42)","(21.0, 40.0, 34.0)","(51.0, 140.0, 134.58333333333334)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 22.0, 19.333333333333332)"
15-12-2022 11:41:38.642168,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.42)","(21.0, 40.0, 34.0)","(51.0, 140.0, 134.58333333333334)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 22.0, 19.333333333333332)"
15-12-2022 11:41:39.953531,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.42)","(21.0, 40.0, 34.0)","(51.0, 140.0, 134.58333333333334)","(3.3, 4.2, 4.0588235294117645)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 22.0, 19.333333333333332)"
15-12-2022 11:41:41.192260,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.42)","(21.0, 40.0, 34.0)","(51.0, 140.0, 134.58333333333334)","(3.3, 4.2, 3.973469387755102)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 22.0, 20.142857142857142)"
15-12-2022 11:41:42.526925,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 82.14285714285714)","(2.05, 2.46, 2.42)","(21.0, 40.0, 34.0)","(51.0, 140.0, 134.58333333333334)","(3.3, 4.3, 3.973469387755102)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 21.0, 20.142857142857142)"
15-12-2022 11:41:43.786126,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 85.0, 80.76923076923077)","(2.05, 2.46, 2.369090909090909)","(21.0, 40.0, 34.0)","(51.0, 140.0, 134.58333333333334)","(3.3, 4.3, 3.973469387755102)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 21.0, 20.142857142857142)"
15-12-2022 11:41:45.077491,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 90.0, 67.77777777777777)","(2.05, 2.46, 2.369090909090909)","(21.0, 40.0, 34.0)","(51.0, 140.0, 118.33333333333334)","(3.3, 4.3, 3.973469387755102)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 21.0, 20.142857142857142)"
15-12-2022 11:41:46.331256,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 90.0, 80.76923076923077)","(2.05, 2.46, 2.363225806451613)","(21.0, 40.0, 38.8)","(51.0, 140.0, 137.04545454545456)","(3.3, 4.3, 3.973469387755102)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 21.0, 20.142857142857142)"
15-12-2022 11:41:47.618340,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 90.0, 80.76923076923077)","(2.05, 2.46, 2.363225806451613)","(21.0, 40.0, 38.8)","(51.0, 140.0, 137.04545454545456)","(3.3, 4.3, 3.973469387755102)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 21.0, 20.142857142857142)"
15-12-2022 11:41:48.931580,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 90.0, 80.76923076923077)","(2.05, 2.46, 2.363225806451613)","(21.0, 40.0, 34.5)","(51.0, 140.0, 137.04545454545456)","(3.3, 4.3, 3.973469387755102)","(11.0, 17.5, 16.875)","(11.0, 16.5, 14.9)","(14.0, 21.0, 19.81818181818182)"
15-12-2022 11:41:50.303529,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(41.0, 90.0, 80.76923076923077)","(2.05, 2.46, 2.34986301369863)","(21.0, 40.0, 34.5)","(51.0, 140.0, 137.17391304347825)","(3.3, 4.3, 3.98)","(11.0, 17.5, 17.25)","(11.0, 16.5, 15.3)","(14.0, 22.0, 20.0)"
15-12-2022 11:41:51.682980,"(13.0, 20.0, 19.454545454545453)","(13.0, 19.5, 19.375)","(41.0, 90.0, 80.76923076923077)","(2.05, 2.36, 2.3220588235294115)","(21.0, 40.0, 34.5)","(51.0, 140.0, 137.04545454545456)","(3.2, 4.3, 3.973469387755102)","(11.0, 17.5, 17.214285714285715)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.09090909090909)"
15-12-2022 11:41:52.898218,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.46, 2.312)","(21.0, 40.0, 34.5)","(51.0, 140.0, 137.04545454545456)","(3.2, 4.3, 3.973469387755102)","(11.0, 17.5, 17.214285714285715)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.09090909090909)"
15-12-2022 11:41:54.122429,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.44, 2.2977777777777777)","(21.0, 40.0, 34.5)","(51.0, 140.0, 137.04545454545456)","(3.2, 4.3, 3.973469387755102)","(11.0, 17.5, 17.214285714285715)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.09090909090909)"
15-12-2022 11:41:55.393809,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(31.0, 90.0, 67.77777777777777)","(2.05, 2.44, 2.287619047619047)","(21.0, 40.0, 34.5)","(51.0, 140.0, 118.33333333333334)","(3.2, 4.3, 3.973469387755102)","(11.0, 17.5, 17.214285714285715)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.09090909090909)"
15-12-2022 11:41:56.699862,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.375)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.44, 2.2731958762886597)","(21.0, 40.0, 34.5)","(51.0, 140.0, 134.0909090909091)","(3.2, 4.3, 3.9862745098039216)","(11.0, 17.5, 17.25)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.09090909090909)"
15-12-2022 11:41:58.019286,"(13.0, 20.0, 19.454545454545453)","(13.0, 19.5, 19.35)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.371304347826087)","(21.0, 40.0, 34.5)","(51.0, 140.0, 133.5)","(3.2, 4.3, 3.973469387755102)","(11.0, 17.5, 17.214285714285715)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.09090909090909)"
15-12-2022 11:41:59.307099,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.42, 2.3624)","(21.0, 40.0, 34.5)","(51.0, 140.0, 133.5)","(3.2, 4.3, 3.973469387755102)","(11.0, 17.5, 17.214285714285715)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.5)"
15-12-2022 11:42:00.596771,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.42, 2.3019672131147537)","(21.0, 40.0, 33.5)","(51.0, 140.0, 133.5)","(3.2, 4.3, 3.973469387755102)","(11.0, 17.5, 17.214285714285715)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.166666666666668)"
15-12-2022 11:42:01.842918,"(13.0, 20.0, 19.333333333333332)","(13.0, 19.5, 19.35)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.42, 2.2730081300813008)","(21.0, 40.0, 37.66666666666667)","(51.0, 140.0, 134.0909090909091)","(3.2, 4.3, 3.98)","(11.0, 17.5, 17.25)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.285714285714285)"
15-12-2022 11:42:03.129817,"(13.0, 20.0, 19.454545454545453)","(13.0, 19.5, 19.375)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.36, 2.27025641025641)","(21.0, 40.0, 31.333333333333332)","(51.0, 140.0, 134.0909090909091)","(3.2, 4.3, 3.98)","(11.0, 17.5, 17.25)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.285714285714285)"
15-12-2022 11:42:04.425064,"(13.0, 20.0, 19.454545454545453)","(13.0, 19.5, 19.375)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.36, 2.3145454545454545)","(21.0, 40.0, 31.333333333333332)","(51.0, 140.0, 134.0909090909091)","(3.2, 4.3, 3.966666666666667)","(11.0, 17.5, 17.25)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.285714285714285)"
15-12-2022 11:42:05.678248,"(13.0, 20.0, 19.7)","(13.0, 19.5, 19.375)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.3095238095238093)","(21.0, 40.0, 31.333333333333332)","(51.0, 140.0, 135.35714285714286)","(3.2, 4.3, 4.002127659574469)","(11.0, 17.5, 17.0)","(11.0, 16.5, 15.6)","(13.0, 21.0, 19.4)"
15-12-2022 11:42:06.912015,"(13.0, 20.0, 18.75)","(13.0, 19.5, 19.375)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.3095238095238093)","(21.0, 40.0, 31.333333333333332)","(51.0, 140.0, 135.35714285714286)","(3.2, 4.3, 4.002127659574469)","(11.0, 19.0, 17.0)","(11.0, 16.5, 15.3)","(13.0, 21.0, 19.4)"
15-12-2022 11:42:08.200773,"(13.0, 20.0, 18.75)","(13.0, 19.5, 19.375)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.2852991452991454)","(21.0, 40.0, 31.333333333333332)","(51.0, 140.0, 135.35714285714286)","(3.2, 4.3, 3.966666666666667)","(11.0, 19.0, 18.625)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.285714285714285)"
15-12-2022 11:42:09.487338,"(13.0, 20.0, 19.7)","(13.0, 19.5, 19.375)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.2852991452991454)","(21.0, 40.0, 31.333333333333332)","(51.0, 140.0, 135.35714285714286)","(3.2, 4.3, 3.966666666666667)","(11.0, 19.0, 18.625)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.285714285714285)"
15-12-2022 11:42:10.831339,"(13.0, 20.0, 19.7)","(13.0, 19.5, 19.375)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.2852991452991454)","(21.0, 40.0, 31.333333333333332)","(51.0, 140.0, 135.35714285714286)","(3.2, 4.3, 3.966666666666667)","(11.0, 19.0, 18.625)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.285714285714285)"
15-12-2022 11:42:12.143361,"(13.0, 20.0, 19.7)","(13.0, 19.5, 19.375)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.2848275862068967)","(21.0, 40.0, 34.5)","(51.0, 140.0, 135.35714285714286)","(3.2, 4.3, 3.959574468085106)","(11.0, 19.5, 18.574074074074073)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.285714285714285)"
15-12-2022 11:42:13.428757,"(13.0, 20.0, 19.454545454545453)","(13.0, 19.5, 19.35)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.27768115942029)","(21.0, 40.0, 34.5)","(51.0, 140.0, 135.0)","(3.2, 4.3, 3.959574468085106)","(11.0, 19.5, 18.458333333333332)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.6)"
15-12-2022 11:42:14.688959,"(13.0, 21.0, 18.666666666666668)","(13.0, 19.5, 19.35)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.27768115942029)","(21.0, 40.0, 34.5)","(51.0, 140.0, 135.0)","(3.2, 4.3, 3.959574468085106)","(11.0, 19.5, 18.458333333333332)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.6)"
15-12-2022 11:42:16.009470,"(13.0, 21.0, 18.666666666666668)","(13.0, 19.5, 19.35)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.27768115942029)","(21.0, 40.0, 34.5)","(51.0, 140.0, 134.0909090909091)","(3.2, 4.3, 3.959574468085106)","(11.0, 19.5, 18.458333333333332)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.6)"
15-12-2022 11:42:17.278711,"(13.0, 21.0, 18.666666666666668)","(13.0, 19.5, 19.35)","(31.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.3266666666666667)","(21.0, 40.0, 34.5)","(51.0, 140.0, 134.0909090909091)","(3.2, 4.3, 3.959574468085106)","(11.0, 19.5, 18.458333333333332)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.6)"
15-12-2022 11:42:18.515400,"(13.0, 21.0, 18.666666666666668)","(13.0, 19.5, 19.35)","(41.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.3266666666666667)","(21.0, 40.0, 34.5)","(51.0, 140.0, 134.0909090909091)","(3.2, 4.3, 3.959574468085106)","(11.0, 19.5, 18.458333333333332)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.6)"
15-12-2022 11:42:19.796239,"(13.0, 21.0, 18.666666666666668)","(13.0, 19.5, 19.35)","(41.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.3266666666666667)","(21.0, 40.0, 34.5)","(51.0, 140.0, 134.0909090909091)","(3.2, 4.3, 3.959574468085106)","(11.0, 19.5, 18.57142857142857)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.6)"
15-12-2022 11:42:21.106508,"(13.0, 21.0, 18.666666666666668)","(13.0, 19.5, 19.35)","(41.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.3266666666666667)","(21.0, 40.0, 34.5)","(51.0, 140.0, 134.0909090909091)","(3.2, 4.3, 3.959574468085106)","(11.0, 19.0, 18.57142857142857)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.6)"
15-12-2022 11:42:22.396547,"(13.0, 21.0, 18.666666666666668)","(13.0, 19.5, 19.35)","(41.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.3266666666666667)","(21.0, 40.0, 34.5)","(51.0, 140.0, 134.0909090909091)","(3.2, 4.3, 4.1625000000000005)","(11.0, 19.0, 18.57142857142857)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.6)"
15-12-2022 11:42:23.634207,"(13.0, 21.0, 18.666666666666668)","(13.0, 19.5, 19.35)","(41.0, 90.0, 80.76923076923077)","(2.05, 2.34, 2.284590163934426)","(21.0, 40.0, 35.6)","(51.0, 140.0, 134.58333333333334)","(3.2, 4.2, 3.959574468085106)","(11.0, 19.0, 18.625)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.6875)"
15-12-2022 11:42:24.978743,"(13.0, 21.0, 20.22222222222222)","(13.0, 19.5, 19.375)","(41.0, 90.0, 80.76923076923077)","(2.05, 2.32, 2.284590163934426)","(21.0, 40.0, 35.6)","(51.0, 140.0, 134.58333333333334)","(3.2, 4.3, 3.959574468085106)","(11.0, 19.0, 18.625)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.583333333333332)"
15-12-2022 11:42:26.314399,"(13.0, 21.0, 20.0)","(13.0, 19.5, 19.375)","(41.0, 90.0, 85.2)","(2.05, 2.32, 2.284590163934426)","(21.0, 40.0, 35.6)","(51.0, 140.0, 132.77777777777777)","(3.2, 4.3, 3.959574468085106)","(11.0, 19.0, 18.625)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.583333333333332)"
15-12-2022 11:42:27.937790,"(13.0, 21.0, 20.0)","(13.0, 19.5, 19.76)","(41.0, 90.0, 85.2)","(2.05, 2.32, 2.2757894736842106)","(21.0, 40.0, 33.333333333333336)","(51.0, 140.0, 132.77777777777777)","(3.2, 4.3, 4.024137931034483)","(11.0, 19.0, 18.574074074074073)","(11.0, 16.5, 15.6)","(13.0, 21.0, 20.555555555555557)"
15-12-2022 11:42:29.410795,"(13.0, 21.0, 20.333333333333332)","(13.0, 22.0, 19.76)","(41.0, 90.0, 85.2)","(2.05, 2.32, 2.2757894736842106)","(21.0, 40.0, 35.0)","(51.0, 140.0, 131.875)","(3.2, 4.3, 3.98)","(11.0, 19.5, 18.57142857142857)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.428571428571427)"
15-12-2022 11:42:30.782971,"(13.0, 22.0, 20.0)","(13.0, 22.0, 18.733333333333334)","(41.0, 130.0, 126.94444444444444)","(2.05, 2.34, 2.3381132075471696)","(21.0, 40.0, 34.5)","(51.0, 140.0, 131.875)","(3.2, 4.3, 3.979120879120879)","(11.0, 19.0, 18.57142857142857)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.428571428571427)"
15-12-2022 11:42:32.275723,"(13.0, 22.0, 19.083333333333332)","(13.0, 22.0, 18.733333333333334)","(41.0, 130.0, 126.94444444444444)","(2.05, 2.34, 2.3381132075471696)","(21.0, 40.0, 34.5)","(51.0, 140.0, 131.875)","(3.2, 4.3, 3.979120879120879)","(11.0, 19.0, 18.57142857142857)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.428571428571427)"
15-12-2022 11:42:33.910570,"(13.0, 22.0, 20.541666666666668)","(13.0, 22.0, 19.666666666666668)","(51.0, 130.0, 126.94444444444444)","(2.05, 2.34, 2.3049999999999997)","(20.0, 40.0, 34.5)","(51.0, 140.0, 131.875)","(3.2, 4.3, 3.9481927710843374)","(11.0, 19.0, 18.57142857142857)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.428571428571427)"
15-12-2022 11:42:35.617199,"(13.0, 22.0, 21.0)","(13.0, 22.0, 20.0)","(51.0, 130.0, 146.66666666666669)","(2.05, 2.34, 2.2048275862068967)","(20.0, 40.0, 34.5)","(51.0, 140.0, 118.33333333333334)","(3.2, 4.3, 3.9481927710843374)","(11.0, 19.0, 18.11904761904762)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.428571428571427)"
15-12-2022 11:42:37.201204,"(13.0, 22.0, 19.666666666666668)","(13.0, 21.0, 20.0)","(51.0, 180.0, 167.5)","(2.05, 2.34, 2.227692307692308)","(20.0, 40.0, 34.5)","(51.0, 140.0, 135.66666666666666)","(3.2, 4.3, 3.9481927710843374)","(11.0, 18.5, 18.11904761904762)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.363636363636363)"
15-12-2022 11:42:38.681093,"(13.0, 23.0, 19.666666666666668)","(13.0, 21.0, 20.0)","(51.0, 180.0, 167.5)","(2.05, 2.32, 2.227692307692308)","(20.0, 40.0, 34.5)","(51.0, 140.0, 135.66666666666666)","(3.2, 4.3, 3.9481927710843374)","(11.0, 18.5, 18.11904761904762)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.363636363636363)"
15-12-2022 11:42:39.998646,"(13.0, 23.0, 19.666666666666668)","(13.0, 21.0, 20.0)","(51.0, 180.0, 167.5)","(2.05, 2.32, 2.227692307692308)","(20.0, 40.0, 34.5)","(51.0, 140.0, 135.66666666666666)","(3.2, 4.3, 3.9481927710843374)","(11.0, 18.5, 18.11904761904762)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.363636363636363)"
15-12-2022 11:42:41.348979,"(13.0, 23.0, 19.666666666666668)","(13.0, 21.0, 20.0)","(51.0, 180.0, 167.5)","(2.05, 2.32, 2.2094736842105265)","(20.0, 40.0, 34.5)","(51.0, 140.0, 135.66666666666666)","(3.2, 4.3, 3.979120879120879)","(11.0, 18.5, 18.11904761904762)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.363636363636363)"
15-12-2022 11:42:42.685863,"(13.0, 23.0, 19.666666666666668)","(13.0, 21.0, 20.0)","(51.0, 180.0, 163.33333333333334)","(2.05, 2.32, 2.2094736842105265)","(20.0, 40.0, 34.5)","(51.0, 140.0, 135.66666666666666)","(3.2, 4.3, 3.979120879120879)","(11.0, 18.5, 18.11904761904762)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.363636363636363)"
15-12-2022 11:42:43.994310,"(13.0, 23.0, 19.666666666666668)","(13.0, 22.0, 19.42105263157895)","(51.0, 180.0, 163.33333333333334)","(2.05, 2.32, 2.2094736842105265)","(20.0, 40.0, 34.5)","(51.0, 140.0, 135.66666666666666)","(3.2, 4.3, 3.979120879120879)","(11.0, 18.5, 18.11904761904762)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.363636363636363)"
15-12-2022 11:42:45.221672,"(13.0, 23.0, 19.666666666666668)","(13.0, 22.0, 19.42105263157895)","(51.0, 180.0, 141.66666666666669)","(2.05, 2.32, 2.225979381443299)","(20.0, 40.0, 34.5)","(51.0, 140.0, 118.33333333333334)","(3.2, 4.3, 3.935)","(11.0, 18.5, 18.11904761904762)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.363636363636363)"
15-12-2022 11:42:46.469590,"(13.0, 23.0, 19.666666666666668)","(13.0, 22.0, 19.42105263157895)","(51.0, 180.0, 173.61111111111111)","(2.05, 2.34, 2.28)","(20.0, 40.0, 34.5)","(51.0, 140.0, 132.77777777777777)","(3.2, 4.3, 3.935)","(11.0, 18.5, 18.11904761904762)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.363636363636363)"
15-12-2022 11:42:47.770202,"(13.0, 23.0, 19.666666666666668)","(13.0, 22.0, 19.42105263157895)","(51.0, 180.0, 174.44444444444446)","(2.05, 2.32, 2.28)","(20.0, 40.0, 34.5)","(51.0, 140.0, 132.77777777777777)","(3.2, 4.3, 3.935)","(11.0, 18.5, 18.11904761904762)","(11.0, 16.5, 15.3)","(13.0, 22.0, 20.363636363636363)"
15-12-2022 11:42:48.992552,"(13.0, 22.0, 20.0)","(13.0, 21.0, 19.666666666666668)","(51.0, 180.0, 148.33333333333334)","(2.05, 2.32, 2.294285714285714)","(20.0, 40.0, 34.5)","(51.0, 140.0, 132.77777777777777)","(3.2, 4.3, 3.979120879120879)","(11.0, 18.5, 18.11904761904762)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.428571428571427)"
15-12-2022 11:42:50.344704,"(13.0, 21.0, 19.95)","(13.0, 21.0, 20.272727272727273)","(51.0, 180.0, 148.33333333333334)","(2.05, 2.32, 2.294285714285714)","(20.0, 40.0, 35.6)","(51.0, 140.0, 133.5)","(3.2, 4.3, 3.9481927710843374)","(11.0, 18.5, 18.166666666666668)","(11.0, 16.5, 15.3)","(13.0, 21.0, 20.555555555555557)"
