,Dixie Kade,Invictus Stella,Castle Sween,Clan Mcmillan,Celtic Bouy,Urana Vieri,Mt View Dodger
07-01-2023 10:55:27.899443,"(3.6, 4.3, 4.091666666666667)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 10.00909090909091)","(7.5, 11.0, 10.064)","(1.8, 2.34, 2.331111111111111)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:29.066037,"(3.6, 4.3, 4.091666666666667)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.633333333333333)","(7.5, 11.0, 10.064)","(1.8, 2.34, 2.3266666666666667)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:30.243323,"(3.6, 4.3, 4.091666666666667)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.633333333333333)","(7.5, 11.0, 10.064)","(1.8, 2.34, 2.3355555555555556)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:31.351122,"(3.6, 4.3, 4.091666666666667)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.633333333333333)","(7.5, 11.0, 10.228571428571428)","(1.8, 2.34, 2.3355555555555556)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:32.497798,"(3.6, 4.3, 3.9551724137931035)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.633333333333333)","(7.5, 11.0, 10.064)","(1.8, 2.34, 2.336190476190476)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:33.604832,"(3.6, 4.3, 3.9551724137931035)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.633333333333333)","(7.5, 11.0, 10.64)","(1.8, 2.34, 2.336190476190476)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:34.786407,"(3.6, 4.3, 3.9551724137931035)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.633333333333333)","(7.5, 11.0, 10.64)","(1.8, 2.34, 2.336190476190476)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:35.823170,"(3.6, 4.3, 3.9551724137931035)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.633333333333333)","(7.5, 11.0, 10.336842105263157)","(1.8, 2.34, 2.336190476190476)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:36.845862,"(3.6, 4.3, 3.9551724137931035)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.633333333333333)","(7.5, 11.0, 10.64)","(1.8, 2.34, 2.336190476190476)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:37.926552,"(3.6, 4.3, 4.01875)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.633333333333333)","(7.5, 11.0, 10.64)","(1.8, 2.34, 2.324)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:39.034287,"(3.6, 4.3, 4.070408163265306)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.633333333333333)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.34, 2.332)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:40.121862,"(3.6, 4.3, 4.072727272727272)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.633333333333333)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.34, 2.332)","(41.0, 120.0, 90.0)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:41.208203,"(3.6, 4.3, 4.072727272727272)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.633333333333333)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.34, 2.34)","(41.0, 120.0, 90.0)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:42.280181,"(3.6, 4.3, 4.072727272727272)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.633333333333333)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.38, 2.346153846153846)","(41.0, 120.0, 90.0)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:43.326344,"(3.6, 4.3, 4.072727272727272)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.346153846153846)","(41.0, 120.0, 90.0)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:44.378091,"(3.6, 4.3, 4.072727272727272)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.346153846153846)","(41.0, 120.0, 90.0)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:45.433120,"(3.6, 4.3, 4.072727272727272)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.58235294117647)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3455555555555554)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:46.511332,"(3.6, 4.3, 4.072727272727272)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3455555555555554)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:47.561846,"(3.6, 4.3, 4.072727272727272)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3484210526315787)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:48.528240,"(3.6, 4.3, 4.072727272727272)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.58235294117647)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3484210526315787)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:49.513685,"(3.6, 4.3, 4.099107142857143)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.316)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:50.556694,"(3.6, 4.3, 4.099107142857143)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3327999999999998)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:51.562500,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3327999999999998)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:52.634983,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.58235294117647)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.288)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:53.688022,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.288)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:54.699628,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.288)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 63.0)"
07-01-2023 10:55:55.772496,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.2849999999999997)","(41.0, 120.0, 98.57142857142857)","(31.0, 90.0, 62.77777777777778)"
07-01-2023 10:55:56.893426,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.2849999999999997)","(41.0, 120.0, 98.57142857142857)","(31.0, 85.0, 62.77777777777778)"
07-01-2023 10:55:57.943960,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3066666666666666)","(41.0, 120.0, 98.57142857142857)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:55:59.018600,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.58235294117647)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3066666666666666)","(41.0, 120.0, 98.57142857142857)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:00.077209,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3066666666666666)","(41.0, 120.0, 98.57142857142857)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:01.045176,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.325333333333333)","(41.0, 120.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:02.003318,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.725)","(7.5, 10.5, 9.58235294117647)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.325333333333333)","(41.0, 120.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:02.985245,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.58235294117647)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3236363636363633)","(41.0, 120.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:03.994073,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3236363636363633)","(41.0, 120.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:05.022532,"(3.6, 4.3, 3.966666666666667)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.58235294117647)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3236363636363633)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:05.999106,"(3.6, 4.3, 4.036842105263158)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3236363636363633)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:07.194132,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.58235294117647)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3236363636363633)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:08.459889,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3236363636363633)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:09.608084,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.459999999999999)","(7.5, 11.0, 10.175)","(1.8, 2.4, 2.3236363636363633)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:10.745410,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.85)","(7.5, 10.5, 9.944827586206896)","(1.8, 2.4, 2.3236363636363633)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:11.869842,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.85)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3236363636363633)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:12.861298,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.85)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3236363636363633)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:13.875352,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.85)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3236363636363633)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:14.918329,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.634482758620688)","(7.5, 10.5, 9.85)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.3236363636363633)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:15.947976,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.85)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.33)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:16.981244,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.85)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.4, 2.329230769230769)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:17.968573,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.85)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.38, 2.30390243902439)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:18.919331,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.85)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.38, 2.30390243902439)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:19.963305,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.85)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.38, 2.30390243902439)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:21.018087,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.85)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.38, 2.30390243902439)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:22.024503,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.85)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.38, 2.30390243902439)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:23.087507,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.5, 10.5, 9.85)","(7.5, 11.0, 9.944827586206896)","(1.8, 2.38, 2.307441860465116)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:24.048597,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.0, 10.5, 9.85)","(8.0, 11.0, 9.944827586206896)","(1.85, 2.38, 2.307441860465116)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:25.014332,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.0, 10.5, 9.85)","(8.0, 11.0, 9.944827586206896)","(1.85, 2.38, 2.307441860465116)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.27272727272727)"
07-01-2023 10:56:26.076792,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.0, 10.5, 9.85)","(8.0, 11.0, 9.944827586206896)","(1.85, 2.38, 2.307441860465116)","(41.0, 100.0, 90.0)","(31.0, 85.0, 61.92307692307692)"
07-01-2023 10:56:27.095772,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.0, 10.5, 9.85)","(8.0, 11.0, 9.944827586206896)","(1.85, 2.38, 2.307441860465116)","(41.0, 100.0, 90.0)","(31.0, 85.0, 61.92307692307692)"
07-01-2023 10:56:28.061433,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.0, 10.5, 10.066666666666666)","(8.0, 11.0, 9.944827586206896)","(1.85, 2.38, 2.307441860465116)","(41.0, 100.0, 90.0)","(31.0, 85.0, 61.92307692307692)"
07-01-2023 10:56:29.044422,"(3.6, 4.3, 4.056097560975609)","(8.0, 11.0, 9.684615384615384)","(7.0, 10.5, 10.066666666666666)","(8.0, 11.0, 9.944827586206896)","(1.85, 2.38, 2.307441860465116)","(41.0, 100.0, 90.0)","(31.0, 85.0, 61.92307692307692)"
07-01-2023 10:56:30.040918,"(3.6, 4.3, 4.0265625)","(8.0, 11.0, 9.634482758620688)","(7.0, 10.5, 10.066666666666666)","(8.0, 11.0, 9.944827586206896)","(1.85, 2.38, 2.307441860465116)","(41.0, 100.0, 90.0)","(31.0, 85.0, 61.92307692307692)"
07-01-2023 10:56:31.134012,"(3.6, 4.3, 4.0265625)","(8.0, 11.0, 9.634482758620688)","(7.0, 10.5, 10.066666666666666)","(8.0, 11.0, 9.944827586206896)","(1.85, 2.38, 2.307441860465116)","(41.0, 100.0, 90.0)","(31.0, 85.0, 61.92307692307692)"
07-01-2023 10:56:32.240585,"(3.6, 4.3, 4.0265625)","(8.0, 11.0, 9.684615384615384)","(7.0, 10.5, 10.066666666666666)","(8.0, 11.0, 9.944827586206896)","(1.85, 2.38, 2.307441860465116)","(41.0, 100.0, 90.0)","(31.0, 85.0, 61.92307692307692)"
07-01-2023 10:56:33.292711,"(3.6, 4.3, 4.0265625)","(8.0, 11.0, 9.725)","(7.0, 10.5, 9.972)","(8.0, 11.0, 9.944827586206896)","(1.85, 2.38, 2.307441860465116)","(41.0, 100.0, 90.0)","(31.0, 85.0, 61.92307692307692)"
07-01-2023 10:56:34.324392,"(3.6, 4.3, 4.0265625)","(8.0, 11.0, 9.634482758620688)","(7.0, 10.5, 9.972)","(8.0, 11.0, 9.944827586206896)","(1.85, 2.38, 2.307441860465116)","(41.0, 100.0, 90.0)","(31.0, 85.0, 61.92307692307692)"
07-01-2023 10:56:35.333860,"(3.6, 4.3, 4.0265625)","(8.0, 11.0, 9.634482758620688)","(7.0, 10.5, 9.972)","(8.0, 11.0, 9.944827586206896)","(1.85, 2.38, 2.307441860465116)","(41.0, 100.0, 90.0)","(31.0, 85.0, 61.92307692307692)"
07-01-2023 10:56:36.337889,"(3.6, 4.3, 4.0265625)","(8.0, 11.0, 9.634482758620688)","(7.0, 10.5, 9.972)","(8.0, 11.0, 9.944827586206896)","(1.85, 2.38, 2.398715596330275)","(41.0, 100.0, 90.0)","(31.0, 85.0, 61.92307692307692)"
07-01-2023 10:56:37.406234,"(3.6, 4.3, 4.0265625)","(8.0, 11.0, 9.634482758620688)","(7.0, 10.5, 9.972)","(8.0, 11.0, 9.696551724137931)","(1.85, 2.4, 2.437877813504823)","(41.0, 100.0, 90.0)","(31.0, 85.0, 66.25)"
07-01-2023 10:56:38.461265,"(3.6, 4.3, 4.0265625)","(8.0, 11.0, 9.585714285714285)","(7.0, 10.5, 9.972)","(8.0, 11.0, 9.777777777777777)","(1.85, 2.44, 2.4379503105590064)","(41.0, 100.0, 90.0)","(31.0, 85.0, 63.125)"
07-01-2023 10:56:39.544126,"(3.6, 4.3, 3.997115384615385)","(8.0, 11.0, 9.585714285714285)","(7.0, 10.5, 10.1)","(8.0, 10.5, 9.777777777777777)","(1.85, 2.44, 2.438679245283019)","(41.0, 100.0, 90.0)","(31.0, 85.0, 66.25)"
07-01-2023 10:56:40.565481,"(3.6, 4.3, 3.997115384615385)","(8.0, 11.0, 9.585714285714285)","(7.0, 10.5, 10.1)","(8.0, 10.5, 9.777777777777777)","(1.85, 2.44, 2.4386833855799375)","(41.0, 100.0, 90.0)","(31.0, 85.0, 66.25)"
07-01-2023 10:56:41.631649,"(3.6, 4.4, 4.300000000000001)","(8.0, 11.0, 9.585714285714285)","(7.0, 10.5, 10.1)","(8.0, 10.5, 9.777777777777777)","(1.85, 2.44, 2.4033333333333333)","(41.0, 100.0, 90.0)","(31.0, 85.0, 63.125)"
07-01-2023 10:56:42.814179,"(3.6, 4.4, 3.9744186046511625)","(8.0, 11.0, 9.585714285714285)","(7.0, 10.5, 9.992307692307692)","(8.0, 10.5, 9.893333333333333)","(1.85, 2.44, 2.41)","(41.0, 100.0, 90.0)","(31.0, 85.0, 66.25)"
07-01-2023 10:56:43.970547,"(3.6, 4.3, 3.941025641025641)","(8.0, 11.0, 9.585714285714285)","(7.0, 10.5, 9.992307692307692)","(8.0, 10.5, 9.893333333333333)","(1.85, 2.46, 2.4059999999999997)","(41.0, 100.0, 90.0)","(31.0, 85.0, 66.25)"
07-01-2023 10:56:45.234130,"(3.6, 4.2, 3.957692307692308)","(8.0, 11.0, 9.585714285714285)","(7.0, 10.5, 9.992307692307692)","(8.0, 10.5, 10.145454545454545)","(1.85, 2.46, 2.412)","(41.0, 100.0, 90.0)","(31.0, 85.0, 63.125)"
07-01-2023 10:56:46.259422,"(3.6, 4.2, 3.80625)","(8.0, 11.0, 9.585714285714285)","(7.0, 10.5, 9.992307692307692)","(8.0, 10.5, 9.893333333333333)","(1.85, 2.46, 2.4114285714285715)","(41.0, 100.0, 90.0)","(31.0, 85.0, 66.25)"
07-01-2023 10:56:47.313808,"(3.6, 4.1, 3.7625)","(8.0, 11.0, 9.585714285714285)","(7.0, 10.5, 9.992307692307692)","(8.0, 10.5, 9.893333333333333)","(1.85, 2.48, 2.42)","(41.0, 100.0, 90.0)","(31.0, 85.0, 66.25)"
07-01-2023 10:56:48.443151,"(3.6, 4.1, 3.774137931034483)","(8.0, 11.0, 9.585714285714285)","(7.0, 10.5, 9.78)","(8.0, 10.5, 10.145454545454545)","(1.85, 2.48, 2.42)","(41.0, 100.0, 90.0)","(31.0, 85.0, 63.125)"
07-01-2023 10:56:49.516819,"(3.6, 4.1, 3.774137931034483)","(8.0, 11.0, 9.585714285714285)","(7.0, 10.5, 9.78)","(8.0, 10.5, 9.893333333333333)","(1.85, 2.48, 2.42)","(41.0, 100.0, 90.0)","(31.0, 85.0, 66.25)"
07-01-2023 10:56:50.548050,"(3.6, 4.1, 3.774137931034483)","(8.0, 10.5, 9.441176470588236)","(7.0, 10.5, 9.864705882352942)","(8.0, 10.5, 10.086363636363636)","(1.85, 2.48, 2.42)","(41.0, 100.0, 90.0)","(31.0, 85.0, 66.25)"
07-01-2023 10:56:51.623435,"(3.6, 4.1, 3.774137931034483)","(8.0, 10.5, 9.234375)","(7.0, 10.5, 9.864705882352942)","(8.0, 10.5, 10.283333333333333)","(1.85, 2.48, 2.42)","(41.0, 100.0, 90.0)","(31.0, 85.0, 63.125)"
07-01-2023 10:56:52.625171,"(3.6, 4.1, 3.774137931034483)","(8.0, 10.5, 9.258620689655173)","(7.0, 10.5, 9.78)","(8.0, 10.5, 10.283333333333333)","(1.85, 2.48, 2.4277777777777776)","(41.0, 100.0, 90.0)","(31.0, 85.0, 62.22222222222222)"
07-01-2023 10:56:53.642095,"(3.6, 4.1, 3.7655555555555553)","(8.0, 10.5, 9.258620689655173)","(7.0, 10.5, 9.864705882352942)","(8.0, 10.5, 10.283333333333333)","(1.85, 2.5, 2.476785714285714)","(41.0, 100.0, 90.0)","(31.0, 80.0, 61.53846153846154)"
07-01-2023 10:56:54.589720,"(3.6, 4.1, 3.7655555555555553)","(8.0, 10.5, 9.258620689655173)","(7.0, 10.5, 9.78)","(8.0, 10.5, 10.283333333333333)","(1.85, 2.5, 2.476785714285714)","(41.0, 100.0, 95.83333333333334)","(31.0, 80.0, 61.53846153846154)"
07-01-2023 10:56:55.581610,"(3.6, 4.1, 3.7655555555555553)","(8.0, 10.5, 9.06)","(7.0, 10.5, 9.864705882352942)","(8.0, 10.5, 10.086363636363636)","(1.85, 2.5, 2.472)","(41.0, 100.0, 95.83333333333334)","(31.0, 80.0, 61.53846153846154)"
07-01-2023 10:56:56.645778,"(3.6, 4.1, 3.7642857142857142)","(8.0, 10.5, 9.15)","(7.0, 10.5, 9.78)","(8.0, 10.5, 10.283333333333333)","(1.85, 2.5, 2.4752941176470586)","(41.0, 100.0, 96.875)","(31.0, 80.0, 61.53846153846154)"
07-01-2023 10:56:57.713065,"(3.6, 4.0, 3.8055555555555554)","(8.0, 10.0, 9.1)","(7.0, 10.5, 9.93157894736842)","(8.0, 10.5, 10.086363636363636)","(1.85, 2.5, 2.489411764705882)","(41.0, 100.0, 96.875)","(31.0, 80.0, 61.53846153846154)"
07-01-2023 10:56:58.734064,"(3.6, 3.9, 3.825)","(8.0, 10.0, 9.1)","(7.0, 10.5, 9.93157894736842)","(8.0, 10.5, 10.086363636363636)","(1.85, 2.5, 2.489411764705882)","(41.0, 100.0, 96.875)","(31.0, 80.0, 61.53846153846154)"
07-01-2023 10:56:59.766231,"(3.6, 3.9, 3.76875)","(8.0, 10.0, 9.058823529411764)","(7.0, 10.5, 9.93157894736842)","(8.0, 10.5, 10.086363636363636)","(1.85, 2.5, 2.489411764705882)","(41.0, 100.0, 96.875)","(31.0, 80.0, 61.53846153846154)"
07-01-2023 10:57:00.775874,"(3.6, 3.9, 3.8)","(8.0, 10.0, 9.058823529411764)","(7.0, 10.5, 9.93157894736842)","(8.0, 10.5, 10.086363636363636)","(1.85, 2.5, 2.489411764705882)","(41.0, 100.0, 96.875)","(31.0, 80.0, 61.53846153846154)"
07-01-2023 10:57:01.734337,"(3.6, 3.9, 3.8)","(8.0, 10.0, 9.040000000000001)","(7.0, 10.5, 9.93157894736842)","(8.0, 10.5, 10.086363636363636)","(1.85, 2.5, 2.489411764705882)","(41.0, 100.0, 96.875)","(31.0, 80.0, 61.53846153846154)"
07-01-2023 10:57:02.808434,"(3.6, 3.9, 3.825)","(8.0, 10.0, 9.200000000000001)","(7.0, 10.5, 9.93157894736842)","(8.0, 10.5, 10.086363636363636)","(1.85, 2.5, 2.489411764705882)","(41.0, 100.0, 96.875)","(31.0, 80.0, 61.53846153846154)"
07-01-2023 10:57:03.881149,"(3.6, 3.9, 3.825)","(8.0, 10.0, 9.142857142857142)","(7.0, 10.5, 9.93157894736842)","(8.0, 10.5, 10.086363636363636)","(1.85, 2.5, 2.489411764705882)","(41.0, 100.0, 96.875)","(31.0, 80.0, 61.53846153846154)"
