,Our Georgie,Jayville Bolt,Akina Aria,Akina Adonis,On The Cusp,Spolly John,Skys Delight,Rio Blazer
09-01-2023 14:29:43.326320,"(3.0, 3.7, 3.625)","(7.0, 9.6, 9.368115942028986)","(21.0, 34.0, 30.76923076923077)","(41.0, 65.0, 59.0)","(16.0, 23.0, 22.5625)","(4.8, 5.8, 5.676470588235294)","(3.4, 4.4, 4.367741935483871)","(7.0, 9.8, 9.341176470588234)"
09-01-2023 14:29:44.662164,"(3.0, 3.7, 3.625)","(7.0, 9.6, 9.368115942028986)","(21.0, 34.0, 30.76923076923077)","(41.0, 65.0, 59.0)","(16.0, 23.0, 22.61111111111111)","(4.8, 5.8, 5.676470588235294)","(3.4, 4.4, 4.367741935483871)","(7.0, 9.8, 9.341176470588234)"
09-01-2023 14:29:45.931147,"(3.0, 3.7, 3.625)","(7.0, 9.6, 9.422222222222222)","(21.0, 34.0, 27.625)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.973684210526315)","(4.8, 5.8, 5.7)","(3.4, 4.4, 4.348837209302326)","(7.0, 9.8, 9.460869565217392)"
09-01-2023 14:29:47.222163,"(3.0, 3.65, 3.6194444444444445)","(7.0, 9.6, 9.345454545454546)","(21.0, 28.0, 27.391304347826086)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.973684210526315)","(4.8, 5.8, 5.7)","(3.4, 4.4, 4.348837209302326)","(7.0, 9.8, 9.32)"
09-01-2023 14:29:48.412293,"(3.0, 3.65, 3.5863636363636364)","(7.0, 9.8, 9.613333333333333)","(21.0, 30.0, 27.391304347826086)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.973684210526315)","(4.8, 5.8, 5.668)","(3.4, 4.4, 4.37)","(7.0, 9.8, 9.35)"
09-01-2023 14:29:49.692565,"(3.0, 3.6, 3.5828125)","(7.0, 9.8, 9.763636363636364)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 59.0)","(16.0, 23.0, 21.075)","(4.8, 5.8, 5.6571428571428575)","(3.5, 4.4, 4.414285714285715)","(7.0, 9.8, 9.35)"
09-01-2023 14:29:50.890000,"(3.0, 3.6, 3.5779411764705884)","(7.0, 9.8, 9.775)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.25)","(4.8, 5.7, 5.6571428571428575)","(3.5, 4.5, 4.4363636363636365)","(7.0, 9.8, 9.472727272727273)"
09-01-2023 14:29:52.101915,"(3.0, 3.6, 3.5828125)","(7.0, 9.8, 9.775)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.25)","(4.8, 5.7, 5.6571428571428575)","(3.5, 4.5, 4.448148148148148)","(7.0, 9.8, 9.35)"
09-01-2023 14:29:53.268599,"(3.0, 3.6, 3.5828125)","(7.0, 9.8, 9.775)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.25)","(4.8, 5.7, 5.6571428571428575)","(3.5, 4.5, 4.448148148148148)","(7.0, 9.8, 9.35)"
09-01-2023 14:29:54.381651,"(3.0, 3.6, 3.5828125)","(7.0, 9.8, 9.775)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.25)","(4.8, 5.7, 5.59)","(3.5, 4.5, 4.448148148148148)","(7.0, 9.8, 9.35)"
09-01-2023 14:29:55.597403,"(3.0, 3.6, 3.5828125)","(7.0, 9.8, 9.775)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.25)","(4.8, 5.7, 5.59)","(3.5, 4.5, 4.448148148148148)","(7.0, 9.8, 9.35)"
09-01-2023 14:29:56.788651,"(3.0, 3.6, 3.5828125)","(7.0, 9.8, 9.775)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.25)","(4.8, 5.7, 5.59)","(3.5, 4.5, 4.448148148148148)","(7.0, 9.8, 9.35)"
09-01-2023 14:29:58.022747,"(3.0, 3.6, 3.5828125)","(7.0, 9.8, 9.775)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.25)","(4.8, 5.7, 5.59)","(3.5, 4.5, 4.448148148148148)","(7.0, 9.8, 9.32)"
09-01-2023 14:29:59.293345,"(3.0, 3.6, 3.5828125)","(7.0, 9.8, 9.775)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.25)","(4.8, 5.7, 5.625)","(3.5, 4.5, 4.459420289855072)","(7.0, 9.8, 9.32)"
09-01-2023 14:30:00.513286,"(3.0, 3.6, 3.5828125)","(7.0, 9.8, 9.775)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.25)","(4.8, 5.7, 5.625)","(3.5, 4.5, 4.459420289855072)","(7.0, 9.8, 9.32)"
09-01-2023 14:30:01.709814,"(3.0, 3.6, 3.5828125)","(7.0, 9.8, 9.771428571428572)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.25)","(4.8, 5.7, 5.625)","(3.5, 4.5, 4.448148148148148)","(7.0, 9.8, 9.32)"
09-01-2023 14:30:02.924162,"(3.0, 3.6, 3.5828125)","(7.0, 9.8, 9.790476190476191)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.25)","(4.8, 5.7, 5.594117647058824)","(3.5, 4.5, 4.497959183673469)","(7.0, 9.8, 9.35)"
09-01-2023 14:30:04.089351,"(3.0, 3.6, 3.566265060240964)","(7.0, 9.8, 9.780952380952382)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 59.0)","(16.0, 23.0, 20.25)","(4.8, 5.7, 5.58)","(3.5, 4.6, 4.512)","(7.0, 9.8, 9.384615384615385)"
09-01-2023 14:30:05.278716,"(3.0, 3.6, 3.5641975308641975)","(7.0, 9.8, 9.780952380952382)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 58.18181818181818)","(16.0, 23.0, 20.571428571428573)","(4.8, 5.7, 5.58)","(3.5, 4.6, 4.510204081632653)","(7.0, 9.8, 9.448)"
09-01-2023 14:30:06.457747,"(3.0, 3.6, 3.5641975308641975)","(7.0, 9.8, 9.771428571428572)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 55.55555555555556)","(16.0, 22.0, 20.125)","(4.8, 5.7, 5.584615384615385)","(3.5, 4.6, 4.509090909090909)","(7.0, 9.8, 9.438095238095238)"
09-01-2023 14:30:07.702062,"(3.0, 3.6, 3.568421052631579)","(7.0, 9.8, 9.771428571428572)","(26.0, 30.0, 27.24)","(41.0, 65.0, 52.5)","(16.0, 22.0, 20.0)","(4.8, 5.7, 5.58)","(3.5, 4.6, 4.509433962264151)","(7.0, 9.8, 9.438095238095238)"
09-01-2023 14:30:08.899390,"(3.0, 3.6, 3.5641975308641975)","(7.0, 9.8, 9.771428571428572)","(26.0, 30.0, 27.272727272727273)","(41.0, 65.0, 55.0)","(16.0, 21.0, 21.583333333333332)","(4.8, 5.7, 5.58)","(3.5, 4.6, 4.48)","(7.0, 9.8, 9.50909090909091)"
09-01-2023 14:30:10.084202,"(3.0, 3.5, 3.486764705882353)","(7.0, 9.8, 9.771428571428572)","(26.0, 30.0, 27.272727272727273)","(41.0, 60.0, 54.0)","(16.0, 22.0, 21.545454545454547)","(4.8, 5.7, 5.584615384615385)","(3.5, 4.5, 4.5137931034482754)","(7.0, 10.0, 9.738461538461538)"
09-01-2023 14:30:11.289407,"(3.0, 3.5, 3.4763157894736842)","(7.0, 9.8, 9.781818181818183)","(26.0, 30.0, 27.272727272727273)","(41.0, 60.0, 54.0)","(16.0, 22.0, 21.375)","(4.8, 5.7, 5.571428571428572)","(3.5, 4.6, 4.524242424242424)","(7.0, 10.5, 9.91764705882353)"
09-01-2023 14:30:12.436481,"(3.0, 3.5, 3.4763157894736842)","(7.0, 9.8, 9.781818181818183)","(26.0, 30.0, 27.272727272727273)","(41.0, 60.0, 54.0)","(16.0, 22.0, 21.375)","(4.8, 5.7, 5.571428571428572)","(3.5, 4.6, 4.524242424242424)","(7.0, 10.5, 9.91764705882353)"
09-01-2023 14:30:13.599354,"(3.0, 3.5, 3.4763157894736842)","(7.0, 9.8, 9.781818181818183)","(26.0, 30.0, 27.24)","(41.0, 60.0, 54.0)","(16.0, 22.0, 21.545454545454547)","(4.8, 5.7, 5.571428571428572)","(3.5, 4.6, 4.524242424242424)","(7.0, 10.5, 9.92962962962963)"
09-01-2023 14:30:14.782644,"(3.0, 3.5, 3.4763157894736842)","(7.0, 9.8, 9.781818181818183)","(26.0, 30.0, 27.24)","(41.0, 60.0, 54.0)","(16.0, 22.0, 21.545454545454547)","(4.8, 5.7, 5.571428571428572)","(3.5, 4.6, 4.526153846153846)","(7.0, 10.5, 9.906060606060606)"
09-01-2023 14:30:15.959678,"(3.0, 3.5, 3.459090909090909)","(7.0, 9.8, 9.781818181818183)","(26.0, 30.0, 27.24)","(41.0, 60.0, 58.57142857142857)","(16.0, 22.0, 21.375)","(4.8, 5.7, 5.55)","(3.5, 4.6, 4.526153846153846)","(7.0, 10.5, 9.940000000000001)"
09-01-2023 14:30:17.111720,"(3.0, 3.5, 3.4385245901639343)","(7.0, 9.8, 9.771428571428572)","(26.0, 30.0, 27.24)","(41.0, 60.0, 58.888888888888886)","(16.0, 22.0, 21.375)","(4.8, 5.7, 5.5588235294117645)","(3.5, 4.6, 4.545454545454545)","(7.0, 10.5, 9.940000000000001)"
09-01-2023 14:30:18.204704,"(3.0, 3.45, 3.386734693877551)","(7.0, 9.8, 9.781818181818183)","(26.0, 30.0, 27.24)","(41.0, 60.0, 58.888888888888886)","(16.0, 22.0, 21.375)","(4.8, 5.7, 5.75)","(3.5, 4.6, 4.565333333333333)","(7.0, 10.5, 9.940000000000001)"
09-01-2023 14:30:19.266067,"(3.0, 3.45, 3.3846153846153846)","(7.0, 9.8, 9.781818181818183)","(26.0, 30.0, 27.24)","(41.0, 60.0, 58.888888888888886)","(16.0, 22.0, 21.375)","(4.8, 5.8, 5.823076923076923)","(3.5, 4.6, 4.5476190476190474)","(7.0, 10.5, 9.940000000000001)"
09-01-2023 14:30:20.380812,"(3.0, 3.4, 3.3434782608695652)","(7.0, 9.8, 9.781818181818183)","(21.0, 30.0, 27.24)","(41.0, 60.0, 59.07692307692308)","(16.0, 22.0, 21.375)","(4.8, 5.9, 5.867441860465116)","(3.6, 4.6, 4.535294117647059)","(7.0, 10.5, 9.940000000000001)"
09-01-2023 14:30:21.453454,"(3.0, 3.4, 3.338461538461538)","(7.0, 9.8, 9.781818181818183)","(21.0, 30.0, 27.24)","(41.0, 60.0, 59.07692307692308)","(16.0, 22.0, 21.375)","(4.8, 5.9, 5.867441860465116)","(3.6, 4.6, 4.55)","(7.0, 10.5, 9.940000000000001)"
09-01-2023 14:30:22.619444,"(3.0, 3.35, 3.33125)","(7.0, 9.8, 9.781818181818183)","(21.0, 30.0, 27.24)","(41.0, 60.0, 56.666666666666664)","(16.0, 22.0, 21.375)","(4.8, 5.9, 5.90377358490566)","(3.6, 4.6, 4.55)","(7.0, 10.5, 9.958064516129033)"
09-01-2023 14:30:23.833941,"(3.0, 3.35, 3.304838709677419)","(7.0, 9.8, 9.781818181818183)","(21.0, 30.0, 27.24)","(41.0, 60.0, 56.666666666666664)","(16.0, 22.0, 20.333333333333332)","(4.8, 6.0, 5.90377358490566)","(3.6, 4.6, 4.55)","(7.0, 10.5, 9.940000000000001)"
09-01-2023 14:30:25.003378,"(3.0, 3.35, 3.316666666666667)","(7.0, 9.8, 9.781818181818183)","(21.0, 30.0, 27.24)","(41.0, 60.0, 56.666666666666664)","(16.0, 22.0, 20.333333333333332)","(4.8, 6.0, 5.858333333333333)","(3.6, 4.6, 4.531506849315068)","(7.0, 10.5, 9.963333333333335)"
09-01-2023 14:30:26.134800,"(3.0, 3.35, 3.316666666666667)","(7.0, 9.8, 9.781818181818183)","(21.0, 30.0, 27.24)","(41.0, 60.0, 56.666666666666664)","(16.0, 22.0, 20.4)","(4.8, 6.0, 5.851851851851852)","(3.6, 4.6, 4.524242424242424)","(7.0, 10.5, 9.963333333333335)"
09-01-2023 14:30:27.294837,"(3.0, 3.4, 3.353125)","(7.0, 9.8, 9.781818181818183)","(21.0, 30.0, 27.24)","(41.0, 60.0, 58.75)","(16.0, 21.0, 20.318181818181817)","(4.8, 6.0, 5.851851851851852)","(3.6, 4.6, 4.524242424242424)","(7.0, 10.5, 9.963333333333335)"
09-01-2023 14:30:28.385565,"(3.0, 3.4, 3.3369565217391304)","(7.0, 9.8, 9.781818181818183)","(21.0, 30.0, 27.24)","(41.0, 60.0, 58.75)","(16.0, 21.0, 20.318181818181817)","(4.8, 6.0, 5.860869565217391)","(3.6, 4.6, 4.524242424242424)","(7.0, 10.5, 9.98846153846154)"
09-01-2023 14:30:29.512709,"(3.0, 3.35, 3.3166666666666664)","(7.0, 9.8, 9.787500000000001)","(21.0, 30.0, 27.24)","(41.0, 60.0, 58.75)","(16.0, 21.0, 20.318181818181817)","(4.8, 6.0, 5.866666666666666)","(3.6, 4.6, 4.532258064516129)","(7.0, 10.5, 9.963333333333335)"
09-01-2023 14:30:30.720705,"(3.0, 3.45, 3.388888888888889)","(7.0, 9.8, 9.787500000000001)","(21.0, 30.0, 27.24)","(41.0, 60.0, 58.75)","(16.0, 21.0, 20.318181818181817)","(4.8, 6.0, 5.865217391304348)","(3.6, 4.6, 4.524242424242424)","(7.0, 10.5, 9.976363636363637)"
09-01-2023 14:30:31.982279,"(3.0, 3.45, 3.405555555555556)","(7.0, 9.8, 9.787500000000001)","(21.0, 30.0, 27.24)","(41.0, 60.0, 58.75)","(16.0, 21.0, 20.318181818181817)","(4.8, 5.9, 5.865217391304348)","(3.6, 4.6, 4.524242424242424)","(7.0, 10.5, 9.976363636363637)"
09-01-2023 14:30:33.181757,"(3.0, 3.45, 3.3575)","(7.0, 9.8, 9.787500000000001)","(21.0, 30.0, 27.24)","(41.0, 60.0, 58.75)","(16.0, 21.0, 20.318181818181817)","(4.8, 5.9, 5.872727272727273)","(3.6, 4.6, 4.497619047619048)","(7.0, 10.5, 9.910526315789474)"
09-01-2023 14:30:34.469560,"(3.0, 3.4, 3.3285714285714283)","(7.0, 9.8, 9.933333333333334)","(21.0, 30.0, 27.24)","(41.0, 60.0, 58.75)","(16.0, 21.0, 20.318181818181817)","(4.8, 6.0, 5.8585714285714285)","(3.6, 4.5, 4.538461538461538)","(7.0, 10.5, 10.071428571428571)"
09-01-2023 14:30:35.730320,"(3.0, 3.35, 3.3261904761904764)","(7.0, 10.0, 9.821621621621622)","(21.0, 30.0, 27.125)","(41.0, 60.0, 58.75)","(16.0, 21.0, 20.727272727272727)","(4.8, 6.0, 5.86875)","(3.6, 4.6, 4.516417910447761)","(7.0, 10.5, 10.181818181818182)"
09-01-2023 14:30:36.901429,"(3.0, 3.3, 3.2868131868131867)","(7.0, 10.5, 10.054054054054054)","(21.0, 30.0, 27.125)","(41.0, 60.0, 58.75)","(16.0, 22.0, 20.923076923076923)","(4.8, 6.0, 5.863636363636364)","(3.6, 4.6, 4.53170731707317)","(7.0, 10.5, 10.256756756756756)"
09-01-2023 14:30:38.207875,"(3.0, 3.25, 3.249230769230769)","(7.0, 10.5, 10.074509803921568)","(21.0, 30.0, 27.125)","(41.0, 60.0, 56.666666666666664)","(16.0, 22.0, 20.923076923076923)","(4.8, 5.9, 5.863636363636364)","(3.6, 4.6, 4.542268041237113)","(7.0, 10.5, 10.241935483870968)"
09-01-2023 14:30:39.527918,"(3.0, 3.25, 3.238235294117647)","(7.0, 10.5, 9.897222222222222)","(21.0, 30.0, 27.125)","(41.0, 60.0, 56.666666666666664)","(16.0, 22.0, 20.923076923076923)","(4.8, 5.9, 5.861538461538461)","(3.6, 4.6, 4.556521739130434)","(7.0, 10.5, 10.233333333333333)"
09-01-2023 14:30:40.773323,"(3.0, 3.2, 3.1907407407407407)","(7.0, 10.5, 10.069444444444445)","(21.0, 30.0, 27.125)","(41.0, 60.0, 56.666666666666664)","(16.0, 22.0, 20.923076923076923)","(4.8, 6.0, 5.95)","(3.6, 4.6, 4.527586206896552)","(7.0, 10.5, 10.272727272727273)"
09-01-2023 14:30:41.953854,"(3.0, 3.2, 3.1814285714285715)","(7.0, 10.5, 10.17741935483871)","(21.0, 30.0, 27.125)","(41.0, 60.0, 56.666666666666664)","(16.0, 22.0, 20.923076923076923)","(4.8, 6.0, 5.9363636363636365)","(3.6, 4.6, 4.527586206896552)","(7.0, 10.5, 10.272727272727273)"
09-01-2023 14:30:43.242856,"(3.0, 3.2, 3.1580357142857145)","(7.0, 11.0, 10.850574712643677)","(21.0, 30.0, 27.333333333333332)","(41.0, 60.0, 56.666666666666664)","(16.0, 22.0, 21.263157894736842)","(4.8, 6.0, 5.933333333333334)","(3.6, 4.6, 4.534375)","(7.0, 10.5, 10.272727272727273)"
09-01-2023 14:30:44.393835,"(3.0, 3.2, 3.1576576576576576)","(7.0, 11.0, 10.850574712643677)","(21.0, 29.0, 27.333333333333332)","(41.0, 60.0, 56.666666666666664)","(16.0, 22.0, 21.263157894736842)","(4.8, 6.0, 5.933333333333334)","(3.6, 4.6, 4.534375)","(7.0, 10.5, 10.272727272727273)"
09-01-2023 14:30:45.443302,"(3.0, 3.2, 3.1568627450980395)","(7.0, 11.0, 10.835164835164836)","(21.0, 29.0, 27.2)","(41.0, 60.0, 58.57142857142857)","(16.0, 22.0, 21.263157894736842)","(4.8, 6.0, 5.902702702702703)","(3.6, 4.7, 4.580851063829788)","(7.0, 10.5, 10.272727272727273)"
09-01-2023 14:30:46.494836,"(2.9, 3.2, 3.1552380952380954)","(7.0, 11.0, 10.835164835164836)","(21.0, 29.0, 27.2)","(41.0, 60.0, 58.57142857142857)","(16.0, 22.0, 21.3)","(4.8, 6.0, 5.902702702702703)","(3.6, 4.7, 4.589411764705883)","(7.0, 10.0, 9.911764705882353)"
09-01-2023 14:30:47.563127,"(2.9, 3.2, 3.1574257425742576)","(7.0, 11.0, 10.835164835164836)","(21.0, 29.0, 27.2)","(41.0, 60.0, 58.57142857142857)","(16.0, 22.0, 21.3)","(4.8, 6.0, 5.91)","(3.6, 4.7, 4.595)","(7.0, 10.0, 9.7)"
09-01-2023 14:30:48.713689,"(2.9, 3.2, 3.1616071428571426)","(7.0, 11.0, 10.835164835164836)","(21.0, 28.0, 27.333333333333332)","(41.0, 55.0, 53.75)","(16.0, 22.0, 21.391304347826086)","(4.8, 6.0, 5.9375)","(3.6, 4.7, 4.615)","(7.0, 10.0, 9.666666666666666)"
09-01-2023 14:30:49.900285,"(2.9, 3.2, 3.1616071428571426)","(7.0, 11.0, 10.833333333333334)","(21.0, 28.0, 27.076923076923077)","(41.0, 55.0, 53.125)","(16.0, 22.0, 21.391304347826086)","(4.8, 6.0, 5.935483870967742)","(3.6, 4.7, 4.613924050632911)","(7.0, 10.0, 9.63076923076923)"
09-01-2023 14:30:51.151899,"(2.9, 3.2, 3.159433962264151)","(7.0, 11.0, 10.833333333333334)","(21.0, 28.0, 27.043478260869566)","(41.0, 55.0, 53.125)","(16.0, 22.0, 21.44)","(4.8, 6.0, 6.0390243902439025)","(3.6, 4.7, 4.622)","(7.0, 10.0, 9.63076923076923)"
09-01-2023 14:30:52.349973,"(2.9, 3.2, 3.1587719298245616)","(7.5, 11.0, 10.833333333333334)","(21.0, 28.0, 27.043478260869566)","(41.0, 55.0, 53.125)","(16.0, 22.0, 21.44)","(4.8, 6.2, 6.03728813559322)","(3.6, 4.7, 4.613924050632911)","(7.0, 10.0, 9.775)"
09-01-2023 14:30:53.485485,"(2.9, 3.2, 3.1587719298245616)","(7.5, 11.0, 10.833333333333334)","(21.0, 28.0, 27.043478260869566)","(41.0, 55.0, 53.125)","(16.0, 22.0, 21.44)","(4.8, 6.2, 6.066666666666666)","(3.6, 4.7, 4.613924050632911)","(7.0, 9.8, 9.775)"
09-01-2023 14:30:54.629687,"(2.9, 3.15, 3.122277227722772)","(7.5, 11.0, 10.808988764044944)","(21.0, 28.0, 27.043478260869566)","(41.0, 55.0, 53.125)","(16.0, 22.0, 21.375)","(4.8, 6.2, 5.924444444444445)","(3.6, 4.7, 4.694871794871795)","(7.0, 9.8, 9.775)"
09-01-2023 14:30:55.734958,"(2.9, 3.15, 3.1205882352941177)","(7.5, 11.0, 10.808988764044944)","(21.0, 28.0, 27.043478260869566)","(41.0, 55.0, 53.5)","(16.0, 22.0, 21.473684210526315)","(4.8, 6.0, 5.923333333333334)","(3.6, 4.7, 4.723684210526316)","(7.0, 9.8, 9.614285714285714)"
09-01-2023 14:30:56.916545,"(2.9, 3.1, 3.0805555555555557)","(7.5, 11.0, 10.808988764044944)","(21.0, 28.0, 27.142857142857142)","(41.0, 55.0, 53.888888888888886)","(16.0, 22.0, 21.45945945945946)","(4.8, 6.0, 6.091228070175439)","(3.6, 4.8, 4.7785714285714285)","(7.0, 10.0, 9.786792452830188)"
09-01-2023 14:30:58.141762,"(2.9, 3.15, 3.092307692307692)","(7.5, 11.0, 10.841346153846153)","(21.0, 26.0, 24.846153846153847)","(41.0, 55.0, 53.888888888888886)","(16.0, 22.0, 20.962962962962962)","(4.8, 6.2, 6.112727272727273)","(3.6, 4.8, 4.776923076923077)","(7.0, 10.5, 9.71)"
09-01-2023 14:30:59.317234,"(2.9, 3.1, 3.097453703703704)","(7.5, 11.5, 11.2)","(21.0, 26.0, 24.564102564102566)","(41.0, 55.0, 53.888888888888886)","(16.0, 21.0, 20.962962962962962)","(4.8, 6.2, 6.112727272727273)","(3.6, 4.8, 4.793939393939394)","(7.0, 9.8, 9.714285714285715)"
09-01-2023 14:31:00.496735,"(2.9, 3.15, 3.133606557377049)","(7.5, 11.5, 11.184684684684685)","(21.0, 26.0, 24.615384615384617)","(41.0, 55.0, 54.375)","(16.0, 21.0, 20.96)","(4.8, 6.2, 6.1)","(3.6, 4.8, 4.796428571428571)","(7.0, 9.8, 9.65)"
09-01-2023 14:31:01.645741,"(2.9, 3.15, 3.13695652173913)","(7.5, 11.5, 11.184684684684685)","(21.0, 26.0, 24.615384615384617)","(41.0, 55.0, 54.583333333333336)","(16.0, 21.0, 20.95)","(4.8, 6.2, 6.098412698412698)","(3.6, 4.8, 4.796153846153846)","(7.0, 9.8, 9.600000000000001)"
09-01-2023 14:31:02.761668,"(2.9, 3.15, 3.1388059701492534)","(7.5, 11.5, 11.163461538461538)","(21.0, 26.0, 24.615384615384617)","(41.0, 55.0, 58.75)","(16.0, 21.0, 20.94736842105263)","(4.8, 6.2, 6.098412698412698)","(3.6, 4.8, 4.796296296296296)","(7.0, 9.8, 9.577777777777778)"
09-01-2023 14:31:03.857863,"(2.7, 3.15, 3.1195121951219513)","(7.5, 11.5, 11.135135135135135)","(21.0, 26.0, 24.615384615384617)","(31.0, 60.0, 58.75)","(16.0, 21.0, 20.384615384615383)","(5.0, 6.2, 6.242553191489362)","(3.7, 4.8, 4.797297297297297)","(7.0, 9.8, 9.48)"
09-01-2023 14:31:04.979387,"(2.7, 3.15, 3.116216216216216)","(7.5, 11.0, 10.922680412371134)","(21.0, 25.0, 24.416666666666668)","(31.0, 65.0, 63.125)","(16.0, 21.0, 19.833333333333332)","(5.0, 6.4, 6.28421052631579)","(3.7, 4.8, 4.797826086956522)","(7.0, 9.6, 9.28695652173913)"
09-01-2023 14:31:06.128146,"(2.7, 3.15, 3.116216216216216)","(7.5, 11.0, 10.918367346938776)","(21.0, 25.0, 23.4)","(31.0, 65.0, 63.125)","(16.0, 21.0, 19.833333333333332)","(5.0, 6.4, 6.304347826086957)","(3.7, 4.8, 4.797826086956522)","(7.0, 9.6, 9.1)"
09-01-2023 14:31:07.251978,"(2.7, 3.15, 3.106896551724138)","(7.5, 11.0, 10.91326530612245)","(21.0, 25.0, 23.4)","(31.0, 65.0, 63.125)","(16.0, 21.0, 19.833333333333332)","(5.0, 6.4, 6.319298245614036)","(3.7, 4.8, 4.797826086956522)","(7.0, 9.4, 8.974468085106382)"
09-01-2023 14:31:08.360005,"(2.7, 3.15, 3.106896551724138)","(7.5, 11.0, 10.91326530612245)","(21.0, 25.0, 23.4)","(31.0, 65.0, 63.125)","(16.0, 21.0, 19.70689655172414)","(5.0, 6.4, 6.341025641025642)","(3.7, 4.8, 4.804166666666666)","(7.0, 9.0, 9.126315789473685)"
09-01-2023 14:31:09.448878,"(2.7, 3.15, 3.106896551724138)","(7.5, 11.0, 10.91326530612245)","(21.0, 25.0, 23.64864864864865)","(31.0, 65.0, 63.125)","(16.0, 21.0, 19.70689655172414)","(5.0, 6.4, 6.341025641025642)","(3.7, 4.9, 4.804166666666666)","(7.0, 9.4, 9.126315789473685)"
09-01-2023 14:31:10.518289,"(2.7, 3.15, 3.1406015037593984)","(7.5, 11.0, 10.907608695652174)","(21.0, 25.0, 24.5)","(31.0, 65.0, 63.125)","(16.0, 21.0, 19.70689655172414)","(5.0, 6.4, 6.3341463414634145)","(3.7, 4.9, 4.839534883720931)","(7.0, 9.4, 9.126315789473685)"
09-01-2023 14:31:11.570743,"(2.7, 3.15, 3.1406015037593984)","(7.5, 11.0, 10.907608695652174)","(21.0, 24.0, 23.75)","(31.0, 65.0, 63.125)","(16.0, 21.0, 19.70689655172414)","(5.0, 6.4, 6.3341463414634145)","(3.7, 4.9, 4.843589743589743)","(7.0, 9.4, 9.12)"
09-01-2023 14:31:12.627401,"(2.7, 3.15, 3.1406015037593984)","(7.5, 11.0, 10.987012987012987)","(21.0, 24.0, 23.75)","(31.0, 65.0, 63.125)","(16.0, 21.0, 19.70689655172414)","(5.0, 6.4, 6.383333333333334)","(3.7, 4.9, 4.847222222222222)","(7.0, 9.2, 9.085714285714285)"
09-01-2023 14:31:13.720752,"(2.7, 3.15, 3.1406015037593984)","(7.5, 11.0, 10.987012987012987)","(21.0, 24.0, 23.75)","(31.0, 65.0, 61.25)","(16.0, 21.0, 19.70689655172414)","(5.0, 6.4, 6.465263157894737)","(3.7, 4.9, 4.862962962962963)","(7.0, 9.2, 9.133333333333333)"
09-01-2023 14:31:14.822657,"(2.7, 3.15, 3.1406015037593984)","(7.5, 11.0, 10.987012987012987)","(21.0, 24.0, 23.666666666666668)","(31.0, 65.0, 61.25)","(16.0, 21.0, 19.70689655172414)","(5.0, 6.6, 6.3938461538461535)","(3.7, 4.9, 4.870833333333334)","(7.0, 9.2, 9.096296296296297)"
09-01-2023 14:31:15.956065,"(2.7, 3.15, 3.1406015037593984)","(7.5, 11.0, 10.987012987012987)","(21.0, 24.0, 23.666666666666668)","(31.0, 65.0, 57.5)","(16.0, 21.0, 19.70689655172414)","(5.0, 6.6, 6.3938461538461535)","(3.7, 4.9, 4.870833333333334)","(7.0, 9.2, 9.096296296296297)"
09-01-2023 14:31:17.008485,"(2.7, 3.15, 3.1406015037593984)","(7.5, 11.0, 10.987012987012987)","(21.0, 24.0, 23.666666666666668)","(31.0, 65.0, 57.5)","(16.0, 21.0, 19.70689655172414)","(5.0, 6.6, 6.457142857142857)","(3.7, 4.9, 4.889473684210526)","(7.0, 9.2, 9.096296296296297)"
09-01-2023 14:31:18.058339,"(2.7, 3.15, 3.1412213740458013)","(7.5, 11.0, 10.987012987012987)","(21.0, 24.0, 23.666666666666668)","(31.0, 65.0, 57.5)","(16.0, 21.0, 19.70689655172414)","(5.0, 6.6, 6.457142857142857)","(3.7, 4.9, 4.889473684210526)","(7.0, 9.2, 9.096296296296297)"
