,Prince Of Belair,Hooked On Xena,Yosemite Sam,Rowdy Roddy,Night Shift,Bimini Twist,Spring Lilli,Bailey
07-01-2023 20:09:10.614227,"(12.0, 99999, 99990)","(9.0, 11.5, 10.88888888888889)","(5.5, 7.4, 7.262295081967213)","(4.6, 5.5, 5.486666666666666)","(9.0, 11.5, 11.25)","(2.9, 3.35, 3.3271929824561406)","(51.0, 80.0, 74.61538461538461)","(6.0, 9.0, 8.747826086956522)"
07-01-2023 20:09:11.979971,"(12.0, 99999, 99990)","(9.0, 11.0, 10.875)","(5.5, 7.4, 7.290566037735849)","(4.6, 5.5, 5.488571428571428)","(9.0, 11.5, 11.25)","(2.9, 3.35, 3.3264705882352943)","(51.0, 80.0, 74.61538461538461)","(6.0, 9.0, 8.55)"
07-01-2023 20:09:13.305531,"(12.0, 99999, 99990)","(9.0, 11.0, 11.373134328358208)","(5.5, 7.4, 7.2821428571428575)","(4.6, 5.5, 5.638461538461538)","(9.0, 11.5, 11.87914691943128)","(2.9, 3.35, 3.209426229508197)","(51.0, 80.0, 74.28571428571429)","(6.0, 8.6, 8.308333333333334)"
07-01-2023 20:09:14.517913,"(12.0, 99999, 99990)","(9.0, 11.5, 11.389344262295083)","(5.5, 7.4, 7.293877551020408)","(4.6, 5.7, 5.702272727272727)","(9.0, 12.0, 11.882857142857143)","(2.9, 3.25, 3.207692307692308)","(51.0, 85.0, 76.36363636363636)","(6.0, 8.4, 8.297435897435898)"
07-01-2023 20:09:15.748839,"(12.0, 99999, 99990)","(9.0, 11.5, 11.389344262295083)","(5.5, 7.4, 7.310144927536232)","(4.6, 5.9, 5.78125)","(9.0, 12.0, 11.87797619047619)","(2.9, 3.25, 3.208832807570978)","(51.0, 85.0, 76.36363636363636)","(6.0, 8.4, 8.296103896103896)"
07-01-2023 20:09:17.252379,"(12.0, 99999, 99990)","(9.0, 11.5, 11.389344262295083)","(5.5, 7.4, 7.310144927536232)","(4.6, 5.8, 5.728)","(9.0, 12.0, 11.880116959064328)","(2.9, 3.25, 3.1705211726384364)","(51.0, 85.0, 75.17241379310344)","(6.0, 8.4, 8.296103896103896)"
07-01-2023 20:09:18.983141,"(12.0, 99999, 99990)","(9.0, 11.5, 11.389344262295083)","(5.5, 7.4, 7.308823529411765)","(4.6, 5.8, 5.747619047619048)","(9.0, 12.0, 11.88150289017341)","(2.9, 3.25, 3.1634751773049645)","(51.0, 85.0, 75.17241379310344)","(6.0, 8.4, 8.536842105263158)"
07-01-2023 20:09:20.300548,"(12.0, 99999, 99990)","(9.0, 11.5, 11.389344262295083)","(5.5, 7.4, 7.310144927536232)","(4.6, 5.8, 5.828888888888889)","(9.0, 12.0, 11.88150289017341)","(2.9, 3.25, 3.154166666666667)","(51.0, 85.0, 74.03846153846153)","(6.0, 8.6, 8.399999999999999)"
07-01-2023 20:09:21.506665,"(12.0, 99999, 99990)","(9.0, 11.5, 11.389344262295083)","(5.5, 7.4, 7.310144927536232)","(4.6, 5.9, 5.828155339805825)","(9.0, 12.0, 11.88150289017341)","(2.9, 3.2, 3.1575342465753424)","(51.0, 85.0, 75.17241379310344)","(6.0, 8.6, 8.1)"
07-01-2023 20:09:22.806282,"(12.0, 99999, 99990)","(9.0, 11.5, 11.114285714285714)","(5.5, 7.4, 7.315068493150685)","(4.6, 5.9, 5.749462365591398)","(9.0, 12.0, 11.870786516853933)","(2.9, 3.2, 3.1625)","(51.0, 85.0, 75.17241379310344)","(6.0, 8.4, 7.975609756097561)"
07-01-2023 20:09:24.175993,"(12.0, 99999, 99990)","(9.0, 11.5, 11.125)","(5.5, 7.4, 7.345161290322581)","(4.6, 5.9, 5.738297872340426)","(9.0, 12.0, 11.872881355932204)","(2.9, 3.2, 3.166326530612245)","(51.0, 85.0, 75.17241379310344)","(6.0, 8.4, 7.975609756097561)"
07-01-2023 20:09:25.479904,"(12.0, 99999, 99990)","(9.0, 11.5, 11.125)","(5.5, 7.4, 7.369811320754717)","(4.6, 5.9, 5.731111111111112)","(9.0, 12.0, 11.951219512195122)","(2.9, 3.2, 3.1670212765957446)","(51.0, 85.0, 75.17241379310344)","(6.0, 8.4, 7.994594594594594)"
07-01-2023 20:09:26.728883,"(12.0, 99999, 99990)","(9.0, 11.5, 11.097826086956522)","(5.5, 7.4, 7.3500000000000005)","(4.6, 5.9, 5.731111111111112)","(9.0, 12.0, 12.071428571428571)","(2.9, 3.2, 3.1657894736842107)","(51.0, 85.0, 75.17241379310344)","(6.0, 8.4, 7.994594594594594)"
07-01-2023 20:09:27.809911,"(12.0, 99999, 99990)","(9.0, 11.5, 11.088888888888889)","(5.5, 7.4, 7.3500000000000005)","(4.6, 5.9, 5.731111111111112)","(9.0, 12.5, 12.071428571428571)","(2.9, 3.2, 3.1662162162162164)","(51.0, 85.0, 75.17241379310344)","(6.0, 8.4, 8.1)"
07-01-2023 20:09:28.965913,"(12.0, 99999, 99990)","(9.0, 11.5, 10.9875)","(5.5, 7.6, 7.362962962962963)","(4.6, 5.9, 5.716867469879518)","(9.0, 12.5, 12.071428571428571)","(2.9, 3.2, 3.172222222222222)","(51.0, 85.0, 73.6)","(6.0, 8.4, 8.004255319148935)"
07-01-2023 20:09:30.158664,"(12.0, 99999, 99990)","(9.0, 11.5, 10.960526315789474)","(5.5, 7.6, 7.352941176470588)","(4.6, 5.8, 5.714285714285714)","(9.0, 12.5, 12.112903225806452)","(2.9, 3.25, 3.2169014084507044)","(51.0, 85.0, 73.6)","(6.0, 8.4, 8.042424242424241)"
07-01-2023 20:09:31.509827,"(12.0, 99999, 99990)","(9.0, 11.5, 10.967532467532468)","(5.5, 7.6, 7.485714285714286)","(4.6, 5.8, 5.53089430894309)","(9.0, 12.5, 11.879310344827585)","(2.9, 3.25, 3.243269230769231)","(51.0, 85.0, 73.6)","(6.0, 8.2, 7.955555555555555)"
07-01-2023 20:09:32.933333,"(12.0, 99999, 99990)","(9.0, 11.5, 11.588888888888889)","(5.5, 7.6, 7.544186046511628)","(4.6, 5.6, 5.541379310344827)","(9.0, 12.0, 11.892857142857142)","(2.9, 3.25, 3.1661363636363635)","(51.0, 85.0, 80.25)","(6.0, 8.2, 7.555294117647058)"
07-01-2023 20:09:34.417704,"(12.0, 99999, 99990)","(9.0, 12.0, 11.782608695652174)","(5.5, 7.6, 7.495652173913044)","(4.6, 5.6, 5.538775510204082)","(9.0, 12.0, 11.883620689655173)","(2.9, 3.2, 3.210227272727273)","(51.0, 85.0, 73.6)","(6.0, 7.6, 7.781818181818181)"
07-01-2023 20:09:35.775342,"(12.0, 99999, 99990)","(9.0, 12.0, 11.782608695652174)","(5.5, 7.6, 7.484615384615385)","(4.6, 5.6, 5.756923076923076)","(9.0, 12.0, 11.86036036036036)","(2.9, 3.25, 3.18030303030303)","(51.0, 85.0, 73.6)","(6.0, 8.0, 7.828571428571428)"
07-01-2023 20:09:37.051257,"(12.0, 99999, 99990)","(9.0, 12.0, 11.634615384615385)","(5.5, 7.6, 7.373584905660377)","(4.6, 5.8, 5.694047619047619)","(9.0, 12.0, 11.82258064516129)","(2.9, 3.25, 3.301388888888889)","(51.0, 85.0, 73.6)","(6.0, 8.0, 7.6421052631578945)"
07-01-2023 20:09:38.229081,"(12.0, 99999, 99990)","(9.0, 12.0, 11.525)","(5.5, 7.6, 7.433333333333334)","(4.6, 5.7, 5.561904761904762)","(9.0, 12.0, 11.821739130434782)","(2.9, 3.35, 3.3015151515151517)","(51.0, 85.0, 73.6)","(6.0, 7.8, 7.567213114754098)"
07-01-2023 20:09:39.469634,"(12.0, 99999, 99990)","(9.0, 12.0, 11.520833333333334)","(5.5, 7.6, 7.475)","(4.6, 5.7, 5.571111111111112)","(9.0, 12.0, 11.845794392523365)","(2.9, 3.35, 3.2879310344827584)","(51.0, 85.0, 73.6)","(6.0, 7.6, 7.587692307692308)"
07-01-2023 20:09:40.666467,"(12.0, 99999, 99990)","(9.0, 12.0, 11.60344827586207)","(5.5, 7.6, 7.475)","(4.6, 5.7, 5.571111111111112)","(9.0, 12.0, 11.845794392523365)","(2.9, 3.3, 3.276190476190476)","(51.0, 85.0, 73.6)","(6.0, 7.6, 7.588732394366197)"
07-01-2023 20:09:41.866036,"(12.0, 99999, 99990)","(9.0, 12.0, 11.705882352941176)","(5.5, 7.6, 7.485714285714286)","(4.6, 5.7, 5.538709677419355)","(9.0, 12.0, 11.625)","(2.9, 3.3, 3.333783783783784)","(51.0, 85.0, 76.72413793103448)","(6.0, 7.6, 7.588888888888889)"
07-01-2023 20:09:43.176451,"(12.0, 99999, 99990)","(9.0, 12.0, 11.280254777070065)","(5.5, 7.6, 7.339130434782609)","(4.6, 5.7, 5.538709677419355)","(9.0, 12.0, 11.625)","(2.9, 3.35, 3.2972972972972974)","(51.0, 85.0, 76.72413793103448)","(6.0, 7.6, 7.571428571428571)"
07-01-2023 20:09:44.453814,"(12.0, 99999, 99990)","(9.0, 12.0, 11.82)","(5.5, 7.6, 7.339130434782609)","(4.6, 5.7, 5.679611650485437)","(9.0, 12.0, 11.564516129032258)","(2.9, 3.35, 3.2972972972972974)","(51.0, 85.0, 76.72413793103448)","(6.0, 7.6, 7.569696969696969)"
07-01-2023 20:09:45.658848,"(12.0, 99999, 99990)","(9.0, 12.0, 11.82)","(5.5, 7.6, 7.339130434782609)","(4.6, 5.7, 5.544444444444444)","(9.0, 12.0, 11.564516129032258)","(2.9, 3.35, 3.2972972972972974)","(51.0, 85.0, 76.72413793103448)","(6.0, 7.6, 7.569696969696969)"
07-01-2023 20:09:46.822576,"(12.0, 99999, 99990)","(9.0, 12.0, 11.82)","(5.5, 7.6, 7.339130434782609)","(4.6, 5.7, 5.5375)","(9.0, 12.0, 11.707692307692307)","(2.9, 3.35, 3.3454545454545452)","(51.0, 85.0, 76.72413793103448)","(6.0, 7.6, 7.689655172413793)"
07-01-2023 20:09:48.025864,"(12.0, 99999, 99990)","(9.0, 12.0, 11.818181818181818)","(5.5, 8.0, 7.2677966101694915)","(4.6, 5.7, 9582.6)","(9.0, 12.0, 9998.5)","(2.9, 3.4, 9998.5)","(51.0, 85.0, 9998.5)","(6.0, 7.8, 9998.5)"
07-01-2023 20:09:49.289182,"(12.0, 99999, 99990)","(9.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
07-01-2023 20:09:50.617387,"(12.0, 99999, 99990)","(9.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
07-01-2023 20:09:51.806450,"(12.0, 99999, 99990)","(9.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
07-01-2023 20:09:53.002419,"(12.0, 99999, 99990)","(9.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
07-01-2023 20:09:54.182139,"(12.0, 99999, 99990)","(9.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
07-01-2023 20:09:55.456174,"(12.0, 99999, 99990)","(9.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
07-01-2023 20:09:56.679731,"(12.0, 99999, 99990)","(9.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
07-01-2023 20:09:57.985409,"(12.0, 99999, 99990)","(9.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
07-01-2023 20:09:59.405972,"(12.0, 99999, 99990)","(9.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
07-01-2023 20:10:00.722239,"(12.0, 99999, 99990)","(9.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
07-01-2023 20:10:02.229593,"(12.0, 99999, 99990)","(9.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
