,Cincinnati,Island Caesar,Tyabb Wonder,Ittakesluv,Im Eugene,Machavelli,Double Happiness,Deuce Coupe Nz,The Huntress
11-01-2023 18:02:06.319310,"(61.0, 100.0, 96.11111111111111)","(61.0, 140.0, 126.0)","(4.8, 7.6, 6.773913043478261)","(11.0, 17.0, 14.1875)","(18.0, 25.0, 24.884615384615383)","(21.0, 40.0, 38.63636363636363)","(41.0, 110.0, 107.8125)","(7.0, 99999, 99990)","(1.5, 1.79, 1.7566666666666666)"
11-01-2023 18:02:07.723934,"(61.0, 100.0, 96.11111111111111)","(61.0, 130.0, 116.66666666666666)","(4.8, 7.6, 6.773913043478261)","(11.0, 17.0, 14.1875)","(18.0, 25.0, 24.884615384615383)","(21.0, 40.0, 38.63636363636363)","(41.0, 110.0, 112.0)","(7.0, 99999, 99990)","(1.5, 1.77, 1.7488235294117647)"
11-01-2023 18:02:09.300119,"(61.0, 100.0, 88.75)","(61.0, 140.0, 116.66666666666666)","(4.8, 7.6, 6.054545454545455)","(11.0, 17.0, 13.11111111111111)","(18.0, 25.0, 25.719298245614034)","(21.0, 40.0, 38.333333333333336)","(41.0, 120.0, 112.0)","(7.0, 99999, 99990)","(1.5, 1.77, 1.727037037037037)"
11-01-2023 18:02:11.048974,"(61.0, 100.0, 95.0)","(61.0, 140.0, 105.0)","(4.8, 7.6, 6.482352941176471)","(11.0, 13.5, 16.9375)","(18.0, 26.0, 23.666666666666668)","(21.0, 40.0, 38.333333333333336)","(41.0, 120.0, 112.0)","(7.0, 99999, 99990)","(1.5, 1.77, 1.7575)"
11-01-2023 18:02:12.747418,"(61.0, 100.0, 95.0)","(61.0, 140.0, 105.0)","(4.8, 7.6, 7.116666666666667)","(11.0, 17.5, 15.423076923076923)","(18.0, 26.0, 23.666666666666668)","(21.0, 40.0, 38.333333333333336)","(41.0, 120.0, 112.0)","(7.0, 99999, 99990)","(1.5, 1.77, 1.7594736842105263)"
11-01-2023 18:02:14.462168,"(61.0, 100.0, 95.0)","(61.0, 140.0, 92.85714285714286)","(4.8, 7.4, 5.9875)","(11.0, 17.5, 17.984375)","(18.0, 26.0, 19.71875)","(21.0, 40.0, 38.333333333333336)","(41.0, 120.0, 112.0)","(7.0, 99999, 99990)","(1.5, 1.77, 1.7171052631578947)"
11-01-2023 18:02:16.573410,"(61.0, 100.0, 95.0)","(61.0, 140.0, 99.66666666666667)","(4.8, 6.8, 6.107407407407408)","(11.0, 18.0, 18.82857142857143)","(18.0, 20.0, 19.5)","(21.0, 40.0, 38.333333333333336)","(41.0, 120.0, 113.0)","(7.0, 99999, 99990)","(1.5, 1.74, 1.7205882352941175)"
11-01-2023 18:02:18.503108,"(61.0, 100.0, 87.85714285714286)","(61.0, 140.0, 119.16666666666667)","(4.8, 6.8, 6.5)","(11.0, 19.0, 16.0)","(18.0, 20.0, 19.5)","(21.0, 40.0, 38.333333333333336)","(41.0, 120.0, 123.33333333333334)","(7.0, 99999, 99990)","(1.5, 1.73, 1.7018055555555556)"
11-01-2023 18:02:20.052520,"(61.0, 120.0, 87.85714285714286)","(61.0, 140.0, 119.16666666666667)","(4.8, 6.6, 6.5)","(11.0, 17.5, 16.0)","(18.0, 20.0, 19.5)","(21.0, 40.0, 38.333333333333336)","(41.0, 140.0, 123.33333333333334)","(7.0, 99999, 99990)","(1.5, 1.73, 1.7018055555555556)"
11-01-2023 18:02:21.435758,"(61.0, 120.0, 87.85714285714286)","(61.0, 140.0, 119.16666666666667)","(4.8, 6.2, 6.129411764705883)","(11.0, 19.0, 18.82857142857143)","(18.0, 20.0, 19.5)","(21.0, 40.0, 38.333333333333336)","(41.0, 150.0, 115.0)","(7.0, 99999, 99990)","(1.5, 1.73, 1.694)"
11-01-2023 18:02:22.828829,"(61.0, 120.0, 87.85714285714286)","(61.0, 140.0, 119.16666666666667)","(4.8, 6.2, 6.03)","(12.0, 17.5, 15.7)","(18.0, 20.0, 19.5)","(21.0, 40.0, 33.0)","(41.0, 150.0, 130.0)","(7.0, 99999, 99990)","(1.5, 1.73, 1.700508474576271)"
11-01-2023 18:02:24.230212,"(61.0, 120.0, 97.5)","(61.0, 140.0, 119.16666666666667)","(4.8, 6.2, 6.069565217391305)","(12.0, 17.0, 15.522727272727273)","(18.0, 20.0, 20.523809523809526)","(21.0, 38.0, 34.9)","(41.0, 150.0, 130.0)","(7.0, 99999, 99990)","(1.5, 1.73, 1.687142857142857)"
11-01-2023 18:02:25.694620,"(61.0, 120.0, 97.5)","(61.0, 140.0, 119.16666666666667)","(4.8, 6.2, 6.069565217391305)","(12.0, 17.0, 15.271428571428572)","(18.0, 21.0, 20.11111111111111)","(21.0, 36.0, 35.15384615384615)","(41.0, 150.0, 130.0)","(7.0, 99999, 99990)","(1.5, 1.69, 1.687142857142857)"
11-01-2023 18:02:27.126532,"(61.0, 120.0, 97.5)","(61.0, 140.0, 119.16666666666667)","(4.8, 6.2, 6.069565217391305)","(12.0, 17.5, 15.333333333333334)","(18.0, 21.0, 20.428571428571427)","(21.0, 36.0, 32.666666666666664)","(41.0, 150.0, 108.75)","(7.0, 99999, 99990)","(1.5, 1.69, 1.6749999999999998)"
11-01-2023 18:02:28.473599,"(61.0, 120.0, 99.54545454545455)","(61.0, 140.0, 119.16666666666667)","(4.8, 6.2, 6.069565217391305)","(12.0, 17.5, 15.55)","(18.0, 21.0, 20.333333333333332)","(21.0, 36.0, 34.875)","(41.0, 150.0, 113.33333333333333)","(7.0, 99999, 99990)","(1.5, 1.68, 1.6766666666666665)"
11-01-2023 18:02:29.934528,"(61.0, 200.0, 182.14285714285714)","(61.0, 140.0, 119.16666666666667)","(4.8, 6.2, 6.069565217391305)","(12.0, 17.5, 15.857142857142858)","(17.0, 21.0, 20.333333333333332)","(21.0, 36.0, 34.875)","(41.0, 150.0, 113.33333333333333)","(7.5, 99999, 99990)","(1.5, 1.68, 1.689032258064516)"
11-01-2023 18:02:31.386449,"(61.0, 190.0, 128.0769230769231)","(61.0, 140.0, 102.5)","(4.8, 6.2, 6.069565217391305)","(12.0, 17.5, 17.666666666666668)","(17.0, 21.0, 20.333333333333332)","(21.0, 36.0, 34.875)","(41.0, 150.0, 117.0)","(7.5, 99999, 99990)","(1.5, 1.69, 1.65875)"
11-01-2023 18:02:32.876928,"(61.0, 190.0, 128.0769230769231)","(71.0, 140.0, 120.76923076923077)","(4.8, 6.2, 6.723809523809524)","(12.0, 19.0, 18.75)","(17.0, 21.0, 20.333333333333332)","(21.0, 36.0, 34.875)","(41.0, 150.0, 129.375)","(7.5, 99999, 99990)","(1.5, 1.69, 1.687142857142857)"
11-01-2023 18:02:34.362853,"(61.0, 190.0, 89.2)","(71.0, 140.0, 120.76923076923077)","(4.8, 6.8, 6.723809523809524)","(12.0, 19.0, 18.333333333333332)","(17.0, 21.0, 20.333333333333332)","(21.0, 36.0, 34.875)","(41.0, 150.0, 129.375)","(7.5, 99999, 99990)","(1.5, 1.69, 1.668813559322034)"
11-01-2023 18:02:35.847007,"(61.0, 170.0, 124.9090909090909)","(71.0, 140.0, 120.76923076923077)","(4.8, 6.8, 6.468965517241379)","(12.0, 19.0, 19.666666666666668)","(17.0, 21.0, 19.952380952380953)","(21.0, 36.0, 34.875)","(41.0, 150.0, 132.5)","(7.5, 99999, 99990)","(1.5, 1.69, 1.6698387096774192)"
11-01-2023 18:02:37.252684,"(61.0, 150.0, 112.18181818181819)","(71.0, 140.0, 130.0)","(4.8, 6.8, 6.5120000000000005)","(12.0, 21.0, 20.692307692307693)","(17.0, 21.0, 19.952380952380953)","(21.0, 36.0, 34.875)","(41.0, 140.0, 128.0)","(7.5, 99999, 99990)","(1.5, 1.69, 1.6372413793103446)"
11-01-2023 18:02:38.635427,"(61.0, 140.0, 128.25)","(71.0, 140.0, 133.75)","(4.8, 7.0, 6.873684210526315)","(12.0, 21.0, 19.95)","(17.0, 21.0, 19.952380952380953)","(21.0, 36.0, 34.875)","(41.0, 170.0, 143.75)","(7.5, 99999, 99990)","(1.5, 1.66, 1.6266666666666667)"
11-01-2023 18:02:40.020200,"(61.0, 130.0, 111.33333333333334)","(71.0, 140.0, 134.44444444444446)","(4.8, 7.0, 6.973856209150327)","(12.0, 21.0, 20.416666666666668)","(17.0, 21.0, 20.733333333333334)","(21.0, 36.0, 34.0)","(41.0, 170.0, 143.75)","(7.5, 99999, 99990)","(1.5, 1.64, 1.6247058823529412)"
11-01-2023 18:02:41.380626,"(61.0, 110.0, 89.33333333333334)","(71.0, 140.0, 117.5)","(4.8, 7.0, 6.973856209150327)","(13.0, 21.0, 20.263157894736842)","(16.0, 21.0, 20.625)","(21.0, 36.0, 32.142857142857146)","(51.0, 170.0, 151.42857142857144)","(8.0, 99999, 99990)","(1.5, 1.64, 1.5952027027027027)"
11-01-2023 18:02:42.703277,"(61.0, 100.0, 88.88888888888889)","(71.0, 140.0, 110.0)","(4.8, 7.0, 6.36)","(13.0, 21.0, 20.18181818181818)","(16.0, 21.0, 20.95)","(21.0, 36.0, 31.0)","(51.0, 160.0, 151.42857142857144)","(8.0, 99999, 99990)","(1.5, 1.63, 1.61)"
11-01-2023 18:02:44.098827,"(61.0, 100.0, 66.66666666666666)","(71.0, 140.0, 117.5)","(4.8, 7.0, 6.6000000000000005)","(13.0, 21.0, 22.875)","(16.0, 22.0, 20.77777777777778)","(21.0, 36.0, 32.42857142857143)","(51.0, 160.0, 151.42857142857144)","(8.5, 99999, 99990)","(1.45, 1.62, 1.5816107382550335)"
11-01-2023 18:02:45.455255,"(51.0, 90.0, 80.0)","(71.0, 140.0, 110.0)","(5.0, 7.0, 6.9185185185185185)","(13.0, 24.0, 19.741935483870968)","(16.0, 22.0, 20.9)","(21.0, 36.0, 31.53846153846154)","(51.0, 160.0, 151.42857142857144)","(8.5, 99999, 99990)","(1.45, 1.63, 1.580810810810811)"
11-01-2023 18:02:46.865609,"(51.0, 80.0, 72.5)","(71.0, 160.0, 111.25)","(5.0, 7.4, 7.126315789473685)","(13.0, 22.0, 18.105263157894736)","(16.0, 22.0, 24.444444444444443)","(21.0, 32.0, 29.0)","(51.0, 160.0, 151.42857142857144)","(8.5, 99999, 99990)","(1.45, 1.59, 1.5805405405405406)"
11-01-2023 18:02:48.263986,"(51.0, 80.0, 65.0)","(71.0, 160.0, 113.33333333333333)","(5.0, 7.4, 7.092307692307692)","(13.0, 20.0, 18.235294117647058)","(16.0, 25.0, 23.0)","(21.0, 30.0, 29.0)","(51.0, 160.0, 151.42857142857144)","(8.5, 99999, 99990)","(1.45, 1.59, 1.5711607142857142)"
11-01-2023 18:02:49.598689,"(51.0, 75.0, 65.0)","(71.0, 150.0, 113.33333333333333)","(5.0, 7.4, 7.207407407407407)","(13.0, 20.0, 17.91304347826087)","(16.0, 25.0, 23.11111111111111)","(21.0, 30.0, 29.066666666666666)","(51.0, 160.0, 151.42857142857144)","(8.5, 99999, 99990)","(1.45, 1.6, 1.5836986301369864)"
11-01-2023 18:02:50.902146,"(51.0, 70.0, 62.0)","(71.0, 150.0, 113.33333333333333)","(5.0, 7.4, 7.207407407407407)","(13.0, 20.0, 17.708333333333332)","(16.0, 24.0, 22.714285714285715)","(21.0, 30.0, 34.22222222222222)","(51.0, 160.0, 140.0)","(8.5, 99999, 99990)","(1.45, 1.59, 1.5836986301369864)"
11-01-2023 18:02:52.066359,"(51.0, 70.0, 56.666666666666664)","(71.0, 150.0, 113.33333333333333)","(5.0, 7.4, 7.207407407407407)","(13.0, 20.0, 17.642857142857142)","(16.0, 24.0, 22.02127659574468)","(21.0, 36.0, 30.0)","(51.0, 160.0, 117.14285714285714)","(8.5, 99999, 99990)","(1.45, 1.59, 1.5905748373101953)"
11-01-2023 18:02:53.261322,"(51.0, 65.0, 59.0)","(71.0, 150.0, 137.5)","(5.0, 7.4, 7.214285714285714)","(13.0, 19.5, 17.0)","(16.0, 24.0, 22.18181818181818)","(21.0, 32.0, 28.31578947368421)","(51.0, 160.0, 130.0)","(8.5, 99999, 99990)","(1.45, 1.6, 1.5963809523809525)"
11-01-2023 18:02:54.462730,"(51.0, 70.0, 68.75)","(71.0, 160.0, 130.0)","(5.0, 7.8, 7.622222222222222)","(13.0, 17.0, 16.511627906976745)","(16.0, 23.0, 21.107692307692307)","(21.0, 32.0, 29.77777777777778)","(51.0, 160.0, 126.0)","(8.5, 99999, 99990)","(1.45, 1.62, 1.616206896551724)"
11-01-2023 18:02:55.846370,"(51.0, 70.0, 68.75)","(71.0, 160.0, 142.85714285714286)","(5.0, 7.6, 7.578947368421052)","(13.0, 17.0, 15.6875)","(16.0, 19.5, 18.785714285714285)","(21.0, 32.0, 29.77777777777778)","(51.0, 130.0, 197.27272727272728)","(8.5, 99999, 99990)","(1.45, 1.63, 1.6057668711656443)"
11-01-2023 18:02:57.138231,"(51.0, 70.0, 68.75)","(71.0, 160.0, 150.0)","(5.0, 7.6, 7.6375)","(13.0, 17.0, 15.928571428571429)","(16.0, 19.0, 17.625)","(21.0, 32.0, 29.384615384615383)","(51.0, 220.0, 197.27272727272728)","(8.5, 99999, 99990)","(1.45, 1.61, 1.6102409638554218)"
11-01-2023 18:02:58.396683,"(51.0, 80.0, 70.625)","(71.0, 150.0, 126.92307692307693)","(5.0, 7.8, 7.613333333333333)","(13.0, 16.5, 16.1)","(16.0, 18.5, 16.857142857142858)","(21.0, 30.0, 30.363636363636363)","(51.0, 220.0, 203.33333333333331)","(8.5, 99999, 99990)","(1.45, 1.62, 1.6237209302325581)"
11-01-2023 18:02:59.751147,"(51.0, 80.0, 70.625)","(71.0, 170.0, 126.92307692307693)","(5.0, 7.8, 7.613333333333333)","(13.0, 16.5, 15.875)","(16.0, 19.0, 17.10810810810811)","(21.0, 32.0, 30.071428571428573)","(51.0, 220.0, 204.28571428571428)","(8.5, 99999, 99990)","(1.45, 1.63, 1.6033333333333335)"
11-01-2023 18:03:01.067314,"(51.0, 80.0, 70.625)","(71.0, 170.0, 100.0)","(5.0, 7.8, 7.666666666666667)","(13.0, 16.5, 16.357142857142858)","(16.0, 19.0, 16.8)","(21.0, 32.0, 28.896551724137932)","(51.0, 210.0, 204.28571428571428)","(8.5, 99999, 99990)","(1.45, 1.61, 1.6087301587301588)"
11-01-2023 18:03:02.384284,"(51.0, 80.0, 78.33333333333333)","(71.0, 100.0, 90.0)","(5.0, 7.8, 7.666666666666667)","(13.0, 16.5, 16.25)","(16.0, 18.5, 17.733333333333334)","(21.0, 32.0, 28.6)","(51.0, 210.0, 222.5)","(8.5, 99999, 99990)","(1.45, 1.61, 1.604)"
11-01-2023 18:03:03.679632,"(51.0, 80.0, 78.33333333333333)","(71.0, 100.0, 90.0)","(5.0, 7.8, 7.666666666666667)","(12.0, 16.5, 16.0)","(16.0, 18.0, 17.454545454545453)","(21.0, 30.0, 28.333333333333332)","(61.0, 230.0, 213.75)","(8.5, 99999, 99990)","(1.45, 1.61, 1.6326315789473684)"
11-01-2023 18:03:04.996778,"(51.0, 80.0, 78.33333333333333)","(71.0, 130.0, 110.0)","(5.0, 7.8, 8.31698113207547)","(12.0, 16.5, 14.375)","(16.0, 18.0, 16.85)","(21.0, 29.0, 28.454545454545453)","(61.0, 220.0, 213.75)","(8.5, 99999, 99990)","(1.45, 1.64, 1.6086206896551725)"
11-01-2023 18:03:06.231975,"(51.0, 85.0, 82.77777777777777)","(71.0, 130.0, 110.0)","(5.0, 8.6, 8.386666666666667)","(12.0, 14.5, 14.38888888888889)","(16.0, 18.0, 17.0)","(21.0, 29.0, 28.57142857142857)","(61.0, 220.0, 213.75)","(8.5, 99999, 99990)","(1.45, 1.62, 1.6016666666666668)"
11-01-2023 18:03:07.526488,"(51.0, 85.0, 82.77777777777777)","(71.0, 130.0, 110.0)","(5.0, 8.4, 8.290000000000001)","(12.0, 15.5, 14.367924528301886)","(16.0, 17.5, 16.1)","(21.0, 29.0, 28.7)","(61.0, 220.0, 213.75)","(8.5, 99999, 99990)","(1.45, 1.62, 1.6016666666666668)"
11-01-2023 18:03:08.836224,"(51.0, 85.0, 82.77777777777777)","(71.0, 120.0, 103.33333333333334)","(5.0, 8.4, 8.290000000000001)","(12.0, 15.5, 14.367924528301886)","(16.0, 16.5, 15.26923076923077)","(21.0, 29.0, 28.352941176470587)","(61.0, 220.0, 215.0)","(8.5, 99999, 99990)","(1.45, 1.62, 1.6279310344827587)"
11-01-2023 18:03:10.149752,"(51.0, 85.0, 83.18181818181819)","(71.0, 120.0, 86.66666666666667)","(5.0, 8.4, 8.222222222222221)","(12.0, 15.5, 14.346153846153847)","(16.0, 16.5, 15.1)","(21.0, 30.0, 27.8)","(61.0, 220.0, 215.0)","(8.5, 99999, 99990)","(1.45, 1.64, 1.6322222222222222)"
11-01-2023 18:03:11.440632,"(51.0, 85.0, 83.18181818181819)","(71.0, 120.0, 92.5)","(5.0, 8.4, 8.387878787878789)","(12.0, 15.5, 14.39622641509434)","(16.0, 16.0, 15.1)","(21.0, 29.0, 27.8)","(61.0, 220.0, 224.0)","(8.5, 99999, 99990)","(1.45, 1.64, 1.6070588235294119)"
11-01-2023 18:03:12.688122,"(51.0, 85.0, 83.18181818181819)","(71.0, 120.0, 92.5)","(5.0, 8.4, 8.387878787878789)","(12.0, 15.5, 14.39622641509434)","(16.0, 16.0, 15.030303030303031)","(21.0, 29.0, 25.666666666666668)","(61.0, 230.0, 224.0)","(8.5, 99999, 99990)","(1.45, 1.64, 1.6499028400597906)"
11-01-2023 18:03:14.006935,"(51.0, 85.0, 83.18181818181819)","(61.0, 120.0, 115.0)","(5.5, 8.6, 8.492307692307692)","(12.0, 14.5, 13.818181818181818)","(15.0, 16.5, 16.257575757575758)","(21.0, 29.0, 25.0)","(71.0, 230.0, 224.0)","(9.0, 99999, 99990)","(1.45, 1.65, 1.666206896551724)"
11-01-2023 18:03:15.365336,"(51.0, 85.0, 83.18181818181819)","(61.0, 130.0, 82.0)","(5.5, 8.6, 8.508695652173913)","(12.0, 14.0, 13.818181818181818)","(15.0, 16.5, 16.257575757575758)","(21.0, 26.0, 25.0)","(71.0, 230.0, 224.0)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6723295454545455)"
11-01-2023 18:03:16.796989,"(51.0, 85.0, 85.83333333333334)","(61.0, 85.0, 113.5)","(5.5, 8.6, 8.4)","(12.0, 14.0, 12.844827586206897)","(15.0, 16.5, 16.31967213114754)","(21.0, 26.0, 23.9)","(71.0, 230.0, 224.0)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6797439875872768)"
11-01-2023 18:03:18.158596,"(51.0, 90.0, 85.83333333333334)","(61.0, 120.0, 108.18181818181819)","(5.5, 8.6, 8.4)","(12.0, 15.0, 13.555555555555555)","(15.0, 16.5, 16.283333333333335)","(21.0, 32.0, 25.0)","(71.0, 230.0, 224.0)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6823529411764706)"
11-01-2023 18:03:19.544851,"(51.0, 90.0, 82.85714285714286)","(61.0, 130.0, 90.0)","(5.5, 8.6, 8.58695652173913)","(12.0, 14.0, 13.3125)","(15.0, 16.5, 16.283333333333335)","(21.0, 29.0, 23.9)","(71.0, 230.0, 224.0)","(9.0, 99999, 99990)","(1.45, 1.7, 1.6714285714285713)"
11-01-2023 18:03:20.882811,"(51.0, 90.0, 82.85714285714286)","(61.0, 120.0, 95.0)","(5.5, 8.6, 8.673015873015874)","(12.0, 13.5, 13.4375)","(15.0, 16.5, 16.204545454545453)","(21.0, 32.0, 23.9)","(71.0, 230.0, 270.0)","(9.0, 99999, 99990)","(1.45, 1.68, 1.677704081632653)"
11-01-2023 18:03:22.214569,"(51.0, 90.0, 82.85714285714286)","(61.0, 130.0, 95.0)","(5.5, 8.8, 8.71864406779661)","(12.0, 13.5, 13.4375)","(15.0, 16.5, 16.227272727272727)","(21.0, 32.0, 23.9)","(71.0, 310.0, 254.0)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6776923076923076)"
11-01-2023 18:03:23.557325,"(51.0, 90.0, 82.85714285714286)","(61.0, 130.0, 95.0)","(5.5, 8.8, 8.345454545454546)","(12.0, 13.5, 12.833333333333334)","(15.0, 16.5, 16.227272727272727)","(21.0, 32.0, 23.9)","(71.0, 310.0, 256.6666666666667)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6666666666666665)"
11-01-2023 18:03:24.847003,"(51.0, 90.0, 82.85714285714286)","(61.0, 130.0, 95.0)","(5.5, 8.4, 8.45945945945946)","(12.0, 13.5, 13.088235294117647)","(14.0, 16.5, 17.25)","(21.0, 32.0, 23.94736842105263)","(71.0, 340.0, 256.6666666666667)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6781770833333334)"
11-01-2023 18:03:26.077263,"(51.0, 90.0, 85.45454545454545)","(61.0, 130.0, 108.33333333333334)","(5.5, 8.8, 8.49090909090909)","(12.0, 14.5, 12.916666666666666)","(14.0, 17.5, 17.392857142857142)","(21.0, 32.0, 23.94736842105263)","(71.0, 340.0, 428.0)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6734883720930231)"
11-01-2023 18:03:27.461218,"(51.0, 90.0, 85.45454545454545)","(61.0, 130.0, 117.0)","(5.5, 8.6, 8.514285714285714)","(12.0, 13.0, 12.916666666666666)","(14.0, 17.5, 17.3125)","(21.0, 32.0, 23.94736842105263)","(71.0, 450.0, 428.0)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6734883720930231)"
11-01-2023 18:03:28.734424,"(51.0, 90.0, 85.45454545454545)","(61.0, 130.0, 117.0)","(5.5, 8.6, 8.299999999999999)","(12.0, 13.0, 12.916666666666666)","(14.0, 17.5, 17.3125)","(21.0, 32.0, 23.94736842105263)","(71.0, 450.0, 500.0)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6734883720930231)"
11-01-2023 18:03:30.055826,"(51.0, 90.0, 85.45454545454545)","(61.0, 130.0, 110.0)","(5.5, 8.6, 8.299999999999999)","(12.0, 13.0, 12.767857142857142)","(14.0, 17.5, 17.046511627906977)","(21.0, 32.0, 23.5)","(71.0, 540.0, 462.5)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6733333333333333)"
11-01-2023 18:03:31.306402,"(51.0, 90.0, 85.45454545454545)","(61.0, 130.0, 110.0)","(5.5, 8.6, 8.299999999999999)","(12.0, 14.0, 13.0)","(14.0, 17.5, 16.98)","(21.0, 32.0, 24.4)","(81.0, 540.0, 410.0)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6747169811320755)"
11-01-2023 18:03:32.559219,"(51.0, 90.0, 85.45454545454545)","(61.0, 120.0, 110.0)","(6.0, 8.6, 8.163636363636364)","(11.0, 13.5, 12.964285714285714)","(14.0, 17.5, 16.98)","(19.0, 30.0, 26.88888888888889)","(81.0, 530.0, 434.7058823529412)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6741666666666666)"
11-01-2023 18:03:33.836203,"(51.0, 90.0, 85.45454545454545)","(61.0, 130.0, 110.0)","(6.0, 8.6, 8.107692307692307)","(11.0, 13.5, 12.818181818181818)","(14.0, 17.5, 16.98)","(19.0, 30.0, 26.333333333333332)","(81.0, 450.0, 434.7058823529412)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6728205128205127)"
11-01-2023 18:03:35.075220,"(51.0, 90.0, 63.0)","(61.0, 120.0, 110.0)","(6.0, 8.6, 8.107692307692307)","(11.0, 13.0, 12.818181818181818)","(14.0, 17.5, 16.98)","(19.0, 29.0, 26.333333333333332)","(101.0, 450.0, 434.7058823529412)","(9.0, 99999, 99990)","(1.45, 1.68, 1.6728205128205127)"
11-01-2023 18:03:36.459504,"(51.0, 80.0, 69.5)","(61.0, 130.0, 118.0)","(6.0, 8.6, 7.926315789473684)","(11.0, 14.5, 14.272727272727273)","(14.0, 17.5, 17.41176470588235)","(19.0, 29.0, 26.57142857142857)","(101.0, 450.0, 434.7058823529412)","(9.0, 99999, 99990)","(1.45, 1.69, 1.6794736842105262)"
11-01-2023 18:03:37.783536,"(51.0, 75.0, 69.5)","(61.0, 130.0, 118.0)","(6.0, 8.6, 7.926315789473684)","(11.0, 14.5, 14.333333333333334)","(14.0, 17.5, 17.363636363636363)","(19.0, 30.0, 22.6)","(81.0, 450.0, 483.3333333333333)","(9.0, 99999, 99990)","(1.45, 1.69, 1.733134328358209)"
11-01-2023 18:03:39.054982,"(51.0, 80.0, 70.5)","(61.0, 120.0, 110.0)","(6.0, 9.2, 13.3125)","(11.0, 14.5, 29.166666666666664)","(14.0, 17.5, 26.0)","(19.0, 29.0, 40.5)","(81.0, 520.0, 5032.0)","(9.0, 99999, 99990)","(1.45, 1.77, 1.774375)"
11-01-2023 18:03:40.373634,"(51.0, 160.0, 116.0)","(61.0, 340.0, 191.0)","(6.0, 16.5, 10.566666666666666)","(11.0, 38.0, 21.954545454545453)","(14.0, 38.0, 20.0)","(19.0, 65.0, 31.0)","(81.0, 99999, 522.5)","(9.0, 99999, 99990)","(1.45, 2.12, 1.5575)"
11-01-2023 18:03:41.689020,"(51.0, 100.0, 72.0)","(61.0, 140.0, 116.0)","(6.0, 7.8, 6.5)","(11.0, 23.0, 17.5)","(14.0, 26.0, 21.25)","(19.0, 36.0, 27.75)","(81.0, 980.0, 522.5)","(9.0, 99999, 99990)","(1.45, 1.64, 1.5575)"
11-01-2023 18:03:42.946377,"(51.0, 100.0, 72.0)","(61.0, 190.0, 116.0)","(6.0, 7.4, 5.672727272727273)","(11.0, 23.0, 17.5)","(14.0, 28.0, 21.25)","(19.0, 38.0, 27.75)","(81.0, 980.0, 522.5)","(9.0, 99999, 99990)","(1.45, 1.64, 1.5605555555555555)"
11-01-2023 18:03:44.269110,"(51.0, 100.0, 72.0)","(61.0, 190.0, 116.0)","(6.0, 7.4, 5.290909090909091)","(11.0, 23.0, 17.5)","(14.0, 28.0, 21.25)","(19.0, 38.0, 27.75)","(81.0, 980.0, 522.5)","(9.0, 99999, 99990)","(1.45, 1.64, 1.7675)"
11-01-2023 18:03:45.599255,"(51.0, 100.0, 62.66666666666667)","(61.0, 190.0, 116.0)","(6.0, 5.8, 5.258064516129032)","(11.0, 23.0, 14.648148148148149)","(14.0, 28.0, 21.0)","(19.0, 38.0, 28.0)","(81.0, 980.0, 366.6666666666667)","(9.0, 99999, 99990)","(1.45, 1.96, 2.0679999999999996)"
11-01-2023 18:03:46.898953,"(51.0, 100.0, 62.66666666666667)","(61.0, 190.0, 116.0)","(6.0, 5.8, 5.709677419354839)","(11.0, 20.0, 14.648148148148149)","(14.0, 28.0, 21.0)","(19.0, 36.0, 28.0)","(81.0, 970.0, 366.6666666666667)","(9.0, 99999, 99990)","(1.45, 2.36, 1.9899999999999998)"
11-01-2023 18:03:48.171800,"(51.0, 100.0, 62.66666666666667)","(61.0, 190.0, 116.0)","(6.0, 5.8, 5.709677419354839)","(11.0, 20.0, 12.444444444444445)","(14.0, 28.0, 21.25)","(19.0, 36.0, 23.666666666666668)","(81.0, 970.0, 512.5)","(9.0, 99999, 99990)","(1.45, 2.26, 1.9446666666666668)"
11-01-2023 18:03:49.445232,"(51.0, 90.0, 59.333333333333336)","(61.0, 190.0, 116.0)","(6.0, 5.8, 5.715789473684211)","(11.0, 20.0, 12.916666666666666)","(14.0, 28.0, 24.5)","(19.0, 36.0, 26.0)","(81.0, 960.0, 512.5)","(9.0, 99999, 99990)","(1.45, 2.22, 1.9640000000000002)"
11-01-2023 18:03:50.708400,"(51.0, 130.0, 87.0)","(61.0, 260.0, 120.0)","(6.0, 5.8, 5.715789473684211)","(11.0, 20.0, 12.916666666666666)","(14.0, 34.0, 26.4)","(19.0, 34.0, 32.4)","(81.0, 960.0, 512.5)","(9.0, 99999, 99990)","(1.45, 2.16, 1.8333333333333335)"
