,Destini Phantom,Leichhardt Roar,Drama Kids,My Joy,Fernando Belle,Prince Jewels,Role Model,Connors Comet
10-01-2023 17:52:20.660511,"(5.0, 8.0, 6.923076923076923)","(2.5, 3.65, 3.245)","(5.5, 11.0, 8.9)","(4.0, 5.9, 5.666666666666667)","(11.0, 22.0, 19.625)","(11.0, 18.0, 14.333333333333334)","(11.0, 27.0, 21.4)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:21.869494,"(5.0, 7.8, 6.36)","(2.5, 3.65, 3.245)","(5.5, 11.5, 8.9)","(4.0, 5.9, 5.666666666666667)","(11.0, 22.0, 19.625)","(11.0, 18.0, 14.333333333333334)","(11.0, 27.0, 21.4)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:23.083448,"(5.0, 7.8, 6.428571428571429)","(2.5, 3.65, 3.245)","(5.5, 11.5, 8.9)","(4.0, 5.9, 5.666666666666667)","(11.0, 22.0, 19.625)","(11.0, 18.0, 14.333333333333334)","(11.0, 27.0, 21.4)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:24.400472,"(5.0, 7.8, 6.428571428571429)","(2.5, 3.65, 3.245)","(5.5, 11.5, 8.9)","(4.0, 5.9, 5.666666666666667)","(11.0, 22.0, 19.625)","(11.0, 18.0, 14.333333333333334)","(11.0, 27.0, 21.4)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:25.653279,"(5.0, 7.8, 6.428571428571429)","(2.5, 3.65, 3.245)","(5.5, 11.5, 8.9)","(4.0, 5.9, 5.666666666666667)","(11.0, 22.0, 19.625)","(11.0, 18.0, 14.333333333333334)","(11.0, 27.0, 21.4)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:26.849571,"(5.0, 7.8, 6.428571428571429)","(2.5, 3.65, 3.245)","(5.5, 11.5, 9.066666666666666)","(4.0, 5.9, 5.666666666666667)","(11.0, 22.0, 19.625)","(11.0, 18.0, 14.333333333333334)","(11.0, 27.0, 21.4)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:28.112777,"(5.0, 7.8, 7.036363636363636)","(2.5, 3.65, 3.245)","(5.5, 12.0, 9.066666666666666)","(4.0, 5.9, 5.666666666666667)","(11.0, 22.0, 19.625)","(11.0, 18.0, 14.333333333333334)","(11.0, 27.0, 21.4)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:29.488488,"(5.0, 7.8, 6.771428571428571)","(2.5, 3.65, 3.245)","(5.5, 12.0, 9.066666666666666)","(4.0, 5.9, 5.666666666666667)","(11.0, 22.0, 19.625)","(11.0, 18.0, 14.333333333333334)","(11.0, 27.0, 21.4)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:30.859617,"(5.0, 7.8, 6.771428571428571)","(2.5, 3.65, 3.245)","(5.5, 12.0, 9.066666666666666)","(4.0, 5.9, 5.666666666666667)","(11.0, 22.0, 19.625)","(11.0, 18.0, 14.333333333333334)","(11.0, 27.0, 20.2)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:32.140648,"(5.0, 7.8, 6.771428571428571)","(2.5, 3.65, 3.245)","(5.5, 12.0, 8.9)","(4.0, 5.9, 5.666666666666667)","(11.0, 22.0, 19.625)","(11.0, 18.0, 14.333333333333334)","(11.0, 25.0, 20.2)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:33.303394,"(5.0, 7.8, 6.771428571428571)","(2.5, 3.65, 3.245)","(5.5, 11.5, 8.9)","(4.0, 5.9, 5.666666666666667)","(11.0, 22.0, 19.625)","(11.0, 18.0, 14.333333333333334)","(11.0, 25.0, 20.2)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:34.479237,"(5.0, 7.8, 6.8)","(2.5, 3.65, 3.5149999999999997)","(5.5, 11.5, 8.9)","(4.0, 5.9, 5.666666666666667)","(11.0, 22.0, 19.625)","(11.0, 18.0, 14.857142857142858)","(11.0, 25.0, 20.2)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:35.646932,"(5.0, 7.6, 6.55)","(2.45, 3.65, 3.5149999999999997)","(5.5, 11.5, 9.4)","(4.0, 5.9, 5.66)","(11.0, 22.0, 19.625)","(11.0, 18.0, 15.8)","(11.0, 25.0, 20.2)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:36.718614,"(5.0, 7.4, 5.72)","(2.45, 3.65, 3.5216666666666665)","(5.5, 11.0, 9.4)","(4.0, 5.9, 5.66)","(11.0, 22.0, 19.625)","(11.0, 18.0, 15.8)","(11.0, 25.0, 20.2)","(41.0, 90.0, 62.33333333333333)"
10-01-2023 17:52:37.926487,"(5.0, 7.0, 5.8)","(2.45, 3.65, 3.58)","(5.5, 11.0, 9.4)","(4.0, 5.9, 5.66)","(11.0, 22.0, 19.625)","(11.0, 18.0, 15.8)","(11.0, 25.0, 20.2)","(41.0, 95.0, 68.0)"
10-01-2023 17:52:39.409282,"(5.0, 7.0, 6.442857142857142)","(2.45, 3.65, 3.54)","(5.5, 11.0, 9.55)","(4.0, 5.9, 5.66)","(12.0, 22.0, 15.333333333333332)","(12.0, 18.0, 15.8)","(11.0, 25.0, 20.2)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:40.556410,"(5.0, 6.6, 6.442857142857142)","(2.45, 3.65, 3.54)","(5.5, 11.5, 11.022222222222222)","(4.0, 5.9, 5.66)","(12.0, 21.0, 17.272727272727273)","(12.0, 18.0, 15.8)","(11.0, 25.0, 22.75)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:41.690199,"(5.0, 6.8, 5.966666666666667)","(2.45, 3.65, 3.53)","(5.5, 12.0, 11.022222222222222)","(4.0, 5.9, 5.66)","(12.0, 20.0, 17.944444444444443)","(12.0, 18.0, 15.8)","(11.0, 26.0, 22.75)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:42.856129,"(5.0, 6.8, 5.966666666666667)","(2.45, 3.65, 3.163333333333333)","(5.5, 12.0, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.8)","(11.0, 26.0, 22.75)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:44.020061,"(5.0, 6.8, 5.966666666666667)","(2.45, 3.65, 3.3049999999999997)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.8)","(11.0, 26.0, 23.0)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:45.214050,"(5.0, 6.8, 5.966666666666667)","(2.45, 3.65, 3.568787878787879)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.8)","(11.0, 25.0, 23.285714285714285)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:46.386446,"(5.0, 6.8, 5.966666666666667)","(2.45, 3.65, 3.575)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.555555555555555)","(11.0, 25.0, 20.8)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:47.513016,"(5.0, 6.8, 6.5)","(2.45, 3.65, 3.375)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.555555555555555)","(11.0, 26.0, 23.285714285714285)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:48.625055,"(5.0, 6.8, 6.5)","(2.45, 3.65, 3.375)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.555555555555555)","(11.0, 25.0, 22.75)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:49.742252,"(5.0, 6.8, 6.5)","(2.45, 3.65, 3.375)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.555555555555555)","(11.0, 26.0, 22.75)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:50.841595,"(5.0, 6.8, 6.5)","(2.45, 3.65, 3.375)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.555555555555555)","(11.0, 26.0, 22.75)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:51.967805,"(5.0, 6.8, 6.5)","(2.45, 3.65, 3.375)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.555555555555555)","(11.0, 26.0, 22.75)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:53.117973,"(5.0, 6.8, 6.5)","(2.45, 3.65, 3.375)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.555555555555555)","(11.0, 26.0, 20.636363636363637)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:54.217870,"(5.0, 6.8, 6.35)","(2.45, 3.65, 3.375)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.8)","(11.0, 27.0, 20.636363636363637)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:55.482007,"(5.0, 6.8, 6.4625)","(2.45, 3.65, 3.375)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.8)","(11.0, 27.0, 20.636363636363637)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:56.636156,"(5.0, 6.8, 6.4625)","(2.45, 3.65, 3.375)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.636363636363637)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:57.701357,"(5.0, 6.8, 6.4625)","(2.45, 3.55, 3.492857142857143)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 19.5)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:58.847287,"(5.0, 6.8, 6.4625)","(2.45, 3.55, 3.4)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.944444444444443)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:52:59.910738,"(5.0, 6.8, 6.4)","(2.45, 3.55, 3.35)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.5, 17.555555555555557)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:00.920886,"(5.0, 6.8, 6.581818181818182)","(2.45, 3.55, 3.35)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 19.0, 16.77777777777778)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:01.895093,"(5.0, 6.8, 6.581818181818182)","(2.45, 3.55, 3.35)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 18.0, 16.77777777777778)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:02.969929,"(5.0, 6.8, 6.581818181818182)","(2.45, 3.55, 3.3785714285714286)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 17.5, 16.35)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:04.050731,"(5.0, 6.8, 6.581818181818182)","(2.45, 3.55, 3.35)","(5.5, 11.5, 11.0125)","(4.0, 5.9, 5.66)","(12.0, 18.0, 15.708333333333332)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:05.347509,"(5.0, 6.8, 6.581818181818182)","(2.45, 3.55, 3.4)","(5.5, 11.5, 10.633333333333333)","(4.0, 5.9, 5.66)","(12.0, 18.0, 15.708333333333332)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:06.721868,"(5.0, 6.8, 6.581818181818182)","(2.45, 3.55, 3.4)","(5.5, 11.5, 10.633333333333333)","(4.0, 5.9, 5.66)","(12.0, 18.0, 15.708333333333332)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:07.923885,"(5.0, 6.8, 6.5)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 5.9, 5.66)","(12.0, 18.0, 15.708333333333332)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:09.237363,"(5.0, 6.8, 6.4625)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 5.9, 5.66)","(12.0, 18.0, 15.708333333333332)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:10.532428,"(5.0, 6.8, 6.4625)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 5.9, 5.66)","(12.0, 18.0, 15.708333333333332)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:11.727842,"(5.0, 6.8, 6.4625)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 5.9, 5.66)","(12.0, 18.0, 16.0)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:13.008896,"(5.0, 6.6, 6.15)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 5.9, 5.66)","(12.0, 17.5, 16.0)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:14.215361,"(5.0, 6.6, 6.15)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 5.9, 5.66)","(12.0, 17.0, 16.0)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 19.5)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:15.442506,"(5.0, 6.6, 6.3428571428571425)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 5.9, 5.857142857142858)","(12.0, 17.0, 15.363636363636363)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:16.646515,"(5.0, 6.6, 6.3428571428571425)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 5.9, 5.324999999999999)","(12.0, 17.0, 14.923076923076923)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:17.848311,"(5.0, 6.6, 6.3428571428571425)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 6.0, 5.324999999999999)","(12.0, 17.0, 14.923076923076923)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:19.081897,"(5.0, 6.6, 6.3428571428571425)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 6.0, 5.324999999999999)","(12.0, 17.0, 14.923076923076923)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:20.295216,"(5.0, 6.6, 6.3428571428571425)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 6.0, 5.324999999999999)","(12.0, 17.0, 14.923076923076923)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:21.489033,"(5.0, 6.6, 6.3428571428571425)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 6.0, 5.324999999999999)","(12.0, 17.0, 14.923076923076923)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:22.645089,"(5.0, 6.6, 6.046153846153846)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 6.0, 5.324999999999999)","(12.0, 17.0, 14.923076923076923)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:23.828435,"(5.0, 6.6, 6.046153846153846)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 6.0, 5.324999999999999)","(12.0, 17.0, 14.923076923076923)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:24.973455,"(5.0, 6.6, 6.046153846153846)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 6.0, 5.324999999999999)","(12.0, 17.0, 14.923076923076923)","(12.0, 18.0, 15.555555555555555)","(11.0, 27.0, 20.25)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:26.087367,"(5.0, 6.6, 6.046153846153846)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 6.0, 5.324999999999999)","(12.0, 17.0, 15.25)","(12.0, 18.0, 16.0)","(11.0, 27.0, 20.055555555555557)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:27.293614,"(5.0, 6.6, 6.046153846153846)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 6.0, 5.324999999999999)","(12.0, 17.0, 15.0)","(12.0, 18.0, 16.0)","(11.0, 27.0, 20.055555555555557)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:28.328195,"(5.0, 6.6, 6.046153846153846)","(2.45, 3.55, 3.35)","(5.5, 11.5, 10.633333333333333)","(4.0, 6.0, 5.324999999999999)","(12.0, 17.0, 15.0)","(12.0, 18.0, 16.0)","(11.0, 27.0, 20.055555555555557)","(41.0, 90.0, 68.0)"
10-01-2023 17:53:29.431953,"(5.0, 6.6, 6.046153846153846)","(2.45, 3.55, 3.35)","(5.5, 11.0, 8.566666666666666)","(4.0, 6.0, 5.324999999999999)","(12.0, 17.0, 15.0)","(12.0, 18.0, 16.0)","(11.0, 27.0, 20.055555555555557)","(41.0, 90.0, 48.2)"
10-01-2023 17:53:30.594086,"(5.0, 6.6, 6.094736842105263)","(2.45, 3.55, 3.316666666666667)","(5.5, 10.5, 9.0)","(4.0, 6.0, 5.324999999999999)","(12.0, 17.0, 15.0)","(12.0, 18.0, 16.0)","(11.0, 27.0, 20.055555555555557)","(41.0, 90.0, 48.2)"
10-01-2023 17:53:31.890996,"(5.0, 6.6, 6.105882352941177)","(2.45, 3.55, 3.27)","(5.5, 9.8, 9.0)","(4.0, 6.0, 5.324999999999999)","(12.0, 17.0, 15.0)","(12.0, 18.0, 16.0)","(11.0, 27.0, 20.055555555555557)","(41.0, 90.0, 48.2)"
10-01-2023 17:53:32.999595,"(5.0, 6.6, 6.317647058823529)","(2.45, 3.55, 3.27)","(5.5, 9.8, 8.333333333333334)","(4.0, 6.0, 5.46)","(12.0, 17.0, 15.0)","(12.0, 18.0, 16.0)","(11.0, 27.0, 20.055555555555557)","(41.0, 90.0, 48.2)"
10-01-2023 17:53:34.144327,"(5.0, 6.6, 6.317647058823529)","(2.45, 3.55, 3.27)","(5.5, 9.8, 8.5)","(4.0, 6.0, 5.46)","(12.0, 17.0, 15.0)","(12.0, 18.0, 16.0)","(11.0, 27.0, 20.055555555555557)","(41.0, 90.0, 48.2)"
10-01-2023 17:53:35.432909,"(5.0, 6.6, 6.317647058823529)","(2.45, 3.55, 3.27)","(5.5, 9.4, 8.2)","(4.0, 6.0, 5.46)","(12.0, 17.0, 15.222222222222221)","(12.0, 18.0, 15.0)","(11.0, 27.0, 22.666666666666668)","(41.0, 90.0, 48.2)"
10-01-2023 17:53:36.837154,"(5.0, 6.6, 6.317647058823529)","(2.45, 3.55, 3.27)","(5.5, 9.4, 8.257142857142858)","(4.0, 6.0, 5.46)","(12.0, 17.0, 15.222222222222221)","(12.0, 18.0, 15.0)","(11.0, 27.0, 22.666666666666668)","(41.0, 90.0, 48.2)"
10-01-2023 17:53:38.037217,"(5.0, 6.6, 6.317647058823529)","(2.45, 3.55, 3.27)","(5.5, 9.4, 8.257142857142858)","(4.0, 6.0, 5.46)","(12.0, 17.0, 15.222222222222221)","(12.0, 18.0, 15.0)","(11.0, 27.0, 22.666666666666668)","(41.0, 90.0, 48.2)"
10-01-2023 17:53:39.132002,"(5.0, 6.6, 6.18)","(2.45, 3.55, 3.27)","(5.5, 9.4, 8.066666666666666)","(4.0, 6.0, 5.46)","(12.0, 17.0, 15.222222222222221)","(12.0, 18.0, 16.0)","(11.0, 27.0, 20.055555555555557)","(41.0, 90.0, 48.2)"
10-01-2023 17:53:40.301147,"(5.0, 6.6, 6.317647058823529)","(2.45, 3.55, 3.316666666666667)","(5.5, 9.4, 8.3)","(4.0, 6.0, 5.566666666666666)","(12.0, 17.0, 15.444444444444445)","(12.0, 18.0, 15.75)","(11.0, 27.0, 21.545454545454547)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:41.559392,"(5.0, 6.6, 6.085714285714285)","(2.45, 3.45, 3.2833333333333337)","(5.5, 9.4, 8.742857142857144)","(4.0, 5.8, 5.566666666666666)","(12.0, 17.0, 15.444444444444445)","(12.0, 18.0, 15.75)","(11.0, 27.0, 21.25)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:42.720989,"(5.0, 6.6, 6.085714285714285)","(2.45, 3.45, 3.2833333333333337)","(5.5, 9.0, 8.3)","(4.0, 5.8, 5.566666666666666)","(12.0, 17.0, 15.444444444444445)","(12.0, 18.0, 17.058823529411764)","(11.0, 27.0, 21.25)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:43.846831,"(5.0, 6.6, 6.085714285714285)","(2.45, 3.45, 3.2833333333333337)","(5.5, 8.8, 7.88)","(4.0, 5.8, 5.566666666666666)","(12.0, 17.0, 15.444444444444445)","(12.0, 18.0, 15.666666666666666)","(11.0, 27.0, 21.25)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:44.959262,"(5.0, 6.6, 6.221052631578948)","(2.45, 3.45, 3.2833333333333337)","(5.5, 8.6, 7.88)","(4.0, 5.8, 5.716666666666667)","(12.0, 17.0, 15.444444444444445)","(12.0, 18.0, 15.666666666666666)","(11.0, 27.0, 20.125)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:46.269696,"(5.0, 6.6, 6.221052631578948)","(2.45, 3.15, 3.051212121212121)","(5.5, 8.4, 7.64)","(4.0, 5.8, 5.6)","(12.0, 17.0, 15.444444444444445)","(12.0, 18.0, 15.666666666666666)","(11.0, 27.0, 22.0)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:47.530753,"(5.0, 6.6, 6.221052631578948)","(2.45, 3.1, 2.948)","(5.5, 8.2, 7.485714285714286)","(4.0, 5.8, 5.6)","(12.0, 17.0, 17.0)","(12.0, 18.0, 15.666666666666666)","(11.0, 27.0, 22.0)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:48.734049,"(5.0, 6.6, 6.221052631578948)","(2.45, 3.1, 2.91)","(5.5, 8.4, 7.76)","(4.0, 5.8, 5.6)","(12.0, 17.5, 16.6)","(12.0, 18.0, 15.666666666666666)","(11.0, 27.0, 22.625)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:49.859213,"(5.0, 6.6, 6.221052631578948)","(2.45, 3.1, 2.91)","(5.5, 8.4, 7.76)","(4.0, 5.8, 5.6)","(12.0, 17.5, 16.5)","(12.0, 18.0, 15.666666666666666)","(11.0, 27.0, 22.625)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:50.982854,"(5.0, 6.6, 6.085714285714285)","(2.45, 3.1, 2.91)","(5.5, 8.2, 7.85)","(4.0, 5.8, 5.6)","(12.0, 17.5, 16.5)","(12.0, 18.0, 15.666666666666666)","(11.0, 27.0, 22.454545454545453)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:52.111025,"(5.0, 6.8, 6.676923076923077)","(2.45, 3.1, 2.91)","(5.5, 8.2, 7.85)","(4.0, 5.8, 5.742857142857143)","(12.0, 17.5, 16.884615384615387)","(12.0, 18.0, 15.666666666666666)","(11.0, 27.0, 22.454545454545453)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:53.118766,"(5.0, 6.8, 6.676923076923077)","(2.45, 3.05, 2.909375)","(5.5, 8.2, 7.64)","(4.0, 5.8, 5.742857142857143)","(12.0, 17.5, 16.884615384615387)","(12.0, 18.0, 15.666666666666666)","(11.0, 27.0, 22.454545454545453)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:54.265806,"(5.0, 6.8, 6.676923076923077)","(2.45, 3.0, 2.8499999999999996)","(5.5, 8.2, 7.85)","(4.0, 6.0, 5.625)","(12.0, 17.5, 16.884615384615387)","(12.0, 18.0, 15.666666666666666)","(11.0, 27.0, 23.041666666666664)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:55.366534,"(5.0, 6.8, 6.676923076923077)","(2.45, 3.0, 2.796923076923077)","(5.5, 8.4, 8.0)","(4.0, 6.0, 5.625)","(12.0, 17.5, 16.884615384615387)","(12.0, 18.0, 15.666666666666666)","(11.0, 27.0, 21.375)","(41.0, 90.0, 51.666666666666664)"
10-01-2023 17:53:56.510651,"(5.0, 6.8, 6.676923076923077)","(2.45, 3.0, 2.796923076923077)","(5.5, 8.4, 8.0)","(4.0, 6.0, 5.625)","(12.0, 17.5, 16.625)","(12.0, 18.0, 15.333333333333334)","(11.0, 27.0, 22.90909090909091)","(41.0, 90.0, 76.8)"
10-01-2023 17:53:57.738975,"(5.0, 7.0, 6.888888888888889)","(2.45, 3.0, 2.8285714285714283)","(5.5, 8.4, 7.85)","(4.0, 6.0, 5.625)","(12.0, 17.5, 17.0)","(12.0, 18.0, 15.333333333333334)","(11.0, 27.0, 22.90909090909091)","(41.0, 85.0, 76.8)"
10-01-2023 17:53:58.842845,"(5.0, 7.0, 6.888888888888889)","(2.45, 2.98, 2.9066666666666667)","(5.5, 8.2, 7.76)","(4.0, 6.0, 5.625)","(12.0, 17.5, 17.25)","(12.0, 18.0, 15.333333333333334)","(11.0, 27.0, 23.458333333333336)","(41.0, 85.0, 76.8)"
10-01-2023 17:53:59.961802,"(5.0, 7.0, 6.888888888888889)","(2.45, 2.98, 2.7788372093023255)","(5.5, 8.4, 7.85)","(4.0, 6.0, 5.888888888888889)","(12.0, 17.5, 17.666666666666668)","(12.0, 18.0, 15.333333333333334)","(11.0, 27.0, 21.285714285714285)","(41.0, 85.0, 76.8)"
10-01-2023 17:54:01.156853,"(5.0, 7.2, 7.129411764705883)","(2.45, 2.76, 2.7239779005524865)","(5.5, 8.2, 7.76)","(4.0, 6.0, 5.888888888888889)","(12.0, 18.0, 17.666666666666668)","(12.0, 18.0, 15.333333333333334)","(11.0, 27.0, 21.285714285714285)","(41.0, 85.0, 76.8)"
