,Ill Be Gone,Rudibatootie,Drake Passage,Regal Duke,Tactfull,Fournaise,Belluna,Jahbath,White Heath,Parisian Veil,Socialite Miss,Bostock Raider
07-01-2023 15:37:39.771108,"(61.0, 130.0, 102.5)","(41.0, 95.0, 66.5)","(10.0, 14.0, 11.65)","(12.0, 18.5, 14.75)","(2.35, 2.58, 2.491111111111111)","(31.0, 30.0, 25.714285714285715)","(9.0, 12.5, 12.417355371900827)","(21.0, 40.0, 31.0)","(101.0, 760.0, 475.0)","(9.0, 9.4, 7.766666666666667)","(8.0, 11.5, 11.775)","(10.0, 14.0, 12.666666666666666)"
07-01-2023 15:37:41.369697,"(61.0, 140.0, 108.33333333333334)","(41.0, 95.0, 64.0)","(10.0, 13.5, 11.4)","(12.0, 18.5, 14.75)","(2.35, 2.58, 2.486666666666667)","(31.0, 30.0, 25.714285714285715)","(9.0, 12.5, 11.3)","(21.0, 40.0, 31.0)","(101.0, 750.0, 465.0)","(9.0, 9.6, 8.6)","(8.0, 12.0, 11.775)","(10.0, 14.0, 14.253846153846155)"
07-01-2023 15:37:43.074125,"(61.0, 130.0, 117.0)","(41.0, 90.0, 64.0)","(10.0, 13.0, 10.64)","(12.0, 18.5, 15.166666666666666)","(2.35, 2.52, 2.736448598130841)","(31.0, 30.0, 22.17391304347826)","(9.0, 12.5, 11.75)","(21.0, 40.0, 28.666666666666668)","(101.0, 730.0, 465.0)","(9.0, 9.6, 7.833333333333333)","(8.0, 12.0, 11.81578947368421)","(10.0, 14.5, 14.373015873015873)"
07-01-2023 15:37:44.794754,"(61.0, 130.0, 149.0)","(41.0, 90.0, 64.0)","(10.0, 14.0, 10.444444444444445)","(12.0, 18.5, 19.4375)","(2.35, 2.76, 2.4990825688073395)","(31.0, 26.0, 18.244444444444444)","(9.0, 12.5, 12.46875)","(21.0, 42.0, 32.0)","(101.0, 730.0, 465.0)","(9.0, 9.0, 8.419354838709678)","(8.0, 12.0, 11.5625)","(10.0, 14.5, 12.166666666666666)"
07-01-2023 15:37:46.522176,"(61.0, 170.0, 149.0)","(41.0, 90.0, 64.0)","(10.0, 14.0, 10.444444444444445)","(12.0, 19.5, 22.955223880597014)","(2.35, 2.5, 2.635294117647059)","(31.0, 19.0, 21.666666666666668)","(9.0, 12.5, 12.833333333333334)","(21.0, 42.0, 28.666666666666668)","(101.0, 730.0, 393.33333333333337)","(9.0, 8.0, 7.525925925925926)","(8.0, 12.0, 11.625)","(10.0, 12.0, 11.030303030303031)"
07-01-2023 15:37:48.348432,"(61.0, 170.0, 149.0)","(41.0, 90.0, 52.0)","(10.0, 14.0, 11.2)","(12.0, 23.0, 22.955223880597014)","(2.35, 2.8, 2.59)","(31.0, 25.0, 21.666666666666668)","(9.0, 13.0, 12.911764705882353)","(21.0, 42.0, 28.666666666666668)","(101.0, 780.0, 570.0)","(9.0, 8.0, 7.826666666666666)","(8.0, 12.0, 11.911764705882353)","(10.0, 12.0, 11.483870967741936)"
07-01-2023 15:37:50.246424,"(61.0, 170.0, 149.0)","(41.0, 80.0, 59.0)","(10.0, 14.0, 11.2)","(12.0, 23.0, 22.955223880597014)","(2.35, 2.8, 2.8443478260869566)","(31.0, 25.0, 17.272727272727273)","(9.0, 13.0, 11.25)","(21.0, 42.0, 28.666666666666668)","(101.0, 940.0, 570.0)","(9.0, 9.0, 7.588235294117647)","(8.0, 12.0, 11.911764705882353)","(10.0, 12.0, 11.505494505494505)"
07-01-2023 15:37:52.047730,"(61.0, 170.0, 149.0)","(41.0, 80.0, 59.0)","(10.0, 14.0, 11.2)","(12.0, 23.0, 22.955223880597014)","(2.35, 2.94, 2.8443478260869566)","(31.0, 25.0, 16.9375)","(9.0, 12.0, 11.357142857142858)","(21.0, 42.0, 28.666666666666668)","(101.0, 940.0, 570.0)","(9.0, 9.6, 8.6)","(8.0, 12.0, 11.911764705882353)","(10.0, 12.0, 11.505494505494505)"
07-01-2023 15:37:53.712102,"(61.0, 170.0, 149.0)","(41.0, 80.0, 59.0)","(10.0, 14.0, 11.2)","(12.0, 23.0, 25.0)","(2.35, 2.94, 2.9091176470588236)","(31.0, 20.0, 16.622222222222224)","(9.0, 12.0, 11.357142857142858)","(21.0, 42.0, 28.666666666666668)","(101.0, 940.0, 570.0)","(9.0, 9.6, 7.65)","(8.0, 12.0, 11.911764705882353)","(10.0, 12.0, 11.505494505494505)"
07-01-2023 15:37:55.342820,"(61.0, 170.0, 149.0)","(41.0, 80.0, 59.0)","(10.0, 14.0, 10.88888888888889)","(12.0, 28.0, 25.0)","(2.35, 2.94, 2.857391304347826)","(31.0, 22.0, 16.607843137254903)","(9.0, 12.0, 11.357142857142858)","(21.0, 42.0, 28.666666666666668)","(101.0, 940.0, 570.0)","(9.0, 9.6, 8.1)","(8.0, 14.5, 13.742857142857144)","(10.0, 12.0, 11.451219512195122)"
