,Goldstar Austin,Goofy Adobe,Grande Vue Ace,Calculated Risk,Opawa Barrel,Replica Rebel,Goldstar Tanner,Got Faith
16-12-2022 10:46:39.469904,"(3.8, 8.4, 6.951724137931035)","(10.0, 26.0, 25.07142857142857)","(4.2, 6.0, 5.526315789473684)","(2.8, 3.1, 3.0)","(4.6, 6.8, 6.3)","(41.0, 380.0, 190.28571428571428)","(12.0, 23.0, 18.333333333333332)","(51.0, 440.0, 395.0)"
16-12-2022 10:46:40.597440,"(3.8, 8.4, 6.951724137931035)","(10.0, 26.0, 25.07142857142857)","(4.2, 6.0, 5.526315789473684)","(2.8, 3.1, 3.0)","(4.6, 6.8, 6.3)","(41.0, 380.0, 191.42857142857144)","(12.0, 23.0, 19.266666666666666)","(51.0, 440.0, 395.0)"
16-12-2022 10:46:41.705255,"(3.8, 8.4, 6.951724137931035)","(10.0, 26.0, 25.07142857142857)","(4.2, 6.0, 5.526315789473684)","(2.8, 3.1, 3.0)","(4.6, 6.8, 6.3)","(41.0, 380.0, 215.0)","(12.0, 23.0, 20.2)","(51.0, 440.0, 395.0)"
16-12-2022 10:46:42.842666,"(3.8, 8.4, 6.951724137931035)","(10.0, 25.0, 24.142857142857142)","(4.2, 6.0, 5.526315789473684)","(2.8, 3.1, 3.0)","(4.6, 6.8, 6.3)","(41.0, 380.0, 215.0)","(12.0, 23.0, 20.2)","(51.0, 440.0, 395.0)"
16-12-2022 10:46:44.073802,"(3.8, 8.4, 6.951724137931035)","(10.0, 25.0, 24.142857142857142)","(4.2, 6.0, 5.526315789473684)","(2.8, 3.1, 3.0)","(4.6, 6.8, 6.3)","(41.0, 380.0, 215.0)","(12.0, 23.0, 20.2)","(51.0, 440.0, 395.0)"
16-12-2022 10:46:45.168738,"(3.8, 8.4, 6.951724137931035)","(11.0, 25.0, 24.142857142857142)","(4.2, 6.0, 5.526315789473684)","(2.8, 3.1, 3.0)","(4.8, 6.8, 6.3)","(41.0, 380.0, 194.28571428571428)","(12.0, 23.0, 20.2)","(61.0, 440.0, 395.0)"
16-12-2022 10:46:46.223723,"(3.8, 8.4, 6.951724137931035)","(11.0, 25.0, 24.142857142857142)","(4.2, 6.0, 5.526315789473684)","(2.8, 3.1, 3.0)","(4.8, 6.8, 6.3)","(41.0, 380.0, 194.28571428571428)","(12.0, 23.0, 20.2)","(61.0, 440.0, 395.0)"
16-12-2022 10:46:47.255711,"(3.8, 8.4, 6.951724137931035)","(11.0, 25.0, 24.142857142857142)","(4.2, 6.0, 5.526315789473684)","(2.8, 3.1, 3.0)","(4.8, 6.6, 6.0)","(41.0, 380.0, 194.28571428571428)","(12.0, 23.0, 20.2)","(61.0, 440.0, 395.0)"
16-12-2022 10:46:48.436550,"(3.8, 8.4, 6.951724137931035)","(11.0, 25.0, 24.142857142857142)","(4.2, 6.0, 5.526315789473684)","(2.8, 3.1, 3.0)","(4.8, 6.4, 6.0)","(41.0, 380.0, 217.5)","(12.0, 23.0, 20.759999999999998)","(61.0, 440.0, 395.0)"
16-12-2022 10:46:49.530574,"(3.8, 8.4, 6.951724137931035)","(11.0, 25.0, 24.142857142857142)","(4.2, 6.0, 5.526315789473684)","(2.8, 3.1, 3.0)","(4.8, 6.6, 5.781818181818181)","(41.0, 380.0, 280.0)","(12.0, 23.0, 20.759999999999998)","(61.0, 440.0, 395.0)"
16-12-2022 10:46:50.584294,"(3.8, 8.4, 6.951724137931035)","(11.0, 25.0, 24.142857142857142)","(4.2, 6.0, 5.526315789473684)","(2.8, 3.1, 3.0)","(4.8, 6.6, 5.781818181818181)","(41.0, 380.0, 280.0)","(12.0, 23.0, 20.05263157894737)","(61.0, 440.0, 395.0)"
16-12-2022 10:46:51.646463,"(3.8, 8.4, 6.951724137931035)","(11.0, 26.0, 25.07142857142857)","(4.2, 6.0, 5.526315789473684)","(2.8, 3.1, 3.0)","(4.8, 6.6, 5.781818181818181)","(41.0, 380.0, 280.0)","(12.0, 23.0, 20.05263157894737)","(61.0, 440.0, 395.0)"
16-12-2022 10:46:52.730541,"(3.8, 8.4, 6.951724137931035)","(11.0, 26.0, 25.07142857142857)","(4.2, 6.0, 5.526315789473684)","(2.8, 3.1, 3.0)","(4.8, 6.6, 5.781818181818181)","(41.0, 380.0, 280.0)","(12.0, 23.0, 20.05263157894737)","(61.0, 440.0, 395.0)"
16-12-2022 10:46:53.891940,"(3.8, 8.4, 6.951724137931035)","(11.0, 26.0, 25.07142857142857)","(4.2, 6.0, 5.642857142857143)","(2.8, 3.1, 3.0)","(4.8, 6.6, 5.61578947368421)","(41.0, 380.0, 298.75)","(12.0, 23.0, 20.05263157894737)","(61.0, 440.0, 395.0)"
16-12-2022 10:46:54.956943,"(3.8, 8.4, 6.951724137931035)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.9, 5.642857142857143)","(2.8, 3.1, 3.0)","(4.8, 6.6, 5.61578947368421)","(41.0, 380.0, 293.84615384615387)","(12.0, 23.0, 20.05263157894737)","(61.0, 440.0, 395.0)"
16-12-2022 10:46:56.177275,"(3.8, 8.4, 6.951724137931035)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.9, 5.5625)","(2.8, 3.1, 3.033333333333333)","(4.8, 6.6, 5.730232558139535)","(41.0, 400.0, 293.84615384615387)","(12.0, 23.0, 20.05263157894737)","(61.0, 440.0, 395.0)"
16-12-2022 10:46:57.413092,"(3.8, 8.4, 7.0)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.9, 5.314285714285714)","(2.8, 3.1, 3.033333333333333)","(4.8, 6.6, 5.730232558139535)","(41.0, 400.0, 318.8235294117647)","(12.0, 23.0, 20.05263157894737)","(61.0, 440.0, 395.0)"
16-12-2022 10:46:58.664408,"(3.8, 8.2, 5.925)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.8, 5.6347826086956525)","(2.8, 3.1, 3.033333333333333)","(4.8, 6.6, 5.820833333333333)","(41.0, 400.0, 318.8235294117647)","(12.0, 23.0, 20.05263157894737)","(61.0, 440.0, 395.0)"
16-12-2022 10:46:59.857486,"(3.8, 7.8, 6.445161290322581)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.7, 4.54)","(2.8, 3.1, 3.033333333333333)","(4.8, 6.6, 5.820833333333333)","(41.0, 400.0, 268.57142857142856)","(12.0, 23.0, 20.05263157894737)","(61.0, 440.0, 395.0)"
16-12-2022 10:47:00.989003,"(3.8, 7.8, 6.445161290322581)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.5, 4.5285714285714285)","(2.8, 3.1, 3.033333333333333)","(4.8, 6.6, 5.820833333333333)","(41.0, 400.0, 258.8636363636364)","(12.0, 23.0, 20.05263157894737)","(61.0, 440.0, 395.0)"
16-12-2022 10:47:02.108278,"(3.8, 7.6, 5.466666666666667)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.5, 4.855172413793103)","(2.8, 3.1, 3.033333333333333)","(4.8, 6.6, 6.171428571428572)","(41.0, 400.0, 258.8636363636364)","(12.0, 23.0, 20.05263157894737)","(61.0, 440.0, 395.0)"
16-12-2022 10:47:03.352718,"(3.8, 7.8, 5.3999999999999995)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.4, 5.296153846153847)","(2.8, 3.1, 3.033333333333333)","(4.8, 6.4, 6.021052631578947)","(41.0, 400.0, 345.3333333333333)","(12.0, 23.0, 20.05263157894737)","(61.0, 440.0, 352.2222222222222)"
16-12-2022 10:47:04.461954,"(3.8, 7.6, 6.378947368421052)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.4, 5.296153846153847)","(2.8, 3.1, 3.033333333333333)","(4.8, 6.4, 6.016666666666667)","(41.0, 390.0, 266.25)","(12.0, 23.0, 20.05263157894737)","(61.0, 430.0, 268.46153846153845)"
16-12-2022 10:47:05.560390,"(3.8, 7.4, 7.175000000000001)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.4, 5.3100000000000005)","(2.8, 3.1, 3.033333333333333)","(4.8, 6.6, 6.266666666666667)","(41.0, 380.0, 266.25)","(12.0, 23.0, 20.05263157894737)","(61.0, 430.0, 268.46153846153845)"
16-12-2022 10:47:06.624265,"(3.8, 7.2, 6.1937500000000005)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.4, 5.25)","(2.8, 3.1, 3.033333333333333)","(4.8, 6.4, 6.133333333333334)","(41.0, 380.0, 266.25)","(12.0, 23.0, 20.05263157894737)","(61.0, 430.0, 268.46153846153845)"
16-12-2022 10:47:07.789778,"(3.8, 7.2, 5.66)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.4, 5.25)","(2.8, 3.1, 3.033333333333333)","(4.8, 6.4, 6.133333333333334)","(41.0, 380.0, 266.25)","(12.0, 23.0, 20.05263157894737)","(61.0, 430.0, 268.46153846153845)"
16-12-2022 10:47:08.960682,"(3.9, 7.2, 6.3352941176470585)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.4, 5.25)","(2.8, 3.1, 3.033333333333333)","(4.8, 6.4, 6.133333333333334)","(41.0, 380.0, 266.25)","(12.0, 23.0, 20.05263157894737)","(61.0, 430.0, 268.46153846153845)"
16-12-2022 10:47:10.091703,"(3.9, 7.2, 6.36875)","(11.0, 26.0, 25.07142857142857)","(4.2, 5.4, 5.25)","(2.8, 3.1, 3.033333333333333)","(4.8, 6.4, 6.133333333333334)","(41.0, 380.0, 266.25)","(12.0, 23.0, 20.05263157894737)","(61.0, 430.0, 268.46153846153845)"
16-12-2022 10:47:11.270415,"(3.9, 7.2, 5.914285714285715)","(11.0, 27.0, 24.375)","(4.2, 5.4, 5.25)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.133333333333334)","(41.0, 380.0, 266.25)","(12.0, 23.0, 20.05263157894737)","(61.0, 430.0, 268.46153846153845)"
16-12-2022 10:47:12.496228,"(3.9, 7.2, 6.82)","(11.0, 27.0, 24.375)","(4.2, 5.4, 5.25)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.133333333333334)","(41.0, 380.0, 266.25)","(12.0, 23.0, 20.05263157894737)","(61.0, 430.0, 332.0)"
16-12-2022 10:47:13.551349,"(3.9, 7.2, 6.2)","(11.0, 27.0, 24.375)","(4.2, 5.4, 5.25)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.133333333333334)","(41.0, 380.0, 266.25)","(12.0, 23.0, 21.4)","(61.0, 440.0, 332.0)"
16-12-2022 10:47:14.775853,"(3.9, 7.0, 6.84)","(11.0, 27.0, 25.0)","(4.2, 5.4, 5.2125)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 5.922727272727273)","(41.0, 380.0, 271.66666666666663)","(12.0, 23.0, 19.8)","(61.0, 440.0, 173.75)"
16-12-2022 10:47:15.994040,"(3.9, 7.2, 6.2555555555555555)","(11.0, 27.0, 25.0)","(4.2, 5.4, 5.2125)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 5.86896551724138)","(41.0, 380.0, 271.66666666666663)","(12.0, 23.0, 21.4)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:17.312849,"(4.0, 7.2, 5.969230769230769)","(11.0, 27.0, 25.0)","(4.2, 5.4, 5.2125)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 5.86896551724138)","(41.0, 380.0, 271.66666666666663)","(12.0, 23.0, 21.4)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:18.689769,"(4.0, 7.2, 6.410526315789474)","(11.0, 27.0, 25.0)","(4.2, 5.4, 5.2125)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 5.947058823529412)","(41.0, 380.0, 271.66666666666663)","(12.0, 23.0, 20.6)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:19.852826,"(4.0, 7.2, 6.682758620689655)","(11.0, 27.0, 25.0)","(4.2, 5.4, 5.084615384615384)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 380.0, 261.8181818181818)","(12.0, 22.0, 19.8)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:21.066510,"(4.0, 7.2, 6.682758620689655)","(11.0, 27.0, 25.0)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 380.0, 261.8181818181818)","(12.0, 21.0, 19.8)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:22.310153,"(4.0, 7.2, 6.477777777777778)","(11.0, 27.0, 20.5)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 380.0, 271.66666666666663)","(12.0, 21.0, 18.6)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:23.456070,"(4.0, 7.2, 6.5809523809523816)","(11.0, 27.0, 20.5)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 380.0, 250.41666666666669)","(12.0, 21.0, 19.8)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:24.498589,"(4.0, 7.2, 6.735714285714286)","(11.0, 27.0, 20.75)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 390.0, 250.41666666666669)","(12.0, 21.0, 18.6)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:25.582229,"(4.0, 7.2, 6.735714285714286)","(11.0, 27.0, 24.32142857142857)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 390.0, 250.41666666666669)","(12.0, 21.0, 18.789473684210527)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:26.718964,"(4.0, 7.2, 6.735714285714286)","(11.0, 26.0, 25.323529411764707)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 390.0, 250.41666666666669)","(12.0, 21.0, 18.130434782608695)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:27.849779,"(4.0, 7.2, 6.735714285714286)","(11.0, 26.0, 25.17857142857143)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 390.0, 268.1818181818182)","(12.0, 21.0, 18.130434782608695)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:29.106326,"(4.0, 7.2, 6.735714285714286)","(11.0, 26.0, 25.17857142857143)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 390.0, 315.55555555555554)","(12.0, 21.0, 18.130434782608695)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:30.290220,"(4.0, 7.2, 6.735714285714286)","(11.0, 26.0, 25.17857142857143)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.272727272727273)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:31.478316,"(4.0, 7.2, 6.7555555555555555)","(11.0, 26.0, 25.17857142857143)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.272727272727273)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:32.595273,"(4.0, 7.2, 6.7555555555555555)","(11.0, 26.0, 25.17857142857143)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.272727272727273)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:33.694468,"(4.0, 7.2, 6.7555555555555555)","(11.0, 26.0, 25.17857142857143)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.272727272727273)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:34.685848,"(4.0, 7.2, 6.366666666666667)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.272727272727273)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:35.759800,"(4.0, 7.2, 6.723809523809524)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.005128205128205)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.272727272727273)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:36.856113,"(4.0, 7.2, 6.842857142857143)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.4, 6.04)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.272727272727273)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:38.024122,"(4.0, 7.2, 6.842857142857143)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.2, 5.95)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.272727272727273)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:39.565080,"(4.0, 7.2, 6.842857142857143)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.2, 5.95)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.272727272727273)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:40.797979,"(4.0, 7.2, 6.842857142857143)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 6.2, 5.95)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.272727272727273)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:41.942338,"(4.0, 7.2, 6.842857142857143)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 7.4, 7.310526315789474)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 19.0)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:43.302035,"(4.0, 7.2, 6.842857142857143)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 7.4, 6.333333333333333)","(41.0, 390.0, 319.4736842105263)","(12.0, 23.0, 20.6)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:44.587887,"(4.0, 7.2, 6.842857142857143)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.062962962962963)","(2.7, 3.1, 3.033333333333333)","(4.8, 7.4, 6.647058823529412)","(41.0, 390.0, 319.4736842105263)","(12.0, 22.0, 19.5)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:45.792398,"(4.0, 7.2, 6.842857142857143)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.021739130434782)","(2.7, 3.1, 3.0305263157894737)","(4.8, 7.4, 6.647058823529412)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 19.5)","(61.0, 440.0, 332.0)"
16-12-2022 10:47:47.070778,"(4.0, 7.2, 6.866666666666667)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.021739130434782)","(2.7, 3.1, 3.0305263157894737)","(4.8, 7.4, 6.818181818181818)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.6)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:48.210211,"(4.0, 7.2, 6.866666666666667)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.021739130434782)","(2.7, 3.1, 3.0305263157894737)","(4.8, 7.4, 6.818181818181818)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.6)","(61.0, 440.0, 341.8181818181818)"
16-12-2022 10:47:49.477435,"(4.0, 7.2, 6.866666666666667)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.113333333333333)","(2.7, 3.1, 3.0305263157894737)","(4.8, 7.4, 6.818181818181818)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 19.5)","(61.0, 440.0, 332.0)"
16-12-2022 10:47:50.907828,"(4.0, 7.2, 6.745454545454546)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.2299999999999995)","(2.7, 3.1, 3.0305263157894737)","(4.8, 7.4, 6.818181818181818)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.6)","(61.0, 440.0, 332.0)"
16-12-2022 10:47:52.114484,"(4.0, 7.2, 6.745454545454546)","(11.0, 25.0, 24.25)","(4.2, 5.3, 5.2299999999999995)","(2.7, 3.1, 3.0305263157894737)","(4.8, 7.4, 6.818181818181818)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 18.6)","(61.0, 440.0, 332.0)"
16-12-2022 10:47:53.597682,"(4.4, 7.2, 6.745454545454546)","(11.0, 25.0, 24.25)","(3.9, 5.3, 4.949999999999999)","(2.6, 3.1, 3.0305263157894737)","(4.8, 7.2, 6.642857142857143)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 19.5)","(61.0, 440.0, 332.0)"
16-12-2022 10:47:55.193994,"(4.4, 7.2, 6.745454545454546)","(11.0, 25.0, 24.25)","(3.9, 5.3, 4.949999999999999)","(2.6, 3.1, 3.0305263157894737)","(4.8, 7.2, 6.604166666666667)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 19.5)","(61.0, 440.0, 332.0)"
16-12-2022 10:47:56.587206,"(4.4, 7.2, 6.745454545454546)","(11.0, 25.0, 24.25)","(3.9, 5.3, 4.949999999999999)","(2.6, 3.1, 3.0046153846153847)","(4.8, 7.2, 6.604166666666667)","(41.0, 390.0, 319.4736842105263)","(12.0, 21.0, 19.5)","(61.0, 440.0, 332.0)"
16-12-2022 10:47:58.266910,"(4.4, 7.2, 6.745454545454546)","(11.0, 25.0, 24.25)","(3.9, 5.3, 4.949999999999999)","(2.6, 3.1, 3.0046153846153847)","(4.8, 7.2, 6.604166666666667)","(41.0, 390.0, 306.25)","(12.0, 21.0, 19.0)","(61.0, 440.0, 332.0)"
16-12-2022 10:47:59.983008,"(4.4, 7.2, 6.466666666666667)","(11.0, 25.0, 24.25)","(3.9, 5.3, 5.113793103448276)","(2.6, 3.1, 2.918769230769231)","(4.8, 7.2, 6.32)","(41.0, 380.0, 256.9230769230769)","(12.0, 21.0, 18.6)","(61.0, 440.0, 332.0)"
16-12-2022 10:48:01.386129,"(4.4, 7.0, 6.6)","(11.0, 24.0, 23.32142857142857)","(3.9, 5.2, 5.1000000000000005)","(2.6, 3.1, 2.881851851851852)","(4.8, 7.2, 6.4)","(41.0, 380.0, 256.9230769230769)","(12.0, 21.0, 18.6)","(61.0, 440.0, 332.0)"
16-12-2022 10:48:02.603997,"(4.4, 8.8, 7.5)","(11.0, 25.0, 24.25)","(3.9, 5.3, 5.25)","(2.6, 3.1, 2.9906382978723403)","(5.0, 7.0, 6.375)","(41.0, 380.0, 202.22222222222223)","(12.0, 21.0, 18.130434782608695)","(61.0, 440.0, 260.0)"
16-12-2022 10:48:03.768281,"(4.4, 8.8, 7.466666666666667)","(11.0, 25.0, 22.083333333333336)","(3.9, 5.4, 5.252941176470588)","(2.6, 3.05, 2.9906382978723403)","(5.0, 7.0, 6.375)","(41.0, 380.0, 297.05882352941177)","(12.0, 21.0, 18.130434782608695)","(61.0, 440.0, 260.0)"
16-12-2022 10:48:05.009574,"(4.4, 8.8, 7.876923076923077)","(11.0, 25.0, 19.441176470588236)","(3.9, 5.4, 5.24375)","(2.6, 2.98, 2.8057142857142856)","(5.0, 7.0, 6.482758620689655)","(41.0, 370.0, 180.0)","(12.0, 21.0, 18.130434782608695)","(61.0, 440.0, 260.0)"
16-12-2022 10:48:06.369573,"(4.4, 8.8, 7.385714285714286)","(11.0, 25.0, 21.3)","(3.9, 5.4, 5.24375)","(2.6, 2.96, 2.809655172413793)","(5.0, 7.0, 6.482758620689655)","(41.0, 360.0, 270.0)","(12.0, 21.0, 18.130434782608695)","(61.0, 440.0, 260.0)"
16-12-2022 10:48:07.773969,"(4.4, 8.8, 7.8100000000000005)","(11.0, 23.0, 21.3)","(3.9, 5.4, 5.24375)","(2.6, 2.94, 2.809655172413793)","(5.0, 7.0, 6.482758620689655)","(41.0, 340.0, 252.5)","(12.0, 21.0, 18.130434782608695)","(61.0, 440.0, 260.0)"
16-12-2022 10:48:09.122603,"(4.4, 8.8, 7.8100000000000005)","(11.0, 24.0, 20.142857142857142)","(3.9, 5.4, 5.24375)","(2.6, 2.94, 2.8030769230769232)","(5.0, 7.0, 6.5600000000000005)","(41.0, 340.0, 252.5)","(12.0, 21.0, 18.130434782608695)","(61.0, 440.0, 260.0)"
16-12-2022 10:48:10.479864,"(4.4, 7.8, 7.294736842105263)","(11.0, 24.0, 21.0)","(3.9, 5.4, 5.191666666666667)","(2.6, 2.9, 2.8691525423728814)","(5.0, 7.0, 6.4479999999999995)","(41.0, 340.0, 214.0)","(12.0, 21.0, 19.5)","(61.0, 440.0, 260.0)"
16-12-2022 10:48:11.585627,"(4.4, 7.8, 7.452173913043478)","(11.0, 24.0, 21.75)","(4.0, 5.4, 5.191666666666667)","(2.6, 2.9, 2.8177142857142856)","(5.0, 6.8, 6.4479999999999995)","(41.0, 340.0, 214.0)","(12.0, 21.0, 19.5)","(61.0, 440.0, 260.0)"
16-12-2022 10:48:12.766794,"(4.4, 7.8, 7.452173913043478)","(11.0, 24.0, 22.285714285714285)","(4.0, 5.4, 5.191666666666667)","(2.6, 2.9, 2.7486567164179103)","(5.0, 6.8, 6.157142857142857)","(41.0, 340.0, 214.0)","(12.0, 21.0, 17.857142857142858)","(61.0, 440.0, 332.0)"
16-12-2022 10:48:13.961258,"(4.4, 6.2, 6.004347826086956)","(11.0, 24.0, 22.285714285714285)","(4.0, 5.4, 5.191666666666667)","(2.6, 2.88, 2.7333333333333334)","(5.0, 6.8, 6.137931034482758)","(41.0, 340.0, 263.3333333333333)","(12.0, 21.0, 16.875)","(61.0, 440.0, 315.0)"
16-12-2022 10:48:15.201174,"(4.4, 6.0, 5.416666666666667)","(11.0, 23.0, 22.46153846153846)","(4.0, 5.4, 5.191666666666667)","(2.6, 2.84, 2.7333333333333334)","(5.0, 6.8, 6.137931034482758)","(41.0, 320.0, 263.3333333333333)","(12.0, 21.0, 16.875)","(61.0, 430.0, 315.0)"
16-12-2022 10:48:16.347299,"(4.4, 6.0, 5.46)","(11.0, 23.0, 22.46153846153846)","(4.0, 5.4, 5.275)","(2.6, 2.82, 2.727659574468085)","(5.0, 6.8, 6.137931034482758)","(41.0, 320.0, 230.0)","(12.0, 21.0, 19.2)","(61.0, 430.0, 315.0)"
16-12-2022 10:48:17.382336,"(4.4, 6.0, 5.46)","(11.0, 23.0, 20.833333333333332)","(4.0, 5.1, 4.894117647058823)","(2.6, 2.82, 2.7294117647058824)","(5.0, 6.8, 6.137931034482758)","(41.0, 310.0, 230.0)","(12.0, 20.0, 19.2)","(61.0, 430.0, 315.0)"
