,Semiyon,Dusty Country,Burnt Me,Rifle Man,Mean Sam,Slay Queen,Zambora Chief,Hit List
11-01-2023 21:48:30.492969,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:31.507315,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:32.491210,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:33.527019,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:34.475633,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:35.463598,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:36.419149,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:37.390324,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:38.370190,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:39.366374,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:40.318785,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:41.320489,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:42.267566,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:43.225451,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:44.185593,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:45.163837,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:46.111641,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:47.100835,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 6.0137931034482754)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:48.062521,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:49.059794,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:50.055678,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:51.123330,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:52.094482,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:53.110409,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:54.074785,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:55.075359,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:56.008496,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:56.981794,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:57.923916,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:58.890423,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:48:59.882160,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:00.858053,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:01.844977,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:02.825635,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:03.813643,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:04.824677,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:05.837531,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 46.4)","(4.0, 7.8, 4.926315789473684)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:06.875104,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 5.525)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:07.864855,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 5.525)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:08.893123,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 5.525)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:09.919564,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 5.525)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:10.954930,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 5.525)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:12.036168,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:13.090498,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:14.151236,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:15.211189,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:16.253930,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:17.324029,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:18.375563,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:19.414923,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:20.415387,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:21.447857,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:22.454604,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:23.463808,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:24.431547,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:25.389888,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:26.312406,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:27.307579,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:28.275555,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:29.274007,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:30.261214,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:31.299795,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:32.307891,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:33.343458,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:34.340804,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:35.385336,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:36.406976,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:37.398499,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:38.393062,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:39.403922,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:40.403045,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:41.371849,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:42.371755,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:43.381309,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.214705882352941)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:44.444532,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 6.756862745098039)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:45.425453,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 5.333333333333333)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:46.378293,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 5.333333333333333)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:49:47.361068,"(7.5, 13.5, 11.757142857142856)","(5.5, 11.5, 7.214285714285714)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 12.6)","(31.0, 120.0, 46.4)","(4.0, 7.8, 5.333333333333333)","(21.0, 85.0, 47.57142857142857)","(11.0, 22.0, 21.173333333333332)"
