,Splash Some Cash,Run For Glory,Heir Of Tavistock,Tubby Two Tracks,Grinzinger Allee,Midnight Brawler,Metro Legend,Annika,Obi,Star Espresso,Enbarr,Fox Dor
07-01-2023 16:07:11.398095,"(18.0, 25.0, 24.83783783783784)","(18.0, 26.0, 25.166666666666668)","(7.5, 8.8, 8.76198347107438)","(11.0, 12.5, 12.029411764705882)","(31.0, 42.0, 41.707317073170735)","(61.0, 120.0, 118.0)","(3.3, 4.1, 4.026553672316384)","(8.0, 10.5, 9.93125)","(7.5, 8.6, 8.416666666666668)","(7.5, 8.2, 8.181818181818182)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.17605633802817)"
07-01-2023 16:07:12.809043,"(18.0, 25.0, 24.83783783783784)","(18.0, 26.0, 24.75)","(7.5, 8.8, 8.790291262135923)","(11.0, 12.5, 12.12)","(31.0, 42.0, 41.707317073170735)","(61.0, 120.0, 118.0)","(3.3, 4.1, 4.031972789115646)","(8.0, 10.5, 9.93125)","(7.5, 8.6, 8.416666666666668)","(7.5, 8.2, 8.170731707317072)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.203225806451613)"
07-01-2023 16:07:14.230778,"(18.0, 25.0, 24.83783783783784)","(18.0, 26.0, 24.75)","(7.5, 8.8, 8.790291262135923)","(11.0, 12.5, 12.10344827586207)","(31.0, 42.0, 41.707317073170735)","(61.0, 120.0, 118.0)","(3.3, 4.1, 4.031972789115646)","(8.0, 10.5, 9.93125)","(7.5, 8.6, 8.416666666666668)","(7.5, 8.2, 8.095652173913043)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.203225806451613)"
07-01-2023 16:07:15.597312,"(18.0, 25.0, 24.83783783783784)","(18.0, 26.0, 25.166666666666668)","(7.5, 8.8, 8.756060606060606)","(11.0, 12.5, 12.10344827586207)","(31.0, 42.0, 41.30434782608695)","(61.0, 120.0, 118.0)","(3.3, 4.1, 4.019753086419753)","(8.0, 10.5, 10.105263157894736)","(7.5, 8.6, 8.488888888888889)","(7.5, 8.2, 7.907692307692308)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.201923076923077)"
07-01-2023 16:07:17.053883,"(18.0, 25.0, 24.863636363636363)","(18.0, 26.0, 25.166666666666668)","(7.5, 8.8, 8.756060606060606)","(11.0, 12.5, 12.377551020408163)","(31.0, 42.0, 41.30434782608695)","(61.0, 120.0, 118.0)","(3.3, 4.1, 4.0171974522293)","(8.0, 10.5, 10.133333333333333)","(7.5, 8.6, 8.488888888888889)","(7.5, 8.0, 7.992592592592592)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.158088235294118)"
07-01-2023 16:07:18.414349,"(18.0, 25.0, 24.863636363636363)","(18.0, 26.0, 25.166666666666668)","(7.5, 8.8, 8.765680473372782)","(11.0, 12.5, 12.777777777777779)","(31.0, 42.0, 41.30434782608695)","(61.0, 120.0, 115.83333333333334)","(3.3, 4.1, 3.976824034334764)","(8.0, 10.5, 10.133333333333333)","(7.5, 8.6, 8.488888888888889)","(7.5, 8.2, 7.952941176470588)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.158088235294118)"
07-01-2023 16:07:19.777308,"(18.0, 25.0, 24.863636363636363)","(18.0, 26.0, 25.166666666666668)","(7.5, 8.8, 8.765680473372782)","(11.0, 13.0, 12.777777777777779)","(31.0, 42.0, 41.30434782608695)","(61.0, 120.0, 116.42857142857143)","(3.3, 4.0, 3.976824034334764)","(8.0, 10.5, 10.133333333333333)","(7.5, 8.6, 8.465671641791046)","(7.5, 8.0, 7.952941176470588)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.158088235294118)"
07-01-2023 16:07:21.116277,"(18.0, 25.0, 24.863636363636363)","(18.0, 26.0, 25.166666666666668)","(7.5, 8.8, 8.781818181818183)","(11.0, 13.0, 12.777777777777779)","(31.0, 42.0, 41.30434782608695)","(61.0, 120.0, 116.42857142857143)","(3.3, 4.0, 3.976824034334764)","(8.0, 10.5, 10.133333333333333)","(7.5, 8.6, 8.465671641791046)","(7.5, 8.0, 7.952941176470588)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.158088235294118)"
07-01-2023 16:07:22.468054,"(18.0, 25.0, 24.863636363636363)","(18.0, 26.0, 25.166666666666668)","(7.5, 8.8, 8.781818181818183)","(11.0, 13.0, 12.755102040816327)","(31.0, 42.0, 41.30434782608695)","(61.0, 120.0, 116.42857142857143)","(3.3, 4.0, 3.9749003984063744)","(8.0, 10.5, 10.133333333333333)","(7.5, 8.6, 8.465671641791046)","(7.5, 8.0, 8.003921568627451)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.158088235294118)"
07-01-2023 16:07:23.917864,"(18.0, 25.0, 24.708333333333332)","(18.0, 26.0, 25.166666666666668)","(7.5, 8.8, 8.781818181818183)","(11.0, 13.0, 12.755102040816327)","(31.0, 42.0, 41.46666666666667)","(61.0, 120.0, 116.42857142857143)","(3.3, 4.0, 3.974698795180723)","(8.0, 10.5, 10.133333333333333)","(7.5, 8.6, 8.488198757763975)","(7.5, 8.2, 7.942857142857143)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.254545454545454)"
07-01-2023 16:07:25.327561,"(18.0, 25.0, 24.708333333333332)","(18.0, 26.0, 25.375)","(7.5, 8.8, 8.795121951219512)","(11.0, 12.5, 12.225)","(31.0, 42.0, 41.46666666666667)","(61.0, 120.0, 116.42857142857143)","(3.3, 4.0, 3.9683417085427135)","(8.0, 10.5, 10.133333333333333)","(7.5, 8.6, 8.488198757763975)","(7.5, 8.0, 7.942857142857143)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.254545454545454)"
07-01-2023 16:07:26.912503,"(18.0, 25.0, 24.708333333333332)","(18.0, 26.0, 25.166666666666668)","(7.5, 9.0, 8.809737827715356)","(11.0, 12.5, 12.194444444444445)","(31.0, 42.0, 41.17948717948718)","(61.0, 120.0, 116.42857142857143)","(3.3, 4.0, 3.9683417085427135)","(8.0, 10.5, 10.133333333333333)","(7.5, 8.6, 8.495454545454546)","(7.5, 8.0, 7.942857142857143)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.265)"
07-01-2023 16:07:28.396296,"(18.0, 25.0, 24.0)","(18.0, 26.0, 25.166666666666668)","(7.5, 9.0, 8.808955223880597)","(11.0, 12.5, 12.26086956521739)","(31.0, 42.0, 41.17948717948718)","(61.0, 120.0, 116.42857142857143)","(3.3, 4.0, 3.973191489361702)","(8.0, 10.5, 10.133333333333333)","(7.5, 8.6, 8.495454545454546)","(7.5, 8.0, 7.9)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.274038461538462)"
07-01-2023 16:07:29.875246,"(18.0, 25.0, 24.0)","(18.0, 26.0, 25.375)","(7.5, 9.0, 8.799288256227758)","(10.0, 12.5, 12.270833333333334)","(31.0, 42.0, 41.17948717948718)","(61.0, 120.0, 116.42857142857143)","(3.3, 4.0, 3.965938864628821)","(8.0, 10.5, 10.366666666666667)","(7.5, 8.6, 8.553703703703704)","(7.5, 8.0, 7.884931506849315)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.276190476190477)"
07-01-2023 16:07:31.247773,"(18.0, 25.0, 24.0)","(18.0, 26.0, 25.375)","(7.5, 9.0, 8.796491228070176)","(10.0, 12.5, 12.270833333333334)","(31.0, 42.0, 41.17948717948718)","(61.0, 120.0, 116.42857142857143)","(3.3, 4.0, 3.959375)","(8.0, 10.5, 10.366666666666667)","(7.5, 8.6, 8.529523809523809)","(7.5, 8.0, 7.9363636363636365)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.276190476190477)"
07-01-2023 16:07:32.688389,"(18.0, 25.0, 24.0)","(18.0, 26.0, 25.375)","(7.5, 9.0, 8.796491228070176)","(10.0, 12.5, 12.270833333333334)","(31.0, 42.0, 41.111111111111114)","(61.0, 120.0, 111.66666666666667)","(3.3, 4.0, 3.959375)","(8.0, 10.5, 10.333333333333334)","(7.5, 8.6, 8.529523809523809)","(7.5, 8.0, 7.885714285714285)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.276190476190477)"
07-01-2023 16:07:34.021487,"(18.0, 25.0, 24.0)","(18.0, 26.0, 25.285714285714285)","(7.5, 9.0, 8.796491228070176)","(10.0, 12.5, 12.270833333333334)","(31.0, 42.0, 41.111111111111114)","(61.0, 120.0, 107.5)","(3.3, 4.0, 3.959375)","(8.0, 10.5, 10.366666666666667)","(7.5, 8.6, 8.529523809523809)","(7.5, 8.0, 7.9818181818181815)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.260204081632653)"
07-01-2023 16:07:35.398147,"(18.0, 25.0, 24.0)","(18.0, 26.0, 25.285714285714285)","(7.5, 9.0, 8.796491228070176)","(10.0, 12.5, 12.270833333333334)","(31.0, 42.0, 41.111111111111114)","(61.0, 120.0, 107.5)","(3.3, 4.0, 3.959375)","(8.0, 10.5, 10.366666666666667)","(7.5, 8.6, 8.529523809523809)","(7.5, 8.2, 8.097560975609756)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.21264367816092)"
07-01-2023 16:07:36.697947,"(18.0, 25.0, 24.0)","(18.0, 26.0, 25.285714285714285)","(7.5, 9.0, 8.796491228070176)","(10.0, 12.5, 12.785714285714286)","(31.0, 42.0, 41.25581395348837)","(61.0, 120.0, 107.5)","(3.3, 4.0, 3.959375)","(8.0, 10.5, 10.333333333333334)","(7.5, 8.6, 8.529523809523809)","(7.5, 8.2, 8.15813953488372)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 10.839080459770114)"
07-01-2023 16:07:38.023260,"(18.0, 25.0, 24.0)","(18.0, 26.0, 25.166666666666668)","(7.5, 9.0, 8.821538461538461)","(10.0, 13.0, 12.807692307692308)","(31.0, 42.0, 41.25581395348837)","(61.0, 120.0, 107.5)","(3.3, 4.0, 3.959375)","(8.0, 10.5, 10.333333333333334)","(7.5, 8.6, 8.529523809523809)","(7.5, 8.2, 8.341176470588236)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.0, 11.131578947368421)"
07-01-2023 16:07:39.420310,"(18.0, 25.0, 24.0)","(18.0, 26.0, 25.166666666666668)","(7.5, 9.0, 8.821538461538461)","(10.0, 13.0, 12.852941176470589)","(31.0, 42.0, 39.73684210526316)","(61.0, 120.0, 107.5)","(3.3, 4.0, 3.945148247978437)","(8.0, 10.5, 10.133333333333333)","(7.5, 8.6, 8.487878787878788)","(7.5, 8.4, 8.36)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 10.901515151515152)"
07-01-2023 16:07:40.770318,"(18.0, 25.0, 23.6)","(18.0, 26.0, 24.75)","(7.5, 9.0, 8.76923076923077)","(10.0, 13.0, 12.852941176470589)","(31.0, 40.0, 41.21951219512195)","(61.0, 120.0, 107.5)","(3.3, 3.95, 3.945148247978437)","(8.0, 10.5, 10.133333333333333)","(7.5, 8.6, 8.487878787878788)","(7.5, 8.4, 8.441975308641975)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.0, 10.901515151515152)"
07-01-2023 16:07:42.143447,"(18.0, 25.0, 23.6)","(18.0, 26.0, 24.75)","(7.5, 8.8, 8.76923076923077)","(10.0, 13.0, 12.852941176470589)","(31.0, 42.0, 41.21951219512195)","(61.0, 120.0, 107.5)","(3.3, 3.95, 3.974279379157428)","(8.0, 10.5, 10.32258064516129)","(7.5, 8.6, 8.52127659574468)","(7.5, 8.6, 8.456179775280898)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.0, 11.255)"
07-01-2023 16:07:43.538840,"(18.0, 25.0, 23.46153846153846)","(18.0, 26.0, 24.857142857142858)","(7.5, 8.6, 8.570149253731342)","(10.0, 13.5, 12.964285714285714)","(31.0, 42.0, 41.21951219512195)","(61.0, 120.0, 107.5)","(3.3, 4.0, 3.981508515815085)","(8.0, 10.5, 10.384615384615385)","(7.5, 8.6, 8.523913043478261)","(7.5, 8.6, 8.456179775280898)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.255)"
07-01-2023 16:07:45.019287,"(18.0, 25.0, 23.695652173913043)","(18.0, 26.0, 25.375)","(7.5, 8.6, 8.348453608247423)","(10.0, 13.5, 12.964285714285714)","(31.0, 42.0, 39.73684210526316)","(61.0, 120.0, 107.5)","(3.3, 4.0, 4.026785714285714)","(8.0, 10.5, 10.384615384615385)","(7.5, 8.6, 8.523913043478261)","(7.5, 8.6, 8.44)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 11.245192307692308)"
07-01-2023 16:07:46.420464,"(18.0, 24.0, 22.8)","(18.0, 26.0, 25.375)","(7.5, 8.4, 8.359349593495935)","(10.0, 13.5, 12.991525423728813)","(31.0, 40.0, 41.21951219512195)","(61.0, 120.0, 107.5)","(3.3, 4.1, 4.028301886792453)","(8.0, 10.5, 10.454545454545455)","(7.5, 8.6, 8.523913043478261)","(7.5, 8.6, 8.464285714285715)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.5, 9.708571428571428)"
07-01-2023 16:07:47.853855,"(18.0, 25.0, 22.8)","(18.0, 26.0, 25.375)","(7.5, 8.4, 8.338028169014084)","(10.0, 13.5, 13.166666666666666)","(31.0, 42.0, 41.142857142857146)","(61.0, 120.0, 107.5)","(3.4, 4.1, 4.037790697674419)","(8.0, 10.5, 10.454545454545455)","(7.5, 8.6, 8.523913043478261)","(7.5, 8.6, 8.616216216216216)","(101.0, 230.0, 225.55555555555554)","(10.0, 10.0, 10.341333333333333)"
07-01-2023 16:07:49.296574,"(18.0, 25.0, 22.517241379310345)","(18.0, 26.0, 25.157894736842106)","(7.5, 8.4, 8.31926605504587)","(10.0, 13.5, 13.166666666666666)","(31.0, 42.0, 41.142857142857146)","(61.0, 120.0, 107.5)","(3.4, 4.1, 3.999346405228758)","(8.0, 10.5, 10.466666666666667)","(7.5, 8.6, 8.53)","(7.5, 8.8, 8.761904761904763)","(101.0, 230.0, 225.55555555555554)","(10.0, 10.5, 10.43918918918919)"
07-01-2023 16:07:50.704441,"(18.0, 25.0, 22.545454545454547)","(18.0, 26.0, 25.157894736842106)","(7.5, 8.4, 8.31926605504587)","(10.0, 13.5, 13.25)","(31.0, 42.0, 41.142857142857146)","(61.0, 120.0, 107.5)","(3.4, 4.0, 3.999793388429752)","(8.5, 10.5, 10.466666666666667)","(7.5, 8.6, 8.53)","(7.5, 8.8, 8.761904761904763)","(101.0, 230.0, 227.14285714285714)","(10.0, 10.5, 10.659090909090908)"
07-01-2023 16:07:52.091711,"(18.0, 25.0, 22.545454545454547)","(18.0, 26.0, 25.375)","(7.5, 8.4, 8.31926605504587)","(10.0, 13.5, 12.603174603174603)","(31.0, 42.0, 41.142857142857146)","(61.0, 120.0, 107.5)","(3.4, 4.0, 3.9992537313432837)","(8.5, 10.5, 10.466666666666667)","(7.5, 8.6, 8.53)","(7.5, 8.8, 8.780722891566265)","(101.0, 230.0, 227.14285714285714)","(10.0, 11.0, 10.645833333333334)"
07-01-2023 16:07:53.437379,"(18.0, 25.0, 22.545454545454547)","(18.0, 26.0, 25.166666666666668)","(7.5, 8.4, 8.334814814814814)","(10.0, 13.0, 12.603174603174603)","(31.0, 42.0, 41.142857142857146)","(61.0, 120.0, 107.5)","(3.4, 4.0, 3.946258503401361)","(8.5, 10.5, 10.333333333333334)","(7.5, 8.6, 8.506666666666666)","(7.5, 8.8, 8.856666666666667)","(101.0, 230.0, 227.14285714285714)","(10.0, 11.0, 10.645833333333334)"
07-01-2023 16:07:54.802446,"(18.0, 25.0, 22.545454545454547)","(18.0, 26.0, 24.933333333333334)","(7.5, 8.4, 8.334814814814814)","(10.0, 13.0, 12.603174603174603)","(31.0, 42.0, 41.142857142857146)","(61.0, 120.0, 107.5)","(3.4, 3.95, 3.9901234567901236)","(8.5, 10.5, 10.333333333333334)","(7.5, 8.6, 8.506666666666666)","(7.5, 9.0, 8.856666666666667)","(101.0, 230.0, 227.14285714285714)","(10.0, 11.0, 10.85)"
07-01-2023 16:07:56.140812,"(18.0, 25.0, 22.545454545454547)","(18.0, 26.0, 25.41176470588235)","(7.5, 8.4, 8.318181818181818)","(10.0, 13.0, 12.603174603174603)","(31.0, 42.0, 41.142857142857146)","(61.0, 120.0, 107.5)","(3.4, 4.0, 3.9765625)","(8.5, 10.5, 10.431372549019608)","(7.5, 8.6, 8.539130434782608)","(7.5, 9.0, 8.858064516129032)","(101.0, 230.0, 227.14285714285714)","(10.0, 11.0, 10.784090909090908)"
07-01-2023 16:07:57.579583,"(18.0, 25.0, 22.545454545454547)","(18.0, 26.0, 25.41176470588235)","(7.5, 8.4, 8.340229885057472)","(10.0, 13.0, 12.63768115942029)","(31.0, 42.0, 41.142857142857146)","(61.0, 120.0, 107.5)","(3.4, 4.0, 3.837719298245614)","(8.5, 10.5, 10.4453125)","(7.5, 8.6, 8.539130434782608)","(7.5, 9.0, 8.84)","(101.0, 230.0, 227.14285714285714)","(10.0, 11.0, 10.7625)"
07-01-2023 16:07:58.899330,"(18.0, 25.0, 22.545454545454547)","(18.0, 26.0, 25.41176470588235)","(7.5, 8.4, 8.340229885057472)","(10.0, 13.0, 12.63768115942029)","(31.0, 42.0, 41.142857142857146)","(61.0, 120.0, 107.5)","(3.4, 3.85, 3.837719298245614)","(8.5, 10.5, 10.4453125)","(7.5, 8.6, 8.539130434782608)","(7.5, 9.0, 8.846153846153847)","(101.0, 230.0, 227.14285714285714)","(10.0, 11.0, 10.7625)"
07-01-2023 16:08:00.349874,"(18.0, 24.0, 23.23076923076923)","(18.0, 26.0, 25.41176470588235)","(7.5, 8.4, 8.343661971830986)","(10.0, 13.0, 12.545454545454545)","(31.0, 42.0, 41.21739130434783)","(61.0, 120.0, 107.5)","(3.4, 3.85, 3.8097560975609754)","(8.5, 11.0, 10.633333333333333)","(7.5, 8.6, 8.542622950819672)","(7.5, 9.0, 8.88)","(101.0, 230.0, 227.14285714285714)","(10.0, 11.0, 11.18939393939394)"
07-01-2023 16:08:01.872223,"(18.0, 24.0, 23.23076923076923)","(18.0, 26.0, 25.41176470588235)","(7.5, 8.4, 8.33421052631579)","(10.0, 12.5, 12.466666666666667)","(31.0, 42.0, 41.21739130434783)","(61.0, 120.0, 107.5)","(3.4, 3.9, 3.827570093457944)","(8.5, 11.0, 10.633333333333333)","(7.5, 8.6, 8.542622950819672)","(7.5, 9.0, 8.88)","(101.0, 230.0, 227.14285714285714)","(10.0, 11.5, 11.277272727272727)"
07-01-2023 16:08:03.382480,"(18.0, 24.0, 22.88888888888889)","(18.0, 26.0, 25.41176470588235)","(7.5, 8.4, 8.33421052631579)","(10.0, 13.0, 12.602739726027398)","(31.0, 42.0, 41.21739130434783)","(61.0, 120.0, 107.5)","(3.4, 3.85, 3.827570093457944)","(8.5, 11.0, 10.633333333333333)","(7.5, 8.6, 8.542622950819672)","(7.5, 9.0, 8.830075187969925)","(101.0, 230.0, 228.57142857142858)","(10.0, 11.5, 11.198795180722891)"
07-01-2023 16:08:04.864450,"(18.0, 24.0, 23.613636363636363)","(18.0, 26.0, 25.41176470588235)","(7.5, 8.4, 8.389189189189189)","(10.0, 13.0, 12.654761904761905)","(31.0, 42.0, 41.21739130434783)","(61.0, 120.0, 115.0)","(3.4, 3.85, 3.8248502994011977)","(8.5, 11.0, 10.66326530612245)","(7.5, 8.6, 8.568932038834951)","(7.5, 9.0, 8.776315789473685)","(101.0, 230.0, 268.0)","(10.0, 11.5, 11.188571428571429)"
07-01-2023 16:08:06.395594,"(18.0, 24.0, 23.560439560439562)","(18.0, 26.0, 25.166666666666668)","(7.5, 8.6, 8.331147540983606)","(10.0, 13.0, 12.6375)","(31.0, 42.0, 41.21739130434783)","(61.0, 120.0, 115.0)","(3.4, 3.85, 3.8248502994011977)","(8.5, 11.0, 10.602409638554217)","(7.5, 8.6, 8.58904109589041)","(7.5, 8.8, 8.776315789473685)","(101.0, 280.0, 268.0)","(10.0, 11.5, 11.23913043478261)"
07-01-2023 16:08:08.010661,"(18.0, 24.0, 23.560439560439562)","(18.0, 26.0, 25.166666666666668)","(7.5, 8.6, 8.307692307692308)","(10.0, 13.0, 12.553846153846154)","(31.0, 42.0, 41.21739130434783)","(61.0, 120.0, 115.0)","(3.4, 3.85, 3.8333333333333335)","(8.5, 11.0, 10.38888888888889)","(7.5, 8.6, 8.557333333333332)","(7.5, 8.8, 8.773529411764706)","(101.0, 300.0, 265.2173913043478)","(10.0, 11.5, 11.262254901960784)"
07-01-2023 16:08:09.367318,"(18.0, 24.0, 23.560439560439562)","(18.0, 26.0, 25.444444444444443)","(7.5, 8.4, 8.288888888888888)","(10.0, 13.0, 12.56060606060606)","(31.0, 42.0, 41.21739130434783)","(61.0, 120.0, 112.22222222222223)","(3.4, 3.85, 3.810386473429952)","(8.5, 10.5, 10.45945945945946)","(7.5, 8.6, 8.569230769230769)","(7.5, 8.8, 8.773529411764706)","(101.0, 300.0, 273.52941176470586)","(10.0, 11.5, 11.229166666666666)"
07-01-2023 16:08:10.920130,"(18.0, 24.0, 23.565217391304348)","(18.0, 26.0, 25.444444444444443)","(7.5, 8.4, 8.288888888888888)","(10.0, 13.0, 12.645454545454545)","(31.0, 42.0, 41.21739130434783)","(61.0, 130.0, 103.33333333333333)","(3.4, 3.85, 3.7626315789473685)","(8.5, 10.5, 10.382022471910112)","(7.5, 8.6, 8.762790697674419)","(7.5, 8.8, 8.773529411764706)","(101.0, 290.0, 273.52941176470586)","(10.0, 11.5, 11.597014925373134)"
07-01-2023 16:08:12.380944,"(17.0, 24.0, 23.694117647058825)","(18.0, 26.0, 25.545454545454547)","(7.5, 8.4, 8.335897435897436)","(11.0, 13.0, 12.66326530612245)","(31.0, 42.0, 41.21739130434783)","(61.0, 130.0, 103.33333333333333)","(3.4, 3.8, 3.7589641434262946)","(8.5, 10.5, 10.453333333333333)","(7.5, 8.8, 8.776811594202899)","(7.5, 8.8, 8.770000000000001)","(101.0, 290.0, 273.52941176470586)","(10.0, 12.0, 11.850828729281767)"
07-01-2023 16:08:13.993833,"(17.0, 24.0, 23.707865168539325)","(18.0, 26.0, 25.523809523809526)","(7.5, 8.4, 8.335897435897436)","(11.0, 13.0, 12.66326530612245)","(31.0, 42.0, 41.21739130434783)","(61.0, 130.0, 103.33333333333333)","(3.4, 3.8, 3.770833333333333)","(8.5, 10.5, 10.453333333333333)","(7.5, 8.8, 8.570731707317073)","(7.5, 8.8, 8.770000000000001)","(101.0, 290.0, 242.0)","(10.0, 12.0, 11.892857142857142)"
07-01-2023 16:08:15.492839,"(17.0, 24.0, 23.707865168539325)","(18.0, 26.0, 25.523809523809526)","(7.5, 8.4, 8.335897435897436)","(11.0, 13.0, 12.826923076923077)","(31.0, 42.0, 41.21739130434783)","(61.0, 130.0, 103.33333333333333)","(3.4, 3.8, 3.7765873015873015)","(8.5, 10.5, 10.453333333333333)","(7.5, 8.6, 8.377777777777778)","(7.5, 8.8, 8.770000000000001)","(101.0, 290.0, 242.0)","(10.0, 12.0, 11.931122448979592)"
07-01-2023 16:08:16.928948,"(17.0, 24.0, 23.707865168539325)","(18.0, 26.0, 25.523809523809526)","(7.5, 8.4, 8.335897435897436)","(11.0, 13.0, 12.826923076923077)","(31.0, 42.0, 41.21739130434783)","(61.0, 130.0, 103.33333333333333)","(3.4, 3.8, 3.7765873015873015)","(8.5, 10.5, 10.453333333333333)","(7.5, 8.4, 8.377777777777778)","(7.5, 8.8, 8.770000000000001)","(101.0, 290.0, 242.0)","(10.0, 12.0, 11.931122448979592)"
07-01-2023 16:08:18.346358,"(17.0, 24.0, 23.707865168539325)","(18.0, 26.0, 25.743589743589745)","(7.5, 8.4, 8.288888888888888)","(11.0, 13.0, 12.791666666666666)","(31.0, 42.0, 41.21739130434783)","(61.0, 130.0, 103.33333333333333)","(3.4, 3.8, 3.7721698113207545)","(8.5, 10.5, 10.469026548672566)","(7.5, 8.4, 8.374)","(7.5, 8.8, 8.728358208955225)","(101.0, 290.0, 242.0)","(10.0, 12.0, 11.931122448979592)"
07-01-2023 16:08:19.796549,"(17.0, 24.0, 23.707865168539325)","(18.0, 26.0, 25.743589743589745)","(7.5, 8.4, 8.288888888888888)","(11.0, 13.0, 12.791666666666666)","(31.0, 42.0, 41.21739130434783)","(61.0, 130.0, 103.33333333333333)","(3.4, 3.8, 3.7721698113207545)","(8.5, 10.5, 10.469026548672566)","(7.5, 8.4, 8.374)","(7.5, 8.8, 8.728358208955225)","(101.0, 290.0, 242.0)","(10.0, 12.0, 11.982857142857142)"
07-01-2023 16:08:21.179441,"(17.0, 24.0, 23.707865168539325)","(18.0, 26.0, 25.696969696969695)","(7.5, 8.6, 8.325)","(11.0, 13.0, 12.791666666666666)","(31.0, 42.0, 41.21739130434783)","(61.0, 130.0, 105.0)","(3.4, 3.8, 3.7696319018404907)","(8.5, 10.5, 10.46195652173913)","(7.5, 8.4, 8.322666666666667)","(7.5, 9.0, 8.731111111111112)","(101.0, 290.0, 242.0)","(10.0, 12.0, 12.328402366863905)"
07-01-2023 16:08:22.604874,"(17.0, 24.0, 23.707865168539325)","(18.0, 26.0, 25.736842105263158)","(7.5, 8.4, 8.325)","(11.0, 13.0, 12.791666666666666)","(31.0, 42.0, 41.21739130434783)","(61.0, 120.0, 105.0)","(3.4, 3.8, 3.767032967032967)","(8.5, 10.5, 10.420353982300885)","(7.5, 8.4, 8.317142857142857)","(7.5, 9.0, 8.751515151515152)","(101.0, 290.0, 242.0)","(10.0, 12.5, 12.305369127516778)"
07-01-2023 16:08:24.040023,"(17.0, 24.0, 23.707865168539325)","(18.0, 26.0, 25.743589743589745)","(7.5, 8.4, 8.325)","(11.0, 13.0, 12.791666666666666)","(31.0, 42.0, 41.21739130434783)","(61.0, 120.0, 105.0)","(3.4, 3.8, 3.8186746987951805)","(8.5, 10.5, 10.457264957264957)","(7.5, 8.4, 8.322666666666667)","(7.5, 8.8, 8.557777777777778)","(101.0, 290.0, 242.0)","(10.0, 12.5, 12.313793103448276)"
07-01-2023 16:08:25.537359,"(17.0, 24.0, 23.707865168539325)","(18.0, 26.0, 25.743589743589745)","(7.5, 8.4, 8.325)","(11.0, 13.0, 12.75925925925926)","(31.0, 42.0, 41.21739130434783)","(61.0, 120.0, 105.0)","(3.4, 3.85, 3.819620253164557)","(8.5, 10.5, 10.457264957264957)","(7.5, 8.4, 8.33053892215569)","(7.5, 8.6, 8.557777777777778)","(101.0, 290.0, 242.0)","(10.0, 12.5, 12.340659340659341)"
07-01-2023 16:08:26.923779,"(17.0, 24.0, 23.707865168539325)","(18.0, 26.0, 25.743589743589745)","(7.5, 8.4, 8.325)","(11.0, 13.0, 12.75925925925926)","(31.0, 42.0, 41.36363636363637)","(61.0, 120.0, 105.0)","(3.4, 3.85, 3.8166666666666664)","(8.5, 10.5, 10.457264957264957)","(7.5, 8.4, 8.33053892215569)","(7.5, 8.6, 8.557777777777778)","(101.0, 290.0, 242.0)","(10.0, 12.5, 12.40625)"
07-01-2023 16:08:28.374336,"(17.0, 23.0, 22.51219512195122)","(18.0, 26.0, 25.743589743589745)","(7.5, 8.4, 8.28695652173913)","(11.0, 13.0, 12.75925925925926)","(31.0, 42.0, 41.36363636363637)","(61.0, 120.0, 105.0)","(3.4, 3.85, 3.8166666666666664)","(8.5, 10.5, 10.457264957264957)","(7.5, 8.4, 8.334090909090909)","(7.5, 8.6, 8.553086419753086)","(101.0, 290.0, 242.0)","(10.0, 12.5, 12.420212765957446)"
